,Aloha Chrome,Rays Regal,Irish Royalty,Boy Charlemagne,Murloc Bay,Cut Across Shorty,J Ds Rude Boy,Gunnin For Gold,El Bromista,Zeus War,Bronze One
09-01-2023 09:39:22.219158,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:23.530678,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:24.884812,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:26.234095,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:27.517087,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:28.786823,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:30.142704,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.5)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:31.447542,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 12.95)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:32.712847,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 12.95)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:34.004658,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 12.95)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:35.238917,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 12.95)","(51.0, 230.0, 127.5)","(19.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(16.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:36.465698,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:37.724406,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:39.045681,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:40.353993,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:41.661601,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 20.0)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:43.020547,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:44.411278,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:45.747353,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:47.111035,"(21.0, 130.0, 72.5)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:48.437691,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:49.758915,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:51.106574,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:52.459612,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:53.711574,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:54.989829,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:56.251559,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:57.553251,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:39:58.872363,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:00.240997,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:01.564743,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:02.886204,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:04.261942,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:05.597660,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:06.891735,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:08.225749,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:09.541971,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:10.845245,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:12.206402,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:13.559267,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:14.861733,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:16.111750,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:17.371323,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:18.636398,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:19.943150,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:21.235527,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:22.457377,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:23.713607,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:24.957242,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:26.263154,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:27.585099,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:28.939919,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:30.260486,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:31.597221,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:32.911405,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:34.270508,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:35.648835,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:36.948965,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:38.301620,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:39.614799,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:40.908330,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:42.198307,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
09-01-2023 09:40:43.446687,"(21.0, 230.0, 214.64285714285714)","(41.0, 230.0, 216.26666666666665)","(5.5, 22.0, 19.240000000000002)","(9.0, 20.0, 17.3)","(51.0, 230.0, 127.5)","(20.0, 34.0, 27.333333333333336)","(2.4, 2.78, 2.771379310344827)","(4.4, 5.7, 5.535294117647059)","(6.0, 10.0, 7.846153846153847)","(15.0, 34.0, 28.125)","(41.0, 230.0, 131.0)"
