,Carmelized,Lockdown Vanna,Makinlimmargaritas,Playing For Two,Golden Sally,Smokin Lady,Showthemoneyhoney,Polish The Diamond,Xposed Secret,Stryda
07-01-2023 10:06:22.532025,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:23.788982,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:25.103885,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:26.428482,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:27.701891,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:28.903567,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:30.100553,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:31.335676,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:32.615054,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:33.876334,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:35.121772,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:36.361575,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:37.594924,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:38.865104,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:40.153033,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:41.363012,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:42.591197,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:43.812957,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:45.058359,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:46.364461,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:47.569355,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:48.790827,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:50.013676,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:51.299157,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:52.567762,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:53.801141,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:55.009301,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:56.241029,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:57.531676,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:06:58.819589,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:00.037599,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:01.297092,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:02.508084,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:03.729810,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:05.036316,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:06.298785,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:07.576527,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:08.770593,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 7.866666666666666)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:10.040711,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:11.302615,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:12.565288,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:13.762287,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:14.976571,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:16.291011,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:17.581263,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:18.800816,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:19.996212,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:21.175774,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:22.391026,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:23.645397,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:24.905593,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:26.159526,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:27.406034,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:28.677667,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:29.947080,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:31.189618,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:32.359496,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:33.497174,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:34.799440,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:36.069257,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:37.320744,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:38.564894,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:39.772877,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:41.039599,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:42.293954,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:43.571836,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:44.801176,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:46.043819,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:47.320149,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
07-01-2023 10:07:48.562629,"(11.0, 55.0, 40.5)","(17.0, 230.0, 157.33333333333334)","(13.0, 27.0, 20.6)","(10.0, 55.0, 43.75)","(20.0, 230.0, 193.83333333333331)","(5.5, 8.6, 7.076923076923077)","(17.0, 230.0, 193.83333333333331)","(6.0, 9.6, 8.505263157894737)","(31.0, 230.0, 177.25)","(2.1, 2.4, 2.352)"
