,Attahua Ace,The Trainman,Caymangone,Straytothepoolroom,Sporting Tristar,Marley Bromac,Tabra,Manhattan Lass,Rippin Good Feelin,Sahara Jewel
05-01-2023 12:30:48.361261,"(5.0, 7.0, 5.6000000000000005)","(5.5, 11.5, 7.533333333333333)","(13.0, 22.0, 19.42857142857143)","(9.0, 15.0, 12.76)","(3.7, 5.8, 5.728571428571429)","(11.0, 18.0, 13.0)","(11.0, 14.0, 12.533333333333333)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 10.5, 8.1)"
05-01-2023 12:30:49.570752,"(5.0, 7.0, 5.6000000000000005)","(5.5, 11.0, 8.15)","(13.0, 22.0, 19.42857142857143)","(9.0, 15.0, 12.76)","(3.7, 5.8, 5.728571428571429)","(11.0, 18.0, 12.642857142857142)","(11.0, 14.0, 12.533333333333333)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 10.5, 8.566666666666666)"
05-01-2023 12:30:50.748393,"(5.0, 7.0, 5.6000000000000005)","(5.5, 10.5, 8.15)","(13.0, 22.0, 19.42857142857143)","(9.0, 15.0, 12.76)","(3.7, 5.8, 5.728571428571429)","(11.0, 18.0, 18.166666666666668)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 10.0, 7.75)"
05-01-2023 12:30:51.906021,"(5.0, 7.0, 5.6000000000000005)","(5.5, 10.5, 8.15)","(13.0, 22.0, 15.571428571428571)","(9.0, 15.0, 12.76)","(3.7, 5.8, 5.728571428571429)","(11.0, 22.0, 14.7)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 9.8, 8.3)"
05-01-2023 12:30:53.068768,"(5.0, 6.2, 5.044444444444445)","(5.5, 12.5, 9.15)","(13.0, 21.0, 18.333333333333332)","(9.0, 15.0, 12.76)","(3.7, 5.8, 5.728571428571429)","(11.0, 21.0, 14.7)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 9.6, 8.3)"
05-01-2023 12:30:54.262962,"(5.0, 7.0, 5.95)","(5.5, 13.5, 9.65)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 5.8, 5.728571428571429)","(11.0, 20.0, 15.25)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 9.4, 7.550000000000001)"
05-01-2023 12:30:55.424151,"(5.0, 7.0, 5.95)","(5.5, 13.0, 9.4)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 5.8, 5.728571428571429)","(11.0, 22.0, 16.25)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 9.4, 7.550000000000001)"
05-01-2023 12:30:56.581164,"(5.0, 7.0, 5.95)","(5.5, 13.0, 9.4)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 5.8, 5.768421052631579)","(11.0, 23.0, 16.75)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 11.0, 9.233333333333334)"
05-01-2023 12:30:57.777933,"(5.0, 7.2, 5.1875)","(5.5, 13.0, 9.4)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 6.8, 6.552380952380952)","(11.0, 14.5, 15.25)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 10.5, 8.1)"
05-01-2023 12:30:59.026317,"(5.0, 7.2, 5.1875)","(5.5, 13.0, 9.4)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 6.8, 6.552380952380952)","(11.0, 20.0, 15.25)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 10.5, 8.566666666666666)"
05-01-2023 12:31:00.244251,"(5.0, 7.2, 5.1875)","(5.5, 13.0, 9.4)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 6.8, 6.552380952380952)","(11.0, 20.0, 13.5)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 10.0, 8.566666666666666)"
05-01-2023 12:31:01.465328,"(5.0, 7.2, 5.1875)","(5.5, 13.0, 9.4)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 6.8, 6.552380952380952)","(11.0, 19.5, 13.5)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 10.0, 7.75)"
05-01-2023 12:31:02.778216,"(5.0, 7.2, 5.1875)","(5.5, 13.0, 10.6)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 6.8, 6.552380952380952)","(11.0, 19.5, 14.75)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 9.8, 9.233333333333334)"
05-01-2023 12:31:04.002435,"(5.0, 7.2, 5.1875)","(5.5, 13.0, 12.1125)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 6.8, 6.552380952380952)","(11.0, 19.0, 13.166666666666666)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 11.0, 8.566666666666666)"
05-01-2023 12:31:05.238182,"(5.0, 7.2, 5.1875)","(5.5, 13.0, 12.492857142857144)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.266666666666667)","(3.7, 6.8, 6.663157894736842)","(11.0, 18.5, 13.166666666666666)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 10.0, 8.566666666666666)"
05-01-2023 12:31:06.494333,"(5.0, 7.2, 5.1875)","(5.5, 13.0, 12.492857142857144)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.266666666666667)","(3.7, 6.8, 6.663157894736842)","(11.0, 18.5, 13.166666666666666)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.666666666666664)","(5.0, 10.0, 8.566666666666666)"
05-01-2023 12:31:07.709302,"(5.0, 7.2, 5.1875)","(5.5, 13.0, 12.492857142857144)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.266666666666667)","(3.7, 6.8, 6.842105263157895)","(11.0, 18.5, 14.25)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 32.0, 27.8)","(5.0, 10.0, 8.3)"
05-01-2023 12:31:08.930402,"(5.0, 6.6, 5.466666666666667)","(5.5, 14.0, 13.42142857142857)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.266666666666667)","(3.7, 7.0, 6.842105263157895)","(11.0, 18.0, 12.833333333333334)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 60.285714285714285)","(19.0, 30.0, 27.8)","(5.0, 9.6, 8.3)"
05-01-2023 12:31:10.092907,"(5.0, 6.6, 5.466666666666667)","(5.5, 13.5, 12.957142857142857)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.266666666666667)","(3.7, 7.0, 6.842105263157895)","(11.0, 17.5, 12.833333333333334)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 30.0, 25.666666666666668)","(5.0, 9.6, 7.550000000000001)"
05-01-2023 12:31:11.266589,"(5.0, 6.6, 5.466666666666667)","(5.5, 13.5, 12.957142857142857)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.266666666666667)","(3.7, 7.0, 6.842105263157895)","(11.0, 17.5, 12.833333333333334)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 25.666666666666668)","(5.0, 9.4, 7.550000000000001)"
05-01-2023 12:31:12.468893,"(5.0, 6.6, 5.466666666666667)","(5.5, 13.0, 12.492857142857144)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.266666666666667)","(3.7, 7.0, 6.842105263157895)","(11.0, 17.5, 13.75)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 9.4, 9.566666666666666)"
05-01-2023 12:31:13.634178,"(5.0, 6.6, 5.466666666666667)","(5.5, 14.0, 13.42142857142857)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 7.0, 6.842105263157895)","(11.0, 17.0, 12.5)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 11.5, 8.35)"
05-01-2023 12:31:14.793617,"(5.0, 6.4, 5.9)","(5.5, 13.5, 12.957142857142857)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 7.0, 6.842105263157895)","(11.0, 16.5, 12.5)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 11.0, 8.35)"
05-01-2023 12:31:15.981454,"(5.0, 6.2, 5.333333333333334)","(5.5, 13.5, 12.957142857142857)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 7.0, 6.88)","(11.0, 16.5, 12.5)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 11.0, 8.35)"
05-01-2023 12:31:17.156429,"(5.0, 6.0, 5.908333333333333)","(5.5, 13.5, 12.957142857142857)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 7.0, 6.88)","(11.0, 16.5, 12.5)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 11.0, 8.35)"
05-01-2023 12:31:18.403412,"(5.0, 6.0, 5.908333333333333)","(5.5, 13.5, 12.957142857142857)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 7.0, 6.88)","(11.0, 16.5, 12.5)","(11.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 11.0, 8.35)"
05-01-2023 12:31:19.631580,"(5.0, 6.0, 5.908333333333333)","(5.5, 13.5, 12.957142857142857)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.7, 7.0, 6.873684210526315)","(11.0, 16.5, 12.5)","(11.0, 14.0, 13.333333333333332)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 11.0, 6.663636363636364)"
05-01-2023 12:31:20.865935,"(5.0, 6.0, 5.908333333333333)","(5.5, 14.5, 13.0)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.9, 7.0, 6.873684210526315)","(11.0, 16.5, 11.5)","(10.0, 14.0, 14.0625)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 11.0, 8.9)"
05-01-2023 12:31:22.099322,"(5.0, 6.4, 6.275)","(5.5, 14.0, 13.133333333333333)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.9, 7.0, 6.873684210526315)","(11.0, 15.0, 11.666666666666666)","(10.0, 14.5, 14.0625)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 10.5, 7.85)"
05-01-2023 12:31:23.393932,"(5.0, 6.4, 6.275)","(5.5, 13.5, 12.352380952380953)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.9, 7.0, 6.873684210526315)","(11.0, 14.0, 11.666666666666666)","(10.0, 14.5, 12.05)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 10.0, 9.16)"
05-01-2023 12:31:24.667632,"(5.0, 6.4, 6.275)","(5.5, 13.0, 12.352380952380953)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.9, 7.0, 6.873684210526315)","(11.0, 14.0, 11.666666666666666)","(10.0, 14.5, 12.05)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 10.0, 9.966666666666667)"
05-01-2023 12:31:25.944611,"(5.0, 6.4, 6.275)","(5.5, 13.0, 8.6)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.9, 7.0, 6.873684210526315)","(11.0, 14.0, 11.666666666666666)","(10.0, 14.5, 12.05)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 12.0, 8.34)"
05-01-2023 12:31:27.226859,"(5.0, 6.4, 6.275)","(5.5, 13.0, 8.6)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.9, 7.0, 6.243478260869566)","(11.0, 14.0, 12.0)","(10.0, 14.5, 12.05)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 12.0, 9.3)"
05-01-2023 12:31:28.548995,"(5.0, 6.4, 6.275)","(5.5, 13.0, 8.6)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.9, 6.4, 6.243478260869566)","(11.0, 21.0, 15.25)","(10.0, 14.5, 12.05)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 11.0, 8.2)"
05-01-2023 12:31:29.799138,"(5.0, 6.4, 6.275)","(5.5, 13.0, 8.6)","(13.0, 20.0, 16.5)","(9.0, 15.0, 12.76)","(3.9, 6.4, 6.243478260869566)","(11.0, 20.0, 15.25)","(10.0, 14.5, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 10.5, 8.25)"
05-01-2023 12:31:31.027658,"(5.0, 6.4, 6.260000000000001)","(5.5, 14.5, 9.76)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(3.9, 6.4, 6.243478260869566)","(11.0, 20.0, 13.5)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 23.0)","(5.0, 10.5, 7.3)"
05-01-2023 12:31:32.277369,"(5.0, 6.4, 5.966666666666667)","(5.5, 14.0, 11.533333333333333)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(3.9, 6.4, 6.243478260869566)","(11.0, 19.5, 13.5)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 26.142857142857142)","(5.0, 12.5, 11.454545454545453)"
05-01-2023 12:31:33.513127,"(5.0, 6.4, 5.966666666666667)","(5.5, 14.5, 11.866666666666667)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(3.9, 6.4, 6.243478260869566)","(11.0, 19.5, 14.75)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 26.142857142857142)","(5.0, 12.0, 11.454545454545453)"
05-01-2023 12:31:34.810150,"(5.0, 6.6, 5.3999999999999995)","(5.5, 15.0, 11.866666666666667)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(3.9, 6.4, 6.243478260869566)","(11.0, 19.0, 14.75)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 26.142857142857142)","(5.0, 12.0, 10.583333333333332)"
05-01-2023 12:31:36.077774,"(5.0, 6.6, 5.3999999999999995)","(5.5, 14.5, 11.866666666666667)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(3.9, 6.4, 6.243478260869566)","(11.0, 19.0, 14.5)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 26.142857142857142)","(5.0, 11.5, 10.583333333333332)"
05-01-2023 12:31:37.302190,"(5.0, 6.6, 5.9)","(5.5, 14.0, 10.3)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(3.9, 6.4, 6.243478260869566)","(11.0, 18.5, 14.5)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 26.142857142857142)","(5.0, 11.5, 10.583333333333332)"
05-01-2023 12:31:38.450706,"(5.0, 6.6, 6.010526315789473)","(5.5, 14.0, 10.3)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(3.9, 6.4, 6.243478260869566)","(11.0, 18.5, 14.5)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(19.0, 29.0, 26.142857142857142)","(5.0, 11.5, 10.583333333333332)"
05-01-2023 12:31:39.690458,"(5.0, 6.6, 6.010526315789473)","(5.5, 14.0, 10.3)","(13.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(3.9, 6.4, 6.243478260869566)","(11.0, 18.0, 15.5)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(18.0, 29.0, 26.142857142857142)","(5.0, 11.5, 10.583333333333332)"
05-01-2023 12:31:40.907861,"(4.8, 6.6, 6.010526315789473)","(6.0, 14.0, 10.3)","(12.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(4.4, 6.4, 6.243478260869566)","(11.0, 18.0, 15.5)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(18.0, 29.0, 26.142857142857142)","(5.0, 11.5, 10.583333333333332)"
05-01-2023 12:31:42.160049,"(4.8, 6.6, 6.010526315789473)","(6.0, 14.0, 10.3)","(12.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(4.4, 6.4, 6.391304347826087)","(11.0, 17.5, 14.0)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(18.0, 29.0, 26.142857142857142)","(5.0, 11.5, 10.583333333333332)"
05-01-2023 12:31:43.451567,"(4.8, 6.2, 5.811111111111111)","(6.0, 14.0, 10.3)","(12.0, 20.0, 16.5)","(9.0, 15.0, 13.8)","(4.4, 6.6, 6.075)","(11.0, 17.5, 12.25)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(18.0, 29.0, 21.0)","(5.0, 11.5, 10.583333333333332)"
05-01-2023 12:31:44.752312,"(4.8, 6.6, 5.444444444444445)","(6.0, 14.0, 11.04)","(12.0, 20.0, 16.5)","(9.0, 15.0, 13.92)","(4.4, 6.6, 6.2)","(11.0, 14.0, 12.25)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(18.0, 29.0, 24.333333333333332)","(5.0, 11.5, 10.583333333333332)"
05-01-2023 12:31:45.999935,"(4.8, 6.4, 5.666666666666667)","(6.0, 14.0, 11.04)","(12.0, 20.0, 16.5)","(9.0, 15.0, 13.92)","(4.4, 6.4, 6.314285714285715)","(11.0, 13.5, 12.25)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 46.0)","(18.0, 28.0, 24.333333333333332)","(5.0, 11.5, 10.166666666666668)"
05-01-2023 12:31:47.239925,"(4.8, 6.4, 6.145454545454546)","(6.0, 14.0, 11.04)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.4, 5.8)","(11.0, 13.5, 13.5)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 28.0, 23.666666666666668)","(5.0, 11.0, 9.214285714285715)"
05-01-2023 12:31:48.537871,"(4.8, 6.2, 5.705882352941177)","(6.0, 14.0, 11.533333333333333)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.4, 5.8)","(11.0, 21.0, 17.0)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 27.0, 23.666666666666668)","(5.0, 10.5, 8.1)"
05-01-2023 12:31:49.761902,"(4.8, 6.4, 6.0769230769230775)","(6.0, 14.0, 13.013333333333332)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.4, 6.1)","(11.0, 20.0, 17.0)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 27.0, 23.666666666666668)","(5.0, 10.0, 7.4)"
05-01-2023 12:31:51.028453,"(4.8, 6.4, 6.075)","(6.0, 14.0, 13.013333333333332)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.2, 6.1)","(11.0, 20.0, 17.0)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 27.0, 24.77777777777778)","(5.0, 9.8, 7.800000000000001)"
05-01-2023 12:31:52.281839,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 12.25)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.2, 6.1)","(11.0, 19.5, 15.25)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 27.0, 24.77777777777778)","(5.0, 9.4, 7.800000000000001)"
05-01-2023 12:31:53.504406,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 12.25)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.4, 6.2153846153846155)","(11.0, 19.5, 16.333333333333332)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 27.0, 24.77777777777778)","(5.0, 9.2, 6.633333333333334)"
05-01-2023 12:31:54.719862,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 12.25)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.4, 6.2153846153846155)","(11.0, 19.0, 14.75)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 27.0, 24.77777777777778)","(5.0, 8.8, 7.5)"
05-01-2023 12:31:55.966762,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 12.25)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.4, 6.1)","(11.0, 18.5, 14.75)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 27.0, 24.77777777777778)","(5.0, 8.8, 6.45)"
05-01-2023 12:31:57.237618,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 12.25)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.2, 6.1)","(11.0, 18.5, 14.75)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 27.0, 24.77777777777778)","(5.0, 7.2, 6.45)"
05-01-2023 12:31:58.515853,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 12.25)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.2, 6.1)","(11.0, 18.5, 15.666666666666668)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 27.0, 24.77777777777778)","(5.0, 7.2, 6.45)"
05-01-2023 12:31:59.780368,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 11.280000000000001)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.2, 5.975)","(11.0, 18.0, 15.666666666666668)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 52.0)","(18.0, 27.0, 24.77777777777778)","(5.0, 7.2, 6.466666666666667)"
05-01-2023 12:32:01.021557,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 12.6)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 6.2, 5.311320754716981)","(11.0, 18.0, 14.25)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 44.285714285714285)","(18.0, 27.0, 25.642857142857142)","(5.0, 7.0, 6.466666666666667)"
05-01-2023 12:32:02.224903,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 12.727272727272727)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 5.6, 5.35)","(11.0, 17.5, 14.25)","(10.0, 14.0, 11.066666666666666)","(31.0, 70.0, 54.66666666666667)","(18.0, 27.0, 25.346153846153847)","(5.0, 7.0, 6.466666666666667)"
05-01-2023 12:32:03.441041,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 13.0)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.533333333333333)","(4.4, 5.5, 5.35)","(11.0, 17.5, 15.0)","(10.0, 14.0, 11.066666666666666)","(31.0, 65.0, 54.66666666666667)","(18.0, 26.0, 24.0)","(5.0, 7.0, 6.466666666666667)"
05-01-2023 12:32:04.677666,"(4.8, 6.4, 6.121428571428572)","(6.0, 14.0, 13.0)","(12.0, 20.0, 16.5)","(9.0, 15.0, 11.366666666666667)","(4.4, 5.5, 5.35)","(11.0, 17.0, 15.0)","(10.0, 14.0, 11.066666666666666)","(31.0, 65.0, 54.66666666666667)","(18.0, 25.0, 23.0)","(5.0, 7.0, 6.466666666666667)"
05-01-2023 12:32:05.904943,"(4.8, 6.2, 6.030769230769231)","(6.0, 14.0, 10.6)","(12.0, 20.0, 16.5)","(9.0, 14.5, 11.366666666666667)","(4.4, 5.5, 5.35)","(11.0, 17.0, 13.75)","(10.0, 14.0, 11.066666666666666)","(31.0, 65.0, 54.66666666666667)","(18.0, 24.0, 23.142857142857142)","(5.0, 7.0, 6.84)"
05-01-2023 12:32:07.117701,"(4.8, 6.2, 6.030769230769231)","(6.0, 14.0, 10.6)","(12.0, 20.0, 17.4)","(9.0, 14.5, 11.200000000000001)","(4.4, 5.5, 5.26)","(11.0, 16.5, 13.0)","(10.0, 14.0, 11.066666666666666)","(31.0, 65.0, 54.66666666666667)","(18.0, 24.0, 27.0)","(5.0, 7.0, 6.84)"
05-01-2023 12:32:08.341999,"(4.8, 6.2, 6.030769230769231)","(6.0, 14.0, 10.6)","(12.0, 20.0, 17.4)","(9.0, 14.0, 11.200000000000001)","(4.4, 5.5, 4.533333333333333)","(11.0, 14.0, 13.0)","(10.0, 14.0, 12.8)","(31.0, 65.0, 54.66666666666667)","(18.0, 30.0, 26.57142857142857)","(5.0, 7.0, 6.84)"
05-01-2023 12:32:09.643406,"(4.8, 6.2, 6.030769230769231)","(6.0, 14.0, 12.488888888888889)","(12.0, 20.0, 17.4)","(9.0, 14.0, 11.200000000000001)","(4.4, 5.2, 4.533333333333333)","(11.0, 14.0, 13.0)","(10.0, 14.0, 12.8)","(31.0, 65.0, 54.66666666666667)","(18.0, 28.0, 25.714285714285715)","(5.0, 7.0, 6.84)"
05-01-2023 12:32:10.934369,"(4.8, 6.2, 6.030769230769231)","(5.5, 14.0, 12.488888888888889)","(12.0, 20.0, 17.4)","(9.0, 14.0, 11.200000000000001)","(4.0, 5.1, 4.533333333333333)","(11.0, 14.0, 13.0)","(10.0, 14.0, 12.8)","(31.0, 65.0, 54.66666666666667)","(19.0, 27.0, 24.0)","(5.0, 7.0, 6.84)"
05-01-2023 12:32:12.161698,"(4.8, 6.2, 5.977777777777778)","(5.5, 14.0, 12.488888888888889)","(12.0, 20.0, 17.4)","(9.0, 14.0, 11.200000000000001)","(4.0, 5.2, 4.533333333333333)","(11.0, 14.0, 13.0)","(10.0, 14.0, 12.0)","(31.0, 65.0, 54.66666666666667)","(19.0, 26.0, 24.0)","(5.0, 7.0, 6.84)"
05-01-2023 12:32:13.384089,"(4.8, 6.2, 6.030769230769231)","(5.5, 14.0, 12.488888888888889)","(12.0, 20.0, 17.4)","(9.0, 14.0, 11.200000000000001)","(4.0, 5.0, 4.6)","(11.0, 14.0, 13.0)","(10.0, 14.0, 11.066666666666666)","(31.0, 65.0, 54.66666666666667)","(19.0, 25.0, 19.0)","(5.0, 7.0, 6.84)"
