,Sheila Sazs,Nixon Bale,Audacious Flame,Mt View Bee,Elswyk Shadow,Tangerine Sands,Our Winnie,Celtic Gypsy
07-01-2023 10:29:53.041735,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:29:54.122650,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:29:55.233263,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:29:56.387666,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:29:57.510939,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:29:58.589297,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:29:59.748162,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:00.880655,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:01.984465,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:03.026398,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:04.089743,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:05.158193,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:06.162109,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:07.187342,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:08.217267,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:09.267162,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:10.351287,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:11.500900,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:12.554741,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:13.675602,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:14.776562,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:15.857028,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:16.931098,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:18.042183,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:19.175285,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:20.259671,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:21.320487,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:22.464133,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:23.579412,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:24.717149,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:25.841677,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:26.987359,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:28.153068,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:29.211538,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:30.332401,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:31.474404,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:32.526669,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:33.598993,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:34.677617,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:35.787409,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:36.838480,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 39.44444444444444)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:37.956657,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 27.083333333333332)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:39.098787,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 27.083333333333332)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:40.181132,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:41.279319,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:42.452762,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:43.522149,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:44.585545,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:45.688694,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:46.690144,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:47.725164,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:48.846791,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:49.925354,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:50.991776,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:52.204648,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:53.296344,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:54.381694,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:55.435032,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:56.515705,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:57.700355,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:30:58.899799,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:00.121980,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:01.391607,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:02.580172,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:03.793707,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:04.949575,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:06.154071,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:07.313962,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:08.450419,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:09.549385,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:10.521166,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:11.584653,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:12.598069,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 31.5)"
07-01-2023 10:31:13.602087,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 38.75)"
07-01-2023 10:31:14.678921,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 40.3)"
07-01-2023 10:31:16.182011,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 40.3)"
07-01-2023 10:31:17.351662,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 40.3)"
07-01-2023 10:31:18.818624,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 40.3)"
07-01-2023 10:31:19.949795,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 40.3)"
07-01-2023 10:31:21.155681,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 40.3)"
07-01-2023 10:31:22.233124,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 40.3)"
07-01-2023 10:31:23.292173,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 40.3)"
07-01-2023 10:31:24.356686,"(4.2, 7.2, 5.736111111111111)","(4.2, 6.2, 5.161538461538462)","(4.4, 8.8, 7.7250000000000005)","(9.0, 17.5, 11.833333333333334)","(21.0, 65.0, 34.666666666666664)","(5.5, 9.4, 8.36)","(4.6, 8.0, 7.1)","(18.0, 46.0, 43.05)"
