,Turnpike Bob,Grab The Gold,Spikes Shirl,Striking Moon,Hashtag Winning,Rocket Blast,Ready And Rich
12-01-2023 10:01:41.455837,"(3.5, 6.4, 5.022222222222222)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:42.429564,"(3.5, 6.4, 4.875)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:43.380477,"(3.5, 6.4, 4.875)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:44.409068,"(3.5, 6.4, 4.875)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:45.350414,"(3.5, 6.4, 4.875)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:46.291586,"(3.5, 6.4, 4.875)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:47.282554,"(3.5, 6.4, 4.875)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:48.289137,"(3.5, 6.4, 4.685714285714286)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:49.258918,"(3.5, 6.4, 4.685714285714286)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:50.222697,"(3.5, 6.4, 4.685714285714286)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:51.175110,"(3.5, 6.4, 5.476923076923077)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:52.171997,"(3.5, 6.4, 5.476923076923077)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:53.196458,"(3.5, 6.4, 5.476923076923077)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:54.264491,"(3.5, 6.4, 5.476923076923077)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:55.259851,"(3.5, 6.4, 5.476923076923077)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:56.242862,"(3.5, 6.4, 5.476923076923077)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:57.267277,"(3.5, 6.4, 5.476923076923077)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:58.302247,"(3.5, 6.4, 5.476923076923077)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:01:59.319533,"(3.5, 6.4, 4.925000000000001)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:00.276589,"(3.5, 6.4, 4.925000000000001)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:01.252628,"(3.5, 6.4, 4.742857142857143)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:02.338222,"(3.5, 6.4, 4.742857142857143)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:03.404475,"(3.5, 6.4, 4.742857142857143)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:04.397697,"(3.5, 6.4, 4.742857142857143)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:05.366577,"(3.5, 6.4, 4.742857142857143)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:06.373846,"(3.5, 6.4, 4.742857142857143)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:07.509816,"(3.5, 6.4, 4.925000000000001)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:08.500534,"(3.5, 6.4, 4.925000000000001)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:09.425956,"(3.5, 6.4, 4.925000000000001)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:10.495235,"(3.5, 6.4, 4.925000000000001)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:11.520057,"(3.5, 6.4, 4.925000000000001)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:12.509419,"(3.5, 6.4, 3.136)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:13.458816,"(3.5, 6.4, 3.136)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:14.507895,"(3.5, 6.4, 3.136)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:15.501037,"(3.5, 6.4, 3.136)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:16.492645,"(3.5, 6.4, 4.08)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:17.499309,"(3.5, 6.4, 4.08)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:18.525628,"(3.5, 6.4, 4.08)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 13.0)","(8.5, 18.0, 13.428571428571429)"
12-01-2023 10:02:19.503535,"(3.5, 6.4, 4.08)","(7.0, 13.5, 11.3125)","(7.5, 12.0, 7.581818181818182)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 17.0, 11.588235294117647)","(8.5, 18.0, 11.5)"
12-01-2023 10:02:20.555489,"(3.5, 5.6, 4.295999999999999)","(7.0, 14.0, 11.5)","(7.5, 20.0, 17.45)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 22.880000000000003)","(10.0, 19.0, 11.588235294117647)","(8.5, 14.0, 11.5)"
12-01-2023 10:02:21.552990,"(3.5, 5.6, 4.295999999999999)","(7.0, 14.0, 11.5)","(7.5, 20.0, 17.45)","(2.6, 6.2, 4.885714285714286)","(16.0, 32.0, 21.68)","(10.0, 19.0, 14.75)","(8.5, 14.0, 14.5)"
12-01-2023 10:02:22.479095,"(3.5, 5.6, 4.295999999999999)","(7.0, 14.0, 11.5)","(7.5, 20.0, 17.45)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.5, 14.75)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:23.460010,"(3.5, 5.4, 4.176)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.599999999999998)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.5, 14.75)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:24.457760,"(3.5, 5.4, 4.176)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.599999999999998)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.5, 14.75)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:25.394732,"(3.5, 5.4, 4.176)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.599999999999998)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.5, 14.75)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:26.332949,"(3.5, 5.4, 4.176)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.599999999999998)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.5, 14.75)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:27.345798,"(3.5, 5.4, 4.176)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.5)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.5, 14.75)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:28.300213,"(3.5, 5.3, 4.116)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.5)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.5, 14.75)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:29.361074,"(3.5, 5.3, 4.116)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.5, 14.75)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:30.367305,"(3.5, 5.3, 4.116)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.5, 14.75)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:31.331347,"(3.5, 5.3, 4.844615384615384)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.5, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:32.278468,"(3.5, 5.3, 4.844615384615384)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:33.304219,"(3.5, 5.3, 4.844615384615384)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:34.258879,"(3.5, 5.3, 4.844615384615384)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:35.200435,"(3.5, 5.3, 4.32)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:36.107210,"(3.5, 5.3, 4.32)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:37.107969,"(3.5, 5.3, 4.32)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:38.097392,"(3.5, 5.3, 4.132)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:39.053451,"(3.5, 5.3, 4.132)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:40.001670,"(3.5, 5.3, 4.132)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:40.962150,"(3.5, 5.3, 4.132)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:41.946233,"(3.5, 5.3, 4.132)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:42.925698,"(3.5, 5.3, 4.132)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:43.887882,"(3.5, 5.3, 4.132)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.454545454545453)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:44.879494,"(3.5, 5.3, 4.7690909090909095)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.5)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:45.874386,"(3.5, 5.3, 4.7690909090909095)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.5)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:46.936878,"(3.5, 5.3, 4.7690909090909095)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.5)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:47.874719,"(3.5, 5.3, 4.7690909090909095)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.5)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:48.797989,"(3.3, 5.2, 4.6872727272727275)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.733333333333334)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:49.794583,"(3.3, 5.1, 4.6054545454545455)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:50.788846,"(3.3, 5.1, 4.6054545454545455)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:51.726251,"(3.3, 5.1, 4.199999999999999)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:52.679310,"(3.3, 5.1, 4.199999999999999)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:53.643496,"(3.3, 5.1, 4.199999999999999)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:54.689263,"(3.3, 5.1, 4.199999999999999)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:55.744037,"(3.3, 5.1, 4.028)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:56.816282,"(3.3, 5.2, 4.088)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.733333333333334)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:57.782270,"(3.3, 5.2, 4.088)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.733333333333334)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:58.784699,"(3.3, 5.2, 4.088)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.733333333333334)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:02:59.828825,"(3.3, 5.1, 4.028)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:00.816187,"(3.3, 5.1, 4.028)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:01.720677,"(3.3, 5.1, 4.028)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:02.661806,"(3.3, 5.1, 4.028)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:03.653491,"(3.3, 5.1, 4.028)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:04.666221,"(3.3, 5.1, 4.028)","(7.0, 14.0, 11.5)","(7.5, 20.0, 13.700000000000001)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:05.675380,"(3.3, 5.4, 4.208)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.953846153846154)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:06.687580,"(3.3, 5.4, 4.208)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.953846153846154)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:07.779112,"(3.3, 5.4, 4.208)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.953846153846154)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:08.774666,"(3.3, 5.4, 4.208)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.953846153846154)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:09.834479,"(3.3, 5.4, 4.208)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.953846153846154)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:10.806982,"(3.3, 5.4, 4.208)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.953846153846154)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:11.823642,"(3.3, 5.4, 4.208)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.953846153846154)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:12.981418,"(3.3, 5.3, 4.148)","(7.0, 14.0, 11.5)","(7.5, 20.0, 16.1)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:13.964379,"(3.3, 5.2, 4.088)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.733333333333334)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:15.050309,"(3.3, 5.0, 3.968)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.866666666666665)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:16.213594,"(3.3, 5.0, 3.968)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.866666666666665)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
12-01-2023 10:03:17.348398,"(3.3, 5.0, 3.968)","(7.0, 14.0, 11.5)","(7.5, 20.0, 15.866666666666665)","(2.6, 6.2, 4.885714285714286)","(16.0, 30.0, 21.68)","(10.0, 19.0, 14.5)","(8.5, 19.0, 14.5)"
