,Jackies Irishdream,Obabe,Sara Mia,Life Of Saturdays,Sweet Laura,Mission Belle
15-12-2022 11:50:58.916974,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.564705882352941)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.5, 11.355263157894736)","(6.0, 6.0, 5.92)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:50:59.895425,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.564705882352941)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.5, 11.355263157894736)","(6.0, 6.0, 5.92)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:00.964892,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.564705882352941)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.5, 11.355263157894736)","(6.0, 6.0, 5.92)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:01.947682,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.564705882352941)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.5, 11.75)","(6.0, 6.0, 5.92)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:02.927304,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.564705882352941)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.0, 11.75)","(6.0, 6.0, 5.92)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:03.837449,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.564705882352941)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.0, 11.75)","(6.0, 6.0, 5.92)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:04.838447,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.564705882352941)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.0, 11.75)","(6.0, 6.0, 5.92)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:05.848939,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.564705882352941)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.0, 11.75)","(6.0, 6.0, 5.92)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:06.889806,"(3.2, 3.75, 3.6555555555555554)","(5.0, 7.6, 7.564705882352941)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.5, 11.355263157894736)","(6.0, 6.0, 5.92)","(6.0, 7.0, 6.96)"
15-12-2022 11:51:07.962384,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.565714285714286)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.5, 11.355263157894736)","(6.0, 6.0, 5.92)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:08.932808,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.565714285714286)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.5, 11.355263157894736)","(6.0, 6.0, 5.915151515151515)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:09.921483,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.565714285714286)","(4.4, 5.4, 5.383333333333334)","(9.0, 12.5, 11.692307692307692)","(6.0, 6.0, 5.915151515151515)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:10.960298,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.565714285714286)","(4.4, 5.4, 5.110526315789474)","(9.0, 12.0, 11.692307692307692)","(6.0, 6.0, 5.836363636363636)","(6.0, 7.0, 6.966666666666667)"
15-12-2022 11:51:11.979758,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.511111111111111)","(4.4, 5.3, 5.110526315789474)","(9.0, 12.0, 11.355263157894736)","(6.0, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:13.003606,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.555555555555555)","(4.4, 5.3, 5.127272727272728)","(9.0, 12.5, 11.355263157894736)","(6.0, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:14.103514,"(3.2, 3.75, 3.6620689655172414)","(5.0, 7.6, 7.555555555555555)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.5, 11.355263157894736)","(6.0, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:15.112396,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.555555555555555)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.5, 11.355263157894736)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:16.054722,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.555555555555555)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.5, 11.355263157894736)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:17.014399,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.555555555555555)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.5, 11.355263157894736)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:17.962395,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.555555555555555)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.5, 11.692307692307692)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:18.982460,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.555555555555555)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.0, 11.692307692307692)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:20.007014,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.555555555555555)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.0, 11.692307692307692)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:20.964010,"(3.4, 3.75, 3.664285714285714)","(5.5, 7.6, 7.555555555555555)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.0, 11.355263157894736)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:21.917436,"(3.4, 3.75, 3.664285714285714)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.5, 11.355263157894736)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:22.966970,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.5, 11.435483870967742)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:23.971473,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.2, 5.127272727272728)","(9.0, 12.5, 11.435483870967742)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:25.047672,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.2, 4.847272727272728)","(9.0, 12.5, 11.435483870967742)","(5.5, 6.2, 5.712195121951219)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:25.945478,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 4.9, 4.847272727272728)","(9.0, 12.5, 11.435483870967742)","(5.5, 6.2, 5.712195121951219)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:26.831695,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.118181818181818)","(9.0, 12.5, 11.435483870967742)","(5.5, 6.0, 5.878260869565217)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:27.854325,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.2555555555555555)","(9.0, 12.5, 11.435483870967742)","(5.5, 6.0, 5.878260869565217)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:28.811665,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.2555555555555555)","(9.0, 12.5, 11.435483870967742)","(5.5, 6.0, 5.878260869565217)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:29.765714,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.2749999999999995)","(9.0, 12.5, 11.435483870967742)","(5.5, 6.0, 5.878260869565217)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:30.721061,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.2749999999999995)","(9.0, 12.5, 11.435483870967742)","(5.5, 6.0, 5.878260869565217)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:31.679046,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.2749999999999995)","(9.0, 12.5, 11.435483870967742)","(5.5, 6.0, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:32.641163,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.2749999999999995)","(9.0, 12.5, 11.31081081081081)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:33.719879,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.2749999999999995)","(9.0, 12.5, 11.31081081081081)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:34.677856,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.2749999999999995)","(9.0, 12.5, 11.31081081081081)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:35.616126,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.2749999999999995)","(9.0, 12.5, 11.31081081081081)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:36.613354,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.2749999999999995)","(9.0, 12.5, 11.31081081081081)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:37.617613,"(3.4, 3.75, 3.6620689655172414)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.3, 5.133333333333334)","(9.0, 12.5, 11.31081081081081)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.0, 6.978947368421053)"
15-12-2022 11:51:38.663798,"(3.4, 3.75, 3.6083333333333334)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.4, 5.233333333333333)","(9.0, 12.5, 11.125)","(5.5, 6.2, 5.771428571428571)","(6.0, 7.2, 7.015384615384615)"
15-12-2022 11:51:39.676021,"(3.4, 3.75, 3.6589285714285715)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.4, 5.233333333333333)","(9.0, 12.5, 11.125)","(5.5, 6.2, 5.763636363636364)","(6.0, 7.2, 7.0)"
15-12-2022 11:51:40.628377,"(3.4, 3.65, 3.549264705882353)","(5.5, 7.6, 7.566666666666666)","(4.4, 5.4, 5.258695652173913)","(9.0, 12.5, 12.0)","(5.5, 6.2, 5.616666666666667)","(6.0, 7.2, 7.0)"
15-12-2022 11:51:41.571791,"(3.4, 3.65, 3.526986506746627)","(5.5, 7.8, 7.728)","(4.4, 5.4, 5.258695652173913)","(9.0, 12.5, 12.928571428571429)","(5.5, 6.2, 5.616666666666667)","(6.0, 7.4, 7.1)"
15-12-2022 11:51:42.693444,"(3.4, 3.6, 3.533333333333333)","(5.5, 7.8, 7.728)","(4.4, 5.4, 5.302439024390244)","(9.0, 13.0, 13.404109589041095)","(5.5, 6.2, 5.616666666666667)","(6.0, 7.4, 7.086956521739131)"
15-12-2022 11:51:43.726059,"(3.4, 3.6, 3.5375)","(5.5, 7.8, 7.728)","(4.4, 5.4, 5.302439024390244)","(9.0, 13.5, 13.404109589041095)","(5.5, 6.2, 5.616666666666667)","(6.0, 7.4, 7.147368421052632)"
15-12-2022 11:51:44.787914,"(3.4, 3.55, 3.5088235294117647)","(5.5, 7.8, 7.728)","(4.4, 5.4, 5.302439024390244)","(9.0, 13.5, 13.404109589041095)","(5.5, 5.7, 5.367226890756302)","(6.0, 7.6, 7.263157894736842)"
15-12-2022 11:51:45.765211,"(3.4, 3.55, 3.477027027027027)","(5.5, 7.8, 7.728)","(4.4, 5.4, 5.302439024390244)","(9.0, 13.5, 13.404109589041095)","(5.5, 5.7, 5.367226890756302)","(6.0, 7.6, 7.263157894736842)"
15-12-2022 11:51:46.718504,"(3.4, 3.55, 3.477027027027027)","(5.5, 7.8, 7.7)","(4.4, 5.4, 5.302439024390244)","(9.0, 13.5, 13.404109589041095)","(5.5, 5.7, 5.367226890756302)","(6.0, 7.8, 7.3238095238095235)"
15-12-2022 11:51:47.765860,"(3.4, 3.55, 3.477777777777778)","(5.5, 7.8, 7.7)","(4.4, 5.4, 5.297435897435898)","(9.0, 13.5, 13.404109589041095)","(5.5, 5.7, 5.3464285714285715)","(6.0, 7.8, 7.133333333333333)"
15-12-2022 11:51:48.767330,"(3.4, 3.55, 3.477777777777778)","(5.5, 7.8, 7.7)","(4.4, 5.4, 5.297435897435898)","(9.0, 13.5, 13.404109589041095)","(5.5, 5.7, 5.3464285714285715)","(6.0, 7.8, 7.133333333333333)"
15-12-2022 11:51:49.823511,"(3.4, 3.55, 3.477777777777778)","(5.5, 7.8, 7.7)","(4.4, 5.4, 5.297435897435898)","(9.0, 13.5, 13.401408450704226)","(5.5, 5.7, 5.37)","(6.0, 7.8, 7.654545454545454)"
15-12-2022 11:51:50.789207,"(3.4, 3.55, 3.477777777777778)","(5.5, 7.8, 7.7)","(4.4, 5.4, 5.297435897435898)","(9.0, 13.5, 13.401408450704226)","(5.5, 5.7, 5.37)","(6.0, 7.8, 7.654545454545454)"
15-12-2022 11:51:51.753924,"(3.4, 3.55, 3.508064516129032)","(5.5, 7.8, 7.7)","(4.4, 5.4, 5.297435897435898)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.7, 5.390625)","(6.0, 7.8, 7.654545454545454)"
15-12-2022 11:51:52.817926,"(3.4, 3.55, 3.4922222222222223)","(5.5, 7.8, 7.7)","(4.4, 5.4, 5.297435897435898)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.7, 5.390625)","(6.0, 7.8, 7.654545454545454)"
15-12-2022 11:51:53.810151,"(3.4, 3.55, 3.4987179487179487)","(5.5, 7.8, 7.7)","(4.4, 5.4, 5.297435897435898)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.7, 5.390625)","(6.0, 7.8, 7.71578947368421)"
15-12-2022 11:51:54.906120,"(3.4, 3.55, 3.4987179487179487)","(5.5, 7.8, 7.7)","(4.4, 5.4, 5.297435897435898)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.7, 5.390625)","(6.0, 7.8, 7.71578947368421)"
15-12-2022 11:51:56.067921,"(3.4, 3.55, 3.4987179487179487)","(5.5, 7.8, 7.7)","(4.4, 5.4, 5.459574468085106)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.7, 5.385294117647058)","(6.0, 7.8, 7.71578947368421)"
15-12-2022 11:51:57.113339,"(3.4, 3.55, 3.481034482758621)","(5.5, 7.8, 7.7)","(4.4, 5.6, 5.3130434782608695)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.7, 5.385294117647058)","(6.0, 7.8, 7.666666666666666)"
15-12-2022 11:51:58.260424,"(3.4, 3.55, 3.481034482758621)","(5.5, 7.8, 7.7)","(4.4, 5.6, 5.3130434782608695)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.7, 5.5351351351351346)","(6.0, 7.8, 7.666666666666666)"
15-12-2022 11:51:59.466599,"(3.4, 3.55, 3.5058823529411764)","(5.5, 7.8, 7.7)","(4.4, 5.6, 5.447222222222222)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.6, 5.5351351351351346)","(6.0, 7.8, 7.666666666666666)"
15-12-2022 11:52:00.552907,"(3.4, 3.55, 3.5058823529411764)","(5.5, 7.8, 7.7)","(4.4, 5.6, 5.447222222222222)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.6, 5.5351351351351346)","(6.0, 7.8, 7.5)"
15-12-2022 11:52:01.684194,"(3.4, 3.55, 3.5266666666666664)","(5.5, 7.8, 7.7)","(4.4, 5.6, 5.176923076923076)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.6, 5.5351351351351346)","(6.0, 7.8, 7.5)"
15-12-2022 11:52:02.983739,"(3.4, 3.55, 3.525714285714286)","(5.5, 7.8, 7.7)","(4.4, 5.6, 5.176923076923076)","(9.0, 13.5, 13.405405405405405)","(5.5, 5.6, 5.5249999999999995)","(6.0, 7.8, 7.64)"
15-12-2022 11:52:04.210421,"(3.4, 3.6, 3.525714285714286)","(5.5, 7.8, 7.7)","(4.4, 5.6, 5.176923076923076)","(9.0, 13.5, 13.469696969696969)","(5.5, 5.6, 5.4719999999999995)","(6.0, 7.8, 7.68)"
15-12-2022 11:52:05.272258,"(3.5, 3.75, 3.7494936708860758)","(5.5, 7.8, 7.484210526315789)","(4.4, 5.6, 5.176923076923076)","(9.0, 13.5, 13.469696969696969)","(5.0, 5.6, 5.4719999999999995)","(6.0, 7.8, 7.628571428571428)"
15-12-2022 11:52:06.290732,"(3.5, 3.85, 3.843916349809886)","(5.5, 7.8, 7.484210526315789)","(4.4, 5.6, 5.176923076923076)","(9.0, 13.5, 13.469696969696969)","(5.0, 5.6, 5.4719999999999995)","(6.0, 7.8, 7.414285714285715)"
15-12-2022 11:52:07.307528,"(3.5, 3.85, 3.8498326826547684)","(5.5, 7.8, 7.419047619047619)","(4.4, 5.6, 5.171428571428571)","(9.0, 13.5, 13.469696969696969)","(5.0, 5.5, 5.326315789473684)","(6.0, 7.8, 7.5)"
15-12-2022 11:52:08.390778,"(3.5, 3.9, 3.7218340611353713)","(5.5, 7.8, 7.254545454545455)","(4.4, 5.6, 5.16)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.5, 5.437931034482759)","(6.0, 7.6, 7.231578947368421)"
15-12-2022 11:52:09.347603,"(3.5, 3.9, 3.7229357798165137)","(5.5, 7.8, 7.254545454545455)","(4.4, 5.6, 5.16)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.5, 5.43108108108108)","(6.0, 7.6, 7.231578947368421)"
15-12-2022 11:52:10.326553,"(3.5, 3.65, 3.5529531568228103)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.4411764705882355)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.455072463768116)","(6.0, 7.4, 7.25)"
15-12-2022 11:52:11.401432,"(3.5, 3.65, 3.5529531568228103)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.4411764705882355)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.455072463768116)","(6.0, 7.4, 7.25)"
15-12-2022 11:52:12.511152,"(3.5, 3.65, 3.5575654704170705)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.4411764705882355)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.455072463768116)","(6.0, 7.4, 7.25)"
15-12-2022 11:52:13.515321,"(3.5, 3.65, 3.5575654704170705)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.4411764705882355)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.455072463768116)","(6.0, 7.4, 7.325)"
15-12-2022 11:52:14.473979,"(3.5, 3.65, 3.562621359223301)","(5.5, 7.8, 7.25)","(4.4, 5.5, 5.288461538461538)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.432203389830509)","(6.0, 7.4, 7.325)"
15-12-2022 11:52:15.429001,"(3.5, 3.65, 3.631843191196699)","(5.5, 7.8, 7.25)","(4.4, 5.6, 5.372413793103448)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.5, 5.432203389830509)","(6.0, 7.4, 7.325)"
15-12-2022 11:52:16.470190,"(3.5, 3.75, 3.742)","(5.5, 7.8, 7.35)","(4.4, 5.6, 5.416666666666666)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.5, 5.4223684210526315)","(6.0, 7.4, 7.325)"
15-12-2022 11:52:17.485904,"(3.5, 3.75, 3.7479002624671915)","(5.5, 7.8, 7.35)","(4.4, 5.6, 5.416666666666666)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.4223684210526315)","(6.0, 7.4, 7.0)"
15-12-2022 11:52:18.488651,"(3.5, 3.75, 3.7479002624671915)","(5.5, 7.8, 7.35)","(4.4, 5.6, 5.416666666666666)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.4223684210526315)","(6.0, 7.4, 6.630769230769231)"
15-12-2022 11:52:19.477521,"(3.5, 3.75, 3.7289473684210526)","(5.5, 7.8, 7.35)","(4.4, 5.6, 5.462962962962963)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.4223684210526315)","(6.0, 7.4, 6.945454545454545)"
15-12-2022 11:52:20.474276,"(3.5, 3.8, 3.750558659217877)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.3)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.4223684210526315)","(6.0, 7.2, 6.9)"
15-12-2022 11:52:21.479758,"(3.5, 3.8, 3.750561797752809)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.3)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.4223684210526315)","(6.0, 7.2, 6.9)"
15-12-2022 11:52:22.483688,"(3.5, 3.8, 3.753744939271255)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.3)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.367241379310345)","(6.0, 7.2, 6.75)"
15-12-2022 11:52:23.414225,"(3.5, 3.8, 3.753744939271255)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.3)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.6, 5.367241379310345)","(6.0, 7.2, 6.75)"
15-12-2022 11:52:24.286225,"(3.5, 3.8, 3.753744939271255)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.4411764705882355)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.5, 5.404761904761905)","(6.0, 7.2, 6.75)"
15-12-2022 11:52:25.328264,"(3.5, 3.8, 3.753744939271255)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.4411764705882355)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.5, 5.404761904761905)","(6.0, 7.2, 6.75)"
15-12-2022 11:52:26.398445,"(3.5, 3.8, 3.750109170305677)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.4411764705882355)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.5, 5.404761904761905)","(6.0, 7.2, 6.933333333333334)"
15-12-2022 11:52:27.477797,"(3.5, 3.8, 3.750109170305677)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.4411764705882355)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.5, 5.404761904761905)","(6.0, 7.2, 6.784000000000001)"
15-12-2022 11:52:28.498486,"(3.5, 3.8, 3.7501779359430607)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.4411764705882355)","(9.0, 13.5, 13.471014492753623)","(5.0, 5.5, 5.404761904761905)","(6.0, 7.2, 6.784000000000001)"
15-12-2022 11:52:29.407729,"(3.5, 3.8, 3.6126666666666667)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.35)","(9.0, 14.0, 13.857142857142858)","(5.0, 5.5, 5.404761904761905)","(6.0, 7.0, 6.76)"
15-12-2022 11:52:30.431922,"(3.5, 3.75, 3.6666666666666665)","(5.5, 7.8, 7.35)","(4.4, 5.5, 5.3517241379310345)","(9.0, 14.0, 13.857142857142858)","(5.0, 5.5, 5.404761904761905)","(6.0, 7.0, 6.815384615384615)"
15-12-2022 11:52:31.360737,"(3.5, 3.75, 3.6666666666666665)","(5.5, 7.8, 7.35)","(4.4, 5.6, 5.3517241379310345)","(9.0, 14.0, 13.857142857142858)","(5.0, 5.5, 5.375)","(6.0, 7.0, 6.815384615384615)"
15-12-2022 11:52:32.319132,"(3.5, 3.75, 3.6715686274509802)","(5.5, 7.8, 7.35)","(4.4, 5.6, 5.18)","(9.0, 14.0, 13.857142857142858)","(5.0, 5.5, 5.384615384615385)","(6.0, 7.0, 6.815384615384615)"
15-12-2022 11:52:33.283713,"(3.5, 3.75, 3.6966666666666668)","(5.5, 7.8, 7.714285714285714)","(4.4, 5.6, 5.410526315789474)","(9.0, 14.0, 13.923076923076923)","(5.0, 5.5, 5.384615384615385)","(6.0, 7.0, 6.847619047619047)"
15-12-2022 11:52:34.199778,"(3.5, 3.7, 3.694871794871795)","(5.5, 7.8, 7.714285714285714)","(4.4, 5.6, 5.410526315789474)","(9.0, 14.0, 13.923076923076923)","(5.0, 5.5, 5.384615384615385)","(6.0, 7.2, 6.954545454545454)"
15-12-2022 11:52:35.187155,"(3.5, 3.75, 3.7161016949152543)","(5.5, 7.8, 7.714285714285714)","(4.4, 5.6, 5.410526315789474)","(9.0, 15.5, 14.583333333333334)","(5.0, 5.5, 5.384615384615385)","(6.0, 7.2, 6.954545454545454)"
15-12-2022 11:52:36.177860,"(3.5, 3.75, 3.7471350613915417)","(5.5, 7.8, 7.714285714285714)","(4.4, 5.6, 5.410526315789474)","(9.0, 15.5, 14.583333333333334)","(5.0, 5.5, 5.2894736842105265)","(6.0, 7.2, 7.1571428571428575)"
15-12-2022 11:52:37.134129,"(3.5, 3.75, 3.7332535885167464)","(5.5, 7.8, 7.714285714285714)","(4.4, 5.6, 5.410526315789474)","(9.0, 15.5, 14.583333333333334)","(5.0, 5.6, 5.2894736842105265)","(6.0, 7.2, 7.1571428571428575)"
15-12-2022 11:52:38.019999,"(3.5, 3.75, 3.619767441860465)","(5.5, 7.8, 7.714285714285714)","(4.4, 5.6, 5.410526315789474)","(9.0, 15.5, 14.583333333333334)","(5.0, 5.6, 5.2894736842105265)","(6.0, 7.2, 6.954545454545454)"
15-12-2022 11:52:38.932795,"(3.5, 3.7, 3.6522727272727273)","(5.5, 7.8, 7.714285714285714)","(4.4, 5.6, 5.410526315789474)","(9.0, 15.5, 14.640625)","(5.0, 5.6, 5.23125)","(6.0, 7.2, 6.954545454545454)"
15-12-2022 11:52:39.909360,"(3.5, 3.7, 3.6625)","(5.5, 7.8, 7.714285714285714)","(4.4, 5.6, 5.464285714285714)","(9.0, 15.5, 14.46875)","(5.0, 5.6, 5.2625)","(6.0, 7.2, 6.954545454545454)"
15-12-2022 11:52:40.992445,"(3.5, 3.7, 3.6723684210526315)","(5.5, 7.8, 7.714285714285714)","(4.4, 5.5, 5.371428571428572)","(9.0, 15.5, 14.46875)","(5.0, 5.6, 5.2625)","(6.0, 7.2, 6.954545454545454)"
15-12-2022 11:52:42.020253,"(3.2, 3.7, 3.658823529411765)","(5.5, 7.8, 7.714285714285714)","(4.4, 5.5, 5.371428571428572)","(10.0, 15.5, 14.394736842105264)","(5.0, 5.6, 5.2625)","(6.0, 7.2, 6.954545454545454)"
