,Sudden Comfort,Pay Roll,Tranquil Ben,Stacked Deck,Clover Athena,Modulating
15-12-2022 12:17:43.328554,"(3.1, 3.5, 3.4816326530612245)","(4.4, 6.4, 5.8)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 45.0)"
15-12-2022 12:17:44.330411,"(3.1, 3.5, 3.4318181818181817)","(4.4, 6.4, 5.8)","(7.5, 11.5, 9.1875)","(3.1, 3.85, 3.55)","(5.0, 7.0, 6.133333333333334)","(21.0, 55.0, 36.875)"
15-12-2022 12:17:45.333017,"(3.1, 3.5, 3.4583333333333335)","(4.4, 6.4, 5.175)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.85, 3.5575)","(5.0, 7.0, 6.466666666666667)","(21.0, 55.0, 38.0)"
15-12-2022 12:17:46.355218,"(3.1, 3.5, 3.4642857142857144)","(4.4, 6.4, 5.175)","(7.5, 11.5, 9.408695652173913)","(3.1, 3.85, 3.5575)","(5.0, 7.0, 6.35)","(21.0, 50.0, 32.54545454545455)"
15-12-2022 12:17:47.345150,"(3.1, 3.5, 3.4642857142857144)","(4.4, 6.4, 5.83125)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.85, 3.58)","(5.0, 7.0, 6.35)","(21.0, 50.0, 32.54545454545455)"
15-12-2022 12:17:48.274575,"(3.1, 3.25, 3.1614285714285715)","(4.4, 6.4, 5.7700000000000005)","(7.5, 11.5, 9.435294117647059)","(3.1, 3.85, 3.6842105263157894)","(5.0, 7.0, 6.371428571428572)","(21.0, 50.0, 32.54545454545455)"
15-12-2022 12:17:49.131450,"(3.1, 3.55, 3.2423076923076923)","(4.4, 6.4, 5.83125)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.85, 3.65)","(5.0, 7.0, 6.35)","(21.0, 46.0, 31.0)"
15-12-2022 12:17:50.120625,"(3.1, 3.55, 3.4166666666666665)","(4.4, 6.4, 5.572727272727272)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.85, 3.3884615384615384)","(5.0, 7.0, 6.054545454545455)","(21.0, 46.0, 29.529411764705884)"
15-12-2022 12:17:51.117199,"(3.1, 3.55, 3.4166666666666665)","(4.4, 6.4, 5.572727272727272)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.85, 3.3884615384615384)","(5.0, 7.0, 6.35)","(21.0, 46.0, 29.529411764705884)"
15-12-2022 12:17:52.167100,"(3.1, 3.55, 3.4166666666666665)","(4.4, 6.4, 5.875)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.85, 3.3884615384615384)","(5.0, 7.0, 6.4)","(21.0, 46.0, 29.529411764705884)"
15-12-2022 12:17:53.326996,"(3.1, 3.55, 3.4166666666666665)","(4.4, 6.4, 5.875)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.85, 3.3884615384615384)","(5.0, 7.0, 6.4)","(21.0, 46.0, 29.529411764705884)"
15-12-2022 12:17:54.525742,"(3.1, 3.55, 3.4166666666666665)","(4.4, 6.4, 5.636363636363637)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.85, 3.3884615384615384)","(5.0, 7.0, 6.127272727272727)","(21.0, 46.0, 32.75)"
15-12-2022 12:17:55.837742,"(3.1, 3.55, 3.4166666666666665)","(4.4, 6.4, 5.758333333333334)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.85, 3.3289473684210527)","(5.0, 7.0, 6.323076923076924)","(21.0, 44.0, 29.176470588235293)"
15-12-2022 12:17:56.850397,"(3.1, 3.55, 3.4166666666666665)","(4.4, 6.4, 5.758333333333334)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.75, 3.3289473684210527)","(5.0, 7.0, 6.482352941176471)","(21.0, 44.0, 29.176470588235293)"
15-12-2022 12:17:57.928910,"(3.1, 3.55, 3.4166666666666665)","(4.4, 6.4, 5.91875)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.75, 3.3289473684210527)","(5.0, 7.0, 6.482352941176471)","(21.0, 44.0, 29.176470588235293)"
15-12-2022 12:17:59.005133,"(3.1, 3.55, 3.4166666666666665)","(4.4, 6.4, 5.91875)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.75, 3.3289473684210527)","(5.0, 7.0, 6.482352941176471)","(21.0, 44.0, 29.176470588235293)"
15-12-2022 12:18:00.026032,"(3.1, 3.55, 3.279032258064516)","(4.4, 6.4, 5.91875)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.75, 3.3289473684210527)","(5.0, 7.0, 6.482352941176471)","(21.0, 44.0, 29.176470588235293)"
15-12-2022 12:18:01.233292,"(3.1, 3.55, 3.382608695652174)","(4.4, 6.2, 5.584615384615385)","(7.5, 11.5, 8.968421052631578)","(3.1, 3.75, 3.5595238095238093)","(5.0, 7.6, 7.3)","(21.0, 42.0, 29.142857142857142)"
15-12-2022 12:18:02.305323,"(3.1, 3.5, 3.3020833333333335)","(4.4, 5.7, 5.45)","(7.5, 11.5, 9.143749999999999)","(3.1, 3.75, 3.5595238095238093)","(5.0, 7.6, 7.3)","(21.0, 42.0, 28.0)"
15-12-2022 12:18:03.396976,"(3.1, 3.5, 3.293103448275862)","(4.4, 5.7, 5.45)","(7.5, 11.5, 9.057894736842105)","(3.1, 3.7, 3.66)","(5.0, 7.6, 7.3)","(21.0, 42.0, 28.0)"
15-12-2022 12:18:04.552432,"(3.1, 3.5, 3.306451612903226)","(4.4, 5.7, 5.45)","(7.5, 11.5, 9.25)","(3.1, 3.7, 3.6333333333333333)","(5.0, 7.6, 7.3)","(21.0, 42.0, 28.0)"
15-12-2022 12:18:05.692893,"(3.1, 3.5, 3.32)","(4.4, 5.6, 4.919444444444445)","(7.5, 11.5, 9.575000000000001)","(3.1, 3.7, 3.6333333333333333)","(5.0, 7.6, 8.1)","(21.0, 42.0, 28.0)"
15-12-2022 12:18:06.838222,"(3.1, 3.5, 3.3636363636363638)","(4.4, 5.6, 5.491891891891892)","(7.5, 11.5, 9.540000000000001)","(3.1, 3.7, 3.3857142857142857)","(5.0, 8.6, 8.176470588235293)","(21.0, 42.0, 35.0)"
15-12-2022 12:18:07.801327,"(3.1, 3.5, 3.3875)","(4.4, 5.6, 5.514893617021277)","(7.5, 11.5, 9.540000000000001)","(3.1, 3.7, 3.3666666666666667)","(5.0, 8.6, 7.863636363636363)","(21.0, 40.0, 31.157894736842106)"
15-12-2022 12:18:09.190801,"(3.1, 3.5, 3.3875)","(4.4, 5.6, 5.60625)","(7.5, 11.5, 9.540000000000001)","(3.1, 3.7, 3.3909090909090907)","(5.0, 8.6, 8.176470588235293)","(21.0, 40.0, 27.8125)"
15-12-2022 12:18:10.237423,"(3.1, 3.5, 3.3875)","(4.4, 6.0, 5.60625)","(7.5, 11.5, 9.540000000000001)","(3.1, 3.7, 3.5)","(5.0, 8.6, 8.292307692307691)","(21.0, 40.0, 27.866666666666667)"
15-12-2022 12:18:11.301727,"(3.1, 3.45, 3.41)","(4.4, 6.0, 5.833333333333333)","(7.5, 9.8, 9.466666666666667)","(3.1, 3.7, 3.4)","(5.0, 8.6, 8.242857142857142)","(21.0, 40.0, 27.866666666666667)"
15-12-2022 12:18:12.762619,"(3.1, 3.45, 3.4289473684210527)","(4.4, 6.2, 5.821052631578947)","(7.5, 9.8, 9.577777777777778)","(3.1, 3.7, 3.3833333333333333)","(5.0, 8.6, 8.35)","(21.0, 40.0, 31.333333333333336)"
15-12-2022 12:18:13.801542,"(3.1, 3.5, 3.47)","(4.4, 6.4, 5.821052631578947)","(7.5, 11.0, 9.577777777777778)","(3.1, 3.6, 3.33)","(5.0, 8.6, 8.4)","(21.0, 40.0, 31.666666666666668)"
15-12-2022 12:18:14.913031,"(3.1, 3.6, 3.567741935483871)","(4.4, 6.4, 5.983333333333333)","(7.5, 11.0, 9.56)","(3.1, 3.55, 3.3346153846153843)","(5.0, 8.6, 8.333333333333334)","(21.0, 40.0, 31.666666666666668)"
15-12-2022 12:18:16.023296,"(3.1, 3.6, 3.5545454545454547)","(4.4, 6.4, 6.02962962962963)","(7.5, 11.0, 9.56)","(3.1, 3.55, 3.3346153846153843)","(5.0, 9.4, 8.83529411764706)","(21.0, 40.0, 36.94444444444444)"
15-12-2022 12:18:17.191790,"(3.1, 3.6, 3.5375)","(4.4, 6.4, 6.02962962962963)","(7.5, 11.0, 9.56)","(3.1, 3.55, 3.25)","(5.0, 9.4, 8.83529411764706)","(21.0, 40.0, 31.933333333333334)"
15-12-2022 12:18:18.317780,"(3.1, 3.6, 3.5375)","(4.4, 6.4, 5.714285714285714)","(7.5, 11.0, 10.133333333333333)","(3.1, 3.55, 3.25)","(5.5, 9.4, 8.963636363636363)","(21.0, 40.0, 34.08695652173913)"
15-12-2022 12:18:19.372734,"(3.1, 3.6, 3.5181818181818185)","(4.4, 6.0, 5.888888888888888)","(7.5, 10.5, 10.2)","(3.1, 3.55, 3.25)","(5.5, 9.4, 9.0)","(21.0, 38.0, 34.0)"
15-12-2022 12:18:20.331611,"(3.1, 3.6, 3.5571428571428574)","(4.4, 6.0, 5.826086956521739)","(7.5, 10.5, 10.2)","(3.1, 3.55, 3.25)","(5.5, 9.4, 9.036363636363637)","(21.0, 36.0, 34.0)"
15-12-2022 12:18:21.339326,"(3.1, 3.5, 3.486666666666667)","(4.4, 6.0, 5.826086956521739)","(7.5, 10.5, 10.069565217391304)","(3.1, 3.55, 3.25)","(5.5, 9.4, 9.036363636363637)","(21.0, 36.0, 34.0)"
15-12-2022 12:18:22.373024,"(3.1, 3.5, 3.4846153846153847)","(4.4, 6.0, 5.826086956521739)","(7.5, 10.5, 10.14)","(3.1, 3.55, 3.3196969696969694)","(5.5, 9.4, 9.0)","(21.0, 38.0, 31.25)"
15-12-2022 12:18:23.439390,"(3.1, 3.5, 3.4846153846153847)","(4.4, 6.0, 5.826086956521739)","(7.5, 10.5, 10.14)","(3.1, 3.55, 3.36)","(5.5, 9.4, 8.963636363636363)","(21.0, 38.0, 31.25)"
15-12-2022 12:18:24.429945,"(3.1, 3.5, 3.4176470588235293)","(4.4, 6.0, 5.826086956521739)","(7.5, 10.5, 10.14)","(3.1, 3.55, 3.36)","(5.5, 9.4, 8.76)","(21.0, 38.0, 31.25)"
15-12-2022 12:18:25.417469,"(3.1, 3.45, 3.4363636363636365)","(4.4, 6.0, 5.904761904761905)","(7.5, 10.5, 10.235294117647058)","(3.1, 3.5, 3.35)","(5.5, 9.0, 8.8)","(21.0, 38.0, 31.25)"
15-12-2022 12:18:26.446230,"(3.1, 3.45, 3.4363636363636365)","(4.4, 6.0, 5.916666666666667)","(7.5, 10.5, 10.235294117647058)","(3.1, 3.5, 3.325)","(5.5, 9.0, 8.8)","(21.0, 38.0, 31.25)"
15-12-2022 12:18:27.363683,"(3.1, 3.5, 3.376923076923077)","(4.4, 6.0, 5.931818181818182)","(7.5, 10.5, 10.235294117647058)","(3.0, 3.5, 3.325)","(5.5, 9.0, 8.383333333333333)","(21.0, 38.0, 31.25)"
15-12-2022 12:18:28.254864,"(3.1, 3.5, 3.46)","(4.4, 6.0, 5.9)","(7.5, 10.5, 9.92142857142857)","(3.0, 3.45, 3.3120689655172413)","(5.5, 9.2, 8.769230769230768)","(21.0, 38.0, 31.25)"
15-12-2022 12:18:29.207625,"(3.1, 3.6, 3.568421052631579)","(4.4, 5.6, 5.511428571428572)","(7.5, 10.5, 10.095)","(3.0, 3.45, 3.3120689655172413)","(5.5, 9.2, 8.8)","(21.0, 38.0, 31.25)"
15-12-2022 12:18:30.201072,"(3.1, 3.6, 3.54375)","(4.4, 5.6, 5.264864864864865)","(7.5, 10.5, 10.095)","(3.0, 3.45, 3.3120689655172413)","(5.5, 9.2, 8.933333333333334)","(21.0, 38.0, 31.25)"
15-12-2022 12:18:31.163145,"(3.1, 3.6, 3.5763157894736843)","(4.4, 5.6, 5.41764705882353)","(7.5, 10.5, 10.095)","(3.0, 3.45, 3.3120689655172413)","(5.5, 9.2, 8.5)","(21.0, 38.0, 35.81818181818182)"
15-12-2022 12:18:32.102380,"(3.1, 3.6, 3.5763157894736843)","(4.4, 5.6, 5.434666666666667)","(7.5, 10.5, 10.095)","(3.0, 3.45, 3.3120689655172413)","(5.5, 9.0, 8.545454545454545)","(21.0, 38.0, 36.857142857142854)"
15-12-2022 12:18:33.133286,"(3.1, 3.6, 3.5775)","(4.6, 5.6, 5.434666666666667)","(8.0, 10.5, 10.095)","(2.9, 3.45, 3.5370967741935484)","(6.0, 9.0, 8.375)","(21.0, 38.0, 36.90909090909091)"
15-12-2022 12:18:34.164075,"(3.1, 3.55, 3.5357142857142856)","(4.6, 5.6, 5.434666666666667)","(8.0, 10.5, 10.095)","(2.9, 3.55, 3.4899999999999998)","(6.0, 9.0, 8.666666666666666)","(21.0, 38.0, 36.90909090909091)"
15-12-2022 12:18:35.266398,"(3.1, 3.6, 3.5444444444444443)","(4.6, 5.6, 5.434210526315789)","(8.0, 10.5, 10.095)","(2.9, 3.55, 3.4524999999999997)","(6.0, 9.0, 8.576470588235294)","(21.0, 38.0, 36.608695652173914)"
15-12-2022 12:18:36.255763,"(3.1, 3.6, 3.5565217391304347)","(4.6, 5.5, 5.472222222222222)","(8.0, 10.0, 9.966666666666667)","(2.9, 3.55, 3.4823529411764707)","(6.0, 9.0, 9.333333333333334)","(21.0, 38.0, 36.476190476190474)"
15-12-2022 12:18:37.202891,"(3.1, 3.6, 3.552380952380952)","(4.6, 5.5, 5.472222222222222)","(8.0, 10.0, 9.963636363636363)","(2.9, 3.6, 3.466666666666667)","(6.0, 9.4, 9.333333333333334)","(21.0, 38.0, 36.476190476190474)"
15-12-2022 12:18:38.158905,"(3.1, 3.6, 3.3916666666666666)","(4.6, 5.5, 5.472222222222222)","(8.0, 10.0, 9.933333333333334)","(2.9, 3.6, 3.55)","(6.0, 9.2, 8.933333333333334)","(21.0, 38.0, 36.476190476190474)"
15-12-2022 12:18:39.105905,"(3.1, 3.6, 3.5583333333333336)","(4.6, 5.5, 5.472222222222222)","(8.0, 10.0, 9.933333333333334)","(2.9, 3.5, 3.444444444444444)","(6.0, 9.8, 9.066666666666666)","(21.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:40.000860,"(3.1, 3.6, 3.56875)","(4.4, 5.5, 5.472222222222222)","(8.0, 10.0, 9.933333333333334)","(3.0, 3.5, 3.444444444444444)","(6.5, 9.8, 9.136842105263158)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:40.867598,"(3.1, 3.6, 3.5662162162162163)","(4.4, 5.5, 5.25)","(8.0, 10.0, 9.933333333333334)","(3.0, 3.65, 3.4652173913043476)","(6.5, 9.8, 8.816216216216217)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:41.834994,"(3.1, 3.55, 3.53)","(4.4, 5.5, 5.455555555555556)","(8.0, 10.0, 9.946666666666667)","(3.0, 3.5, 3.4651162790697674)","(6.5, 9.6, 9.08)","(26.0, 38.0, 37.28)"
15-12-2022 12:18:42.854978,"(3.1, 3.55, 3.5409090909090906)","(4.4, 5.6, 5.468)","(8.0, 10.5, 10.2375)","(3.0, 3.5, 3.4857142857142858)","(6.5, 9.6, 9.061538461538461)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:43.785220,"(3.1, 3.55, 3.53125)","(4.4, 5.6, 5.468)","(8.0, 10.5, 10.2375)","(3.0, 3.6, 3.4857142857142858)","(6.5, 9.6, 9.061538461538461)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:44.784328,"(3.1, 3.55, 3.53125)","(4.4, 5.6, 5.468)","(8.0, 10.5, 10.2375)","(3.0, 3.6, 3.517948717948718)","(6.5, 9.6, 9.15)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:45.761191,"(3.1, 3.55, 3.505)","(4.4, 5.4, 5.373684210526316)","(8.0, 10.5, 10.352631578947369)","(3.0, 3.6, 3.517948717948718)","(6.5, 9.6, 9.15)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:46.750795,"(3.1, 3.55, 3.46)","(4.4, 5.4, 5.373684210526316)","(8.0, 10.5, 10.352631578947369)","(3.0, 3.6, 3.517948717948718)","(6.5, 9.6, 9.15)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:47.711748,"(3.1, 3.55, 3.426470588235294)","(4.4, 5.4, 5.373684210526316)","(8.0, 10.5, 10.1)","(3.0, 3.55, 3.493243243243243)","(6.5, 9.6, 9.15)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:48.741709,"(3.1, 3.5, 3.44)","(4.4, 5.4, 5.373684210526316)","(8.0, 10.5, 10.125)","(3.0, 3.55, 3.495833333333333)","(6.5, 9.6, 9.15)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:49.617166,"(3.1, 3.4, 3.33)","(4.4, 5.5, 5.425000000000001)","(8.0, 10.5, 10.125)","(3.0, 3.6, 3.507142857142857)","(6.5, 9.6, 9.15)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:50.505047,"(3.1, 3.35, 3.3442857142857143)","(4.4, 5.6, 5.425000000000001)","(8.0, 10.5, 10.125)","(3.0, 3.6, 3.4833333333333334)","(6.5, 9.6, 8.947826086956521)","(26.0, 38.0, 37.05263157894737)"
15-12-2022 12:18:51.449979,"(3.1, 3.35, 3.3444444444444446)","(4.4, 5.6, 5.425000000000001)","(8.0, 10.5, 10.125)","(3.0, 3.6, 3.5700000000000003)","(6.5, 9.6, 9.044444444444444)","(26.0, 38.0, 36.875)"
15-12-2022 12:18:52.430132,"(3.1, 3.35, 3.3276)","(4.4, 5.6, 5.416666666666667)","(8.0, 10.5, 10.444444444444445)","(3.0, 3.7, 3.677777777777778)","(6.5, 9.6, 9.044444444444444)","(26.0, 38.0, 36.875)"
15-12-2022 12:18:53.351190,"(3.1, 3.35, 3.327777777777778)","(4.4, 5.4, 5.373684210526316)","(8.0, 10.5, 10.444444444444445)","(3.0, 3.7, 3.5846153846153843)","(6.5, 9.6, 9.15)","(26.0, 38.0, 36.875)"
15-12-2022 12:18:54.243862,"(3.1, 3.35, 3.325968992248062)","(4.4, 5.4, 5.344444444444444)","(8.0, 10.5, 10.444444444444445)","(3.0, 3.7, 3.6142857142857143)","(6.5, 9.6, 9.15)","(26.0, 38.0, 36.875)"
15-12-2022 12:18:55.237430,"(3.1, 3.35, 3.3271653543307087)","(4.4, 5.4, 5.3545454545454545)","(8.0, 10.5, 10.455882352941176)","(3.0, 3.7, 3.576470588235294)","(6.5, 9.6, 9.15)","(26.0, 38.0, 36.875)"
15-12-2022 12:18:56.141733,"(3.1, 3.35, 3.3247826086956525)","(4.4, 5.4, 5.344444444444444)","(8.0, 10.5, 10.455882352941176)","(3.0, 3.7, 3.576470588235294)","(6.5, 9.6, 9.15)","(26.0, 38.0, 36.666666666666664)"
15-12-2022 12:18:57.115784,"(3.1, 3.35, 3.3254237288135595)","(4.4, 5.4, 5.316666666666666)","(8.0, 10.5, 10.455882352941176)","(3.0, 3.7, 3.576470588235294)","(6.5, 9.6, 9.15)","(26.0, 38.0, 36.666666666666664)"
15-12-2022 12:18:57.969459,"(3.1, 3.35, 3.3243362831858407)","(4.4, 5.4, 5.344444444444444)","(8.0, 10.5, 10.455882352941176)","(3.0, 3.7, 3.56551724137931)","(6.5, 9.6, 9.15)","(26.0, 50.0, 49.5)"
15-12-2022 12:18:58.793419,"(3.1, 3.35, 3.3243362831858407)","(4.4, 5.4, 5.344444444444444)","(8.0, 10.5, 10.455882352941176)","(3.0, 3.7, 3.56551724137931)","(6.5, 9.6, 9.15)","(26.0, 50.0, 49.5)"
15-12-2022 12:18:59.677388,"(3.1, 3.35, 3.3224137931034483)","(4.4, 5.6, 5.323076923076923)","(8.0, 10.5, 10.455882352941176)","(3.0, 3.7, 3.605)","(6.5, 9.4, 9.311111111111112)","(26.0, 48.0, 42.689655172413794)"
15-12-2022 12:19:00.583848,"(3.1, 3.35, 3.3233333333333333)","(4.4, 5.6, 5.444827586206896)","(8.0, 10.5, 10.455882352941176)","(3.0, 3.7, 3.576086956521739)","(6.5, 9.4, 9.0)","(26.0, 48.0, 42.689655172413794)"
15-12-2022 12:19:01.511868,"(3.1, 3.35, 3.3233333333333333)","(4.4, 5.6, 5.404347826086957)","(8.0, 11.0, 10.864864864864865)","(3.0, 3.65, 3.6293103448275863)","(6.5, 9.4, 9.133333333333333)","(26.0, 48.0, 42.689655172413794)"
15-12-2022 12:19:02.784710,"(3.1, 3.35, 3.284090909090909)","(4.4, 5.4, 5.316666666666666)","(8.0, 10.5, 10.472972972972974)","(3.0, 3.65, 3.512244897959184)","(6.5, 9.4, 9.04)","(26.0, 48.0, 41.30434782608695)"
15-12-2022 12:19:04.013529,"(3.1, 3.35, 3.2750000000000004)","(4.4, 5.4, 5.384615384615385)","(8.0, 11.0, 10.722222222222221)","(3.0, 3.6, 3.523529411764706)","(6.5, 9.4, 9.2)","(26.0, 48.0, 41.30434782608695)"
15-12-2022 12:19:05.187791,"(3.1, 3.35, 3.2666666666666666)","(4.4, 5.4, 5.386666666666667)","(8.0, 11.0, 10.875)","(3.0, 3.6, 3.522222222222222)","(6.5, 9.6, 9.278571428571428)","(26.0, 48.0, 41.30434782608695)"
15-12-2022 12:19:06.249489,"(3.1, 3.3, 3.2666666666666666)","(4.4, 5.4, 5.386666666666667)","(8.0, 11.0, 11.016129032258064)","(3.0, 3.6, 3.506666666666667)","(6.5, 9.6, 9.278571428571428)","(26.0, 48.0, 41.30434782608695)"
15-12-2022 12:19:07.276726,"(3.1, 3.35, 3.308108108108108)","(4.4, 5.5, 5.314285714285714)","(8.0, 11.5, 11.016129032258064)","(3.0, 3.6, 3.5060000000000002)","(6.5, 9.6, 9.190909090909091)","(26.0, 48.0, 41.30434782608695)"
15-12-2022 12:19:08.266827,"(3.0, 3.3, 3.2974489795918367)","(4.4, 5.5, 5.314285714285714)","(8.0, 11.5, 11.016129032258064)","(3.0, 3.6, 3.5060000000000002)","(6.5, 9.6, 9.4125)","(26.0, 48.0, 41.30434782608695)"
15-12-2022 12:19:09.287788,"(3.0, 3.3, 3.2974489795918367)","(4.4, 5.5, 5.31)","(8.0, 11.5, 10.984848484848484)","(3.0, 3.6, 3.509375)","(6.5, 9.6, 9.4125)","(26.0, 48.0, 38.833333333333336)"
15-12-2022 12:19:10.240678,"(3.0, 3.3, 3.2974489795918367)","(4.4, 5.5, 5.31)","(8.0, 11.5, 10.984848484848484)","(3.0, 3.6, 3.509375)","(6.5, 9.6, 9.4125)","(26.0, 48.0, 38.833333333333336)"
15-12-2022 12:19:11.384705,"(3.0, 3.35, 3.316906474820144)","(4.4, 5.5, 5.241176470588235)","(8.0, 11.5, 11.016129032258064)","(3.0, 3.6, 3.509375)","(6.5, 9.6, 9.422222222222222)","(26.0, 48.0, 38.833333333333336)"
15-12-2022 12:19:12.322931,"(3.0, 3.35, 3.302577319587629)","(4.4, 5.4, 5.25)","(8.0, 11.5, 11.016129032258064)","(3.0, 3.6, 3.5375)","(6.5, 9.6, 9.53913043478261)","(26.0, 48.0, 38.833333333333336)"
15-12-2022 12:19:13.226635,"(3.0, 3.35, 3.2994117647058823)","(4.4, 5.4, 5.258823529411765)","(8.0, 11.5, 10.932432432432432)","(3.0, 3.45, 3.4291666666666667)","(6.5, 9.8, 9.53913043478261)","(26.0, 48.0, 42.76190476190476)"
15-12-2022 12:19:14.150373,"(3.0, 3.35, 3.2981927710843375)","(4.4, 5.4, 5.273684210526316)","(8.0, 11.5, 10.984848484848484)","(3.0, 3.4, 3.3886363636363637)","(6.5, 9.8, 9.690909090909091)","(26.0, 48.0, 43.416666666666664)"
15-12-2022 12:19:15.096207,"(3.0, 3.35, 3.3082278481012657)","(4.4, 5.4, 5.273684210526316)","(8.0, 11.5, 10.984848484848484)","(3.0, 3.45, 3.401515151515152)","(6.5, 9.8, 9.666666666666668)","(26.0, 48.0, 43.416666666666664)"
15-12-2022 12:19:16.136593,"(3.0, 3.35, 3.3082278481012657)","(4.4, 5.4, 5.30625)","(8.0, 11.5, 11.071428571428571)","(3.0, 3.45, 3.3541666666666665)","(6.5, 9.8, 9.560975609756097)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:17.081643,"(3.0, 3.35, 3.3082278481012657)","(4.4, 5.4, 5.314285714285714)","(8.0, 11.5, 11.016129032258064)","(3.0, 3.4, 3.3541666666666665)","(6.5, 10.0, 9.560975609756097)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:17.973098,"(3.0, 3.35, 3.30875)","(4.4, 5.4, 5.342857142857143)","(8.0, 11.5, 10.984848484848484)","(3.0, 3.4, 3.345098039215686)","(6.5, 10.0, 9.658823529411764)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:18.870768,"(3.0, 3.35, 3.3071428571428574)","(4.4, 5.4, 5.352)","(8.0, 11.5, 10.984848484848484)","(3.0, 3.4, 3.345098039215686)","(6.5, 10.0, 9.709999999999999)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:19.793921,"(3.0, 3.35, 3.3035211267605633)","(4.4, 5.4, 5.390000000000001)","(8.0, 11.5, 11.071428571428571)","(3.0, 3.4, 3.351111111111111)","(6.5, 10.0, 9.709999999999999)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:20.717096,"(3.0, 3.35, 3.3035211267605633)","(4.4, 5.4, 5.391304347826087)","(8.0, 11.5, 11.071428571428571)","(3.0, 3.35, 3.322222222222222)","(6.5, 10.0, 9.812903225806453)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:21.670102,"(3.0, 3.35, 3.3071428571428574)","(4.4, 5.4, 5.391304347826087)","(8.0, 11.5, 10.984848484848484)","(3.0, 3.35, 3.322222222222222)","(6.5, 10.0, 9.861538461538462)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:22.541412,"(3.0, 3.35, 3.3071428571428574)","(4.4, 5.4, 5.391304347826087)","(8.0, 11.5, 10.932432432432432)","(3.0, 3.35, 3.322222222222222)","(6.5, 10.0, 9.927272727272728)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:23.363192,"(3.0, 3.35, 3.313157894736842)","(4.4, 5.4, 5.391304347826087)","(8.0, 11.5, 11.022727272727273)","(3.0, 3.3, 3.278465346534653)","(7.0, 10.5, 10.05)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:24.205382,"(3.0, 3.35, 3.3204545454545453)","(4.4, 5.4, 5.391304347826087)","(8.0, 11.5, 10.9)","(3.0, 3.3, 3.275598086124402)","(7.0, 10.5, 10.1)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:25.140271,"(3.0, 3.35, 3.3204545454545453)","(4.4, 5.4, 5.391304347826087)","(8.0, 11.5, 11.0)","(3.0, 3.3, 3.2761682242990653)","(7.0, 10.5, 10.227272727272727)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:26.160641,"(3.0, 3.35, 3.3139344262295083)","(4.4, 5.4, 5.3875)","(8.0, 11.5, 11.0)","(3.0, 3.3, 3.275598086124402)","(7.0, 10.5, 10.4)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:26.997763,"(3.0, 3.35, 3.3128571428571427)","(4.4, 5.5, 5.437931034482759)","(8.0, 11.5, 10.916666666666666)","(3.0, 3.3, 3.2762254901960786)","(7.0, 10.5, 10.4)","(26.0, 48.0, 43.6)"
15-12-2022 12:19:27.899055,"(3.0, 3.35, 3.31231884057971)","(4.4, 5.5, 5.453846153846154)","(8.0, 11.5, 10.916666666666666)","(3.0, 3.3, 3.2761083743842363)","(7.0, 10.5, 10.333333333333334)","(26.0, 48.0, 42.8235294117647)"
