,Preston Lee,Remnants,Claretown Rocky,Invictus Ethan,Skibo Rebel
09-01-2023 13:59:54.128565,"(1.01, 1.24, 1.1087500000000001)","(7.5, 20.0, 12.0)","(18.0, 90.0, 38.57142857142857)","(19.0, 95.0, 46.875)","(61.0, 420.0, 293.2142857142857)"
09-01-2023 13:59:55.048998,"(1.01, 1.24, 1.1087500000000001)","(7.5, 20.0, 12.0)","(18.0, 90.0, 38.57142857142857)","(19.0, 95.0, 46.875)","(61.0, 420.0, 293.2142857142857)"
09-01-2023 13:59:56.012321,"(1.01, 1.24, 1.1087500000000001)","(7.5, 20.0, 12.0)","(18.0, 90.0, 38.57142857142857)","(19.0, 95.0, 46.875)","(61.0, 420.0, 293.2142857142857)"
09-01-2023 13:59:57.033643,"(1.01, 1.24, 1.1087500000000001)","(7.5, 20.0, 12.0)","(18.0, 90.0, 38.57142857142857)","(19.0, 95.0, 46.875)","(61.0, 420.0, 293.2142857142857)"
09-01-2023 13:59:58.021040,"(1.01, 1.24, 1.1087500000000001)","(7.5, 20.0, 12.0)","(18.0, 90.0, 38.57142857142857)","(19.0, 95.0, 46.875)","(61.0, 420.0, 293.2142857142857)"
09-01-2023 13:59:59.139445,"(1.01, 1.24, 1.1087500000000001)","(7.5, 20.0, 12.0)","(18.0, 90.0, 38.57142857142857)","(19.0, 95.0, 46.875)","(61.0, 420.0, 293.2142857142857)"
09-01-2023 14:00:00.204471,"(1.01, 1.24, 1.1087500000000001)","(7.5, 20.0, 12.0)","(18.0, 90.0, 38.57142857142857)","(19.0, 95.0, 46.875)","(61.0, 420.0, 293.2142857142857)"
09-01-2023 14:00:01.262107,"(1.01, 1.24, 1.1087500000000001)","(7.5, 20.0, 15.428571428571429)","(18.0, 90.0, 45.3125)","(19.0, 95.0, 47.5)","(61.0, 420.0, 255.0)"
09-01-2023 14:00:02.315720,"(1.01, 1.24, 1.1087500000000001)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.3125)","(19.0, 95.0, 47.5)","(61.0, 440.0, 255.0)"
09-01-2023 14:00:03.347147,"(1.01, 1.24, 1.1087500000000001)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.3125)","(19.0, 95.0, 47.5)","(61.0, 440.0, 255.0)"
09-01-2023 14:00:04.323743,"(1.01, 1.24, 1.2247)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.3125)","(19.0, 95.0, 47.5)","(61.0, 440.0, 255.0)"
09-01-2023 14:00:05.307003,"(1.01, 1.23, 1.2034529147982063)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 255.0)"
09-01-2023 14:00:06.335318,"(1.01, 1.23, 1.2029680365296804)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 237.22222222222223)"
09-01-2023 14:00:07.327899,"(1.01, 1.23, 1.2034529147982063)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 237.22222222222223)"
09-01-2023 14:00:08.345298,"(1.01, 1.23, 1.2029680365296804)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 237.22222222222223)"
09-01-2023 14:00:09.349055,"(1.01, 1.23, 1.2029680365296804)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 237.22222222222223)"
09-01-2023 14:00:10.418403,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 237.22222222222223)"
09-01-2023 14:00:11.497956,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:12.444261,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 15.428571428571429)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:13.328207,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:14.369198,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:15.394897,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:16.425988,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:17.349451,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:18.369193,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:19.449655,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:20.492882,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:21.520736,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 297.6923076923077)"
09-01-2023 14:00:22.796477,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:24.034979,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:25.183063,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:26.213005,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:27.188159,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:28.138325,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:29.186667,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:30.233600,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:31.241533,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:32.218889,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:33.145420,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:34.113386,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:35.156390,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:36.086759,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:37.059659,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:38.072691,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:39.046031,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:40.042136,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:40.998644,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 297.6923076923077)"
09-01-2023 14:00:41.941819,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:43.005188,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:44.084700,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:45.150459,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:46.160767,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:47.138133,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:48.166333,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:49.192421,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:00:50.255156,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 412.0)"
09-01-2023 14:00:51.238852,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 450.0, 295.0)"
09-01-2023 14:00:52.187028,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:00:53.188786,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:00:54.167900,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:00:55.133266,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:00:56.106313,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:00:57.097401,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:00:58.188269,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 285.38461538461536)"
09-01-2023 14:00:59.201554,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:00.144332,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:01.119529,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:02.149641,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:03.102851,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:04.225111,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:05.318443,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.399999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:06.530320,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:07.493944,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:08.372573,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:09.312615,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:10.332897,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:11.390679,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:12.447233,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:13.306131,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:14.128103,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:15.050649,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:15.981615,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:16.975438,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:18.013368,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:18.981465,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:20.017980,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:21.016213,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:22.022063,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:22.984839,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:23.965363,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:24.916489,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:25.879939,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:26.684052,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:27.579404,"(1.01, 1.22, 1.2115816326530613)","(7.5, 22.0, 9.58)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:28.677341,"(1.01, 1.22, 1.2130962343096234)","(7.5, 21.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:29.721569,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 295.0)"
09-01-2023 14:01:30.670294,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 420.0, 282.14285714285717)"
09-01-2023 14:01:31.641236,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.149999999999999)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 400.0, 282.14285714285717)"
09-01-2023 14:01:32.588759,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.3)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 400.0, 282.14285714285717)"
09-01-2023 14:01:33.454395,"(1.01, 1.22, 1.1997368421052632)","(7.5, 20.0, 11.3)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 400.0, 282.14285714285717)"
09-01-2023 14:01:34.439440,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.55)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 400.0, 282.14285714285717)"
09-01-2023 14:01:35.472731,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.55)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 400.0, 282.14285714285717)"
09-01-2023 14:01:36.341056,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.55)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 400.0, 282.14285714285717)"
09-01-2023 14:01:37.347724,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.55)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 400.0, 282.14285714285717)"
09-01-2023 14:01:38.363188,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.55)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 400.0, 282.14285714285717)"
09-01-2023 14:01:39.310208,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.55)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 400.0, 282.14285714285717)"
09-01-2023 14:01:40.223283,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.55)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 400.0, 412.0)"
09-01-2023 14:01:41.223167,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.55)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 450.0, 307.85714285714283)"
09-01-2023 14:01:42.288891,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.55)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:43.431372,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.7)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:44.390170,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.7)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:45.480283,"(1.01, 1.22, 1.2114507772020726)","(7.5, 21.0, 11.7)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:46.394314,"(1.01, 1.22, 1.2112234042553192)","(7.5, 22.0, 10.088888888888889)","(18.0, 90.0, 45.625)","(19.0, 95.0, 47.8125)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:47.390264,"(1.01, 1.22, 1.21140625)","(7.5, 22.0, 10.088888888888889)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:48.298976,"(1.01, 1.22, 1.21140625)","(7.5, 22.0, 10.088888888888889)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:49.150792,"(1.01, 1.22, 1.2112234042553192)","(7.5, 22.0, 10.088888888888889)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:50.077844,"(1.01, 1.22, 1.2112234042553192)","(7.5, 22.0, 10.088888888888889)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:51.028376,"(1.01, 1.22, 1.2113612565445027)","(7.5, 22.0, 10.088888888888889)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:52.015205,"(1.01, 1.22, 1.2119117647058824)","(7.5, 24.0, 10.31111111111111)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:52.924752,"(1.01, 1.22, 1.2119117647058824)","(7.5, 24.0, 10.31111111111111)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:53.839825,"(1.01, 1.22, 1.2120673076923076)","(7.5, 24.0, 10.31111111111111)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:54.937623,"(1.01, 1.22, 1.2119117647058824)","(7.5, 24.0, 10.31111111111111)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:55.904040,"(1.01, 1.22, 1.2119117647058824)","(7.5, 24.0, 10.31111111111111)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:56.763574,"(1.01, 1.22, 1.2119117647058824)","(7.5, 24.0, 10.31111111111111)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:57.662733,"(1.01, 1.22, 1.2119117647058824)","(7.5, 24.0, 10.31111111111111)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:58.653558,"(1.01, 1.22, 1.2119117647058824)","(7.5, 24.0, 10.31111111111111)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:01:59.717680,"(1.01, 1.22, 1.2119117647058824)","(7.5, 24.0, 10.31111111111111)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
09-01-2023 14:02:00.785764,"(1.01, 1.22, 1.2119117647058824)","(7.5, 24.0, 10.31111111111111)","(18.0, 90.0, 31.25)","(19.0, 95.0, 32.5)","(61.0, 440.0, 307.85714285714283)"
