,Helping Hands,Framalda,Optimus Bruce,Infiltrate,Spooky Ethics,El Bravo,Angelic Tess,Sublime Cody
14-12-2022 14:10:02.255848,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.946666666666667)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.245454545454546)","(8.0, 12.5, 10.452941176470588)","(3.6, 3.9, 3.725)"
14-12-2022 14:10:03.356692,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.946666666666667)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.245454545454546)","(8.0, 12.5, 10.452941176470588)","(3.6, 3.9, 3.725)"
14-12-2022 14:10:04.421704,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.822222222222223)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.245454545454546)","(8.0, 12.5, 10.452941176470588)","(3.6, 3.9, 3.725)"
14-12-2022 14:10:05.532784,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.822222222222223)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.5, 10.452941176470588)","(3.6, 3.9, 3.6999999999999997)"
14-12-2022 14:10:06.633380,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.490909090909091)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.5, 10.452941176470588)","(3.6, 3.9, 3.7153846153846155)"
14-12-2022 14:10:07.643431,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.815384615384616)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.5, 10.452941176470588)","(3.6, 3.9, 3.7153846153846155)"
14-12-2022 14:10:08.639174,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.815384615384616)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.5, 10.452941176470588)","(3.6, 3.9, 3.7153846153846155)"
14-12-2022 14:10:09.628535,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.815384615384616)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.5, 10.523076923076923)","(3.6, 3.9, 3.6454545454545455)"
14-12-2022 14:10:10.601299,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.385714285714286)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.7133333333333334)"
14-12-2022 14:10:11.605886,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.7)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.746153846153846)"
14-12-2022 14:10:12.620511,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.8, 7.7)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.746153846153846)"
14-12-2022 14:10:13.646113,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.6, 7.6117647058823525)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.746153846153846)"
14-12-2022 14:10:14.674357,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.6, 7.6117647058823525)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.6454545454545455)"
14-12-2022 14:10:15.707257,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.6, 7.1)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.6454545454545455)"
14-12-2022 14:10:16.674374,"(8.5, 22.0, 19.642857142857142)","(5.5, 8.6, 7.1)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.6454545454545455)"
14-12-2022 14:10:17.710662,"(8.5, 22.0, 18.944444444444443)","(5.5, 8.6, 7.329411764705882)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.746153846153846)"
14-12-2022 14:10:18.831950,"(8.5, 22.0, 18.944444444444443)","(5.5, 8.6, 7.571428571428571)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.746153846153846)"
14-12-2022 14:10:19.956669,"(8.5, 22.0, 18.944444444444443)","(5.5, 8.6, 7.571428571428571)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.74)"
14-12-2022 14:10:21.044987,"(8.5, 22.0, 18.944444444444443)","(5.5, 8.6, 7.571428571428571)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.2, 7.239999999999999)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.74)"
14-12-2022 14:10:22.124998,"(8.5, 22.0, 18.944444444444443)","(5.5, 8.6, 7.25)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.796875)"
14-12-2022 14:10:23.152666,"(8.5, 22.0, 18.944444444444443)","(5.5, 8.6, 7.470588235294118)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.796875)"
14-12-2022 14:10:24.171507,"(8.5, 22.0, 18.944444444444443)","(5.5, 8.6, 7.470588235294118)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.796875)"
14-12-2022 14:10:25.175213,"(8.5, 22.0, 18.944444444444443)","(5.5, 8.6, 7.470588235294118)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:26.155194,"(8.5, 22.0, 19.708333333333332)","(5.5, 8.6, 7.044444444444444)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.7555555555555555)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:27.143635,"(8.5, 22.0, 19.708333333333332)","(5.5, 8.6, 7.044444444444444)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.7555555555555555)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:10:28.106328,"(8.5, 22.0, 19.708333333333332)","(5.5, 8.6, 7.273684210526316)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:10:29.094627,"(8.5, 22.0, 19.708333333333332)","(5.5, 8.6, 7.454545454545454)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:10:30.117775,"(8.5, 22.0, 19.708333333333332)","(5.5, 8.6, 7.454545454545454)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:10:31.167501,"(8.5, 22.0, 19.708333333333332)","(5.5, 8.6, 7.454545454545454)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:32.184627,"(8.5, 22.0, 20.35)","(5.5, 8.6, 7.044444444444444)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.7555555555555555)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:33.240201,"(8.5, 22.0, 20.35)","(5.5, 8.6, 7.215384615384615)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:34.263026,"(8.5, 22.0, 20.35)","(5.5, 8.6, 7.442857142857143)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:35.299485,"(8.5, 22.0, 20.75)","(5.5, 8.6, 7.442857142857143)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:36.341013,"(8.5, 22.0, 20.5)","(5.5, 8.6, 7.442857142857143)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:37.408918,"(8.5, 22.0, 20.5)","(5.5, 8.6, 7.215384615384615)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:38.463236,"(8.5, 22.0, 20.5)","(5.5, 8.6, 7.215384615384615)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:39.495697,"(8.5, 22.0, 20.5)","(5.5, 8.6, 7.442857142857143)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:40.519587,"(8.5, 22.0, 20.5)","(5.5, 8.6, 7.442857142857143)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.707692307692307)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:41.510962,"(8.5, 22.0, 20.5)","(5.5, 8.6, 7.442857142857143)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.7555555555555555)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:42.512633,"(8.5, 22.0, 20.5)","(5.5, 8.4, 7.270588235294118)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.7555555555555555)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:43.501268,"(8.5, 22.0, 20.5)","(5.5, 8.4, 7.254545454545454)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.833333333333333)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:10:44.469052,"(8.5, 22.0, 20.5)","(5.5, 7.8, 7.216666666666667)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.7555555555555555)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:45.469986,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.693333333333333)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:46.486169,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.693333333333333)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:47.506640,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.693333333333333)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:48.545498,"(8.5, 22.0, 20.5)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:49.557022,"(8.5, 22.0, 20.5)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:10:50.558839,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:10:51.557087,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:10:52.616378,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:53.695620,"(8.5, 22.0, 20.5)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:54.739032,"(8.5, 22.0, 20.5)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.693333333333333)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:55.741660,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:56.722823,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:10:57.724148,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.802941176470588)"
14-12-2022 14:10:58.665150,"(8.5, 22.0, 20.5)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:10:59.642682,"(8.5, 22.0, 20.5)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:11:00.635302,"(8.5, 22.0, 20.5)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 8.0, 6.693333333333333)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:01.648308,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:02.690618,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:03.715680,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:04.701524,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:05.692729,"(8.5, 22.0, 20.5)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:06.658935,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 8.0, 6.727272727272727)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:11:07.677107,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 7.8, 6.675)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.802941176470588)"
14-12-2022 14:11:08.707772,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.865625)"
14-12-2022 14:11:09.959034,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.865625)"
14-12-2022 14:11:10.996715,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.802941176470588)"
14-12-2022 14:11:12.035255,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:11:13.066477,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:14.070648,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:15.111636,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:16.112576,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.82)"
14-12-2022 14:11:17.093908,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.82)"
14-12-2022 14:11:18.099067,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.6)","(3.6, 3.9, 3.8692307692307693)"
14-12-2022 14:11:19.095404,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.865625)"
14-12-2022 14:11:20.076026,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.865625)"
14-12-2022 14:11:21.323996,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.865625)"
14-12-2022 14:11:22.664813,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.814285714285714)"
14-12-2022 14:11:23.740662,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.675)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:11:24.803545,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.675)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.933333333333334)","(3.6, 3.9, 3.838461538461538)"
14-12-2022 14:11:25.785252,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:26.755292,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 7.3)","(13.0, 28.0, 24.5)","(5.0, 7.8, 7.0)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.35)","(3.6, 3.9, 3.83125)"
14-12-2022 14:11:27.750523,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.808333333333333)"
14-12-2022 14:11:28.727058,"(8.5, 22.0, 19.954545454545453)","(5.5, 8.2, 6.76)","(13.0, 28.0, 24.5)","(5.0, 7.8, 6.9)","(4.8, 7.8, 6.692307692307692)","(7.0, 10.5, 9.26153846153846)","(8.0, 12.0, 10.523076923076923)","(3.6, 3.9, 3.808333333333333)"
