,Hard Stride,Mount Horeb,Orsetto,Boogielu,Ever Bella,Deece Scent Kiss
07-01-2023 12:44:18.624963,"(18.0, 27.0, 25.5)","(21.0, 70.0, 58.75)","(3.4, 3.8, 3.7335051546391753)","(2.3, 2.74, 2.6659259259259263)","(3.7, 4.6, 4.366666666666667)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:19.608026,"(18.0, 27.0, 24.75)","(21.0, 70.0, 58.75)","(3.4, 3.8, 3.7335051546391753)","(2.3, 2.74, 2.6820289855072463)","(3.7, 4.7, 4.345161290322581)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:20.589022,"(18.0, 27.0, 23.571428571428573)","(21.0, 70.0, 58.75)","(3.4, 3.8, 3.7335051546391753)","(2.3, 2.74, 2.6675362318840583)","(3.7, 4.7, 4.345161290322581)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:21.580737,"(18.0, 27.0, 23.571428571428573)","(21.0, 70.0, 58.75)","(3.4, 3.8, 3.78953488372093)","(2.3, 2.74, 2.6642424242424245)","(3.7, 4.7, 4.345161290322581)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:22.537537,"(18.0, 27.0, 23.571428571428573)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.85, 3.836046511627907)","(2.3, 2.74, 2.662857142857143)","(3.7, 4.7, 4.345161290322581)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:23.456485,"(18.0, 27.0, 23.571428571428573)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.9433333333333334)","(2.3, 2.74, 2.662857142857143)","(3.7, 4.7, 4.345161290322581)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:24.519438,"(18.0, 27.0, 23.571428571428573)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.9312500000000004)","(2.3, 2.74, 2.6642424242424245)","(3.7, 4.7, 4.345161290322581)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:25.582140,"(18.0, 27.0, 23.571428571428573)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.9312500000000004)","(2.3, 2.74, 2.6615686274509804)","(3.7, 4.7, 4.345161290322581)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:26.645245,"(18.0, 27.0, 23.571428571428573)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.9312500000000004)","(2.3, 2.74, 2.6615686274509804)","(3.7, 4.7, 4.345161290322581)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:27.596752,"(18.0, 27.0, 23.571428571428573)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.9312500000000004)","(2.3, 2.74, 2.6615686274509804)","(3.7, 4.7, 4.4399999999999995)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:28.554606,"(18.0, 26.0, 23.857142857142858)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.932352941176471)","(2.3, 2.74, 2.6615686274509804)","(3.7, 4.6, 4.38)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:29.609254,"(18.0, 26.0, 23.46153846153846)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.903125)","(2.3, 2.74, 2.6615686274509804)","(3.7, 4.6, 4.38)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:30.668512,"(18.0, 26.0, 23.46153846153846)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.903125)","(2.3, 2.74, 2.6615686274509804)","(3.7, 4.6, 4.38)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:31.560674,"(18.0, 26.0, 23.46153846153846)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.903125)","(2.3, 2.74, 2.6615686274509804)","(3.7, 4.6, 4.38)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:32.572577,"(18.0, 26.0, 23.46153846153846)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.903125)","(2.3, 2.74, 2.6615686274509804)","(3.7, 4.6, 4.38)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:33.639946,"(18.0, 26.0, 23.46153846153846)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.903125)","(2.3, 2.74, 2.6615686274509804)","(3.7, 4.6, 4.3090909090909095)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:34.723027,"(18.0, 26.0, 23.46153846153846)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.903125)","(2.3, 2.74, 2.6615686274509804)","(3.7, 4.6, 4.3090909090909095)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:35.662899,"(18.0, 26.0, 23.46153846153846)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.903125)","(2.3, 2.74, 2.668888888888889)","(3.7, 4.6, 4.3090909090909095)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:36.637676,"(18.0, 26.0, 23.46153846153846)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.903125)","(2.3, 2.72, 2.672)","(3.7, 4.6, 4.32)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:37.636434,"(18.0, 26.0, 23.46153846153846)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.903125)","(2.3, 2.72, 2.672)","(3.7, 4.6, 4.32)","(8.5, 14.0, 13.0)"
07-01-2023 12:44:38.573167,"(18.0, 26.0, 23.46153846153846)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.95, 3.8000000000000003)","(2.3, 2.72, 2.672)","(3.7, 4.6, 4.328571428571428)","(8.5, 14.0, 15.0)"
07-01-2023 12:44:39.531289,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.84)","(2.3, 2.72, 2.672)","(3.7, 4.6, 4.328571428571428)","(8.5, 16.0, 13.0)"
07-01-2023 12:44:40.682857,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.7625)","(2.3, 2.72, 2.672)","(3.7, 4.6, 4.328571428571428)","(8.5, 16.0, 12.875)"
07-01-2023 12:44:42.316983,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.85, 3.8452380952380953)","(2.3, 2.72, 2.672)","(3.7, 4.6, 4.269565217391304)","(8.5, 15.5, 13.0)"
07-01-2023 12:44:43.704220,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.85, 3.8452380952380953)","(2.3, 2.72, 2.672)","(3.7, 4.6, 4.2615384615384615)","(8.5, 15.5, 13.0)"
07-01-2023 12:44:44.759421,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.85, 3.8452380952380953)","(2.3, 2.72, 2.672)","(3.7, 4.6, 4.2615384615384615)","(8.5, 15.5, 13.5)"
07-01-2023 12:44:46.013700,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.85)","(2.3, 2.72, 2.672)","(3.7, 4.6, 4.2615384615384615)","(8.5, 15.5, 13.5)"
07-01-2023 12:44:47.248795,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.825)","(2.3, 2.72, 2.666666666666667)","(3.7, 4.6, 4.2615384615384615)","(8.5, 15.5, 15.125)"
07-01-2023 12:44:48.237211,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.836842105263158)","(2.3, 2.72, 2.672)","(3.7, 4.6, 4.2615384615384615)","(8.5, 16.0, 13.8125)"
07-01-2023 12:44:49.438515,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.836842105263158)","(2.3, 2.72, 2.672)","(3.7, 4.5, 4.285714285714286)","(8.5, 16.0, 15.681818181818182)"
07-01-2023 12:44:50.589837,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.836842105263158)","(2.3, 2.72, 2.672)","(3.7, 4.5, 4.246153846153846)","(8.5, 16.0, 14.0)"
07-01-2023 12:44:51.864769,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.836842105263158)","(2.3, 2.72, 2.672)","(3.7, 4.5, 4.254545454545455)","(8.5, 15.0, 12.0)"
07-01-2023 12:44:53.002263,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.864705882352941)","(2.3, 2.72, 2.672)","(3.7, 4.5, 4.254545454545455)","(8.5, 15.0, 12.852941176470589)"
07-01-2023 12:44:54.087341,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.864705882352941)","(2.3, 2.72, 2.672)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.5, 12.346153846153847)"
07-01-2023 12:44:55.138382,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.864705882352941)","(2.3, 2.72, 2.672)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.5, 12.852941176470589)"
07-01-2023 12:44:56.166105,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.864705882352941)","(2.3, 2.72, 2.672)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.5, 13.454545454545453)"
07-01-2023 12:44:57.196161,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.672)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:44:58.230895,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.672)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:44:59.317091,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:00.346207,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:01.263991,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 59.285714285714285)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:02.339942,"(18.0, 26.0, 23.545454545454547)","(21.0, 70.0, 62.5)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:03.379662,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:04.353317,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:05.425109,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.683956043956044)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:06.467639,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.74, 2.683956043956044)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:07.566843,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.74, 2.683956043956044)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:08.606971,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.74, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:09.529615,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:10.502633,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:11.523691,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:12.548269,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:13.537215,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:14.602792,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(8.5, 14.0, 12.5)"
07-01-2023 12:45:15.635383,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 12.928571428571429)"
07-01-2023 12:45:16.544987,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.864705882352941)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 12.588235294117647)"
07-01-2023 12:45:17.514435,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 65.0)","(3.4, 3.9, 3.8249999999999997)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 12.588235294117647)"
07-01-2023 12:45:18.575749,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.9, 3.8625)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 12.588235294117647)"
07-01-2023 12:45:19.635802,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.9, 3.87)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 12.588235294117647)"
07-01-2023 12:45:20.505542,"(18.0, 26.0, 23.545454545454547)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.9, 3.87)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:21.435562,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.9, 3.87)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:22.427749,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.9, 3.855)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:23.429618,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.9, 3.855)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:24.331690,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.9, 3.855)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:25.313861,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7733333333333334)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:26.403490,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7939024390243903)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:27.387823,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7658536585365856)","(2.4, 2.72, 2.712727272727273)","(3.7, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:28.291433,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:29.237324,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:30.263135,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:31.165828,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:32.034387,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:33.028423,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(9.0, 14.0, 11.818181818181818)"
07-01-2023 12:45:34.100047,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(8.5, 14.0, 11.818181818181818)"
07-01-2023 12:45:35.084737,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(8.5, 14.0, 11.818181818181818)"
07-01-2023 12:45:35.951521,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(8.5, 14.0, 11.818181818181818)"
07-01-2023 12:45:36.850892,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(8.5, 14.0, 11.818181818181818)"
07-01-2023 12:45:37.850165,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.712727272727273)","(3.6, 4.5, 4.254545454545455)","(8.5, 14.0, 11.818181818181818)"
07-01-2023 12:45:38.824493,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.72, 2.683956043956044)","(3.6, 4.5, 4.254545454545455)","(8.5, 14.0, 11.818181818181818)"
07-01-2023 12:45:39.726523,"(18.0, 26.0, 23.857142857142858)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7627906976744185)","(2.4, 2.74, 2.683956043956044)","(3.6, 4.5, 4.307142857142857)","(8.5, 14.0, 11.692307692307692)"
07-01-2023 12:45:40.722739,"(18.0, 26.0, 23.75)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.754)","(2.4, 2.74, 2.7093333333333334)","(3.6, 4.5, 4.307142857142857)","(8.5, 14.0, 11.692307692307692)"
07-01-2023 12:45:41.764907,"(18.0, 26.0, 23.75)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.754)","(2.4, 2.72, 2.7093333333333334)","(3.6, 4.5, 4.307142857142857)","(8.5, 14.0, 11.692307692307692)"
07-01-2023 12:45:42.752530,"(18.0, 26.0, 23.75)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.754)","(2.4, 2.72, 2.7093333333333334)","(3.6, 4.5, 4.336363636363637)","(8.5, 14.0, 11.692307692307692)"
07-01-2023 12:45:43.668608,"(18.0, 26.0, 23.75)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.754)","(2.4, 2.72, 2.7093333333333334)","(3.6, 4.5, 4.336363636363637)","(8.5, 14.0, 11.692307692307692)"
07-01-2023 12:45:44.588358,"(18.0, 26.0, 23.75)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.754)","(2.4, 2.72, 2.7093333333333334)","(3.6, 4.5, 4.336363636363637)","(8.5, 14.0, 11.692307692307692)"
07-01-2023 12:45:45.662547,"(18.0, 26.0, 23.75)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.754)","(2.4, 2.72, 2.7093333333333334)","(3.6, 4.5, 4.336363636363637)","(8.5, 14.0, 11.692307692307692)"
07-01-2023 12:45:46.635201,"(18.0, 26.0, 23.75)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.754)","(2.4, 2.72, 2.7093333333333334)","(3.6, 4.5, 4.336363636363637)","(8.5, 14.0, 11.692307692307692)"
07-01-2023 12:45:47.470998,"(18.0, 26.0, 23.75)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.7456521739130437)","(2.4, 2.72, 2.7093333333333334)","(3.6, 4.5, 4.336363636363637)","(8.5, 14.0, 11.692307692307692)"
07-01-2023 12:45:48.434002,"(18.0, 26.0, 23.75)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.742857142857143)","(2.4, 2.72, 2.6514285714285717)","(3.6, 4.5, 4.336363636363637)","(8.5, 14.0, 11.692307692307692)"
07-01-2023 12:45:49.494470,"(18.0, 25.0, 24.333333333333332)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.85, 3.8857142857142857)","(2.4, 2.72, 2.6)","(3.6, 4.5, 4.4)","(8.5, 14.0, 12.8)"
07-01-2023 12:45:50.488999,"(18.0, 25.0, 24.666666666666668)","(21.0, 75.0, 68.33333333333333)","(3.4, 3.95, 3.8857142857142857)","(2.4, 2.62, 2.6)","(3.6, 4.5, 4.608333333333333)","(8.5, 14.0, 12.863636363636363)"
07-01-2023 12:45:51.432035,"(18.0, 25.0, 24.666666666666668)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.1, 3.96875)","(2.4, 2.62, 2.606666666666667)","(3.6, 4.9, 4.685714285714286)","(8.5, 14.0, 13.038461538461538)"
07-01-2023 12:45:52.428134,"(18.0, 25.0, 24.0)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.0, 3.9204545454545454)","(2.4, 2.62, 2.6028571428571428)","(3.6, 4.8, 4.7)","(8.5, 14.0, 13.038461538461538)"
07-01-2023 12:45:53.407843,"(18.0, 25.0, 24.0)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.0, 3.9204545454545454)","(2.4, 2.62, 2.6117241379310348)","(3.6, 4.8, 4.684615384615385)","(8.5, 14.0, 13.038461538461538)"
07-01-2023 12:45:54.453054,"(18.0, 25.0, 24.0)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.0, 3.9204545454545454)","(2.4, 2.62, 2.6117241379310348)","(3.6, 4.9, 4.684615384615385)","(8.5, 14.0, 13.038461538461538)"
07-01-2023 12:45:55.383793,"(18.0, 25.0, 24.0)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.0, 3.9204545454545454)","(2.4, 2.62, 2.6117241379310348)","(3.6, 4.9, 4.641176470588236)","(8.5, 14.0, 13.038461538461538)"
07-01-2023 12:45:56.295456,"(18.0, 25.0, 24.0)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.0, 3.9204545454545454)","(2.4, 2.62, 2.6168)","(3.6, 4.9, 4.641176470588236)","(8.5, 14.0, 13.038461538461538)"
07-01-2023 12:45:57.324762,"(18.0, 25.0, 24.0)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.0, 3.9204545454545454)","(2.4, 2.62, 2.6168)","(3.6, 4.9, 4.641176470588236)","(8.5, 14.0, 13.038461538461538)"
07-01-2023 12:45:58.270517,"(18.0, 25.0, 24.0)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.0, 3.9204545454545454)","(2.4, 2.62, 2.6168)","(3.6, 4.9, 4.626315789473685)","(8.5, 14.0, 12.863636363636363)"
07-01-2023 12:45:59.148640,"(18.0, 25.0, 24.0)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.0, 3.9204545454545454)","(2.4, 2.62, 2.6165217391304347)","(3.6, 4.9, 4.626315789473685)","(8.5, 14.0, 12.863636363636363)"
07-01-2023 12:46:00.104254,"(18.0, 25.0, 24.0)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.0, 3.9204545454545454)","(2.4, 2.62, 2.615)","(3.6, 4.9, 4.626315789473685)","(8.5, 14.0, 12.863636363636363)"
07-01-2023 12:46:01.124442,"(18.0, 25.0, 24.0)","(21.0, 75.0, 68.33333333333333)","(3.4, 4.0, 3.868)","(2.4, 2.62, 2.615)","(3.6, 4.9, 4.626315789473685)","(8.5, 14.0, 12.863636363636363)"
