,Parkburn,Roadhouse,Cochrane,Chalkley,Lily Allez,Sound Of Sleat,Sweet Fantasy,Kashkar,Wren Plucked
06-01-2023 17:03:57.477742,"(3.7, 4.5, 4.383333333333333)","(7.0, 9.4, 9.114285714285714)","(11.0, 13.5, 13.443890274314214)","(3.7, 4.3, 4.092307692307692)","(12.0, 18.5, 17.09375)","(16.0, 26.0, 25.25)","(4.6, 6.0, 5.664)","(15.0, 20.0, 19.953125)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:03:58.692726,"(3.7, 4.5, 4.383333333333333)","(7.0, 9.4, 9.114285714285714)","(11.0, 13.5, 13.443890274314214)","(3.7, 4.3, 4.092307692307692)","(12.0, 18.5, 17.09375)","(16.0, 26.0, 25.244444444444444)","(4.6, 6.0, 5.664)","(15.0, 20.0, 19.953125)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:03:59.914895,"(3.7, 4.5, 4.383333333333333)","(7.0, 9.4, 9.22439024390244)","(11.0, 13.5, 13.443890274314214)","(3.7, 4.3, 4.097297297297297)","(12.0, 18.5, 17.09375)","(16.0, 26.0, 25.244444444444444)","(4.6, 6.0, 5.7894736842105265)","(15.0, 20.0, 19.953125)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:01.062383,"(3.7, 4.5, 4.383333333333333)","(7.0, 9.0, 8.878787878787879)","(11.0, 13.5, 13.443890274314214)","(3.7, 4.3, 4.081081081081081)","(12.0, 18.5, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.9, 5.7894736842105265)","(15.0, 20.0, 21.545454545454547)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:02.356165,"(3.7, 4.5, 4.383333333333333)","(7.0, 9.0, 8.882352941176471)","(11.0, 13.5, 13.443890274314214)","(3.7, 4.3, 4.081081081081081)","(12.0, 18.0, 17.0)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.9, 5.7894736842105265)","(15.0, 24.0, 21.428571428571427)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:03.600611,"(3.7, 4.5, 4.383333333333333)","(7.0, 9.0, 8.733333333333333)","(11.0, 13.5, 13.443890274314214)","(3.7, 4.3, 4.081081081081081)","(12.0, 18.0, 17.0)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.9, 5.75)","(15.0, 24.0, 21.428571428571427)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:04.861129,"(3.7, 4.5, 4.36896551724138)","(7.0, 9.0, 8.533333333333333)","(11.0, 13.5, 13.443890274314214)","(3.7, 4.3, 4.081081081081081)","(12.0, 18.0, 17.0)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.9, 5.75)","(15.0, 24.0, 21.4)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:06.104570,"(3.7, 4.4, 4.36896551724138)","(7.0, 9.0, 8.472727272727273)","(11.0, 13.5, 13.443890274314214)","(3.7, 4.3, 4.08)","(12.0, 18.0, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.9, 5.654545454545454)","(15.0, 24.0, 21.307692307692307)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:07.361709,"(3.7, 4.5, 4.445588235294117)","(7.0, 9.0, 8.442857142857143)","(11.0, 13.5, 13.443890274314214)","(3.7, 4.3, 4.081081081081081)","(12.0, 18.0, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.7, 5.654545454545454)","(15.0, 23.0, 21.307692307692307)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:08.979793,"(3.7, 4.5, 4.58235294117647)","(7.0, 8.6, 8.46)","(11.0, 13.5, 13.443890274314214)","(3.7, 4.3, 4.074074074074074)","(12.0, 18.0, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.7, 5.654545454545454)","(15.0, 23.0, 21.105263157894736)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:10.888960,"(3.7, 4.6, 4.327272727272727)","(7.0, 8.6, 8.534883720930232)","(11.0, 13.5, 14.873873873873874)","(3.7, 4.3, 4.0685714285714285)","(12.0, 18.0, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.7, 5.654545454545454)","(15.0, 23.0, 21.105263157894736)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:12.435491,"(3.7, 4.4, 4.320338983050847)","(7.0, 8.6, 8.53170731707317)","(11.0, 15.0, 14.857142857142858)","(3.7, 4.3, 4.08421052631579)","(12.0, 18.0, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.7, 5.6255319148936165)","(15.0, 23.0, 21.105263157894736)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:13.980085,"(3.7, 4.4, 4.320338983050847)","(7.0, 8.6, 8.53170731707317)","(11.0, 15.0, 14.857142857142858)","(3.7, 4.2, 4.08421052631579)","(12.0, 18.0, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.7, 5.6255319148936165)","(15.0, 23.0, 21.105263157894736)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:15.271855,"(3.7, 4.4, 4.325531914893617)","(7.0, 8.6, 8.587096774193547)","(11.0, 15.0, 14.857142857142858)","(3.7, 4.2, 4.097674418604651)","(12.0, 18.0, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.7, 5.6255319148936165)","(15.0, 23.0, 20.75)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:16.559352,"(3.7, 4.4, 4.325531914893617)","(7.0, 8.6, 8.587096774193547)","(11.0, 15.0, 13.875)","(3.7, 4.2, 4.127868852459017)","(12.0, 18.0, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.7, 5.6255319148936165)","(15.0, 23.0, 21.105263157894736)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:17.862812,"(3.7, 4.4, 4.325531914893617)","(7.0, 8.6, 8.07922077922078)","(11.0, 15.0, 14.294117647058824)","(3.7, 4.2, 4.127868852459017)","(12.0, 18.0, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.7, 5.724137931034483)","(15.0, 23.0, 21.105263157894736)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:19.102033,"(3.7, 4.4, 4.325531914893617)","(7.0, 8.2, 8.07922077922078)","(11.0, 15.0, 14.294117647058824)","(3.7, 4.2, 4.127868852459017)","(12.0, 18.0, 17.272727272727273)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.8, 5.742424242424242)","(15.0, 23.0, 21.105263157894736)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:20.397816,"(3.7, 4.4, 4.325531914893617)","(7.0, 8.2, 8.08)","(11.0, 15.0, 14.294117647058824)","(3.7, 4.2, 4.127868852459017)","(12.0, 18.0, 16.75)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.8, 5.742424242424242)","(15.0, 23.0, 22.17105263157895)","(31.0, 65.0, 61.666666666666664)"
06-01-2023 17:04:21.656440,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.08)","(11.0, 15.0, 14.23404255319149)","(3.7, 4.2, 4.1568627450980395)","(12.0, 18.0, 17.025)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.8, 5.764814814814815)","(15.0, 23.0, 20.88235294117647)","(31.0, 65.0, 63.75)"
06-01-2023 17:04:23.459648,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.07922077922078)","(11.0, 15.0, 14.23404255319149)","(3.7, 4.2, 4.1568627450980395)","(12.0, 18.0, 17.025)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.8, 5.764814814814815)","(15.0, 23.0, 20.88235294117647)","(31.0, 65.0, 66.0)"
06-01-2023 17:04:25.370875,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.109803921568627)","(11.0, 15.0, 14.21875)","(3.7, 4.2, 4.136231884057971)","(12.0, 18.0, 17.025)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.8, 5.764814814814815)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 66.0)"
06-01-2023 17:04:26.766394,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.109803921568627)","(11.0, 14.5, 14.0)","(3.7, 4.2, 4.136231884057971)","(12.0, 18.0, 17.025)","(16.0, 26.0, 25.244444444444444)","(4.6, 5.8, 5.775862068965518)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 67.5)"
06-01-2023 17:04:28.141406,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.109803921568627)","(11.0, 14.5, 14.0)","(3.7, 4.2, 4.136231884057971)","(12.0, 18.0, 17.025)","(16.0, 26.0, 25.244444444444444)","(4.6, 6.0, 5.773333333333333)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 66.66666666666667)"
06-01-2023 17:04:29.472717,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.109803921568627)","(11.0, 14.5, 14.0)","(3.7, 4.2, 4.136231884057971)","(12.0, 18.0, 17.025)","(16.0, 26.0, 25.244444444444444)","(4.6, 6.0, 5.773333333333333)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 66.66666666666667)"
06-01-2023 17:04:30.750915,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.109803921568627)","(11.0, 14.5, 14.0)","(3.7, 4.2, 4.136231884057971)","(12.0, 18.0, 17.025)","(16.0, 26.0, 25.244444444444444)","(4.6, 6.0, 5.76551724137931)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 66.66666666666667)"
06-01-2023 17:04:32.046092,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.109803921568627)","(11.0, 14.5, 14.0)","(3.7, 4.2, 4.136231884057971)","(12.0, 18.0, 17.025)","(16.0, 26.0, 25.08108108108108)","(4.6, 6.0, 5.76551724137931)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 69.0)"
06-01-2023 17:04:33.384438,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.084999999999999)","(11.0, 14.5, 14.14)","(3.7, 4.2, 4.136231884057971)","(12.0, 18.0, 17.025)","(16.0, 26.0, 25.08108108108108)","(4.6, 6.0, 5.76551724137931)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 69.0)"
06-01-2023 17:04:34.719880,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.084999999999999)","(11.0, 14.5, 14.14)","(3.7, 4.2, 4.136231884057971)","(12.0, 18.0, 17.2)","(16.0, 26.0, 25.08108108108108)","(4.6, 6.0, 5.76551724137931)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 69.0)"
06-01-2023 17:04:36.047800,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.084999999999999)","(11.0, 14.5, 14.026315789473685)","(3.7, 4.2, 4.136231884057971)","(12.0, 18.0, 17.375)","(17.0, 26.0, 23.45614035087719)","(4.6, 6.0, 5.76551724137931)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 69.0)"
06-01-2023 17:04:37.363270,"(3.7, 4.4, 4.352702702702703)","(7.0, 8.2, 8.084999999999999)","(11.0, 14.5, 14.026315789473685)","(3.7, 4.2, 4.117460317460318)","(12.0, 18.0, 17.375)","(17.0, 25.0, 23.45614035087719)","(4.6, 6.0, 5.76)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 69.0)"
06-01-2023 17:04:38.738435,"(3.7, 4.4, 4.351388888888889)","(7.0, 8.2, 8.084999999999999)","(11.0, 14.5, 14.026315789473685)","(3.7, 4.2, 4.162318840579711)","(12.0, 18.0, 17.375)","(17.0, 25.0, 23.464285714285715)","(4.6, 6.0, 5.76)","(15.0, 23.0, 20.714285714285715)","(31.0, 70.0, 69.0)"
06-01-2023 17:04:40.045468,"(3.7, 4.4, 4.35625)","(7.0, 8.2, 8.084999999999999)","(11.0, 14.5, 14.026315789473685)","(3.7, 4.2, 4.16969696969697)","(12.0, 18.0, 17.558823529411764)","(17.0, 24.0, 23.464285714285715)","(4.6, 6.0, 5.76)","(15.0, 23.0, 21.153846153846153)","(31.0, 70.0, 69.0)"
06-01-2023 17:04:41.348896,"(3.7, 4.4, 4.35625)","(7.0, 8.2, 8.084999999999999)","(11.0, 14.5, 14.026315789473685)","(3.7, 4.2, 4.148717948717949)","(12.0, 18.0, 17.558823529411764)","(17.0, 24.0, 23.464285714285715)","(4.6, 6.0, 5.76)","(15.0, 23.0, 21.153846153846153)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:42.617674,"(3.7, 4.4, 4.35625)","(7.0, 8.6, 8.35)","(11.0, 14.5, 14.209677419354838)","(3.7, 4.2, 4.14468085106383)","(12.0, 18.0, 17.558823529411764)","(17.0, 24.0, 23.375)","(4.6, 6.0, 5.802898550724637)","(15.0, 23.0, 21.153846153846153)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:43.832027,"(3.7, 4.4, 4.35625)","(7.0, 8.6, 8.35)","(11.0, 14.5, 14.209677419354838)","(3.7, 4.2, 4.14468085106383)","(12.0, 18.0, 17.558823529411764)","(17.0, 24.0, 23.375)","(4.6, 6.0, 5.802898550724637)","(15.0, 23.0, 21.153846153846153)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:45.203163,"(3.7, 4.4, 4.35625)","(7.0, 8.0, 7.814285714285714)","(11.0, 14.5, 14.209677419354838)","(3.7, 4.2, 4.154545454545454)","(12.0, 18.0, 17.558823529411764)","(17.0, 24.0, 23.464285714285715)","(4.6, 6.0, 5.803030303030303)","(15.0, 23.0, 21.153846153846153)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:46.599959,"(3.7, 4.4, 4.35625)","(7.0, 8.0, 7.814285714285714)","(11.0, 14.5, 14.209677419354838)","(3.7, 4.2, 4.154545454545454)","(12.0, 18.0, 17.558823529411764)","(17.0, 24.0, 23.464285714285715)","(4.6, 6.0, 5.803030303030303)","(15.0, 23.0, 21.153846153846153)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:47.964962,"(3.7, 4.4, 4.35625)","(7.0, 8.0, 7.814285714285714)","(11.0, 14.5, 14.209677419354838)","(3.7, 4.2, 4.154545454545454)","(12.0, 18.0, 17.558823529411764)","(17.0, 24.0, 23.464285714285715)","(4.6, 6.0, 5.803030303030303)","(15.0, 23.0, 21.153846153846153)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:49.705531,"(3.7, 4.4, 4.351388888888889)","(7.0, 8.0, 7.683636363636364)","(11.0, 14.5, 14.227272727272727)","(3.7, 4.2, 4.194285714285715)","(12.0, 18.0, 17.5)","(17.0, 24.0, 23.464285714285715)","(4.6, 6.0, 5.803030303030303)","(15.0, 23.0, 21.666666666666668)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:51.457231,"(3.7, 4.4, 4.332692307692308)","(7.0, 8.0, 7.6745762711864405)","(11.0, 14.5, 14.227272727272727)","(3.7, 4.2, 4.1923076923076925)","(12.0, 18.0, 17.423076923076923)","(17.0, 24.0, 23.464285714285715)","(4.6, 6.0, 5.8032258064516125)","(15.0, 23.0, 21.666666666666668)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:52.969067,"(3.7, 4.4, 4.315555555555555)","(7.0, 8.0, 7.6745762711864405)","(11.0, 14.5, 14.26923076923077)","(3.7, 4.2, 4.1923076923076925)","(12.0, 18.0, 16.90909090909091)","(17.0, 24.0, 23.464285714285715)","(4.6, 6.0, 5.812307692307692)","(15.0, 23.0, 21.666666666666668)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:54.428505,"(3.7, 4.4, 4.315555555555555)","(7.0, 8.0, 7.637931034482759)","(11.0, 14.5, 14.26923076923077)","(3.7, 4.2, 4.1923076923076925)","(12.0, 18.0, 17.0625)","(17.0, 24.0, 22.322580645161292)","(4.6, 6.0, 5.742253521126761)","(15.0, 23.0, 21.956521739130434)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:55.969624,"(3.7, 4.4, 4.315555555555555)","(7.0, 8.0, 7.637931034482759)","(11.0, 14.5, 14.333333333333334)","(3.7, 4.2, 4.1923076923076925)","(12.0, 18.0, 17.0625)","(17.0, 23.0, 22.185185185185187)","(4.6, 6.0, 5.742253521126761)","(15.0, 23.0, 21.956521739130434)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:57.407227,"(3.7, 4.4, 4.315555555555555)","(7.0, 8.0, 7.6410256410256405)","(11.0, 14.5, 13.475460122699387)","(3.7, 4.2, 4.1923076923076925)","(12.0, 18.0, 17.0625)","(17.0, 23.0, 22.185185185185187)","(4.6, 6.0, 5.7623376623376625)","(15.0, 23.0, 21.956521739130434)","(31.0, 70.0, 69.5)"
06-01-2023 17:04:58.754778,"(3.7, 4.4, 4.351898734177215)","(7.0, 8.0, 7.745454545454545)","(11.0, 13.5, 14.173076923076923)","(3.7, 4.2, 4.18)","(12.0, 18.0, 17.076923076923077)","(17.0, 23.0, 22.37142857142857)","(4.6, 6.0, 5.8629213483146065)","(15.0, 23.0, 21.933333333333334)","(31.0, 70.0, 75.4)"
06-01-2023 17:05:00.124021,"(3.7, 4.4, 4.351898734177215)","(7.0, 8.0, 7.745454545454545)","(11.0, 14.5, 14.166666666666666)","(3.7, 4.3, 4.18)","(12.0, 18.0, 17.25)","(17.0, 23.0, 22.37142857142857)","(4.6, 6.0, 5.865116279069768)","(15.0, 23.0, 21.933333333333334)","(31.0, 85.0, 75.4)"
06-01-2023 17:05:01.610263,"(3.7, 4.4, 4.351898734177215)","(7.0, 8.0, 7.75)","(11.0, 14.5, 14.166666666666666)","(3.7, 4.3, 4.170454545454545)","(12.0, 18.0, 17.25)","(17.0, 23.0, 22.37142857142857)","(4.6, 6.0, 5.865116279069768)","(15.0, 23.0, 21.933333333333334)","(31.0, 85.0, 75.4)"
06-01-2023 17:05:03.083017,"(3.7, 4.4, 4.343283582089552)","(7.0, 8.0, 7.75)","(11.0, 14.5, 14.166666666666666)","(3.7, 4.3, 4.1911764705882355)","(12.0, 18.0, 17.25)","(17.0, 23.0, 22.37142857142857)","(4.6, 6.0, 5.865116279069768)","(15.0, 23.0, 21.933333333333334)","(31.0, 85.0, 75.4)"
06-01-2023 17:05:04.439347,"(3.7, 4.4, 4.343283582089552)","(7.0, 8.0, 7.832432432432432)","(11.0, 14.5, 14.12962962962963)","(3.7, 4.2, 4.170454545454546)","(12.0, 18.0, 17.375)","(17.0, 23.0, 22.375)","(4.6, 6.0, 5.897345132743363)","(15.0, 23.0, 23.47826086956522)","(31.0, 85.0, 75.4)"
06-01-2023 17:05:05.786282,"(3.7, 4.4, 4.255737704918033)","(7.0, 8.0, 7.478740157480315)","(11.0, 14.5, 13.677083333333334)","(3.7, 4.2, 4.170454545454546)","(12.0, 18.0, 15.53191489361702)","(17.0, 23.0, 22.375)","(4.6, 6.0, 6.40625)","(15.0, 24.0, 22.434782608695652)","(31.0, 85.0, 77.17391304347827)"
06-01-2023 17:05:07.186067,"(3.7, 4.4, 4.339285714285714)","(7.0, 7.8, 7.454237288135594)","(11.0, 14.0, 13.693069306930694)","(3.7, 4.2, 4.187323943661972)","(12.0, 16.0, 15.53191489361702)","(17.0, 23.0, 22.75)","(4.6, 6.8, 6.36923076923077)","(15.0, 24.0, 22.875)","(31.0, 85.0, 78.6842105263158)"
06-01-2023 17:05:08.767642,"(3.7, 4.4, 4.342307692307692)","(7.0, 7.8, 7.68)","(11.0, 14.0, 13.693069306930694)","(3.7, 4.3, 3.9892857142857143)","(12.0, 16.0, 15.53191489361702)","(17.0, 23.0, 22.263157894736842)","(4.6, 6.8, 6.412903225806452)","(15.0, 24.0, 22.875)","(31.0, 85.0, 78.6842105263158)"
06-01-2023 17:05:10.287403,"(3.7, 4.4, 4.342307692307692)","(7.0, 7.8, 7.68)","(11.0, 14.0, 13.693069306930694)","(3.7, 4.1, 3.9892857142857143)","(12.0, 16.0, 15.53191489361702)","(17.0, 23.0, 22.263157894736842)","(4.6, 6.8, 6.6)","(15.0, 24.0, 22.875)","(31.0, 85.0, 80.0)"
06-01-2023 17:05:11.730932,"(3.7, 4.4, 4.342307692307692)","(7.0, 7.8, 7.707692307692308)","(11.0, 14.0, 13.76984126984127)","(3.7, 4.1, 3.9590909090909094)","(12.0, 16.0, 15.53191489361702)","(17.0, 23.0, 22.263157894736842)","(4.6, 7.0, 6.68)","(15.0, 24.0, 22.875)","(31.0, 85.0, 80.0)"
06-01-2023 17:05:13.065326,"(3.7, 4.4, 4.342307692307692)","(7.0, 7.8, 7.847619047619047)","(11.0, 14.0, 13.592105263157896)","(3.7, 4.1, 3.9590909090909094)","(12.0, 16.0, 15.36231884057971)","(17.0, 23.0, 22.263157894736842)","(4.6, 7.0, 6.771428571428571)","(15.0, 24.0, 22.875)","(31.0, 85.0, 80.0)"
06-01-2023 17:05:14.458504,"(3.7, 4.4, 4.344)","(7.0, 8.0, 7.84)","(11.0, 14.0, 13.592105263157896)","(3.7, 4.1, 3.9590909090909094)","(12.0, 16.0, 15.337837837837839)","(17.0, 23.0, 22.2)","(4.6, 7.0, 6.9)","(15.0, 24.0, 22.875)","(31.0, 85.0, 80.0)"
06-01-2023 17:05:15.874469,"(3.7, 4.4, 4.344)","(7.0, 8.0, 7.826666666666666)","(11.0, 14.0, 13.592105263157896)","(3.7, 4.1, 3.9371428571428573)","(12.0, 16.0, 15.337837837837839)","(17.0, 23.0, 22.2)","(4.6, 7.0, 6.935714285714286)","(15.0, 24.0, 22.875)","(31.0, 85.0, 80.0)"
06-01-2023 17:05:17.309647,"(3.7, 4.4, 4.3431372549019605)","(7.0, 8.0, 7.828571428571428)","(11.0, 14.0, 13.592105263157896)","(3.7, 4.0, 3.9266666666666667)","(12.0, 16.0, 15.346666666666668)","(17.0, 23.0, 22.263157894736842)","(4.6, 7.0, 6.935714285714286)","(15.0, 24.0, 22.875)","(31.0, 85.0, 80.0)"
06-01-2023 17:05:18.645589,"(3.7, 4.4, 4.3431372549019605)","(7.0, 8.0, 7.828571428571428)","(11.0, 14.0, 13.576086956521738)","(3.7, 4.0, 3.92)","(12.0, 16.0, 15.346666666666668)","(17.0, 23.0, 22.263157894736842)","(4.6, 7.0, 6.96)","(15.0, 24.0, 22.875)","(31.0, 85.0, 80.0)"
06-01-2023 17:05:19.964161,"(3.7, 4.4, 4.3431372549019605)","(7.0, 8.0, 7.828571428571428)","(11.0, 14.0, 13.576086956521738)","(3.7, 4.0, 3.92)","(12.0, 16.0, 15.346666666666668)","(17.0, 23.0, 22.263157894736842)","(4.6, 7.0, 6.96)","(15.0, 24.0, 22.875)","(31.0, 85.0, 80.0)"
06-01-2023 17:05:21.166105,"(3.7, 4.4, 4.3431372549019605)","(7.0, 8.0, 7.811764705882353)","(11.0, 14.0, 13.576086956521738)","(3.7, 4.0, 3.92)","(12.0, 16.0, 15.419354838709678)","(17.0, 23.0, 22.121951219512194)","(4.6, 7.0, 6.955)","(15.0, 24.0, 22.875)","(31.0, 85.0, 80.0)"
06-01-2023 17:05:22.316151,"(3.7, 4.4, 4.3431372549019605)","(7.0, 8.0, 7.811764705882353)","(11.0, 14.0, 13.576086956521738)","(3.7, 4.0, 3.928571428571429)","(12.0, 15.5, 15.426470588235293)","(17.0, 23.0, 22.243243243243242)","(4.6, 7.0, 6.955)","(15.0, 24.0, 22.875)","(31.0, 85.0, 80.0)"
06-01-2023 17:05:23.495422,"(3.7, 4.4, 4.3431372549019605)","(7.0, 7.8, 7.620833333333333)","(11.0, 14.0, 13.576086956521738)","(3.7, 3.95, 3.928571428571429)","(12.0, 15.5, 16.4375)","(17.0, 23.0, 23.43243243243243)","(4.6, 7.0, 6.955)","(15.0, 24.0, 22.875)","(31.0, 85.0, 81.53846153846153)"
06-01-2023 17:05:24.722792,"(3.7, 4.4, 4.3431372549019605)","(7.0, 7.8, 7.478504672897197)","(11.0, 14.0, 13.576086956521738)","(3.7, 3.95, 3.9266666666666667)","(12.0, 16.5, 16.4375)","(17.0, 24.0, 23.416666666666668)","(4.6, 7.0, 6.796428571428572)","(15.0, 24.0, 22.875)","(31.0, 85.0, 81.53846153846153)"
06-01-2023 17:05:25.883891,"(3.7, 4.4, 4.3431372549019605)","(7.0, 7.8, 7.505982905982906)","(11.0, 14.0, 13.576086956521738)","(3.7, 3.95, 3.9266666666666667)","(12.0, 16.5, 16.4375)","(17.0, 24.0, 23.416666666666668)","(4.6, 7.0, 6.796428571428572)","(15.0, 24.0, 22.875)","(31.0, 85.0, 81.53846153846153)"
06-01-2023 17:05:27.122984,"(3.7, 4.4, 4.3431372549019605)","(7.0, 7.8, 7.514285714285714)","(11.0, 14.0, 13.71875)","(3.7, 3.95, 3.9451724137931037)","(12.0, 16.5, 16.4375)","(17.0, 25.0, 24.11111111111111)","(4.6, 7.0, 6.856)","(15.0, 24.0, 22.875)","(31.0, 85.0, 81.53846153846153)"
06-01-2023 17:05:28.341202,"(3.7, 4.4, 4.3431372549019605)","(7.0, 7.8, 7.514285714285714)","(11.0, 14.0, 13.71875)","(3.7, 3.95, 3.9451724137931037)","(12.0, 16.5, 16.416666666666668)","(17.0, 25.0, 23.833333333333332)","(4.6, 7.0, 6.742857142857143)","(15.0, 24.0, 22.875)","(31.0, 85.0, 79.0)"
06-01-2023 17:05:29.663844,"(3.7, 4.4, 4.287179487179487)","(7.0, 7.8, 7.514285714285714)","(11.0, 14.5, 13.75925925925926)","(3.7, 3.95, 3.9451724137931037)","(12.0, 16.5, 16.416666666666668)","(17.0, 25.0, 23.833333333333332)","(4.6, 6.8, 6.8)","(15.0, 24.0, 22.875)","(31.0, 85.0, 78.33333333333333)"
06-01-2023 17:05:30.907573,"(3.7, 4.4, 4.287179487179487)","(7.0, 7.8, 7.457142857142857)","(11.0, 14.5, 13.725806451612904)","(3.7, 3.95, 3.9386666666666668)","(12.0, 16.5, 16.416666666666668)","(17.0, 25.0, 23.833333333333332)","(4.6, 7.0, 6.788235294117647)","(15.0, 24.0, 22.875)","(31.0, 85.0, 82.5)"
06-01-2023 17:05:32.152854,"(3.7, 4.4, 4.280952380952381)","(7.0, 7.6, 7.457142857142857)","(11.0, 14.5, 13.725806451612904)","(3.7, 3.95, 3.9386666666666668)","(12.0, 16.5, 16.416666666666668)","(17.0, 25.0, 23.833333333333332)","(4.6, 7.0, 6.815384615384615)","(15.0, 24.0, 22.875)","(31.0, 90.0, 82.5)"
06-01-2023 17:05:33.377108,"(3.7, 4.4, 4.280952380952381)","(7.0, 7.6, 7.466666666666667)","(11.0, 14.5, 13.61111111111111)","(3.7, 3.95, 3.9379432624113475)","(12.0, 16.5, 16.441176470588236)","(17.0, 25.0, 23.833333333333332)","(4.6, 7.0, 6.815384615384615)","(15.0, 24.0, 22.875)","(31.0, 90.0, 82.5)"
06-01-2023 17:05:34.584095,"(3.7, 4.4, 4.280952380952381)","(7.0, 7.6, 7.466666666666667)","(11.0, 14.5, 13.61111111111111)","(3.7, 3.95, 3.942537313432836)","(12.0, 16.5, 16.441176470588236)","(17.0, 25.0, 24.849056603773583)","(4.6, 7.0, 6.815384615384615)","(15.0, 24.0, 22.875)","(31.0, 90.0, 82.5)"
06-01-2023 17:05:35.832348,"(3.7, 4.4, 4.280952380952381)","(7.0, 7.6, 7.466666666666667)","(11.0, 14.5, 13.61111111111111)","(3.7, 3.95, 3.942537313432836)","(12.0, 16.5, 16.441176470588236)","(17.0, 25.0, 24.9)","(4.6, 7.0, 6.815384615384615)","(15.0, 24.0, 22.875)","(31.0, 90.0, 82.5)"
