,Sheza Tigeress,Friday Thirteenth,Curveball,Sals Last Blast,Kimchi,Kenny What,American Mandy,Sweet Sunshine,Sweet Rippin,Our Sweet Royale
10-01-2023 21:19:02.327503,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.418181818181818)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:03.656369,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.418181818181818)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:05.120166,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.418181818181818)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:06.463498,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.418181818181818)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:07.746421,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.418181818181818)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:09.039997,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.418181818181818)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:10.288134,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.418181818181818)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:11.526607,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.418181818181818)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:12.762041,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.418181818181818)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:14.009740,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.635294117647059)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:15.307924,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.635294117647059)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:16.627054,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.635294117647059)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:17.921015,"(12.0, 19.5, 12.766666666666667)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.635294117647059)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:19.280034,"(12.0, 19.5, 16.975)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.635294117647059)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.2)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:20.563834,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.2, 3.1666666666666665)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:21.852789,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.1, 3.1666666666666665)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:23.205804,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.1, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:24.457688,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:25.718200,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:27.052963,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:28.346390,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:29.670661,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:31.141752,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:32.652432,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:34.005610,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:35.363287,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:36.708780,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:38.052218,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:39.501821,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:40.770295,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:42.034128,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:43.403151,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:44.643181,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:45.862266,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:47.130879,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:48.618283,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:49.979191,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:51.313132,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:52.603273,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:54.170121,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:55.601845,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:56.986998,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:58.239865,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:19:59.585608,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:00.911165,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:02.170604,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:03.414755,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:04.703440,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:05.900587,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:07.337470,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:08.557558,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:09.774067,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:11.077489,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:12.336841,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:13.599725,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:14.830328,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:15.956736,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:17.123584,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:18.369771,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:19.580976,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:20.843773,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:22.164517,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:23.355652,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.1333333333333333)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:24.673766,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:25.974426,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:27.105281,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:28.367822,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:29.947037,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:31.288404,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:32.646147,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:34.119419,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
10-01-2023 21:20:35.629562,"(12.0, 19.5, 12.9)","(101.0, 220.0, 170.0)","(15.0, 29.0, 18.333333333333332)","(3.5, 5.0, 4.4)","(4.6, 6.4, 5.957894736842105)","(101.0, 220.0, 153.33333333333334)","(2.9, 4.0, 3.35)","(81.0, 210.0, 183.0)","(21.0, 85.0, 49.0)","(4.2, 10.0, 8.96)"
