,Goldngalaxy,Mata Ole Le Afa,Sheza Adda,Times Tickin,Last Mini Minor,Brooklyn Mai Tai
07-12-2022 13:35:46.100957,"(2.1, 2.88, 2.8166666666666664)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:47.278558,"(2.1, 2.88, 2.51)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:48.322776,"(2.1, 2.88, 2.592)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:49.277602,"(2.1, 2.88, 2.592)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:50.233920,"(2.1, 2.88, 2.592)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:51.431661,"(2.1, 2.88, 2.592)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:52.605886,"(2.1, 2.88, 2.592)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:53.700976,"(2.1, 2.88, 2.48)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:54.769925,"(2.1, 2.88, 2.7824999999999998)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:55.844625,"(2.1, 2.88, 2.8166666666666664)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:56.988138,"(2.1, 2.88, 2.6333333333333333)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:57.853921,"(2.1, 2.88, 2.6333333333333333)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:58.792794,"(2.1, 2.88, 2.6333333333333333)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:35:59.805885,"(2.1, 2.88, 2.6333333333333333)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:00.767039,"(2.1, 2.88, 2.7)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:01.706842,"(2.1, 2.88, 2.7)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 245.76923076923077)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:02.963700,"(2.1, 2.88, 2.7)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 220.0)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:03.925568,"(2.1, 2.88, 2.7)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 220.0)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:04.928026,"(2.1, 2.88, 2.7)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 220.0)","(26.0, 65.0, 43.0)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:06.061678,"(2.1, 2.88, 2.6)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 220.0)","(26.0, 65.0, 43.0)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:07.038119,"(2.1, 2.88, 2.6)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 220.0)","(26.0, 65.0, 43.0)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:08.005457,"(2.1, 2.88, 2.6)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 220.0)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:09.074265,"(2.1, 2.88, 2.7824999999999998)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:09.985696,"(2.1, 2.88, 2.8293333333333335)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:11.081079,"(2.1, 2.88, 2.6333333333333333)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:12.088395,"(2.1, 2.88, 2.6333333333333333)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 65.0, 43.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:13.093679,"(2.1, 2.88, 2.6333333333333333)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 65.0, 43.0)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:14.144753,"(2.1, 2.88, 2.6333333333333333)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 65.0, 43.0)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:15.113602,"(2.1, 2.84, 2.2800000000000002)","(1.7, 2.5, 2.4635294117647057)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 65.0, 46.0)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:16.090711,"(2.1, 2.84, 2.477333333333333)","(1.7, 2.5, 2.4635294117647057)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 60.0, 46.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:17.046624,"(2.1, 2.82, 2.7375)","(1.7, 2.5, 2.3475)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 60.0, 46.0)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:17.916726,"(2.1, 2.82, 2.66)","(1.7, 2.5, 2.35)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:18.909476,"(2.1, 3.0, 2.882857142857143)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:19.936399,"(2.1, 2.98, 2.7800000000000002)","(1.7, 2.5, 2.476785714285714)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:20.891612,"(2.1, 2.98, 2.7800000000000002)","(1.7, 2.5, 2.476785714285714)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:21.891135,"(2.1, 2.94, 2.387272727272727)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:22.947736,"(2.1, 2.94, 2.387272727272727)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 12.446153846153846)"
07-12-2022 13:36:24.112469,"(2.1, 2.92, 2.5)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 12.446153846153846)"
07-12-2022 13:36:25.282660,"(2.1, 2.92, 2.6866666666666665)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:26.232481,"(2.1, 2.92, 2.553846153846154)","(1.7, 2.5, 2.3966666666666665)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:27.287453,"(2.1, 2.9, 2.646153846153846)","(1.7, 2.5, 2.3966666666666665)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:28.445480,"(2.1, 2.88, 2.4533333333333336)","(1.7, 2.5, 2.3966666666666665)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 10.6)"
07-12-2022 13:36:29.650143,"(2.1, 2.88, 2.9155555555555557)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:30.800321,"(2.1, 3.0, 2.848)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:31.945141,"(2.1, 2.98, 2.832)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 12.1)"
07-12-2022 13:36:33.041198,"(2.1, 2.96, 2.4904347826086957)","(1.7, 2.5, 2.458)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.64)"
07-12-2022 13:36:33.965521,"(2.1, 2.94, 2.8)","(1.7, 2.5, 2.4436363636363634)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.933333333333334)"
07-12-2022 13:36:34.875748,"(2.1, 2.94, 2.7133333333333334)","(1.7, 2.48, 2.38)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.933333333333334)"
07-12-2022 13:36:35.825189,"(2.1, 2.94, 2.7133333333333334)","(1.7, 2.48, 2.38)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.933333333333334)"
07-12-2022 13:36:36.847866,"(2.1, 2.94, 2.7133333333333334)","(1.7, 2.48, 2.40375)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.933333333333334)"
07-12-2022 13:36:37.843268,"(2.1, 2.92, 2.6999999999999997)","(1.7, 2.46, 2.17)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.933333333333334)"
07-12-2022 13:36:38.897439,"(2.1, 2.92, 2.6999999999999997)","(1.7, 2.44, 1.9333333333333331)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:40.068094,"(2.1, 2.92, 2.6999999999999997)","(1.7, 2.42, 2.06)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:41.114986,"(2.1, 2.9, 2.6785714285714284)","(1.7, 2.4, 2.0285714285714285)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:42.091292,"(2.1, 2.88, 2.496)","(1.7, 2.38, 1.9254545454545453)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:43.039885,"(2.1, 2.88, 2.496)","(1.7, 2.38, 1.9254545454545453)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:44.073073,"(2.1, 2.88, 2.374736842105263)","(1.7, 2.38, 1.9254545454545453)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:45.240959,"(2.1, 2.86, 2.5285714285714285)","(1.7, 2.38, 2.0351724137931035)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:46.346090,"(2.1, 2.86, 2.352727272727273)","(1.7, 2.38, 2.102222222222222)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:47.425209,"(2.1, 2.84, 2.3733333333333335)","(1.7, 2.36, 2.203333333333333)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:48.477988,"(2.1, 2.82, 2.4333333333333336)","(1.7, 2.36, 2.176)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:49.539284,"(2.1, 2.82, 2.4333333333333336)","(1.7, 2.36, 2.176)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:50.586255,"(2.1, 2.82, 2.3044444444444445)","(1.7, 2.36, 2.176)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:51.496761,"(2.1, 2.82, 2.3044444444444445)","(1.7, 2.36, 2.176)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:52.503920,"(2.1, 2.82, 2.3044444444444445)","(1.7, 2.36, 2.245)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:53.567990,"(2.1, 2.82, 2.3044444444444445)","(1.7, 2.36, 2.245)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:54.680206,"(2.1, 2.82, 2.3044444444444445)","(1.7, 2.36, 2.11)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:55.933060,"(2.1, 2.82, 2.3044444444444445)","(1.7, 2.36, 2.11)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:57.004286,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.32, 1.9783333333333333)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:58.052830,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.32, 1.9783333333333333)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:36:59.169141,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.32, 1.9783333333333333)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:00.233114,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.32, 2.0)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:01.134815,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.2866666666666666)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 47.333333333333336)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:02.098800,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.2866666666666666)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 49.0)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:03.179999,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.33125)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 49.0)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:04.182314,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.33125)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:05.164674,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.285)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:06.222634,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.319090909090909)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:07.288902,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.319090909090909)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:08.424038,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.285)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:09.391920,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.285)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:10.352087,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.27)","(26.0, 46.0, 37.0)","(81.0, 340.0, 247.69230769230768)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:11.493207,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.27)","(26.0, 46.0, 37.0)","(81.0, 340.0, 276.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:12.554035,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.2866666666666666)","(26.0, 46.0, 37.0)","(81.0, 320.0, 240.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:13.566977,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.2866666666666666)","(26.0, 46.0, 37.0)","(81.0, 310.0, 240.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:14.576534,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.32)","(26.0, 46.0, 37.0)","(81.0, 300.0, 260.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:15.602933,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.32)","(26.0, 46.0, 37.0)","(81.0, 300.0, 233.33333333333334)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:16.613730,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.2866666666666666)","(26.0, 46.0, 37.0)","(81.0, 300.0, 233.33333333333334)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:17.612290,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.3313333333333333)","(26.0, 46.0, 36.0)","(81.0, 300.0, 233.33333333333334)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:18.554897,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.3313333333333333)","(26.0, 46.0, 36.0)","(81.0, 300.0, 233.33333333333334)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:19.510843,"(2.1, 2.82, 2.4466666666666663)","(1.7, 2.36, 2.318)","(26.0, 46.0, 36.0)","(81.0, 300.0, 252.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:20.560675,"(2.1, 2.82, 2.532)","(1.7, 2.36, 2.3337499999999998)","(26.0, 46.0, 36.0)","(81.0, 290.0, 226.66666666666669)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:21.594880,"(2.1, 2.82, 2.532)","(1.7, 2.36, 2.3337499999999998)","(26.0, 46.0, 36.0)","(81.0, 290.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:22.593244,"(2.1, 2.82, 2.473333333333333)","(1.7, 2.36, 2.3337499999999998)","(26.0, 46.0, 36.0)","(81.0, 280.0, 220.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:23.638834,"(2.1, 2.82, 2.473333333333333)","(1.7, 2.36, 2.321818181818182)","(26.0, 46.0, 36.0)","(81.0, 280.0, 220.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:24.762450,"(2.1, 2.82, 2.473333333333333)","(1.7, 2.36, 2.2916666666666665)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:25.787534,"(2.1, 2.82, 2.473333333333333)","(1.7, 2.36, 2.2916666666666665)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:26.731708,"(2.1, 2.8, 2.4818181818181815)","(1.7, 2.36, 2.2916666666666665)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:27.778623,"(2.1, 2.8, 2.4818181818181815)","(1.7, 2.36, 2.321818181818182)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:28.860007,"(2.1, 2.8, 2.4818181818181815)","(1.7, 2.36, 2.321818181818182)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:29.839887,"(2.1, 2.8, 2.4818181818181815)","(1.7, 2.36, 2.321818181818182)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:30.889755,"(2.1, 2.8, 2.4818181818181815)","(1.7, 2.36, 2.321818181818182)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:31.967656,"(2.1, 2.76, 2.4471999999999996)","(1.7, 2.36, 2.2916666666666665)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:32.954000,"(2.1, 2.76, 2.556)","(1.7, 2.36, 2.3227272727272728)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:33.987626,"(2.1, 2.76, 2.556)","(1.7, 2.36, 2.28)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:34.945276,"(2.1, 2.76, 2.556)","(1.7, 2.36, 2.28)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:35.939714,"(2.1, 2.76, 2.4045454545454543)","(1.7, 2.36, 2.28)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:36.981450,"(2.1, 2.76, 2.4045454545454543)","(1.7, 2.36, 2.28)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:38.001137,"(2.1, 2.76, 2.4045454545454543)","(1.7, 2.36, 2.295)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:39.013499,"(2.1, 2.76, 2.5077419354838706)","(1.7, 2.36, 2.295)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
07-12-2022 13:37:40.049971,"(2.1, 2.76, 2.5077419354838706)","(1.7, 2.36, 2.295)","(26.0, 46.0, 36.0)","(81.0, 280.0, 244.0)","(26.0, 55.0, 39.666666666666664)","(8.0, 13.0, 11.0)"
