,Hillbilly Lass,Gazers Lane,Jasper Bale,Atomic Flea,Salience,Aston Delight,Reiko Clooney,Mr Fitty
09-01-2023 13:49:10.834387,"(3.2, 6.0, 4.786666666666667)","(5.0, 8.0, 7.2)","(6.5, 12.0, 7.86)","(31.0, 75.0, 41.66666666666667)","(12.0, 25.0, 18.0)","(4.4, 5.3, 4.3625)","(6.0, 9.6, 8.48)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:12.027250,"(3.2, 6.0, 4.786666666666667)","(5.0, 8.0, 7.2)","(6.5, 12.0, 7.86)","(31.0, 75.0, 41.66666666666667)","(12.0, 25.0, 18.0)","(4.4, 5.3, 4.3625)","(6.0, 9.2, 8.239999999999998)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:13.221724,"(3.2, 6.0, 4.786666666666667)","(5.0, 8.0, 7.2)","(6.5, 12.0, 7.86)","(31.0, 75.0, 41.66666666666667)","(12.0, 25.0, 18.0)","(4.4, 5.3, 4.3625)","(6.0, 9.6, 7.64)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:14.413957,"(3.2, 6.0, 4.786666666666667)","(5.0, 8.0, 7.2)","(6.5, 12.0, 7.86)","(31.0, 75.0, 41.66666666666667)","(12.0, 25.0, 15.8125)","(4.4, 5.3, 4.3625)","(6.0, 9.6, 7.294117647058823)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:15.627703,"(3.2, 6.0, 4.786666666666667)","(5.0, 8.0, 7.2)","(6.5, 12.0, 7.86)","(31.0, 75.0, 41.66666666666667)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.3, 4.383333333333334)","(6.0, 9.6, 7.070967741935483)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:16.727413,"(3.2, 6.0, 4.786666666666667)","(5.0, 8.0, 7.2)","(6.5, 12.0, 7.86)","(31.0, 75.0, 41.66666666666667)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.3, 4.383333333333334)","(6.0, 9.6, 7.070967741935483)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:17.857000,"(3.2, 6.0, 4.786666666666667)","(5.0, 8.0, 7.2)","(6.5, 12.0, 7.86)","(31.0, 75.0, 41.66666666666667)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.3, 4.383333333333334)","(6.0, 9.6, 7.070967741935483)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:19.115060,"(3.2, 6.0, 4.735135135135136)","(5.0, 7.8, 6.5777777777777775)","(6.5, 12.0, 7.86)","(31.0, 75.0, 41.66666666666667)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.3, 4.383333333333334)","(6.0, 9.6, 7.294117647058823)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:20.428036,"(3.2, 6.0, 4.832432432432432)","(5.0, 7.6, 6.6)","(6.5, 12.0, 7.86)","(31.0, 75.0, 41.66666666666667)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.3, 4.472727272727273)","(6.0, 9.6, 7.123076923076923)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:21.662778,"(3.2, 6.0, 4.832432432432432)","(5.0, 7.6, 6.6)","(6.5, 12.0, 7.86)","(31.0, 75.0, 60.714285714285715)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.2, 4.484615384615385)","(6.0, 9.6, 7.266666666666667)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:22.899327,"(3.2, 5.9, 4.873333333333333)","(5.0, 7.6, 6.933333333333333)","(6.5, 12.0, 7.86)","(31.0, 75.0, 60.714285714285715)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.1, 4.484615384615385)","(6.0, 9.6, 7.266666666666667)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:24.131205,"(3.2, 5.9, 4.873333333333333)","(5.0, 7.6, 6.933333333333333)","(6.5, 12.0, 7.86)","(31.0, 75.0, 60.714285714285715)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.1, 4.484615384615385)","(6.0, 9.6, 7.266666666666667)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:25.282923,"(3.2, 5.9, 4.873333333333333)","(5.0, 7.6, 6.933333333333333)","(6.5, 12.0, 7.86)","(31.0, 75.0, 60.714285714285715)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.1, 4.484615384615385)","(6.0, 9.6, 7.266666666666667)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:26.428933,"(3.2, 5.9, 4.873333333333333)","(5.0, 7.6, 6.933333333333333)","(6.5, 12.0, 7.86)","(31.0, 75.0, 60.714285714285715)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.1, 4.484615384615385)","(6.0, 9.6, 7.266666666666667)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:27.642513,"(3.2, 5.9, 4.873333333333333)","(5.0, 7.6, 6.933333333333333)","(6.5, 12.0, 7.86)","(31.0, 75.0, 60.714285714285715)","(12.0, 24.0, 17.666666666666668)","(4.4, 5.1, 4.484615384615385)","(6.0, 9.6, 7.266666666666667)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:28.893261,"(3.2, 5.9, 5.3805555555555555)","(5.0, 7.6, 6.8307692307692305)","(6.5, 12.0, 8.677777777777777)","(31.0, 75.0, 60.714285714285715)","(12.0, 23.0, 15.35)","(4.4, 5.1, 4.433333333333333)","(6.0, 9.6, 7.553846153846154)","(6.5, 8.8, 8.48)"
09-01-2023 13:49:30.163764,"(3.2, 5.9, 5.3805555555555555)","(5.0, 7.6, 6.3619047619047615)","(6.5, 12.0, 8.610526315789475)","(31.0, 75.0, 60.714285714285715)","(12.0, 23.0, 15.35)","(4.4, 5.1, 4.433333333333333)","(6.0, 9.6, 7.553846153846154)","(6.5, 8.8, 8.0)"
09-01-2023 13:49:31.380204,"(3.2, 5.9, 5.406451612903226)","(5.0, 7.6, 6.3619047619047615)","(6.5, 12.0, 8.610526315789475)","(31.0, 75.0, 60.714285714285715)","(12.0, 23.0, 15.35)","(4.4, 5.1, 4.688888888888889)","(6.0, 9.6, 7.553846153846154)","(6.5, 8.4, 8.0)"
09-01-2023 13:49:32.576028,"(3.2, 5.9, 5.252380952380952)","(5.0, 7.6, 6.541176470588235)","(6.5, 12.0, 8.610526315789475)","(31.0, 75.0, 60.714285714285715)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.475)","(6.0, 9.6, 7.553846153846154)","(6.5, 8.4, 7.714285714285714)"
09-01-2023 13:49:33.770404,"(3.2, 5.9, 5.613636363636364)","(5.0, 7.6, 6.3619047619047615)","(6.5, 12.0, 8.610526315789475)","(31.0, 75.0, 60.714285714285715)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.475)","(6.0, 9.6, 7.553846153846154)","(6.5, 8.4, 7.714285714285714)"
09-01-2023 13:49:34.951205,"(3.2, 5.9, 5.613636363636364)","(5.0, 7.6, 6.3619047619047615)","(6.5, 12.0, 8.610526315789475)","(31.0, 75.0, 60.714285714285715)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.475)","(6.0, 9.6, 7.553846153846154)","(6.5, 8.4, 7.714285714285714)"
09-01-2023 13:49:36.122463,"(3.2, 5.9, 5.5)","(5.0, 7.6, 6.3619047619047615)","(6.5, 12.0, 8.610526315789475)","(31.0, 75.0, 60.714285714285715)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.475)","(6.0, 9.6, 7.553846153846154)","(6.5, 8.4, 7.714285714285714)"
09-01-2023 13:49:37.392609,"(3.2, 6.8, 6.2272727272727275)","(5.0, 7.6, 6.541176470588235)","(6.5, 12.0, 8.610526315789475)","(31.0, 90.0, 79.16666666666667)","(12.0, 23.0, 15.208333333333334)","(4.4, 5.0, 4.46)","(6.0, 9.6, 7.553846153846154)","(6.5, 8.4, 7.714285714285714)"
09-01-2023 13:49:38.667718,"(3.2, 6.6, 6.128571428571428)","(5.0, 7.6, 6.541176470588235)","(6.5, 12.0, 8.610526315789475)","(31.0, 90.0, 79.16666666666667)","(12.0, 23.0, 15.208333333333334)","(4.4, 5.0, 4.46)","(6.0, 9.6, 7.553846153846154)","(6.5, 8.4, 7.714285714285714)"
09-01-2023 13:49:40.003759,"(3.2, 6.6, 6.231578947368421)","(5.0, 7.6, 6.597222222222222)","(6.5, 12.0, 8.610526315789475)","(31.0, 90.0, 79.16666666666667)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.46)","(6.0, 9.6, 9.075)","(6.5, 8.4, 7.714285714285714)"
09-01-2023 13:49:41.376843,"(3.2, 6.6, 6.163636363636363)","(5.0, 7.4, 6.6)","(6.5, 12.0, 8.610526315789475)","(31.0, 90.0, 79.16666666666667)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.46)","(6.0, 9.4, 8.316666666666666)","(6.5, 8.4, 7.714285714285714)"
09-01-2023 13:49:42.913091,"(3.2, 6.6, 6.142857142857142)","(5.0, 7.4, 6.6)","(6.5, 12.0, 9.2)","(31.0, 90.0, 81.14285714285714)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.3999999999999995)","(6.0, 9.4, 8.316666666666666)","(7.0, 8.4, 8.4)"
09-01-2023 13:49:44.168135,"(3.2, 6.6, 5.96)","(5.0, 7.4, 7.050000000000001)","(6.5, 12.0, 8.657142857142858)","(31.0, 90.0, 81.14285714285714)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.3999999999999995)","(6.0, 9.4, 8.316666666666666)","(7.0, 8.8, 7.7)"
09-01-2023 13:49:45.426830,"(3.2, 6.6, 6.04)","(5.0, 7.4, 7.050000000000001)","(6.5, 12.0, 8.657142857142858)","(31.0, 90.0, 68.2)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.46)","(6.0, 9.4, 8.316666666666666)","(7.0, 8.8, 7.7)"
09-01-2023 13:49:46.641315,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.050000000000001)","(6.5, 12.0, 8.657142857142858)","(31.0, 95.0, 68.2)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.46)","(6.0, 9.4, 8.316666666666666)","(7.0, 8.8, 7.7)"
09-01-2023 13:49:47.903751,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.050000000000001)","(6.5, 12.0, 8.657142857142858)","(31.0, 95.0, 68.2)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.46)","(6.0, 9.4, 8.316666666666666)","(7.0, 8.8, 7.7)"
09-01-2023 13:49:49.230177,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.050000000000001)","(6.5, 12.0, 9.99090909090909)","(31.0, 95.0, 69.33333333333334)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.46)","(6.0, 9.4, 8.316666666666666)","(7.0, 8.8, 6.757142857142857)"
09-01-2023 13:49:50.479977,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.99090909090909)","(31.0, 90.0, 69.33333333333334)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.3999999999999995)","(6.0, 9.4, 8.316666666666666)","(7.0, 8.8, 6.757142857142857)"
09-01-2023 13:49:51.725420,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.99090909090909)","(31.0, 90.0, 69.33333333333334)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.3999999999999995)","(6.0, 9.4, 8.316666666666666)","(7.0, 8.8, 6.757142857142857)"
09-01-2023 13:49:52.940361,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.99090909090909)","(31.0, 90.0, 69.33333333333334)","(12.0, 23.0, 15.35)","(4.4, 5.0, 4.3999999999999995)","(6.0, 9.4, 8.316666666666666)","(7.0, 8.8, 6.757142857142857)"
09-01-2023 13:49:54.135938,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.99090909090909)","(31.0, 90.0, 69.33333333333334)","(12.0, 23.0, 14.64406779661017)","(4.4, 5.0, 4.3999999999999995)","(6.0, 9.4, 7.9375)","(7.0, 8.8, 6.757142857142857)"
09-01-2023 13:49:55.362701,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.99090909090909)","(31.0, 90.0, 69.33333333333334)","(12.0, 23.0, 16.333333333333332)","(4.4, 5.0, 4.46)","(6.0, 9.4, 7.870588235294118)","(7.0, 8.8, 6.75)"
09-01-2023 13:49:56.498686,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.99090909090909)","(31.0, 90.0, 69.33333333333334)","(12.0, 20.0, 16.333333333333332)","(4.4, 5.0, 4.46)","(6.0, 9.4, 7.870588235294118)","(7.0, 8.4, 6.75)"
09-01-2023 13:49:57.657821,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.99090909090909)","(31.0, 90.0, 69.33333333333334)","(12.0, 20.0, 15.055555555555555)","(4.4, 5.0, 4.46)","(6.0, 9.4, 7.870588235294118)","(7.0, 8.4, 6.7384615384615385)"
09-01-2023 13:49:58.833457,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.99090909090909)","(31.0, 90.0, 69.33333333333334)","(12.0, 19.5, 15.055555555555555)","(4.4, 5.0, 4.46)","(6.0, 9.4, 7.870588235294118)","(7.0, 8.4, 6.7384615384615385)"
09-01-2023 13:50:00.035320,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.99090909090909)","(31.0, 90.0, 69.33333333333334)","(12.0, 19.5, 15.055555555555555)","(4.4, 5.0, 4.2)","(6.0, 9.4, 7.775)","(7.0, 8.4, 6.7384615384615385)"
09-01-2023 13:50:01.227488,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.552941176470588)","(31.0, 90.0, 69.33333333333334)","(12.0, 19.5, 15.055555555555555)","(4.4, 5.0, 4.2)","(6.0, 9.4, 7.775)","(7.0, 8.4, 6.7384615384615385)"
09-01-2023 13:50:02.363034,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 10.019047619047619)","(31.0, 90.0, 69.33333333333334)","(12.0, 19.5, 15.055555555555555)","(4.4, 5.0, 4.333333333333333)","(6.0, 9.4, 7.775)","(7.0, 8.4, 6.7384615384615385)"
09-01-2023 13:50:03.497783,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 10.019047619047619)","(31.0, 90.0, 69.33333333333334)","(12.0, 19.5, 15.055555555555555)","(4.4, 5.0, 4.333333333333333)","(6.0, 9.4, 7.775)","(7.0, 8.4, 6.7384615384615385)"
09-01-2023 13:50:04.695823,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.682758620689656)","(31.0, 90.0, 69.33333333333334)","(12.0, 19.5, 15.055555555555555)","(4.4, 5.0, 4.2)","(6.0, 9.4, 7.509090909090909)","(7.0, 8.4, 6.641860465116279)"
09-01-2023 13:50:05.884823,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 11.68)","(31.0, 85.0, 59.2)","(12.0, 19.5, 14.392857142857142)","(4.4, 5.0, 4.416666666666667)","(6.0, 9.4, 8.45)","(7.0, 8.4, 7.0)"
09-01-2023 13:50:07.076074,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 11.1)","(31.0, 80.0, 59.2)","(12.0, 19.5, 14.392857142857142)","(4.4, 4.9, 4.389814814814815)","(6.0, 9.0, 8.0)","(7.0, 8.2, 6.661538461538461)"
09-01-2023 13:50:08.174018,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 11.1)","(31.0, 80.0, 59.2)","(12.0, 19.5, 14.392857142857142)","(4.4, 4.9, 4.708928571428571)","(6.0, 9.0, 8.266666666666666)","(7.0, 8.2, 6.669565217391304)"
09-01-2023 13:50:09.261186,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 11.1)","(31.0, 80.0, 59.2)","(12.0, 19.5, 14.34375)","(4.4, 4.8, 4.557142857142857)","(6.0, 9.0, 7.051428571428572)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:10.373751,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 11.678571428571429)","(31.0, 80.0, 48.22222222222222)","(12.0, 19.5, 14.34375)","(4.4, 4.8, 4.576315789473684)","(6.0, 9.0, 8.4)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:11.511344,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 9.899999999999999)","(31.0, 80.0, 48.22222222222222)","(12.0, 19.5, 14.34375)","(4.4, 4.8, 4.576315789473684)","(6.0, 8.8, 8.4)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:12.655282,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 12.0, 12.280000000000001)","(31.0, 80.0, 60.66666666666667)","(12.0, 19.5, 14.34375)","(4.4, 4.8, 4.674137931034483)","(6.0, 8.8, 7.12)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:13.776106,"(3.2, 6.6, 6.1625)","(5.0, 7.4, 7.12)","(6.5, 13.0, 12.280000000000001)","(31.0, 70.0, 54.72727272727273)","(12.0, 19.5, 14.34375)","(4.4, 4.7, 4.671153846153846)","(6.0, 8.8, 8.24)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:14.866007,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 12.575)","(31.0, 70.0, 54.72727272727273)","(12.0, 19.5, 14.34375)","(4.4, 4.7, 4.5181818181818185)","(6.0, 8.6, 8.24)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:15.992066,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 19.5, 14.34375)","(4.4, 4.7, 4.3761363636363635)","(6.0, 8.6, 7.6)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:17.145071,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 19.5, 14.34375)","(4.4, 4.7, 4.574999999999999)","(6.0, 8.6, 7.6)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:18.319889,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 19.5, 14.34375)","(4.4, 4.6, 4.574999999999999)","(6.0, 8.6, 7.6)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:19.587162,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 19.5, 14.34375)","(4.4, 4.6, 4.377631578947368)","(6.0, 8.6, 7.0249999999999995)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:20.688345,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 19.5, 14.392857142857142)","(4.4, 4.6, 4.377631578947368)","(6.0, 8.6, 7.0249999999999995)","(7.0, 8.2, 6.63076923076923)"
09-01-2023 13:50:21.820747,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 19.5, 15.666666666666666)","(4.4, 4.6, 4.243548387096774)","(6.0, 8.6, 7.104761904761904)","(7.0, 8.2, 6.630188679245283)"
09-01-2023 13:50:23.076326,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 19.0, 15.5)","(4.4, 4.6, 4.225423728813559)","(6.0, 8.4, 7.104761904761904)","(7.0, 8.2, 6.630188679245283)"
09-01-2023 13:50:24.262049,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.5)","(4.4, 4.6, 4.225423728813559)","(6.0, 8.4, 7.7333333333333325)","(7.0, 8.2, 6.833333333333333)"
09-01-2023 13:50:25.410200,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.4, 4.6, 4.225423728813559)","(6.0, 8.2, 7.6)","(7.0, 8.0, 7.3999999999999995)"
09-01-2023 13:50:26.445683,"(3.2, 6.6, 6.1625)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.4, 4.6, 4.225423728813559)","(6.0, 8.2, 7.6)","(7.0, 8.0, 7.3999999999999995)"
09-01-2023 13:50:27.507884,"(3.2, 6.6, 6.1625)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.4, 4.6, 4.225423728813559)","(6.0, 8.2, 7.6)","(7.0, 8.0, 7.3999999999999995)"
09-01-2023 13:50:28.641382,"(3.2, 6.6, 6.1625)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.4, 4.6, 4.277380952380953)","(6.0, 8.2, 7.066666666666666)","(7.0, 8.0, 7.681818181818182)"
09-01-2023 13:50:29.843899,"(3.2, 6.6, 6.090909090909091)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.4, 4.5, 4.337931034482759)","(6.0, 8.2, 6.9365853658536585)","(7.0, 8.0, 7.04074074074074)"
09-01-2023 13:50:31.007470,"(3.2, 6.6, 6.1625)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.4, 4.4, 4.290909090909091)","(6.0, 8.2, 6.951351351351351)","(7.0, 8.0, 7.04074074074074)"
09-01-2023 13:50:32.164026,"(3.2, 6.6, 6.1625)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.4, 4.4, 4.290909090909091)","(6.0, 8.2, 6.951351351351351)","(7.0, 8.0, 7.04074074074074)"
09-01-2023 13:50:33.257818,"(3.2, 6.6, 6.1625)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.4)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.4, 4.4, 4.290909090909091)","(6.0, 8.2, 6.975)","(7.0, 7.8, 7.62)"
09-01-2023 13:50:34.405968,"(3.2, 6.6, 6.1625)","(5.0, 7.4, 7.12)","(6.5, 13.0, 12.542857142857143)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.4, 4.4, 4.300000000000001)","(6.0, 8.2, 6.975)","(7.0, 7.8, 7.62)"
09-01-2023 13:50:35.597490,"(3.3, 6.6, 6.1625)","(5.0, 7.4, 7.12)","(6.5, 13.0, 12.75)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.45)","(4.2, 4.4, 4.300000000000001)","(6.0, 8.2, 6.975)","(6.5, 7.8, 7.62)"
09-01-2023 13:50:36.745026,"(3.3, 6.6, 6.1625)","(5.0, 7.4, 7.12)","(6.5, 13.0, 12.75)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.75)","(4.2, 4.4, 4.044444444444444)","(6.0, 8.2, 7.1)","(6.5, 7.8, 7.62)"
09-01-2023 13:50:37.980650,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(6.5, 13.0, 11.75)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.75)","(4.2, 4.4, 4.044444444444444)","(6.0, 8.0, 7.1)","(6.5, 7.8, 7.48695652173913)"
09-01-2023 13:50:39.173701,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(7.0, 13.0, 11.75)","(31.0, 70.0, 46.375)","(12.0, 18.5, 15.0)","(4.2, 4.4, 4.044444444444444)","(6.0, 8.0, 7.466666666666667)","(6.5, 7.8, 6.888235294117647)"
09-01-2023 13:50:40.318527,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(7.0, 13.0, 11.75)","(31.0, 70.0, 46.375)","(12.0, 18.0, 14.45)","(4.2, 4.4, 4.044444444444444)","(6.0, 7.8, 7.3)","(6.5, 7.8, 6.989189189189189)"
09-01-2023 13:50:41.551191,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(7.0, 13.5, 12.0)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.2, 4.4, 4.044444444444444)","(6.0, 7.8, 7.3)","(6.5, 7.8, 6.989189189189189)"
09-01-2023 13:50:42.767043,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(7.0, 13.5, 12.0)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.2, 4.4, 4.044444444444444)","(6.0, 7.8, 7.3)","(6.5, 7.8, 6.989189189189189)"
09-01-2023 13:50:43.954256,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(7.0, 13.5, 11.5)","(31.0, 70.0, 46.375)","(12.0, 18.5, 14.642857142857142)","(4.2, 4.4, 4.044444444444444)","(6.0, 7.8, 7.3)","(6.5, 7.8, 6.989189189189189)"
09-01-2023 13:50:45.082297,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(7.0, 13.5, 11.0)","(31.0, 70.0, 44.8)","(12.0, 18.5, 14.642857142857142)","(4.2, 4.4, 4.044444444444444)","(6.0, 7.8, 7.3)","(6.5, 7.8, 6.989189189189189)"
09-01-2023 13:50:46.166478,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(7.0, 13.5, 11.333333333333334)","(31.0, 70.0, 44.8)","(12.0, 18.5, 14.642857142857142)","(4.2, 4.4, 4.044444444444444)","(6.0, 7.8, 7.3)","(6.5, 7.8, 6.989189189189189)"
09-01-2023 13:50:47.262285,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(7.0, 13.0, 10.916666666666666)","(31.0, 70.0, 44.8)","(12.0, 18.5, 14.642857142857142)","(4.2, 4.4, 4.0)","(6.0, 7.8, 7.3)","(6.5, 7.8, 7.030769230769231)"
09-01-2023 13:50:48.316418,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(7.0, 13.0, 10.916666666666666)","(31.0, 70.0, 44.8)","(12.0, 18.5, 14.642857142857142)","(4.2, 4.4, 3.9111111111111114)","(6.0, 7.8, 7.3)","(6.5, 7.8, 7.030769230769231)"
09-01-2023 13:50:49.395119,"(3.3, 6.6, 6.369230769230769)","(5.0, 7.4, 7.12)","(7.0, 13.5, 11.25)","(31.0, 70.0, 44.8)","(12.0, 18.5, 14.642857142857142)","(4.2, 4.4, 4.290909090909091)","(6.0, 7.8, 7.3)","(6.5, 7.8, 7.030769230769231)"
