,Dont Tell Benji,Mac Cruz,Spellman,Aston Senator,Hey Tootle,Aston Zabbar,Kumani Sapphire
09-01-2023 15:19:20.971658,"(14.0, 27.0, 25.90909090909091)","(10.0, 15.5, 14.039473684210526)","(17.0, 38.0, 35.78947368421053)","(5.0, 6.2, 5.977777777777778)","(2.8, 3.3, 3.201315789473684)","(2.6, 3.15, 3.1125)","(11.0, 16.0, 15.024390243902438)"
09-01-2023 15:19:22.059842,"(14.0, 27.0, 25.90909090909091)","(10.0, 15.5, 14.039473684210526)","(17.0, 38.0, 35.78947368421053)","(5.0, 6.2, 6.033333333333333)","(2.8, 3.3, 3.201315789473684)","(2.6, 3.15, 3.1125)","(11.0, 16.0, 15.024390243902438)"
09-01-2023 15:19:23.175411,"(14.0, 27.0, 25.90909090909091)","(10.0, 15.5, 14.039473684210526)","(17.0, 38.0, 35.78947368421053)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1944444444444446)","(2.6, 3.15, 3.095833333333333)","(11.0, 16.0, 14.636363636363637)"
09-01-2023 15:19:24.328286,"(14.0, 27.0, 26.11111111111111)","(10.0, 15.0, 14.2)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 6.033333333333333)","(2.8, 3.2, 3.1944444444444446)","(2.6, 3.15, 3.108064516129032)","(11.0, 16.0, 14.636363636363637)"
09-01-2023 15:19:25.428739,"(14.0, 27.0, 26.11111111111111)","(10.0, 15.0, 14.11111111111111)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 6.033333333333333)","(2.8, 3.2, 3.1944444444444446)","(2.6, 3.15, 3.122)","(11.0, 16.0, 14.636363636363637)"
09-01-2023 15:19:26.580445,"(14.0, 27.0, 26.11111111111111)","(10.0, 15.0, 14.058823529411764)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.2, 3.1791666666666667)","(2.6, 3.15, 3.1210526315789475)","(11.0, 16.0, 15.024390243902438)"
09-01-2023 15:19:27.698674,"(14.0, 27.0, 26.0)","(10.0, 15.0, 14.058823529411764)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1912499999999997)","(2.6, 3.2, 3.124074074074074)","(11.0, 16.0, 15.024390243902438)"
09-01-2023 15:19:28.794909,"(14.0, 27.0, 26.0)","(10.0, 15.0, 14.037037037037036)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.15, 3.1166666666666667)","(11.0, 16.0, 15.024390243902438)"
09-01-2023 15:19:29.869433,"(14.0, 27.0, 26.0)","(10.0, 15.0, 14.037037037037036)","(17.0, 38.0, 34.61538461538461)","(5.0, 6.2, 6.033333333333333)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.15, 3.1023809523809525)","(11.0, 16.0, 15.024390243902438)"
09-01-2023 15:19:30.934541,"(14.0, 27.0, 26.0)","(10.0, 15.0, 14.037037037037036)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.15, 3.065492957746479)","(11.0, 16.0, 15.024390243902438)"
09-01-2023 15:19:32.085170,"(14.0, 27.0, 26.0)","(10.0, 15.0, 14.037037037037036)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.15, 3.065492957746479)","(11.0, 16.0, 14.633333333333333)"
09-01-2023 15:19:33.241941,"(14.0, 27.0, 26.0)","(10.0, 15.0, 14.037037037037036)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.15, 3.0283783783783784)","(11.0, 16.0, 14.633333333333333)"
09-01-2023 15:19:34.419125,"(14.0, 27.0, 25.846153846153847)","(10.0, 15.0, 14.037037037037036)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 6.033333333333333)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.15, 3.0651898734177214)","(11.0, 16.0, 15.023809523809524)"
09-01-2023 15:19:35.526384,"(14.0, 27.0, 25.846153846153847)","(10.0, 15.0, 13.93421052631579)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 6.033333333333333)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.15, 3.1029411764705883)","(11.0, 16.0, 15.023809523809524)"
09-01-2023 15:19:36.635906,"(14.0, 27.0, 25.88888888888889)","(10.0, 14.5, 14.333333333333334)","(17.0, 38.0, 32.92307692307692)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.2, 3.0986486486486484)","(11.0, 16.0, 15.023809523809524)"
09-01-2023 15:19:37.668768,"(14.0, 27.0, 25.88888888888889)","(10.0, 14.5, 14.375)","(17.0, 38.0, 36.857142857142854)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.2, 3.0986486486486484)","(11.0, 16.0, 15.108695652173912)"
09-01-2023 15:19:38.790066,"(14.0, 27.0, 25.88888888888889)","(10.0, 14.5, 13.722222222222221)","(17.0, 44.0, 36.857142857142854)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.2, 3.0986486486486484)","(11.0, 16.0, 15.108695652173912)"
09-01-2023 15:19:39.814804,"(14.0, 27.0, 25.88888888888889)","(10.0, 14.5, 13.666666666666666)","(17.0, 44.0, 35.81818181818182)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.2, 3.0986486486486484)","(11.0, 16.0, 15.108695652173912)"
09-01-2023 15:19:40.829891,"(14.0, 27.0, 25.88888888888889)","(10.0, 14.5, 13.666666666666666)","(17.0, 44.0, 35.81818181818182)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.2, 3.0986486486486484)","(11.0, 16.0, 15.108695652173912)"
09-01-2023 15:19:41.955195,"(14.0, 27.0, 25.88888888888889)","(10.0, 14.5, 13.666666666666666)","(17.0, 44.0, 35.81818181818182)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.2, 3.0986486486486484)","(11.0, 16.0, 14.633333333333333)"
09-01-2023 15:19:43.069966,"(14.0, 27.0, 25.88888888888889)","(10.0, 14.5, 13.666666666666666)","(17.0, 44.0, 35.81818181818182)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.3, 3.1791666666666667)","(2.6, 3.2, 3.121875)","(11.0, 16.0, 14.633333333333333)"
09-01-2023 15:19:44.172679,"(14.0, 27.0, 25.88888888888889)","(10.0, 14.5, 13.875)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.2, 5.986666666666666)","(2.8, 3.25, 3.1984848484848483)","(2.6, 3.15, 3.105)","(11.0, 15.5, 15.055555555555555)"
09-01-2023 15:19:45.463292,"(14.0, 27.0, 25.4)","(10.0, 14.5, 13.875)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.2, 6.033333333333333)","(2.7, 3.25, 3.1984848484848483)","(2.6, 3.1, 3.118181818181818)","(11.0, 15.5, 14.805555555555555)"
09-01-2023 15:19:46.620648,"(14.0, 27.0, 24.352941176470587)","(10.0, 14.5, 13.875)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.2, 6.033333333333333)","(2.7, 3.25, 3.1984848484848483)","(2.6, 3.15, 3.122549019607843)","(11.0, 15.5, 14.73913043478261)"
09-01-2023 15:19:47.668867,"(14.0, 27.0, 24.352941176470587)","(10.0, 14.5, 13.875)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.2, 5.988235294117647)","(2.7, 3.25, 3.1984848484848483)","(2.6, 3.15, 3.085238095238095)","(11.0, 15.5, 14.73913043478261)"
09-01-2023 15:19:48.759951,"(14.0, 27.0, 24.352941176470587)","(10.0, 14.5, 13.875)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.4, 6.254545454545455)","(2.7, 3.25, 3.1984848484848483)","(2.6, 3.15, 3.0836363636363635)","(11.0, 15.5, 14.724489795918368)"
09-01-2023 15:19:49.936030,"(14.0, 27.0, 24.352941176470587)","(10.0, 14.5, 13.875)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.36)","(2.7, 3.25, 3.1984848484848483)","(2.6, 3.15, 3.0836363636363635)","(11.0, 15.5, 14.724489795918368)"
09-01-2023 15:19:51.142352,"(14.0, 24.0, 23.8)","(10.0, 14.5, 13.875)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.36)","(2.7, 3.25, 3.1984848484848483)","(2.6, 3.15, 3.0774999999999997)","(11.0, 15.5, 14.724489795918368)"
09-01-2023 15:19:52.344214,"(14.0, 25.0, 24.454545454545453)","(10.0, 14.5, 14.023809523809524)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.36)","(2.7, 3.25, 3.2071428571428573)","(2.6, 3.15, 3.0766129032258065)","(11.0, 15.5, 14.724489795918368)"
09-01-2023 15:19:53.553843,"(14.0, 25.0, 24.53846153846154)","(10.0, 14.5, 14.023809523809524)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.36)","(2.7, 3.25, 3.2071428571428573)","(2.6, 3.15, 3.0766129032258065)","(11.0, 15.5, 14.724489795918368)"
09-01-2023 15:19:54.675810,"(14.0, 25.0, 24.333333333333332)","(10.0, 14.5, 14.023809523809524)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.428571428571429)","(2.7, 3.25, 3.2071428571428573)","(2.6, 3.15, 3.072222222222222)","(11.0, 15.5, 14.724489795918368)"
09-01-2023 15:19:55.717010,"(14.0, 25.0, 24.333333333333332)","(10.0, 14.5, 14.023809523809524)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.428571428571429)","(2.7, 3.25, 3.2071428571428573)","(2.6, 3.15, 3.082098765432099)","(11.0, 15.5, 14.724489795918368)"
09-01-2023 15:19:56.821378,"(14.0, 25.0, 24.333333333333332)","(10.0, 14.5, 13.833333333333334)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.394871794871794)","(2.7, 3.25, 3.2071428571428573)","(2.6, 3.15, 3.138125)","(11.0, 15.5, 14.821428571428571)"
09-01-2023 15:19:58.004615,"(14.0, 25.0, 24.285714285714285)","(10.0, 14.5, 13.785714285714286)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.485714285714286)","(2.7, 3.25, 3.160714285714286)","(2.6, 3.15, 3.146323529411765)","(11.0, 15.0, 14.615384615384615)"
09-01-2023 15:19:59.187596,"(14.0, 25.0, 24.0)","(10.0, 14.5, 13.785714285714286)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.516666666666667)","(2.7, 3.2, 3.160714285714286)","(2.6, 3.15, 3.146323529411765)","(11.0, 15.0, 14.363636363636363)"
09-01-2023 15:20:00.334757,"(14.0, 25.0, 24.0)","(10.0, 14.5, 13.785714285714286)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.516666666666667)","(2.7, 3.2, 3.160714285714286)","(2.6, 3.15, 3.143150684931507)","(11.0, 15.0, 14.366666666666667)"
09-01-2023 15:20:01.459577,"(14.0, 24.0, 23.8)","(10.0, 14.0, 13.75)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.42)","(2.7, 3.2, 3.160714285714286)","(2.6, 3.2, 3.1884615384615387)","(11.0, 14.5, 14.166666666666666)"
09-01-2023 15:20:02.722186,"(14.0, 24.0, 23.666666666666668)","(10.0, 14.0, 13.588235294117647)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.466666666666667)","(2.7, 3.2, 3.160714285714286)","(2.6, 3.2, 3.1916666666666664)","(11.0, 14.5, 14.176470588235293)"
09-01-2023 15:20:03.955601,"(14.0, 24.0, 23.866666666666667)","(10.0, 14.0, 13.3)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.523076923076923)","(2.7, 3.2, 3.160714285714286)","(2.6, 3.25, 3.216842105263158)","(11.0, 14.5, 13.975)"
09-01-2023 15:20:05.223826,"(14.0, 24.0, 23.866666666666667)","(10.0, 14.0, 13.214285714285714)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.523076923076923)","(2.7, 3.2, 3.160714285714286)","(2.6, 3.25, 3.2076470588235293)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:06.590290,"(14.0, 24.0, 23.866666666666667)","(10.0, 14.0, 13.375)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.415384615384616)","(2.7, 3.2, 3.160714285714286)","(2.6, 3.25, 3.1978260869565216)","(11.0, 14.5, 13.811111111111112)"
09-01-2023 15:20:07.848553,"(14.0, 24.0, 23.866666666666667)","(10.0, 13.5, 13.375)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.43448275862069)","(2.7, 3.2, 3.160714285714286)","(2.6, 3.25, 3.183333333333333)","(11.0, 14.5, 13.811111111111112)"
09-01-2023 15:20:09.190377,"(14.0, 24.0, 23.866666666666667)","(10.0, 13.5, 13.22)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.6, 6.34)","(2.7, 3.2, 3.296875)","(2.6, 3.25, 3.2037383177570096)","(11.0, 14.5, 13.840909090909092)"
09-01-2023 15:20:10.422958,"(14.0, 24.0, 23.88888888888889)","(10.0, 13.5, 13.22)","(17.0, 42.0, 40.857142857142854)","(5.0, 6.4, 6.2444444444444445)","(2.7, 3.3, 3.283333333333333)","(2.6, 3.25, 3.178723404255319)","(11.0, 14.0, 13.625)"
09-01-2023 15:20:11.634625,"(14.0, 24.0, 23.88888888888889)","(10.0, 13.5, 13.202702702702704)","(17.0, 42.0, 40.857142857142854)","(5.0, 6.4, 6.2444444444444445)","(2.7, 3.35, 3.283333333333333)","(2.6, 3.2, 3.178723404255319)","(11.0, 14.0, 13.625)"
09-01-2023 15:20:12.748779,"(14.0, 24.0, 23.88888888888889)","(10.0, 13.5, 13.202702702702704)","(17.0, 42.0, 40.857142857142854)","(5.0, 6.4, 6.2444444444444445)","(2.7, 3.35, 3.283333333333333)","(2.6, 3.2, 3.178723404255319)","(11.0, 14.0, 13.625)"
09-01-2023 15:20:13.807196,"(14.0, 24.0, 23.85)","(10.0, 14.0, 13.5)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.4, 6.233333333333333)","(2.7, 3.35, 3.3321428571428573)","(2.6, 3.2, 3.1767441860465118)","(11.0, 13.5, 13.148148148148149)"
09-01-2023 15:20:14.950321,"(14.0, 24.0, 23.85)","(10.0, 14.0, 13.5)","(17.0, 42.0, 39.333333333333336)","(5.0, 6.4, 6.233333333333333)","(2.7, 3.4, 3.3666666666666667)","(2.6, 3.2, 3.16969696969697)","(11.0, 13.5, 13.148148148148149)"
09-01-2023 15:20:16.154685,"(14.0, 24.0, 23.85)","(10.0, 14.0, 13.666666666666666)","(18.0, 42.0, 39.333333333333336)","(5.0, 6.4, 6.163636363636364)","(2.7, 3.45, 3.3473684210526313)","(2.6, 3.2, 3.163013698630137)","(11.0, 13.5, 13.146341463414634)"
09-01-2023 15:20:17.329391,"(14.0, 24.0, 23.85)","(10.0, 14.0, 13.733333333333333)","(18.0, 42.0, 39.333333333333336)","(5.0, 6.2, 6.155555555555556)","(2.7, 3.4, 3.31551724137931)","(2.6, 3.2, 3.163013698630137)","(11.0, 13.5, 13.202380952380953)"
09-01-2023 15:20:18.468352,"(14.0, 25.0, 23.75)","(10.0, 14.0, 13.733333333333333)","(18.0, 42.0, 39.333333333333336)","(5.0, 6.2, 6.163636363636364)","(2.7, 3.35, 3.3037037037037034)","(2.6, 3.2, 3.163013698630137)","(11.0, 13.5, 13.118421052631579)"
09-01-2023 15:20:19.650365,"(14.0, 25.0, 23.842105263157894)","(10.0, 14.0, 13.733333333333333)","(18.0, 42.0, 39.333333333333336)","(5.0, 6.2, 6.163636363636364)","(2.7, 3.35, 3.3019230769230767)","(2.6, 3.2, 3.163013698630137)","(11.0, 13.5, 13.118421052631579)"
09-01-2023 15:20:20.858177,"(14.0, 25.0, 23.818181818181817)","(10.0, 14.0, 13.6)","(18.0, 42.0, 39.333333333333336)","(5.0, 6.2, 6.133333333333334)","(2.7, 3.35, 3.3866666666666667)","(2.6, 3.2, 3.163013698630137)","(11.0, 13.5, 13.136363636363637)"
09-01-2023 15:20:22.063429,"(14.0, 25.0, 23.818181818181817)","(10.0, 14.0, 13.6)","(18.0, 42.0, 39.333333333333336)","(5.0, 6.2, 6.105263157894737)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.163013698630137)","(11.0, 13.5, 13.880952380952381)"
09-01-2023 15:20:23.268370,"(14.0, 24.0, 23.658536585365855)","(10.0, 14.0, 13.6)","(18.0, 42.0, 39.333333333333336)","(5.0, 6.4, 6.105263157894737)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.163013698630137)","(11.0, 14.5, 13.95)"
09-01-2023 15:20:24.332896,"(14.0, 24.0, 23.511111111111113)","(10.0, 14.0, 13.6)","(18.0, 42.0, 39.333333333333336)","(5.0, 6.4, 6.105263157894737)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.163013698630137)","(11.0, 14.5, 13.95)"
09-01-2023 15:20:25.377814,"(14.0, 24.0, 23.511111111111113)","(10.0, 14.0, 13.6)","(18.0, 40.0, 38.0)","(5.0, 6.4, 6.105263157894737)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.163013698630137)","(11.0, 14.5, 13.833333333333334)"
09-01-2023 15:20:26.443498,"(14.0, 24.0, 23.511111111111113)","(10.0, 14.0, 13.6)","(18.0, 40.0, 38.0)","(5.0, 6.4, 6.105263157894737)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.163013698630137)","(11.0, 14.5, 13.833333333333334)"
09-01-2023 15:20:27.568614,"(14.0, 24.0, 23.511111111111113)","(10.0, 14.5, 14.022727272727273)","(18.0, 40.0, 38.0)","(5.0, 6.4, 6.05)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.163013698630137)","(11.0, 14.5, 13.833333333333334)"
09-01-2023 15:20:28.622183,"(14.0, 24.0, 23.511111111111113)","(10.0, 15.0, 14.04)","(18.0, 40.0, 38.0)","(5.0, 6.4, 6.05)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.163013698630137)","(11.0, 14.5, 13.833333333333334)"
09-01-2023 15:20:29.589036,"(14.0, 23.0, 22.416666666666668)","(10.0, 15.0, 14.6)","(18.0, 40.0, 38.0)","(5.0, 6.4, 6.04)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.1517857142857144)","(11.0, 14.5, 13.833333333333334)"
09-01-2023 15:20:30.601748,"(14.0, 21.0, 20.125)","(10.0, 15.0, 14.6)","(18.0, 40.0, 39.61538461538461)","(5.0, 6.4, 6.05)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.1517857142857144)","(11.0, 14.5, 13.833333333333334)"
09-01-2023 15:20:31.801149,"(14.0, 21.0, 20.125)","(10.0, 15.0, 14.59375)","(18.0, 40.0, 39.61538461538461)","(5.0, 6.4, 6.05)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.1517857142857144)","(11.0, 14.5, 13.833333333333334)"
09-01-2023 15:20:32.989266,"(14.0, 21.0, 20.2)","(10.0, 15.0, 14.59375)","(18.0, 40.0, 39.61538461538461)","(5.0, 6.4, 6.05)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.1517857142857144)","(11.0, 14.5, 13.833333333333334)"
09-01-2023 15:20:34.181082,"(14.0, 22.0, 20.22222222222222)","(10.0, 15.0, 14.59375)","(18.0, 40.0, 39.61538461538461)","(5.0, 6.2, 6.066666666666666)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.1483333333333334)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:35.391924,"(14.0, 22.0, 20.22222222222222)","(10.0, 15.0, 14.59375)","(18.0, 40.0, 37.333333333333336)","(5.0, 6.2, 6.066666666666666)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.1483333333333334)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:36.425811,"(14.0, 22.0, 20.22222222222222)","(10.0, 15.0, 14.59375)","(18.0, 40.0, 38.4)","(5.0, 6.2, 6.066666666666666)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.2, 3.14)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:37.492235,"(14.0, 22.0, 20.4)","(10.0, 15.0, 14.580645161290322)","(18.0, 40.0, 38.4)","(5.0, 6.2, 6.066666666666666)","(2.7, 3.4, 3.326086956521739)","(2.6, 3.15, 3.123809523809524)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:38.599999,"(14.0, 22.0, 21.23076923076923)","(10.0, 15.0, 14.580645161290322)","(18.0, 40.0, 38.4)","(5.0, 6.2, 6.061538461538461)","(2.7, 3.4, 3.3433333333333333)","(2.6, 3.15, 3.123809523809524)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:39.781038,"(14.0, 21.0, 19.6875)","(10.0, 15.0, 14.580645161290322)","(18.0, 40.0, 39.2)","(5.0, 6.4, 6.05)","(2.7, 3.4, 3.3433333333333333)","(2.6, 3.15, 3.123809523809524)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:40.828397,"(14.0, 21.0, 20.03448275862069)","(10.0, 15.0, 14.580645161290322)","(18.0, 40.0, 39.2)","(5.0, 6.4, 6.05)","(2.7, 3.4, 3.3433333333333333)","(2.6, 3.15, 3.1425531914893616)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:41.814340,"(14.0, 21.0, 20.041666666666668)","(10.0, 15.0, 14.580645161290322)","(18.0, 40.0, 39.2)","(5.0, 6.4, 6.1066666666666665)","(2.7, 3.4, 3.3433333333333333)","(2.6, 3.2, 3.1392156862745098)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:42.941855,"(14.0, 21.0, 20.041666666666668)","(10.0, 15.0, 14.580645161290322)","(18.0, 40.0, 39.2)","(5.0, 6.2, 6.140000000000001)","(2.7, 3.4, 3.3433333333333333)","(2.6, 3.2, 3.1392156862745098)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:44.080449,"(14.0, 21.0, 20.041666666666668)","(10.0, 15.0, 14.580645161290322)","(18.0, 40.0, 39.2)","(5.0, 6.2, 6.140000000000001)","(2.7, 3.4, 3.3433333333333333)","(2.6, 3.2, 3.1392156862745098)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:45.217322,"(14.0, 21.0, 20.041666666666668)","(10.0, 15.0, 14.580645161290322)","(18.0, 40.0, 39.2)","(5.0, 6.2, 6.140000000000001)","(2.7, 3.4, 3.3433333333333333)","(2.6, 3.2, 3.1392156862745098)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:46.351195,"(14.0, 21.0, 20.041666666666668)","(11.0, 15.0, 14.580645161290322)","(20.0, 40.0, 39.2)","(5.0, 6.2, 6.140000000000001)","(2.8, 3.4, 3.3433333333333333)","(2.6, 3.2, 3.1392156862745098)","(11.0, 14.5, 13.9)"
09-01-2023 15:20:47.386338,"(14.0, 21.0, 19.5625)","(11.0, 15.0, 14.580645161290322)","(20.0, 40.0, 39.2)","(5.0, 6.2, 6.065)","(2.8, 3.4, 3.348148148148148)","(2.6, 3.15, 3.086111111111111)","(11.0, 14.5, 14.4)"
09-01-2023 15:20:48.470849,"(14.0, 21.0, 20.041666666666668)","(11.0, 15.0, 14.617647058823529)","(20.0, 40.0, 39.2)","(5.0, 6.2, 6.065)","(2.8, 3.4, 3.348148148148148)","(2.6, 3.15, 3.086111111111111)","(11.0, 14.5, 14.4)"
09-01-2023 15:20:49.600247,"(14.0, 21.0, 20.041666666666668)","(11.0, 15.0, 14.617647058823529)","(20.0, 40.0, 38.8)","(5.0, 6.2, 6.077272727272727)","(2.8, 3.35, 3.3413793103448275)","(2.6, 3.15, 3.086111111111111)","(11.0, 14.5, 14.444444444444445)"
09-01-2023 15:20:50.744506,"(14.0, 21.0, 20.041666666666668)","(11.0, 15.0, 14.617647058823529)","(20.0, 40.0, 37.0)","(5.0, 6.2, 6.116666666666667)","(2.8, 3.35, 3.3413793103448275)","(2.6, 3.15, 3.076595744680851)","(11.0, 14.5, 14.4)"
09-01-2023 15:20:51.796408,"(14.0, 21.0, 20.041666666666668)","(11.0, 15.0, 14.551724137931034)","(20.0, 40.0, 39.0)","(5.0, 6.4, 6.317241379310345)","(2.8, 3.35, 3.36)","(2.6, 3.15, 3.04)","(11.0, 14.5, 14.4)"
09-01-2023 15:20:52.774331,"(14.0, 21.0, 20.041666666666668)","(11.0, 15.0, 14.551724137931034)","(20.0, 40.0, 39.0)","(5.0, 6.4, 6.306666666666667)","(2.8, 3.4, 3.3397058823529413)","(2.6, 3.1, 3.024193548387097)","(11.0, 14.5, 14.4)"
09-01-2023 15:20:53.778913,"(14.0, 21.0, 19.5625)","(11.0, 15.0, 14.380952380952381)","(20.0, 40.0, 38.0)","(5.0, 6.4, 6.306666666666667)","(2.8, 3.35, 3.3875)","(2.6, 3.1, 3.024193548387097)","(11.0, 14.5, 14.4)"
09-01-2023 15:20:54.878693,"(14.0, 21.0, 19.5625)","(11.0, 15.0, 14.422222222222222)","(20.0, 40.0, 38.0)","(5.0, 6.4, 6.306666666666667)","(2.8, 3.45, 3.3875)","(2.6, 3.1, 3.024193548387097)","(11.0, 14.5, 14.4)"
09-01-2023 15:20:56.048516,"(14.0, 21.0, 19.5625)","(11.0, 15.0, 14.366666666666667)","(20.0, 40.0, 38.666666666666664)","(5.0, 6.4, 6.256410256410256)","(2.8, 3.45, 3.3875)","(2.6, 3.1, 3.024193548387097)","(11.0, 14.5, 14.45)"
09-01-2023 15:20:57.464609,"(14.0, 21.0, 19.5625)","(11.0, 14.5, 14.366666666666667)","(20.0, 40.0, 38.666666666666664)","(5.0, 6.4, 6.256410256410256)","(2.8, 3.45, 3.3875)","(2.6, 3.1, 3.0283018867924527)","(11.0, 14.5, 14.45)"
09-01-2023 15:20:58.750890,"(14.0, 21.0, 19.5625)","(11.0, 14.5, 14.366666666666667)","(20.0, 40.0, 38.666666666666664)","(5.0, 6.4, 6.256410256410256)","(2.8, 3.45, 3.3815789473684212)","(2.6, 3.1, 3.0283018867924527)","(11.0, 14.5, 14.45)"
09-01-2023 15:20:59.971978,"(14.0, 21.0, 19.5625)","(11.0, 14.5, 14.333333333333334)","(20.0, 40.0, 37.0)","(5.0, 6.4, 6.256410256410256)","(2.8, 3.45, 3.4051724137931036)","(2.6, 3.1, 3.0283018867924527)","(11.0, 14.5, 14.45)"
09-01-2023 15:21:01.103060,"(14.0, 21.0, 19.5625)","(11.0, 14.5, 14.333333333333334)","(20.0, 40.0, 37.0)","(5.0, 6.4, 6.3061224489795915)","(2.8, 3.45, 3.4051724137931036)","(2.6, 3.1, 3.026923076923077)","(11.0, 14.5, 14.45)"
09-01-2023 15:21:02.263510,"(14.0, 21.0, 20.041666666666668)","(11.0, 14.5, 14.333333333333334)","(20.0, 40.0, 39.0)","(5.0, 6.6, 6.105263157894737)","(2.8, 3.45, 3.4051724137931036)","(2.6, 3.1, 3.026923076923077)","(11.0, 14.5, 14.785714285714286)"
09-01-2023 15:21:03.375808,"(14.0, 21.0, 19.5625)","(11.0, 15.0, 14.25)","(20.0, 40.0, 39.0)","(5.0, 6.2, 6.048)","(2.8, 3.45, 3.4243589743589746)","(2.6, 3.1, 3.0348837209302326)","(11.0, 15.0, 14.692307692307692)"
