,Book Launch,Dio,Foxys Star,Gottaluvjimmy,Kashiwa,Swiftly Ned,Ceejay,Prophets Choice,Alassak,Lotus Land,Springlodge,Miss Epernay
07-01-2023 13:35:25.217152,"(10.0, 13.0, 12.708333333333334)","(3.3, 3.5, 3.4957446808510637)","(26.0, 38.0, 37.89473684210526)","(4.6, 5.4, 5.334782608695652)","(31.0, 48.0, 46.2)","(11.0, 13.5, 13.102409638554217)","(13.0, 17.0, 16.590425531914892)","(5.5, 7.0, 6.8004415011037525)","(17.0, 21.0, 20.25925925925926)","(19.0, 25.0, 24.271186440677965)","(51.0, 80.0, 76.75)","(61.0, 90.0, 89.28571428571429)"
07-01-2023 13:35:26.578406,"(10.0, 13.0, 12.728682170542635)","(3.3, 3.5, 3.4953703703703702)","(26.0, 38.0, 37.9)","(4.6, 5.4, 5.335502958579882)","(31.0, 48.0, 46.2)","(11.0, 13.0, 12.951923076923077)","(13.0, 17.0, 16.56741573033708)","(5.5, 6.8, 6.792372881355932)","(17.0, 21.0, 20.25925925925926)","(19.0, 25.0, 24.271186440677965)","(51.0, 80.0, 76.75)","(61.0, 90.0, 89.28571428571429)"
07-01-2023 13:35:28.213795,"(10.0, 13.0, 12.728682170542635)","(3.3, 3.5, 3.4953703703703702)","(26.0, 38.0, 37.9)","(4.6, 5.4, 5.335502958579882)","(31.0, 48.0, 46.2)","(11.0, 13.0, 12.951923076923077)","(13.0, 17.0, 16.56741573033708)","(5.5, 6.8, 6.818867924528302)","(17.0, 21.0, 20.30827067669173)","(19.0, 25.0, 24.359375)","(51.0, 80.0, 78.26086956521739)","(61.0, 90.0, 89.16666666666667)"
07-01-2023 13:35:29.642493,"(10.0, 13.0, 12.847560975609756)","(3.3, 3.45, 3.4490054249547923)","(26.0, 42.0, 39.333333333333336)","(4.6, 5.3, 5.2346320346320345)","(31.0, 50.0, 46.903225806451616)","(11.0, 13.5, 13.24074074074074)","(13.0, 17.0, 16.658730158730158)","(6.0, 7.0, 6.806451612903226)","(17.0, 21.0, 20.14018691588785)","(19.0, 25.0, 25.678571428571427)","(51.0, 80.0, 78.26086956521739)","(61.0, 90.0, 89.16666666666667)"
07-01-2023 13:35:31.018326,"(10.0, 13.0, 12.847560975609756)","(3.3, 3.45, 3.4649155722326452)","(26.0, 42.0, 38.888888888888886)","(4.6, 5.3, 5.249579831932773)","(31.0, 50.0, 46.903225806451616)","(11.0, 13.5, 13.46875)","(13.0, 17.0, 16.692857142857143)","(6.0, 7.0, 6.806451612903226)","(17.0, 21.0, 20.14018691588785)","(19.0, 26.0, 25.703703703703702)","(51.0, 80.0, 94.72222222222223)","(61.0, 90.0, 89.16666666666667)"
07-01-2023 13:35:32.477576,"(10.0, 13.0, 12.847560975609756)","(3.3, 3.5, 3.489405684754522)","(26.0, 40.0, 38.90909090909091)","(4.6, 5.3, 5.1703488372093025)","(31.0, 50.0, 47.666666666666664)","(11.0, 13.5, 13.46875)","(13.0, 17.0, 16.692857142857143)","(5.5, 7.0, 6.782022471910112)","(17.0, 21.0, 20.174418604651162)","(19.0, 26.0, 26.361702127659573)","(51.0, 95.0, 81.25)","(61.0, 90.0, 89.16666666666667)"
07-01-2023 13:35:34.015246,"(10.0, 13.0, 12.932017543859649)","(3.2, 3.45, 3.449872448979592)","(26.0, 40.0, 39.285714285714285)","(4.6, 5.2, 5.184210526315789)","(31.0, 48.0, 47.10344827586207)","(11.0, 13.5, 13.425287356321839)","(13.0, 17.0, 16.756756756756758)","(6.0, 6.8, 6.705128205128205)","(17.0, 21.0, 19.735955056179776)","(19.0, 27.0, 26.194444444444443)","(51.0, 90.0, 88.46153846153847)","(61.0, 90.0, 89.58333333333333)"
07-01-2023 13:35:35.521374,"(10.0, 13.0, 12.980392156862745)","(3.2, 3.45, 3.4397003745318355)","(26.0, 40.0, 39.166666666666664)","(4.6, 5.2, 5.174809160305344)","(31.0, 50.0, 46.42857142857143)","(11.0, 14.0, 13.752380952380953)","(13.0, 17.0, 16.95945945945946)","(6.0, 6.8, 6.72707182320442)","(17.0, 21.0, 19.725)","(19.0, 27.0, 26.194444444444443)","(51.0, 90.0, 86.25)","(61.0, 95.0, 92.33333333333333)"
07-01-2023 13:35:37.036729,"(10.0, 13.0, 13.088588588588589)","(3.2, 3.45, 3.4475516866158866)","(26.0, 40.0, 39.57142857142857)","(4.6, 5.2, 5.092125984251968)","(31.0, 50.0, 46.2962962962963)","(11.0, 14.0, 13.333333333333334)","(13.0, 17.0, 16.985714285714284)","(6.0, 6.8, 6.737777777777778)","(17.0, 21.0, 19.8)","(19.0, 27.0, 26.21212121212121)","(51.0, 90.0, 87.27272727272727)","(61.0, 95.0, 98.23529411764706)"
07-01-2023 13:35:38.553815,"(10.0, 13.5, 13.074534161490684)","(3.2, 3.5, 3.445283018867925)","(26.0, 40.0, 39.57142857142857)","(4.6, 5.1, 5.045098039215686)","(31.0, 50.0, 46.2962962962963)","(11.0, 13.5, 13.35135135135135)","(13.0, 17.0, 16.985714285714284)","(6.0, 6.8, 6.704761904761905)","(17.0, 21.0, 19.85185185185185)","(19.0, 27.0, 25.774193548387096)","(51.0, 90.0, 81.0)","(61.0, 100.0, 96.25)"
07-01-2023 13:35:40.011156,"(10.0, 13.5, 13.076923076923077)","(3.2, 3.45, 3.4456310679611653)","(26.0, 40.0, 39.69230769230769)","(4.6, 5.1, 5.059574468085106)","(31.0, 50.0, 46.2962962962963)","(11.0, 13.5, 13.35135135135135)","(13.0, 17.0, 17.482456140350877)","(6.0, 6.8, 6.657553956834532)","(17.0, 20.0, 19.84313725490196)","(20.0, 26.0, 27.902439024390244)","(51.0, 90.0, 81.0)","(61.0, 100.0, 98.23529411764706)"
07-01-2023 13:35:41.449099,"(10.0, 13.5, 13.076923076923077)","(3.2, 3.45, 3.4452793834296727)","(26.0, 40.0, 41.30434782608695)","(4.6, 5.1, 5.064044943820225)","(31.0, 50.0, 46.8)","(11.0, 13.5, 13.690721649484535)","(13.0, 17.5, 17.428571428571427)","(6.0, 6.8, 6.726415094339623)","(17.0, 20.0, 19.533333333333335)","(20.0, 28.0, 27.94)","(51.0, 90.0, 81.38297872340425)","(61.0, 100.0, 94.8076923076923)"
07-01-2023 13:35:42.834595,"(10.0, 13.5, 13.217391304347826)","(3.2, 3.45, 3.4397867104183755)","(26.0, 42.0, 41.30434782608695)","(4.6, 5.1, 5.02)","(31.0, 50.0, 46.8)","(11.0, 14.0, 12.854368932038835)","(13.0, 17.5, 17.25)","(6.0, 6.8, 6.641176470588235)","(17.0, 20.0, 19.85576923076923)","(20.0, 28.0, 27.92156862745098)","(51.0, 90.0, 77.34375)","(61.0, 100.0, 96.08695652173913)"
07-01-2023 13:35:44.228750,"(10.0, 13.5, 13.2)","(3.2, 3.5, 3.4412064570943075)","(26.0, 42.0, 40.81481481481482)","(4.6, 5.1, 4.982159624413145)","(31.0, 50.0, 46.774193548387096)","(11.0, 13.0, 13.451219512195122)","(13.0, 17.5, 17.210526315789473)","(6.0, 6.8, 6.641176470588235)","(17.0, 20.0, 19.786458333333332)","(20.0, 28.0, 27.976190476190474)","(51.0, 90.0, 77.34375)","(61.0, 100.0, 96.08695652173913)"
07-01-2023 13:35:45.587476,"(11.0, 13.5, 13.194805194805195)","(3.2, 3.5, 3.4508813160987075)","(26.0, 42.0, 32.869565217391305)","(4.6, 5.0, 4.961742424242424)","(31.0, 50.0, 39.38461538461539)","(11.0, 13.5, 13.35)","(13.0, 18.0, 17.28048780487805)","(6.0, 6.8, 6.672195121951219)","(17.0, 20.0, 23.07843137254902)","(20.0, 28.0, 30.08695652173913)","(51.0, 90.0, 78.26086956521739)","(61.0, 100.0, 95.5)"
07-01-2023 13:35:46.949046,"(11.0, 15.0, 14.55625)","(3.2, 3.5, 3.4508813160987075)","(26.0, 34.0, 32.869565217391305)","(4.6, 5.0, 4.961742424242424)","(31.0, 40.0, 39.38461538461539)","(11.0, 13.5, 13.35)","(13.0, 18.0, 17.28048780487805)","(6.0, 6.8, 6.672195121951219)","(17.0, 24.0, 23.085106382978722)","(20.0, 32.0, 29.34375)","(51.0, 90.0, 80.0)","(61.0, 100.0, 96.66666666666667)"
07-01-2023 13:35:48.297381,"(11.0, 14.5, 14.32876712328767)","(3.2, 3.5, 3.4596525096525097)","(26.0, 36.0, 34.54054054054054)","(4.6, 5.0, 4.956832298136646)","(31.0, 42.0, 41.45454545454545)","(11.0, 13.5, 13.35576923076923)","(13.0, 17.5, 17.03846153846154)","(6.0, 6.6, 6.459110473457676)","(17.0, 24.0, 23.28846153846154)","(20.0, 30.0, 29.22222222222222)","(51.0, 85.0, 78.79310344827586)","(61.0, 100.0, 98.75)"
07-01-2023 13:35:49.730662,"(11.0, 14.5, 14.22)","(3.2, 3.5, 3.463177570093458)","(26.0, 36.0, 34.476190476190474)","(4.6, 5.0, 4.94367816091954)","(31.0, 46.0, 43.666666666666664)","(11.0, 13.5, 13.27450980392157)","(13.0, 17.5, 16.884615384615383)","(6.0, 6.6, 6.459110473457676)","(17.0, 24.0, 23.28846153846154)","(20.0, 30.0, 29.22222222222222)","(51.0, 85.0, 78.79310344827586)","(61.0, 100.0, 96.875)"
07-01-2023 13:35:51.156179,"(11.0, 14.5, 14.22)","(3.2, 3.5, 3.4657391304347827)","(26.0, 36.0, 33.08108108108108)","(4.6, 5.0, 4.956106870229008)","(31.0, 44.0, 42.785714285714285)","(11.0, 13.5, 13.384615384615385)","(13.0, 17.5, 17.130434782608695)","(6.0, 6.6, 6.467127071823205)","(17.0, 24.0, 21.25)","(20.0, 30.0, 28.5)","(51.0, 85.0, 80.3125)","(61.0, 110.0, 100.55555555555556)"
07-01-2023 13:35:52.647336,"(11.0, 14.5, 14.22463768115942)","(3.2, 3.5, 3.4701030927835053)","(26.0, 36.0, 35.42857142857143)","(4.6, 5.0, 4.984959349593496)","(31.0, 46.0, 43.42857142857143)","(11.0, 13.5, 13.62043795620438)","(13.0, 17.5, 17.24137931034483)","(6.0, 6.6, 6.475)","(17.0, 22.0, 21.48780487804878)","(20.0, 30.0, 29.257142857142856)","(51.0, 85.0, 81.42857142857143)","(61.0, 110.0, 101.5)"
07-01-2023 13:35:54.116770,"(11.0, 15.0, 14.397260273972602)","(3.2, 3.5, 3.474697754749568)","(26.0, 36.0, 34.689655172413794)","(4.6, 5.0, 4.98128078817734)","(31.0, 46.0, 43.45454545454545)","(11.0, 14.0, 13.61111111111111)","(13.0, 17.5, 17.08)","(6.0, 6.6, 6.469423929098966)","(17.0, 22.0, 21.322916666666668)","(21.0, 30.0, 29.21212121212121)","(51.0, 85.0, 81.42857142857143)","(61.0, 110.0, 101.5)"
07-01-2023 13:35:55.542412,"(11.0, 15.0, 14.396103896103897)","(3.2, 3.5, 3.475952813067151)","(26.0, 36.0, 34.8)","(4.6, 5.0, 4.968553459119497)","(31.0, 46.0, 42.888888888888886)","(11.0, 14.0, 13.637096774193548)","(13.0, 17.5, 17.08)","(6.0, 6.6, 6.4857971014492755)","(17.0, 22.0, 21.322916666666668)","(21.0, 30.0, 29.071428571428573)","(51.0, 85.0, 81.11111111111111)","(61.0, 110.0, 101.66666666666667)"
07-01-2023 13:35:57.047396,"(11.0, 15.0, 14.396103896103897)","(3.2, 3.5, 3.475952813067151)","(26.0, 36.0, 33.41935483870968)","(4.6, 5.0, 4.968553459119497)","(31.0, 46.0, 42.5)","(11.0, 14.0, 13.6171875)","(13.0, 17.5, 16.942307692307693)","(6.0, 6.6, 6.622996515679442)","(17.0, 22.0, 21.60909090909091)","(21.0, 30.0, 28.11111111111111)","(51.0, 90.0, 81.0)","(61.0, 110.0, 101.57894736842105)"
07-01-2023 13:35:58.542467,"(11.0, 14.5, 14.365384615384615)","(3.2, 3.5, 3.478026533996683)","(26.0, 36.0, 33.64705882352941)","(4.6, 5.0, 4.997945205479452)","(31.0, 46.0, 41.62162162162162)","(11.0, 14.0, 13.550387596899224)","(13.0, 17.0, 16.90625)","(6.0, 6.8, 6.611405295315682)","(17.0, 22.0, 21.635593220338983)","(21.0, 29.0, 28.057142857142857)","(51.0, 90.0, 81.29032258064517)","(61.0, 110.0, 101.57894736842105)"
07-01-2023 13:35:59.924364,"(11.0, 14.5, 14.365384615384615)","(3.2, 3.5, 3.478026533996683)","(26.0, 36.0, 33.64705882352941)","(4.6, 5.0, 4.997945205479452)","(31.0, 46.0, 41.62162162162162)","(11.0, 14.0, 13.614864864864865)","(13.0, 17.0, 16.944444444444443)","(6.0, 6.8, 6.581065088757396)","(17.0, 22.0, 21.24561403508772)","(21.0, 30.0, 27.964912280701753)","(51.0, 90.0, 82.05882352941177)","(61.0, 110.0, 102.72727272727273)"
07-01-2023 13:36:01.374919,"(11.0, 14.5, 14.396039603960396)","(3.2, 3.5, 3.4750980392156863)","(26.0, 34.0, 32.8421052631579)","(4.6, 5.0, 4.992741935483871)","(31.0, 46.0, 42.23255813953488)","(11.0, 14.0, 13.804054054054054)","(13.0, 17.0, 16.913793103448278)","(6.0, 6.6, 6.578881987577639)","(17.0, 22.0, 21.24561403508772)","(20.0, 28.0, 27.95744680851064)","(51.0, 90.0, 82.28571428571429)","(61.0, 110.0, 102.72727272727273)"
07-01-2023 13:36:02.840745,"(11.0, 14.5, 14.396039603960396)","(3.2, 3.5, 3.5030487804878048)","(26.0, 34.0, 32.97674418604651)","(4.6, 5.0, 5.0115384615384615)","(31.0, 46.0, 41.95918367346939)","(11.0, 14.0, 13.815286624203821)","(13.0, 17.0, 16.895833333333332)","(6.0, 6.6, 6.522602739726027)","(17.0, 22.0, 21.633333333333333)","(20.0, 28.0, 27.88888888888889)","(51.0, 90.0, 78.75)","(61.0, 110.0, 102.72727272727273)"
07-01-2023 13:36:04.268420,"(11.0, 14.5, 14.382022471910112)","(3.2, 3.55, 3.5030487804878048)","(26.0, 34.0, 32.76923076923077)","(4.6, 5.1, 5.06559829059829)","(31.0, 46.0, 42.333333333333336)","(11.0, 14.0, 13.850609756097562)","(13.0, 17.0, 16.897435897435898)","(6.0, 6.6, 6.523127035830619)","(17.0, 22.0, 21.71875)","(20.0, 28.0, 27.97142857142857)","(51.0, 90.0, 80.88235294117646)","(61.0, 110.0, 103.14285714285714)"
07-01-2023 13:36:05.687969,"(11.0, 14.5, 14.46111111111111)","(3.2, 3.5, 3.487313432835821)","(26.0, 34.0, 31.9375)","(4.6, 5.1, 5.069333333333333)","(31.0, 46.0, 43.23076923076923)","(11.0, 14.0, 14.0625)","(13.0, 17.0, 16.92982456140351)","(6.0, 6.6, 6.521333333333334)","(17.0, 22.0, 21.71875)","(20.0, 28.0, 27.966666666666665)","(51.0, 90.0, 80.3030303030303)","(61.0, 110.0, 102.0)"
07-01-2023 13:36:07.085794,"(11.0, 14.5, 14.450704225352112)","(3.2, 3.55, 3.487313432835821)","(26.0, 32.0, 31.9375)","(4.6, 5.1, 5.068809073724007)","(31.0, 44.0, 42.666666666666664)","(11.0, 14.5, 14.006024096385541)","(13.0, 17.0, 16.92982456140351)","(6.0, 6.6, 6.5152542372881355)","(17.0, 22.0, 21.71875)","(20.0, 28.0, 27.966666666666665)","(51.0, 90.0, 80.3030303030303)","(61.0, 110.0, 102.0)"
07-01-2023 13:36:08.483881,"(11.0, 14.5, 14.486486486486486)","(3.2, 3.55, 3.4854644149577805)","(26.0, 32.0, 31.142857142857142)","(4.6, 5.1, 5.088935574229692)","(31.0, 44.0, 42.666666666666664)","(11.0, 14.5, 14.006756756756756)","(13.0, 17.0, 16.927272727272726)","(6.0, 6.6, 6.54054054054054)","(17.0, 22.0, 22.741935483870968)","(20.0, 28.0, 27.966666666666665)","(51.0, 85.0, 80.3125)","(61.0, 110.0, 101.76470588235294)"
07-01-2023 13:36:09.900931,"(11.0, 14.5, 14.3)","(3.2, 3.55, 3.48973063973064)","(26.0, 34.0, 29.115384615384617)","(4.6, 5.1, 5.074438687392055)","(31.0, 44.0, 43.04)","(11.0, 14.5, 14.006756756756756)","(13.0, 17.0, 16.84)","(6.0, 6.6, 6.564102564102564)","(17.0, 23.0, 21.65)","(21.0, 28.0, 27.966666666666665)","(51.0, 85.0, 80.3125)","(61.0, 110.0, 102.63157894736842)"
07-01-2023 13:36:11.318512,"(11.0, 14.5, 14.36)","(3.2, 3.5, 3.4913432835820895)","(26.0, 32.0, 28.085714285714285)","(4.6, 5.1, 5.08615664845173)","(31.0, 44.0, 43.111111111111114)","(11.0, 14.5, 14.015384615384615)","(13.0, 17.0, 16.66860465116279)","(6.0, 6.6, 6.580524344569288)","(17.0, 22.0, 21.73913043478261)","(21.0, 28.0, 27.96969696969697)","(51.0, 85.0, 80.3125)","(61.0, 110.0, 102.82051282051282)"
07-01-2023 13:36:12.780249,"(11.0, 14.5, 14.375)","(3.2, 3.5, 3.49328125)","(26.0, 29.0, 27.714285714285715)","(4.6, 5.1, 5.148603351955307)","(31.0, 44.0, 42.285714285714285)","(11.0, 14.5, 14.043478260869565)","(13.0, 17.0, 16.59285714285714)","(6.0, 6.6, 6.590673575129533)","(17.0, 22.0, 20.658536585365855)","(21.0, 28.0, 28.333333333333332)","(51.0, 85.0, 80.3125)","(61.0, 110.0, 103.17073170731707)"
07-01-2023 13:36:14.244368,"(11.0, 14.5, 14.513636363636364)","(3.2, 3.5, 3.4934250764525996)","(26.0, 29.0, 28.0)","(4.6, 5.2, 5.125454545454545)","(31.0, 44.0, 42.285714285714285)","(11.0, 14.5, 13.88659793814433)","(14.0, 17.0, 16.62)","(6.0, 6.6, 6.59074074074074)","(18.0, 21.0, 21.74712643678161)","(21.0, 29.0, 28.05263157894737)","(51.0, 85.0, 80.3125)","(61.0, 110.0, 103.33333333333333)"
07-01-2023 13:36:15.671337,"(11.0, 15.0, 14.513636363636364)","(3.2, 3.5, 3.491156462585034)","(26.0, 32.0, 27.615384615384617)","(4.6, 5.2, 5.164233576642336)","(31.0, 44.0, 42.5)","(11.0, 14.0, 13.89)","(14.0, 17.0, 16.62)","(6.0, 6.6, 6.59074074074074)","(18.0, 22.0, 20.710743801652892)","(21.0, 29.0, 28.40625)","(51.0, 85.0, 80.3125)","(61.0, 110.0, 103.48837209302326)"
07-01-2023 13:36:17.136606,"(11.0, 15.0, 14.309090909090909)","(3.2, 3.5, 3.492485549132948)","(26.0, 29.0, 27.8)","(4.6, 5.2, 5.050341685649203)","(31.0, 44.0, 42.285714285714285)","(11.0, 14.0, 13.86111111111111)","(14.0, 17.0, 16.56153846153846)","(6.0, 6.6, 6.591266375545851)","(18.0, 21.0, 20.21794871794872)","(21.0, 29.0, 28.40625)","(51.0, 85.0, 80.45454545454545)","(61.0, 110.0, 96.42857142857143)"
07-01-2023 13:36:18.499878,"(11.0, 15.0, 14.24)","(3.2, 3.5, 3.489558232931727)","(26.0, 29.0, 26.666666666666668)","(4.6, 5.1, 5.048341232227488)","(31.0, 44.0, 42.44444444444444)","(11.0, 14.0, 13.84375)","(14.0, 17.0, 16.56451612903226)","(6.0, 6.6, 6.593939393939394)","(18.0, 21.0, 20.25609756097561)","(21.0, 29.0, 28.47222222222222)","(51.0, 85.0, 80.45454545454545)","(61.0, 100.0, 96.51162790697674)"
07-01-2023 13:36:19.897483,"(11.0, 15.0, 14.24)","(3.2, 3.5, 3.489558232931727)","(21.0, 28.0, 26.666666666666668)","(4.6, 5.1, 5.050510783200908)","(31.0, 46.0, 44.27272727272727)","(11.0, 14.0, 13.978260869565217)","(14.0, 17.0, 16.634920634920636)","(6.0, 6.6, 6.654295532646048)","(17.0, 21.0, 20.678899082568808)","(21.0, 29.0, 28.547619047619047)","(51.0, 85.0, 80.66666666666667)","(61.0, 100.0, 96.25)"
07-01-2023 13:36:21.372479,"(11.0, 15.0, 14.551401869158878)","(3.2, 3.45, 3.4459860383944156)","(21.0, 28.0, 26.666666666666668)","(4.6, 5.1, 5.055510204081632)","(31.0, 46.0, 44.5)","(11.0, 14.0, 14.029411764705882)","(14.0, 17.0, 16.75)","(6.0, 6.8, 6.678947368421053)","(17.0, 21.0, 20.74074074074074)","(21.0, 29.0, 28.604166666666668)","(51.0, 85.0, 81.17647058823529)","(61.0, 100.0, 96.42857142857143)"
07-01-2023 13:36:22.785677,"(11.0, 15.0, 14.633587786259541)","(3.2, 3.45, 3.4459860383944156)","(21.0, 27.0, 26.4)","(4.6, 5.1, 5.054838709677419)","(31.0, 46.0, 41.69230769230769)","(11.0, 14.5, 14.318181818181818)","(14.0, 17.0, 16.70731707317073)","(6.0, 6.8, 6.678947368421053)","(17.0, 21.0, 20.854700854700855)","(21.0, 29.0, 28.604166666666668)","(51.0, 85.0, 82.14285714285714)","(61.0, 100.0, 93.47826086956522)"
07-01-2023 13:36:24.182699,"(11.0, 15.0, 14.267175572519085)","(3.2, 3.45, 3.4463063063063064)","(21.0, 27.0, 26.647058823529413)","(4.6, 5.1, 5.054838709677419)","(31.0, 44.0, 40.78260869565217)","(11.0, 14.5, 14.327586206896552)","(14.0, 17.0, 16.70731707317073)","(6.0, 6.8, 6.680838323353293)","(17.0, 21.0, 20.854700854700855)","(21.0, 29.0, 28.595744680851062)","(51.0, 85.0, 81.57894736842105)","(61.0, 100.0, 93.47826086956522)"
07-01-2023 13:36:25.677566,"(11.0, 15.0, 14.255813953488373)","(3.2, 3.45, 3.4450602409638558)","(21.0, 27.0, 26.714285714285715)","(4.6, 5.1, 5.056345733041575)","(31.0, 44.0, 40.97959183673469)","(11.0, 14.5, 14.2)","(14.0, 17.0, 16.727272727272727)","(6.0, 6.8, 6.6958730158730155)","(17.0, 21.0, 20.860655737704917)","(21.0, 29.0, 28.842105263157894)","(51.0, 85.0, 81.75)","(61.0, 100.0, 93.54166666666667)"
07-01-2023 13:36:27.267135,"(11.0, 15.0, 14.294117647058824)","(3.1, 3.45, 3.445340909090909)","(21.0, 27.0, 26.5)","(4.6, 5.1, 5.05764331210191)","(31.0, 44.0, 41.40350877192982)","(11.0, 14.5, 14.271428571428572)","(14.0, 17.0, 16.755)","(5.5, 6.8, 6.704373177842565)","(17.0, 21.0, 21.11764705882353)","(21.0, 29.0, 28.844444444444445)","(51.0, 85.0, 81.9047619047619)","(71.0, 100.0, 96.78571428571429)"
07-01-2023 13:36:28.751172,"(11.0, 15.0, 14.624031007751938)","(3.1, 3.45, 3.445525291828794)","(21.0, 27.0, 26.5)","(4.6, 5.1, 5.05764331210191)","(31.0, 44.0, 41.40350877192982)","(11.0, 14.5, 14.271428571428572)","(14.0, 17.0, 16.755)","(5.5, 6.8, 6.704373177842565)","(17.0, 22.0, 21.11764705882353)","(21.0, 29.0, 28.844444444444445)","(51.0, 85.0, 82.07317073170732)","(71.0, 100.0, 97.1875)"
07-01-2023 13:36:30.221710,"(11.0, 15.0, 14.624031007751938)","(3.1, 3.45, 3.449633251833741)","(21.0, 27.0, 26.75)","(4.6, 5.1, 5.047027027027027)","(31.0, 44.0, 41.40350877192982)","(11.0, 14.5, 14.224137931034482)","(14.0, 17.0, 16.768421052631577)","(6.0, 6.8, 6.704373177842565)","(17.0, 22.0, 21.38095238095238)","(21.0, 29.0, 28.844444444444445)","(51.0, 85.0, 82.63157894736842)","(71.0, 100.0, 97.1875)"
07-01-2023 13:36:31.787975,"(11.0, 15.0, 14.624031007751938)","(3.1, 3.45, 3.44921875)","(21.0, 28.0, 28.76923076923077)","(4.6, 5.1, 5.045806451612903)","(31.0, 44.0, 41.40350877192982)","(11.0, 14.5, 14.17716535433071)","(14.0, 17.0, 16.762886597938145)","(6.0, 6.8, 6.704373177842565)","(17.0, 22.0, 21.712418300653596)","(21.0, 29.0, 28.82608695652174)","(51.0, 85.0, 79.6774193548387)","(71.0, 100.0, 96.78571428571429)"
07-01-2023 13:36:33.221699,"(11.0, 15.0, 14.622137404580153)","(3.1, 3.45, 3.4531791907514453)","(21.0, 29.0, 28.428571428571427)","(4.6, 5.1, 5.043404255319149)","(31.0, 44.0, 41.57377049180328)","(11.0, 14.5, 14.054347826086957)","(14.0, 17.0, 16.78301886792453)","(6.0, 6.8, 6.696969696969696)","(17.0, 22.0, 21.31578947368421)","(21.0, 29.0, 28.84313725490196)","(51.0, 80.0, 79.6969696969697)","(71.0, 100.0, 97.0)"
07-01-2023 13:36:34.570371,"(11.0, 15.0, 14.622137404580153)","(3.1, 3.5, 3.45316091954023)","(21.0, 29.0, 28.428571428571427)","(4.6, 5.1, 5.0401840490797545)","(31.0, 44.0, 41.57377049180328)","(11.0, 14.5, 14.054347826086957)","(14.0, 17.0, 16.78301886792453)","(6.0, 6.8, 6.705116279069768)","(17.0, 22.0, 21.333333333333332)","(21.0, 29.0, 29.071428571428573)","(51.0, 80.0, 79.6969696969697)","(71.0, 100.0, 97.24137931034483)"
07-01-2023 13:36:35.983195,"(12.0, 15.0, 14.622137404580153)","(3.1, 3.5, 3.4675944333996025)","(21.0, 29.0, 28.428571428571427)","(4.6, 5.1, 5.0401840490797545)","(31.0, 44.0, 41.57377049180328)","(11.0, 14.5, 13.62987012987013)","(14.0, 17.0, 16.774509803921568)","(6.0, 6.8, 6.705116279069768)","(18.0, 22.0, 21.333333333333332)","(21.0, 30.0, 29.083333333333332)","(51.0, 80.0, 79.6969696969697)","(71.0, 100.0, 97.24137931034483)"
07-01-2023 13:36:37.389140,"(12.0, 15.0, 14.622137404580153)","(3.1, 3.5, 3.4728051391862955)","(21.0, 29.0, 28.0)","(4.6, 5.1, 5.039032258064516)","(31.0, 44.0, 41.57377049180328)","(11.0, 14.5, 13.7)","(14.0, 17.0, 16.75)","(6.0, 6.8, 6.705116279069768)","(18.0, 22.0, 21.333333333333332)","(21.0, 30.0, 29.205882352941178)","(51.0, 80.0, 79.6969696969697)","(71.0, 100.0, 97.57575757575758)"
07-01-2023 13:36:38.829923,"(11.0, 15.0, 14.635593220338983)","(3.1, 3.5, 3.4669291338582675)","(21.0, 29.0, 28.634146341463413)","(4.6, 5.1, 5.033151183970856)","(31.0, 44.0, 41.57377049180328)","(11.0, 14.0, 13.647058823529411)","(14.0, 17.0, 16.75)","(6.0, 6.8, 6.705116279069768)","(18.0, 22.0, 21.333333333333332)","(21.0, 30.0, 28.818181818181817)","(51.0, 80.0, 79.6969696969697)","(71.0, 100.0, 97.24137931034483)"
07-01-2023 13:36:40.228248,"(11.0, 15.5, 15.421052631578947)","(3.1, 3.5, 3.458722358722359)","(21.0, 29.0, 28.555555555555557)","(4.6, 5.1, 5.036534446764092)","(31.0, 44.0, 41.49152542372882)","(11.0, 14.0, 13.7)","(14.0, 17.0, 16.79047619047619)","(6.0, 6.8, 6.67893175074184)","(18.0, 22.0, 20.879194630872483)","(21.0, 29.0, 29.47692307692308)","(51.0, 80.0, 82.44186046511628)","(71.0, 100.0, 95.83333333333333)"
07-01-2023 13:36:41.680366,"(11.0, 15.0, 14.957142857142857)","(3.1, 3.5, 3.460681818181818)","(21.0, 29.0, 26.64864864864865)","(4.6, 5.1, 5.041984732824427)","(31.0, 44.0, 41.57377049180328)","(12.0, 14.0, 13.920454545454545)","(14.0, 17.0, 16.827731092436974)","(6.0, 6.8, 6.612068965517241)","(17.0, 21.0, 20.70754716981132)","(21.0, 30.0, 29.346153846153847)","(51.0, 85.0, 81.66666666666667)","(71.0, 100.0, 96.42857142857143)"
07-01-2023 13:36:43.160409,"(11.0, 15.0, 14.964285714285714)","(3.1, 3.5, 3.4596736596736597)","(21.0, 27.0, 26.64864864864865)","(4.6, 5.1, 5.0344827586206895)","(31.0, 44.0, 41.57377049180328)","(12.0, 14.0, 14.055045871559633)","(14.0, 17.0, 16.829166666666666)","(6.0, 6.8, 6.612068965517241)","(18.0, 21.0, 20.303370786516854)","(21.0, 30.0, 29.346153846153847)","(51.0, 85.0, 81.66666666666667)","(71.0, 100.0, 98.91891891891892)"
