,Donovans Warrior,Red October,Top Honors,Pink Higgins,Nerky Rose,Call Me Firey,Quiet As Midnight
08-12-2022 12:45:13.469816,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.235294117647059)","(3.2, 3.75, 3.5749999999999997)","(5.0, 6.2, 6.138461538461539)","(12.0, 17.5, 16.26923076923077)","(15.0, 24.0, 22.071428571428573)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:14.627201,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.235294117647059)","(3.2, 3.75, 3.5749999999999997)","(5.0, 6.2, 6.138461538461539)","(12.0, 17.5, 16.3)","(15.0, 24.0, 21.6)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:15.693520,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.286486486486487)","(3.2, 3.75, 3.5749999999999997)","(5.0, 6.2, 6.138461538461539)","(12.0, 17.5, 16.3)","(15.0, 24.0, 21.6)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:16.733529,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.296296296296297)","(3.2, 3.75, 3.5749999999999997)","(5.0, 6.2, 6.266666666666667)","(12.0, 17.5, 16.6)","(15.0, 24.0, 22.285714285714285)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:17.783450,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.285714285714286)","(3.2, 3.75, 3.5749999999999997)","(5.0, 6.4, 6.266666666666667)","(12.0, 17.5, 16.6)","(15.0, 24.0, 22.285714285714285)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:18.910901,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.296296296296297)","(3.2, 3.75, 3.6944444444444446)","(5.0, 6.4, 6.266666666666667)","(12.0, 17.5, 16.6)","(15.0, 24.0, 22.285714285714285)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:20.019596,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.296296296296297)","(3.2, 3.75, 3.6944444444444446)","(5.0, 6.4, 6.266666666666667)","(12.0, 17.5, 16.6)","(15.0, 24.0, 22.285714285714285)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:21.177282,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.296296296296297)","(3.2, 3.75, 3.611764705882353)","(5.0, 6.4, 6.3999999999999995)","(12.0, 17.5, 16.6)","(15.0, 24.0, 22.285714285714285)","(4.4, 5.1, 4.957777777777778)"
08-12-2022 12:45:22.338033,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.296296296296297)","(3.2, 3.7, 3.611764705882353)","(5.0, 6.6, 6.3999999999999995)","(12.0, 17.5, 15.625)","(15.0, 24.0, 22.285714285714285)","(4.4, 5.1, 4.994545454545454)"
08-12-2022 12:45:23.562737,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.133333333333334)","(3.2, 3.7, 3.611764705882353)","(5.0, 6.6, 6.3999999999999995)","(12.0, 17.5, 15.625)","(15.0, 24.0, 22.285714285714285)","(4.4, 5.1, 4.994545454545454)"
08-12-2022 12:45:24.767198,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.133333333333334)","(3.2, 3.7, 3.6921875)","(5.0, 6.6, 6.3999999999999995)","(12.0, 17.5, 16.5625)","(15.0, 24.0, 22.666666666666668)","(4.4, 5.1, 5.033333333333333)"
08-12-2022 12:45:26.003912,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.05)","(3.2, 3.7, 3.7859649122807015)","(5.0, 6.6, 6.54)","(12.0, 17.5, 14.666666666666666)","(15.0, 24.0, 21.9375)","(4.4, 5.1, 5.16)"
08-12-2022 12:45:27.174003,"(21.0, 46.0, 37.0)","(3.9, 4.4, 4.05)","(3.2, 3.8, 3.8219298245614035)","(5.0, 6.6, 6.54)","(12.0, 17.0, 15.6)","(15.0, 24.0, 17.40909090909091)","(4.4, 5.2, 5.142857142857143)"
08-12-2022 12:45:28.362549,"(21.0, 46.0, 37.0)","(3.8, 4.4, 4.070588235294117)","(3.2, 3.85, 3.842792792792793)","(5.0, 6.6, 6.54)","(12.0, 17.0, 14.2)","(15.0, 18.5, 17.166666666666668)","(4.4, 5.2, 4.932727272727273)"
08-12-2022 12:45:29.643381,"(21.0, 46.0, 37.0)","(3.8, 4.4, 4.156521739130435)","(3.2, 3.85, 3.8920289855072463)","(5.0, 6.6, 6.54)","(12.0, 17.0, 14.357142857142858)","(15.0, 18.5, 17.166666666666668)","(4.4, 5.1, 4.91875)"
08-12-2022 12:45:30.861823,"(21.0, 46.0, 37.0)","(3.8, 4.4, 4.088888888888889)","(3.2, 3.9, 3.8933130699088143)","(5.0, 6.6, 6.54)","(12.0, 16.5, 14.714285714285714)","(15.0, 18.5, 17.4)","(4.4, 5.1, 4.9375)"
08-12-2022 12:45:32.277428,"(21.0, 46.0, 43.625)","(3.8, 4.4, 4.166666666666667)","(3.2, 3.9, 3.861666666666667)","(5.0, 6.6, 6.58)","(12.0, 16.5, 14.714285714285714)","(16.0, 18.0, 17.804347826086957)","(4.4, 5.1, 4.96)"
08-12-2022 12:45:33.747686,"(21.0, 46.0, 37.0)","(3.8, 4.4, 4.105263157894737)","(3.2, 3.9, 3.875)","(5.0, 6.6, 6.569999999999999)","(12.0, 16.5, 14.714285714285714)","(16.0, 18.0, 17.82)","(4.4, 5.1, 4.96)"
08-12-2022 12:45:34.971521,"(21.0, 46.0, 37.0)","(3.7, 4.4, 4.105263157894737)","(3.2, 3.9, 3.8499999999999996)","(5.0, 6.6, 6.569999999999999)","(12.0, 16.5, 14.714285714285714)","(16.0, 18.0, 17.55)","(4.4, 5.1, 4.96)"
08-12-2022 12:45:36.123623,"(21.0, 46.0, 37.5)","(3.7, 4.4, 4.242500000000001)","(3.2, 3.9, 3.8499999999999996)","(5.0, 6.6, 6.407142857142857)","(12.0, 16.5, 14.714285714285714)","(16.0, 18.0, 16.2)","(4.4, 5.1, 4.985714285714286)"
08-12-2022 12:45:37.161251,"(21.0, 46.0, 37.5)","(3.7, 4.4, 4.05)","(3.2, 3.9, 3.8507042253521124)","(5.0, 6.6, 6.3)","(12.0, 16.5, 14.714285714285714)","(16.0, 17.0, 15.222222222222221)","(4.4, 5.1, 4.985714285714286)"
08-12-2022 12:45:38.237101,"(21.0, 46.0, 40.0)","(3.7, 4.4, 4.030769230769231)","(3.2, 3.9, 3.861904761904762)","(5.0, 6.6, 6.3374999999999995)","(12.0, 16.5, 14.714285714285714)","(16.0, 17.0, 15.75)","(4.4, 5.1, 5.030769230769231)"
08-12-2022 12:45:39.390982,"(21.0, 48.0, 38.0)","(3.7, 4.4, 4.095238095238095)","(3.2, 3.9, 3.861904761904762)","(5.0, 6.6, 6.3374999999999995)","(12.0, 16.5, 14.714285714285714)","(16.0, 16.5, 15.954545454545455)","(4.4, 5.1, 5.030769230769231)"
08-12-2022 12:45:40.582539,"(21.0, 48.0, 38.0)","(3.7, 4.4, 3.960714285714286)","(3.2, 3.9, 3.8753968253968254)","(5.0, 6.6, 6.3374999999999995)","(12.0, 16.5, 14.833333333333334)","(16.0, 16.5, 16.75)","(4.4, 5.1, 5.030769230769231)"
08-12-2022 12:45:41.733315,"(21.0, 48.0, 38.0)","(3.7, 4.4, 3.960714285714286)","(3.2, 3.9, 3.8753968253968254)","(5.0, 6.6, 6.3374999999999995)","(12.0, 16.5, 14.833333333333334)","(16.0, 17.5, 16.555555555555557)","(4.4, 5.1, 5.030769230769231)"
08-12-2022 12:45:42.900304,"(21.0, 48.0, 34.666666666666664)","(3.7, 4.3, 4.16)","(3.2, 3.9, 3.936842105263158)","(5.0, 6.6, 6.3374999999999995)","(12.0, 16.5, 15.142857142857142)","(16.0, 17.0, 16.0)","(4.4, 5.1, 5.030769230769231)"
08-12-2022 12:45:43.996011,"(21.0, 48.0, 43.27272727272727)","(3.7, 4.3, 4.096774193548387)","(3.2, 3.95, 3.936842105263158)","(5.0, 6.6, 6.133333333333333)","(12.0, 16.0, 14.4)","(15.0, 17.0, 14.976190476190476)","(4.4, 5.1, 5.030769230769231)"
08-12-2022 12:45:45.131566,"(21.0, 48.0, 40.0)","(3.7, 4.3, 4.13157894736842)","(3.2, 3.9, 3.875)","(5.0, 6.6, 6.45)","(12.0, 16.0, 15.142857142857142)","(15.0, 15.0, 16.740000000000002)","(4.4, 5.1, 5.107692307692308)"
08-12-2022 12:45:46.253914,"(21.0, 48.0, 32.666666666666664)","(3.7, 4.2, 4.04375)","(3.2, 3.9, 3.8866666666666667)","(5.0, 6.8, 6.344)","(12.0, 16.0, 15.11111111111111)","(15.0, 18.0, 16.740000000000002)","(4.4, 5.2, 5.1454545454545455)"
08-12-2022 12:45:47.445996,"(21.0, 48.0, 32.666666666666664)","(3.7, 4.2, 3.9870370370370374)","(3.2, 3.9, 3.936842105263158)","(5.0, 6.8, 6.378947368421053)","(12.0, 16.0, 15.25)","(14.0, 18.0, 17.066666666666666)","(4.4, 5.2, 5.188888888888889)"
08-12-2022 12:45:48.645451,"(21.0, 48.0, 32.666666666666664)","(3.7, 4.2, 3.9870370370370374)","(3.2, 3.95, 3.9914285714285715)","(5.0, 6.8, 6.378947368421053)","(12.0, 16.0, 14.5)","(14.0, 18.0, 15.6)","(4.4, 5.2, 5.282352941176471)"
08-12-2022 12:45:49.890982,"(21.0, 48.0, 36.0)","(3.7, 4.2, 3.9794117647058824)","(3.2, 4.0, 3.970731707317073)","(5.0, 6.8, 6.333333333333333)","(12.0, 16.0, 14.5)","(14.0, 18.0, 15.6)","(4.4, 5.4, 5.282352941176471)"
08-12-2022 12:45:51.138528,"(21.0, 48.0, 37.0)","(3.7, 4.2, 3.9794117647058824)","(3.2, 4.0, 3.922794117647059)","(5.0, 6.6, 6.333333333333333)","(12.0, 15.5, 14.5)","(14.0, 18.0, 15.6)","(4.4, 5.4, 5.282352941176471)"
08-12-2022 12:45:52.409534,"(21.0, 48.0, 37.5)","(3.7, 4.2, 3.9794117647058824)","(3.2, 4.0, 3.922794117647059)","(5.0, 6.6, 6.326760563380281)","(12.0, 15.5, 15.894736842105264)","(14.0, 18.0, 15.6)","(4.4, 5.4, 5.282352941176471)"
08-12-2022 12:45:53.521813,"(21.0, 48.0, 37.5)","(3.7, 4.2, 3.9794117647058824)","(3.2, 4.0, 3.922794117647059)","(5.0, 6.8, 6.47027027027027)","(12.0, 17.0, 15.382352941176471)","(14.0, 18.0, 17.333333333333332)","(4.4, 5.4, 5.282352941176471)"
08-12-2022 12:45:54.512371,"(21.0, 48.0, 37.0)","(3.7, 4.2, 3.9794117647058824)","(3.2, 4.0, 3.939325842696629)","(5.0, 6.6, 6.47027027027027)","(12.0, 17.5, 16.166666666666668)","(14.0, 18.0, 17.333333333333332)","(4.4, 5.4, 5.282352941176471)"
08-12-2022 12:45:55.469981,"(21.0, 48.0, 37.5)","(3.7, 4.2, 3.9794117647058824)","(3.2, 4.0, 3.939325842696629)","(5.0, 6.6, 6.415384615384615)","(12.0, 17.0, 15.0)","(14.0, 18.0, 17.333333333333332)","(4.4, 5.4, 5.282352941176471)"
08-12-2022 12:45:56.491358,"(21.0, 48.0, 37.5)","(3.7, 4.2, 3.9794117647058824)","(3.2, 4.2, 3.9162500000000002)","(5.0, 6.6, 6.317647058823529)","(12.0, 17.0, 15.25)","(14.0, 18.0, 16.944444444444443)","(4.4, 5.4, 5.282352941176471)"
08-12-2022 12:45:57.453140,"(21.0, 48.0, 37.0)","(3.7, 4.2, 3.9794117647058824)","(3.2, 3.95, 3.9162500000000002)","(5.0, 6.6, 6.317647058823529)","(12.0, 16.5, 15.25)","(14.0, 17.5, 16.944444444444443)","(4.4, 5.4, 5.282352941176471)"
08-12-2022 12:45:58.534907,"(21.0, 48.0, 37.5)","(3.7, 4.2, 4.002631578947368)","(3.2, 3.95, 3.9162500000000002)","(5.0, 6.6, 6.317647058823529)","(12.0, 16.5, 15.25)","(14.0, 17.5, 16.944444444444443)","(4.4, 5.4, 5.282352941176471)"
08-12-2022 12:45:59.734155,"(21.0, 48.0, 38.0)","(3.7, 4.2, 4.002631578947368)","(3.2, 3.95, 3.9)","(5.0, 6.6, 6.317647058823529)","(12.0, 16.5, 15.25)","(14.0, 17.5, 16.785714285714285)","(4.4, 5.4, 5.011111111111111)"
08-12-2022 12:46:00.821483,"(21.0, 48.0, 38.0)","(3.7, 4.2, 4.002631578947368)","(3.2, 3.9, 3.86875)","(5.0, 6.6, 6.15)","(11.0, 16.5, 15.25)","(14.0, 17.5, 17.285714285714285)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:01.888544,"(21.0, 48.0, 38.0)","(3.7, 4.3, 4.077272727272727)","(3.2, 3.9, 3.820673076923077)","(5.0, 6.0, 5.95)","(11.0, 17.0, 15.5)","(14.0, 18.0, 17.428571428571427)","(4.4, 5.4, 5.011111111111111)"
08-12-2022 12:46:02.947431,"(21.0, 48.0, 38.0)","(3.7, 4.3, 4.027777777777778)","(3.2, 3.9, 3.820673076923077)","(5.0, 6.4, 6.239999999999999)","(11.0, 17.0, 15.25)","(14.0, 18.0, 17.428571428571427)","(4.4, 5.4, 5.011111111111111)"
08-12-2022 12:46:03.975544,"(21.0, 48.0, 42.888888888888886)","(3.7, 4.3, 4.027777777777778)","(3.2, 3.9, 3.828191489361702)","(5.0, 6.6, 6.239999999999999)","(11.0, 16.5, 15.25)","(14.0, 18.0, 16.88888888888889)","(4.4, 5.4, 5.011111111111111)"
08-12-2022 12:46:05.036788,"(21.0, 48.0, 40.666666666666664)","(3.7, 4.3, 4.0576923076923075)","(3.2, 3.9, 3.828191489361702)","(5.0, 6.6, 6.021428571428571)","(11.0, 16.5, 15.25)","(14.0, 18.0, 16.88888888888889)","(4.4, 5.4, 5.011111111111111)"
08-12-2022 12:46:06.077628,"(21.0, 48.0, 37.5)","(3.7, 4.2, 4.026923076923077)","(3.2, 3.9, 3.828191489361702)","(5.0, 6.6, 6.021428571428571)","(11.0, 16.5, 15.928571428571429)","(14.0, 18.0, 16.88888888888889)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:07.138653,"(21.0, 48.0, 37.5)","(3.7, 4.2, 4.075)","(3.2, 3.9, 3.8274193548387094)","(5.0, 6.6, 6.081818181818182)","(11.0, 16.5, 15.0)","(14.0, 18.0, 16.22222222222222)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:08.195740,"(21.0, 48.0, 37.5)","(3.7, 4.2, 4.081578947368421)","(3.2, 3.9, 3.8274193548387094)","(5.0, 6.4, 6.081818181818182)","(11.0, 16.0, 15.571428571428571)","(14.0, 18.0, 16.22222222222222)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:09.214555,"(21.0, 48.0, 37.5)","(3.7, 4.2, 4.196417197452229)","(3.2, 3.9, 3.8274193548387094)","(5.0, 6.4, 6.081818181818182)","(11.0, 16.0, 15.571428571428571)","(14.0, 18.0, 16.22222222222222)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:10.183535,"(21.0, 48.0, 37.0)","(3.7, 4.3, 4.027777777777778)","(3.2, 3.9, 3.8274193548387094)","(5.0, 6.4, 6.081818181818182)","(11.0, 16.0, 15.0)","(14.0, 18.0, 16.22222222222222)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:11.189888,"(21.0, 48.0, 37.5)","(3.7, 4.3, 4.1)","(3.2, 3.9, 3.8274193548387094)","(5.0, 6.4, 5.847058823529411)","(11.0, 16.0, 15.214285714285714)","(14.0, 18.0, 16.666666666666668)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:12.232144,"(21.0, 48.0, 38.0)","(3.7, 4.3, 4.027777777777778)","(3.2, 3.9, 3.8166666666666664)","(5.0, 6.2, 5.95)","(11.0, 15.5, 15.25)","(14.0, 18.0, 17.333333333333332)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:13.311849,"(21.0, 48.0, 38.0)","(3.7, 4.4, 4.061538461538461)","(3.2, 3.85, 3.74)","(5.0, 6.2, 5.95)","(11.0, 15.5, 15.25)","(14.0, 18.0, 17.047619047619047)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:14.472418,"(21.0, 48.0, 38.0)","(3.7, 4.4, 4.095945945945946)","(3.2, 3.85, 3.7714285714285714)","(5.0, 6.2, 5.905882352941177)","(11.0, 15.5, 15.0)","(14.0, 18.0, 16.0)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:15.588510,"(21.0, 48.0, 33.333333333333336)","(3.7, 4.4, 4.095945945945946)","(3.2, 3.85, 3.7714285714285714)","(5.0, 6.2, 5.905882352941177)","(11.0, 15.5, 15.0)","(14.0, 18.0, 16.0)","(4.4, 5.4, 5.028915662650602)"
08-12-2022 12:46:16.698299,"(21.0, 48.0, 38.0)","(3.7, 4.3, 4.183333333333334)","(3.2, 3.9, 3.735087719298246)","(5.0, 6.2, 5.933333333333334)","(11.0, 17.5, 11.625)","(14.0, 18.0, 20.5)","(4.4, 5.4, 7.68125)"
08-12-2022 12:46:17.765584,"(21.0, 48.0, 38.16666666666667)","(3.7, 7.4, 6.744736842105263)","(3.2, 5.7, 5.0375)","(5.0, 11.0, 9.5)","(11.0, 19.5, 11.625)","(14.0, 29.0, 20.5)","(4.4, 8.6, 7.68125)"
08-12-2022 12:46:18.761148,"(21.0, 44.0, 35.5)","(3.7, 7.4, 6.744736842105263)","(3.2, 5.7, 5.2125)","(5.0, 11.0, 9.142857142857142)","(11.0, 19.5, 17.625)","(13.0, 29.0, 13.75)","(4.4, 8.6, 7.68125)"
08-12-2022 12:46:19.756273,"(21.0, 44.0, 35.5)","(3.7, 7.4, 6.744736842105263)","(3.2, 5.7, 5.2125)","(5.0, 11.0, 9.142857142857142)","(11.0, 19.5, 13.32)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.68125)"
08-12-2022 12:46:20.752437,"(21.0, 44.0, 31.25)","(3.7, 7.4, 6.744736842105263)","(3.2, 5.7, 5.0375)","(5.0, 11.0, 9.142857142857142)","(11.0, 19.5, 18.375)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.68125)"
08-12-2022 12:46:21.844198,"(21.0, 44.0, 31.25)","(3.7, 5.3, 4.976315789473684)","(3.2, 5.7, 5.0375)","(5.0, 11.0, 9.142857142857142)","(11.0, 19.5, 18.375)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.770588235294117)"
08-12-2022 12:46:22.901125,"(21.0, 44.0, 31.25)","(3.7, 5.3, 4.976315789473684)","(3.2, 5.7, 5.0375)","(5.0, 11.0, 4.760869565217392)","(11.0, 19.5, 18.375)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.770588235294117)"
08-12-2022 12:46:24.020137,"(21.0, 44.0, 31.25)","(3.7, 7.4, 6.57)","(3.2, 5.7, 5.0375)","(5.0, 5.7, 4.760869565217392)","(11.0, 19.5, 18.375)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.770588235294117)"
08-12-2022 12:46:25.065101,"(21.0, 44.0, 31.25)","(3.7, 7.4, 6.57)","(3.2, 5.7, 5.0375)","(5.0, 5.7, 4.760869565217392)","(11.0, 19.5, 15.085714285714285)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.770588235294117)"
08-12-2022 12:46:26.093507,"(21.0, 44.0, 31.25)","(3.7, 7.4, 6.57)","(3.2, 5.7, 5.0375)","(5.0, 5.7, 4.760869565217392)","(11.0, 19.5, 17.025)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.770588235294117)"
08-12-2022 12:46:27.055086,"(21.0, 44.0, 31.25)","(3.7, 7.4, 4.7)","(3.2, 3.7, 3.581818181818182)","(5.0, 5.7, 4.760869565217392)","(11.0, 19.5, 17.025)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.770588235294117)"
08-12-2022 12:46:28.137700,"(21.0, 44.0, 31.25)","(3.7, 7.4, 5.142857142857143)","(3.2, 3.55, 4.884615384615385)","(5.0, 5.7, 4.760869565217392)","(11.0, 19.5, 17.025)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.770588235294117)"
08-12-2022 12:46:29.171716,"(21.0, 44.0, 31.25)","(3.7, 7.4, 6.57)","(3.2, 5.7, 3.933333333333333)","(5.0, 5.7, 4.760869565217392)","(11.0, 19.5, 17.025)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.770588235294117)"
08-12-2022 12:46:30.247043,"(21.0, 44.0, 31.25)","(3.7, 7.4, 6.57)","(3.2, 5.7, 3.79)","(5.0, 5.7, 4.913793103448276)","(11.0, 19.5, 17.025)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.770588235294117)"
08-12-2022 12:46:31.300901,"(21.0, 44.0, 31.25)","(3.7, 7.4, 6.708333333333334)","(3.2, 4.9, 3.79)","(5.0, 5.7, 4.913793103448276)","(11.0, 19.5, 17.025)","(13.0, 15.5, 13.75)","(4.4, 8.6, 7.770588235294117)"
08-12-2022 12:46:32.390776,"(21.0, 44.0, 27.333333333333336)","(3.7, 6.4, 6.029411764705882)","(3.2, 4.9, 3.79)","(5.0, 5.7, 4.913793103448276)","(11.0, 19.5, 17.025)","(13.0, 15.5, 14.357142857142858)","(4.4, 8.6, 7.770588235294117)"
