,Its Smudgy,Sir Benjamin,Spring Harbour,Harry,Finniss Flash,Dutch Impact
12-01-2023 18:15:26.479077,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.5125)","(1.9, 2.24, 2.144)","(31.0, 210.0, 127.72727272727272)","(4.8, 14.5, 9.825000000000001)"
12-01-2023 18:15:27.410002,"(3.3, 5.0, 4.4)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.35)","(1.9, 2.24, 2.144)","(31.0, 210.0, 110.0)","(4.8, 14.5, 9.825000000000001)"
12-01-2023 18:15:28.447192,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 15.15)","(1.9, 2.24, 2.144)","(31.0, 210.0, 110.0)","(4.8, 14.5, 9.825000000000001)"
12-01-2023 18:15:29.470150,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 15.15)","(1.9, 2.24, 2.1584615384615384)","(31.0, 210.0, 110.0)","(4.8, 14.5, 9.825000000000001)"
12-01-2023 18:15:30.533244,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 15.15)","(1.9, 2.22, 2.183389830508475)","(31.0, 210.0, 110.0)","(4.8, 14.5, 11.805)"
12-01-2023 18:15:31.624916,"(3.3, 5.0, 4.4)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.177777777777777)","(1.9, 2.22, 2.178095238095238)","(31.0, 210.0, 105.55555555555556)","(4.8, 14.5, 12.575)"
12-01-2023 18:15:32.665424,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.177777777777777)","(1.9, 2.22, 2.178095238095238)","(31.0, 200.0, 121.42857142857143)","(4.8, 14.5, 12.575)"
12-01-2023 18:15:33.703188,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.177777777777777)","(1.9, 2.22, 2.178095238095238)","(31.0, 190.0, 121.42857142857143)","(4.8, 14.5, 12.575)"
12-01-2023 18:15:34.792207,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.177777777777777)","(1.9, 2.22, 2.178095238095238)","(31.0, 190.0, 121.42857142857143)","(4.8, 14.5, 12.575)"
12-01-2023 18:15:35.728031,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.177777777777777)","(1.9, 2.22, 2.178095238095238)","(31.0, 190.0, 121.42857142857143)","(4.8, 14.5, 12.575)"
12-01-2023 18:15:36.733363,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.177777777777777)","(1.9, 2.22, 2.1486486486486487)","(31.0, 190.0, 121.42857142857143)","(4.8, 14.5, 12.575)"
12-01-2023 18:15:37.748849,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.177777777777777)","(1.9, 2.22, 2.1486486486486487)","(31.0, 190.0, 121.42857142857143)","(4.8, 14.5, 12.575)"
12-01-2023 18:15:38.755180,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 16.177777777777777)","(1.9, 2.22, 2.1486486486486487)","(31.0, 190.0, 121.42857142857143)","(4.8, 14.5, 12.575)"
12-01-2023 18:15:39.819161,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 17.0, 13.163636363636364)","(1.9, 2.22, 2.1486486486486487)","(31.0, 190.0, 121.42857142857143)","(4.8, 14.5, 10.74)"
12-01-2023 18:15:40.902520,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.59090909090909)","(10.0, 14.5, 12.314285714285715)","(1.9, 2.22, 2.1486486486486487)","(31.0, 190.0, 136.33333333333334)","(4.8, 14.5, 13.716666666666667)"
12-01-2023 18:15:42.004881,"(3.3, 5.0, 4.4)","(9.0, 16.0, 15.59090909090909)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.22, 2.142352941176471)","(31.0, 190.0, 136.33333333333334)","(4.8, 14.5, 14.05)"
12-01-2023 18:15:42.986196,"(3.3, 5.0, 4.2)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.22, 2.16)","(31.0, 190.0, 136.33333333333334)","(4.8, 14.5, 13.625)"
12-01-2023 18:15:44.008283,"(3.3, 4.9, 4.35)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.16)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:45.026277,"(3.3, 4.7, 4.25)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.16)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:45.977386,"(3.3, 4.7, 4.25)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.16)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:47.069545,"(3.3, 4.7, 4.25)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1529411764705886)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:48.155766,"(3.3, 4.8, 4.3)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1529411764705886)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:49.176440,"(3.3, 4.8, 4.3)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1529411764705886)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:50.239618,"(3.3, 4.8, 4.3)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.146666666666667)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:51.262737,"(3.3, 4.8, 4.3)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.146666666666667)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:52.211921,"(3.3, 4.8, 4.3)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.146666666666667)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:53.313994,"(3.3, 4.8, 4.3)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.146666666666667)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:54.384895,"(3.3, 4.8, 4.3)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1333333333333333)","(31.0, 190.0, 136.33333333333334)","(4.8, 15.5, 12.8)"
12-01-2023 18:15:55.378404,"(3.3, 4.9, 4.166666666666667)","(9.0, 16.0, 15.1)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1333333333333333)","(31.0, 190.0, 123.0)","(4.8, 15.5, 13.25)"
12-01-2023 18:15:56.435702,"(3.3, 4.6, 4.485714285714286)","(9.0, 16.5, 14.892857142857142)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1333333333333333)","(31.0, 170.0, 71.3)","(4.8, 15.5, 13.25)"
12-01-2023 18:15:57.512866,"(3.3, 4.6, 4.485714285714286)","(9.0, 16.5, 15.11111111111111)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1333333333333333)","(31.0, 170.0, 141.28571428571428)","(4.8, 15.5, 14.166666666666666)"
12-01-2023 18:15:58.407729,"(3.3, 4.5, 4.133333333333334)","(9.0, 16.0, 15.11111111111111)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1333333333333333)","(31.0, 160.0, 141.28571428571428)","(4.8, 15.5, 13.166666666666666)"
12-01-2023 18:15:59.495532,"(3.3, 4.4, 4.1000000000000005)","(9.0, 16.0, 15.11111111111111)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1333333333333333)","(31.0, 160.0, 141.28571428571428)","(4.8, 15.5, 14.5)"
12-01-2023 18:16:00.506457,"(3.3, 4.5, 4.133333333333334)","(9.0, 16.0, 15.11111111111111)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1333333333333333)","(31.0, 160.0, 83.44999999999999)","(4.8, 15.5, 12.8125)"
12-01-2023 18:16:01.553324,"(3.3, 4.4, 4.1000000000000005)","(9.0, 16.0, 15.428571428571429)","(10.0, 14.5, 12.538461538461538)","(1.9, 2.2, 2.1333333333333333)","(31.0, 150.0, 104.75)","(4.8, 18.5, 13.642857142857142)"
12-01-2023 18:16:02.628007,"(3.3, 4.7, 4.2)","(9.0, 15.5, 13.1)","(10.0, 14.5, 11.233333333333333)","(1.9, 2.2, 2.1733333333333333)","(31.0, 130.0, 90.0)","(4.8, 18.5, 15.016129032258064)"
12-01-2023 18:16:03.751108,"(3.3, 5.0, 4.3)","(9.0, 15.5, 13.228571428571428)","(10.0, 14.5, 11.233333333333333)","(1.9, 2.2, 2.1733333333333333)","(31.0, 120.0, 65.55555555555556)","(4.8, 18.5, 15.016129032258064)"
12-01-2023 18:16:04.757807,"(3.3, 4.8, 4.233333333333333)","(9.0, 15.0, 14.138461538461538)","(10.0, 14.5, 11.233333333333333)","(1.9, 2.2, 2.1733333333333333)","(31.0, 110.0, 65.55555555555556)","(4.8, 18.5, 13.55)"
12-01-2023 18:16:05.820287,"(3.3, 4.8, 4.12)","(9.0, 15.0, 13.142857142857142)","(10.0, 14.5, 10.176470588235293)","(1.9, 2.2, 2.1733333333333333)","(31.0, 110.0, 70.0)","(4.8, 18.5, 15.5)"
12-01-2023 18:16:06.930636,"(3.3, 4.8, 4.12)","(9.0, 14.5, 13.272727272727273)","(10.0, 14.5, 10.176470588235293)","(1.9, 2.2, 2.1733333333333333)","(31.0, 100.0, 82.0)","(4.8, 18.0, 15.5)"
12-01-2023 18:16:08.106501,"(3.3, 4.8, 4.12)","(9.0, 14.5, 13.375)","(10.0, 14.5, 11.555555555555555)","(1.9, 2.2, 2.1733333333333333)","(31.0, 95.0, 82.0)","(4.8, 18.0, 14.142857142857142)"
12-01-2023 18:16:09.374737,"(3.3, 4.8, 3.9766666666666666)","(9.0, 14.5, 12.347826086956522)","(10.0, 14.0, 11.65)","(1.9, 2.2, 2.1733333333333333)","(31.0, 95.0, 82.0)","(4.8, 18.0, 14.142857142857142)"
12-01-2023 18:16:10.528015,"(3.3, 4.8, 3.9766666666666666)","(9.0, 14.5, 12.347826086956522)","(10.0, 13.5, 11.55)","(1.9, 2.2, 2.1733333333333333)","(31.0, 95.0, 49.18181818181819)","(4.8, 18.0, 13.95)"
12-01-2023 18:16:11.505394,"(3.3, 4.8, 3.9766666666666666)","(9.0, 14.5, 13.2625)","(10.0, 13.5, 11.55)","(1.9, 2.2, 2.1733333333333333)","(31.0, 95.0, 71.75)","(4.8, 18.0, 13.95)"
12-01-2023 18:16:12.693998,"(3.3, 4.6, 4.0)","(9.0, 14.5, 13.375)","(10.0, 13.5, 11.55)","(1.9, 2.2, 2.1733333333333333)","(31.0, 85.0, 71.75)","(4.8, 18.0, 13.95)"
12-01-2023 18:16:13.777638,"(3.3, 4.5, 3.9583333333333335)","(9.0, 14.5, 13.375)","(10.0, 13.5, 9.99)","(1.9, 2.2, 2.1733333333333333)","(31.0, 85.0, 54.714285714285715)","(4.8, 18.0, 13.95)"
12-01-2023 18:16:14.839547,"(3.3, 4.5, 3.9583333333333335)","(9.0, 14.5, 13.375)","(10.0, 13.5, 9.99)","(1.9, 2.2, 2.1733333333333333)","(31.0, 85.0, 57.5)","(4.8, 18.0, 13.95)"
12-01-2023 18:16:15.940499,"(3.3, 4.5, 4.0125)","(9.0, 14.5, 13.375)","(10.0, 13.5, 11.0)","(1.9, 2.2, 2.1733333333333333)","(31.0, 85.0, 45.0)","(4.8, 18.0, 13.95)"
12-01-2023 18:16:16.988079,"(3.3, 4.5, 3.9583333333333335)","(9.0, 14.5, 13.375)","(10.0, 13.0, 11.42)","(1.9, 2.2, 2.1616)","(31.0, 85.0, 45.0)","(4.8, 18.0, 17.0)"
12-01-2023 18:16:17.990044,"(3.3, 4.6, 4.0375)","(9.0, 14.5, 13.0)","(10.0, 12.5, 10.700000000000001)","(1.9, 2.2, 2.1344000000000003)","(31.0, 85.0, 51.15384615384615)","(4.8, 17.5, 16.6)"
12-01-2023 18:16:18.977485,"(3.3, 4.6, 4.0375)","(9.0, 14.5, 13.970588235294118)","(10.0, 12.5, 10.700000000000001)","(1.9, 2.16, 2.1344000000000003)","(31.0, 85.0, 51.15384615384615)","(4.8, 17.5, 16.6)"
12-01-2023 18:16:19.962699,"(3.3, 4.5, 4.283333333333333)","(9.0, 14.5, 13.5625)","(10.0, 12.5, 10.700000000000001)","(1.9, 2.16, 2.1344000000000003)","(31.0, 85.0, 71.66666666666667)","(4.8, 17.5, 16.6)"
12-01-2023 18:16:21.069487,"(3.3, 4.5, 4.283333333333333)","(9.0, 14.5, 13.5625)","(10.0, 12.5, 10.700000000000001)","(1.9, 2.16, 2.1344000000000003)","(31.0, 80.0, 67.5)","(4.8, 17.5, 16.6)"
12-01-2023 18:16:22.188289,"(3.3, 4.5, 4.283333333333333)","(9.0, 14.5, 13.818181818181818)","(10.0, 12.5, 10.700000000000001)","(1.9, 2.16, 2.1303703703703705)","(31.0, 75.0, 67.5)","(4.8, 17.5, 16.6)"
12-01-2023 18:16:23.277280,"(3.3, 4.5, 4.283333333333333)","(9.0, 14.5, 13.818181818181818)","(10.0, 12.5, 10.700000000000001)","(1.9, 2.16, 2.1303703703703705)","(31.0, 75.0, 46.07142857142857)","(4.8, 17.5, 16.6)"
12-01-2023 18:16:24.356781,"(3.3, 4.5, 4.283333333333333)","(9.0, 14.5, 13.818181818181818)","(10.0, 12.5, 10.25)","(1.9, 2.16, 2.141818181818182)","(31.0, 75.0, 46.07142857142857)","(4.8, 17.5, 16.6)"
12-01-2023 18:16:25.479849,"(3.3, 4.5, 4.283333333333333)","(9.0, 14.5, 14.03125)","(10.0, 12.5, 10.533333333333333)","(1.9, 2.16, 2.141818181818182)","(31.0, 75.0, 46.07142857142857)","(4.8, 17.5, 16.6)"
12-01-2023 18:16:26.497953,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 12.0, 10.533333333333333)","(1.9, 2.16, 2.1344000000000003)","(31.0, 75.0, 46.07142857142857)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:27.439654,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 12.0, 10.533333333333333)","(1.9, 2.16, 2.1344000000000003)","(31.0, 75.0, 46.07142857142857)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:28.493313,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 12.0, 10.533333333333333)","(1.9, 2.16, 2.1344000000000003)","(31.0, 75.0, 46.07142857142857)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:29.530082,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.5, 10.042857142857143)","(1.9, 2.16, 2.117777777777778)","(31.0, 75.0, 46.07142857142857)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:30.649493,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.0, 10.200000000000001)","(1.9, 2.14, 2.1129032258064515)","(31.0, 75.0, 46.07142857142857)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:31.775619,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.0, 10.200000000000001)","(1.9, 2.14, 2.1192307692307693)","(31.0, 75.0, 46.07142857142857)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:32.934007,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.0, 10.200000000000001)","(1.9, 2.14, 2.1192307692307693)","(31.0, 75.0, 43.23529411764706)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:34.044973,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.0, 10.200000000000001)","(1.9, 2.14, 2.1192307692307693)","(31.0, 75.0, 43.23529411764706)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:35.137009,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.0, 10.200000000000001)","(1.9, 2.14, 2.1192307692307693)","(31.0, 75.0, 43.23529411764706)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:36.411873,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.0, 10.040000000000001)","(1.9, 2.14, 2.1192307692307693)","(31.0, 75.0, 43.23529411764706)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:37.639936,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.0, 10.040000000000001)","(1.9, 2.14, 2.1192307692307693)","(31.0, 75.0, 43.23529411764706)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:38.963222,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.0, 9.831578947368422)","(1.9, 2.14, 2.1151724137931036)","(31.0, 75.0, 43.23529411764706)","(4.8, 17.5, 15.76923076923077)"
12-01-2023 18:16:40.060421,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.0, 9.831578947368422)","(1.9, 2.14, 2.1151724137931036)","(31.0, 75.0, 43.23529411764706)","(4.8, 17.5, 16.25)"
12-01-2023 18:16:41.173042,"(3.3, 4.5, 4.166666666666667)","(9.0, 14.5, 14.058823529411764)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.108695652173913)","(31.0, 75.0, 63.333333333333336)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:42.311791,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.108695652173913)","(31.0, 70.0, 63.333333333333336)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:43.325524,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.113)","(31.0, 70.0, 63.333333333333336)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:44.519723,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.113)","(31.0, 70.0, 59.166666666666664)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:45.618370,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.113)","(31.0, 65.0, 59.166666666666664)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:46.705911,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.113)","(31.0, 65.0, 59.166666666666664)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:47.954955,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.108695652173913)","(31.0, 65.0, 59.166666666666664)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:49.081415,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.108695652173913)","(31.0, 65.0, 50.833333333333336)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:50.071588,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.108695652173913)","(31.0, 55.0, 50.833333333333336)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:51.202523,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.108695652173913)","(31.0, 55.0, 36.94444444444444)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:52.248927,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.60377358490566)","(1.9, 2.14, 2.108695652173913)","(31.0, 55.0, 46.66666666666667)","(4.8, 17.5, 16.176470588235293)"
12-01-2023 18:16:53.361876,"(3.3, 4.6, 4.066666666666666)","(9.0, 14.5, 13.666666666666666)","(10.0, 11.0, 9.613636363636363)","(1.9, 2.14, 2.108695652173913)","(31.0, 50.0, 46.66666666666667)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:16:54.477116,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 50.0, 45.0)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:16:55.549629,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.113)","(31.0, 48.0, 45.0)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:16:56.623178,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 48.0, 45.0)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:16:57.687521,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 48.0, 43.33333333333333)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:16:58.886935,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 46.0, 43.33333333333333)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:16:59.927668,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 46.0, 43.33333333333333)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:00.969557,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 46.0, 41.66666666666667)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:02.114799,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 44.0, 41.66666666666667)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:03.144458,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 44.0, 41.66666666666667)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:04.109539,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 44.0, 41.66666666666667)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:05.159799,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 44.0, 36.36363636363636)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:06.232482,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 44.0, 34.666666666666664)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:07.304826,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 44.0, 34.666666666666664)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:08.424991,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 44.0, 40.0)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:09.382316,"(3.3, 4.6, 4.042857142857143)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 9.25)","(1.9, 2.14, 2.108695652173913)","(31.0, 42.0, 40.0)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:10.368246,"(3.3, 4.5, 4.083333333333333)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.108695652173913)","(31.0, 42.0, 40.0)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:11.341383,"(3.3, 4.5, 4.083333333333333)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.108695652173913)","(31.0, 42.0, 40.0)","(4.8, 17.5, 15.571428571428571)"
12-01-2023 18:17:12.317033,"(3.3, 4.4, 4.133333333333334)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 36.0)","(4.8, 17.5, 15.454545454545455)"
12-01-2023 18:17:13.432174,"(3.3, 4.4, 4.25)","(9.0, 14.5, 13.666666666666666)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.454545454545455)"
12-01-2023 18:17:14.460122,"(3.3, 4.4, 4.25)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.454545454545455)"
12-01-2023 18:17:15.473508,"(3.3, 4.4, 4.25)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.454545454545455)"
12-01-2023 18:17:16.477069,"(3.3, 4.4, 4.25)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.454545454545455)"
12-01-2023 18:17:17.529145,"(3.3, 4.4, 4.25)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.454545454545455)"
12-01-2023 18:17:18.636001,"(3.3, 4.4, 4.25)","(9.0, 14.5, 13.5625)","(10.0, 10.5, 10.066666666666666)","(1.9, 2.14, 2.1053846153846156)","(31.0, 42.0, 34.0)","(4.8, 17.5, 15.454545454545455)"
