,Nando Sid,At Sea,Gotham Ethics,Feel The Magic,Queen Missile,Remembering,Outlaw Rambo
14-12-2022 13:15:29.370725,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.6, 5.991666666666667)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.666666666666667)"
14-12-2022 13:15:30.498397,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.933333333333334)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.666666666666667)"
14-12-2022 13:15:31.707393,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.733333333333333)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.885714285714286)"
14-12-2022 13:15:32.768674,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.733333333333333)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.885714285714286)"
14-12-2022 13:15:33.871495,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.733333333333333)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.885714285714286)"
14-12-2022 13:15:35.137073,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.733333333333333)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.666666666666667)"
14-12-2022 13:15:36.316258,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.733333333333333)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.885714285714286)"
14-12-2022 13:15:37.436644,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.733333333333333)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.885714285714286)"
14-12-2022 13:15:38.642262,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.733333333333333)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.885714285714286)"
14-12-2022 13:15:39.825058,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.733333333333333)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.5200000000000005)"
14-12-2022 13:15:41.008066,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.733333333333333)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.4)"
14-12-2022 13:15:42.250445,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.4, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.885714285714286)"
14-12-2022 13:15:43.334506,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.885714285714286)"
14-12-2022 13:15:44.425016,"(7.0, 17.5, 13.15)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.885714285714286)"
14-12-2022 13:15:45.549931,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.885714285714286)"
14-12-2022 13:15:46.519287,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.6000000000000005)"
14-12-2022 13:15:47.538573,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 13:15:48.541690,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 57.45454545454545)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 13:15:49.796077,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 8.044444444444444)"
14-12-2022 13:15:50.949329,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.6)"
14-12-2022 13:15:52.088900,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.6)"
14-12-2022 13:15:53.250936,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.6)"
14-12-2022 13:15:54.276858,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.618181818181818)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 8.0)"
14-12-2022 13:15:55.178970,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.6)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 8.0)"
14-12-2022 13:15:56.173405,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.6)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 8.0)"
14-12-2022 13:15:57.258954,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.6)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.76)"
14-12-2022 13:15:58.453123,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.6)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.6)"
14-12-2022 13:15:59.577082,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.6)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 7.6)"
14-12-2022 13:16:00.716972,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.6)","(26.0, 90.0, 83.0)","(21.0, 75.0, 66.0)","(5.0, 8.4, 8.057142857142857)"
14-12-2022 13:16:01.736951,"(7.0, 18.0, 13.4)","(1.8, 1.92, 1.9177272727272727)","(26.0, 95.0, 60.583333333333336)","(3.7, 6.2, 5.511764705882353)","(26.0, 90.0, 50.72727272727273)","(21.0, 75.0, 61.75)","(5.0, 8.4, 7.485714285714286)"
14-12-2022 13:16:02.714494,"(7.0, 18.0, 15.75)","(1.8, 1.92, 1.9181481481481482)","(26.0, 95.0, 58.72727272727273)","(3.7, 6.2, 5.511764705882353)","(26.0, 90.0, 50.72727272727273)","(21.0, 75.0, 61.75)","(5.0, 8.4, 7.485714285714286)"
14-12-2022 13:16:03.722004,"(7.0, 18.0, 16.9)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.511764705882353)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 7.4941176470588236)"
14-12-2022 13:16:04.684547,"(7.0, 18.0, 16.566666666666666)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.511764705882353)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.76)"
14-12-2022 13:16:05.651084,"(7.0, 18.0, 17.21818181818182)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.511764705882353)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.76)"
14-12-2022 13:16:06.649762,"(7.0, 18.0, 16.566666666666666)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.511764705882353)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 7.070588235294117)"
14-12-2022 13:16:07.607421,"(7.0, 18.0, 16.566666666666666)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.814285714285714)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 7.070588235294117)"
14-12-2022 13:16:08.618234,"(7.0, 18.0, 17.21818181818182)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.814285714285714)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.76)"
14-12-2022 13:16:09.575789,"(7.0, 18.0, 16.633333333333333)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.6)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.76)"
14-12-2022 13:16:10.559991,"(7.0, 18.0, 16.633333333333333)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.742857142857143)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 7.211764705882352)"
14-12-2022 13:16:11.646948,"(7.0, 18.0, 16.633333333333333)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.742857142857143)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 7.211764705882352)"
14-12-2022 13:16:12.834789,"(7.0, 18.0, 17.254545454545454)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.933333333333334)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 7.211764705882352)"
14-12-2022 13:16:14.024895,"(7.0, 18.0, 16.633333333333333)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.933333333333334)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 7.211764705882352)"
14-12-2022 13:16:15.125373,"(7.0, 18.0, 15.5)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.666666666666667)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.625)"
14-12-2022 13:16:16.124540,"(7.0, 18.0, 17.0625)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.6)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.907692307692307)"
14-12-2022 13:16:17.086198,"(7.0, 18.0, 15.5)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.814285714285714)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.907692307692307)"
14-12-2022 13:16:18.145547,"(7.0, 18.0, 17.0625)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.814285714285714)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.907692307692307)"
14-12-2022 13:16:19.180518,"(7.0, 18.0, 15.5)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.814285714285714)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.625)"
14-12-2022 13:16:20.248668,"(7.0, 18.0, 15.5)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.6)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.625)"
14-12-2022 13:16:21.282370,"(7.0, 18.0, 17.0625)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.6)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.625)"
14-12-2022 13:16:22.350409,"(7.0, 18.0, 15.5)","(1.8, 1.92, 1.918)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.6)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 7.069230769230769)"
14-12-2022 13:16:23.302522,"(7.0, 18.0, 17.5)","(1.8, 1.92, 1.9093333333333333)","(26.0, 95.0, 67.46666666666667)","(3.7, 6.2, 5.6)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 7.069230769230769)"
14-12-2022 13:16:24.333543,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9093333333333333)","(26.0, 95.0, 74.35)","(3.7, 6.2, 5.814285714285714)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 6.625)"
14-12-2022 13:16:25.350287,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9093333333333333)","(26.0, 95.0, 58.72727272727273)","(3.7, 6.2, 5.975)","(26.0, 90.0, 42.0)","(21.0, 75.0, 70.92307692307692)","(5.0, 8.2, 7.0)"
14-12-2022 13:16:26.363810,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9093333333333333)","(26.0, 95.0, 50.666666666666664)","(3.7, 6.2, 5.776470588235294)","(26.0, 90.0, 63.0)","(21.0, 75.0, 72.05555555555556)","(5.0, 8.0, 7.11578947368421)"
14-12-2022 13:16:27.352055,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9093333333333333)","(26.0, 95.0, 50.666666666666664)","(3.7, 6.2, 5.975)","(26.0, 90.0, 63.0)","(21.0, 75.0, 69.9)","(5.0, 8.0, 7.094117647058823)"
14-12-2022 13:16:28.431672,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9093333333333333)","(26.0, 95.0, 58.72727272727273)","(3.7, 6.2, 5.933333333333334)","(26.0, 90.0, 63.0)","(21.0, 75.0, 66.66666666666667)","(5.0, 7.8, 7.094117647058823)"
14-12-2022 13:16:29.436344,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9093333333333333)","(26.0, 95.0, 58.72727272727273)","(3.7, 6.2, 5.933333333333334)","(26.0, 90.0, 63.0)","(21.0, 75.0, 66.66666666666667)","(5.0, 7.8, 7.094117647058823)"
14-12-2022 13:16:30.470949,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9093333333333333)","(26.0, 95.0, 58.72727272727273)","(3.7, 6.2, 5.933333333333334)","(26.0, 90.0, 63.0)","(21.0, 75.0, 66.66666666666667)","(5.0, 7.8, 6.670588235294118)"
14-12-2022 13:16:31.694318,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9093333333333333)","(26.0, 95.0, 50.666666666666664)","(3.7, 6.2, 5.742857142857143)","(26.0, 90.0, 63.0)","(21.0, 75.0, 70.45454545454547)","(5.0, 7.8, 6.5200000000000005)"
14-12-2022 13:16:32.854078,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9093333333333333)","(26.0, 95.0, 58.72727272727273)","(3.7, 6.2, 5.769230769230769)","(26.0, 90.0, 64.8)","(21.0, 75.0, 66.66666666666667)","(5.0, 7.8, 6.811764705882354)"
14-12-2022 13:16:34.009152,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9117948717948718)","(26.0, 95.0, 66.5)","(3.7, 6.2, 5.666666666666667)","(26.0, 90.0, 69.23076923076923)","(21.0, 75.0, 59.0)","(5.0, 7.8, 6.811764705882354)"
14-12-2022 13:16:35.167867,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9128205128205127)","(26.0, 95.0, 70.9375)","(3.7, 6.2, 5.666666666666667)","(26.0, 90.0, 69.23076923076923)","(21.0, 75.0, 68.14285714285714)","(5.0, 7.8, 6.5200000000000005)"
14-12-2022 13:16:36.317072,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9128205128205127)","(26.0, 95.0, 70.9375)","(3.7, 6.2, 5.631578947368421)","(26.0, 90.0, 69.23076923076923)","(21.0, 75.0, 59.33333333333333)","(5.0, 7.8, 6.952941176470588)"
14-12-2022 13:16:37.377857,"(7.0, 18.5, 16.72222222222222)","(1.8, 1.92, 1.9128205128205127)","(26.0, 95.0, 70.9375)","(3.7, 6.2, 5.631578947368421)","(26.0, 90.0, 69.23076923076923)","(21.0, 75.0, 59.33333333333333)","(5.0, 7.8, 6.872727272727272)"
14-12-2022 13:16:38.344495,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8741379310344828)","(26.0, 95.0, 70.9375)","(3.9, 6.2, 5.586363636363636)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 70.72727272727272)","(5.0, 7.8, 6.877777777777777)"
14-12-2022 13:16:39.412054,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8741379310344828)","(26.0, 95.0, 70.9375)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 70.72727272727272)","(5.0, 7.6, 6.877777777777777)"
14-12-2022 13:16:40.531868,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8741379310344828)","(26.0, 95.0, 70.9375)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 70.72727272727272)","(5.0, 7.6, 6.8)"
14-12-2022 13:16:41.596816,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8741379310344828)","(26.0, 95.0, 70.9375)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 70.72727272727272)","(5.0, 7.6, 6.8)"
14-12-2022 13:16:42.768145,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8741379310344828)","(26.0, 95.0, 70.9375)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 70.72727272727272)","(5.0, 7.6, 6.733333333333333)"
14-12-2022 13:16:43.852270,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 70.9375)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 70.72727272727272)","(5.0, 7.6, 6.733333333333333)"
14-12-2022 13:16:44.826883,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 70.72727272727272)","(5.0, 7.6, 6.8)"
14-12-2022 13:16:45.936624,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 72.0625)","(5.0, 7.6, 6.8)"
14-12-2022 13:16:46.984895,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 72.0625)","(5.0, 7.6, 6.660869565217391)"
14-12-2022 13:16:48.054576,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 72.0625)","(5.0, 7.6, 7.15)"
14-12-2022 13:16:49.116757,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 72.0625)","(5.0, 7.4, 7.025)"
14-12-2022 13:16:50.129779,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.421739130434783)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 72.0625)","(5.0, 7.4, 6.694117647058824)"
14-12-2022 13:16:51.160568,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.3954545454545455)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 72.0625)","(5.0, 7.4, 6.728)"
14-12-2022 13:16:52.205650,"(7.5, 18.5, 16.72222222222222)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.366666666666666)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 72.0625)","(5.0, 7.4, 6.728)"
14-12-2022 13:16:53.360671,"(7.5, 18.5, 16.03846153846154)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.366666666666666)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 72.0625)","(5.0, 7.4, 6.627272727272728)"
14-12-2022 13:16:54.479707,"(7.0, 18.5, 16.833333333333336)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.6, 6.0, 5.366666666666666)","(21.0, 90.0, 69.23076923076923)","(21.0, 75.0, 72.0625)","(5.0, 7.4, 6.733333333333333)"
14-12-2022 13:16:55.650026,"(7.5, 18.5, 16.833333333333336)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.366666666666666)","(21.0, 90.0, 65.45454545454545)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.91764705882353)"
14-12-2022 13:16:56.792828,"(7.5, 18.5, 16.346153846153847)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.366666666666666)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.91764705882353)"
14-12-2022 13:16:57.916640,"(7.5, 18.5, 16.944444444444443)","(1.75, 1.91, 1.8828125)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.366666666666666)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.757894736842106)"
14-12-2022 13:16:58.962514,"(7.5, 18.5, 16.944444444444443)","(1.75, 1.91, 1.8791666666666667)","(26.0, 95.0, 76.66666666666666)","(3.9, 6.0, 5.366666666666666)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.5760000000000005)"
14-12-2022 13:16:59.969934,"(7.5, 19.0, 17.95)","(1.75, 1.91, 1.8791666666666667)","(26.0, 95.0, 76.66666666666666)","(3.9, 5.9, 5.375)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.545454545454546)"
14-12-2022 13:17:01.060273,"(7.5, 19.0, 17.95)","(1.75, 1.91, 1.8791666666666667)","(26.0, 95.0, 76.66666666666666)","(3.9, 5.8, 5.338461538461538)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.545454545454546)"
14-12-2022 13:17:02.178418,"(7.5, 19.0, 17.95)","(1.75, 1.91, 1.8791666666666667)","(26.0, 95.0, 76.66666666666666)","(3.9, 5.8, 5.345454545454546)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.545454545454546)"
14-12-2022 13:17:03.281486,"(7.5, 19.0, 17.95)","(1.75, 1.91, 1.8791666666666667)","(26.0, 95.0, 76.66666666666666)","(3.9, 5.8, 5.3238095238095235)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.48)"
14-12-2022 13:17:04.342366,"(7.5, 19.0, 17.95)","(1.75, 1.91, 1.8881818181818182)","(26.0, 95.0, 76.66666666666666)","(3.9, 5.8, 5.3238095238095235)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.48)"
14-12-2022 13:17:05.459644,"(7.5, 19.0, 17.95)","(1.75, 1.91, 1.8873584905660377)","(26.0, 95.0, 75.75)","(3.9, 5.8, 5.319999999999999)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.48)"
14-12-2022 13:17:06.563981,"(7.5, 19.0, 18.16)","(1.75, 1.91, 1.8873584905660377)","(26.0, 95.0, 75.75)","(3.9, 5.8, 5.319999999999999)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.48)"
14-12-2022 13:17:07.683723,"(7.5, 19.0, 18.16)","(1.75, 1.91, 1.8873584905660377)","(26.0, 95.0, 75.75)","(3.9, 5.8, 5.338461538461538)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 72.0625)","(5.0, 7.2, 6.336)"
14-12-2022 13:17:08.821373,"(7.5, 19.0, 18.16)","(1.75, 1.91, 1.8873584905660377)","(26.0, 95.0, 75.75)","(3.9, 5.8, 5.032)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 71.86666666666667)","(5.0, 7.2, 6.336)"
14-12-2022 13:17:10.000138,"(7.5, 19.0, 18.16)","(1.75, 1.91, 1.8873584905660377)","(26.0, 95.0, 75.75)","(3.9, 5.8, 5.032)","(21.0, 90.0, 66.85714285714286)","(21.0, 75.0, 71.86666666666667)","(5.0, 7.2, 6.235294117647059)"
