,Tarantula,Henryk Bale,Barefoot Di,Lucius Malfoy,Blazing Infrared,Harlem Shuffle,Big Jim Buzz,Winlock All Over
10-01-2023 19:40:59.800033,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.0)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.444444444444445)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.25)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9275)"
10-01-2023 19:41:01.069112,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.0)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.444444444444445)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.25)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9275)"
10-01-2023 19:41:02.271555,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.0)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.444444444444445)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9275)"
10-01-2023 19:41:03.537535,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.0)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.444444444444445)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:04.806063,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.0)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:06.083114,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.0)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:07.311462,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.0)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:08.545547,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.0)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:09.806768,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.0)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9266666666666665)"
10-01-2023 19:41:11.088047,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.0)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9114285714285713)"
10-01-2023 19:41:12.402968,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 23.2)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9114285714285713)"
10-01-2023 19:41:13.637004,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 23.2)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9114285714285713)"
10-01-2023 19:41:14.780620,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 23.2)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.44736842105263)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9114285714285713)"
10-01-2023 19:41:15.933700,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 23.2)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 21.25)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9537499999999999)"
10-01-2023 19:41:17.103604,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 23.2)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 19.5)","(11.0, 25.0, 23.75)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:18.356841,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 23.2)","(9.0, 13.0, 10.8125)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 19.5)","(11.0, 24.0, 23.25)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:19.519444,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 13.0, 11.166666666666666)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 30.0, 24.666666666666668)","(11.0, 25.0, 23.25)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:20.672148,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.5, 10.921052631578947)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 24.666666666666668)","(11.0, 25.0, 23.25)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:21.830515,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.5, 10.742424242424242)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.176470588235293)","(11.0, 25.0, 23.25)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:23.063077,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.5, 11.7)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.176470588235293)","(11.0, 25.0, 23.25)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:24.255280,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 11.166666666666666)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.176470588235293)","(11.0, 25.0, 23.25)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:25.525094,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 11.166666666666666)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.176470588235293)","(11.0, 25.0, 23.25)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:26.769885,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.176470588235293)","(11.0, 25.0, 23.5)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:28.058812,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.176470588235293)","(11.0, 25.0, 23.5)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:29.268231,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.176470588235293)","(11.0, 25.0, 24.083333333333332)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:30.544762,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.176470588235293)","(11.0, 27.0, 24.22222222222222)","(1.8, 1.98, 1.9285714285714286)"
10-01-2023 19:41:31.827403,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 27.0, 24.083333333333332)","(1.8, 1.98, 1.9237499999999998)"
10-01-2023 19:41:33.038480,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 27.0, 23.666666666666668)","(1.8, 1.98, 1.9237499999999998)"
10-01-2023 19:41:34.335517,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 27.0, 23.666666666666668)","(1.8, 1.98, 1.9237499999999998)"
10-01-2023 19:41:35.648269,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 27.0, 25.2)","(1.8, 1.98, 1.9237499999999998)"
10-01-2023 19:41:36.939419,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 26.0, 24.857142857142858)","(1.8, 1.98, 1.916)"
10-01-2023 19:41:38.241594,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 26.0, 24.857142857142858)","(1.8, 1.97, 1.9146153846153846)"
10-01-2023 19:41:39.459956,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 26.0, 24.857142857142858)","(1.8, 1.97, 1.9146153846153846)"
10-01-2023 19:41:40.681272,"(7.0, 16.0, 14.333333333333334)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 26.0, 25.2)","(1.8, 1.97, 1.9146153846153846)"
10-01-2023 19:41:41.823878,"(7.0, 16.0, 14.333333333333334)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 26.0, 25.2)","(1.8, 1.97, 1.9126086956521737)"
10-01-2023 19:41:43.011311,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 26.0, 25.2)","(1.8, 1.97, 1.9585294117647059)"
10-01-2023 19:41:44.260775,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9583333333333333)"
10-01-2023 19:41:45.518562,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(11.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9581818181818182)"
10-01-2023 19:41:46.914864,"(7.0, 16.0, 14.0)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(11.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9581818181818182)"
10-01-2023 19:41:48.126793,"(7.0, 16.0, 14.0)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9581818181818182)"
10-01-2023 19:41:49.313713,"(7.0, 16.0, 14.0)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9581818181818182)"
10-01-2023 19:41:50.624365,"(7.0, 16.0, 14.0)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9581818181818182)"
10-01-2023 19:41:52.056585,"(7.0, 16.0, 14.0)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9554545454545453)"
10-01-2023 19:41:53.990325,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9584848484848485)"
10-01-2023 19:41:55.502596,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9584848484848485)"
10-01-2023 19:41:56.960774,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9584848484848485)"
10-01-2023 19:41:58.447223,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9584848484848485)"
10-01-2023 19:41:59.770452,"(7.0, 16.0, 14.076923076923077)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9584848484848485)"
10-01-2023 19:42:01.127208,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9584848484848485)"
10-01-2023 19:42:02.613366,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 9.285714285714286)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9554545454545453)"
10-01-2023 19:42:03.917183,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 9.8, 10.55)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.93)"
10-01-2023 19:42:05.401503,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 11.0, 10.55)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.93)"
10-01-2023 19:42:06.752407,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 11.0, 10.55)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.93)"
10-01-2023 19:42:08.107995,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.75)","(8.0, 11.0, 10.55)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 26.0, 24.857142857142858)","(1.8, 1.96, 1.9418181818181817)"
10-01-2023 19:42:09.398310,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.2)","(9.0, 12.0, 10.75)","(8.0, 11.0, 10.014285714285714)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 26.0, 24.916666666666668)","(1.8, 1.96, 1.9472)"
10-01-2023 19:42:10.685383,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.2)","(9.0, 12.0, 10.75)","(8.0, 11.0, 10.014285714285714)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 29.0, 24.307692307692307)","(1.8, 1.96, 1.9557894736842105)"
10-01-2023 19:42:11.929475,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.2)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.014285714285714)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 28.0, 26.375)","(1.8, 1.96, 1.9371186440677965)"
10-01-2023 19:42:13.164483,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.2)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.014285714285714)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 29.0, 24.77777777777778)","(1.8, 1.95, 1.941219512195122)"
10-01-2023 19:42:14.419009,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.2)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.0)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 27.0, 24.77777777777778)","(1.8, 1.95, 1.941219512195122)"
10-01-2023 19:42:15.602831,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.0)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 19.25)","(12.0, 27.0, 24.692307692307693)","(1.8, 1.95, 1.9405263157894737)"
10-01-2023 19:42:16.802150,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.0)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 27.0, 24.692307692307693)","(1.8, 1.95, 1.9361538461538461)"
10-01-2023 19:42:18.023986,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.0)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 27.0, 24.692307692307693)","(1.8, 1.95, 1.9361538461538461)"
10-01-2023 19:42:19.274669,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.0)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 27.0, 25.11111111111111)","(1.8, 1.95, 1.9361538461538461)"
10-01-2023 19:42:20.504481,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.0)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 25.11111111111111)","(1.8, 1.95, 1.9361538461538461)"
10-01-2023 19:42:21.777858,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.0)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 25.11111111111111)","(1.8, 1.95, 1.9361538461538461)"
10-01-2023 19:42:22.973023,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.0)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 25.11111111111111)","(1.8, 1.95, 1.9361538461538461)"
10-01-2023 19:42:24.196415,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 11.0, 10.416666666666666)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 25.11111111111111)","(1.8, 1.95, 1.9361538461538461)"
10-01-2023 19:42:25.386237,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 10.5, 10.25)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 25.11111111111111)","(1.8, 1.95, 1.9367999999999999)"
10-01-2023 19:42:26.605092,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 10.5, 10.25)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 20.0)","(12.0, 26.0, 25.11111111111111)","(1.8, 1.95, 1.9367999999999999)"
10-01-2023 19:42:27.835728,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 10.5, 10.071428571428571)","(9.0, 13.0, 11.736842105263158)","(10.0, 28.0, 22.25)","(12.0, 26.0, 25.11111111111111)","(1.8, 1.95, 1.9367999999999999)"
10-01-2023 19:42:29.083423,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 10.5, 10.071428571428571)","(9.0, 13.0, 11.736842105263158)","(10.0, 27.0, 24.857142857142858)","(12.0, 26.0, 25.142857142857142)","(1.8, 1.95, 1.935)"
10-01-2023 19:42:30.334330,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 22.857142857142858)","(9.0, 12.0, 10.928571428571429)","(8.0, 10.5, 10.071428571428571)","(9.0, 13.0, 11.736842105263158)","(10.0, 26.0, 20.08695652173913)","(12.0, 26.0, 24.666666666666668)","(1.8, 1.95, 1.935)"
10-01-2023 19:42:31.579381,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.142857142857142)","(9.0, 12.0, 10.928571428571429)","(8.0, 10.5, 10.071428571428571)","(10.0, 13.0, 11.736842105263158)","(10.0, 26.0, 20.08695652173913)","(12.0, 26.0, 25.0)","(1.8, 1.95, 1.9519354838709677)"
10-01-2023 19:42:32.852861,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.142857142857142)","(9.0, 12.0, 10.928571428571429)","(8.0, 10.5, 10.071428571428571)","(10.0, 13.0, 11.736842105263158)","(10.0, 26.0, 20.08695652173913)","(12.0, 26.0, 25.0)","(1.8, 1.96, 1.9446666666666665)"
10-01-2023 19:42:34.140336,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.142857142857142)","(9.0, 12.0, 10.928571428571429)","(8.0, 10.5, 10.071428571428571)","(10.0, 13.0, 11.736842105263158)","(10.0, 26.0, 20.08695652173913)","(12.0, 26.0, 25.0)","(1.8, 1.95, 1.9366666666666665)"
10-01-2023 19:42:35.329468,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.142857142857142)","(9.0, 12.0, 11.0)","(8.0, 10.5, 10.071428571428571)","(10.0, 13.0, 11.736842105263158)","(10.0, 26.0, 20.08695652173913)","(12.0, 26.0, 25.0)","(1.8, 1.95, 1.9388888888888889)"
10-01-2023 19:42:36.488134,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.142857142857142)","(9.0, 12.0, 11.0)","(8.0, 10.5, 10.071428571428571)","(10.0, 13.0, 11.736842105263158)","(10.0, 26.0, 20.08695652173913)","(12.0, 26.0, 25.0)","(1.8, 1.95, 1.9388888888888889)"
10-01-2023 19:42:37.549077,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.142857142857142)","(9.0, 12.0, 11.0)","(8.0, 10.5, 10.071428571428571)","(10.0, 13.0, 11.736842105263158)","(10.0, 26.0, 20.08695652173913)","(12.0, 26.0, 25.0)","(1.8, 1.95, 1.9388888888888889)"
10-01-2023 19:42:38.655151,"(7.0, 16.0, 13.777777777777779)","(15.0, 24.0, 23.142857142857142)","(9.0, 12.0, 11.0)","(8.0, 10.5, 10.026315789473685)","(10.0, 13.0, 11.736842105263158)","(10.0, 26.0, 20.08695652173913)","(12.0, 26.0, 25.0)","(1.8, 1.95, 1.9388888888888889)"
10-01-2023 19:42:39.830853,"(7.0, 16.0, 13.8125)","(15.0, 24.0, 23.142857142857142)","(9.0, 12.0, 11.166666666666666)","(8.0, 10.5, 9.591304347826087)","(10.0, 13.0, 11.736842105263158)","(10.0, 26.0, 20.08695652173913)","(12.0, 26.0, 25.0)","(1.8, 1.95, 1.9404761904761905)"
10-01-2023 19:42:40.986433,"(7.0, 15.0, 14.0)","(15.0, 24.0, 23.142857142857142)","(9.0, 11.5, 11.166666666666666)","(8.0, 10.5, 9.696153846153846)","(10.0, 13.0, 11.736842105263158)","(10.0, 26.0, 23.142857142857142)","(12.0, 26.0, 25.0)","(1.8, 1.95, 1.9136363636363636)"
10-01-2023 19:42:42.168119,"(7.0, 15.0, 14.0)","(15.0, 24.0, 23.142857142857142)","(9.0, 11.5, 11.166666666666666)","(8.0, 10.5, 9.696153846153846)","(10.0, 13.0, 11.736842105263158)","(10.0, 24.0, 22.375)","(12.0, 26.0, 25.0)","(1.8, 1.95, 1.9266666666666665)"
