,Fallon Jewel,Smash Jagger,Goldstar Vargas,Silky Skylar,Impressive Amy,Retread Pete,Beau View Winnie,Homebush Bluey
06-01-2023 11:50:26.965147,"(10.0, 19.5, 14.65)","(6.0, 11.0, 10.205)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:28.120586,"(10.0, 19.5, 14.65)","(6.0, 11.0, 10.205)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:29.379620,"(10.0, 19.5, 14.65)","(6.0, 11.0, 10.205)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:30.632240,"(10.0, 19.5, 14.65)","(6.0, 11.0, 10.205)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:31.887008,"(10.0, 19.5, 14.65)","(6.0, 11.0, 10.205)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:33.113814,"(10.0, 19.5, 14.65)","(6.0, 11.0, 10.205)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.2)"
06-01-2023 11:50:34.302886,"(10.0, 19.5, 14.65)","(6.0, 11.0, 10.205)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.2)"
06-01-2023 11:50:35.395008,"(10.0, 19.0, 14.4)","(6.0, 11.0, 10.205)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.2)"
06-01-2023 11:50:36.442236,"(10.0, 19.0, 14.4)","(6.0, 11.0, 10.205)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.2)"
06-01-2023 11:50:37.556725,"(10.0, 21.0, 13.533333333333333)","(6.0, 11.5, 11.194736842105264)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.2)"
06-01-2023 11:50:38.672166,"(10.0, 21.0, 13.533333333333333)","(6.0, 11.5, 11.194736842105264)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:39.834056,"(10.0, 21.0, 13.533333333333333)","(6.0, 11.5, 8.65)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:40.946450,"(10.0, 21.0, 13.533333333333333)","(6.0, 11.5, 8.65)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:42.095046,"(10.0, 21.0, 13.533333333333333)","(6.0, 11.5, 8.65)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:43.260118,"(10.0, 21.0, 13.533333333333333)","(6.0, 11.5, 8.65)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:44.761852,"(10.0, 21.0, 13.533333333333333)","(6.0, 11.5, 8.65)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:46.091975,"(10.0, 21.0, 13.533333333333333)","(6.0, 11.5, 8.65)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.1839999999999997)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:47.384977,"(10.0, 21.0, 13.533333333333333)","(6.0, 11.5, 8.65)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 2.8800000000000003)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:48.592841,"(10.0, 21.0, 13.533333333333333)","(6.0, 11.5, 8.65)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 10.86)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.8800000000000003)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:49.822933,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.5, 7.14)","(5.0, 10.5, 8.142857142857142)","(10.0, 24.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.8800000000000003)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:51.020662,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.5, 8.9)","(5.0, 10.5, 8.142857142857142)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.9043478260869566)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:52.300570,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.5, 9.0)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:53.541069,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 8.4)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:54.761225,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 9.642857142857142)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:55.946850,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 9.782608695652174)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:57.087696,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 9.782608695652174)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:58.270222,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 9.782608695652174)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:50:59.426562,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 9.782608695652174)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:00.644549,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 9.782608695652174)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:01.839429,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 9.782608695652174)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:02.999744,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 9.782608695652174)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.002666666666667)","(11.0, 27.0, 16.0)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:04.201720,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 9.782608695652174)","(10.0, 22.0, 13.600000000000001)","(16.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:05.415606,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 8.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:06.574149,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 8.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:07.701374,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:08.865103,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:10.099390,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 9.966666666666667)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:11.394312,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 10.475)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 11.5, 10.777777777777779)"
06-01-2023 11:51:12.677694,"(10.0, 21.0, 13.4)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 11.5, 8.142857142857142)"
06-01-2023 11:51:13.961968,"(10.0, 21.0, 13.666666666666666)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:15.402180,"(10.0, 21.0, 13.666666666666666)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:16.623304,"(10.0, 21.0, 13.666666666666666)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:18.013066,"(10.0, 21.0, 13.666666666666666)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:19.268275,"(10.0, 21.0, 13.666666666666666)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 21.333333333333336)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:20.525957,"(10.0, 21.0, 13.666666666666666)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 16.0)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:21.799345,"(10.0, 21.0, 13.4)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 16.0)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:23.068692,"(10.0, 21.0, 13.533333333333333)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:24.330852,"(10.0, 21.0, 14.0)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.3, 2.9056)","(11.0, 27.0, 16.0)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:25.562012,"(10.0, 21.0, 14.0)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.3, 3.002666666666667)","(11.0, 27.0, 16.0)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:26.650062,"(10.0, 21.0, 14.0)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 16.0)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:27.764801,"(10.0, 21.0, 14.0)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 16.0)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:28.956850,"(10.0, 21.0, 14.0)","(6.0, 12.0, 8.514285714285714)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.002666666666667)","(11.0, 27.0, 16.0)","(4.8, 10.5, 8.142857142857142)"
06-01-2023 11:51:30.174994,"(10.0, 21.0, 14.0)","(6.0, 12.0, 9.47)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:31.289119,"(10.0, 21.0, 14.0)","(6.0, 11.0, 9.47)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:32.445134,"(10.0, 21.0, 14.0)","(6.0, 11.0, 9.47)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:33.580112,"(10.0, 21.0, 14.0)","(6.0, 11.0, 9.47)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:34.707248,"(10.0, 21.0, 14.0)","(6.0, 11.0, 9.5)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:35.799718,"(10.0, 21.0, 14.0)","(6.0, 11.0, 9.5)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:36.962700,"(10.0, 21.0, 14.0)","(6.0, 11.0, 9.5)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:38.115994,"(10.0, 21.0, 14.0)","(6.0, 11.0, 9.5)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:39.308284,"(10.0, 21.0, 14.0)","(6.0, 11.0, 9.5)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:40.453477,"(10.0, 21.0, 14.0)","(6.0, 11.0, 9.5)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:41.487852,"(10.0, 21.0, 14.0)","(6.0, 11.0, 9.5)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:42.507974,"(10.0, 21.0, 14.0)","(6.0, 11.0, 8.942857142857143)","(5.0, 10.0, 9.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:43.631029,"(10.0, 21.0, 14.0)","(6.0, 11.0, 8.942857142857143)","(5.0, 10.0, 9.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:44.755769,"(10.0, 21.0, 14.0)","(6.0, 11.0, 8.942857142857143)","(5.0, 10.0, 9.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.943157894736842)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:45.812896,"(10.0, 21.0, 14.0)","(6.0, 11.0, 8.942857142857143)","(5.0, 10.0, 9.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.1054545454545455)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:46.865974,"(10.0, 21.0, 14.0)","(6.0, 11.0, 8.942857142857143)","(5.0, 10.0, 9.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 3.1054545454545455)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:47.972664,"(10.0, 21.0, 14.0)","(6.0, 11.0, 8.942857142857143)","(5.0, 10.0, 9.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.25, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:49.033501,"(10.0, 21.0, 13.4)","(6.0, 11.0, 8.942857142857143)","(5.0, 10.0, 9.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.5, 7.0)"
06-01-2023 11:51:50.099902,"(10.0, 21.0, 13.133333333333333)","(6.0, 11.0, 8.942857142857143)","(5.0, 10.0, 9.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.5, 9.0)"
06-01-2023 11:51:51.117363,"(10.0, 21.0, 13.533333333333333)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 8.0)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.0, 9.0)"
06-01-2023 11:51:52.276483,"(10.0, 21.0, 14.333333333333334)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 9.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.0, 9.0)"
06-01-2023 11:51:53.482251,"(10.0, 21.0, 14.333333333333334)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 9.4)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.0, 9.0)"
06-01-2023 11:51:54.670134,"(10.0, 21.0, 14.333333333333334)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.0, 9.0)"
06-01-2023 11:51:55.726459,"(10.0, 21.0, 14.333333333333334)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.0, 9.0)"
06-01-2023 11:51:56.738215,"(10.0, 21.0, 14.333333333333334)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 8.8)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.0, 9.0)"
06-01-2023 11:51:57.869597,"(10.0, 21.0, 14.333333333333334)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 9.6)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.0, 9.0)"
06-01-2023 11:51:59.001929,"(10.0, 21.0, 14.333333333333334)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 9.6)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.0, 9.0)"
06-01-2023 11:52:00.203329,"(10.0, 21.0, 14.333333333333334)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 9.6)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.0, 9.0)"
06-01-2023 11:52:01.404252,"(10.0, 21.0, 14.333333333333334)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 9.6)","(10.0, 22.0, 13.600000000000001)","(17.0, 110.0, 57.22222222222222)","(2.6, 3.2, 2.976)","(11.0, 27.0, 16.0)","(4.8, 10.0, 9.0)"
06-01-2023 11:52:02.572316,"(10.0, 21.0, 14.333333333333334)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.0, 9.6)","(10.0, 22.0, 19.439999999999998)","(17.0, 110.0, 55.714285714285715)","(2.6, 3.2, 2.976)","(11.0, 27.0, 25.11111111111111)","(4.8, 10.0, 5.6875)"
06-01-2023 11:52:03.801350,"(10.0, 21.0, 18.323076923076925)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.5, 8.026666666666667)","(10.0, 22.0, 19.439999999999998)","(17.0, 110.0, 55.714285714285715)","(2.6, 3.2, 2.976)","(11.0, 27.0, 25.11111111111111)","(4.8, 10.5, 7.6)"
06-01-2023 11:52:04.908695,"(10.0, 20.0, 18.554545454545455)","(6.0, 10.5, 8.657142857142857)","(5.0, 10.5, 8.026666666666667)","(10.0, 22.0, 19.439999999999998)","(17.0, 110.0, 55.714285714285715)","(2.6, 3.2, 2.976)","(11.0, 27.0, 25.11111111111111)","(4.8, 10.5, 7.6)"
