,Better Tomorrow,Samedi,Pentacost,Apollo Blu,Hunka Hunka Harry,One Man Band,Danali,Wynsome Maid,Princess Pancakes,Chelsea Toff,Luminara,Ski Zoom
07-01-2023 14:46:07.505395,"(5.0, 7.2, 6.844444444444444)","(4.8, 6.2, 6.13)","(6.5, 12.5, 12.214285714285714)","(17.0, 27.0, 22.5)","(26.0, 65.0, 49.8)","(17.0, 29.0, 23.75)","(17.0, 19.0, 18.72222222222222)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.0, 5.625)","(11.0, 17.5, 15.833333333333334)","(7.5, 9.4, 9.372413793103448)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:09.041302,"(5.0, 7.2, 6.844444444444444)","(4.8, 6.2, 6.13)","(6.5, 12.5, 12.392857142857142)","(17.0, 27.0, 22.5)","(26.0, 65.0, 49.8)","(17.0, 29.0, 23.75)","(17.0, 19.0, 18.72222222222222)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.0, 5.625)","(11.0, 17.5, 15.833333333333334)","(7.5, 9.4, 9.372413793103448)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:10.531553,"(5.0, 7.2, 6.844444444444444)","(4.8, 6.2, 6.13)","(6.5, 12.5, 12.392857142857142)","(17.0, 27.0, 22.263157894736842)","(26.0, 65.0, 49.8)","(17.0, 29.0, 23.75)","(17.0, 19.0, 18.72222222222222)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.0, 5.625)","(11.0, 17.5, 15.833333333333334)","(7.5, 9.4, 9.372413793103448)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:12.049596,"(5.0, 7.2, 6.844444444444444)","(4.8, 6.2, 6.13)","(6.5, 12.5, 12.392857142857142)","(17.0, 27.0, 22.263157894736842)","(26.0, 65.0, 49.8)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 18.72222222222222)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.0, 5.625)","(11.0, 17.5, 15.833333333333334)","(7.5, 9.4, 9.372413793103448)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:13.517916,"(5.0, 7.2, 6.844444444444444)","(4.8, 6.2, 6.13)","(6.5, 12.5, 12.392857142857142)","(17.0, 27.0, 22.263157894736842)","(26.0, 65.0, 49.8)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 18.72222222222222)","(21.0, 27.0, 24.666666666666668)","(5.5, 6.0, 5.684210526315789)","(11.0, 17.5, 15.833333333333334)","(7.5, 9.4, 9.372413793103448)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:15.059077,"(5.0, 7.2, 6.844444444444444)","(4.8, 6.2, 6.13)","(6.5, 12.5, 12.392857142857142)","(17.0, 27.0, 22.263157894736842)","(26.0, 65.0, 49.8)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 18.72222222222222)","(21.0, 26.0, 24.666666666666668)","(5.5, 6.0, 5.684210526315789)","(11.0, 17.5, 15.833333333333334)","(7.5, 9.4, 9.372413793103448)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:16.585020,"(5.0, 7.2, 6.844444444444444)","(4.8, 6.2, 6.13)","(6.5, 12.5, 12.392857142857142)","(17.0, 27.0, 22.263157894736842)","(26.0, 65.0, 53.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 18.72222222222222)","(21.0, 26.0, 24.666666666666668)","(5.5, 6.0, 5.684210526315789)","(11.0, 17.5, 15.833333333333334)","(7.5, 9.4, 9.372413793103448)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:18.182289,"(5.0, 7.2, 6.844444444444444)","(4.8, 6.2, 6.13)","(6.5, 12.5, 12.392857142857142)","(17.0, 27.0, 22.263157894736842)","(26.0, 60.0, 53.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 18.72222222222222)","(21.0, 26.0, 24.666666666666668)","(5.5, 6.0, 5.684210526315789)","(11.0, 17.5, 15.833333333333334)","(7.5, 9.4, 9.372413793103448)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:19.788398,"(5.0, 7.2, 6.836363636363636)","(4.8, 6.2, 6.13)","(6.5, 12.5, 12.442307692307692)","(17.0, 27.0, 22.263157894736842)","(26.0, 60.0, 49.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 18.72222222222222)","(21.0, 26.0, 24.666666666666668)","(5.5, 6.0, 5.684210526315789)","(11.0, 17.5, 15.833333333333334)","(7.5, 9.4, 9.372413793103448)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:21.300210,"(5.0, 7.2, 6.836363636363636)","(5.0, 6.2, 6.13)","(6.5, 12.5, 12.442307692307692)","(18.0, 27.0, 22.263157894736842)","(26.0, 55.0, 49.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 18.807692307692307)","(21.0, 26.0, 24.666666666666668)","(5.5, 6.0, 5.684210526315789)","(12.0, 17.5, 15.833333333333334)","(8.0, 9.4, 9.372413793103448)","(17.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:22.767020,"(5.0, 7.2, 6.844444444444444)","(5.0, 6.2, 6.13)","(6.5, 12.5, 14.383333333333333)","(18.0, 27.0, 22.263157894736842)","(26.0, 55.0, 50.5)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 18.807692307692307)","(21.0, 26.0, 24.666666666666668)","(5.5, 6.0, 5.684210526315789)","(12.0, 17.5, 15.833333333333334)","(8.0, 9.4, 9.372413793103448)","(17.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:24.175394,"(5.0, 7.2, 6.844444444444444)","(5.0, 6.2, 6.13)","(6.5, 14.5, 13.819444444444445)","(18.0, 27.0, 22.263157894736842)","(26.0, 55.0, 50.5)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 18.72222222222222)","(21.0, 26.0, 24.5)","(5.5, 6.0, 5.684210526315789)","(12.0, 17.5, 15.833333333333334)","(8.0, 9.4, 9.372413793103448)","(17.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:25.555683,"(5.0, 7.2, 6.836363636363636)","(5.0, 6.2, 6.13)","(6.5, 14.5, 13.819444444444445)","(18.0, 27.0, 22.90909090909091)","(26.0, 55.0, 50.5)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 18.72222222222222)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.0, 5.684210526315789)","(12.0, 17.5, 15.833333333333334)","(8.0, 9.4, 9.372413793103448)","(17.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:27.058711,"(5.0, 7.2, 6.844444444444444)","(5.0, 6.2, 6.13)","(6.5, 14.5, 13.819444444444445)","(18.0, 27.0, 22.90909090909091)","(26.0, 55.0, 50.5)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 16.083333333333332)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.0, 5.684210526315789)","(12.0, 17.5, 15.833333333333334)","(8.0, 9.4, 9.0)","(17.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:28.450803,"(5.0, 7.2, 6.844444444444444)","(5.0, 6.2, 6.13)","(6.5, 14.5, 13.819444444444445)","(18.0, 27.0, 22.90909090909091)","(26.0, 55.0, 50.5)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 17.3)","(21.0, 27.0, 25.0)","(5.5, 6.0, 5.684210526315789)","(12.0, 17.5, 15.833333333333334)","(8.0, 9.4, 9.0)","(17.0, 25.0, 23.166666666666668)"
07-01-2023 14:46:29.754194,"(5.0, 7.2, 6.844444444444444)","(5.0, 6.2, 6.13)","(6.5, 14.5, 13.819444444444445)","(18.0, 27.0, 22.90909090909091)","(26.0, 55.0, 50.5)","(17.0, 29.0, 24.333333333333332)","(17.0, 18.5, 16.5)","(21.0, 27.0, 25.0)","(5.5, 6.0, 5.684210526315789)","(12.0, 17.5, 15.833333333333334)","(8.0, 9.4, 9.0)","(17.0, 25.0, 23.166666666666668)"
07-01-2023 14:46:31.208239,"(5.0, 7.2, 6.844444444444444)","(5.0, 6.2, 6.13)","(6.5, 14.5, 13.819444444444445)","(18.0, 27.0, 22.90909090909091)","(26.0, 55.0, 50.5)","(17.0, 29.0, 24.333333333333332)","(17.0, 18.5, 18.75)","(21.0, 27.0, 25.0)","(5.5, 6.0, 5.871428571428572)","(12.0, 17.5, 15.833333333333334)","(8.0, 9.4, 9.385964912280702)","(17.0, 25.0, 23.166666666666668)"
07-01-2023 14:46:32.526246,"(5.0, 7.2, 6.844444444444444)","(5.0, 6.2, 6.13)","(6.5, 14.5, 13.819444444444445)","(18.0, 27.0, 22.263157894736842)","(26.0, 55.0, 50.5)","(17.0, 29.0, 24.333333333333332)","(17.0, 22.0, 19.88888888888889)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.0, 5.890909090909091)","(12.0, 17.5, 16.0)","(8.0, 9.4, 9.385964912280702)","(17.0, 25.0, 23.166666666666668)"
07-01-2023 14:46:33.932754,"(5.0, 7.2, 6.836363636363636)","(5.0, 6.2, 6.13)","(6.5, 14.5, 13.819444444444445)","(18.0, 27.0, 22.263157894736842)","(26.0, 55.0, 50.5)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 18.916666666666668)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.0, 5.890909090909091)","(12.0, 16.5, 16.0)","(8.0, 9.4, 9.385964912280702)","(17.0, 25.0, 23.166666666666668)"
07-01-2023 14:46:35.325651,"(5.0, 7.2, 6.844444444444444)","(5.0, 6.2, 5.95)","(6.5, 14.5, 13.655172413793103)","(18.0, 27.0, 21.761904761904763)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 18.5)","(21.0, 27.0, 26.714285714285715)","(5.5, 6.0, 5.813513513513514)","(12.0, 16.5, 15.25)","(8.0, 9.4, 9.385964912280702)","(17.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:36.634683,"(5.0, 7.6, 7.466666666666667)","(5.0, 6.2, 5.95)","(6.5, 14.5, 13.655172413793103)","(18.0, 25.0, 21.761904761904763)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 18.5)","(21.0, 27.0, 26.714285714285715)","(5.5, 5.9, 5.813513513513514)","(12.0, 16.0, 15.25)","(8.0, 9.4, 9.385964912280702)","(17.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:38.143966,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.95)","(7.0, 14.5, 13.655172413793103)","(17.0, 25.0, 22.454545454545453)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 18.5)","(20.0, 27.0, 26.714285714285715)","(5.5, 5.9, 5.813513513513514)","(12.0, 16.0, 15.25)","(7.5, 9.4, 9.385964912280702)","(17.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:39.482677,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.95)","(7.0, 14.5, 13.655172413793103)","(17.0, 25.0, 23.133333333333333)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 18.5)","(20.0, 27.0, 26.714285714285715)","(5.5, 5.9, 5.813513513513514)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 9.385964912280702)","(17.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:40.927634,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.95)","(7.0, 14.5, 13.655172413793103)","(17.0, 25.0, 23.133333333333333)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 18.941176470588236)","(20.0, 27.0, 26.714285714285715)","(5.5, 5.9, 5.813513513513514)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 9.385964912280702)","(17.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:42.429494,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.95)","(7.0, 14.5, 13.58695652173913)","(17.0, 25.0, 23.133333333333333)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 17.5)","(20.0, 27.0, 26.714285714285715)","(5.5, 5.9, 5.813513513513514)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 9.385964912280702)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:44.046735,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.95)","(7.0, 14.5, 12.884615384615385)","(17.0, 25.0, 23.133333333333333)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 17.85)","(20.0, 27.0, 26.714285714285715)","(5.5, 5.9, 5.813513513513514)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 8.866666666666667)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:45.755484,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.85)","(7.0, 14.5, 12.633333333333333)","(17.0, 25.0, 23.133333333333333)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 20.3)","(20.0, 27.0, 26.714285714285715)","(5.5, 6.4, 6.341666666666667)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 9.32258064516129)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:47.768267,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.85)","(7.0, 14.5, 12.633333333333333)","(17.0, 25.0, 23.285714285714285)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 20.375)","(20.0, 27.0, 26.333333333333332)","(5.5, 6.4, 6.315384615384616)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 9.346666666666668)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:49.198738,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.85)","(7.0, 14.5, 12.633333333333333)","(17.0, 25.0, 23.285714285714285)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 21.0, 19.85)","(20.0, 27.0, 26.333333333333332)","(5.5, 6.4, 6.315384615384616)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 9.346666666666668)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:50.833044,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.85)","(7.5, 14.5, 12.633333333333333)","(17.0, 25.0, 23.285714285714285)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 20.0, 19.625)","(20.0, 27.0, 26.333333333333332)","(5.5, 6.4, 6.315384615384616)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 9.346666666666668)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:52.274758,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.85)","(7.5, 14.5, 13.625)","(17.0, 25.0, 23.285714285714285)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 20.0, 19.64)","(20.0, 27.0, 26.333333333333332)","(5.5, 6.4, 6.315384615384616)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 9.346666666666668)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:53.878325,"(5.5, 7.6, 7.5)","(5.0, 6.2, 5.85)","(7.5, 14.0, 13.625)","(17.0, 25.0, 23.285714285714285)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 20.0, 19.64)","(20.0, 27.0, 26.333333333333332)","(5.5, 6.4, 6.315384615384616)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 9.346666666666668)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:55.428268,"(5.5, 7.6, 7.4)","(5.0, 6.2, 5.92)","(7.5, 14.0, 13.625)","(17.0, 25.0, 23.285714285714285)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 20.0, 19.64)","(20.0, 27.0, 26.333333333333332)","(5.5, 6.4, 6.315384615384616)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 9.346666666666668)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:56.907835,"(5.5, 7.6, 7.4)","(5.0, 6.2, 5.85)","(7.5, 14.0, 12.884615384615385)","(17.0, 25.0, 23.285714285714285)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 20.0, 18.3)","(20.0, 27.0, 26.714285714285715)","(5.5, 6.4, 6.12)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 8.76)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:58.324825,"(5.5, 7.6, 7.4)","(5.0, 6.2, 5.85)","(7.5, 14.5, 12.884615384615385)","(17.0, 25.0, 23.285714285714285)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.5, 17.5)","(20.0, 27.0, 26.714285714285715)","(5.5, 6.4, 6.12)","(12.0, 16.0, 15.181818181818182)","(7.5, 9.4, 8.76)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:46:59.749285,"(5.5, 7.6, 7.4)","(5.0, 6.2, 5.909090909090909)","(7.5, 14.5, 12.61111111111111)","(17.0, 25.0, 23.285714285714285)","(26.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(17.0, 19.0, 19.391304347826086)","(20.0, 27.0, 26.714285714285715)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 15.1)","(7.5, 9.4, 9.345762711864406)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:47:01.171697,"(5.5, 7.6, 7.4)","(5.0, 6.0, 5.821428571428571)","(7.5, 14.0, 12.26923076923077)","(17.0, 25.0, 23.285714285714285)","(31.0, 55.0, 54.0)","(17.0, 29.0, 24.333333333333332)","(16.0, 19.5, 19.391304347826086)","(21.0, 27.0, 26.714285714285715)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 15.1)","(7.5, 9.4, 9.345762711864406)","(16.0, 25.0, 22.555555555555557)"
07-01-2023 14:47:02.560430,"(5.5, 7.6, 7.4)","(5.0, 6.0, 5.821428571428571)","(7.5, 14.0, 12.5)","(17.0, 25.0, 23.4)","(31.0, 55.0, 50.25)","(17.0, 29.0, 23.0)","(16.0, 19.5, 19.453488372093023)","(21.0, 27.0, 25.0)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 15.357142857142858)","(7.5, 9.4, 9.345762711864406)","(16.0, 25.0, 22.714285714285715)"
07-01-2023 14:47:03.845106,"(5.5, 7.6, 7.4)","(5.0, 6.0, 5.821428571428571)","(7.5, 13.0, 12.1)","(17.0, 24.0, 22.41176470588235)","(31.0, 55.0, 50.5)","(17.0, 29.0, 23.0)","(16.0, 19.5, 19.453488372093023)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 15.357142857142858)","(7.5, 9.4, 9.345762711864406)","(16.0, 24.0, 21.545454545454547)"
07-01-2023 14:47:05.337760,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.821428571428571)","(7.5, 13.0, 12.045454545454545)","(17.0, 24.0, 22.41176470588235)","(31.0, 55.0, 49.333333333333336)","(17.0, 29.0, 23.0)","(16.0, 19.5, 20.0)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 15.357142857142858)","(7.5, 9.4, 9.345762711864406)","(16.0, 24.0, 21.0)"
07-01-2023 14:47:06.682091,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.722222222222222)","(7.5, 13.0, 12.045454545454545)","(17.0, 24.0, 22.41176470588235)","(31.0, 55.0, 49.333333333333336)","(17.0, 29.0, 23.0)","(16.0, 23.0, 20.0)","(21.0, 27.0, 24.428571428571427)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 15.357142857142858)","(7.5, 9.4, 9.345762711864406)","(16.0, 24.0, 21.0)"
07-01-2023 14:47:08.251705,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.98)","(7.5, 13.0, 12.045454545454545)","(17.0, 24.0, 22.3125)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(16.0, 23.0, 22.289473684210527)","(21.0, 27.0, 24.0)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.345762711864406)","(16.0, 24.0, 21.0)"
07-01-2023 14:47:09.544081,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.98)","(7.5, 13.0, 12.045454545454545)","(17.0, 24.0, 22.3125)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(16.0, 23.0, 22.289473684210527)","(21.0, 27.0, 24.0)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.345762711864406)","(16.0, 24.0, 21.0)"
07-01-2023 14:47:10.838695,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.955045871559633)","(7.5, 13.0, 12.045454545454545)","(17.0, 24.0, 22.3125)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(16.0, 23.0, 22.289473684210527)","(21.0, 27.0, 21.857142857142858)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.345762711864406)","(16.0, 24.0, 21.0)"
07-01-2023 14:47:12.134335,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.955045871559633)","(7.5, 13.0, 12.045454545454545)","(17.0, 30.0, 25.666666666666664)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(16.0, 23.0, 22.01219512195122)","(21.0, 27.0, 23.5)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.30967741935484)","(16.0, 24.0, 21.0)"
07-01-2023 14:47:13.445313,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.955045871559633)","(7.5, 13.0, 12.166666666666666)","(17.0, 29.0, 25.0)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(16.0, 23.0, 21.61111111111111)","(21.0, 26.0, 21.833333333333332)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.30967741935484)","(16.0, 24.0, 21.0)"
07-01-2023 14:47:15.184775,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.775)","(7.5, 12.5, 11.9)","(17.0, 28.0, 24.57142857142857)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(16.0, 22.0, 21.23170731707317)","(21.0, 26.0, 21.833333333333332)","(5.5, 6.4, 6.217391304347826)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.30967741935484)","(16.0, 24.0, 21.6)"
07-01-2023 14:47:16.575694,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.733333333333333)","(7.5, 12.5, 11.9)","(17.0, 28.0, 24.57142857142857)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(15.0, 22.0, 21.23170731707317)","(21.0, 26.0, 21.833333333333332)","(5.5, 6.4, 6.155555555555556)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.30967741935484)","(16.0, 24.0, 21.6)"
07-01-2023 14:47:17.861984,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.2, 5.6000000000000005)","(7.5, 12.5, 11.9)","(17.0, 28.0, 24.57142857142857)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(15.0, 22.0, 21.23170731707317)","(21.0, 26.0, 21.833333333333332)","(5.5, 6.4, 6.155555555555556)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.30967741935484)","(16.0, 24.0, 21.6)"
07-01-2023 14:47:19.198016,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.2, 5.6000000000000005)","(7.5, 12.5, 11.9)","(17.0, 28.0, 24.57142857142857)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(15.0, 22.0, 21.23170731707317)","(21.0, 26.0, 21.833333333333332)","(5.5, 6.4, 6.155555555555556)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.30967741935484)","(16.0, 24.0, 21.6)"
07-01-2023 14:47:20.878959,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.2, 5.733333333333333)","(7.5, 12.5, 11.9)","(17.0, 28.0, 25.75)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(15.0, 22.0, 20.72222222222222)","(21.0, 26.0, 21.666666666666668)","(5.5, 6.4, 6.155555555555556)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.30967741935484)","(16.0, 23.0, 22.0)"
07-01-2023 14:47:22.191721,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.733333333333333)","(7.5, 12.5, 11.9)","(17.0, 27.0, 25.75)","(31.0, 55.0, 46.5)","(17.0, 29.0, 23.0)","(15.0, 21.0, 20.404761904761905)","(21.0, 25.0, 21.6)","(5.5, 6.4, 6.155555555555556)","(12.0, 16.0, 14.75)","(7.5, 9.4, 9.30967741935484)","(16.0, 23.0, 21.333333333333332)"
07-01-2023 14:47:23.833895,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.733333333333333)","(7.5, 12.5, 11.9)","(17.0, 27.0, 25.333333333333332)","(31.0, 55.0, 45.84615384615385)","(17.0, 29.0, 23.0)","(15.0, 21.0, 20.36046511627907)","(21.0, 24.0, 21.428571428571427)","(5.5, 6.4, 6.155555555555556)","(12.0, 16.0, 14.74)","(7.5, 9.4, 9.23768115942029)","(16.0, 23.0, 21.333333333333332)"
07-01-2023 14:47:25.454092,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.733333333333333)","(7.5, 12.5, 11.9)","(17.0, 27.0, 25.333333333333332)","(31.0, 55.0, 45.84615384615385)","(17.0, 29.0, 23.0)","(15.0, 21.0, 20.36046511627907)","(21.0, 24.0, 21.428571428571427)","(5.5, 6.4, 6.155555555555556)","(12.0, 16.0, 14.74)","(7.5, 9.4, 9.23768115942029)","(16.0, 23.0, 21.333333333333332)"
07-01-2023 14:47:27.074699,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.733333333333333)","(7.5, 12.5, 11.9)","(17.0, 27.0, 25.333333333333332)","(31.0, 55.0, 45.84615384615385)","(17.0, 29.0, 23.0)","(15.0, 21.0, 20.36046511627907)","(21.0, 24.0, 21.428571428571427)","(5.5, 6.4, 6.155555555555556)","(12.0, 16.0, 14.74)","(7.5, 9.4, 9.23768115942029)","(16.0, 23.0, 21.333333333333332)"
07-01-2023 14:47:28.607520,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.733333333333333)","(7.5, 12.5, 11.9)","(17.0, 27.0, 25.333333333333332)","(31.0, 55.0, 45.84615384615385)","(17.0, 29.0, 23.0)","(15.0, 21.0, 20.36046511627907)","(21.0, 24.0, 21.428571428571427)","(5.5, 6.4, 6.155555555555556)","(12.0, 16.0, 14.928571428571429)","(7.5, 9.4, 9.23768115942029)","(16.0, 23.0, 21.333333333333332)"
07-01-2023 14:47:30.140705,"(5.5, 7.6, 7.466666666666667)","(5.0, 6.0, 5.733333333333333)","(7.5, 12.5, 11.9)","(17.0, 27.0, 25.333333333333332)","(31.0, 55.0, 45.84615384615385)","(17.0, 29.0, 23.0)","(15.0, 21.0, 20.36046511627907)","(21.0, 24.0, 21.428571428571427)","(5.5, 6.4, 6.155555555555556)","(12.0, 16.0, 14.928571428571429)","(7.5, 9.4, 9.23768115942029)","(16.0, 23.0, 21.333333333333332)"
