,Violetta Gift,La Perriere,Kimora Saffi,Leanne Leeann,Keayang Xena,Copacabana,Kyvalleyhoneybunny
11-01-2023 18:21:04.002246,"(18.0, 32.0, 28.875)","(5.0, 8.4, 7.5)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.994285714285714)","(5.0, 7.0, 5.875)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:05.019510,"(18.0, 32.0, 28.875)","(5.0, 8.4, 7.5)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.994285714285714)","(5.0, 7.0, 5.875)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:06.292725,"(18.0, 32.0, 28.875)","(5.0, 8.4, 7.5)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.994285714285714)","(5.0, 7.0, 5.875)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:07.385855,"(18.0, 32.0, 28.875)","(5.0, 8.4, 7.5)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.865)","(5.0, 7.0, 5.875)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:08.489784,"(18.0, 32.0, 28.875)","(5.0, 8.4, 7.5)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.9883333333333333)","(5.0, 7.0, 5.875)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:09.523441,"(18.0, 32.0, 28.875)","(5.0, 8.4, 7.5)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.9883333333333333)","(5.0, 7.0, 5.875)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:10.678262,"(18.0, 32.0, 28.875)","(5.0, 8.4, 7.5)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.9883333333333333)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:11.752469,"(18.0, 32.0, 28.875)","(5.0, 8.4, 7.5)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.9883333333333333)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:12.779851,"(18.0, 32.0, 28.875)","(5.0, 7.8, 6.927272727272727)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.9883333333333333)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:13.855143,"(18.0, 32.0, 28.875)","(5.0, 7.8, 6.927272727272727)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.9883333333333333)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:14.801039,"(18.0, 32.0, 28.875)","(5.0, 7.8, 6.927272727272727)","(4.2, 5.9, 5.346153846153847)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.9883333333333333)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:15.775151,"(18.0, 32.0, 28.875)","(5.0, 7.8, 6.927272727272727)","(4.2, 5.8, 5.213333333333333)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:16.837152,"(18.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.16)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:17.881946,"(18.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.16)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:18.966096,"(18.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.16)","(7.5, 10.5, 9.55)","(2.5, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:20.028028,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.0)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:21.060242,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.0)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:22.123319,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.0)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:23.138052,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.0)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:24.094295,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.0)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:25.231090,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.0)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:26.300295,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.0)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:27.282564,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.0)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:28.339387,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.0)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:29.687518,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 4.92)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:30.903061,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 4.92)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.666666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:32.056006,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 4.92)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 7.0, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:33.211655,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 4.92)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:34.244320,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 4.92)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:35.162645,"(19.0, 32.0, 28.875)","(5.0, 7.6, 6.85)","(4.2, 5.8, 4.92)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:36.126342,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 4.92)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:37.238239,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 5.04375)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:38.481943,"(19.0, 32.0, 28.875)","(5.0, 7.6, 7.0285714285714285)","(4.2, 5.8, 4.993333333333333)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:39.505181,"(19.0, 32.0, 28.875)","(5.0, 8.8, 7.425)","(4.2, 5.8, 4.92)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:40.488972,"(19.0, 32.0, 30.214285714285715)","(5.0, 8.6, 7.35)","(4.2, 5.8, 4.92)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:41.509008,"(19.0, 32.0, 30.214285714285715)","(5.0, 8.4, 7.68)","(4.2, 5.6, 4.933333333333333)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:42.498797,"(19.0, 32.0, 30.214285714285715)","(5.0, 8.4, 7.68)","(4.2, 5.6, 4.933333333333333)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:43.629426,"(19.0, 32.0, 30.214285714285715)","(5.0, 8.6, 7.199999999999999)","(4.2, 5.6, 4.933333333333333)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:44.645091,"(19.0, 32.0, 30.214285714285715)","(5.0, 8.4, 7.68)","(4.2, 5.6, 4.933333333333333)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:45.890950,"(19.0, 32.0, 30.214285714285715)","(5.0, 8.4, 7.68)","(4.2, 5.6, 4.933333333333333)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:46.924808,"(19.0, 32.0, 30.214285714285715)","(5.0, 8.4, 7.68)","(4.2, 5.6, 4.933333333333333)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:48.007781,"(19.0, 32.0, 30.214285714285715)","(5.0, 8.4, 7.68)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:49.225563,"(19.0, 32.0, 30.214285714285715)","(5.0, 8.4, 7.68)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 19.625)"
11-01-2023 18:21:50.543617,"(19.0, 32.0, 30.214285714285715)","(5.0, 8.4, 7.56)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.716666666666667)","(12.0, 22.0, 18.833333333333336)"
11-01-2023 18:21:51.709262,"(19.0, 32.0, 30.0)","(5.0, 8.2, 7.56)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.8, 5.72)","(12.0, 22.0, 18.875)"
11-01-2023 18:21:52.867290,"(19.0, 32.0, 30.0)","(5.0, 8.2, 7.56)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.865)","(5.0, 6.6, 5.72)","(12.0, 21.0, 18.875)"
11-01-2023 18:21:53.925258,"(19.0, 32.0, 30.0)","(5.0, 8.2, 7.56)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 3.013)","(4.8, 6.6, 5.72)","(12.0, 21.0, 18.125)"
11-01-2023 18:21:54.989116,"(19.0, 32.0, 30.0)","(5.0, 8.2, 7.56)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 3.013)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:21:56.025525,"(19.0, 32.0, 30.0)","(5.0, 8.2, 7.56)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9883333333333333)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:21:57.063310,"(19.0, 32.0, 30.0)","(5.0, 8.6, 6.85)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9883333333333333)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:21:58.003482,"(19.0, 32.0, 30.0)","(5.0, 8.6, 6.85)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9883333333333333)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:21:58.973432,"(19.0, 32.0, 30.0)","(5.0, 8.4, 7.5)","(4.2, 5.6, 5.066666666666666)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9883333333333333)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:00.155342,"(19.0, 32.0, 30.0)","(5.0, 8.4, 7.5)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9883333333333333)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:01.439268,"(19.0, 32.0, 30.0)","(5.0, 8.4, 7.56)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 3.013)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:02.616121,"(19.0, 32.0, 30.0)","(5.0, 8.2, 7.56)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 3.013)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:04.026014,"(19.0, 32.0, 30.0)","(5.0, 8.0, 7.4399999999999995)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9625)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:05.137090,"(19.0, 32.0, 30.0)","(5.0, 8.0, 7.4399999999999995)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9625)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:06.204795,"(19.0, 32.0, 30.0)","(5.0, 8.0, 7.4399999999999995)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9625)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:07.392204,"(19.0, 32.0, 30.166666666666664)","(5.0, 8.0, 7.4399999999999995)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9625)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:08.530367,"(19.0, 32.0, 29.5)","(5.0, 8.0, 7.4399999999999995)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9625)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:09.575286,"(19.0, 32.0, 29.5)","(5.0, 8.0, 7.4399999999999995)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9625)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:10.530301,"(19.0, 32.0, 29.5)","(5.0, 8.0, 7.4399999999999995)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9625)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:11.604959,"(19.0, 32.0, 29.5)","(5.0, 8.0, 7.4399999999999995)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9625)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:12.764140,"(19.0, 32.0, 29.5)","(5.0, 8.0, 7.4399999999999995)","(4.2, 5.6, 4.988888888888889)","(7.0, 10.5, 9.55)","(2.6, 3.05, 3.011111111111111)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:13.824179,"(19.0, 32.0, 29.5)","(5.0, 8.0, 7.125)","(4.2, 5.6, 4.98125)","(7.0, 10.5, 9.55)","(2.6, 3.05, 3.011111111111111)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:14.932160,"(19.0, 32.0, 29.5)","(5.0, 8.0, 7.125)","(4.2, 5.6, 4.98125)","(7.0, 10.5, 9.55)","(2.6, 3.05, 3.011111111111111)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:16.062484,"(19.0, 32.0, 29.5)","(5.0, 8.0, 7.125)","(4.2, 5.6, 4.98125)","(7.0, 10.5, 9.55)","(2.6, 3.05, 3.011111111111111)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:17.127276,"(19.0, 32.0, 29.5)","(5.0, 8.0, 7.125)","(4.2, 5.6, 4.98125)","(7.0, 10.5, 9.55)","(2.6, 3.05, 3.011111111111111)","(4.8, 6.6, 5.72)","(12.0, 20.0, 18.125)"
11-01-2023 18:22:18.283606,"(19.0, 32.0, 29.5)","(5.0, 8.0, 7.125)","(4.2, 5.6, 4.98125)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9825)","(4.8, 6.6, 5.59)","(12.0, 20.0, 17.666666666666668)"
11-01-2023 18:22:19.384784,"(19.0, 32.0, 29.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.233333333333333)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.666666666666668)"
11-01-2023 18:22:20.635174,"(19.0, 32.0, 29.6)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.233333333333333)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.666666666666668)"
11-01-2023 18:22:21.827946,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.233333333333333)","(7.0, 10.5, 9.55)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.666666666666668)"
11-01-2023 18:22:22.852109,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.233333333333333)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.666666666666668)"
11-01-2023 18:22:23.807020,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.233333333333333)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.666666666666668)"
11-01-2023 18:22:24.888126,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.233333333333333)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.666666666666668)"
11-01-2023 18:22:25.921409,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.08)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:26.971369,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.08)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:28.004986,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.08)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:29.021516,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.08)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:30.021549,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.08)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:31.121324,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 4.8)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:32.304733,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 4.8)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:33.489829,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 4.9)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:34.697305,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 4.9)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:35.899873,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 4.9)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:37.107410,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 4.9)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:38.215686,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.2)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:39.345060,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.2)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:40.456239,"(19.0, 32.0, 26.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.2)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:41.435602,"(19.0, 32.0, 29.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.2)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:42.570425,"(19.0, 32.0, 29.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.29)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:43.814728,"(19.0, 32.0, 29.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.29)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:44.879098,"(19.0, 32.0, 29.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.29)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:46.076262,"(19.0, 32.0, 29.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.2)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9825)","(4.8, 6.4, 5.59)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:47.288053,"(19.0, 32.0, 29.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.2375)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9924999999999997)","(4.8, 6.4, 5.5875)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:48.405571,"(19.0, 32.0, 29.5)","(5.0, 7.8, 7.199999999999999)","(4.2, 5.5, 5.2375)","(7.0, 10.5, 10.228571428571428)","(2.6, 3.05, 2.9924999999999997)","(4.8, 6.2, 5.5875)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:49.560792,"(19.0, 32.0, 29.5)","(5.0, 7.8, 6.9529411764705875)","(4.2, 5.5, 5.281818181818182)","(7.0, 10.5, 11.525)","(2.6, 3.05, 2.933333333333333)","(4.8, 6.2, 5.725)","(12.0, 20.0, 17.833333333333332)"
11-01-2023 18:22:50.572589,"(19.0, 32.0, 29.5)","(5.0, 8.6, 6.9529411764705875)","(4.2, 5.5, 5.281818181818182)","(7.0, 12.5, 11.525)","(2.6, 3.05, 2.905)","(4.8, 6.4, 5.625)","(12.0, 20.0, 18.81818181818182)"
11-01-2023 18:22:51.664981,"(19.0, 32.0, 29.5)","(5.0, 8.6, 7.266666666666667)","(4.2, 5.6, 5.257142857142857)","(7.0, 12.5, 11.525)","(2.6, 3.05, 2.9266666666666667)","(4.8, 6.0, 6.35)","(12.0, 20.0, 18.81818181818182)"
