,Shore Lanka,Global Beauty,Dimes Ambition,Kraken Jock,Redleg Bull Ant,Afro Puff,Our Rascal,Orson King
12-01-2023 09:18:39.052656,"(21.0, 200.0, 63.2)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 31.25)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:40.133074,"(21.0, 200.0, 63.2)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 31.25)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:41.140630,"(21.0, 200.0, 63.2)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 31.25)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:42.144873,"(21.0, 200.0, 63.2)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 31.25)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:43.132412,"(21.0, 200.0, 63.2)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 31.25)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:44.184685,"(21.0, 200.0, 63.2)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 31.25)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:45.231220,"(21.0, 200.0, 63.2)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 31.25)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:46.248735,"(21.0, 200.0, 63.2)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:47.194464,"(21.0, 200.0, 63.2)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:48.182328,"(21.0, 200.0, 63.2)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:49.200824,"(21.0, 200.0, 74.9090909090909)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:50.273234,"(21.0, 200.0, 98.28571428571428)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:51.303737,"(21.0, 200.0, 98.85714285714286)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:52.313879,"(21.0, 200.0, 71.27272727272727)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:53.342230,"(21.0, 200.0, 60.0)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:54.380956,"(21.0, 200.0, 60.0)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:55.465383,"(21.0, 200.0, 60.0)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:56.504668,"(21.0, 200.0, 72.72727272727272)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:57.601511,"(21.0, 200.0, 72.72727272727272)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:58.651587,"(21.0, 200.0, 72.72727272727272)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:18:59.737194,"(21.0, 200.0, 73.45454545454545)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:00.776094,"(21.0, 200.0, 73.45454545454545)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:01.853832,"(21.0, 200.0, 73.45454545454545)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:02.873463,"(21.0, 200.0, 73.45454545454545)","(5.0, 9.2, 8.125)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:03.871571,"(21.0, 200.0, 46.22222222222222)","(5.0, 9.2, 8.553846153846154)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:04.885696,"(21.0, 200.0, 46.22222222222222)","(5.0, 9.2, 8.553846153846154)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:05.974574,"(21.0, 200.0, 46.22222222222222)","(5.0, 9.2, 8.553846153846154)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:07.090486,"(21.0, 200.0, 93.53846153846155)","(5.0, 9.2, 7.661538461538461)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:08.125534,"(21.0, 200.0, 93.53846153846155)","(5.0, 9.0, 6.833333333333333)","(6.5, 11.5, 10.425)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:09.133589,"(21.0, 200.0, 93.53846153846155)","(5.0, 8.6, 5.957142857142857)","(6.5, 11.0, 9.1)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:10.158176,"(21.0, 200.0, 93.53846153846155)","(5.0, 8.2, 6.699999999999999)","(6.5, 11.0, 9.1)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:11.184413,"(21.0, 200.0, 93.53846153846155)","(5.0, 8.0, 7.225)","(6.5, 11.0, 9.1)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 12.933333333333334)","(5.0, 10.5, 9.3)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:12.313837,"(21.0, 200.0, 46.22222222222222)","(5.0, 8.4, 6.8090909090909095)","(6.5, 11.0, 9.1)","(5.5, 10.5, 7.433333333333334)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.433333333333334)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:13.452231,"(21.0, 200.0, 44.3)","(5.0, 8.0, 6.708333333333334)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.433333333333334)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:14.497130,"(21.0, 200.0, 44.3)","(5.0, 7.8, 7.155555555555556)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.433333333333334)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:15.545106,"(21.0, 200.0, 44.3)","(5.0, 7.2, 6.138461538461539)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.433333333333334)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:16.577149,"(21.0, 200.0, 89.42857142857143)","(5.0, 7.0, 6.533333333333333)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.433333333333334)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:17.594512,"(21.0, 200.0, 89.42857142857143)","(5.0, 6.6, 6.222222222222221)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.433333333333334)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:18.621268,"(21.0, 200.0, 89.42857142857143)","(5.0, 6.4, 5.525)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.433333333333334)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:19.682456,"(21.0, 200.0, 89.42857142857143)","(5.0, 6.0, 5.7846153846153845)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.433333333333334)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:20.732261,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.8, 5.35)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.433333333333334)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:21.718698,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.6, 5.230769230769231)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.433333333333334)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:22.745515,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.357142857142857)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:23.863412,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.458823529411765)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.325)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:24.917806,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.458823529411765)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:25.993213,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:27.000135,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:28.015654,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:29.103779,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:30.149302,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:31.236676,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:32.251902,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:33.208704,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:34.194677,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:35.209963,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.620000000000001)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:36.241799,"(21.0, 200.0, 89.42857142857143)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 8.5)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:37.246028,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:38.241522,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:39.336513,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.071428571428571)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:40.404416,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:41.454086,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:42.522527,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:43.559908,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:44.649349,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.328571428571428)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.2)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:45.698791,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.3)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.35)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:46.832379,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.25)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:47.917349,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 8.25)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:49.004586,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:50.033661,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:51.024251,"(21.0, 200.0, 90.07142857142857)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:52.031521,"(21.0, 180.0, 104.5)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:53.106530,"(21.0, 180.0, 82.92857142857143)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:54.172555,"(21.0, 180.0, 82.92857142857143)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:55.202868,"(21.0, 180.0, 82.92857142857143)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:56.202562,"(21.0, 180.0, 82.92857142857143)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:57.238852,"(21.0, 180.0, 82.92857142857143)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:58.265808,"(21.0, 180.0, 82.92857142857143)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:19:59.327211,"(21.0, 180.0, 82.92857142857143)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:00.362850,"(21.0, 180.0, 82.92857142857143)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:01.329604,"(21.0, 180.0, 82.92857142857143)","(5.0, 5.5, 5.390909090909091)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:02.351553,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:03.400041,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:04.422265,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
12-01-2023 09:20:05.437403,"(21.0, 180.0, 82.92857142857143)","(5.0, 8.8, 8.200000000000001)","(6.5, 11.0, 9.246153846153845)","(5.5, 10.5, 9.185714285714287)","(8.5, 15.0, 13.228571428571428)","(5.0, 10.5, 9.1)","(18.0, 50.0, 33.333333333333336)","(2.6, 2.92, 2.57)"
