,Alecia,Devante,Foxtrot Tango,Halwes,Mohinga Chase
11-01-2023 12:37:38.961442,"(4.6, 6.2, 5.6000000000000005)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 11.4)"
11-01-2023 12:37:39.828271,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 11.4)"
11-01-2023 12:37:40.881851,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 10.98)"
11-01-2023 12:37:41.746204,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 10.98)"
11-01-2023 12:37:42.704448,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 10.98)"
11-01-2023 12:37:43.842364,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 10.98)"
11-01-2023 12:37:44.898394,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 10.65)"
11-01-2023 12:37:46.158916,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:47.346213,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:48.944810,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:50.224622,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:51.446947,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:52.503274,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:53.601654,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:54.823007,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:56.011089,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:57.056621,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:58.087769,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:37:59.238898,"(4.6, 6.2, 5.0)","(1.85, 2.58, 2.132)","(17.0, 40.0, 19.555555555555557)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:00.284028,"(4.6, 6.4, 5.6)","(1.85, 2.58, 2.132)","(17.0, 40.0, 19.555555555555557)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:01.438268,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:02.370842,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:03.536404,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:04.597516,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:05.602665,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:06.721440,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:07.794512,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:08.775976,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:09.748460,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:10.669775,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:11.707984,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:12.834783,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:13.717419,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:14.665382,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:15.840611,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:16.797982,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:17.920377,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:18.956258,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:19.988305,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:21.009586,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:22.072413,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:23.059076,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:24.003314,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(17.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:25.093227,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:26.120339,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:26.995650,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:27.913196,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:29.115808,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:30.345712,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:31.330861,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:32.398897,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:33.598328,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:34.845065,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:35.830593,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 9.3)"
11-01-2023 12:38:36.978976,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 10.98)"
11-01-2023 12:38:38.165804,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 11.975)"
11-01-2023 12:38:39.338764,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 11.975)"
11-01-2023 12:38:40.508463,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 11.533333333333333)"
11-01-2023 12:38:41.560134,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 13.5, 11.866666666666667)"
11-01-2023 12:38:42.700739,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:43.742938,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:44.752878,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:45.813233,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:46.707119,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:47.635919,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:48.677597,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:49.697825,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:50.654553,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:51.624977,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:52.700066,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:53.709973,"(4.6, 5.8, 5.05)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:54.694111,"(4.6, 6.4, 5.333333333333333)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:55.638043,"(4.6, 6.4, 5.6)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:56.646678,"(4.6, 6.4, 5.333333333333333)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:57.676717,"(4.6, 6.4, 5.333333333333333)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:58.653671,"(4.6, 6.4, 5.333333333333333)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:38:59.616033,"(4.6, 6.4, 5.333333333333333)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:39:00.588582,"(4.6, 6.4, 5.333333333333333)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 11.866666666666667)"
11-01-2023 12:39:01.524336,"(4.6, 6.4, 5.333333333333333)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:02.504782,"(4.6, 5.9, 4.983333333333333)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:03.505799,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:04.516687,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:05.464375,"(4.6, 5.9, 4.957142857142857)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:06.471520,"(4.6, 5.9, 5.463636363636364)","(1.85, 2.58, 2.132)","(18.0, 40.0, 21.6)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:07.667538,"(4.6, 5.9, 5.5)","(1.85, 2.58, 2.132)","(18.0, 40.0, 22.4)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:08.804203,"(4.6, 5.9, 5.5)","(1.85, 2.58, 2.132)","(18.0, 40.0, 31.333333333333336)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:09.730657,"(4.6, 5.9, 5.5)","(1.85, 2.58, 2.132)","(18.0, 38.0, 35.07142857142857)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:10.662576,"(4.6, 5.9, 5.5)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:11.689104,"(4.6, 5.9, 5.5)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:12.689546,"(4.6, 5.9, 5.5)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:13.669101,"(4.6, 5.9, 5.5181818181818185)","(1.85, 2.58, 2.132)","(18.0, 38.0, 34.0)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:14.654762,"(4.6, 5.9, 5.550000000000001)","(1.85, 2.58, 2.132)","(18.0, 38.0, 34.0)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:15.641046,"(4.6, 5.9, 5.550000000000001)","(1.85, 2.58, 2.132)","(18.0, 38.0, 34.0)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:16.712982,"(4.6, 5.9, 5.550000000000001)","(1.85, 2.58, 2.132)","(18.0, 38.0, 34.0)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:17.799319,"(4.6, 5.9, 5.550000000000001)","(1.85, 2.58, 2.132)","(18.0, 38.0, 34.0)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:18.904015,"(4.6, 5.9, 5.550000000000001)","(1.85, 2.58, 2.132)","(18.0, 38.0, 35.0)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:20.006335,"(4.6, 5.9, 5.550000000000001)","(1.85, 2.58, 2.132)","(18.0, 38.0, 35.0)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:20.996932,"(4.6, 5.9, 5.45)","(1.85, 2.58, 2.132)","(18.0, 38.0, 35.0)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:22.234848,"(4.6, 5.9, 5.45)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:23.401841,"(4.6, 5.9, 5.45)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:24.448881,"(4.6, 5.9, 5.45)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:25.518896,"(4.6, 5.8, 5.444444444444445)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:26.549162,"(4.6, 5.8, 5.444444444444445)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:27.704093,"(4.6, 5.8, 4.966666666666667)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:28.779198,"(4.6, 5.8, 5.449999999999999)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:29.846900,"(4.6, 5.8, 5.449999999999999)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:30.994137,"(4.6, 5.8, 5.449999999999999)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:31.917446,"(4.6, 5.8, 5.449999999999999)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:32.922017,"(4.6, 5.8, 5.449999999999999)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:34.094675,"(4.6, 5.8, 4.966666666666667)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:35.121396,"(4.6, 5.8, 5.4)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.7)","(6.5, 14.0, 12.17142857142857)"
11-01-2023 12:39:36.179603,"(4.6, 5.8, 5.4)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 5.13125)","(6.5, 14.0, 8.5125)"
11-01-2023 12:39:37.188423,"(4.6, 5.8, 5.4)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.427272727272727)","(6.5, 13.5, 9.066666666666666)"
11-01-2023 12:39:38.284955,"(4.6, 5.8, 5.4)","(1.85, 2.58, 2.132)","(18.0, 38.0, 32.875)","(3.5, 4.7, 4.925)","(6.5, 13.5, 9.066666666666666)"
11-01-2023 12:39:39.446531,"(4.6, 5.8, 5.4)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.925)","(6.5, 13.5, 8.75)"
11-01-2023 12:39:40.518300,"(4.6, 5.8, 5.4)","(1.85, 2.58, 2.132)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.925)","(6.5, 13.5, 9.066666666666666)"
11-01-2023 12:39:41.838474,"(4.6, 6.2, 6.0)","(1.85, 2.54, 2.4371428571428573)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.925)","(6.5, 13.5, 10.48)"
11-01-2023 12:39:42.958614,"(4.6, 6.4, 5.875)","(1.85, 2.52, 2.4371428571428573)","(18.0, 38.0, 33.9)","(3.5, 5.2, 5.071428571428571)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:43.964947,"(4.6, 6.4, 5.875)","(1.85, 2.52, 2.4371428571428573)","(18.0, 38.0, 33.9)","(3.5, 5.2, 5.071428571428571)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:45.100137,"(4.6, 6.4, 5.875)","(1.85, 2.52, 2.1977777777777776)","(18.0, 38.0, 33.9)","(3.5, 5.2, 4.871428571428571)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:46.258197,"(4.6, 6.4, 5.875)","(1.85, 2.52, 2.1977777777777776)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:47.325865,"(4.6, 6.4, 5.875)","(1.85, 2.52, 2.18)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:48.548778,"(4.6, 6.2, 5.873333333333333)","(1.85, 2.48, 2.18)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:49.586523,"(4.6, 6.2, 5.873333333333333)","(1.85, 2.48, 2.18)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:50.624299,"(4.6, 6.2, 5.873333333333333)","(1.85, 2.48, 2.2345454545454544)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:51.595810,"(4.6, 6.2, 5.873333333333333)","(1.85, 2.46, 2.252)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:52.488294,"(4.6, 6.2, 5.873333333333333)","(1.85, 2.46, 2.2)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:53.411695,"(4.6, 6.2, 5.873333333333333)","(1.85, 2.46, 2.2)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:54.471424,"(4.6, 6.2, 5.873333333333333)","(1.85, 2.46, 2.0623529411764707)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:55.444410,"(4.6, 6.2, 5.908333333333333)","(1.85, 2.46, 2.0623529411764707)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:56.497914,"(4.6, 6.2, 5.908333333333333)","(1.85, 2.46, 2.0623529411764707)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:57.527541,"(4.6, 6.2, 5.908333333333333)","(1.85, 2.46, 2.0623529411764707)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.9)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:58.696536,"(4.6, 6.2, 5.908333333333333)","(1.85, 2.46, 2.0623529411764707)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.919047619047619)","(6.5, 14.5, 10.48)"
11-01-2023 12:39:59.810865,"(4.6, 6.2, 5.908333333333333)","(1.85, 2.46, 2.0623529411764707)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.919047619047619)","(6.5, 14.5, 10.48)"
11-01-2023 12:40:01.377044,"(4.6, 6.2, 5.71)","(1.85, 2.46, 2.2)","(18.0, 38.0, 33.9)","(3.5, 5.3, 4.919047619047619)","(6.5, 14.5, 10.48)"
11-01-2023 12:40:02.447329,"(4.6, 6.2, 5.71)","(1.85, 2.46, 2.2)","(18.0, 38.0, 33.9)","(3.5, 5.3, 5.003703703703703)","(6.5, 14.5, 12.333333333333332)"
