,Chillout Cookie,Shim Girl,Coach Beard,Inga Zach,Foxtrot Tango,Go Gigi Go,Inga Lenny
14-12-2022 13:53:10.239506,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:11.281521,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:12.406810,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:13.570376,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:14.771727,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:15.887475,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:17.293692,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:18.635418,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:19.929302,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:21.238627,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:22.367927,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:23.568924,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:24.996629,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:26.210467,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:27.743960,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:29.060755,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:30.300063,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:31.698114,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:33.116040,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:34.307437,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:35.410827,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:36.516346,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:37.553125,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:38.673775,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:39.755985,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 41.875)"
14-12-2022 13:53:40.996912,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 11.142857142857142)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 15.02)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:42.158138,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 4.1571428571428575)","(6.0, 12.0, 10.84)","(3.1, 5.9, 5.390000000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:43.246852,"(3.9, 5.7, 4.775)","(6.5, 11.5, 10.65)","(3.9, 6.6, 5.091176470588235)","(6.0, 12.0, 10.84)","(3.1, 5.9, 5.390000000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:44.417557,"(3.9, 5.7, 4.775)","(6.5, 12.0, 9.275)","(3.9, 6.4, 6.105555555555556)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.390000000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:45.711493,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 9.275)","(3.9, 6.4, 6.105555555555556)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.390000000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:46.920786,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 9.275)","(3.9, 6.4, 6.105555555555556)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.390000000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:48.254583,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 9.275)","(3.9, 6.4, 6.105555555555556)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.390000000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:49.368241,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 9.275)","(3.9, 6.4, 6.105555555555556)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.390000000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:50.586708,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 9.275)","(3.9, 6.4, 6.105555555555556)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.390000000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:51.852527,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 9.275)","(3.9, 6.4, 6.105555555555556)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.390000000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:53.046702,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 9.275)","(3.9, 6.4, 6.0285714285714285)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:54.105478,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 9.275)","(3.9, 6.4, 6.0285714285714285)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:55.260351,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 9.5875)","(3.9, 6.4, 5.38)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:56.409955,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.38)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:57.489364,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.38)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:58.578103,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.38)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:53:59.676344,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.38)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:00.864049,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.38)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:01.972217,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.38)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:03.062233,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.38)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:04.197594,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.34)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:05.571596,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.34)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:07.052760,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.34)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:08.237751,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.34)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:09.360163,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.34)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:10.507160,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.033333333333333)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:11.757381,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.033333333333333)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:13.314015,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.033333333333333)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:14.610396,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.033333333333333)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:15.823558,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.033333333333333)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:17.231933,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.033333333333333)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:18.695818,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.033333333333333)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:20.137193,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.033333333333333)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:21.394739,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.033333333333333)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:22.681596,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.5, 9.5875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.5285714285714285)","(10.0, 18.5, 16.61111111111111)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:23.867790,"(3.9, 6.2, 5.05)","(6.5, 11.5, 10.03)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 15.5)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:25.199438,"(3.9, 6.2, 5.05)","(6.5, 11.5, 9.15)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 15.5)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:26.437341,"(3.9, 6.2, 5.05)","(6.5, 11.5, 9.15)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 15.5)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:27.606743,"(3.9, 6.2, 5.05)","(6.5, 11.5, 9.15)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 15.5)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:28.874377,"(3.9, 6.2, 5.05)","(6.5, 11.5, 9.15)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 15.5)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:30.133690,"(3.9, 6.2, 5.05)","(6.5, 11.5, 9.15)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 12.566666666666666)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:31.352460,"(3.9, 6.2, 5.075)","(6.5, 11.5, 9.15)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 15.957142857142857)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:32.481774,"(3.9, 6.2, 5.075)","(6.5, 11.5, 9.850000000000001)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 15.957142857142857)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:33.677519,"(3.9, 6.2, 5.075)","(6.5, 11.5, 8.85)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 15.957142857142857)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:34.930386,"(3.9, 6.2, 5.075)","(6.5, 11.5, 9.850000000000001)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.275)","(10.0, 18.5, 15.957142857142857)","(18.0, 60.0, 36.111111111111114)"
14-12-2022 13:54:36.209626,"(3.9, 6.2, 5.075)","(6.5, 11.5, 8.85)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.083333333333334)","(10.0, 18.5, 15.957142857142857)","(18.0, 60.0, 33.4375)"
14-12-2022 13:54:37.449433,"(3.9, 6.2, 5.075)","(6.5, 11.5, 9.4)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.083333333333334)","(10.0, 18.5, 15.957142857142857)","(18.0, 60.0, 43.65384615384615)"
14-12-2022 13:54:38.592335,"(3.9, 6.2, 5.075)","(6.5, 11.5, 8.85)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.083333333333334)","(10.0, 18.5, 15.957142857142857)","(18.0, 60.0, 44.82142857142857)"
14-12-2022 13:54:39.752627,"(3.9, 6.2, 5.075)","(6.5, 11.5, 9.850000000000001)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.083333333333334)","(10.0, 18.5, 15.957142857142857)","(18.0, 60.0, 44.82142857142857)"
14-12-2022 13:54:40.962093,"(3.9, 6.2, 5.886956521739131)","(6.5, 11.5, 8.85)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.083333333333334)","(10.0, 18.5, 15.957142857142857)","(18.0, 60.0, 44.82142857142857)"
14-12-2022 13:54:42.164152,"(3.9, 6.2, 5.886956521739131)","(6.5, 11.5, 9.181818181818182)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.083333333333334)","(10.0, 18.5, 15.1)","(18.0, 60.0, 44.82142857142857)"
14-12-2022 13:54:43.279431,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 8.257142857142856)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.083333333333334)","(10.0, 18.5, 15.1)","(18.0, 60.0, 44.82142857142857)"
14-12-2022 13:54:44.496334,"(3.9, 6.2, 5.115384615384615)","(6.5, 11.0, 8.257142857142856)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 15.1)","(18.0, 60.0, 44.82142857142857)"
14-12-2022 13:54:45.767181,"(3.9, 6.2, 5.115384615384615)","(6.5, 10.5, 7.8125)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 15.1)","(18.0, 60.0, 44.82142857142857)"
14-12-2022 13:54:47.117771,"(3.9, 6.2, 5.115384615384615)","(6.5, 10.5, 7.8125)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 16.325)","(18.0, 60.0, 38.75)"
14-12-2022 13:54:48.437160,"(3.9, 6.2, 5.115384615384615)","(6.5, 10.5, 7.8125)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 38.75)"
14-12-2022 13:54:49.538299,"(3.9, 6.2, 5.115384615384615)","(6.5, 10.5, 7.8125)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.237500000000001)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 38.75)"
14-12-2022 13:54:51.072859,"(3.9, 6.2, 5.115384615384615)","(6.5, 10.5, 7.8125)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.033333333333333)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 42.5)"
14-12-2022 13:54:52.362387,"(3.9, 6.2, 5.115384615384615)","(6.5, 10.5, 8.625)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 42.5)"
14-12-2022 13:54:53.753272,"(3.9, 6.2, 5.05)","(6.5, 10.5, 8.625)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 42.5)"
14-12-2022 13:54:54.961558,"(3.9, 6.2, 5.05)","(6.5, 10.5, 7.214285714285714)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 42.5)"
14-12-2022 13:54:56.110041,"(3.9, 6.2, 5.05)","(6.5, 10.5, 7.8125)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 42.5)"
14-12-2022 13:54:57.419042,"(3.9, 6.2, 5.05)","(6.5, 10.5, 8.625)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 42.5)"
14-12-2022 13:54:58.570976,"(3.9, 6.2, 5.075)","(6.5, 10.5, 8.625)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 42.5)"
14-12-2022 13:54:59.785134,"(3.9, 6.2, 5.075)","(6.5, 10.5, 7.6875)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 42.5)"
14-12-2022 13:55:00.965224,"(3.9, 6.2, 5.075)","(6.5, 10.5, 8.708333333333334)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.2625)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 42.5)"
14-12-2022 13:55:02.181038,"(3.9, 6.2, 5.075)","(6.5, 10.5, 8.625)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.066666666666666)","(10.0, 18.5, 16.954545454545453)","(18.0, 60.0, 42.5)"
14-12-2022 13:55:03.444595,"(3.9, 6.2, 5.075)","(6.5, 10.5, 8.257142857142856)","(3.9, 6.4, 5.958333333333334)","(6.0, 12.0, 11.066666666666666)","(3.1, 5.9, 5.066666666666666)","(10.0, 18.5, 15.1)","(18.0, 60.0, 42.5)"
