,Hartley Bale,Bollard Bobby,Line And Length,Bank On Frankie,Victory Heist,Aston Stout
09-01-2023 17:06:00.887661,"(1.5, 1.66, 1.6542372881355931)","(31.0, 85.0, 78.33333333333333)","(10.0, 17.5, 16.95)","(5.0, 7.4, 7.072727272727273)","(26.0, 44.0, 43.5)","(4.6, 6.6, 6.485106382978723)"
09-01-2023 17:06:02.192892,"(1.5, 1.66, 1.6542372881355931)","(31.0, 85.0, 78.33333333333333)","(10.0, 18.0, 16.95)","(5.0, 7.4, 7.072727272727273)","(26.0, 44.0, 43.5)","(4.6, 6.6, 6.476190476190476)"
09-01-2023 17:06:03.490323,"(1.5, 1.66, 1.6510416666666665)","(31.0, 85.0, 78.33333333333333)","(10.0, 18.0, 16.95)","(5.0, 7.4, 7.22608695652174)","(26.0, 44.0, 43.53846153846154)","(4.6, 6.6, 6.774883720930232)"
09-01-2023 17:06:04.660406,"(1.5, 1.62, 1.6123529411764708)","(31.0, 85.0, 78.33333333333333)","(10.0, 18.0, 17.38235294117647)","(5.0, 7.4, 7.22608695652174)","(26.0, 44.0, 43.53846153846154)","(4.6, 6.8, 6.914285714285715)"
09-01-2023 17:06:05.710959,"(1.5, 1.62, 1.6054166666666667)","(31.0, 85.0, 78.33333333333333)","(10.0, 18.0, 17.5)","(5.0, 7.6, 7.2592592592592595)","(26.0, 44.0, 43.53846153846154)","(4.6, 7.0, 6.942857142857143)"
09-01-2023 17:06:06.875482,"(1.5, 1.6, 1.5900783699059562)","(31.0, 75.0, 67.5)","(10.0, 18.0, 17.125)","(5.0, 7.6, 7.44375)","(26.0, 44.0, 43.53846153846154)","(4.6, 7.0, 6.937931034482759)"
09-01-2023 17:06:07.985234,"(1.5, 1.59, 1.586875)","(31.0, 75.0, 58.63636363636363)","(10.0, 18.0, 17.125)","(5.0, 7.8, 7.46)","(26.0, 44.0, 43.53846153846154)","(4.6, 7.2, 6.929032258064516)"
09-01-2023 17:06:09.017750,"(1.5, 1.59, 1.5862500000000002)","(31.0, 75.0, 65.45454545454545)","(10.0, 18.0, 17.125)","(5.0, 7.8, 7.46)","(26.0, 44.0, 43.53846153846154)","(4.8, 7.0, 6.929032258064516)"
09-01-2023 17:06:10.173636,"(1.5, 1.59, 1.5822727272727273)","(31.0, 75.0, 65.45454545454545)","(10.0, 18.0, 17.125)","(5.0, 7.8, 7.46)","(26.0, 44.0, 43.53846153846154)","(4.8, 7.0, 6.963265306122449)"
09-01-2023 17:06:11.282292,"(1.45, 1.58, 1.570041237113402)","(31.0, 75.0, 60.68181818181818)","(10.0, 18.0, 17.125)","(5.0, 7.8, 7.707692307692308)","(26.0, 44.0, 43.5)","(4.8, 7.2, 6.996923076923077)"
09-01-2023 17:06:12.359925,"(1.45, 1.58, 1.570040733197556)","(31.0, 75.0, 60.68181818181818)","(10.0, 18.0, 17.125)","(5.0, 7.8, 7.707692307692308)","(26.0, 44.0, 43.5)","(4.8, 7.2, 6.996923076923077)"
09-01-2023 17:06:13.485134,"(1.45, 1.59, 1.5833333333333335)","(31.0, 75.0, 60.68181818181818)","(10.0, 18.0, 17.125)","(5.0, 8.0, 7.670588235294117)","(26.0, 44.0, 43.5)","(4.8, 7.2, 7.0058823529411764)"
09-01-2023 17:06:14.527313,"(1.45, 1.59, 1.5833333333333335)","(31.0, 75.0, 60.68181818181818)","(10.0, 18.0, 17.125)","(5.0, 8.0, 7.670588235294117)","(26.0, 44.0, 43.5)","(4.8, 7.2, 7.0058823529411764)"
09-01-2023 17:06:15.640276,"(1.45, 1.59, 1.5833333333333335)","(31.0, 75.0, 60.68181818181818)","(10.0, 18.0, 17.125)","(5.0, 8.0, 7.670588235294117)","(26.0, 44.0, 43.5)","(4.8, 7.2, 7.0058823529411764)"
09-01-2023 17:06:16.835267,"(1.45, 1.58, 1.5680898876404494)","(31.0, 75.0, 60.68181818181818)","(10.0, 19.5, 18.763157894736842)","(5.0, 8.0, 7.607142857142857)","(26.0, 44.0, 43.46666666666667)","(4.8, 7.2, 6.9904761904761905)"
09-01-2023 17:06:18.043209,"(1.45, 1.59, 1.5893478260869567)","(41.0, 75.0, 69.73684210526315)","(10.0, 18.0, 17.95)","(5.0, 7.6, 7.362500000000001)","(26.0, 44.0, 43.46666666666667)","(5.0, 7.2, 7.004255319148936)"
09-01-2023 17:06:19.194470,"(1.45, 1.6, 1.5946478873239438)","(41.0, 75.0, 69.73684210526315)","(10.0, 18.0, 17.95)","(5.0, 7.4, 7.248888888888889)","(26.0, 44.0, 43.5)","(5.0, 7.2, 7.008695652173913)"
09-01-2023 17:06:20.318738,"(1.45, 1.61, 1.6005128205128205)","(41.0, 75.0, 69.73684210526315)","(10.0, 18.0, 17.95)","(5.0, 7.4, 7.225641025641026)","(26.0, 44.0, 43.5)","(5.0, 7.2, 7.004255319148936)"
09-01-2023 17:06:21.345286,"(1.45, 1.61, 1.595740740740741)","(41.0, 75.0, 69.73684210526315)","(10.0, 18.0, 17.95)","(5.0, 7.4, 7.225641025641026)","(26.0, 44.0, 43.5)","(5.0, 7.2, 7.059459459459459)"
09-01-2023 17:06:22.345247,"(1.45, 1.61, 1.595740740740741)","(41.0, 75.0, 69.73684210526315)","(10.0, 18.0, 17.95)","(5.0, 7.4, 7.231578947368421)","(26.0, 44.0, 43.57142857142857)","(5.0, 7.2, 7.155555555555556)"
09-01-2023 17:06:23.377517,"(1.45, 1.6, 1.5960784313725491)","(41.0, 75.0, 68.0)","(10.0, 18.0, 17.95)","(5.0, 7.4, 7.092307692307692)","(26.0, 44.0, 43.57142857142857)","(5.0, 7.2, 7.109677419354838)"
09-01-2023 17:06:24.579119,"(1.45, 1.6, 1.599182389937107)","(41.0, 75.0, 68.0)","(10.0, 19.5, 18.346153846153847)","(5.0, 7.4, 7.1)","(26.0, 44.0, 43.57142857142857)","(5.0, 7.2, 6.945454545454545)"
09-01-2023 17:06:25.637247,"(1.45, 1.61, 1.6038582677165356)","(41.0, 75.0, 68.0)","(10.0, 19.5, 18.346153846153847)","(5.0, 7.4, 7.1)","(26.0, 44.0, 43.57142857142857)","(5.0, 7.0, 6.923076923076923)"
09-01-2023 17:06:26.928697,"(1.45, 1.61, 1.60487012987013)","(41.0, 75.0, 68.0)","(10.0, 17.5, 18.125)","(5.0, 7.4, 7.2375)","(26.0, 44.0, 44.36363636363636)","(5.0, 7.0, 6.404761904761905)"
09-01-2023 17:06:28.114303,"(1.45, 1.62, 1.6141025641025641)","(41.0, 75.0, 68.6842105263158)","(10.0, 19.0, 18.85)","(5.0, 7.4, 7.158490566037736)","(26.0, 48.0, 46.4)","(5.0, 6.6, 6.392822966507177)"
09-01-2023 17:06:29.293303,"(1.45, 1.63, 1.6235802469135803)","(31.0, 75.0, 68.6842105263158)","(11.0, 19.0, 18.8)","(5.5, 7.4, 7.158490566037736)","(26.0, 48.0, 45.64705882352941)","(5.0, 6.4, 6.491891891891892)"
09-01-2023 17:06:30.434245,"(1.45, 1.62, 1.6064705882352943)","(31.0, 75.0, 68.6842105263158)","(11.0, 19.0, 18.475)","(5.5, 7.4, 7.158490566037736)","(26.0, 48.0, 45.64705882352941)","(5.0, 6.6, 6.491891891891892)"
09-01-2023 17:06:31.457361,"(1.45, 1.62, 1.6109448818897638)","(31.0, 75.0, 68.6842105263158)","(11.0, 19.0, 18.475)","(5.5, 7.4, 7.158490566037736)","(26.0, 48.0, 45.64705882352941)","(5.0, 6.6, 6.491891891891892)"
09-01-2023 17:06:32.461969,"(1.45, 1.62, 1.6113385826771653)","(31.0, 75.0, 68.6842105263158)","(11.0, 19.0, 18.526315789473685)","(5.5, 7.4, 7.158490566037736)","(26.0, 48.0, 45.64705882352941)","(5.0, 6.6, 6.379865771812081)"
09-01-2023 17:06:33.681824,"(1.45, 1.65, 1.6308695652173912)","(31.0, 75.0, 63.0)","(11.0, 19.5, 18.428571428571427)","(5.5, 7.6, 7.546666666666667)","(26.0, 55.0, 50.84615384615385)","(5.0, 6.2, 5.998181818181818)"
09-01-2023 17:06:34.895861,"(1.45, 1.64, 1.635681818181818)","(31.0, 75.0, 61.666666666666664)","(11.0, 19.5, 18.07894736842105)","(5.5, 7.6, 7.544444444444444)","(26.0, 55.0, 52.5)","(5.0, 6.2, 6.024489795918368)"
09-01-2023 17:06:36.065596,"(1.45, 1.65, 1.6490355329949238)","(41.0, 70.0, 61.666666666666664)","(11.0, 19.5, 17.642857142857142)","(5.5, 7.6, 7.3090909090909095)","(31.0, 55.0, 52.666666666666664)","(5.0, 6.2, 6.08235294117647)"
09-01-2023 17:06:37.141887,"(1.45, 1.66, 1.659433962264151)","(41.0, 70.0, 65.0)","(11.0, 17.5, 17.214285714285715)","(5.5, 7.4, 7.264)","(31.0, 55.0, 51.5)","(5.0, 6.2, 6.051724137931035)"
09-01-2023 17:06:38.257155,"(1.45, 1.66, 1.659433962264151)","(41.0, 70.0, 65.0)","(11.0, 17.5, 17.27777777777778)","(5.5, 7.4, 7.224390243902439)","(31.0, 55.0, 51.5)","(5.0, 6.2, 6.051724137931035)"
09-01-2023 17:06:39.275411,"(1.45, 1.67, 1.6603124999999999)","(41.0, 70.0, 69.375)","(11.0, 17.5, 17.214285714285715)","(5.5, 7.4, 7.23)","(31.0, 55.0, 52.666666666666664)","(5.0, 6.2, 6.051724137931035)"
09-01-2023 17:06:40.467710,"(1.45, 1.67, 1.661566265060241)","(41.0, 70.0, 69.375)","(11.0, 17.5, 17.22222222222222)","(5.5, 7.4, 7.209090909090909)","(31.0, 55.0, 51.5)","(5.0, 6.2, 6.051724137931035)"
09-01-2023 17:06:41.530138,"(1.45, 1.67, 1.663076923076923)","(41.0, 70.0, 69.0)","(11.0, 17.5, 17.22222222222222)","(5.5, 7.4, 7.209090909090909)","(31.0, 55.0, 52.666666666666664)","(5.0, 6.2, 6.051724137931035)"
09-01-2023 17:06:42.699607,"(1.45, 1.67, 1.6641935483870967)","(41.0, 70.0, 67.6470588235294)","(11.0, 17.5, 17.147058823529413)","(5.5, 7.4, 7.010526315789473)","(31.0, 55.0, 51.25)","(5.0, 6.2, 6.049122807017544)"
09-01-2023 17:06:43.789821,"(1.45, 1.68, 1.6715254237288135)","(41.0, 80.0, 67.6470588235294)","(11.0, 17.5, 17.147058823529413)","(5.5, 7.2, 6.906666666666666)","(31.0, 55.0, 51.25)","(5.0, 6.2, 6.063157894736842)"
09-01-2023 17:06:44.814836,"(1.45, 1.68, 1.6717857142857142)","(41.0, 80.0, 67.6470588235294)","(11.0, 17.5, 17.147058823529413)","(5.5, 7.2, 6.906666666666666)","(31.0, 55.0, 47.38461538461539)","(5.0, 6.2, 6.069230769230769)"
09-01-2023 17:06:45.756037,"(1.45, 1.67, 1.6671739130434782)","(41.0, 80.0, 69.5)","(11.0, 17.5, 17.125)","(5.5, 7.2, 6.906666666666666)","(31.0, 55.0, 47.38461538461539)","(5.0, 6.2, 6.069230769230769)"
09-01-2023 17:06:46.789594,"(1.45, 1.68, 1.6748387096774193)","(41.0, 80.0, 68.75)","(11.0, 17.5, 17.1)","(5.5, 7.2, 6.906666666666666)","(31.0, 50.0, 48.8)","(5.0, 6.2, 6.063157894736842)"
09-01-2023 17:06:47.730376,"(1.45, 1.68, 1.6691304347826086)","(41.0, 80.0, 71.0)","(11.0, 17.5, 16.954545454545453)","(5.5, 7.2, 6.924137931034482)","(31.0, 50.0, 47.5)","(5.0, 6.2, 6.063157894736842)"
09-01-2023 17:06:48.752685,"(1.45, 1.68, 1.6691304347826086)","(41.0, 80.0, 68.75)","(11.0, 17.5, 16.954545454545453)","(5.5, 7.2, 6.941935483870967)","(31.0, 55.0, 47.2)","(5.0, 6.2, 6.073469387755102)"
09-01-2023 17:06:49.791572,"(1.45, 1.67, 1.661304347826087)","(41.0, 80.0, 68.75)","(11.0, 17.5, 17.05)","(5.5, 7.2, 6.927272727272727)","(31.0, 55.0, 47.5)","(5.0, 6.2, 6.052830188679246)"
09-01-2023 17:06:50.836964,"(1.45, 1.67, 1.6631147540983606)","(41.0, 80.0, 71.0)","(11.0, 17.5, 17.05)","(5.5, 7.0, 6.819718309859155)","(31.0, 55.0, 48.54545454545455)","(5.0, 6.2, 6.063157894736842)"
09-01-2023 17:06:52.082968,"(1.45, 1.68, 1.6763333333333332)","(41.0, 80.0, 68.0)","(11.0, 17.5, 17.25)","(5.5, 7.0, 6.827272727272727)","(31.0, 50.0, 47.333333333333336)","(5.0, 6.2, 6.073469387755102)"
09-01-2023 17:06:53.270776,"(1.45, 1.68, 1.6703703703703703)","(41.0, 80.0, 71.42857142857143)","(11.0, 17.5, 17.25)","(5.5, 7.0, 6.9)","(31.0, 50.0, 47.5)","(5.0, 6.2, 6.073469387755102)"
09-01-2023 17:06:54.548953,"(1.45, 1.68, 1.6706451612903226)","(41.0, 80.0, 68.0)","(11.0, 17.5, 17.25)","(5.5, 7.0, 6.892307692307692)","(31.0, 55.0, 46.8)","(5.0, 6.2, 6.073469387755102)"
09-01-2023 17:06:55.520524,"(1.45, 1.68, 1.6680851063829787)","(41.0, 80.0, 68.0)","(11.0, 17.5, 17.25)","(5.5, 7.0, 6.892307692307692)","(31.0, 50.0, 46.8)","(5.0, 6.2, 6.073469387755102)"
09-01-2023 17:06:56.907514,"(1.45, 1.68, 1.6662162162162162)","(41.0, 80.0, 71.42857142857143)","(11.0, 17.5, 17.25)","(5.5, 7.0, 6.941935483870967)","(31.0, 50.0, 46.9)","(5.0, 6.2, 6.066666666666666)"
09-01-2023 17:06:57.961494,"(1.45, 1.67, 1.6662162162162162)","(41.0, 80.0, 71.42857142857143)","(11.0, 17.5, 17.25)","(5.5, 7.2, 6.9904761904761905)","(31.0, 55.0, 46.8)","(5.0, 6.2, 6.078260869565217)"
09-01-2023 17:06:59.211883,"(1.45, 1.67, 1.660609756097561)","(41.0, 80.0, 63.333333333333336)","(11.0, 17.5, 17.25)","(5.5, 7.2, 6.9904761904761905)","(31.0, 50.0, 46.8)","(5.0, 6.2, 6.078260869565217)"
09-01-2023 17:07:00.302909,"(1.45, 1.67, 1.6558715596330273)","(41.0, 80.0, 63.333333333333336)","(11.0, 17.5, 17.25)","(5.5, 7.2, 6.9904761904761905)","(31.0, 50.0, 46.8)","(5.0, 6.2, 6.078260869565217)"
09-01-2023 17:07:01.278819,"(1.45, 1.67, 1.6655)","(41.0, 75.0, 61.666666666666664)","(11.0, 17.5, 17.25)","(5.5, 7.2, 7.085714285714285)","(31.0, 50.0, 46.8)","(5.0, 6.2, 6.066666666666666)"
09-01-2023 17:07:02.154215,"(1.45, 1.68, 1.6674074074074072)","(41.0, 75.0, 68.6842105263158)","(11.0, 17.0, 16.75)","(5.5, 7.2, 7.123809523809524)","(31.0, 50.0, 46.8)","(5.0, 6.2, 6.063157894736842)"
09-01-2023 17:07:03.095370,"(1.45, 1.68, 1.6674074074074072)","(41.0, 75.0, 64.0909090909091)","(11.0, 17.0, 16.763157894736842)","(5.5, 7.2, 7.162162162162162)","(31.0, 50.0, 46.9)","(5.0, 6.2, 6.056)"
09-01-2023 17:07:04.144808,"(1.45, 1.67, 1.6670454545454545)","(41.0, 75.0, 70.45454545454545)","(11.0, 17.0, 16.833333333333332)","(5.5, 7.2, 7.181818181818182)","(31.0, 46.0, 43.0)","(5.0, 6.2, 6.070588235294117)"
09-01-2023 17:07:05.182201,"(1.45, 1.67, 1.668139534883721)","(41.0, 75.0, 70.83333333333333)","(11.0, 17.0, 16.735294117647058)","(5.5, 7.2, 7.184615384615385)","(31.0, 50.0, 46.5)","(5.0, 6.2, 6.052631578947368)"
09-01-2023 17:07:06.249689,"(1.45, 1.67, 1.668139534883721)","(41.0, 75.0, 69.44444444444444)","(11.0, 17.0, 16.735294117647058)","(5.5, 7.2, 7.184615384615385)","(31.0, 50.0, 47.86666666666667)","(5.0, 6.2, 6.066666666666666)"
09-01-2023 17:07:07.303897,"(1.45, 1.67, 1.668139534883721)","(41.0, 75.0, 70.83333333333333)","(11.0, 17.0, 16.833333333333332)","(5.5, 7.2, 7.262686567164179)","(31.0, 50.0, 47.09090909090909)","(5.0, 6.2, 6.137254901960785)"
09-01-2023 17:07:08.333571,"(1.45, 1.65, 1.6409487179487179)","(41.0, 75.0, 69.44444444444444)","(11.0, 17.0, 16.794117647058822)","(5.5, 7.4, 7.328)","(31.0, 50.0, 45.27272727272727)","(5.0, 6.2, 6.131818181818182)"
09-01-2023 17:07:09.330394,"(1.45, 1.65, 1.633991323210412)","(41.0, 75.0, 69.44444444444444)","(11.0, 17.5, 16.794117647058822)","(5.5, 7.4, 7.270588235294118)","(31.0, 48.0, 42.666666666666664)","(5.0, 6.4, 6.105)"
09-01-2023 17:07:10.346382,"(1.45, 1.65, 1.633991323210412)","(41.0, 75.0, 71.15384615384616)","(11.0, 17.5, 16.833333333333332)","(5.5, 7.6, 7.444444444444445)","(31.0, 48.0, 45.5)","(5.0, 6.4, 6.128735632183908)"
09-01-2023 17:07:11.397493,"(1.45, 1.65, 1.6338983050847458)","(41.0, 75.0, 69.44444444444444)","(11.0, 17.5, 16.833333333333332)","(5.5, 7.6, 7.444444444444445)","(31.0, 48.0, 43.2)","(5.0, 6.4, 6.128735632183908)"
09-01-2023 17:07:12.521007,"(1.45, 1.64, 1.6368686868686868)","(41.0, 75.0, 73.23529411764706)","(11.0, 17.5, 16.966666666666665)","(5.5, 7.6, 7.444444444444445)","(31.0, 48.0, 44.0)","(5.0, 6.4, 6.128735632183908)"
09-01-2023 17:07:13.624919,"(1.45, 1.64, 1.6366019417475728)","(41.0, 80.0, 78.75)","(11.0, 17.5, 16.966666666666665)","(5.5, 7.6, 7.447058823529412)","(31.0, 46.0, 44.714285714285715)","(5.0, 6.4, 6.1461538461538465)"
09-01-2023 17:07:14.686007,"(1.45, 1.65, 1.634)","(41.0, 75.0, 71.53846153846153)","(11.0, 17.5, 17.22222222222222)","(5.5, 7.6, 7.109090909090909)","(31.0, 46.0, 44.714285714285715)","(5.0, 6.4, 6.2153846153846155)"
09-01-2023 17:07:15.676376,"(1.45, 1.65, 1.641063829787234)","(41.0, 75.0, 70.33333333333333)","(11.0, 17.5, 17.22222222222222)","(5.5, 7.2, 7.109090909090909)","(31.0, 46.0, 44.714285714285715)","(5.0, 6.4, 6.242335766423357)"
09-01-2023 17:07:16.713916,"(1.45, 1.65, 1.644008810572687)","(41.0, 75.0, 72.27272727272727)","(11.0, 17.5, 17.261904761904763)","(5.5, 7.2, 7.077272727272727)","(31.0, 46.0, 44.714285714285715)","(5.0, 6.4, 6.243478260869566)"
09-01-2023 17:07:17.676300,"(1.45, 1.65, 1.6439393939393938)","(41.0, 75.0, 72.27272727272727)","(11.0, 18.0, 17.133333333333333)","(5.5, 7.2, 7.077272727272727)","(31.0, 46.0, 44.714285714285715)","(5.0, 6.4, 6.243478260869566)"
09-01-2023 17:07:18.643084,"(1.45, 1.65, 1.6433333333333333)","(41.0, 75.0, 73.75)","(11.0, 18.5, 18.11904761904762)","(5.5, 7.2, 7.074418604651163)","(31.0, 46.0, 44.714285714285715)","(5.0, 6.4, 6.22992125984252)"
09-01-2023 17:07:19.549115,"(1.45, 1.65, 1.6433333333333333)","(41.0, 75.0, 73.75)","(11.0, 18.5, 18.11904761904762)","(5.5, 7.2, 7.074418604651163)","(31.0, 46.0, 44.714285714285715)","(5.0, 6.4, 6.22992125984252)"
09-01-2023 17:07:20.507142,"(1.45, 1.65, 1.6433333333333333)","(41.0, 75.0, 73.75)","(11.0, 18.5, 18.35)","(5.5, 7.2, 7.069879518072289)","(31.0, 46.0, 44.666666666666664)","(5.0, 6.4, 6.177319587628866)"
09-01-2023 17:07:21.665216,"(1.45, 1.65, 1.6433333333333333)","(41.0, 75.0, 73.75)","(11.0, 18.5, 18.35)","(5.5, 7.2, 7.069879518072289)","(31.0, 46.0, 44.666666666666664)","(5.0, 6.4, 6.177319587628866)"
09-01-2023 17:07:22.736212,"(1.45, 1.65, 1.6403614457831324)","(41.0, 75.0, 73.75)","(11.0, 18.5, 17.338709677419356)","(5.5, 7.2, 7.063291139240507)","(31.0, 46.0, 45.142857142857146)","(5.0, 6.4, 6.256953642384106)"
09-01-2023 17:07:23.775177,"(1.45, 1.65, 1.640691823899371)","(41.0, 75.0, 73.75)","(11.0, 17.5, 17.342105263157894)","(5.5, 7.2, 7.082608695652174)","(31.0, 46.0, 45.5)","(5.0, 6.4, 6.256953642384106)"
09-01-2023 17:07:24.690873,"(1.45, 1.65, 1.6410303030303028)","(41.0, 75.0, 74.0)","(11.0, 17.5, 17.289473684210527)","(5.5, 7.2, 7.082608695652174)","(31.0, 46.0, 45.125)","(5.0, 6.4, 6.256953642384106)"
09-01-2023 17:07:25.664181,"(1.45, 1.65, 1.640632911392405)","(41.0, 80.0, 74.73684210526315)","(11.0, 17.5, 17.333333333333332)","(5.5, 7.2, 7.0864864864864865)","(31.0, 46.0, 44.09090909090909)","(5.0, 6.4, 6.235114503816794)"
09-01-2023 17:07:26.638362,"(1.45, 1.65, 1.6376666666666666)","(41.0, 80.0, 74.11764705882354)","(11.0, 17.5, 17.333333333333332)","(5.5, 7.4, 7.294117647058823)","(31.0, 46.0, 44.09090909090909)","(5.0, 6.4, 6.235114503816794)"
09-01-2023 17:07:27.629084,"(1.45, 1.65, 1.6377310924369748)","(41.0, 80.0, 73.33333333333333)","(11.0, 17.5, 17.125)","(5.5, 7.4, 7.294117647058823)","(31.0, 46.0, 43.91304347826087)","(5.0, 6.4, 6.253846153846154)"
09-01-2023 17:07:28.580710,"(1.45, 1.64, 1.629763779527559)","(41.0, 75.0, 73.5)","(11.0, 17.5, 17.1)","(5.5, 7.6, 7.404878048780487)","(31.0, 46.0, 43.91304347826087)","(5.0, 6.4, 6.253846153846154)"
09-01-2023 17:07:29.484449,"(1.45, 1.64, 1.6300763358778625)","(41.0, 75.0, 73.5)","(11.0, 17.5, 17.1)","(5.5, 7.6, 7.404878048780487)","(31.0, 46.0, 43.91304347826087)","(5.0, 6.4, 6.253846153846154)"
09-01-2023 17:07:30.405543,"(1.45, 1.64, 1.62984375)","(41.0, 75.0, 73.5)","(11.0, 17.5, 17.233333333333334)","(5.5, 7.6, 7.404878048780487)","(31.0, 46.0, 43.91304347826087)","(5.0, 6.4, 6.253846153846154)"
09-01-2023 17:07:31.366885,"(1.45, 1.63, 1.6295454545454544)","(41.0, 75.0, 73.5)","(11.0, 17.5, 17.233333333333334)","(5.5, 7.6, 7.40952380952381)","(31.0, 46.0, 43.91304347826087)","(5.0, 6.4, 6.253846153846154)"
09-01-2023 17:07:32.357692,"(1.45, 1.63, 1.6295384615384614)","(41.0, 75.0, 73.5)","(11.0, 17.5, 16.833333333333332)","(5.5, 7.6, 7.413953488372093)","(31.0, 46.0, 43.91304347826087)","(5.0, 6.4, 6.284848484848485)"
09-01-2023 17:07:33.415013,"(1.45, 1.63, 1.629016393442623)","(41.0, 75.0, 73.5)","(11.0, 17.5, 16.85)","(5.5, 7.6, 7.168932038834952)","(31.0, 46.0, 43.0)","(5.0, 6.4, 6.337142857142857)"
09-01-2023 17:07:34.462745,"(1.45, 1.64, 1.6362189054726368)","(41.0, 75.0, 73.5)","(11.0, 17.0, 16.85)","(5.5, 7.2, 7.177083333333334)","(31.0, 46.0, 43.0)","(5.0, 6.4, 6.337704918032787)"
09-01-2023 17:07:35.518844,"(1.45, 1.64, 1.6372375690607734)","(41.0, 75.0, 73.33333333333333)","(11.0, 17.0, 16.692307692307693)","(5.5, 7.2, 7.248648648648649)","(31.0, 46.0, 45.625)","(5.0, 6.4, 6.17741935483871)"
09-01-2023 17:07:36.590690,"(1.45, 1.65, 1.6405850091407677)","(41.0, 75.0, 74.28571428571429)","(11.0, 17.5, 17.07894736842105)","(5.5, 7.4, 7.248648648648649)","(31.0, 46.0, 45.625)","(5.0, 6.2, 6.266666666666667)"
09-01-2023 17:07:37.569910,"(1.45, 1.64, 1.6367532467532466)","(41.0, 75.0, 74.58333333333333)","(11.0, 17.5, 17.375)","(5.5, 7.4, 7.228205128205128)","(31.0, 46.0, 45.68421052631579)","(5.0, 6.4, 6.287640449438203)"
09-01-2023 17:07:38.463831,"(1.45, 1.64, 1.6357377049180326)","(41.0, 75.0, 74.28571428571429)","(11.0, 17.5, 17.40909090909091)","(5.5, 7.4, 7.2153846153846155)","(31.0, 46.0, 45.57142857142857)","(5.0, 6.4, 6.287640449438203)"
09-01-2023 17:07:39.472960,"(1.45, 1.64, 1.6384782608695652)","(41.0, 75.0, 74.28571428571429)","(11.0, 18.0, 17.28125)","(5.5, 7.4, 7.2484210526315795)","(31.0, 46.0, 44.10526315789474)","(5.0, 6.4, 6.30344827586207)"
09-01-2023 17:07:40.470696,"(1.45, 1.64, 1.63825)","(41.0, 75.0, 74.28571428571429)","(11.0, 18.0, 17.28125)","(5.5, 7.4, 7.2484210526315795)","(31.0, 46.0, 44.10526315789474)","(5.0, 6.4, 6.30344827586207)"
09-01-2023 17:07:41.429932,"(1.45, 1.64, 1.63825)","(41.0, 75.0, 74.28571428571429)","(11.0, 18.0, 17.28125)","(5.5, 7.4, 7.2484210526315795)","(31.0, 46.0, 44.10526315789474)","(5.0, 6.4, 6.30344827586207)"
09-01-2023 17:07:42.422376,"(1.45, 1.64, 1.6375)","(41.0, 75.0, 74.28571428571429)","(11.0, 18.0, 17.28125)","(5.5, 7.4, 7.2305882352941175)","(31.0, 46.0, 44.10526315789474)","(5.0, 6.4, 6.30843373493976)"
09-01-2023 17:07:43.362376,"(1.45, 1.64, 1.6386666666666665)","(41.0, 75.0, 74.28571428571429)","(11.0, 18.0, 17.233333333333334)","(5.5, 7.4, 7.2305882352941175)","(31.0, 46.0, 44.10526315789474)","(5.0, 6.4, 6.3375)"
09-01-2023 17:07:44.332899,"(1.45, 1.64, 1.6389873417721519)","(41.0, 75.0, 74.28571428571429)","(11.0, 16.5, 16.28846153846154)","(5.5, 7.4, 7.282828282828283)","(31.0, 46.0, 44.285714285714285)","(5.0, 6.4, 6.338709677419355)"
09-01-2023 17:07:45.254519,"(1.45, 1.64, 1.6392666666666666)","(41.0, 75.0, 74.28571428571429)","(11.0, 16.5, 16.340425531914892)","(5.5, 7.4, 7.282828282828283)","(31.0, 46.0, 44.285714285714285)","(5.0, 6.4, 6.338709677419355)"
09-01-2023 17:07:46.235511,"(1.45, 1.64, 1.6384931506849314)","(41.0, 75.0, 74.16666666666667)","(11.0, 16.5, 16.321428571428573)","(5.5, 7.4, 7.307042253521127)","(31.0, 50.0, 47.91304347826087)","(5.0, 6.4, 6.337704918032787)"
09-01-2023 17:07:47.270340,"(1.45, 1.64, 1.6384931506849314)","(41.0, 75.0, 74.16666666666667)","(11.0, 16.5, 16.321428571428573)","(5.5, 7.4, 7.307042253521127)","(31.0, 50.0, 47.6)","(5.0, 6.4, 6.337704918032787)"
09-01-2023 17:07:48.305495,"(1.45, 1.64, 1.6384931506849314)","(41.0, 75.0, 74.16666666666667)","(11.0, 16.5, 16.333333333333332)","(5.5, 7.4, 7.308571428571429)","(31.0, 48.0, 48.714285714285715)","(5.0, 6.4, 6.28421052631579)"
09-01-2023 17:07:49.303440,"(1.45, 1.64, 1.6373684210526316)","(41.0, 75.0, 72.77777777777777)","(11.0, 16.5, 16.375)","(5.5, 7.4, 7.286363636363637)","(31.0, 50.0, 47.0)","(5.0, 6.4, 6.2935483870967746)"
09-01-2023 17:07:50.211454,"(1.45, 1.64, 1.6349122807017542)","(41.0, 75.0, 72.77777777777777)","(11.0, 16.5, 16.375)","(5.5, 7.4, 7.283720930232558)","(31.0, 50.0, 47.0)","(5.0, 6.4, 6.309433962264151)"
