,Zipping Glamour,Venom Encounter,Wow Shes Sweet,Black Redeemer,Susie Zeus,Tick It Off,Lady Marcella
10-01-2023 13:33:33.089953,"(5.5, 9.8, 8.366666666666667)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 25.0)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:34.091594,"(5.5, 9.8, 8.366666666666667)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 25.0)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:35.085519,"(5.5, 9.8, 8.366666666666667)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 25.0)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:36.128144,"(5.5, 9.8, 8.366666666666667)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 25.0)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:37.150535,"(5.5, 9.8, 8.366666666666667)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 25.0)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:38.190502,"(5.5, 9.8, 8.366666666666667)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 25.0)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:39.190820,"(5.5, 9.8, 8.366666666666667)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 25.0)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:40.183742,"(5.5, 9.8, 8.366666666666667)","(61.0, 520.0, 443.33333333333337)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 25.0)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:41.124180,"(5.5, 9.8, 8.366666666666667)","(61.0, 420.0, 384.0)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 31.0)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:42.036800,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 31.0)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:43.030091,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.95, 2.628125)","(3.6, 5.7, 4.427272727272728)","(17.0, 55.0, 31.0)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:44.076186,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.95, 2.628125)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:45.198455,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.95, 2.628125)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:46.329593,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.95, 2.628125)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:47.409588,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.95, 2.628125)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:48.580079,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.9, 2.644615384615385)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:49.662971,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:50.790701,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:51.857374,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:52.906271,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:53.931184,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:54.962753,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:56.017781,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:56.995669,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:57.939421,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:58.921480,"(5.5, 9.4, 6.8)","(61.0, 510.0, 465.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:33:59.898137,"(5.5, 9.4, 6.8)","(61.0, 510.0, 465.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:00.853631,"(5.5, 9.4, 6.8)","(61.0, 510.0, 465.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:01.863464,"(5.5, 9.4, 6.8)","(61.0, 520.0, 355.71428571428567)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:02.896506,"(5.5, 9.4, 6.8)","(61.0, 510.0, 465.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:03.944573,"(5.5, 9.4, 6.8)","(61.0, 510.0, 465.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:04.984546,"(5.5, 9.4, 6.8)","(61.0, 520.0, 474.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:06.051644,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:07.137964,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:08.183528,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:09.161425,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:10.181260,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:11.224768,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:12.245324,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:13.312725,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:14.337550,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:15.360955,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:16.347931,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:17.419789,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:18.496225,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:19.604258,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:20.666725,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:21.750775,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:22.847649,"(5.5, 9.4, 6.8)","(61.0, 510.0, 465.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:23.929875,"(5.5, 9.4, 6.8)","(61.0, 510.0, 465.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:25.017626,"(5.5, 9.4, 6.8)","(61.0, 510.0, 465.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:26.083201,"(5.5, 9.4, 6.8)","(61.0, 510.0, 465.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:27.100609,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:28.015823,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 31.333333333333336)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:29.055258,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 55.0, 33.05555555555556)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:30.098148,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 50.0, 33.05555555555556)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:31.160556,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 50.0, 33.05555555555556)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:32.208132,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 50.0, 33.05555555555556)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:33.268478,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 50.0, 33.05555555555556)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:34.234281,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 50.0, 35.785714285714285)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:35.136568,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 48.0, 35.785714285714285)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:36.129609,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 48.0, 35.785714285714285)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:37.052932,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 48.0, 35.785714285714285)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:38.077638,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 48.0, 35.785714285714285)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:39.058045,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 48.0, 35.785714285714285)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:40.022915,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 48.0, 35.785714285714285)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:41.012330,"(5.5, 9.4, 6.8)","(61.0, 420.0, 384.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 48.0, 35.785714285714285)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:42.269096,"(5.5, 9.4, 6.8)","(61.0, 420.0, 465.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 48.0, 35.785714285714285)","(17.0, 46.0, 28.333333333333336)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:43.532675,"(5.5, 9.4, 6.8)","(61.0, 510.0, 435.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 48.0, 33.05555555555556)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:44.751140,"(5.5, 9.4, 6.8)","(61.0, 510.0, 435.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 50.0, 33.05555555555556)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:45.949459,"(5.5, 9.4, 6.8)","(61.0, 510.0, 435.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 50.0, 33.05555555555556)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:47.022042,"(5.5, 9.4, 6.8)","(61.0, 510.0, 435.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.266666666666667)","(17.0, 50.0, 33.05555555555556)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:48.026499,"(5.5, 9.4, 6.8)","(61.0, 520.0, 295.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 50.0, 33.05555555555556)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 4.270588235294118)"
10-01-2023 13:34:49.137401,"(5.5, 9.4, 6.8)","(61.0, 520.0, 295.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 50.0, 33.05555555555556)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 3.6666666666666665)"
10-01-2023 13:34:50.205216,"(5.5, 9.4, 7.171428571428572)","(61.0, 520.0, 295.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 50.0, 25.0)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 3.6666666666666665)"
10-01-2023 13:34:51.242475,"(5.5, 9.4, 7.171428571428572)","(61.0, 520.0, 295.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 50.0, 25.0)","(17.0, 46.0, 23.916666666666668)","(3.3, 5.0, 3.6666666666666665)"
10-01-2023 13:34:52.269132,"(5.5, 9.4, 7.171428571428572)","(61.0, 520.0, 295.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 50.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.0, 3.66)"
10-01-2023 13:34:53.249749,"(5.5, 9.4, 7.171428571428572)","(61.0, 520.0, 295.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 28.0)","(3.3, 5.1, 3.66)"
10-01-2023 13:34:54.291851,"(5.5, 9.4, 7.171428571428572)","(61.0, 520.0, 295.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 28.0)","(3.3, 5.1, 3.66)"
10-01-2023 13:34:55.590974,"(5.5, 9.4, 7.171428571428572)","(61.0, 520.0, 295.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 28.0)","(3.3, 5.1, 3.66)"
10-01-2023 13:34:56.638769,"(5.5, 9.4, 7.171428571428572)","(61.0, 520.0, 295.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 28.0)","(3.3, 5.1, 3.66)"
10-01-2023 13:34:57.851888,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:34:59.005158,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:35:00.046041,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:35:01.051250,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:35:02.279848,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:35:03.506738,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:35:04.716392,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:35:05.791821,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:35:06.864030,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:35:07.877348,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:35:08.947293,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
10-01-2023 13:35:10.015310,"(5.5, 9.4, 7.171428571428572)","(61.0, 420.0, 245.0)","(2.4, 3.85, 2.640769230769231)","(3.6, 5.4, 4.353846153846154)","(17.0, 48.0, 27.0)","(17.0, 46.0, 22.444444444444443)","(3.3, 5.1, 3.66)"
