,Crispy Pie,Taking A Toll,Monkeys Style,Real Mickoy,French Wood,Sweet Lola,Kouta Marjen
08-12-2022 14:19:31.265180,"(8.5, 17.5, 12.427272727272726)","(11.0, 23.0, 20.0)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 20.57142857142857)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:32.247482,"(8.5, 17.5, 12.427272727272726)","(11.0, 23.0, 20.0)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 20.57142857142857)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:33.273812,"(8.5, 17.5, 12.427272727272726)","(11.0, 23.0, 20.0)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 20.57142857142857)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:34.345022,"(8.5, 17.5, 12.427272727272726)","(11.0, 23.0, 20.0)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 20.57142857142857)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:35.405113,"(8.5, 17.5, 12.427272727272726)","(11.0, 23.0, 20.0)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 20.57142857142857)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:36.469547,"(8.5, 17.5, 12.427272727272726)","(11.0, 23.0, 20.0)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 20.57142857142857)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:37.529173,"(8.5, 17.5, 12.427272727272726)","(11.0, 23.0, 20.0)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:38.478707,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:39.444473,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:40.442500,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:41.421199,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:42.448426,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:43.507734,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:44.573480,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:45.614988,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:46.655224,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:47.682401,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:48.712143,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:49.847315,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:50.844354,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:51.899402,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:52.929962,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:54.025997,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:55.131527,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:56.267755,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:57.267457,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:58.207358,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:19:59.338709,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:00.506447,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:01.656496,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:02.782123,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:03.847353,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:04.879581,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:05.990291,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:07.101825,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:08.266097,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:09.340429,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:10.338606,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:11.395852,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:12.472255,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:13.582080,"(8.5, 17.5, 9.528571428571428)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:14.630884,"(8.5, 17.5, 13.9375)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:15.567581,"(8.5, 17.5, 13.9375)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:16.588706,"(8.5, 17.5, 13.9375)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:17.657106,"(8.5, 17.5, 13.9375)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:18.822059,"(8.5, 17.5, 13.9375)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:19.969827,"(8.5, 17.5, 13.9375)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:21.014015,"(8.5, 17.5, 13.9375)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.764705882352942)","(4.2, 8.2, 7.7340909090909085)"
08-12-2022 14:20:22.015800,"(8.5, 17.5, 13.9375)","(11.0, 23.0, 21.958333333333336)","(4.4, 6.6, 6.225)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:22.996999,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:24.095608,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:25.123674,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:26.112831,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:27.126531,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:28.179593,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:29.377172,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:30.462117,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:31.585928,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:32.611583,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:33.762808,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:34.932827,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:36.150996,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:37.315277,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:38.396079,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:39.465694,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:40.565408,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:41.708811,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:42.890879,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:44.071790,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:45.214795,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:46.308013,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:47.401494,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:48.491744,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:49.588986,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:50.673317,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:51.741245,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:52.797275,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:53.958436,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:55.074790,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:56.180431,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:57.254559,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:58.341233,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:20:59.666798,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 21.909090909090907)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.266666666666666)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:21:00.972153,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 22.041666666666668)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.625)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:21:02.222302,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 22.041666666666668)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.625)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:21:03.322296,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 22.041666666666668)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.625)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:21:04.408218,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 22.041666666666668)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.625)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:21:05.600198,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 22.041666666666668)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.625)","(4.2, 8.2, 6.866666666666666)"
08-12-2022 14:21:06.805951,"(8.5, 17.5, 14.0125)","(11.0, 23.0, 22.041666666666668)","(4.4, 6.6, 5.699999999999999)","(3.4, 5.3, 4.157142857142857)","(4.2, 7.2, 5.8845238095238095)","(10.0, 24.0, 19.625)","(4.2, 8.2, 6.866666666666666)"
