,Tuta Mimosa,Quick Cash,Black Patch,Austrian Beauty,Giddey Keats,Heres Caza,Sassy Boo
14-12-2022 13:50:08.775910,"(15.0, 32.0, 28.0)","(2.25, 2.42, 2.3985714285714286)","(8.0, 12.0, 11.454545454545455)","(41.0, 180.0, 127.5)","(2.35, 2.92, 2.8909090909090907)","(6.0, 11.5, 11.25)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:09.996408,"(15.0, 32.0, 27.0)","(2.25, 2.44, 2.3985185185185185)","(8.0, 12.0, 11.15625)","(41.0, 180.0, 127.5)","(2.35, 2.92, 2.8117647058823527)","(6.0, 12.5, 11.4)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:11.072709,"(15.0, 32.0, 27.0)","(2.25, 2.44, 2.3985185185185185)","(8.0, 12.0, 11.15625)","(41.0, 180.0, 127.5)","(2.35, 2.84, 2.8186046511627905)","(6.0, 12.5, 11.029411764705882)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:12.288813,"(15.0, 32.0, 30.0)","(2.25, 2.44, 2.4672727272727273)","(8.0, 12.0, 11.333333333333334)","(41.0, 180.0, 117.77777777777777)","(2.35, 2.84, 2.8037037037037034)","(6.0, 11.5, 10.880952380952381)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:13.331856,"(15.0, 32.0, 29.6)","(2.25, 2.5, 2.4672727272727273)","(8.0, 12.0, 11.333333333333334)","(41.0, 180.0, 117.77777777777777)","(2.35, 2.82, 2.8037037037037034)","(6.0, 11.5, 10.735294117647058)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:14.338776,"(15.0, 34.0, 28.666666666666668)","(2.25, 2.5, 2.467)","(8.0, 12.0, 11.035714285714286)","(41.0, 180.0, 117.77777777777777)","(2.35, 2.82, 2.8037037037037034)","(6.0, 11.5, 10.735294117647058)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:15.369361,"(15.0, 34.0, 28.666666666666668)","(2.25, 2.5, 2.471764705882353)","(8.0, 12.0, 11.333333333333334)","(41.0, 180.0, 117.77777777777777)","(2.35, 2.82, 2.801142857142857)","(6.0, 11.5, 10.735294117647058)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:16.421746,"(15.0, 34.0, 28.666666666666668)","(2.25, 2.5, 2.46)","(8.0, 12.0, 11.035714285714286)","(41.0, 180.0, 96.66666666666667)","(2.35, 2.82, 2.78)","(6.0, 11.5, 10.944444444444445)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:17.420048,"(15.0, 34.0, 24.4)","(2.25, 2.5, 2.46)","(8.0, 12.0, 11.15625)","(41.0, 180.0, 96.66666666666667)","(2.35, 2.8, 2.7858823529411763)","(6.0, 11.5, 10.921052631578947)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:18.409124,"(15.0, 34.0, 23.785714285714285)","(2.25, 2.5, 2.474285714285714)","(8.0, 12.0, 11.454545454545455)","(41.0, 180.0, 96.66666666666667)","(2.35, 2.8, 2.7858823529411763)","(6.0, 12.5, 10.921052631578947)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:19.456669,"(15.0, 34.0, 23.785714285714285)","(2.25, 2.5, 2.46)","(8.0, 12.0, 11.454545454545455)","(41.0, 180.0, 96.66666666666667)","(2.35, 2.8, 2.7695238095238093)","(6.0, 12.5, 10.921052631578947)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:20.777923,"(15.0, 34.0, 29.45)","(2.25, 2.5, 2.4831578947368422)","(8.0, 12.0, 11.2)","(41.0, 180.0, 121.66666666666667)","(2.35, 2.76, 2.739130434782609)","(6.0, 11.5, 10.735294117647058)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:21.904304,"(15.0, 34.0, 29.45)","(2.25, 2.5, 2.4831578947368422)","(8.0, 12.0, 11.1)","(41.0, 180.0, 121.66666666666667)","(2.35, 2.76, 2.739130434782609)","(6.0, 11.5, 10.735294117647058)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:23.013202,"(15.0, 34.0, 29.45)","(2.25, 2.54, 2.4843478260869567)","(8.0, 12.0, 11.1)","(41.0, 180.0, 121.66666666666667)","(2.35, 2.76, 2.739130434782609)","(6.0, 11.5, 10.735294117647058)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:24.378408,"(15.0, 34.0, 30.36)","(2.25, 2.5, 2.4843478260869567)","(8.0, 12.0, 11.1)","(41.0, 180.0, 121.66666666666667)","(2.35, 2.76, 2.739130434782609)","(6.0, 11.5, 10.735294117647058)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:25.541435,"(15.0, 34.0, 30.36)","(2.25, 2.52, 2.4965217391304346)","(8.0, 12.0, 11.666666666666666)","(41.0, 180.0, 153.0769230769231)","(2.35, 2.76, 2.74)","(6.0, 11.5, 11.045454545454545)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:26.623317,"(15.0, 34.0, 28.944444444444443)","(2.25, 2.52, 2.4705882352941178)","(8.0, 12.0, 11.666666666666666)","(41.0, 180.0, 153.0769230769231)","(2.35, 2.76, 2.73)","(6.0, 12.0, 10.75)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:27.615785,"(15.0, 34.0, 28.944444444444443)","(2.25, 2.52, 2.4705882352941178)","(8.0, 12.0, 11.470588235294118)","(41.0, 180.0, 153.0769230769231)","(2.35, 2.76, 2.736)","(6.0, 11.5, 10.75)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:28.621391,"(15.0, 34.0, 28.944444444444443)","(2.25, 2.52, 2.4705882352941178)","(8.0, 12.0, 11.666666666666666)","(41.0, 190.0, 159.23076923076923)","(2.35, 2.76, 2.736)","(6.0, 11.5, 10.75)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:29.819473,"(15.0, 30.0, 28.071428571428573)","(2.25, 2.52, 2.5010526315789474)","(8.0, 11.5, 11.333333333333334)","(41.0, 190.0, 148.33333333333334)","(2.35, 2.74, 2.716666666666667)","(6.0, 11.0, 10.580645161290322)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:30.925673,"(15.0, 30.0, 28.5)","(2.25, 2.52, 2.5010526315789474)","(8.0, 11.5, 11.333333333333334)","(41.0, 190.0, 148.33333333333334)","(2.35, 2.74, 2.716666666666667)","(6.0, 11.0, 10.580645161290322)","(31.0, 150.0, 130.5)"
14-12-2022 13:50:32.050274,"(15.0, 30.0, 28.5)","(2.25, 2.52, 2.5010526315789474)","(8.0, 11.5, 11.333333333333334)","(41.0, 190.0, 150.0)","(2.35, 2.74, 2.723529411764706)","(6.0, 11.0, 10.580645161290322)","(31.0, 150.0, 132.27272727272728)"
14-12-2022 13:50:33.340311,"(15.0, 30.0, 28.5)","(2.25, 2.52, 2.5163636363636366)","(8.0, 11.5, 11.333333333333334)","(41.0, 190.0, 150.0)","(2.35, 2.74, 2.716666666666667)","(6.0, 11.0, 10.580645161290322)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:34.472633,"(15.0, 30.0, 28.5)","(2.25, 2.52, 2.5163636363636366)","(8.0, 11.5, 10.894736842105264)","(41.0, 190.0, 167.77777777777777)","(2.35, 2.74, 2.7333333333333334)","(6.0, 11.0, 10.931034482758621)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:35.646941,"(15.0, 30.0, 28.5)","(2.25, 2.52, 2.5157142857142856)","(8.0, 12.0, 10.894736842105264)","(41.0, 190.0, 167.77777777777777)","(2.35, 2.74, 2.7363636363636368)","(6.0, 11.5, 10.782608695652174)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:36.820242,"(15.0, 30.0, 27.923076923076923)","(2.25, 2.52, 2.5157142857142856)","(8.0, 12.0, 10.894736842105264)","(41.0, 190.0, 167.77777777777777)","(2.35, 2.74, 2.71)","(6.0, 11.0, 10.782608695652174)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:37.981904,"(15.0, 30.0, 28.666666666666668)","(2.25, 2.54, 2.5231578947368423)","(8.0, 12.0, 11.285714285714286)","(41.0, 190.0, 166.0)","(2.35, 2.72, 2.6963636363636367)","(6.0, 11.0, 10.782608695652174)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:39.013992,"(15.0, 30.0, 28.666666666666668)","(2.25, 2.54, 2.5314285714285716)","(8.0, 12.0, 11.166666666666666)","(41.0, 190.0, 166.0)","(2.35, 2.7, 2.6914285714285717)","(6.0, 11.0, 10.615384615384615)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:40.080082,"(15.0, 30.0, 28.363636363636363)","(2.15, 2.54, 2.534)","(7.5, 12.0, 11.181818181818182)","(41.0, 190.0, 166.0)","(2.4, 2.7, 2.6950000000000003)","(7.0, 11.0, 10.761904761904763)","(31.0, 150.0, 137.0)"
14-12-2022 13:50:41.328878,"(15.0, 30.0, 28.666666666666668)","(2.15, 2.54, 2.552)","(7.5, 12.0, 11.125)","(41.0, 190.0, 166.0)","(2.4, 2.7, 2.6950000000000003)","(7.0, 11.0, 10.586206896551724)","(31.0, 150.0, 132.27272727272728)"
14-12-2022 13:50:42.637698,"(15.0, 30.0, 28.666666666666668)","(2.15, 2.56, 2.5375)","(7.5, 12.0, 10.894736842105264)","(41.0, 190.0, 167.77777777777777)","(2.4, 2.7, 2.6914285714285717)","(7.0, 11.0, 10.515151515151516)","(31.0, 150.0, 112.5)"
14-12-2022 13:50:43.922944,"(15.0, 30.0, 27.923076923076923)","(2.15, 2.56, 2.5375)","(7.5, 12.0, 10.894736842105264)","(41.0, 190.0, 167.77777777777777)","(2.4, 2.7, 2.6914285714285717)","(7.0, 11.0, 10.515151515151516)","(31.0, 150.0, 112.5)"
14-12-2022 13:50:45.016363,"(15.0, 30.0, 27.923076923076923)","(2.15, 2.56, 2.5375)","(7.5, 12.0, 11.558823529411764)","(41.0, 190.0, 174.0)","(2.4, 2.7, 2.6914285714285717)","(7.0, 11.0, 10.230769230769232)","(31.0, 150.0, 107.14285714285714)"
14-12-2022 13:50:46.194145,"(15.0, 30.0, 28.4)","(2.15, 2.56, 2.5707692307692307)","(7.5, 12.0, 11.285714285714286)","(41.0, 190.0, 174.0)","(2.4, 2.7, 2.7545454545454544)","(7.0, 10.5, 9.78)","(31.0, 150.0, 122.72727272727272)"
14-12-2022 13:50:47.317684,"(15.0, 30.0, 28.2)","(2.15, 2.58, 2.5707692307692307)","(7.5, 12.0, 11.181818181818182)","(41.0, 190.0, 174.0)","(2.4, 2.78, 2.7592857142857143)","(7.0, 10.5, 9.15)","(31.0, 150.0, 126.92307692307692)"
14-12-2022 13:50:48.539169,"(15.0, 30.0, 28.2)","(2.15, 2.56, 2.55625)","(7.5, 12.0, 11.181818181818182)","(41.0, 190.0, 174.0)","(2.4, 2.8, 2.817142857142857)","(7.0, 9.4, 9.066666666666666)","(31.0, 150.0, 126.92307692307692)"
14-12-2022 13:50:49.748748,"(15.0, 30.0, 28.4)","(2.05, 2.56, 2.55625)","(8.0, 12.0, 11.2)","(41.0, 190.0, 174.0)","(2.4, 2.86, 2.836)","(7.5, 9.4, 8.873684210526315)","(41.0, 150.0, 126.92307692307692)"
14-12-2022 13:50:50.784516,"(16.0, 30.0, 28.4)","(2.05, 2.56, 2.5522222222222224)","(8.0, 12.0, 11.2)","(41.0, 190.0, 174.0)","(2.4, 2.9, 2.8499999999999996)","(7.5, 9.4, 9.042857142857143)","(41.0, 150.0, 126.0)"
14-12-2022 13:50:51.849918,"(16.0, 30.0, 28.071428571428573)","(2.05, 2.56, 2.54974358974359)","(8.0, 12.0, 10.973684210526315)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.9, 2.864705882352941)","(7.5, 9.4, 8.857142857142856)","(41.0, 150.0, 122.72727272727272)"
14-12-2022 13:50:52.906496,"(16.0, 30.0, 28.5)","(2.05, 2.54, 2.5233333333333334)","(8.0, 12.0, 10.973684210526315)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.9, 2.847142857142857)","(7.5, 9.2, 8.9)","(41.0, 150.0, 122.72727272727272)"
14-12-2022 13:50:53.995435,"(16.0, 30.0, 28.5)","(2.05, 2.54, 2.5316666666666667)","(8.0, 12.0, 11.333333333333334)","(41.0, 190.0, 174.0)","(2.4, 2.86, 2.847142857142857)","(7.5, 9.2, 8.553846153846154)","(41.0, 150.0, 123.91304347826087)"
14-12-2022 13:50:55.090188,"(16.0, 30.0, 28.363636363636363)","(2.05, 2.54, 2.531304347826087)","(8.0, 12.0, 11.181818181818182)","(41.0, 190.0, 174.0)","(2.4, 2.86, 2.847142857142857)","(7.5, 8.8, 8.50909090909091)","(41.0, 150.0, 123.91304347826087)"
14-12-2022 13:50:56.187805,"(16.0, 30.0, 28.666666666666668)","(2.05, 2.56, 2.542608695652174)","(8.0, 12.0, 11.333333333333334)","(41.0, 190.0, 174.0)","(2.4, 2.86, 2.8628571428571425)","(7.5, 8.8, 7.8375)","(41.0, 150.0, 100.0)"
14-12-2022 13:50:57.205600,"(16.0, 30.0, 28.666666666666668)","(2.05, 2.58, 2.5694117647058823)","(8.0, 12.0, 11.333333333333334)","(41.0, 190.0, 174.0)","(2.4, 2.88, 2.888)","(7.5, 8.8, 7.733333333333333)","(41.0, 150.0, 123.33333333333333)"
14-12-2022 13:50:58.255481,"(16.0, 30.0, 28.363636363636363)","(2.05, 2.58, 2.558181818181818)","(8.0, 12.0, 11.2)","(41.0, 190.0, 174.0)","(2.4, 2.92, 2.864444444444444)","(7.5, 8.8, 8.059259259259258)","(41.0, 150.0, 125.0)"
14-12-2022 13:50:59.334694,"(16.0, 30.0, 28.666666666666668)","(2.05, 2.58, 2.5745454545454547)","(8.0, 12.0, 11.428571428571429)","(41.0, 190.0, 174.0)","(2.4, 2.9, 2.86)","(7.5, 8.8, 7.91764705882353)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:00.371533,"(16.0, 30.0, 27.923076923076923)","(2.05, 2.58, 2.5533333333333332)","(8.0, 12.0, 11.571428571428571)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.9, 2.86)","(7.5, 8.8, 7.91764705882353)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:01.412466,"(16.0, 34.0, 30.11111111111111)","(2.05, 2.64, 2.5685714285714285)","(8.0, 12.5, 11.021739130434783)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.9, 2.8125)","(7.5, 8.6, 8.138461538461538)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:02.521618,"(16.0, 34.0, 29.0)","(2.05, 2.64, 2.56)","(8.0, 12.5, 11.327586206896552)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.9, 2.8125)","(7.5, 8.6, 8.085714285714285)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:03.717372,"(16.0, 34.0, 28.555555555555557)","(2.05, 2.64, 2.6100000000000003)","(8.0, 12.5, 11.261904761904763)","(41.0, 190.0, 174.0)","(2.4, 2.98, 2.961818181818182)","(7.5, 8.0, 7.7)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:04.824490,"(16.0, 34.0, 28.555555555555557)","(2.05, 2.64, 2.6091891891891894)","(8.0, 12.5, 11.342105263157894)","(41.0, 190.0, 174.0)","(2.4, 2.92, 2.8074999999999997)","(7.5, 8.0, 7.571428571428571)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:06.016567,"(16.0, 34.0, 28.555555555555557)","(2.05, 2.64, 2.612727272727273)","(8.0, 12.5, 11.423076923076923)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.8074999999999997)","(7.5, 8.0, 7.5)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:07.181263,"(16.0, 34.0, 28.555555555555557)","(2.05, 2.64, 2.6133333333333333)","(8.0, 12.0, 11.423076923076923)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.8074999999999997)","(7.5, 8.0, 7.368421052631579)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:08.413565,"(16.0, 34.0, 28.555555555555557)","(2.05, 2.64, 2.6133333333333333)","(8.0, 12.0, 11.7)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.92, 2.806315789473684)","(7.5, 8.0, 7.44)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:09.583183,"(16.0, 34.0, 28.555555555555557)","(2.05, 2.64, 2.611578947368421)","(8.0, 12.0, 11.7)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.92, 2.806315789473684)","(7.5, 8.0, 7.44)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:10.844122,"(16.0, 34.0, 28.555555555555557)","(2.05, 2.64, 2.62)","(8.0, 12.0, 11.4375)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.806315789473684)","(7.5, 8.0, 7.418181818181818)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:12.000362,"(16.0, 34.0, 28.555555555555557)","(2.05, 2.64, 2.6304761904761906)","(8.0, 12.0, 11.636363636363637)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.806315789473684)","(7.5, 7.6, 7.333333333333333)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:12.955032,"(16.0, 34.0, 29.0)","(2.05, 2.64, 2.6304761904761906)","(8.0, 12.0, 11.636363636363637)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.806315789473684)","(7.5, 7.6, 7.222222222222222)","(41.0, 150.0, 125.0)"
14-12-2022 13:51:13.924490,"(16.0, 34.0, 28.555555555555557)","(2.05, 2.64, 2.6213333333333333)","(8.0, 12.0, 11.636363636363637)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.806315789473684)","(7.5, 7.6, 7.290909090909091)","(41.0, 150.0, 130.0)"
14-12-2022 13:51:15.285349,"(16.0, 34.0, 29.22222222222222)","(2.05, 2.64, 2.624615384615385)","(8.0, 12.0, 11.620689655172415)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.8428571428571425)","(7.5, 7.6, 7.27)","(41.0, 150.0, 130.0)"
14-12-2022 13:51:16.389805,"(16.0, 32.0, 29.22222222222222)","(2.05, 2.64, 2.624615384615385)","(8.0, 12.5, 11.620689655172415)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.8428571428571425)","(7.5, 7.6, 7.27)","(41.0, 150.0, 130.0)"
14-12-2022 13:51:17.387600,"(16.0, 32.0, 28.176470588235293)","(2.05, 2.64, 2.610526315789474)","(8.0, 12.5, 11.65)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.92, 2.87)","(7.5, 7.4, 7.033333333333333)","(41.0, 150.0, 135.0)"
14-12-2022 13:51:18.365942,"(16.0, 32.0, 28.176470588235293)","(2.05, 2.64, 2.6133333333333333)","(8.0, 12.5, 12.21875)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.92, 2.87)","(7.5, 7.4, 6.905882352941177)","(41.0, 150.0, 135.0)"
14-12-2022 13:51:19.474321,"(16.0, 32.0, 28.176470588235293)","(2.05, 2.64, 2.6133333333333333)","(8.0, 12.5, 11.928571428571429)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.92, 2.87)","(7.5, 7.2, 6.966666666666667)","(41.0, 150.0, 135.71428571428572)"
14-12-2022 13:51:20.585077,"(16.0, 32.0, 29.214285714285715)","(2.05, 2.64, 2.6333333333333333)","(8.0, 12.5, 12.25)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.87)","(7.5, 7.0, 6.966666666666667)","(41.0, 150.0, 135.71428571428572)"
14-12-2022 13:51:21.782247,"(16.0, 27.0, 26.09090909090909)","(2.05, 2.64, 2.6333333333333333)","(8.0, 12.5, 12.029411764705882)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.87)","(7.5, 7.4, 7.175)","(41.0, 150.0, 135.71428571428572)"
14-12-2022 13:51:23.145641,"(16.0, 27.0, 25.75)","(2.05, 2.64, 2.6075)","(8.0, 12.5, 12.323529411764707)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.8760975609756096)","(7.5, 7.4, 7.053333333333334)","(41.0, 150.0, 135.71428571428572)"
14-12-2022 13:51:24.298690,"(16.0, 27.0, 25.75)","(2.05, 2.62, 2.6075)","(8.0, 12.5, 12.323529411764707)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.87)","(7.5, 7.4, 7.053333333333334)","(41.0, 150.0, 135.71428571428572)"
14-12-2022 13:51:25.393306,"(16.0, 32.0, 27.0)","(2.05, 2.62, 2.6114285714285717)","(8.0, 12.5, 12.078947368421053)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.92, 2.875)","(7.5, 7.4, 7.053333333333334)","(41.0, 150.0, 136.66666666666666)"
14-12-2022 13:51:26.632688,"(16.0, 32.0, 26.428571428571427)","(2.05, 2.62, 2.6075)","(8.0, 12.5, 12.285714285714286)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.92, 2.9)","(7.5, 7.4, 7.023529411764706)","(41.0, 150.0, 136.66666666666666)"
14-12-2022 13:51:27.826993,"(16.0, 32.0, 26.428571428571427)","(2.05, 2.62, 2.6075)","(8.0, 12.5, 12.357142857142858)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.92, 2.9052631578947365)","(7.5, 7.4, 6.866666666666666)","(41.0, 150.0, 140.0)"
14-12-2022 13:51:28.994370,"(16.0, 32.0, 26.428571428571427)","(2.05, 2.62, 2.6114285714285717)","(8.0, 12.5, 12.192307692307692)","(41.0, 190.0, 166.0)","(2.4, 2.92, 2.898461538461538)","(7.5, 7.4, 6.863157894736842)","(41.0, 150.0, 140.0)"
14-12-2022 13:51:30.055333,"(16.0, 32.0, 26.428571428571427)","(2.05, 2.62, 2.6133333333333333)","(8.0, 12.5, 12.203703703703704)","(41.0, 190.0, 166.0)","(2.4, 2.9, 2.898461538461538)","(7.5, 7.4, 6.844444444444444)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:31.148923,"(16.0, 32.0, 26.428571428571427)","(2.05, 2.62, 2.610909090909091)","(8.0, 12.5, 12.363636363636363)","(41.0, 190.0, 166.0)","(2.4, 2.9, 2.898461538461538)","(7.5, 7.2, 6.844444444444444)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:32.303819,"(16.0, 32.0, 26.428571428571427)","(2.05, 2.62, 2.6133333333333333)","(8.0, 12.5, 12.203703703703704)","(41.0, 190.0, 166.0)","(2.4, 2.9, 2.898461538461538)","(7.5, 7.2, 6.861538461538461)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:33.408859,"(16.0, 32.0, 26.428571428571427)","(2.05, 2.62, 2.6133333333333333)","(8.0, 12.5, 12.203703703703704)","(41.0, 190.0, 166.0)","(2.4, 2.9, 2.898461538461538)","(7.5, 7.2, 6.861538461538461)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:34.653655,"(16.0, 32.0, 27.84)","(2.05, 2.62, 2.605714285714286)","(8.0, 12.5, 12.203703703703704)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.9, 2.9254545454545453)","(7.5, 7.2, 6.9)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:35.763009,"(16.0, 32.0, 27.84)","(2.05, 2.62, 2.583076923076923)","(8.0, 12.5, 12.192307692307692)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.98, 2.933333333333333)","(7.5, 7.0, 6.771428571428571)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:36.830506,"(16.0, 32.0, 28.285714285714285)","(2.05, 2.62, 2.583076923076923)","(8.0, 12.5, 12.192307692307692)","(41.0, 190.0, 158.0)","(2.4, 2.98, 2.952)","(7.5, 7.0, 6.553846153846154)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:37.968015,"(16.0, 32.0, 27.45)","(2.05, 2.62, 2.590909090909091)","(8.0, 12.5, 12.125)","(41.0, 190.0, 166.0)","(2.4, 2.98, 2.952)","(7.5, 6.6, 6.54)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:39.095650,"(16.0, 32.0, 27.210526315789473)","(2.05, 2.64, 2.6325000000000003)","(8.0, 12.5, 12.055555555555555)","(41.0, 190.0, 166.0)","(2.4, 2.98, 2.952)","(7.5, 6.6, 6.428571428571429)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:40.273319,"(16.0, 32.0, 27.210526315789473)","(2.05, 2.64, 2.6123076923076924)","(8.0, 12.5, 12.125)","(41.0, 190.0, 166.0)","(2.4, 2.98, 2.952)","(7.5, 6.6, 6.428571428571429)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:41.450413,"(16.0, 32.0, 27.210526315789473)","(2.05, 2.64, 2.6123076923076924)","(8.0, 12.5, 12.125)","(41.0, 190.0, 166.0)","(2.4, 2.98, 2.959)","(7.5, 6.6, 6.428571428571429)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:42.507221,"(16.0, 32.0, 27.210526315789473)","(2.05, 2.64, 2.6114285714285717)","(8.0, 12.5, 12.4)","(41.0, 190.0, 172.22222222222223)","(2.4, 2.98, 2.968888888888889)","(7.5, 6.6, 6.4363636363636365)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:43.627317,"(16.0, 32.0, 27.210526315789473)","(2.05, 2.64, 2.616)","(8.0, 12.5, 12.3)","(41.0, 190.0, 172.22222222222223)","(2.4, 3.0, 2.9709090909090907)","(7.5, 6.6, 6.4363636363636365)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:44.690450,"(16.0, 32.0, 27.210526315789473)","(2.05, 2.64, 2.615)","(8.0, 12.5, 12.285714285714286)","(41.0, 190.0, 172.22222222222223)","(2.4, 3.0, 2.9709090909090907)","(7.5, 6.6, 6.4363636363636365)","(41.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:45.847355,"(18.0, 32.0, 27.666666666666668)","(2.05, 2.64, 2.6184615384615384)","(8.0, 12.5, 12.285714285714286)","(51.0, 190.0, 170.0)","(2.45, 3.0, 2.9563636363636365)","(6.5, 6.6, 6.373913043478261)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:47.095514,"(18.0, 32.0, 28.285714285714285)","(2.05, 2.66, 2.633)","(8.0, 12.5, 13.071428571428571)","(51.0, 190.0, 163.33333333333334)","(2.45, 3.0, 2.9563636363636365)","(6.5, 6.4, 6.373913043478261)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:48.287971,"(18.0, 32.0, 28.285714285714285)","(2.05, 2.66, 2.631818181818182)","(8.0, 13.5, 13.108695652173914)","(51.0, 190.0, 171.1764705882353)","(2.45, 3.0, 2.9699999999999998)","(6.5, 6.4, 6.373913043478261)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:49.452510,"(18.0, 32.0, 28.285714285714285)","(2.05, 2.66, 2.631818181818182)","(9.0, 13.5, 13.108695652173914)","(51.0, 190.0, 169.28571428571428)","(2.45, 3.0, 2.9699999999999998)","(5.5, 6.4, 6.357142857142858)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:50.583820,"(18.0, 32.0, 29.9)","(2.05, 2.64, 2.6208695652173915)","(9.0, 13.5, 13.108695652173914)","(51.0, 180.0, 169.28571428571428)","(2.45, 3.0, 2.9699999999999998)","(5.5, 6.4, 6.318181818181818)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:51.772707,"(18.0, 32.0, 29.9)","(2.1, 2.64, 2.619047619047619)","(9.0, 13.5, 13.108695652173914)","(61.0, 180.0, 169.28571428571428)","(2.45, 3.0, 2.975)","(5.5, 6.4, 6.252631578947368)","(51.0, 150.0, 145.3846153846154)"
14-12-2022 13:51:53.084633,"(18.0, 32.0, 31.2)","(2.1, 2.64, 2.619047619047619)","(9.0, 13.5, 13.772727272727273)","(61.0, 180.0, 169.28571428571428)","(2.45, 2.98, 2.9699999999999998)","(5.5, 6.4, 6.252631578947368)","(51.0, 150.0, 145.3846153846154)"
