,Aramoana,Sinha Man,Lonely Gemma,Smash Wave,Made The Cut,Homebush Honey,Dispute Or Not,Lucas Jewel
12-01-2023 13:18:57.859084,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 6.4, 5.816666666666666)","(4.2, 11.5, 8.32857142857143)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:18:58.980092,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 6.4, 5.816666666666666)","(4.2, 11.5, 8.32857142857143)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:00.168186,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 6.4, 5.816666666666666)","(4.2, 11.5, 8.32857142857143)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:01.385373,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 6.4, 5.816666666666666)","(4.2, 11.5, 8.32857142857143)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:02.566342,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 6.4, 5.422727272727273)","(4.2, 11.5, 6.7333333333333325)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:03.721998,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.422727272727273)","(4.2, 12.0, 6.7333333333333325)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:04.908113,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.422727272727273)","(4.2, 12.0, 5.868421052631579)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:06.197611,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.422727272727273)","(4.2, 12.5, 5.868421052631579)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:07.364151,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.5, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:08.432447,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:09.683872,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:10.932438,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:12.237824,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:13.456501,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:14.509851,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:15.642377,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:16.998376,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:18.292211,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:19.616058,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:21.123951,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:22.649102,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:23.905221,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:25.036079,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:26.234510,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:27.523771,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:28.760571,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:29.958420,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:31.187104,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:32.387593,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:33.604752,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:34.782126,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:35.948550,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:37.147422,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:38.390078,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:39.594963,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:40.683042,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:41.812392,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:42.955113,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:44.115248,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 16.857142857142858)"
12-01-2023 13:19:45.215830,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:46.352766,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:47.532385,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:48.712254,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:49.825403,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:50.916015,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:52.085460,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:53.233352,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:54.382576,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:55.452740,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:56.610043,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:57.877245,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:19:59.107390,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:00.159940,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:01.236179,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:02.282041,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:03.394553,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:04.483737,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:05.564892,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:06.725637,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:07.925218,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:09.163999,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:10.275544,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 6.6571428571428575)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 29.3125)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:11.393473,"(4.4, 7.6, 5.711111111111111)","(5.0, 9.0, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 8.614285714285714)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:12.529649,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 12.0, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:13.698176,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:14.891961,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:16.238029,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:17.510334,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:18.837245,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:20.155784,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:21.273492,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:22.462944,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:23.685116,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:24.863702,"(4.4, 7.6, 5.711111111111111)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:26.056745,"(4.4, 7.6, 7.1)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:27.203921,"(4.4, 7.6, 6.225)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:28.390375,"(4.4, 7.6, 6.225)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:29.612917,"(4.4, 7.6, 6.225)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:30.788827,"(4.4, 7.6, 6.225)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:31.905319,"(4.4, 7.6, 6.225)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
12-01-2023 13:20:32.976847,"(4.4, 7.6, 6.225)","(5.0, 8.8, 7.825000000000001)","(31.0, 340.0, 174.13333333333333)","(4.0, 5.9, 5.089473684210526)","(4.2, 11.5, 10.02)","(14.0, 32.0, 27.22222222222222)","(5.5, 8.6, 8.072)","(8.0, 18.5, 17.087500000000002)"
