,Bradman Best,Cherokee Outlaw,Zulu Boy,Sketchy Zara,Murphey,Fab Two Times
09-01-2023 17:36:23.300023,"(3.1, 6.4, 6.336363636363637)","(1.55, 1.72, 1.7085714285714286)","(51.0, 160.0, 133.75)","(61.0, 380.0, 328.3333333333333)","(7.0, 10.0, 9.8)","(6.5, 10.5, 9.799999999999999)"
09-01-2023 17:36:24.235910,"(3.1, 6.4, 6.336363636363637)","(1.55, 1.72, 1.7085714285714286)","(51.0, 160.0, 146.875)","(61.0, 380.0, 158.1818181818182)","(7.0, 10.0, 9.8)","(6.5, 10.5, 9.799999999999999)"
09-01-2023 17:36:25.242528,"(3.1, 6.4, 6.336363636363637)","(1.55, 1.72, 1.7085714285714286)","(51.0, 160.0, 139.0)","(61.0, 370.0, 232.14285714285714)","(7.0, 10.0, 9.8)","(6.5, 10.5, 9.799999999999999)"
09-01-2023 17:36:26.210264,"(3.1, 6.4, 6.336363636363637)","(1.55, 1.72, 1.7085714285714286)","(51.0, 160.0, 139.0)","(61.0, 350.0, 295.0)","(7.0, 10.0, 9.8)","(6.5, 10.5, 9.799999999999999)"
09-01-2023 17:36:27.206644,"(3.1, 6.4, 6.336363636363637)","(1.55, 1.72, 1.7085714285714286)","(51.0, 160.0, 139.0)","(61.0, 340.0, 287.0)","(7.0, 10.0, 9.8)","(6.5, 10.5, 9.858333333333334)"
09-01-2023 17:36:28.143373,"(3.1, 6.6, 6.109677419354838)","(1.55, 1.72, 1.705)","(51.0, 160.0, 139.0)","(61.0, 340.0, 287.0)","(7.0, 10.0, 11.666666666666666)","(6.5, 10.5, 10.06)"
09-01-2023 17:36:29.160682,"(3.1, 6.6, 6.109677419354838)","(1.55, 1.72, 1.705)","(51.0, 160.0, 142.5)","(61.0, 340.0, 98.57142857142857)","(7.0, 13.0, 10.299999999999999)","(6.5, 10.5, 10.06)"
09-01-2023 17:36:30.101945,"(3.1, 6.6, 6.139393939393939)","(1.55, 1.72, 1.7006666666666665)","(51.0, 160.0, 142.5)","(61.0, 340.0, 98.57142857142857)","(7.0, 12.5, 9.435714285714285)","(6.5, 10.5, 10.06)"
09-01-2023 17:36:31.129645,"(3.1, 6.6, 6.139393939393939)","(1.55, 1.72, 1.7005263157894737)","(51.0, 160.0, 142.5)","(61.0, 340.0, 95.29411764705883)","(7.0, 12.5, 9.638461538461538)","(6.5, 10.5, 10.133333333333333)"
09-01-2023 17:36:32.091447,"(3.1, 6.6, 6.254545454545454)","(1.55, 1.72, 1.6498)","(51.0, 160.0, 149.5)","(61.0, 310.0, 190.0)","(7.0, 12.5, 11.22)","(6.5, 10.5, 10.133333333333333)"
09-01-2023 17:36:33.136910,"(3.1, 6.6, 6.254545454545454)","(1.55, 1.71, 1.685)","(51.0, 160.0, 149.5)","(61.0, 300.0, 190.0)","(7.0, 12.0, 10.7)","(6.5, 10.5, 10.133333333333333)"
09-01-2023 17:36:34.112317,"(3.1, 6.6, 6.265116279069767)","(1.55, 1.71, 1.6719047619047618)","(51.0, 170.0, 91.96428571428571)","(61.0, 300.0, 190.0)","(7.0, 12.0, 10.7)","(6.5, 10.5, 10.1625)"
09-01-2023 17:36:35.121614,"(3.1, 6.6, 6.052173913043479)","(1.55, 1.7, 1.6575)","(51.0, 170.0, 91.96428571428571)","(61.0, 300.0, 190.0)","(7.0, 12.0, 10.7)","(6.5, 10.5, 10.1625)"
09-01-2023 17:36:36.098168,"(3.1, 6.6, 6.052173913043479)","(1.55, 1.7, 1.644736842105263)","(51.0, 170.0, 91.96428571428571)","(61.0, 300.0, 190.0)","(7.0, 12.0, 10.7)","(6.5, 10.5, 10.1625)"
09-01-2023 17:36:37.071699,"(3.1, 6.6, 6.052173913043479)","(1.55, 1.7, 1.6433333333333333)","(51.0, 170.0, 91.96428571428571)","(61.0, 300.0, 190.0)","(7.0, 12.0, 10.7)","(6.5, 10.5, 10.1625)"
09-01-2023 17:36:38.073120,"(3.1, 6.6, 6.052173913043479)","(1.55, 1.7, 1.6433333333333333)","(51.0, 170.0, 91.96428571428571)","(61.0, 300.0, 190.0)","(7.0, 12.0, 10.357894736842105)","(6.5, 10.5, 10.1625)"
09-01-2023 17:36:39.232084,"(3.1, 6.6, 6.052173913043479)","(1.55, 1.7, 1.6424444444444444)","(51.0, 170.0, 91.96428571428571)","(61.0, 300.0, 190.0)","(7.0, 12.0, 10.357894736842105)","(6.5, 10.5, 10.1625)"
09-01-2023 17:36:40.393973,"(3.1, 6.6, 6.052173913043479)","(1.55, 1.69, 1.666923076923077)","(51.0, 170.0, 91.96428571428571)","(61.0, 300.0, 190.0)","(7.0, 12.0, 10.357894736842105)","(6.5, 10.5, 10.1625)"
09-01-2023 17:36:41.491232,"(3.1, 6.6, 6.052173913043479)","(1.55, 1.69, 1.6492)","(51.0, 170.0, 96.4)","(61.0, 300.0, 192.5)","(7.0, 12.0, 10.984615384615385)","(6.5, 10.5, 9.866666666666667)"
09-01-2023 17:36:42.660073,"(3.1, 6.6, 6.130434782608695)","(1.55, 1.69, 1.6404347826086956)","(51.0, 170.0, 96.4)","(61.0, 300.0, 192.5)","(7.0, 12.0, 10.13846153846154)","(6.5, 10.0, 9.790909090909091)"
09-01-2023 17:36:43.739623,"(3.1, 6.6, 6.2625)","(1.55, 1.69, 1.639795918367347)","(51.0, 170.0, 96.4)","(61.0, 300.0, 192.5)","(7.0, 12.0, 10.13846153846154)","(6.5, 10.5, 9.790909090909091)"
09-01-2023 17:36:44.817821,"(3.1, 6.6, 6.2625)","(1.55, 1.69, 1.639795918367347)","(51.0, 170.0, 99.23076923076923)","(61.0, 300.0, 192.5)","(7.0, 12.0, 10.576470588235294)","(6.5, 10.5, 9.790909090909091)"
09-01-2023 17:36:45.806599,"(3.1, 6.6, 6.3)","(1.55, 1.69, 1.6390566037735848)","(51.0, 170.0, 105.0)","(61.0, 300.0, 187.5)","(7.0, 12.0, 10.576470588235294)","(6.5, 10.5, 9.790909090909091)"
09-01-2023 17:36:46.763822,"(3.1, 6.6, 6.3)","(1.55, 1.69, 1.64)","(51.0, 170.0, 105.0)","(61.0, 300.0, 187.5)","(7.0, 12.0, 10.576470588235294)","(6.5, 10.5, 9.790909090909091)"
09-01-2023 17:36:47.758867,"(3.1, 6.6, 6.3)","(1.55, 1.69, 1.6340000000000001)","(51.0, 170.0, 105.0)","(61.0, 300.0, 187.5)","(7.0, 12.0, 10.576470588235294)","(6.5, 10.5, 9.438461538461539)"
09-01-2023 17:36:48.687152,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.69, 1.6433333333333333)","(51.0, 160.0, 126.66666666666667)","(61.0, 300.0, 187.5)","(7.0, 12.0, 10.576470588235294)","(6.5, 10.5, 9.55)"
09-01-2023 17:36:49.656719,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.69, 1.6433333333333333)","(51.0, 160.0, 143.33333333333334)","(61.0, 300.0, 150.0)","(7.0, 12.0, 10.576470588235294)","(6.5, 10.0, 9.55)"
09-01-2023 17:36:50.606131,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.69, 1.6433333333333333)","(51.0, 160.0, 143.33333333333334)","(61.0, 300.0, 150.0)","(7.0, 12.0, 10.742857142857144)","(6.5, 10.0, 9.55)"
09-01-2023 17:36:51.606118,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.69, 1.6433333333333333)","(51.0, 160.0, 143.33333333333334)","(61.0, 300.0, 150.0)","(7.0, 12.0, 10.742857142857144)","(6.5, 10.0, 9.55)"
09-01-2023 17:36:52.608662,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.69, 1.6433333333333333)","(51.0, 160.0, 143.33333333333334)","(61.0, 300.0, 150.0)","(7.0, 12.0, 11.073684210526316)","(6.5, 10.0, 9.88)"
09-01-2023 17:36:53.596873,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.68, 1.6380000000000001)","(51.0, 160.0, 148.125)","(61.0, 300.0, 124.0)","(7.0, 12.0, 11.073684210526316)","(6.5, 10.0, 9.88)"
09-01-2023 17:36:54.586914,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.68, 1.6380000000000001)","(51.0, 150.0, 139.375)","(61.0, 300.0, 124.0)","(7.0, 12.0, 11.073684210526316)","(6.5, 10.0, 9.88)"
09-01-2023 17:36:55.619636,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.68, 1.6380000000000001)","(51.0, 150.0, 110.0)","(61.0, 300.0, 124.0)","(7.0, 12.0, 11.073684210526316)","(6.5, 10.0, 9.875)"
09-01-2023 17:36:56.550527,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.68, 1.6380000000000001)","(51.0, 150.0, 110.0)","(61.0, 300.0, 124.0)","(7.0, 12.0, 11.073684210526316)","(6.5, 10.0, 10.038461538461538)"
09-01-2023 17:36:57.477577,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.68, 1.6380000000000001)","(51.0, 150.0, 134.0)","(61.0, 300.0, 124.0)","(7.0, 12.0, 11.073684210526316)","(6.5, 10.5, 9.84375)"
09-01-2023 17:36:58.500801,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.68, 1.6380000000000001)","(51.0, 150.0, 139.28571428571428)","(61.0, 300.0, 153.33333333333331)","(7.0, 12.0, 11.073684210526316)","(6.5, 10.5, 9.84375)"
09-01-2023 17:36:59.544860,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.68, 1.6380000000000001)","(51.0, 150.0, 136.0)","(61.0, 300.0, 153.33333333333331)","(7.0, 12.0, 11.073684210526316)","(6.5, 10.5, 9.9)"
09-01-2023 17:37:00.545942,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.67, 1.6690774907749077)","(51.0, 150.0, 140.71428571428572)","(61.0, 300.0, 153.33333333333331)","(7.0, 12.0, 11.073684210526316)","(6.5, 10.5, 9.9)"
09-01-2023 17:37:01.503635,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.67, 1.669068901303538)","(51.0, 150.0, 120.0)","(61.0, 300.0, 153.33333333333331)","(7.0, 12.0, 11.073684210526316)","(6.5, 10.5, 9.9)"
09-01-2023 17:37:02.497756,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.67, 1.669437148217636)","(51.0, 150.0, 130.0)","(61.0, 300.0, 153.33333333333331)","(7.0, 12.0, 10.85217391304348)","(6.5, 10.5, 9.790909090909091)"
09-01-2023 17:37:03.424842,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.67, 1.666969696969697)","(51.0, 150.0, 138.0)","(61.0, 300.0, 153.33333333333331)","(7.0, 12.0, 10.85217391304348)","(6.5, 10.5, 9.885714285714286)"
09-01-2023 17:37:04.423401,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.67, 1.6664726631393298)","(51.0, 150.0, 138.0)","(61.0, 300.0, 190.0)","(7.0, 12.0, 10.85217391304348)","(6.5, 10.0, 10.066666666666666)"
09-01-2023 17:37:05.339779,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.67, 1.6664726631393298)","(51.0, 150.0, 138.0)","(61.0, 300.0, 190.0)","(7.0, 12.0, 10.85217391304348)","(6.5, 10.5, 10.066666666666666)"
09-01-2023 17:37:06.343601,"(3.1, 6.6, 6.234782608695652)","(1.55, 1.67, 1.6664726631393298)","(51.0, 150.0, 140.0)","(61.0, 300.0, 256.0)","(7.0, 12.0, 10.838888888888889)","(6.5, 10.5, 10.360714285714286)"
09-01-2023 17:37:07.355671,"(3.1, 6.6, 6.229411764705882)","(1.55, 1.67, 1.6694174757281552)","(51.0, 150.0, 125.0)","(61.0, 300.0, 256.0)","(7.0, 11.5, 10.61304347826087)","(6.5, 10.5, 10.360714285714286)"
09-01-2023 17:37:08.418348,"(3.1, 6.6, 6.061538461538461)","(1.55, 1.67, 1.66970703125)","(51.0, 150.0, 125.0)","(61.0, 300.0, 256.0)","(7.0, 11.5, 10.61304347826087)","(6.5, 10.5, 10.360714285714286)"
09-01-2023 17:37:09.469563,"(3.1, 6.6, 6.061538461538461)","(1.55, 1.67, 1.6694174757281552)","(51.0, 150.0, 135.0)","(61.0, 300.0, 256.0)","(7.0, 11.5, 10.181632653061225)","(6.5, 10.5, 10.330434782608695)"
09-01-2023 17:37:10.525800,"(3.1, 6.6, 6.061538461538461)","(1.55, 1.67, 1.6673048327137545)","(51.0, 160.0, 132.72727272727272)","(61.0, 300.0, 256.0)","(7.0, 11.5, 10.181632653061225)","(6.5, 10.5, 10.246153846153847)"
09-01-2023 17:37:11.569435,"(3.1, 6.6, 6.061538461538461)","(1.55, 1.67, 1.6667657992565055)","(51.0, 160.0, 132.72727272727272)","(61.0, 300.0, 153.33333333333331)","(7.0, 11.5, 10.154166666666667)","(6.5, 10.5, 10.17)"
09-01-2023 17:37:12.571494,"(3.1, 6.6, 6.061538461538461)","(1.55, 1.66, 1.659131274131274)","(51.0, 160.0, 126.66666666666667)","(61.0, 300.0, 216.0)","(7.0, 11.5, 10.371428571428572)","(6.5, 10.5, 10.373076923076923)"
09-01-2023 17:37:13.494375,"(3.1, 6.6, 6.061538461538461)","(1.55, 1.66, 1.658661567877629)","(51.0, 160.0, 126.66666666666667)","(61.0, 300.0, 216.0)","(7.0, 11.0, 10.371428571428572)","(6.5, 10.5, 10.373076923076923)"
09-01-2023 17:37:14.422832,"(3.1, 6.6, 6.061538461538461)","(1.55, 1.66, 1.658661567877629)","(51.0, 160.0, 126.66666666666667)","(61.0, 300.0, 216.0)","(7.0, 11.0, 10.371428571428572)","(6.5, 10.5, 10.373076923076923)"
09-01-2023 17:37:15.369395,"(3.1, 6.6, 6.061538461538461)","(1.55, 1.66, 1.656526508226691)","(51.0, 160.0, 132.22222222222223)","(61.0, 300.0, 216.0)","(7.0, 11.0, 10.044897959183674)","(6.5, 10.5, 10.2)"
09-01-2023 17:37:16.381154,"(3.1, 6.6, 6.0)","(1.55, 1.66, 1.6553654188948306)","(51.0, 160.0, 145.71428571428572)","(61.0, 300.0, 259.0)","(7.0, 11.0, 10.023255813953488)","(6.5, 10.5, 10.371428571428572)"
09-01-2023 17:37:17.389483,"(3.1, 6.6, 6.007692307692308)","(1.55, 1.66, 1.6547275922671352)","(51.0, 160.0, 145.71428571428572)","(61.0, 300.0, 259.0)","(7.0, 11.0, 10.023255813953488)","(6.5, 10.5, 10.371428571428572)"
09-01-2023 17:37:18.412594,"(3.1, 6.6, 6.007692307692308)","(1.55, 1.65, 1.6495339805825242)","(51.0, 160.0, 133.33333333333334)","(61.0, 300.0, 220.0)","(7.0, 11.0, 10.023255813953488)","(6.5, 10.5, 10.428947368421053)"
09-01-2023 17:37:19.464168,"(3.1, 6.6, 6.007692307692308)","(1.55, 1.65, 1.6495339805825242)","(51.0, 160.0, 137.14285714285714)","(61.0, 300.0, 250.0)","(7.0, 11.0, 10.023255813953488)","(6.5, 10.5, 10.428947368421053)"
09-01-2023 17:37:20.537390,"(3.1, 6.6, 6.007692307692308)","(1.55, 1.65, 1.6484150943396225)","(51.0, 160.0, 133.33333333333334)","(61.0, 300.0, 167.05882352941177)","(7.0, 11.0, 10.023255813953488)","(6.5, 10.5, 10.428947368421053)"
09-01-2023 17:37:21.610377,"(3.1, 6.6, 6.007692307692308)","(1.55, 1.65, 1.6484150943396225)","(51.0, 160.0, 133.33333333333334)","(61.0, 290.0, 254.28571428571428)","(7.0, 11.0, 10.023255813953488)","(6.5, 10.5, 10.418181818181818)"
09-01-2023 17:37:22.661099,"(3.1, 6.6, 6.007692307692308)","(1.55, 1.65, 1.6484150943396225)","(51.0, 160.0, 133.33333333333334)","(61.0, 280.0, 254.28571428571428)","(7.0, 11.0, 10.023255813953488)","(6.5, 10.5, 10.309090909090909)"
09-01-2023 17:37:23.713019,"(3.1, 6.4, 6.057894736842106)","(1.55, 1.65, 1.647773654916512)","(51.0, 160.0, 133.33333333333334)","(61.0, 280.0, 177.14285714285714)","(7.0, 11.0, 10.023255813953488)","(6.5, 10.5, 10.866666666666667)"
09-01-2023 17:37:24.735557,"(3.1, 6.4, 6.057894736842106)","(1.55, 1.64, 1.6397081712062256)","(51.0, 160.0, 144.0)","(61.0, 280.0, 177.14285714285714)","(7.0, 11.0, 10.023255813953488)","(6.5, 11.0, 10.866666666666667)"
09-01-2023 17:37:25.752232,"(3.1, 6.4, 6.057894736842106)","(1.55, 1.64, 1.6397081712062256)","(51.0, 160.0, 145.45454545454544)","(61.0, 280.0, 237.14285714285714)","(7.0, 11.0, 10.023255813953488)","(6.5, 11.0, 10.866666666666667)"
09-01-2023 17:37:26.786535,"(3.1, 6.4, 6.057894736842106)","(1.55, 1.64, 1.6397081712062256)","(51.0, 160.0, 145.45454545454544)","(61.0, 260.0, 237.14285714285714)","(7.0, 11.0, 10.023255813953488)","(6.5, 11.0, 10.866666666666667)"
09-01-2023 17:37:27.758188,"(3.1, 6.4, 6.057894736842106)","(1.55, 1.64, 1.6397081712062256)","(51.0, 160.0, 145.45454545454544)","(61.0, 260.0, 237.14285714285714)","(7.0, 11.0, 10.023255813953488)","(6.5, 11.0, 10.866666666666667)"
09-01-2023 17:37:28.732437,"(3.1, 6.4, 6.057894736842106)","(1.55, 1.64, 1.6397081712062256)","(51.0, 190.0, 142.10526315789474)","(61.0, 260.0, 237.14285714285714)","(7.0, 11.0, 9.444444444444445)","(6.5, 11.0, 10.8125)"
09-01-2023 17:37:29.692644,"(3.1, 6.6, 5.989473684210526)","(1.55, 1.64, 1.6397081712062256)","(51.0, 190.0, 134.28571428571428)","(61.0, 260.0, 237.14285714285714)","(7.0, 11.0, 9.47857142857143)","(6.5, 11.0, 11.375)"
09-01-2023 17:37:30.702679,"(3.1, 6.2, 6.16)","(1.55, 1.64, 1.6370588235294117)","(51.0, 190.0, 134.28571428571428)","(61.0, 260.0, 237.14285714285714)","(7.0, 10.5, 9.455)","(6.5, 11.5, 11.375)"
09-01-2023 17:37:31.690393,"(3.1, 6.2, 6.142857142857143)","(1.55, 1.65, 1.6453448275862068)","(51.0, 190.0, 134.28571428571428)","(61.0, 260.0, 237.14285714285714)","(7.0, 10.5, 9.7)","(6.5, 11.5, 11.441176470588236)"
09-01-2023 17:37:32.715934,"(3.1, 6.2, 5.776923076923077)","(1.55, 1.65, 1.6448275862068964)","(51.0, 190.0, 148.94736842105263)","(61.0, 260.0, 175.0)","(7.0, 10.0, 9.5)","(6.5, 11.5, 11.447368421052632)"
09-01-2023 17:37:33.758279,"(3.1, 6.2, 5.752631578947368)","(1.55, 1.65, 1.6418181818181818)","(51.0, 190.0, 148.94736842105263)","(61.0, 240.0, 175.0)","(7.0, 10.0, 9.5)","(6.5, 11.5, 11.447368421052632)"
09-01-2023 17:37:34.796940,"(3.1, 6.2, 5.752631578947368)","(1.55, 1.65, 1.6418181818181818)","(51.0, 190.0, 148.94736842105263)","(61.0, 240.0, 175.0)","(7.0, 10.0, 9.5)","(6.5, 11.5, 11.447368421052632)"
09-01-2023 17:37:35.950477,"(3.1, 6.2, 5.752631578947368)","(1.55, 1.65, 1.6418181818181818)","(51.0, 190.0, 148.94736842105263)","(61.0, 240.0, 221.42857142857144)","(7.0, 10.0, 9.431578947368422)","(6.5, 11.5, 11.416666666666666)"
09-01-2023 17:37:37.063972,"(3.1, 6.0, 5.9)","(1.55, 1.64, 1.6346153846153846)","(51.0, 190.0, 148.94736842105263)","(61.0, 240.0, 221.42857142857144)","(7.0, 10.0, 9.4375)","(6.5, 11.5, 11.434782608695652)"
09-01-2023 17:37:38.193971,"(3.1, 6.0, 5.9)","(1.55, 1.64, 1.6346153846153846)","(51.0, 190.0, 148.94736842105263)","(61.0, 240.0, 221.42857142857144)","(7.0, 10.0, 9.4375)","(6.5, 13.5, 11.434782608695652)"
09-01-2023 17:37:39.287484,"(3.1, 6.0, 5.9)","(1.55, 1.64, 1.6346153846153846)","(51.0, 190.0, 148.94736842105263)","(61.0, 240.0, 221.42857142857144)","(7.0, 10.0, 9.4375)","(6.5, 13.5, 11.967741935483872)"
09-01-2023 17:37:40.447728,"(3.1, 6.0, 5.9)","(1.55, 1.64, 1.6346153846153846)","(51.0, 190.0, 148.94736842105263)","(61.0, 240.0, 221.42857142857144)","(7.0, 10.0, 9.4375)","(6.5, 13.5, 12.545454545454545)"
09-01-2023 17:37:41.440697,"(3.1, 6.0, 5.897435897435898)","(1.55, 1.65, 1.6441935483870966)","(51.0, 190.0, 148.94736842105263)","(61.0, 240.0, 221.42857142857144)","(7.0, 10.0, 9.4375)","(6.5, 13.0, 12.0)"
09-01-2023 17:37:42.523613,"(3.1, 5.9, 5.800000000000001)","(1.55, 1.64, 1.6360919540229883)","(51.0, 190.0, 152.5)","(61.0, 240.0, 221.42857142857144)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:43.557677,"(3.1, 5.8, 5.641666666666667)","(1.55, 1.64, 1.6360919540229883)","(51.0, 190.0, 152.5)","(61.0, 240.0, 221.42857142857144)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:44.560011,"(3.1, 5.8, 5.641666666666667)","(1.55, 1.64, 1.6360919540229883)","(51.0, 190.0, 148.94736842105263)","(61.0, 240.0, 221.42857142857144)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:45.574578,"(3.1, 5.8, 5.641666666666667)","(1.55, 1.64, 1.6360919540229883)","(51.0, 190.0, 148.94736842105263)","(61.0, 240.0, 175.45454545454544)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:46.579751,"(3.1, 5.8, 5.641666666666667)","(1.55, 1.64, 1.6360919540229883)","(51.0, 190.0, 154.0)","(61.0, 230.0, 157.14285714285714)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:47.679647,"(3.1, 5.5, 5.491666666666667)","(1.55, 1.65, 1.6406666666666665)","(51.0, 190.0, 154.0)","(61.0, 220.0, 157.14285714285714)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:48.677588,"(3.1, 5.4, 5.36)","(1.55, 1.67, 1.661)","(51.0, 190.0, 154.0)","(61.0, 220.0, 157.14285714285714)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.724137931034482)"
09-01-2023 17:37:49.664604,"(3.1, 5.3, 5.24)","(1.55, 1.68, 1.669230769230769)","(51.0, 190.0, 146.66666666666666)","(61.0, 220.0, 157.14285714285714)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.724137931034482)"
09-01-2023 17:37:50.633677,"(3.1, 5.3, 5.24)","(1.55, 1.68, 1.669230769230769)","(51.0, 190.0, 146.66666666666666)","(61.0, 220.0, 157.14285714285714)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.724137931034482)"
09-01-2023 17:37:51.545539,"(3.1, 5.3, 5.24)","(1.55, 1.68, 1.669230769230769)","(51.0, 190.0, 146.66666666666666)","(61.0, 220.0, 157.14285714285714)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:52.492255,"(3.1, 5.3, 5.225)","(1.55, 1.68, 1.6666666666666665)","(51.0, 190.0, 146.66666666666666)","(61.0, 220.0, 158.46153846153845)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:53.407007,"(3.1, 5.4, 5.2153846153846155)","(1.55, 1.68, 1.6666666666666665)","(51.0, 190.0, 149.0909090909091)","(61.0, 220.0, 158.46153846153845)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:54.366553,"(3.1, 5.4, 5.2153846153846155)","(1.55, 1.68, 1.6666666666666665)","(51.0, 190.0, 149.0909090909091)","(61.0, 220.0, 158.46153846153845)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:55.353417,"(3.1, 5.4, 5.2153846153846155)","(1.55, 1.68, 1.6666666666666665)","(51.0, 190.0, 149.0909090909091)","(61.0, 220.0, 158.46153846153845)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:56.337614,"(3.1, 5.4, 5.2153846153846155)","(1.55, 1.68, 1.6666666666666665)","(51.0, 190.0, 149.0909090909091)","(61.0, 220.0, 158.46153846153845)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:57.351355,"(3.1, 5.4, 5.2153846153846155)","(1.55, 1.68, 1.6644444444444444)","(51.0, 190.0, 149.0909090909091)","(61.0, 220.0, 158.46153846153845)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:58.364637,"(3.1, 5.4, 5.2153846153846155)","(1.55, 1.68, 1.6644444444444444)","(51.0, 190.0, 149.0909090909091)","(61.0, 220.0, 158.46153846153845)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:37:59.324554,"(3.1, 5.4, 5.2153846153846155)","(1.55, 1.68, 1.6644444444444444)","(51.0, 190.0, 149.0909090909091)","(61.0, 220.0, 158.46153846153845)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:38:00.461572,"(3.1, 5.4, 5.24)","(1.55, 1.68, 1.6735384615384614)","(51.0, 190.0, 149.0909090909091)","(61.0, 210.0, 186.66666666666669)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.75)"
09-01-2023 17:38:01.429305,"(3.1, 5.4, 5.24)","(1.55, 1.68, 1.6735384615384614)","(51.0, 190.0, 149.0909090909091)","(61.0, 200.0, 186.66666666666669)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.545454545454545)"
09-01-2023 17:38:02.416447,"(3.1, 5.4, 5.24)","(1.55, 1.68, 1.6735384615384614)","(51.0, 190.0, 145.0)","(61.0, 200.0, 186.66666666666669)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.545454545454545)"
09-01-2023 17:38:03.314620,"(3.1, 5.4, 5.266666666666667)","(1.55, 1.68, 1.6632)","(51.0, 190.0, 145.0)","(61.0, 200.0, 186.66666666666669)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.545454545454545)"
09-01-2023 17:38:04.278678,"(3.1, 5.4, 5.266666666666667)","(1.55, 1.68, 1.6632)","(51.0, 190.0, 145.0)","(61.0, 200.0, 184.0)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.545454545454545)"
09-01-2023 17:38:05.225522,"(3.1, 5.4, 5.266666666666667)","(1.55, 1.68, 1.6632)","(51.0, 190.0, 145.0)","(61.0, 200.0, 180.0)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.545454545454545)"
09-01-2023 17:38:06.184204,"(3.1, 5.4, 5.266666666666667)","(1.55, 1.68, 1.6632)","(51.0, 190.0, 145.0)","(61.0, 200.0, 165.0)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.545454545454545)"
09-01-2023 17:38:07.161495,"(3.1, 5.4, 5.266666666666667)","(1.55, 1.68, 1.6626923076923077)","(51.0, 190.0, 145.0)","(61.0, 200.0, 182.5)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.545454545454545)"
09-01-2023 17:38:08.122276,"(3.1, 5.4, 5.266666666666667)","(1.55, 1.68, 1.6626923076923077)","(51.0, 190.0, 145.0)","(61.0, 200.0, 182.5)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.545454545454545)"
09-01-2023 17:38:09.077074,"(3.1, 5.4, 5.266666666666667)","(1.55, 1.68, 1.6626923076923077)","(51.0, 190.0, 145.0)","(61.0, 200.0, 182.5)","(7.0, 10.0, 9.4375)","(6.5, 12.5, 11.545454545454545)"
