,Archbishop,Avancer,Dumpus,Prince Carlos,Threetimeslucky,Yazh,Salt City,Super Mind,Cheeky Secrets,Harpers Jewel,Billabull,I Told Rubick
12-01-2023 14:41:55.378679,"(11.0, 13.5, 13.1)","(21.0, 44.0, 41.142857142857146)","(4.0, 4.9, 4.7)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.0, 4.733333333333333)","(71.0, 150.0, 120.0)","(11.0, 15.5, 14.75)","(81.0, 100.0, 93.33333333333333)","(20.0, 48.0, 37.5)","(5.5, 7.0, 6.640000000000001)","(21.0, 100.0, 87.0909090909091)","(26.0, 46.0, 44.333333333333336)"
12-01-2023 14:41:56.959029,"(11.0, 13.5, 13.1)","(21.0, 44.0, 41.142857142857146)","(4.0, 4.9, 4.7)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.1, 4.733333333333333)","(71.0, 150.0, 120.0)","(11.0, 15.5, 14.75)","(81.0, 100.0, 93.33333333333333)","(20.0, 48.0, 37.5)","(5.5, 7.0, 6.640000000000001)","(21.0, 100.0, 87.0909090909091)","(26.0, 46.0, 44.333333333333336)"
12-01-2023 14:41:58.574023,"(11.0, 13.5, 13.1)","(21.0, 44.0, 41.142857142857146)","(4.0, 4.9, 4.7)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.1, 4.733333333333333)","(71.0, 150.0, 120.0)","(11.0, 15.5, 13.318181818181818)","(81.0, 100.0, 93.33333333333333)","(20.0, 48.0, 37.5)","(5.5, 7.0, 6.8)","(21.0, 100.0, 88.16666666666667)","(26.0, 46.0, 44.333333333333336)"
12-01-2023 14:42:00.186604,"(11.0, 14.0, 13.625)","(21.0, 44.0, 41.142857142857146)","(4.0, 4.9, 4.7)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.1, 4.733333333333333)","(71.0, 150.0, 120.0)","(11.0, 16.5, 13.318181818181818)","(81.0, 100.0, 93.33333333333333)","(19.0, 48.0, 37.5)","(5.5, 7.0, 6.8)","(21.0, 100.0, 88.16666666666667)","(26.0, 46.0, 44.333333333333336)"
12-01-2023 14:42:01.722986,"(11.0, 14.0, 13.625)","(21.0, 44.0, 41.142857142857146)","(4.0, 4.9, 4.7)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.1, 4.55)","(71.0, 150.0, 120.0)","(11.0, 16.5, 13.318181818181818)","(81.0, 100.0, 93.33333333333333)","(19.0, 48.0, 37.5)","(5.5, 7.0, 6.8)","(21.0, 100.0, 88.16666666666667)","(26.0, 46.0, 44.333333333333336)"
12-01-2023 14:42:03.292102,"(11.0, 14.0, 13.625)","(21.0, 44.0, 41.142857142857146)","(4.0, 4.9, 4.7)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.1, 4.022222222222222)","(71.0, 150.0, 120.0)","(11.0, 16.5, 13.318181818181818)","(81.0, 100.0, 133.33333333333334)","(20.0, 48.0, 37.5)","(5.5, 7.0, 6.585714285714285)","(21.0, 100.0, 88.16666666666667)","(26.0, 46.0, 44.333333333333336)"
12-01-2023 14:42:04.939204,"(11.0, 14.0, 13.625)","(21.0, 44.0, 42.57142857142857)","(4.0, 4.9, 4.7)","(6.0, 6.6, 6.405405405405405)","(3.7, 4.1, 4.55)","(71.0, 150.0, 120.0)","(11.0, 16.5, 13.772727272727273)","(81.0, 160.0, 133.33333333333334)","(20.0, 48.0, 69.0)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 88.16666666666667)","(26.0, 46.0, 43.77777777777778)"
12-01-2023 14:42:06.607152,"(11.0, 14.0, 13.1)","(21.0, 46.0, 42.57142857142857)","(4.0, 4.9, 4.614285714285715)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.1, 4.7272727272727275)","(71.0, 150.0, 120.0)","(11.0, 16.5, 14.571428571428571)","(81.0, 160.0, 115.0)","(20.0, 90.0, 56.0)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 84.78571428571428)","(26.0, 46.0, 43.77777777777778)"
12-01-2023 14:42:08.200473,"(11.0, 13.5, 13.1)","(21.0, 46.0, 42.57142857142857)","(4.0, 4.9, 4.566666666666666)","(6.0, 6.6, 6.405405405405405)","(3.7, 6.0, 4.426666666666667)","(71.0, 150.0, 120.0)","(11.0, 16.0, 14.235294117647058)","(81.0, 150.0, 104.0)","(20.0, 85.0, 46.33333333333333)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 84.84615384615384)","(26.0, 46.0, 43.77777777777778)"
12-01-2023 14:42:09.776774,"(11.0, 13.5, 13.1)","(21.0, 46.0, 41.142857142857146)","(4.0, 4.9, 4.566666666666666)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.9, 4.688888888888889)","(71.0, 150.0, 120.0)","(11.0, 16.0, 14.75)","(81.0, 140.0, 104.0)","(20.0, 85.0, 62.333333333333336)","(5.5, 6.8, 6.585714285714285)","(21.0, 95.0, 84.84615384615384)","(26.0, 46.0, 41.38461538461539)"
12-01-2023 14:42:11.450412,"(11.0, 13.5, 13.1)","(21.0, 44.0, 41.142857142857146)","(4.0, 4.9, 4.566666666666666)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.7, 5.25)","(71.0, 150.0, 120.0)","(11.0, 15.5, 14.75)","(81.0, 140.0, 104.0)","(20.0, 80.0, 55.66666666666667)","(5.5, 6.8, 6.585714285714285)","(21.0, 95.0, 85.57142857142857)","(26.0, 46.0, 43.77777777777778)"
12-01-2023 14:42:13.101375,"(11.0, 13.5, 13.455555555555556)","(21.0, 44.0, 42.0)","(4.0, 4.9, 4.5181818181818185)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.6, 4.5360000000000005)","(71.0, 150.0, 120.0)","(11.0, 15.5, 14.75)","(81.0, 140.0, 102.5)","(20.0, 70.0, 58.66666666666667)","(5.5, 6.8, 6.585714285714285)","(21.0, 95.0, 58.66666666666667)","(26.0, 40.0, 39.5)"
12-01-2023 14:42:14.765703,"(11.0, 13.5, 13.455555555555556)","(21.0, 44.0, 42.666666666666664)","(4.0, 4.7, 4.5)","(6.0, 6.6, 6.405405405405405)","(3.7, 4.9, 4.62)","(71.0, 150.0, 120.0)","(11.0, 15.5, 14.5)","(81.0, 140.0, 102.5)","(20.0, 70.0, 53.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(26.0, 40.0, 37.333333333333336)"
12-01-2023 14:42:16.503100,"(11.0, 14.0, 13.96590909090909)","(21.0, 44.0, 42.375)","(4.0, 4.7, 4.433333333333334)","(6.0, 6.6, 6.405405405405405)","(3.7, 4.9, 4.263636363636364)","(71.0, 150.0, 120.0)","(11.0, 15.5, 14.5)","(81.0, 140.0, 102.5)","(20.0, 65.0, 53.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(26.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:18.186058,"(11.0, 14.0, 13.96590909090909)","(21.0, 48.0, 42.5)","(4.0, 4.6, 4.433333333333334)","(6.0, 6.6, 6.405405405405405)","(3.7, 4.9, 4.25)","(71.0, 150.0, 120.0)","(11.0, 15.5, 14.5)","(81.0, 140.0, 102.5)","(20.0, 65.0, 53.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(26.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:19.738721,"(11.0, 14.0, 13.96590909090909)","(21.0, 48.0, 54.666666666666664)","(4.0, 4.6, 4.53801652892562)","(6.0, 6.6, 6.405405405405405)","(3.7, 4.9, 4.241176470588235)","(71.0, 150.0, 120.0)","(11.0, 15.5, 14.5)","(81.0, 140.0, 102.5)","(20.0, 65.0, 53.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:21.386633,"(11.0, 14.0, 13.455555555555556)","(21.0, 80.0, 51.333333333333336)","(4.0, 4.6, 4.433333333333334)","(6.0, 6.6, 6.405405405405405)","(3.7, 4.9, 4.241176470588235)","(71.0, 150.0, 120.0)","(11.0, 15.5, 14.5)","(81.0, 140.0, 102.5)","(20.0, 65.0, 53.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:22.983663,"(11.0, 13.5, 13.455555555555556)","(21.0, 70.0, 47.5)","(4.0, 4.6, 4.433333333333334)","(6.0, 6.6, 6.405405405405405)","(3.7, 4.9, 4.416666666666667)","(71.0, 150.0, 120.0)","(11.0, 15.0, 14.285714285714286)","(81.0, 140.0, 102.5)","(20.0, 65.0, 54.0)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:24.566250,"(11.0, 13.5, 13.455555555555556)","(21.0, 65.0, 50.0)","(4.0, 4.6, 4.433333333333334)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 4.416666666666667)","(71.0, 150.0, 120.0)","(11.0, 15.0, 14.133333333333333)","(81.0, 140.0, 102.5)","(20.0, 60.0, 54.0)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:26.197029,"(11.0, 13.5, 13.455555555555556)","(21.0, 65.0, 48.57142857142857)","(4.0, 4.6, 4.433333333333334)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 4.416666666666667)","(71.0, 150.0, 114.0)","(11.0, 15.0, 14.133333333333333)","(81.0, 140.0, 105.0)","(20.0, 60.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:27.824040,"(11.0, 13.5, 13.455555555555556)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.433333333333334)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 4.416666666666667)","(71.0, 140.0, 108.0)","(11.0, 15.0, 14.133333333333333)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:29.450734,"(11.0, 13.5, 13.96590909090909)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.433333333333334)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 4.416666666666667)","(71.0, 130.0, 108.0)","(11.0, 15.0, 14.256756756756756)","(81.0, 120.0, 97.5)","(20.0, 55.0, 46.5)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:31.088802,"(11.0, 14.0, 13.96590909090909)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.433333333333334)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 4.416666666666667)","(71.0, 130.0, 108.0)","(11.0, 15.0, 14.071428571428571)","(81.0, 120.0, 97.5)","(20.0, 50.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:32.649733,"(11.0, 14.0, 13.96590909090909)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.5375)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 4.416666666666667)","(71.0, 130.0, 108.0)","(11.0, 14.5, 14.071428571428571)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:34.262273,"(11.0, 14.0, 13.694444444444445)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.5375)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 5.0)","(71.0, 130.0, 108.0)","(11.0, 14.5, 14.25)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:35.791221,"(11.0, 14.0, 13.612068965517242)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.5375)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 5.05)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.8)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:37.416228,"(11.0, 14.0, 13.455555555555556)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.5375)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 4.9)","(71.0, 130.0, 108.0)","(11.0, 14.0, 13.8)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:39.005815,"(11.0, 13.5, 13.455555555555556)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.5375)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 4.9)","(71.0, 130.0, 108.0)","(11.0, 14.0, 13.8)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:40.648775,"(11.0, 13.5, 13.455555555555556)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.5375)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.5, 4.85)","(71.0, 130.0, 110.0)","(11.0, 14.0, 13.8)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:42.296173,"(11.0, 13.5, 13.455555555555556)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.5375)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.4, 4.723076923076923)","(71.0, 130.0, 110.0)","(11.0, 14.0, 13.842105263157894)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:43.876406,"(11.0, 13.5, 13.455555555555556)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.5375)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.4, 4.575)","(71.0, 130.0, 110.0)","(11.0, 15.0, 13.73076923076923)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 6.8, 6.585714285714285)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:45.513387,"(11.0, 13.5, 13.96590909090909)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.5375)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.4, 4.575)","(71.0, 130.0, 108.0)","(11.0, 15.0, 13.73076923076923)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 6.8, 7.0181818181818185)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:47.185933,"(11.0, 14.0, 13.96590909090909)","(21.0, 60.0, 48.333333333333336)","(4.0, 4.6, 4.5375)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.4, 4.575)","(71.0, 130.0, 108.0)","(11.0, 15.0, 13.533333333333333)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 7.2, 6.5600000000000005)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:48.785218,"(11.0, 14.0, 13.974358974358974)","(21.0, 60.0, 49.5)","(4.0, 4.6, 4.529838709677419)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.4, 4.575)","(71.0, 130.0, 108.0)","(11.0, 15.0, 13.785714285714286)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 7.2, 6.9)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:50.382619,"(11.0, 14.0, 13.974358974358974)","(26.0, 60.0, 49.5)","(4.0, 4.6, 4.529838709677419)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.4, 4.925)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.785714285714286)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 7.2, 6.9)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:51.983695,"(11.0, 14.0, 13.976190476190476)","(26.0, 60.0, 49.5)","(4.0, 4.6, 4.648623853211009)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.3, 4.311111111111111)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.633333333333333)","(81.0, 120.0, 97.5)","(20.0, 55.0, 47.4)","(5.5, 7.2, 6.771428571428571)","(21.0, 100.0, 75.2)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:53.645761,"(11.0, 14.0, 13.962962962962964)","(26.0, 60.0, 49.5)","(4.0, 4.7, 4.65)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.2, 4.475)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.681818181818182)","(81.0, 120.0, 85.0)","(20.0, 55.0, 37.0)","(5.5, 7.2, 6.92)","(21.0, 100.0, 69.0)","(31.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:55.271342,"(11.0, 14.0, 13.962962962962964)","(26.0, 60.0, 49.5)","(4.0, 4.8, 4.585714285714285)","(6.0, 6.6, 6.405405405405405)","(3.7, 5.0, 4.475)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.4)","(81.0, 110.0, 85.71428571428571)","(20.0, 55.0, 37.0)","(5.5, 7.4, 6.800000000000001)","(21.0, 100.0, 69.0)","(26.0, 38.0, 37.333333333333336)"
12-01-2023 14:42:56.978243,"(11.0, 14.0, 13.75)","(26.0, 55.0, 47.5)","(4.0, 4.8, 4.65)","(6.0, 6.6, 6.405405405405405)","(3.8, 5.0, 4.1899999999999995)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.8)","(81.0, 100.0, 87.5)","(21.0, 55.0, 37.0)","(5.5, 7.2, 6.9)","(21.0, 100.0, 69.0)","(26.0, 50.0, 38.15384615384615)"
12-01-2023 14:42:58.605793,"(11.0, 14.0, 13.75)","(26.0, 55.0, 47.5)","(4.0, 4.8, 4.65)","(6.0, 6.6, 6.405405405405405)","(3.8, 5.0, 4.1899999999999995)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.8)","(81.0, 95.0, 87.5)","(21.0, 55.0, 37.0)","(5.5, 7.2, 6.9)","(21.0, 100.0, 69.0)","(26.0, 50.0, 39.0)"
12-01-2023 14:43:00.258616,"(11.0, 14.0, 13.75)","(26.0, 55.0, 47.5)","(4.0, 4.8, 4.711340206185567)","(6.0, 6.6, 6.405405405405405)","(3.8, 5.0, 4.1899999999999995)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.8)","(81.0, 95.0, 86.66666666666667)","(21.0, 55.0, 37.0)","(5.5, 7.2, 6.771428571428571)","(21.0, 100.0, 69.0)","(26.0, 44.0, 40.0)"
12-01-2023 14:43:01.951403,"(11.0, 14.0, 13.75)","(26.0, 55.0, 47.5)","(4.0, 5.0, 4.708)","(6.0, 6.6, 6.405405405405405)","(3.8, 5.0, 4.6625000000000005)","(71.0, 130.0, 108.0)","(11.0, 14.0, 13.8)","(81.0, 90.0, 104.0)","(21.0, 55.0, 37.0)","(5.5, 7.0, 6.753846153846154)","(21.0, 100.0, 69.0)","(26.0, 44.0, 38.0)"
12-01-2023 14:43:03.607383,"(11.0, 14.0, 13.75)","(26.0, 55.0, 47.5)","(4.0, 5.0, 4.708)","(6.0, 6.6, 6.405405405405405)","(3.8, 4.9, 4.842105263157895)","(71.0, 130.0, 108.0)","(11.0, 14.0, 13.8)","(81.0, 140.0, 104.0)","(21.0, 55.0, 37.0)","(5.5, 7.0, 6.6000000000000005)","(21.0, 100.0, 69.0)","(26.0, 44.0, 37.77777777777778)"
12-01-2023 14:43:05.265715,"(11.0, 14.0, 13.75)","(26.0, 55.0, 49.0)","(4.0, 5.0, 4.72)","(6.0, 6.6, 6.416666666666667)","(3.8, 5.0, 4.516666666666667)","(71.0, 130.0, 108.0)","(11.0, 14.0, 13.625)","(81.0, 140.0, 100.0)","(21.0, 55.0, 49.0)","(5.5, 7.0, 6.917241379310345)","(21.0, 100.0, 79.2)","(26.0, 44.0, 40.0)"
12-01-2023 14:43:06.913481,"(11.0, 14.0, 13.75)","(26.0, 55.0, 49.0)","(4.0, 4.9, 4.711111111111111)","(6.0, 6.6, 6.416666666666667)","(3.8, 4.6, 4.25)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.583333333333334)","(81.0, 140.0, 105.0)","(21.0, 55.0, 42.333333333333336)","(5.5, 7.0, 6.911111111111111)","(21.0, 100.0, 79.2)","(26.0, 42.0, 37.5)"
12-01-2023 14:43:08.696151,"(11.0, 14.0, 13.75)","(26.0, 50.0, 48.23076923076923)","(4.0, 4.9, 4.711111111111111)","(6.0, 6.6, 6.416666666666667)","(3.8, 4.7, 4.25)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.583333333333334)","(81.0, 130.0, 120.0)","(21.0, 55.0, 42.333333333333336)","(5.5, 7.0, 7.362962962962963)","(21.0, 100.0, 82.66666666666666)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:10.582664,"(11.0, 14.0, 13.75)","(26.0, 75.0, 48.666666666666664)","(4.0, 4.9, 4.711111111111111)","(6.0, 6.6, 6.416666666666667)","(3.8, 4.7, 4.236363636363636)","(71.0, 130.0, 108.0)","(11.0, 14.5, 13.583333333333334)","(81.0, 140.0, 120.0)","(21.0, 55.0, 42.333333333333336)","(5.5, 7.4, 6.828571428571428)","(21.0, 100.0, 82.66666666666666)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:12.440585,"(11.0, 14.0, 13.75)","(26.0, 70.0, 50.666666666666664)","(4.0, 4.9, 4.703846153846154)","(6.0, 6.6, 6.411764705882353)","(3.8, 4.7, 4.1899999999999995)","(71.0, 130.0, 102.0)","(11.0, 14.5, 13.583333333333334)","(81.0, 140.0, 96.0)","(21.0, 55.0, 42.333333333333336)","(5.5, 7.4, 7.066666666666666)","(21.0, 100.0, 82.66666666666666)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:14.535239,"(11.0, 14.0, 13.75)","(26.0, 60.0, 44.166666666666664)","(4.0, 4.9, 4.769230769230769)","(6.0, 6.6, 6.411764705882353)","(3.8, 4.7, 4.3)","(71.0, 120.0, 102.0)","(11.0, 14.5, 13.583333333333334)","(81.0, 120.0, 96.0)","(21.0, 55.0, 42.333333333333336)","(5.5, 7.2, 7.066666666666666)","(21.0, 100.0, 82.66666666666666)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:16.322883,"(11.0, 14.0, 13.75)","(26.0, 55.0, 44.166666666666664)","(4.0, 4.9, 4.828571428571429)","(6.0, 6.6, 6.414285714285715)","(3.8, 4.6, 4.085714285714285)","(71.0, 120.0, 104.28571428571428)","(11.0, 14.5, 13.583333333333334)","(81.0, 120.0, 90.0)","(21.0, 55.0, 42.333333333333336)","(5.5, 7.2, 7.066666666666666)","(21.0, 100.0, 82.66666666666666)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:18.721538,"(11.0, 14.0, 13.88888888888889)","(26.0, 55.0, 44.166666666666664)","(4.0, 4.9, 4.828571428571429)","(6.0, 6.6, 6.414285714285715)","(3.8, 4.6, 4.085714285714285)","(71.0, 120.0, 103.57142857142857)","(11.0, 14.5, 13.583333333333334)","(81.0, 120.0, 94.0)","(21.0, 55.0, 45.5)","(5.5, 7.4, 7.362962962962963)","(21.0, 100.0, 66.66666666666667)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:21.185930,"(11.0, 14.0, 13.963414634146341)","(26.0, 55.0, 44.166666666666664)","(4.0, 4.9, 4.828571428571429)","(6.0, 6.6, 6.414285714285715)","(3.8, 4.6, 4.085714285714285)","(71.0, 100.0, 90.0)","(11.0, 14.5, 13.583333333333334)","(81.0, 100.0, 93.33333333333333)","(21.0, 55.0, 45.5)","(5.5, 7.4, 7.133333333333334)","(21.0, 100.0, 80.0)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:23.355967,"(11.0, 14.0, 13.452380952380953)","(26.0, 55.0, 44.166666666666664)","(4.0, 4.9, 4.828571428571429)","(6.0, 6.6, 6.414285714285715)","(3.8, 4.6, 4.166666666666667)","(71.0, 100.0, 90.0)","(11.0, 14.5, 13.583333333333334)","(81.0, 100.0, 93.33333333333333)","(21.0, 55.0, 45.5)","(5.5, 7.4, 6.9)","(21.0, 100.0, 80.0)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:25.238762,"(11.0, 13.5, 13.452380952380953)","(26.0, 55.0, 44.166666666666664)","(4.0, 4.9, 4.828571428571429)","(6.0, 6.6, 6.414285714285715)","(3.8, 4.5, 4.0625)","(71.0, 100.0, 90.0)","(11.0, 14.5, 13.583333333333334)","(81.0, 100.0, 93.33333333333333)","(21.0, 55.0, 45.5)","(5.5, 7.2, 7.0)","(21.0, 100.0, 80.0)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:27.132620,"(11.0, 13.5, 13.452380952380953)","(26.0, 55.0, 44.166666666666664)","(4.0, 4.9, 4.506756756756757)","(6.0, 6.6, 6.414285714285715)","(3.8, 4.5, 4.0625)","(71.0, 100.0, 90.0)","(11.0, 14.5, 13.625)","(81.0, 100.0, 93.33333333333333)","(21.0, 55.0, 45.5)","(5.5, 7.2, 7.0)","(21.0, 100.0, 80.0)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:28.865528,"(11.0, 13.5, 13.452380952380953)","(26.0, 55.0, 44.166666666666664)","(4.0, 5.0, 4.707142857142857)","(6.0, 6.6, 6.414285714285715)","(3.8, 4.5, 4.0625)","(71.0, 100.0, 90.0)","(11.0, 14.5, 13.625)","(81.0, 100.0, 93.33333333333333)","(21.0, 55.0, 45.5)","(5.5, 7.2, 7.142857142857143)","(21.0, 100.0, 80.0)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:30.761923,"(11.0, 13.5, 13.963414634146341)","(26.0, 55.0, 44.166666666666664)","(4.0, 4.9, 4.707142857142857)","(6.0, 6.6, 6.414285714285715)","(3.8, 4.5, 4.0625)","(71.0, 100.0, 90.0)","(11.0, 14.5, 13.625)","(81.0, 100.0, 93.33333333333333)","(21.0, 55.0, 51.2)","(5.5, 7.2, 6.957142857142857)","(21.0, 100.0, 87.5)","(26.0, 40.0, 39.42857142857143)"
12-01-2023 14:43:32.547878,"(11.0, 14.0, 13.963414634146341)","(26.0, 55.0, 44.166666666666664)","(4.0, 4.9, 4.6899999999999995)","(6.0, 6.6, 6.415384615384616)","(3.7, 4.5, 4.3)","(71.0, 100.0, 90.0)","(11.0, 14.5, 13.625)","(81.0, 100.0, 93.33333333333333)","(20.0, 55.0, 50.25)","(5.5, 7.0, 6.957142857142857)","(21.0, 100.0, 66.66666666666667)","(26.0, 40.0, 41.14285714285714)"
