,Blue Cod,Barry Bowler,Sweet Silver,Big Time Dora,Big Time Gift,Bounty Hunter,Jay Jay Go
16-12-2022 12:05:19.860470,"(21.0, 40.0, 25.97826086956522)","(3.9, 4.7, 4.540277777777778)","(7.0, 26.0, 13.076923076923077)","(3.4, 5.0, 4.3125)","(3.6, 6.8, 6.073076923076923)","(21.0, 40.0, 36.05769230769231)","(4.8, 8.0, 6.9125)"
16-12-2022 12:05:21.074174,"(21.0, 40.0, 25.97826086956522)","(3.9, 4.7, 4.540277777777778)","(7.0, 26.0, 13.230769230769232)","(3.4, 5.0, 4.3125)","(3.6, 6.8, 6.275)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 6.9125)"
16-12-2022 12:05:22.043067,"(21.0, 40.0, 25.97826086956522)","(3.9, 4.7, 4.540277777777778)","(7.0, 26.0, 13.230769230769232)","(3.4, 5.0, 4.3125)","(3.6, 6.8, 6.275)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 6.480952380952381)"
16-12-2022 12:05:23.217898,"(21.0, 40.0, 25.97826086956522)","(3.9, 4.7, 4.540277777777778)","(7.0, 26.0, 21.675675675675677)","(3.4, 5.0, 4.3125)","(3.6, 6.8, 6.275)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 6.480952380952381)"
16-12-2022 12:05:24.250627,"(21.0, 40.0, 25.97826086956522)","(3.9, 4.7, 4.540277777777778)","(7.0, 26.0, 21.675675675675677)","(3.4, 5.0, 3.6666666666666665)","(3.6, 6.8, 6.275)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 6.480952380952381)"
16-12-2022 12:05:25.303590,"(21.0, 40.0, 22.5)","(3.9, 4.7, 4.241666666666667)","(7.0, 26.0, 14.076923076923077)","(3.4, 5.0, 3.6666666666666665)","(3.6, 6.8, 6.275)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 6.480952380952381)"
16-12-2022 12:05:26.339918,"(21.0, 40.0, 22.5)","(3.9, 4.7, 4.241666666666667)","(7.0, 26.0, 14.076923076923077)","(3.4, 5.0, 3.6666666666666665)","(3.6, 6.8, 6.275)","(21.0, 40.0, 28.88888888888889)","(4.8, 8.0, 6.28888888888889)"
16-12-2022 12:05:27.453353,"(21.0, 40.0, 22.083333333333332)","(3.9, 4.7, 4.15)","(7.0, 26.0, 14.928571428571429)","(3.4, 5.0, 3.6666666666666665)","(3.6, 6.8, 6.275)","(21.0, 40.0, 28.88888888888889)","(4.8, 8.0, 6.28888888888889)"
16-12-2022 12:05:28.816780,"(21.0, 40.0, 22.083333333333332)","(3.9, 4.7, 4.15)","(7.0, 26.0, 15.285714285714285)","(3.4, 5.0, 3.8)","(3.6, 6.8, 6.275)","(21.0, 40.0, 28.88888888888889)","(4.8, 8.0, 6.28888888888889)"
16-12-2022 12:05:29.969887,"(21.0, 40.0, 22.083333333333332)","(3.9, 4.7, 4.15)","(7.0, 26.0, 15.285714285714285)","(3.4, 5.0, 3.8)","(3.6, 6.8, 6.275)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 5.433333333333334)"
16-12-2022 12:05:31.146906,"(21.0, 40.0, 22.083333333333332)","(3.9, 4.7, 3.95)","(7.0, 26.0, 15.285714285714285)","(3.4, 5.0, 3.8)","(3.6, 6.8, 4.425)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 5.433333333333334)"
16-12-2022 12:05:32.295170,"(21.0, 40.0, 22.083333333333332)","(3.9, 4.7, 3.95)","(7.0, 26.0, 15.285714285714285)","(3.4, 5.0, 3.99)","(3.6, 6.6, 4.425)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 5.433333333333334)"
16-12-2022 12:05:33.375887,"(21.0, 40.0, 24.285714285714285)","(3.9, 4.7, 3.95)","(7.0, 26.0, 15.642857142857142)","(3.4, 4.8, 3.99)","(3.6, 6.6, 4.425)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 5.364705882352942)"
16-12-2022 12:05:34.559328,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.7, 3.95)","(7.0, 25.0, 18.25)","(3.4, 4.8, 3.99)","(3.6, 6.6, 4.425)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 5.364705882352942)"
16-12-2022 12:05:35.730533,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.7, 3.95)","(7.0, 25.0, 18.25)","(3.4, 4.8, 3.99)","(3.6, 6.6, 4.425)","(21.0, 40.0, 34.30555555555556)","(4.8, 8.0, 5.85)"
16-12-2022 12:05:36.743139,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.125)","(7.0, 25.0, 16.9)","(3.4, 4.8, 3.99)","(3.6, 6.4, 5.050000000000001)","(21.0, 40.0, 34.30555555555556)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:37.771568,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 3.8874999999999997)","(7.0, 25.0, 16.9)","(3.4, 4.7, 4.154545454545454)","(3.6, 6.4, 5.050000000000001)","(21.0, 40.0, 34.30555555555556)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:38.989031,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 3.8874999999999997)","(7.0, 25.0, 20.090909090909093)","(3.4, 4.7, 4.271428571428571)","(3.6, 6.4, 5.050000000000001)","(21.0, 40.0, 34.30555555555556)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:40.155904,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 3.8874999999999997)","(7.0, 25.0, 20.090909090909093)","(3.4, 4.7, 4.271428571428571)","(3.6, 6.4, 5.050000000000001)","(21.0, 40.0, 28.125)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:41.441294,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 3.8874999999999997)","(7.0, 25.0, 18.76923076923077)","(3.4, 4.7, 4.15)","(3.6, 6.4, 5.984615384615385)","(21.0, 40.0, 28.125)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:42.647995,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.081818181818182)","(7.0, 25.0, 14.785714285714285)","(3.4, 4.8, 4.15)","(3.6, 6.4, 5.984615384615385)","(21.0, 40.0, 28.125)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:43.809063,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.081818181818182)","(7.0, 25.0, 14.785714285714285)","(3.4, 4.8, 4.15)","(3.6, 6.4, 5.984615384615385)","(21.0, 40.0, 28.125)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:45.309490,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.2437499999999995)","(7.0, 25.0, 14.785714285714285)","(3.4, 4.8, 4.271428571428571)","(3.6, 6.4, 5.984615384615385)","(21.0, 40.0, 27.5)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:46.521881,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.2437499999999995)","(7.0, 25.0, 16.333333333333332)","(3.4, 4.7, 4.375)","(3.6, 6.4, 5.984615384615385)","(21.0, 40.0, 27.5)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:47.685238,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.2437499999999995)","(7.0, 25.0, 16.333333333333332)","(3.4, 4.5, 4.141666666666667)","(3.6, 6.4, 6.1000000000000005)","(21.0, 40.0, 27.5)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:49.075204,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.2437499999999995)","(7.0, 25.0, 16.333333333333332)","(3.4, 4.6, 4.220689655172413)","(3.6, 6.4, 6.0625)","(21.0, 40.0, 32.0)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:50.414576,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.2437499999999995)","(7.0, 25.0, 16.727272727272727)","(3.4, 4.6, 4.220689655172413)","(3.6, 6.4, 6.0625)","(21.0, 40.0, 34.57142857142857)","(4.8, 7.8, 5.85)"
16-12-2022 12:05:51.677939,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.2437499999999995)","(7.0, 25.0, 16.727272727272727)","(3.4, 4.6, 4.220689655172413)","(3.6, 6.4, 5.918181818181818)","(21.0, 40.0, 34.57142857142857)","(4.8, 7.8, 5.488888888888889)"
16-12-2022 12:05:52.955945,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.2437499999999995)","(7.0, 25.0, 16.727272727272727)","(3.4, 4.6, 4.176923076923076)","(3.6, 6.4, 5.737500000000001)","(21.0, 40.0, 36.83333333333333)","(4.8, 7.8, 5.488888888888889)"
16-12-2022 12:05:54.630690,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.2437499999999995)","(7.0, 25.0, 16.727272727272727)","(3.4, 4.6, 4.025)","(3.6, 6.4, 5.737500000000001)","(21.0, 40.0, 36.83333333333333)","(4.8, 7.8, 5.385714285714286)"
16-12-2022 12:05:56.165162,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.3428571428571425)","(7.0, 25.0, 16.727272727272727)","(3.4, 4.5, 4.12)","(3.6, 6.4, 5.737500000000001)","(21.0, 40.0, 32.8)","(4.8, 7.8, 5.566666666666666)"
16-12-2022 12:05:57.479689,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.3428571428571425)","(7.0, 25.0, 16.727272727272727)","(3.4, 4.5, 4.12)","(3.6, 6.4, 5.737500000000001)","(21.0, 40.0, 32.8)","(4.8, 7.4, 5.7)"
16-12-2022 12:05:58.607945,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.3428571428571425)","(7.0, 25.0, 16.727272727272727)","(3.4, 4.5, 4.12)","(3.6, 6.4, 5.737500000000001)","(21.0, 40.0, 32.8)","(4.8, 7.2, 5.7)"
16-12-2022 12:05:59.803177,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.375)","(7.0, 25.0, 16.727272727272727)","(3.4, 4.5, 4.12)","(3.6, 6.4, 6.1875)","(21.0, 40.0, 35.5)","(4.8, 7.2, 5.425)"
16-12-2022 12:06:01.260036,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.461538461538462)","(7.0, 25.0, 18.25925925925926)","(3.4, 4.5, 4.12)","(3.6, 7.0, 6.1875)","(21.0, 40.0, 35.5)","(4.8, 7.0, 5.38)"
16-12-2022 12:06:02.523295,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.461538461538462)","(7.0, 25.0, 18.25925925925926)","(3.4, 4.5, 4.12)","(3.6, 7.0, 5.740909090909091)","(21.0, 40.0, 35.5)","(4.8, 7.0, 5.55)"
16-12-2022 12:06:03.857071,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.6, 4.461538461538462)","(7.0, 25.0, 18.25925925925926)","(3.4, 4.5, 3.9)","(3.6, 7.4, 6.3375)","(21.0, 40.0, 35.5)","(4.8, 6.6, 5.375)"
16-12-2022 12:06:05.006447,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.8, 4.173913043478261)","(7.5, 25.0, 18.25925925925926)","(3.4, 4.5, 3.9)","(3.6, 7.2, 5.038235294117647)","(21.0, 40.0, 35.5)","(4.8, 6.6, 5.375)"
16-12-2022 12:06:06.130984,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.8, 4.388888888888889)","(7.5, 25.0, 18.25925925925926)","(3.4, 4.5, 3.9)","(3.6, 7.4, 5.575)","(21.0, 40.0, 35.5)","(4.8, 6.6, 5.175)"
16-12-2022 12:06:07.271724,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.388888888888889)","(7.5, 25.0, 18.25925925925926)","(3.4, 4.5, 3.9)","(3.6, 7.4, 4.3538461538461535)","(21.0, 40.0, 35.5)","(4.8, 6.4, 5.1)"
16-12-2022 12:06:08.439829,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.388888888888889)","(7.5, 25.0, 18.25925925925926)","(3.4, 4.5, 3.9)","(3.6, 7.4, 4.3538461538461535)","(21.0, 40.0, 35.5)","(4.8, 6.6, 5.1)"
16-12-2022 12:06:09.608588,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.388888888888889)","(7.5, 25.0, 18.25925925925926)","(3.4, 4.5, 3.9)","(3.6, 7.4, 4.3538461538461535)","(21.0, 40.0, 38.61538461538461)","(4.8, 6.6, 5.1)"
16-12-2022 12:06:10.773958,"(21.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.388888888888889)","(7.5, 25.0, 18.25925925925926)","(3.4, 4.5, 3.9)","(3.6, 7.4, 4.3538461538461535)","(21.0, 40.0, 38.61538461538461)","(4.8, 6.6, 5.1)"
16-12-2022 12:06:11.919829,"(21.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.388888888888889)","(8.5, 25.0, 18.25925925925926)","(3.4, 4.5, 3.9)","(3.6, 7.4, 4.3538461538461535)","(21.0, 40.0, 38.61538461538461)","(4.8, 6.6, 5.1)"
16-12-2022 12:06:13.122908,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.304347826086957)","(8.5, 25.0, 18.25925925925926)","(3.4, 4.5, 3.9)","(3.6, 7.4, 4.3538461538461535)","(21.0, 40.0, 38.61538461538461)","(4.8, 6.6, 5.1)"
16-12-2022 12:06:14.172993,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.14)","(8.5, 25.0, 18.25925925925926)","(3.4, 4.5, 3.9)","(3.6, 7.4, 5.42)","(21.0, 40.0, 38.61538461538461)","(4.8, 6.6, 5.1)"
16-12-2022 12:06:15.210746,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.14)","(8.5, 25.0, 16.666666666666668)","(3.4, 4.5, 4.0)","(3.6, 7.4, 5.42)","(21.0, 40.0, 38.61538461538461)","(4.8, 6.6, 5.1)"
16-12-2022 12:06:16.285294,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.14)","(8.5, 25.0, 16.666666666666668)","(3.4, 4.5, 4.0)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 38.61538461538461)","(4.8, 6.6, 5.155555555555556)"
16-12-2022 12:06:17.393348,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.14)","(8.5, 25.0, 16.666666666666668)","(3.4, 4.5, 4.0)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 38.61538461538461)","(4.8, 6.4, 5.730434782608696)"
16-12-2022 12:06:18.554392,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.199999999999999)","(8.5, 25.0, 16.666666666666668)","(3.4, 4.5, 4.0)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 37.6)","(4.8, 6.2, 5.730434782608696)"
16-12-2022 12:06:19.692312,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.199999999999999)","(8.5, 25.0, 16.666666666666668)","(3.4, 4.5, 4.0)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 37.6)","(4.8, 6.2, 5.4375)"
16-12-2022 12:06:20.839400,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.2862068965517235)","(8.5, 25.0, 16.666666666666668)","(3.4, 4.5, 4.0)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 37.6)","(4.8, 6.4, 5.4375)"
16-12-2022 12:06:21.912586,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.2862068965517235)","(8.5, 25.0, 16.666666666666668)","(3.4, 4.5, 4.0)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 37.6)","(4.8, 6.4, 5.4375)"
16-12-2022 12:06:22.902651,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.2862068965517235)","(8.5, 25.0, 16.666666666666668)","(3.4, 4.5, 4.0)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 37.6)","(4.8, 6.4, 5.4375)"
16-12-2022 12:06:23.903032,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.2862068965517235)","(8.5, 25.0, 15.117647058823529)","(3.4, 4.5, 4.0)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 37.6)","(4.8, 6.4, 5.4375)"
16-12-2022 12:06:24.953629,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.30377358490566)","(8.5, 25.0, 15.117647058823529)","(3.4, 4.5, 4.0)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 37.6)","(4.8, 6.4, 5.4375)"
16-12-2022 12:06:26.089276,"(20.0, 40.0, 21.029411764705884)","(3.8, 4.7, 4.34)","(8.5, 25.0, 17.708333333333336)","(3.4, 4.5, 4.178571428571429)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 35.0)","(4.8, 6.4, 5.4375)"
16-12-2022 12:06:27.265702,"(20.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.34)","(8.5, 25.0, 17.708333333333336)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.070588235294117)","(21.0, 40.0, 37.6)","(4.8, 6.4, 5.4375)"
16-12-2022 12:06:28.422942,"(20.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.34)","(8.5, 25.0, 17.708333333333336)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.933333333333334)","(21.0, 40.0, 37.6)","(4.8, 6.4, 5.4375)"
16-12-2022 12:06:29.464937,"(20.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.34)","(8.5, 25.0, 17.708333333333336)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.933333333333334)","(21.0, 40.0, 37.6)","(4.8, 6.4, 5.55)"
16-12-2022 12:06:30.507305,"(20.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.34)","(8.5, 25.0, 17.708333333333336)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.933333333333334)","(21.0, 40.0, 37.6)","(4.8, 6.0, 5.55)"
16-12-2022 12:06:31.474248,"(20.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.34)","(8.5, 25.0, 17.708333333333336)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 40.0, 37.6)","(4.8, 6.0, 5.022222222222222)"
16-12-2022 12:06:32.542725,"(20.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.34)","(8.5, 25.0, 18.75)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 40.0, 37.6)","(4.8, 6.0, 5.536842105263158)"
16-12-2022 12:06:33.638102,"(20.0, 40.0, 21.029411764705884)","(3.9, 4.7, 4.34)","(8.5, 25.0, 18.75)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 40.0, 37.6)","(4.8, 6.0, 5.2615384615384615)"
16-12-2022 12:06:34.688901,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.7, 4.34)","(8.5, 25.0, 18.75)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 40.0, 37.6)","(4.8, 6.0, 5.696551724137931)"
16-12-2022 12:06:35.747134,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.6, 4.491304347826087)","(8.5, 25.0, 18.75)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 40.0, 37.6)","(4.8, 6.0, 5.696551724137931)"
16-12-2022 12:06:36.771365,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.6, 4.491304347826087)","(8.5, 25.0, 18.75)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 40.0, 28.933333333333334)","(4.8, 6.0, 5.696551724137931)"
16-12-2022 12:06:37.759626,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.6, 4.491304347826087)","(8.5, 24.0, 20.166666666666668)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 28.933333333333334)","(4.8, 6.0, 5.696551724137931)"
16-12-2022 12:06:38.715989,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.6, 4.491304347826087)","(8.5, 24.0, 20.166666666666668)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 28.933333333333334)","(4.8, 6.0, 5.511111111111111)"
16-12-2022 12:06:39.687169,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.6, 4.279999999999999)","(8.5, 24.0, 17.1)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 28.933333333333334)","(4.8, 6.0, 5.317241379310345)"
16-12-2022 12:06:40.711391,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.6, 4.279999999999999)","(8.5, 24.0, 17.1)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 28.933333333333334)","(4.8, 6.0, 5.317241379310345)"
16-12-2022 12:06:41.775987,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 17.1)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 28.933333333333334)","(4.8, 6.0, 5.317241379310345)"
16-12-2022 12:06:42.820305,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 17.1)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 28.933333333333334)","(4.8, 6.0, 5.317241379310345)"
16-12-2022 12:06:43.890983,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 17.1)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 28.933333333333334)","(4.8, 6.0, 5.152083333333334)"
16-12-2022 12:06:44.958206,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 17.1)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 28.933333333333334)","(4.8, 6.0, 5.152083333333334)"
16-12-2022 12:06:45.979535,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 17.1)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 28.933333333333334)","(4.8, 6.0, 5.152083333333334)"
16-12-2022 12:06:46.918450,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 17.1)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 27.6)","(4.8, 6.0, 5.4789473684210535)"
16-12-2022 12:06:47.908735,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 17.1)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 27.6)","(4.8, 5.9, 5.4789473684210535)"
16-12-2022 12:06:49.008481,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.3769230769230765)","(8.5, 24.0, 16.142857142857142)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 27.2)","(4.8, 5.9, 5.4789473684210535)"
16-12-2022 12:06:50.164332,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 16.142857142857142)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 27.2)","(4.8, 5.9, 5.4789473684210535)"
16-12-2022 12:06:51.266297,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 16.142857142857142)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.356756756756757)","(21.0, 30.0, 27.2)","(4.8, 5.9, 5.291304347826087)"
16-12-2022 12:06:52.345369,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 16.142857142857142)","(3.4, 4.5, 4.05)","(3.6, 7.4, 5.260869565217392)","(21.0, 30.0, 27.2)","(4.8, 5.9, 5.352173913043479)"
16-12-2022 12:06:53.330905,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 16.142857142857142)","(3.4, 4.5, 4.05)","(3.6, 5.9, 5.260869565217392)","(21.0, 30.0, 27.2)","(4.8, 5.9, 5.352173913043479)"
16-12-2022 12:06:54.264407,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 17.653846153846153)","(3.4, 4.5, 4.05)","(3.6, 5.9, 5.260869565217392)","(21.0, 30.0, 27.2)","(4.8, 5.9, 5.340000000000001)"
16-12-2022 12:06:55.277334,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.0)","(3.6, 5.9, 5.260869565217392)","(21.0, 30.0, 27.2)","(4.8, 5.9, 5.340000000000001)"
16-12-2022 12:06:56.400772,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.075)","(3.6, 5.9, 4.958620689655173)","(21.0, 30.0, 28.0)","(4.8, 5.9, 5.340000000000001)"
16-12-2022 12:06:57.488994,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.075)","(3.6, 5.9, 4.958620689655173)","(21.0, 30.0, 28.833333333333336)","(4.8, 5.9, 5.340000000000001)"
16-12-2022 12:06:58.598208,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.075)","(3.6, 5.9, 5.5777777777777775)","(21.0, 30.0, 28.833333333333336)","(4.8, 5.9, 5.340000000000001)"
16-12-2022 12:06:59.703836,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.075)","(3.6, 5.8, 5.5777777777777775)","(21.0, 30.0, 28.833333333333336)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:00.794041,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.075)","(3.6, 5.8, 5.5777777777777775)","(21.0, 30.0, 28.833333333333336)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:01.817109,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.075)","(3.6, 5.8, 5.260869565217392)","(21.0, 30.0, 27.6)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:02.833257,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.075)","(3.6, 5.9, 5.260869565217392)","(21.0, 30.0, 27.6)","(4.8, 5.9, 5.214285714285714)"
16-12-2022 12:07:03.786161,"(20.0, 40.0, 21.571428571428573)","(3.9, 4.5, 4.318181818181818)","(8.5, 24.0, 18.67741935483871)","(3.4, 4.5, 4.075)","(3.6, 5.9, 5.260869565217392)","(21.0, 30.0, 27.6)","(4.8, 5.9, 5.214285714285714)"
