,Hands On Nz,Kissmelvis,Western Style,Cool Rocking Daddy,Mymatepog,Tasty Delight,The Stain,Dance For Glory,Mustang Milly
07-01-2023 20:46:57.569075,"(71.0, 99999, 99990)","(18.0, 29.0, 26.8)","(6.5, 8.0, 7.428571428571429)","(10.0, 11.5, 11.16)","(4.6, 5.3, 5.212195121951219)","(1.95, 2.36, 2.4394117647058824)","(15.0, 28.0, 24.0)","(51.0, 100.0, 80.0)","(11.0, 15.0, 14.0)"
07-01-2023 20:46:59.099036,"(71.0, 99999, 99990)","(18.0, 28.0, 26.8)","(6.5, 8.0, 7.314285714285714)","(10.0, 12.0, 11.425)","(4.6, 5.3, 5.212195121951219)","(1.95, 2.46, 2.4883333333333333)","(15.0, 28.0, 22.0)","(51.0, 100.0, 80.0)","(11.0, 14.5, 13.833333333333334)"
07-01-2023 20:47:00.465156,"(71.0, 99999, 99990)","(18.0, 28.0, 26.8)","(6.5, 8.0, 7.314285714285714)","(10.0, 11.5, 11.411764705882353)","(4.6, 5.3, 5.212195121951219)","(1.95, 2.5, 2.45625)","(15.0, 28.0, 23.5)","(51.0, 100.0, 83.33333333333333)","(11.0, 14.5, 14.166666666666666)"
07-01-2023 20:47:01.713425,"(71.0, 99999, 99990)","(18.0, 28.0, 27.11111111111111)","(6.5, 8.0, 7.405555555555556)","(10.0, 11.5, 11.411764705882353)","(4.6, 5.3, 5.212195121951219)","(1.95, 2.5, 2.4771428571428573)","(15.0, 27.0, 23.714285714285715)","(51.0, 95.0, 83.33333333333333)","(11.0, 14.5, 14.195652173913043)"
07-01-2023 20:47:02.921422,"(71.0, 99999, 99990)","(18.0, 28.0, 26.333333333333332)","(6.5, 7.6, 7.231578947368421)","(10.0, 11.5, 11.43939393939394)","(4.6, 5.3, 5.212195121951219)","(1.95, 2.5, 2.48)","(15.0, 28.0, 23.714285714285715)","(51.0, 95.0, 87.0)","(11.0, 15.5, 14.166666666666666)"
07-01-2023 20:47:04.264800,"(71.0, 99999, 99990)","(18.0, 27.0, 26.333333333333332)","(6.5, 7.6, 7.2250000000000005)","(10.0, 11.5, 11.43939393939394)","(4.6, 5.3, 5.108)","(2.0, 2.5, 2.4363636363636365)","(15.0, 28.0, 23.714285714285715)","(51.0, 95.0, 85.0)","(11.0, 15.5, 14.173076923076923)"
07-01-2023 20:47:05.839115,"(71.0, 99999, 99990)","(18.0, 27.0, 25.555555555555557)","(6.5, 7.6, 7.2250000000000005)","(10.0, 11.5, 11.43939393939394)","(4.6, 5.3, 5.108)","(2.0, 2.5, 2.48)","(15.0, 28.0, 23.714285714285715)","(51.0, 95.0, 80.0)","(11.0, 15.5, 13.945945945945946)"
07-01-2023 20:47:07.021300,"(71.0, 99999, 99990)","(18.0, 26.0, 25.555555555555557)","(6.5, 7.6, 7.2250000000000005)","(10.0, 11.5, 11.43939393939394)","(4.6, 5.3, 5.108)","(2.0, 2.5, 2.48)","(15.0, 28.0, 23.714285714285715)","(51.0, 95.0, 80.0)","(11.0, 15.5, 13.945945945945946)"
07-01-2023 20:47:08.692330,"(71.0, 99999, 99990)","(18.0, 27.0, 25.666666666666668)","(6.5, 7.6, 7.220689655172414)","(10.0, 11.5, 11.173913043478262)","(4.4, 5.3, 5.1499999999999995)","(2.05, 2.5, 2.491764705882353)","(16.0, 28.0, 25.0)","(51.0, 95.0, 82.14285714285714)","(11.0, 14.5, 13.785714285714286)"
07-01-2023 20:47:09.910012,"(71.0, 99999, 99990)","(18.0, 27.0, 25.666666666666668)","(6.5, 7.6, 7.2155844155844155)","(10.0, 11.5, 11.173913043478262)","(4.4, 5.5, 5.136363636363636)","(2.05, 2.5, 2.4815)","(14.0, 28.0, 25.0)","(51.0, 95.0, 82.14285714285714)","(11.0, 14.5, 13.785714285714286)"
07-01-2023 20:47:11.211390,"(71.0, 99999, 99990)","(18.0, 27.0, 25.666666666666668)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 11.173913043478262)","(4.4, 5.5, 5.136363636363636)","(2.05, 2.54, 2.453846153846154)","(14.0, 28.0, 25.0)","(51.0, 95.0, 82.14285714285714)","(11.0, 14.5, 13.785714285714286)"
07-01-2023 20:47:12.818639,"(71.0, 99999, 99990)","(18.0, 27.0, 25.666666666666668)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 11.173913043478262)","(4.4, 5.5, 5.136363636363636)","(2.05, 2.54, 2.5070588235294116)","(14.0, 28.0, 24.142857142857142)","(51.0, 95.0, 82.14285714285714)","(11.0, 14.5, 13.818181818181818)"
07-01-2023 20:47:14.172997,"(71.0, 99999, 99990)","(18.0, 27.0, 25.666666666666668)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 11.173913043478262)","(4.4, 5.5, 5.2682926829268295)","(2.05, 2.54, 2.5205128205128204)","(14.0, 27.0, 18.61111111111111)","(51.0, 95.0, 82.14285714285714)","(11.0, 14.5, 13.375)"
07-01-2023 20:47:15.541914,"(71.0, 99999, 99990)","(18.0, 27.0, 25.666666666666668)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 10.913793103448276)","(4.4, 5.5, 5.2682926829268295)","(2.05, 2.56, 2.528888888888889)","(14.0, 26.0, 18.77777777777778)","(51.0, 95.0, 82.14285714285714)","(11.0, 13.5, 13.666666666666666)"
07-01-2023 20:47:16.763957,"(71.0, 99999, 99990)","(18.0, 29.0, 27.153846153846153)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 10.547619047619047)","(4.4, 5.4, 5.054054054054054)","(2.05, 2.56, 2.493333333333333)","(14.0, 25.0, 21.18181818181818)","(51.0, 95.0, 83.33333333333333)","(11.0, 14.0, 13.857142857142858)"
07-01-2023 20:47:17.961994,"(71.0, 99999, 99990)","(18.0, 29.0, 27.153846153846153)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 10.547619047619047)","(4.4, 5.4, 5.05)","(2.05, 2.56, 2.486153846153846)","(14.0, 25.0, 21.18181818181818)","(51.0, 95.0, 91.0)","(11.0, 15.5, 13.64516129032258)"
07-01-2023 20:47:19.263918,"(71.0, 99999, 99990)","(18.0, 29.0, 27.153846153846153)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 10.547619047619047)","(4.4, 5.4, 5.054054054054054)","(2.05, 2.56, 2.495)","(14.0, 25.0, 21.38888888888889)","(51.0, 95.0, 87.72727272727272)","(11.0, 15.5, 13.857142857142858)"
07-01-2023 20:47:20.503302,"(71.0, 99999, 99990)","(18.0, 29.0, 27.153846153846153)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 10.547619047619047)","(4.4, 5.4, 5.214285714285714)","(2.05, 2.52, 2.5023529411764707)","(14.0, 25.0, 21.433333333333334)","(51.0, 95.0, 87.72727272727272)","(11.0, 15.5, 13.857142857142858)"
07-01-2023 20:47:21.749043,"(71.0, 99999, 99990)","(18.0, 29.0, 27.153846153846153)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 10.547619047619047)","(4.4, 5.3, 5.136363636363637)","(2.05, 2.52, 2.4914285714285715)","(14.0, 24.0, 20.11111111111111)","(51.0, 95.0, 87.72727272727272)","(11.0, 15.5, 14.523809523809524)"
07-01-2023 20:47:23.052062,"(71.0, 99999, 99990)","(18.0, 29.0, 27.153846153846153)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 10.547619047619047)","(4.4, 5.3, 5.136363636363637)","(2.05, 2.52, 2.48)","(15.0, 24.0, 20.5)","(51.0, 95.0, 77.5)","(11.0, 15.0, 14.0)"
07-01-2023 20:47:24.303778,"(71.0, 99999, 99990)","(18.0, 28.0, 27.428571428571427)","(6.5, 7.6, 7.214634146341464)","(10.0, 11.5, 10.547619047619047)","(4.4, 5.3, 5.136363636363637)","(2.05, 2.5, 2.6090909090909093)","(15.0, 24.0, 21.3)","(51.0, 95.0, 83.33333333333333)","(11.0, 14.5, 13.785714285714286)"
07-01-2023 20:47:25.640024,"(71.0, 99999, 99990)","(18.0, 28.0, 27.428571428571427)","(6.5, 7.6, 7.213953488372093)","(10.0, 11.5, 10.547619047619047)","(4.4, 5.3, 5.008695652173913)","(2.05, 2.62, 2.4883495145631067)","(15.0, 24.0, 21.3)","(51.0, 95.0, 83.33333333333333)","(11.0, 14.5, 13.785714285714286)"
07-01-2023 20:47:26.959569,"(71.0, 99999, 99990)","(18.0, 28.0, 27.428571428571427)","(6.5, 7.6, 7.213953488372093)","(10.0, 11.5, 10.547619047619047)","(4.4, 5.2, 5.008695652173913)","(2.05, 2.5, 2.4652173913043476)","(15.0, 24.0, 21.3)","(51.0, 95.0, 83.33333333333333)","(11.0, 14.5, 13.785714285714286)"
07-01-2023 20:47:28.184015,"(71.0, 99999, 99990)","(18.0, 28.0, 27.428571428571427)","(6.5, 7.6, 7.218390804597702)","(10.0, 11.5, 10.547619047619047)","(4.4, 5.2, 4.622881355932203)","(2.05, 2.5, 2.55)","(15.0, 24.0, 21.3)","(51.0, 95.0, 80.0)","(11.0, 14.5, 13.875)"
07-01-2023 20:47:29.464221,"(71.0, 99999, 99990)","(18.0, 28.0, 27.5)","(6.5, 7.6, 7.218390804597702)","(10.0, 11.5, 10.785714285714286)","(4.4, 4.9, 4.631967213114754)","(2.05, 2.62, 2.564)","(15.0, 24.0, 25.333333333333332)","(51.0, 95.0, 80.0)","(11.0, 14.5, 13.875)"
07-01-2023 20:47:30.687834,"(71.0, 99999, 99990)","(18.0, 28.0, 27.5)","(6.5, 7.6, 7.218390804597702)","(10.0, 11.5, 10.785714285714286)","(4.4, 4.9, 4.709090909090909)","(2.05, 2.62, 2.55)","(15.0, 28.0, 24.923076923076923)","(51.0, 95.0, 80.0)","(11.0, 14.5, 13.875)"
07-01-2023 20:47:31.970576,"(71.0, 99999, 99990)","(18.0, 28.0, 27.285714285714285)","(6.5, 7.6, 7.2125)","(10.0, 11.5, 10.785714285714286)","(4.4, 4.8, 4.709090909090909)","(2.05, 2.62, 2.5675)","(15.0, 28.0, 24.923076923076923)","(51.0, 95.0, 80.0)","(11.0, 14.5, 13.76086956521739)"
07-01-2023 20:47:33.158871,"(71.0, 99999, 99990)","(18.0, 29.0, 27.285714285714285)","(6.5, 7.4, 7.2125)","(10.0, 11.5, 10.785714285714286)","(4.4, 4.8, 4.637499999999999)","(2.05, 2.62, 2.6326829268292684)","(15.0, 28.0, 24.923076923076923)","(51.0, 95.0, 80.0)","(11.0, 15.5, 14.173076923076923)"
07-01-2023 20:47:34.357031,"(71.0, 99999, 99990)","(18.0, 29.0, 27.285714285714285)","(6.5, 7.4, 7.211764705882353)","(10.0, 11.5, 10.785714285714286)","(4.4, 4.8, 4.637499999999999)","(2.05, 2.66, 2.586153846153846)","(15.0, 28.0, 24.923076923076923)","(51.0, 95.0, 80.0)","(11.0, 15.5, 14.173076923076923)"
07-01-2023 20:47:35.564387,"(71.0, 99999, 99990)","(18.0, 29.0, 27.285714285714285)","(6.5, 7.4, 7.211764705882353)","(10.0, 11.5, 10.785714285714286)","(4.2, 4.8, 4.637499999999999)","(2.05, 2.66, 2.586153846153846)","(16.0, 28.0, 24.923076923076923)","(51.0, 95.0, 80.0)","(11.0, 15.5, 14.173076923076923)"
07-01-2023 20:47:36.778610,"(71.0, 99999, 99990)","(18.0, 29.0, 27.285714285714285)","(6.5, 7.4, 7.112)","(10.0, 11.5, 10.768292682926829)","(4.2, 4.8, 4.612244897959183)","(2.05, 2.66, 2.6163636363636367)","(16.0, 28.0, 24.923076923076923)","(51.0, 95.0, 80.0)","(11.0, 15.5, 14.952380952380953)"
07-01-2023 20:47:37.901958,"(71.0, 99999, 99990)","(18.0, 29.0, 27.285714285714285)","(6.5, 7.4, 7.112)","(10.0, 11.5, 10.768292682926829)","(4.2, 4.8, 4.612244897959183)","(2.05, 2.66, 2.6163636363636367)","(16.0, 28.0, 24.923076923076923)","(51.0, 95.0, 80.0)","(11.0, 15.5, 14.952380952380953)"
07-01-2023 20:47:39.053315,"(71.0, 99999, 99990)","(18.0, 28.0, 27.5)","(6.5, 7.4, 7.112)","(10.0, 11.5, 10.768292682926829)","(4.2, 4.8, 4.612244897959183)","(2.05, 2.66, 2.6502439024390245)","(17.0, 28.0, 24.923076923076923)","(51.0, 95.0, 80.0)","(11.0, 15.5, 14.987179487179487)"
07-01-2023 20:47:40.232326,"(71.0, 99999, 99990)","(18.0, 28.0, 27.5)","(6.5, 7.4, 7.112)","(10.0, 11.5, 10.666666666666666)","(4.2, 4.6, 4.511914893617021)","(2.05, 2.66, 2.6502439024390245)","(17.0, 28.0, 24.923076923076923)","(51.0, 95.0, 75.0)","(11.0, 15.5, 14.987179487179487)"
07-01-2023 20:47:41.407253,"(71.0, 99999, 99990)","(19.0, 28.0, 27.5)","(6.5, 7.4, 7.155555555555556)","(10.0, 11.5, 10.41025641025641)","(4.2, 4.6, 4.314084507042254)","(2.1, 2.66, 2.62)","(17.0, 27.0, 25.125)","(51.0, 95.0, 77.5)","(11.0, 15.5, 14.987179487179487)"
07-01-2023 20:47:42.560319,"(71.0, 99999, 99990)","(19.0, 28.0, 27.5)","(6.5, 7.4, 7.2)","(10.0, 11.0, 10.326086956521738)","(4.2, 4.4, 4.117391304347826)","(2.1, 2.66, 2.7072000000000003)","(17.0, 27.0, 25.125)","(51.0, 90.0, 77.5)","(11.0, 15.5, 15.012195121951219)"
07-01-2023 20:47:43.766089,"(71.0, 99999, 99990)","(19.0, 29.0, 27.2)","(6.5, 7.4, 7.2)","(10.0, 11.0, 10.326086956521738)","(4.2, 4.2, 4.125490196078431)","(2.1, 2.72, 2.7407999999999997)","(17.0, 27.0, 25.142857142857142)","(51.0, 90.0, 71.25)","(11.0, 15.5, 15.045454545454545)"
07-01-2023 20:47:45.121535,"(71.0, 99999, 99990)","(19.0, 29.0, 27.875)","(6.5, 7.4, 7.155555555555556)","(10.0, 11.0, 10.326086956521738)","(4.2, 4.2, 4.064705882352941)","(2.1, 2.76, 2.9496)","(17.0, 26.0, 25.142857142857142)","(51.0, 90.0, 73.33333333333333)","(11.0, 15.5, 15.045454545454545)"
07-01-2023 20:47:46.457388,"(71.0, 99999, 99990)","(19.0, 29.0, 27.875)","(6.5, 7.4, 7.155555555555556)","(10.0, 11.0, 10.279069767441861)","(4.2, 4.2, 4.125)","(2.1, 3.0, 2.7377777777777776)","(17.0, 26.0, 25.142857142857142)","(51.0, 90.0, 73.33333333333333)","(11.0, 15.5, 15.034883720930232)"
07-01-2023 20:47:48.068511,"(71.0, 99999, 99990)","(19.0, 29.0, 28.05263157894737)","(6.5, 7.4, 7.155555555555556)","(10.0, 11.0, 10.279069767441861)","(4.2, 4.2, 4.1869565217391305)","(2.1, 2.8, 2.7520000000000002)","(17.0, 26.0, 25.142857142857142)","(51.0, 80.0, 69.33333333333333)","(11.0, 15.5, 15.034883720930232)"
07-01-2023 20:47:49.427405,"(71.0, 99999, 99990)","(19.0, 29.0, 27.733333333333334)","(6.5, 7.4, 7.088235294117647)","(10.0, 11.0, 10.285714285714286)","(4.2, 4.2, 4.258333333333333)","(2.1, 2.8, 2.7585714285714285)","(17.0, 26.0, 25.142857142857142)","(51.0, 80.0, 72.3)","(11.0, 15.5, 15.023809523809524)"
07-01-2023 20:47:50.722256,"(71.0, 99999, 99990)","(19.0, 28.0, 27.733333333333334)","(6.5, 7.6, 7.088235294117647)","(10.0, 11.0, 10.285714285714286)","(4.0, 4.3, 4.231034482758621)","(2.1, 2.76, 2.697142857142857)","(17.0, 26.0, 25.142857142857142)","(51.0, 75.0, 70.5)","(11.0, 15.5, 15.023809523809524)"
07-01-2023 20:47:52.052613,"(71.0, 99999, 99990)","(19.0, 28.0, 28.454545454545453)","(6.5, 7.6, 7.061764705882353)","(10.0, 11.0, 10.210526315789474)","(4.0, 4.3, 4.229411764705882)","(2.1, 2.76, 2.8345454545454545)","(17.0, 26.0, 20.03030303030303)","(51.0, 75.0, 68.25)","(11.0, 15.5, 19.0)"
07-01-2023 20:47:53.465058,"(71.0, 99999, 99990)","(19.0, 29.0, 28.454545454545453)","(6.5, 7.6, 7.053731343283582)","(10.0, 11.0, 10.210526315789474)","(4.0, 4.3, 4.221739130434782)","(2.15, 2.98, 2.954642857142857)","(17.0, 21.0, 17.813432835820894)","(51.0, 75.0, 58.125)","(11.0, 19.5, 17.92105263157895)"
07-01-2023 20:47:54.895034,"(71.0, 99999, 99990)","(19.0, 29.0, 28.454545454545453)","(6.5, 7.6, 6.82928870292887)","(10.0, 11.0, 10.076595744680851)","(4.0, 4.3, 4.21301775147929)","(2.15, 2.96, 2.8828571428571426)","(17.0, 21.0, 25.1)","(51.0, 75.0, 63.75)","(11.0, 19.5, 16.5)"
07-01-2023 20:47:56.176612,"(71.0, 99999, 99990)","(19.0, 29.0, 28.454545454545453)","(6.5, 7.0, 6.828205128205128)","(10.0, 11.0, 9.933333333333334)","(4.0, 4.4, 4.3019480519480515)","(2.15, 2.96, 2.971578947368421)","(17.0, 27.0, 19.571428571428573)","(51.0, 75.0, 63.42857142857143)","(11.0, 19.5, 17.25)"
07-01-2023 20:47:57.472139,"(71.0, 99999, 99990)","(19.0, 30.0, 29.0)","(6.5, 7.0, 6.828205128205128)","(10.0, 10.0, 9.933333333333334)","(4.0, 4.4, 4.3019480519480515)","(2.15, 2.98, 2.971578947368421)","(17.0, 26.0, 19.571428571428573)","(51.0, 75.0, 63.42857142857143)","(11.0, 17.5, 17.25)"
07-01-2023 20:47:58.753766,"(71.0, 99999, 99990)","(19.0, 30.0, 29.0)","(6.5, 7.0, 6.828205128205128)","(10.0, 10.0, 9.9)","(4.0, 4.4, 4.3028571428571425)","(2.15, 2.96, 2.918)","(17.0, 26.0, 19.75)","(51.0, 75.0, 63.42857142857143)","(11.0, 18.0, 17.25)"
07-01-2023 20:47:59.994156,"(71.0, 99999, 99990)","(19.0, 30.0, 29.0)","(6.5, 7.0, 6.828205128205128)","(10.0, 10.0, 9.9)","(4.0, 4.4, 4.3028571428571425)","(2.15, 2.96, 2.918)","(17.0, 26.0, 19.75)","(51.0, 75.0, 63.42857142857143)","(11.0, 18.0, 17.25)"
07-01-2023 20:48:01.176565,"(71.0, 99999, 99990)","(19.0, 30.0, 28.636363636363637)","(6.5, 7.0, 6.658064516129032)","(10.0, 10.0, 9.9)","(4.0, 4.4, 4.296969696969697)","(2.15, 3.05, 3.0944723618090455)","(15.0, 26.0, 19.25)","(51.0, 75.0, 62.5)","(11.0, 18.0, 17.147058823529413)"
07-01-2023 20:48:02.319787,"(71.0, 99999, 99990)","(19.0, 30.0, 28.636363636363637)","(6.5, 7.0, 6.628070175438596)","(10.0, 10.0, 9.8)","(4.0, 4.3, 4.296969696969697)","(2.15, 3.1, 3.0966145833333334)","(15.0, 26.0, 20.125)","(51.0, 75.0, 58.333333333333336)","(11.0, 17.5, 17.03846153846154)"
07-01-2023 20:48:03.466923,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 7.0, 6.628070175438596)","(9.0, 10.0, 9.5)","(4.0, 4.3, 4.296969696969697)","(2.25, 3.1, 3.0964187327823693)","(16.0, 25.0, 20.25)","(51.0, 75.0, 58.333333333333336)","(12.0, 17.5, 16.366666666666667)"
07-01-2023 20:48:04.676264,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 7.0, 6.628070175438596)","(9.0, 10.0, 9.5)","(4.0, 4.3, 4.231683168316832)","(2.25, 3.1, 3.0977653631284916)","(16.0, 23.0, 19.0)","(51.0, 75.0, 58.333333333333336)","(12.0, 16.5, 16.366666666666667)"
07-01-2023 20:48:05.941048,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 7.0, 6.628070175438596)","(9.0, 10.0, 9.5)","(4.0, 4.4, 4.32093023255814)","(2.25, 3.1, 3.049449035812672)","(16.0, 21.0, 19.0)","(51.0, 75.0, 60.0)","(12.0, 16.5, 16.366666666666667)"
07-01-2023 20:48:07.246252,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 7.0, 6.628070175438596)","(9.0, 10.0, 9.466666666666667)","(4.0, 4.4, 4.3313725490196076)","(2.3, 3.05, 3.061111111111111)","(15.0, 21.0, 19.0)","(51.0, 70.0, 65.0)","(12.0, 16.5, 16.366666666666667)"
07-01-2023 20:48:08.671063,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 7.0, 6.628070175438596)","(9.0, 9.8, 9.466666666666667)","(4.0, 4.4, 4.3313725490196076)","(2.3, 3.1, 3.0766666666666667)","(15.0, 21.0, 19.0)","(51.0, 80.0, 58.333333333333336)","(12.0, 16.5, 16.366666666666667)"
07-01-2023 20:48:09.900735,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 7.0, 6.6072398190045245)","(9.0, 9.8, 9.466666666666667)","(4.0, 4.4, 4.3313725490196076)","(2.3, 3.1, 3.1484536082474226)","(15.0, 21.0, 18.0)","(51.0, 75.0, 58.333333333333336)","(12.0, 16.5, 16.125)"
07-01-2023 20:48:11.099996,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 7.0, 6.6072398190045245)","(9.0, 9.8, 9.466666666666667)","(4.0, 4.4, 4.3313725490196076)","(2.3, 3.15, 3.1478260869565218)","(15.0, 21.0, 18.0)","(51.0, 75.0, 58.333333333333336)","(12.0, 16.5, 16.125)"
07-01-2023 20:48:12.276609,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 7.0, 6.416143497757848)","(9.0, 9.8, 9.466666666666667)","(4.0, 4.4, 4.3313725490196076)","(2.3, 3.15, 3.172727272727273)","(15.0, 21.0, 18.0)","(51.0, 75.0, 55.0)","(12.0, 16.5, 16.125)"
07-01-2023 20:48:13.384956,"(61.0, 99999, 99990)","(21.0, 30.0, 28.846153846153847)","(6.0, 7.0, 6.416143497757848)","(9.0, 9.8, 9.466666666666667)","(4.0, 4.4, 4.3313725490196076)","(2.3, 3.25, 3.208823529411765)","(15.0, 21.0, 18.0)","(51.0, 75.0, 58.333333333333336)","(12.0, 16.5, 16.875)"
07-01-2023 20:48:14.596222,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 7.0, 6.529411764705882)","(9.0, 9.4, 9.54)","(4.0, 4.4, 4.3313725490196076)","(2.3, 3.25, 3.169230769230769)","(15.0, 20.0, 18.0)","(51.0, 75.0, 58.333333333333336)","(12.0, 17.5, 17.125)"
07-01-2023 20:48:15.789727,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 6.6, 6.529411764705882)","(9.0, 9.6, 9.54)","(4.0, 4.4, 4.325388601036269)","(2.3, 3.25, 3.18)","(15.0, 20.0, 19.0)","(51.0, 75.0, 60.0)","(12.0, 17.5, 12.6171875)"
07-01-2023 20:48:17.047697,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 6.8, 6.444444444444445)","(9.0, 9.6, 9.999236641221374)","(4.0, 4.4, 4.300689655172413)","(2.3, 3.25, 3.18)","(15.0, 20.0, 19.0)","(51.0, 70.0, 60.0)","(12.0, 14.0, 12.6171875)"
07-01-2023 20:48:18.241706,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 6.8, 6.444444444444445)","(9.0, 10.0, 9.999212598425197)","(4.0, 4.4, 4.300689655172413)","(2.3, 3.25, 3.18)","(15.0, 20.0, 19.0)","(51.0, 80.0, 62.5)","(12.0, 14.0, 12.6171875)"
07-01-2023 20:48:19.432245,"(61.0, 99999, 99990)","(21.0, 30.0, 28.636363636363637)","(6.0, 6.8, 6.444444444444445)","(9.0, 10.0, 9.999212598425197)","(4.0, 4.4, 4.300689655172413)","(2.3, 3.25, 3.125)","(15.0, 20.0, 19.0)","(51.0, 75.0, 58.333333333333336)","(12.0, 14.0, 12.6171875)"
07-01-2023 20:48:20.690167,"(61.0, 99999, 99990)","(21.0, 30.0, 28.75)","(6.0, 6.8, 6.65)","(9.0, 10.0, 9.575)","(4.0, 4.4, 4.300689655172413)","(2.3, 3.3, 3.2119999999999997)","(15.0, 20.0, 18.166666666666668)","(51.0, 75.0, 62.5)","(12.0, 14.0, 12.638461538461538)"
07-01-2023 20:48:21.931813,"(61.0, 99999, 99990)","(21.0, 30.0, 28.75)","(6.0, 6.8, 6.3741935483870975)","(9.0, 9.8, 9.19047619047619)","(4.0, 4.4, 4.300689655172413)","(2.3, 3.3, 3.2119999999999997)","(15.0, 19.5, 18.833333333333332)","(51.0, 75.0, 58.333333333333336)","(12.0, 14.0, 12.638461538461538)"
07-01-2023 20:48:23.182677,"(61.0, 99999, 99990)","(21.0, 30.0, 28.09090909090909)","(6.0, 6.4, 6.3741935483870975)","(9.0, 9.2, 9.56)","(4.0, 4.4, 4.300689655172413)","(2.3, 3.3, 3.2153846153846155)","(15.0, 19.5, 18.333333333333332)","(51.0, 75.0, 58.333333333333336)","(12.0, 14.0, 12.638461538461538)"
07-01-2023 20:48:24.314407,"(61.0, 99999, 99990)","(21.0, 30.0, 28.09090909090909)","(6.0, 6.4, 6.3741935483870975)","(9.0, 9.8, 9.56)","(4.0, 4.4, 4.300689655172413)","(2.3, 3.3, 3.2175)","(15.0, 19.5, 17.5)","(51.0, 75.0, 66.0)","(12.0, 14.0, 13.357142857142858)"
07-01-2023 20:48:25.454659,"(61.0, 99999, 99990)","(21.0, 30.0, 28.09090909090909)","(6.0, 6.4, 6.5115384615384615)","(9.0, 9.8, 9.72258064516129)","(4.0, 4.4, 4.300689655172413)","(2.35, 3.3, 3.2175)","(15.0, 19.0, 17.25)","(51.0, 70.0, 66.66666666666667)","(12.0, 13.5, 15.071428571428571)"
07-01-2023 20:48:26.585557,"(61.0, 99999, 99990)","(21.0, 30.0, 28.09090909090909)","(6.0, 6.8, 6.5115384615384615)","(9.0, 9.8, 9.72258064516129)","(4.0, 4.4, 4.300689655172413)","(2.35, 3.3, 3.2043478260869565)","(15.0, 19.0, 17.5)","(51.0, 75.0, 65.0)","(12.0, 15.5, 14.25)"
07-01-2023 20:48:27.934363,"(61.0, 99999, 99990)","(21.0, 30.0, 27.666666666666668)","(6.0, 6.8, 6.335483870967742)","(9.0, 9.8, 9.666666666666666)","(4.0, 4.4, 4.239106145251397)","(2.35, 3.3, 3.25703125)","(15.0, 18.5, 17.8)","(51.0, 75.0, 65.0)","(12.0, 15.5, 14.666666666666666)"
07-01-2023 20:48:29.030705,"(61.0, 99999, 99990)","(21.0, 30.0, 27.9)","(6.0, 6.8, 6.490322580645161)","(9.0, 9.8, 9.666666666666666)","(4.0, 4.4, 4.239106145251397)","(2.35, 3.3, 3.2525862068965514)","(15.0, 18.5, 17.8)","(51.0, 75.0, 65.0)","(12.0, 15.5, 14.666666666666666)"
07-01-2023 20:48:30.118720,"(61.0, 99999, 99990)","(21.0, 30.0, 27.9)","(6.0, 6.8, 6.490322580645161)","(9.0, 9.8, 9.666666666666666)","(4.0, 4.4, 4.239106145251397)","(2.35, 3.3, 3.2597560975609756)","(15.0, 18.5, 17.8)","(51.0, 75.0, 61.666666666666664)","(12.0, 15.5, 16.2)"
07-01-2023 20:48:31.252859,"(61.0, 99999, 99990)","(21.0, 30.0, 27.9)","(6.0, 6.8, 6.490322580645161)","(9.0, 9.8, 9.666666666666666)","(4.0, 4.4, 4.237288135593221)","(2.35, 3.3, 3.2175)","(15.0, 18.5, 17.8)","(51.0, 75.0, 65.0)","(12.0, 17.0, 16.2)"
