,Idyllic Sky,Lala Speed,Iron Atlas,Extreme Rage,Royal Gypsy,Angus Anchovy,Osprey Knight
07-01-2023 17:28:48.293910,"(3.5, 4.5, 4.208620689655173)","(12.0, 20.0, 19.074074074074073)","(1.8, 2.5, 2.483448275862069)","(5.5, 8.6, 7.304761904761905)","(10.0, 15.0, 13.833333333333334)","(18.0, 38.0, 29.818181818181817)","(17.0, 29.0, 22.7)"
07-01-2023 17:28:49.563757,"(3.5, 4.5, 4.208620689655173)","(12.0, 20.0, 19.074074074074073)","(1.8, 2.5, 2.483448275862069)","(5.5, 8.6, 7.304761904761905)","(10.0, 15.0, 13.833333333333334)","(18.0, 38.0, 32.9375)","(17.0, 29.0, 22.7)"
07-01-2023 17:28:50.731863,"(3.5, 4.5, 4.208620689655173)","(12.0, 19.5, 19.304347826086957)","(1.8, 2.5, 2.42)","(5.5, 8.6, 7.62)","(10.0, 15.0, 13.833333333333334)","(18.0, 38.0, 31.454545454545453)","(17.0, 29.0, 22.7)"
07-01-2023 17:28:51.691523,"(3.5, 4.5, 4.208620689655173)","(12.0, 19.5, 19.295454545454547)","(1.8, 2.5, 2.42)","(5.5, 8.6, 7.62)","(10.0, 15.0, 13.833333333333334)","(18.0, 38.0, 30.0)","(17.0, 29.0, 22.7)"
07-01-2023 17:28:52.796489,"(3.5, 4.5, 4.208620689655173)","(12.0, 22.0, 20.653846153846153)","(1.8, 2.5, 2.42)","(5.5, 8.6, 7.709090909090909)","(10.0, 15.0, 13.833333333333334)","(18.0, 38.0, 30.727272727272727)","(17.0, 29.0, 22.7)"
07-01-2023 17:28:53.899736,"(3.5, 4.5, 4.208620689655173)","(12.0, 21.0, 19.666666666666664)","(1.8, 2.5, 2.3666666666666667)","(5.5, 8.6, 7.946666666666666)","(10.0, 15.0, 13.0)","(18.0, 38.0, 30.941176470588236)","(17.0, 29.0, 22.7)"
07-01-2023 17:28:54.997347,"(3.5, 4.5, 4.208620689655173)","(12.0, 21.0, 19.666666666666664)","(1.8, 2.5, 2.3666666666666667)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 12.666666666666666)","(18.0, 38.0, 30.0)","(17.0, 29.0, 22.7)"
07-01-2023 17:28:56.042625,"(3.5, 4.5, 4.208620689655173)","(12.0, 21.0, 19.666666666666664)","(1.8, 2.5, 2.3666666666666667)","(5.5, 8.6, 7.946666666666666)","(10.0, 15.0, 12.666666666666666)","(18.0, 38.0, 30.0)","(17.0, 29.0, 22.7)"
07-01-2023 17:28:57.069631,"(3.5, 4.5, 4.208620689655173)","(12.0, 21.0, 19.666666666666664)","(1.8, 2.5, 2.3666666666666667)","(5.5, 8.6, 7.946666666666666)","(10.0, 15.0, 13.5)","(18.0, 38.0, 30.0)","(17.0, 29.0, 22.7)"
07-01-2023 17:28:58.054846,"(3.5, 4.5, 4.208620689655173)","(12.0, 20.0, 19.565217391304348)","(1.8, 2.5, 2.3666666666666667)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 13.5)","(18.0, 38.0, 30.0)","(17.0, 29.0, 22.7)"
07-01-2023 17:28:59.121548,"(3.5, 4.5, 4.208620689655173)","(12.0, 20.0, 19.565217391304348)","(1.8, 2.5, 2.4625)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 13.5)","(18.0, 38.0, 30.941176470588236)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:00.174998,"(3.5, 4.5, 4.208620689655173)","(12.0, 20.0, 19.565217391304348)","(1.8, 2.5, 2.4625)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 13.5)","(18.0, 38.0, 30.941176470588236)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:01.286397,"(3.5, 4.5, 4.208620689655173)","(12.0, 19.5, 19.295454545454547)","(1.8, 2.5, 2.4228571428571426)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 13.5)","(18.0, 38.0, 30.941176470588236)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:02.281648,"(3.5, 4.5, 4.208620689655173)","(12.0, 19.5, 19.295454545454547)","(1.8, 2.5, 2.4228571428571426)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 13.5)","(18.0, 38.0, 30.941176470588236)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:03.436224,"(3.5, 4.5, 4.208620689655173)","(12.0, 22.0, 21.68181818181818)","(1.8, 2.5, 2.465945945945946)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 12.357142857142858)","(18.0, 38.0, 32.285714285714285)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:04.484151,"(3.5, 4.5, 4.175)","(12.0, 22.0, 21.68181818181818)","(1.8, 2.5, 2.465945945945946)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 12.357142857142858)","(18.0, 38.0, 32.285714285714285)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:05.583226,"(3.5, 4.5, 4.175)","(12.0, 22.0, 21.68181818181818)","(1.8, 2.48, 2.336)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 32.857142857142854)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:06.719201,"(3.5, 4.5, 4.175)","(12.0, 22.0, 19.323529411764707)","(1.8, 2.48, 2.336)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.615384615384617)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:07.855026,"(3.5, 4.5, 4.208620689655173)","(12.0, 22.0, 19.323529411764707)","(1.8, 2.48, 2.336)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:08.919866,"(3.5, 4.5, 4.208620689655173)","(12.0, 22.0, 19.323529411764707)","(1.8, 2.48, 2.336)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:09.972294,"(3.5, 4.5, 4.208620689655173)","(12.0, 22.0, 17.25)","(1.8, 2.48, 2.336)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:11.032321,"(3.5, 4.5, 4.208620689655173)","(12.0, 22.0, 17.25)","(1.8, 2.48, 2.408)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:12.077448,"(3.5, 4.5, 4.208620689655173)","(12.0, 22.0, 17.25)","(1.8, 2.48, 2.392)","(5.5, 8.6, 7.946666666666666)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:13.271369,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.48, 2.4171428571428573)","(5.5, 8.6, 7.9875)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:14.396367,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.48, 2.4171428571428573)","(5.5, 8.6, 7.9875)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:15.399394,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.48, 2.4228571428571426)","(5.5, 8.6, 7.9875)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:16.574991,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.48, 2.3876923076923076)","(5.5, 8.6, 7.9875)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:17.678298,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.48, 2.3876923076923076)","(5.5, 8.6, 7.9)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:18.746769,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.48, 2.3876923076923076)","(5.5, 8.6, 7.9)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:19.827129,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.48, 2.3876923076923076)","(5.5, 8.6, 7.9)","(10.0, 14.5, 11.772727272727273)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:20.864227,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.48, 2.3876923076923076)","(5.5, 8.6, 7.9)","(10.0, 14.5, 11.76086956521739)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:22.015146,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.48, 2.3876923076923076)","(5.5, 8.6, 7.9)","(10.0, 14.5, 11.81578947368421)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:23.105097,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.48, 2.3876923076923076)","(5.5, 8.6, 7.9875)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:24.401719,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.36, 2.309473684210526)","(6.0, 8.6, 7.9875)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:25.599624,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.36, 2.323076923076923)","(6.0, 8.6, 7.9875)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:26.849027,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.36, 2.323076923076923)","(6.0, 8.6, 7.9875)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:28.721805,"(3.5, 4.5, 4.196666666666666)","(12.0, 22.0, 18.140625)","(1.8, 2.36, 2.323076923076923)","(6.0, 8.6, 7.9875)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 22.7)"
07-01-2023 17:29:30.157740,"(3.5, 4.5, 4.196666666666666)","(12.0, 21.0, 20.607142857142858)","(1.8, 2.36, 2.338181818181818)","(6.0, 8.6, 7.9875)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 29.0, 25.785714285714285)"
07-01-2023 17:29:31.430753,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.67857142857143)","(1.8, 2.36, 2.338181818181818)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 27.0, 23.86842105263158)"
07-01-2023 17:29:32.612718,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.67857142857143)","(1.8, 2.36, 2.338181818181818)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 27.0, 23.86842105263158)"
07-01-2023 17:29:33.814190,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.55)","(1.8, 2.36, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 27.0, 21.79032258064516)"
07-01-2023 17:29:34.829723,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.583333333333332)","(1.8, 2.38, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 27.0, 25.423076923076923)"
07-01-2023 17:29:35.938687,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.583333333333332)","(1.8, 2.38, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 26.0, 25.423076923076923)"
07-01-2023 17:29:36.987034,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.583333333333332)","(1.8, 2.38, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 26.0, 25.423076923076923)"
07-01-2023 17:29:38.112777,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.583333333333332)","(1.8, 2.38, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 26.0, 25.423076923076923)"
07-01-2023 17:29:39.178781,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.583333333333332)","(1.8, 2.38, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 26.0, 23.088235294117645)"
07-01-2023 17:29:40.251422,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.583333333333332)","(1.8, 2.38, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 25.0, 23.088235294117645)"
07-01-2023 17:29:41.281449,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.583333333333332)","(1.8, 2.38, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 25.0, 21.1)"
07-01-2023 17:29:42.405856,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.583333333333332)","(1.8, 2.38, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:43.526857,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.583333333333332)","(1.8, 2.38, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:44.644916,"(3.5, 4.5, 4.196666666666666)","(12.0, 20.0, 19.583333333333332)","(1.8, 2.38, 2.3741176470588234)","(6.0, 8.6, 8.055555555555555)","(10.0, 14.5, 11.833333333333334)","(18.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:45.735542,"(3.6, 4.5, 4.196666666666666)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.3085714285714283)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 11.833333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:46.654187,"(3.6, 4.5, 4.196666666666666)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.3085714285714283)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 11.833333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:47.633881,"(3.6, 4.5, 4.196666666666666)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.3085714285714283)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 11.833333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:48.644315,"(3.6, 4.5, 4.196666666666666)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.381951219512195)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 11.833333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:49.645723,"(3.6, 4.5, 4.196666666666666)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.381951219512195)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 11.833333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:50.660448,"(3.6, 4.5, 4.196666666666666)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.381951219512195)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 11.833333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:51.722601,"(3.6, 4.5, 4.196666666666666)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.381951219512195)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 11.833333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:52.713240,"(3.6, 4.5, 4.196666666666666)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.381951219512195)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 11.833333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:53.632519,"(3.6, 4.5, 4.196666666666666)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.381951219512195)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 11.61320754716981)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:54.644577,"(3.6, 4.5, 4.147142857142857)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.388)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 11.61320754716981)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:55.732344,"(3.6, 4.5, 4.147142857142857)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.3909090909090907)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.5, 12.166666666666666)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:56.690200,"(3.6, 4.4, 4.36764705882353)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.42, 2.4105882352941177)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 12.055555555555555)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:57.705853,"(3.6, 4.4, 4.36764705882353)","(13.0, 20.0, 19.583333333333332)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.857142857142858)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:58.669798,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.24074074074074)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:29:59.620432,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.24074074074074)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:00.590447,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:01.625240,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:02.621461,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:03.539693,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:04.622559,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:05.668023,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:06.720989,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:07.804093,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.387096774193548)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:08.840994,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.387096774193548)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:09.776217,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.387096774193548)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:10.678047,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.387096774193548)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:11.629316,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.387096774193548)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:12.550909,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:13.473992,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:14.366709,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.342857142857143)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:15.259268,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.333333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:16.277452,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.333333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:17.243828,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.333333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:18.215210,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.333333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:19.240908,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.333333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:20.198864,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.333333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:21.352810,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.333333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:22.403512,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.333333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:23.459927,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.333333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
07-01-2023 17:30:24.487513,"(3.6, 4.4, 4.36764705882353)","(13.0, 19.5, 18.055555555555557)","(1.75, 2.44, 2.428235294117647)","(6.0, 8.6, 8.055555555555555)","(11.0, 14.0, 11.333333333333334)","(19.0, 38.0, 30.666666666666668)","(17.0, 25.0, 20.5)"
