,Sonnys Amazing,Triplets,Rainbow Rain,Colerne,Micton Mouse,Beartastic Writer,Roberts Delight,My Ultimate Billy Nz,Our Amazing Grace,No Win No Worries
1108,"[datetime.datetime(2022, 11, 28, 18, 41, 28, 949138), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 949138), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 949138), 91.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 949138), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 949138), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 949138), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 949138), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 949138), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 949138), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 28, 949138), 3.3, 4.1]"
1109,"[datetime.datetime(2022, 11, 28, 18, 41, 30, 176732), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 176732), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 176732), 91.0, 150.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 176732), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 176732), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 176732), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 176732), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 176732), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 176732), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 30, 176732), 3.3, 4.1]"
1110,"[datetime.datetime(2022, 11, 28, 18, 41, 31, 417613), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 417613), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 417613), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 417613), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 417613), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 417613), 31.0, 46.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 417613), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 417613), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 417613), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 31, 417613), 3.3, 4.1]"
1111,"[datetime.datetime(2022, 11, 28, 18, 41, 32, 658388), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 32, 658388), 31.0, 48.0]","[datetime.datetime(2022, 11, 28, 18, 41, 32, 658388), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 41, 32, 658388), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 32, 658388), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 41, 32, 658388), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 41, 32, 658388), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 32, 658388), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 32, 658388), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 32, 658388), 3.3, 4.1]"
1112,"[datetime.datetime(2022, 11, 28, 18, 41, 33, 888354), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 888354), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 888354), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 888354), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 888354), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 888354), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 888354), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 888354), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 888354), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 33, 888354), 3.3, 4.1]"
1113,"[datetime.datetime(2022, 11, 28, 18, 41, 35, 131704), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 131704), 31.0, 55.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 131704), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 131704), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 131704), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 131704), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 131704), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 131704), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 131704), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 35, 131704), 3.3, 4.1]"
1114,"[datetime.datetime(2022, 11, 28, 18, 41, 36, 379267), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 379267), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 379267), 81.0, 180.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 379267), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 379267), 2.6, 3.55]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 379267), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 379267), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 379267), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 379267), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 36, 379267), 3.3, 4.1]"
1115,"[datetime.datetime(2022, 11, 28, 18, 41, 37, 637793), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 637793), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 637793), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 637793), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 637793), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 637793), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 637793), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 637793), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 637793), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 37, 637793), 3.3, 4.1]"
1116,"[datetime.datetime(2022, 11, 28, 18, 41, 38, 883012), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 883012), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 883012), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 883012), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 883012), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 883012), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 883012), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 883012), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 883012), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 38, 883012), 3.3, 4.1]"
1117,"[datetime.datetime(2022, 11, 28, 18, 41, 40, 134999), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 40, 134999), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 40, 134999), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 40, 134999), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 40, 134999), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 41, 40, 134999), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 40, 134999), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 40, 134999), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 40, 134999), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 40, 134999), 3.3, 4.1]"
1118,"[datetime.datetime(2022, 11, 28, 18, 41, 41, 371764), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 371764), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 371764), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 371764), 21.0, 36.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 371764), 2.6, 3.5]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 371764), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 371764), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 371764), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 371764), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 41, 371764), 3.3, 4.1]"
1119,"[datetime.datetime(2022, 11, 28, 18, 41, 42, 598434), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 598434), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 598434), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 598434), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 598434), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 598434), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 598434), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 598434), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 598434), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 42, 598434), 3.3, 4.1]"
1120,"[datetime.datetime(2022, 11, 28, 18, 41, 43, 843280), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 843280), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 843280), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 843280), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 843280), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 843280), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 843280), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 843280), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 843280), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 43, 843280), 3.3, 4.1]"
1121,"[datetime.datetime(2022, 11, 28, 18, 41, 45, 67665), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 67665), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 67665), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 67665), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 67665), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 67665), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 67665), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 67665), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 67665), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 45, 67665), 3.3, 4.1]"
1122,"[datetime.datetime(2022, 11, 28, 18, 41, 46, 306065), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 306065), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 306065), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 306065), 21.0, 34.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 306065), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 306065), 31.0, 60.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 306065), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 306065), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 306065), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 46, 306065), 3.3, 4.1]"
1123,"[datetime.datetime(2022, 11, 28, 18, 41, 47, 550081), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 550081), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 550081), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 550081), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 550081), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 550081), 31.0, 75.0]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 550081), 4.8, 6.0]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 550081), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 550081), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 47, 550081), 3.3, 4.1]"
1124,"[datetime.datetime(2022, 11, 28, 18, 41, 48, 794844), 12.0, 15.5]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 794844), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 794844), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 794844), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 794844), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 794844), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 794844), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 794844), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 794844), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 48, 794844), 3.3, 4.1]"
1125,"[datetime.datetime(2022, 11, 28, 18, 41, 50, 45007), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 45007), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 45007), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 45007), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 45007), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 45007), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 45007), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 45007), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 45007), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 50, 45007), 3.3, 4.1]"
1126,"[datetime.datetime(2022, 11, 28, 18, 41, 51, 287690), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 287690), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 287690), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 287690), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 287690), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 287690), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 287690), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 287690), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 287690), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 51, 287690), 3.3, 4.1]"
1127,"[datetime.datetime(2022, 11, 28, 18, 41, 52, 529124), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 529124), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 529124), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 529124), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 529124), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 529124), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 529124), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 529124), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 529124), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 52, 529124), 3.3, 4.1]"
1128,"[datetime.datetime(2022, 11, 28, 18, 41, 53, 775987), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 775987), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 775987), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 775987), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 775987), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 775987), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 775987), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 775987), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 775987), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 53, 775987), 3.3, 4.1]"
1129,"[datetime.datetime(2022, 11, 28, 18, 41, 55, 61770), 12.0, 15.0]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 61770), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 61770), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 61770), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 61770), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 61770), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 61770), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 61770), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 61770), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 55, 61770), 3.3, 4.1]"
1130,"[datetime.datetime(2022, 11, 28, 18, 41, 56, 344674), 12.0, 16.5]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 344674), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 344674), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 344674), 21.0, 32.0]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 344674), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 344674), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 344674), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 344674), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 344674), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 56, 344674), 3.3, 4.0]"
1131,"[datetime.datetime(2022, 11, 28, 18, 41, 57, 589923), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 57, 589923), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 57, 589923), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 41, 57, 589923), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 57, 589923), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 57, 589923), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 57, 589923), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 41, 57, 589923), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 57, 589923), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 57, 589923), 3.3, 4.0]"
1132,"[datetime.datetime(2022, 11, 28, 18, 41, 58, 856665), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 856665), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 856665), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 856665), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 856665), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 856665), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 856665), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 856665), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 856665), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 41, 58, 856665), 3.3, 4.0]"
1133,"[datetime.datetime(2022, 11, 28, 18, 42, 0, 140698), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 140698), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 140698), 81.0, 160.0]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 140698), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 140698), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 140698), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 140698), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 140698), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 140698), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 0, 140698), 3.3, 4.0]"
1134,"[datetime.datetime(2022, 11, 28, 18, 42, 1, 383963), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 383963), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 383963), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 383963), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 383963), 2.6, 3.45]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 383963), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 383963), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 383963), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 383963), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 1, 383963), 3.3, 4.0]"
1135,"[datetime.datetime(2022, 11, 28, 18, 42, 2, 656112), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 2, 656112), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 2, 656112), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 2, 656112), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 2, 656112), 2.6, 3.4]","[datetime.datetime(2022, 11, 28, 18, 42, 2, 656112), 31.0, 70.0]","[datetime.datetime(2022, 11, 28, 18, 42, 2, 656112), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 2, 656112), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 2, 656112), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 2, 656112), 3.3, 4.0]"
1136,"[datetime.datetime(2022, 11, 28, 18, 42, 3, 915617), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 3, 915617), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 3, 915617), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 3, 915617), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 3, 915617), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 42, 3, 915617), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 3, 915617), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 3, 915617), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 3, 915617), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 3, 915617), 3.3, 4.0]"
1137,"[datetime.datetime(2022, 11, 28, 18, 42, 5, 164797), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 5, 164797), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 5, 164797), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 5, 164797), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 42, 5, 164797), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 42, 5, 164797), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 5, 164797), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 5, 164797), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 5, 164797), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 5, 164797), 3.3, 4.1]"
1138,"[datetime.datetime(2022, 11, 28, 18, 42, 6, 481138), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 6, 481138), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 6, 481138), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 6, 481138), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 42, 6, 481138), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 42, 6, 481138), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 6, 481138), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 6, 481138), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 6, 481138), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 6, 481138), 3.3, 4.1]"
1139,"[datetime.datetime(2022, 11, 28, 18, 42, 7, 752342), 12.0, 16.0]","[datetime.datetime(2022, 11, 28, 18, 42, 7, 752342), 31.0, 50.0]","[datetime.datetime(2022, 11, 28, 18, 42, 7, 752342), 81.0, 170.0]","[datetime.datetime(2022, 11, 28, 18, 42, 7, 752342), 21.0, 29.0]","[datetime.datetime(2022, 11, 28, 18, 42, 7, 752342), 2.6, 3.35]","[datetime.datetime(2022, 11, 28, 18, 42, 7, 752342), 31.0, 65.0]","[datetime.datetime(2022, 11, 28, 18, 42, 7, 752342), 4.8, 6.4]","[datetime.datetime(2022, 11, 28, 18, 42, 7, 752342), 7.5, 99999]","[datetime.datetime(2022, 11, 28, 18, 42, 7, 752342), 21.0, 30.0]","[datetime.datetime(2022, 11, 28, 18, 42, 7, 752342), 3.3, 4.1]"
