,Lizzie Lass,Hes A Gift,My Shout Zoe,Supasonic Romeo,Gotham Baron,Fat Santa,Harros Girl
07-12-2022 20:40:04.976801,"(15.0, 24.0, 23.593220338983052)","(31.0, 75.0, 74.0909090909091)","(3.0, 3.8, 3.8325)","(11.0, 15.5, 14.902173913043478)","(1.6, 1.77, 1.761830985915493)","(26.0, 40.0, 38.732394366197184)","(21.0, 48.0, 46.0)"
07-12-2022 20:40:06.107150,"(15.0, 24.0, 23.57894736842105)","(31.0, 65.0, 60.0)","(3.0, 3.85, 3.8354166666666667)","(11.0, 15.5, 14.902173913043478)","(1.6, 1.77, 1.7577083333333334)","(26.0, 40.0, 38.714285714285715)","(21.0, 48.0, 46.25)"
07-12-2022 20:40:07.310499,"(15.0, 24.0, 23.529411764705884)","(31.0, 65.0, 64.0)","(3.0, 3.85, 3.8926470588235293)","(11.0, 15.5, 14.902173913043478)","(1.6, 1.76, 1.757962962962963)","(26.0, 40.0, 37.92857142857143)","(21.0, 50.0, 46.470588235294116)"
07-12-2022 20:40:08.486541,"(15.0, 24.0, 23.47826086956522)","(31.0, 65.0, 62.85714285714286)","(3.0, 3.9, 3.9279411764705885)","(11.0, 15.5, 14.902173913043478)","(1.6, 1.76, 1.7497674418604652)","(26.0, 38.0, 37.0)","(21.0, 50.0, 46.0)"
07-12-2022 20:40:09.670572,"(15.0, 24.0, 23.44)","(31.0, 65.0, 59.0)","(3.0, 3.95, 3.971739130434783)","(11.0, 15.5, 14.930232558139535)","(1.6, 1.75, 1.7356)","(26.0, 38.0, 37.92857142857143)","(21.0, 50.0, 46.0)"
07-12-2022 20:40:10.865793,"(15.0, 24.0, 23.53846153846154)","(31.0, 60.0, 56.0)","(3.0, 4.0, 3.975)","(11.0, 15.5, 14.89655172413793)","(1.6, 1.74, 1.7405102040816327)","(26.0, 38.0, 37.92857142857143)","(21.0, 50.0, 46.0)"
07-12-2022 20:40:11.989880,"(15.0, 24.0, 23.53846153846154)","(31.0, 60.0, 56.666666666666664)","(3.0, 4.0, 3.9761904761904763)","(11.0, 15.0, 14.951612903225806)","(1.6, 1.75, 1.7467741935483871)","(26.0, 38.0, 37.666666666666664)","(21.0, 50.0, 47.294117647058826)"
07-12-2022 20:40:13.026432,"(15.0, 24.0, 23.5)","(31.0, 60.0, 56.666666666666664)","(3.1, 4.0, 3.9761904761904763)","(11.0, 15.0, 14.951612903225806)","(1.6, 1.75, 1.7404310344827587)","(26.0, 38.0, 36.95238095238095)","(21.0, 48.0, 46.5)"
07-12-2022 20:40:14.087860,"(15.0, 24.0, 23.44)","(31.0, 60.0, 57.142857142857146)","(3.1, 4.1, 3.972916666666667)","(11.0, 15.0, 14.951612903225806)","(1.6, 1.75, 1.733726235741445)","(26.0, 40.0, 36.95238095238095)","(21.0, 48.0, 46.5)"
07-12-2022 20:40:15.200211,"(15.0, 24.0, 23.44)","(31.0, 60.0, 57.142857142857146)","(3.1, 4.1, 3.9545454545454546)","(11.0, 15.0, 15.07258064516129)","(1.6, 1.75, 1.7403286384976526)","(26.0, 40.0, 36.95238095238095)","(21.0, 48.0, 47.526315789473685)"
07-12-2022 20:40:16.412366,"(15.0, 23.0, 23.435897435897434)","(31.0, 60.0, 60.714285714285715)","(3.1, 4.0, 3.944776119402985)","(11.0, 15.5, 16.306451612903224)","(1.6, 1.75, 1.7324193548387097)","(26.0, 40.0, 37.09090909090909)","(21.0, 48.0, 46.0)"
07-12-2022 20:40:17.611811,"(15.0, 24.0, 23.435897435897434)","(31.0, 65.0, 60.714285714285715)","(3.1, 4.0, 3.9350877192982456)","(11.0, 16.5, 16.11764705882353)","(1.6, 1.74, 1.7405194805194806)","(26.0, 40.0, 38.563380281690144)","(21.0, 48.0, 46.0)"
07-12-2022 20:40:18.769141,"(15.0, 24.0, 23.435897435897434)","(31.0, 65.0, 57.94117647058823)","(3.1, 4.0, 3.9492063492063494)","(11.0, 16.5, 16.166666666666668)","(1.6, 1.75, 1.7332941176470589)","(26.0, 40.0, 38.563380281690144)","(21.0, 48.0, 47.666666666666664)"
07-12-2022 20:40:19.890856,"(15.0, 24.0, 23.435897435897434)","(31.0, 65.0, 57.94117647058823)","(3.1, 4.0, 3.9492063492063494)","(11.0, 16.5, 16.166666666666668)","(1.6, 1.75, 1.7331698113207548)","(26.0, 40.0, 37.857142857142854)","(21.0, 48.0, 47.23076923076923)"
07-12-2022 20:40:21.010450,"(15.0, 24.0, 23.435897435897434)","(31.0, 60.0, 54.61538461538461)","(3.1, 4.0, 3.985046728971963)","(11.0, 16.5, 16.2027027027027)","(1.6, 1.75, 1.7270129870129869)","(26.0, 38.0, 37.6)","(21.0, 48.0, 48.26086956521739)"
07-12-2022 20:40:22.174727,"(15.0, 24.0, 23.435897435897434)","(31.0, 60.0, 54.676923076923075)","(3.1, 4.1, 3.980737704918033)","(11.0, 16.5, 16.11904761904762)","(1.6, 1.74, 1.7244444444444444)","(26.0, 38.0, 37.6)","(21.0, 50.0, 48.26086956521739)"
07-12-2022 20:40:23.414635,"(15.0, 24.0, 23.48780487804878)","(31.0, 55.0, 54.676923076923075)","(3.1, 4.1, 3.9595238095238097)","(11.0, 16.5, 16.11904761904762)","(1.6, 1.73, 1.7206177606177606)","(26.0, 38.0, 37.66101694915254)","(21.0, 50.0, 48.064516129032256)"
07-12-2022 20:40:24.623029,"(15.0, 24.0, 23.166666666666668)","(31.0, 55.0, 64.73015873015873)","(3.1, 4.0, 3.9517241379310346)","(11.0, 16.5, 16.075)","(1.6, 1.74, 1.7305691056910568)","(26.0, 38.0, 37.411764705882355)","(21.0, 50.0, 48.285714285714285)"
07-12-2022 20:40:25.791464,"(15.0, 24.0, 23.48780487804878)","(31.0, 65.0, 57.5)","(3.1, 4.0, 3.9517241379310346)","(11.0, 16.5, 16.085365853658537)","(1.6, 1.74, 1.7306060606060605)","(26.0, 38.0, 37.411764705882355)","(21.0, 50.0, 48.285714285714285)"
07-12-2022 20:40:26.855914,"(15.0, 24.0, 23.454545454545453)","(31.0, 65.0, 58.75)","(3.1, 4.0, 3.9517241379310346)","(11.0, 16.5, 16.085365853658537)","(1.6, 1.74, 1.7306060606060605)","(26.0, 38.0, 36.63636363636363)","(21.0, 50.0, 48.166666666666664)"
07-12-2022 20:40:28.003353,"(15.0, 24.0, 23.454545454545453)","(31.0, 65.0, 57.857142857142854)","(3.1, 4.0, 3.9517241379310346)","(11.0, 16.5, 16.25)","(1.6, 1.74, 1.7245714285714286)","(26.0, 38.0, 36.23529411764706)","(21.0, 50.0, 48.166666666666664)"
07-12-2022 20:40:29.250617,"(15.0, 24.0, 23.454545454545453)","(31.0, 65.0, 58.75)","(3.1, 4.0, 4.007339449541284)","(11.0, 16.5, 16.291666666666668)","(1.6, 1.74, 1.7225531914893617)","(26.0, 38.0, 36.23529411764706)","(21.0, 50.0, 48.166666666666664)"
07-12-2022 20:40:30.475921,"(15.0, 24.0, 23.49397590361446)","(31.0, 65.0, 59.285714285714285)","(3.1, 4.1, 3.9886029411764707)","(11.0, 16.5, 16.291666666666668)","(1.6, 1.73, 1.7243396226415093)","(26.0, 38.0, 36.23529411764706)","(21.0, 50.0, 46.470588235294116)"
07-12-2022 20:40:31.771027,"(15.0, 24.0, 23.51219512195122)","(31.0, 65.0, 58.333333333333336)","(3.1, 4.1, 3.994871794871795)","(11.0, 16.5, 16.25)","(1.6, 1.73, 1.7264912280701754)","(26.0, 38.0, 36.285714285714285)","(21.0, 50.0, 46.470588235294116)"
07-12-2022 20:40:33.001042,"(15.0, 24.0, 23.51219512195122)","(31.0, 65.0, 58.333333333333336)","(3.1, 4.0, 3.98781512605042)","(11.0, 16.5, 17.13157894736842)","(1.6, 1.73, 1.7106779661016949)","(26.0, 38.0, 36.23529411764706)","(21.0, 50.0, 46.470588235294116)"
07-12-2022 20:40:34.161462,"(15.0, 24.0, 23.473684210526315)","(31.0, 65.0, 58.333333333333336)","(3.1, 4.1, 4.0385135135135135)","(11.0, 17.5, 16.958333333333332)","(1.6, 1.72, 1.7058823529411764)","(26.0, 38.0, 36.23529411764706)","(21.0, 50.0, 46.470588235294116)"
07-12-2022 20:40:35.356980,"(15.0, 24.0, 23.473684210526315)","(31.0, 65.0, 58.333333333333336)","(3.1, 4.1, 4.042953020134228)","(11.0, 17.0, 16.96153846153846)","(1.6, 1.71, 1.7036)","(26.0, 38.0, 36.285714285714285)","(21.0, 50.0, 46.470588235294116)"
07-12-2022 20:40:36.509688,"(15.0, 24.0, 23.047619047619047)","(31.0, 65.0, 59.285714285714285)","(3.1, 4.1, 4.042953020134228)","(11.0, 17.0, 16.805555555555557)","(1.6, 1.71, 1.7039694656488549)","(26.0, 38.0, 36.285714285714285)","(21.0, 50.0, 46.470588235294116)"
07-12-2022 20:40:37.663375,"(15.0, 24.0, 23.047619047619047)","(31.0, 65.0, 59.285714285714285)","(3.1, 4.1, 4.057142857142857)","(11.0, 17.0, 16.77777777777778)","(1.6, 1.71, 1.6961249999999999)","(26.0, 38.0, 36.285714285714285)","(21.0, 50.0, 46.470588235294116)"
07-12-2022 20:40:38.928630,"(15.0, 24.0, 23.047619047619047)","(31.0, 65.0, 58.333333333333336)","(3.1, 4.1, 4.096666666666667)","(11.0, 17.0, 16.894736842105264)","(1.6, 1.7, 1.6949707602339181)","(26.0, 38.0, 36.285714285714285)","(21.0, 50.0, 46.470588235294116)"
07-12-2022 20:40:40.302382,"(15.0, 24.0, 23.047619047619047)","(31.0, 65.0, 58.333333333333336)","(3.1, 4.1, 4.0948717948717945)","(11.0, 17.0, 16.904761904761905)","(1.6, 1.7, 1.698994708994709)","(26.0, 38.0, 36.23529411764706)","(21.0, 50.0, 46.470588235294116)"
07-12-2022 20:40:41.545793,"(16.0, 24.0, 23.047619047619047)","(31.0, 65.0, 58.333333333333336)","(3.3, 4.1, 4.0948717948717945)","(11.0, 17.0, 16.904761904761905)","(1.55, 1.71, 1.7012217194570136)","(26.0, 38.0, 35.80952380952381)","(26.0, 50.0, 46.8)"
07-12-2022 20:40:42.858657,"(16.0, 24.0, 23.58974358974359)","(31.0, 60.0, 55.90909090909091)","(3.3, 4.1, 4.096666666666667)","(11.0, 17.0, 16.86842105263158)","(1.55, 1.71, 1.7052272727272726)","(26.0, 36.0, 35.8)","(26.0, 48.0, 47.0)"
07-12-2022 20:40:44.271089,"(16.0, 24.0, 23.58974358974359)","(31.0, 60.0, 55.5)","(3.3, 4.1, 4.048275862068965)","(11.0, 17.0, 16.28125)","(1.55, 1.71, 1.731304347826087)","(26.0, 36.0, 35.54545454545455)","(26.0, 48.0, 46.0)"
07-12-2022 20:40:45.848128,"(16.0, 24.0, 23.5)","(31.0, 60.0, 55.45454545454545)","(3.3, 4.1, 4.004929577464789)","(11.0, 16.5, 16.28125)","(1.55, 1.74, 1.7349999999999999)","(26.0, 36.0, 35.8)","(26.0, 48.0, 46.2)"
07-12-2022 20:40:47.287112,"(16.0, 24.0, 23.41860465116279)","(31.0, 60.0, 52.5)","(3.3, 4.1, 3.9457627118644067)","(11.0, 16.5, 16.181818181818183)","(1.55, 1.75, 1.7582432432432433)","(26.0, 36.0, 35.63636363636363)","(26.0, 48.0, 46.285714285714285)"
07-12-2022 20:40:48.735016,"(16.0, 24.0, 23.28735632183908)","(31.0, 55.0, 52.5)","(3.3, 4.0, 3.961904761904762)","(11.0, 16.5, 16.171875)","(1.55, 1.77, 1.7597777777777779)","(26.0, 36.0, 35.5)","(26.0, 48.0, 46.94117647058823)"
07-12-2022 20:40:50.141066,"(16.0, 24.0, 23.32608695652174)","(31.0, 55.0, 54.289855072463766)","(3.3, 4.0, 3.9541666666666666)","(11.0, 16.5, 16.171875)","(1.55, 1.77, 1.756067415730337)","(26.0, 36.0, 35.142857142857146)","(26.0, 48.0, 46.94117647058823)"
07-12-2022 20:40:51.486609,"(16.0, 24.0, 23.32608695652174)","(31.0, 55.0, 54.289855072463766)","(3.3, 4.0, 3.9541666666666666)","(11.0, 16.5, 15.943181818181818)","(1.55, 1.77, 1.75425)","(26.0, 36.0, 35.142857142857146)","(26.0, 48.0, 46.2)"
07-12-2022 20:40:52.714087,"(16.0, 24.0, 23.32608695652174)","(31.0, 55.0, 54.02777777777778)","(3.3, 4.0, 3.9554054054054055)","(11.0, 16.0, 15.794117647058824)","(1.55, 1.77, 1.7507407407407407)","(26.0, 36.0, 34.76190476190476)","(26.0, 48.0, 45.75)"
07-12-2022 20:40:53.868524,"(16.0, 24.0, 23.49122807017544)","(31.0, 55.0, 54.02777777777778)","(3.3, 4.0, 3.9661290322580647)","(11.0, 16.0, 15.783950617283951)","(1.55, 1.77, 1.7511330049261085)","(26.0, 36.0, 35.565217391304344)","(26.0, 48.0, 46.971428571428575)"
07-12-2022 20:40:55.039764,"(16.0, 24.0, 23.559633027522935)","(31.0, 55.0, 53.6)","(3.3, 4.1, 4.088888888888889)","(11.0, 16.0, 15.783950617283951)","(1.55, 1.76, 1.7474074074074073)","(26.0, 36.0, 35.388888888888886)","(26.0, 48.0, 47.2)"
07-12-2022 20:40:56.208692,"(16.0, 24.0, 23.54954954954955)","(31.0, 55.0, 53.6)","(3.3, 4.1, 4.089423076923077)","(11.0, 16.0, 15.783950617283951)","(1.55, 1.75, 1.7452258064516128)","(26.0, 36.0, 35.388888888888886)","(26.0, 48.0, 47.2)"
07-12-2022 20:40:57.434287,"(16.0, 24.0, 23.563636363636363)","(31.0, 55.0, 53.6)","(3.3, 4.1, 4.090291262135922)","(11.0, 16.0, 15.764367816091955)","(1.55, 1.75, 1.7415412186379928)","(26.0, 36.0, 35.16279069767442)","(26.0, 48.0, 47.2)"
07-12-2022 20:40:58.646930,"(16.0, 24.0, 23.170068027210885)","(31.0, 55.0, 53.6)","(3.3, 4.1, 4.11764705882353)","(11.0, 16.0, 15.523255813953488)","(1.55, 1.75, 1.7395283018867924)","(26.0, 36.0, 35.13636363636363)","(26.0, 48.0, 47.2)"
07-12-2022 20:40:59.793092,"(16.0, 24.0, 23.14074074074074)","(31.0, 55.0, 53.6)","(3.3, 4.2, 4.11764705882353)","(11.0, 16.0, 15.421875)","(1.55, 1.74, 1.7392727272727273)","(26.0, 36.0, 35.3)","(26.0, 48.0, 46.56)"
07-12-2022 20:41:00.952674,"(16.0, 24.0, 23.12121212121212)","(31.0, 55.0, 53.91111111111111)","(3.3, 4.1, 4.073684210526316)","(11.0, 15.5, 15.380952380952381)","(1.55, 1.74, 1.7393258426966292)","(26.0, 36.0, 35.368421052631575)","(26.0, 48.0, 47.47826086956522)"
07-12-2022 20:41:02.155383,"(16.0, 24.0, 23.142857142857142)","(31.0, 55.0, 54.40425531914894)","(3.3, 4.1, 4.069064748201439)","(11.0, 15.5, 15.297297297297296)","(1.55, 1.74, 1.7357575757575758)","(26.0, 36.0, 35.368421052631575)","(26.0, 48.0, 47.63636363636364)"
07-12-2022 20:41:03.346242,"(16.0, 24.0, 23.17142857142857)","(31.0, 55.0, 54.40425531914894)","(3.3, 4.1, 4.0523437499999995)","(11.0, 15.5, 15.297297297297296)","(1.55, 1.74, 1.7526530612244897)","(26.0, 36.0, 35.23809523809524)","(26.0, 48.0, 48.73684210526316)"
07-12-2022 20:41:04.530031,"(16.0, 24.0, 23.17142857142857)","(31.0, 55.0, 54.40425531914894)","(3.3, 4.1, 4.05078125)","(11.0, 15.5, 15.297297297297296)","(1.55, 1.76, 1.748735632183908)","(26.0, 36.0, 35.19047619047619)","(26.0, 50.0, 48.285714285714285)"
07-12-2022 20:41:05.657551,"(16.0, 24.0, 23.140845070422536)","(31.0, 55.0, 54.40425531914894)","(3.3, 4.1, 4.05078125)","(11.0, 15.5, 15.23913043478261)","(1.55, 1.76, 1.7502970297029703)","(26.0, 36.0, 35.19047619047619)","(26.0, 50.0, 47.39622641509434)"
07-12-2022 20:41:06.773494,"(16.0, 24.0, 23.10948905109489)","(31.0, 55.0, 53.75)","(3.3, 4.1, 4.05078125)","(11.0, 15.5, 15.141304347826088)","(1.55, 1.76, 1.7533793103448276)","(26.0, 36.0, 34.833333333333336)","(26.0, 50.0, 47.39622641509434)"
07-12-2022 20:41:07.827473,"(16.0, 24.0, 23.10948905109489)","(31.0, 75.0, 59.375)","(3.3, 4.1, 4.05078125)","(11.0, 15.5, 15.141304347826088)","(1.55, 1.76, 1.7528476821192054)","(26.0, 36.0, 33.95348837209302)","(26.0, 50.0, 47.333333333333336)"
07-12-2022 20:41:08.951487,"(16.0, 24.0, 23.140845070422536)","(31.0, 70.0, 67.14285714285714)","(3.3, 4.1, 4.057142857142857)","(11.0, 15.5, 15.141304347826088)","(1.55, 1.76, 1.7528476821192054)","(26.0, 36.0, 33.86666666666667)","(26.0, 50.0, 47.39622641509434)"
07-12-2022 20:41:10.119336,"(16.0, 24.0, 23.182481751824817)","(31.0, 70.0, 69.74712643678161)","(3.3, 4.1, 4.040384615384616)","(11.0, 15.5, 15.13265306122449)","(1.55, 1.76, 1.7773986013986014)","(26.0, 36.0, 33.787234042553195)","(26.0, 50.0, 47.39622641509434)"
07-12-2022 20:41:11.273151,"(16.0, 24.0, 23.182481751824817)","(31.0, 65.0, 64.8111111111111)","(3.3, 4.1, 3.887062937062937)","(11.0, 15.5, 15.13265306122449)","(1.55, 1.78, 1.7853846153846153)","(26.0, 34.0, 33.73684210526316)","(26.0, 50.0, 47.39622641509434)"
07-12-2022 20:41:12.404531,"(16.0, 24.0, 23.151515151515152)","(31.0, 70.0, 58.0)","(3.3, 3.9, 3.8850993377483443)","(11.0, 15.5, 15.13265306122449)","(1.55, 1.79, 1.7977313432835822)","(26.0, 34.0, 33.609756097560975)","(26.0, 50.0, 47.39622641509434)"
07-12-2022 20:41:13.534359,"(16.0, 24.0, 23.151515151515152)","(31.0, 70.0, 55.0)","(3.3, 3.9, 3.8935185185185186)","(11.0, 15.5, 15.23913043478261)","(1.55, 1.8, 1.8182222222222222)","(26.0, 34.0, 33.69230769230769)","(26.0, 50.0, 46.48)"
07-12-2022 20:41:14.594365,"(16.0, 24.0, 23.050847457627118)","(31.0, 65.0, 57.5)","(3.3, 3.75, 3.7195652173913043)","(11.0, 15.5, 15.23913043478261)","(1.55, 1.82, 1.8183870967741935)","(26.0, 34.0, 33.885714285714286)","(26.0, 50.0, 46.48)"
07-12-2022 20:41:15.762272,"(16.0, 24.0, 23.253333333333334)","(31.0, 65.0, 64.06593406593407)","(3.3, 3.7, 3.675)","(11.0, 16.5, 16.283333333333335)","(1.55, 1.83, 1.8232075471698115)","(26.0, 34.0, 33.885714285714286)","(26.0, 50.0, 46.54545454545455)"
07-12-2022 20:41:16.805008,"(16.0, 24.0, 23.253333333333334)","(31.0, 65.0, 64.06593406593407)","(3.3, 3.7, 3.675)","(11.0, 16.5, 16.283333333333335)","(1.55, 1.83, 1.822280701754386)","(26.0, 34.0, 33.885714285714286)","(26.0, 50.0, 46.54545454545455)"
07-12-2022 20:41:17.923507,"(16.0, 24.0, 23.276315789473685)","(31.0, 60.0, 59.46666666666667)","(3.3, 3.7, 3.640625)","(11.0, 16.5, 15.991228070175438)","(1.55, 1.83, 1.832888888888889)","(26.0, 34.0, 33.885714285714286)","(26.0, 50.0, 46.54545454545455)"
07-12-2022 20:41:19.013393,"(16.0, 24.0, 23.166666666666668)","(31.0, 60.0, 59.46666666666667)","(3.3, 3.7, 3.6285714285714286)","(11.0, 16.0, 15.957627118644067)","(1.55, 1.84, 1.8357894736842106)","(26.0, 34.0, 33.885714285714286)","(26.0, 50.0, 46.54545454545455)"
07-12-2022 20:41:20.168590,"(16.0, 24.0, 23.166666666666668)","(31.0, 60.0, 59.46666666666667)","(3.3, 3.7, 3.638095238095238)","(11.0, 16.0, 15.75)","(1.55, 1.84, 1.8461702127659576)","(26.0, 34.0, 33.888888888888886)","(26.0, 50.0, 47.673469387755105)"
07-12-2022 20:41:21.295556,"(16.0, 24.0, 23.16176470588235)","(31.0, 60.0, 59.46666666666667)","(3.2, 3.6, 3.572142857142857)","(11.0, 16.0, 15.352941176470589)","(1.55, 1.85, 1.8573333333333333)","(26.0, 34.0, 33.885714285714286)","(26.0, 50.0, 47.673469387755105)"
07-12-2022 20:41:22.473033,"(16.0, 24.0, 23.225352112676056)","(31.0, 60.0, 59.46666666666667)","(3.2, 3.6, 3.578333333333333)","(11.0, 15.5, 15.477611940298507)","(1.55, 1.88, 1.8540909090909092)","(26.0, 34.0, 33.69230769230769)","(26.0, 50.0, 47.673469387755105)"
07-12-2022 20:41:23.621898,"(16.0, 24.0, 23.166666666666668)","(31.0, 60.0, 59.46666666666667)","(3.2, 3.6, 3.536086956521739)","(11.0, 15.5, 15.492307692307692)","(1.55, 1.86, 1.8581818181818184)","(26.0, 34.0, 33.7)","(26.0, 50.0, 45.806451612903224)"
07-12-2022 20:41:24.772207,"(16.0, 24.0, 23.166666666666668)","(31.0, 60.0, 59.46666666666667)","(3.2, 3.6, 3.5337837837837838)","(11.0, 15.5, 15.8)","(1.55, 1.87, 1.8593333333333335)","(26.0, 34.0, 33.743589743589745)","(26.0, 46.0, 45.806451612903224)"
07-12-2022 20:41:25.883317,"(16.0, 24.0, 23.098360655737704)","(31.0, 60.0, 59.46666666666667)","(3.2, 3.6, 3.5284482758620688)","(11.0, 16.0, 15.8)","(1.55, 1.87, 1.857027027027027)","(26.0, 34.0, 33.76744186046512)","(26.0, 46.0, 45.806451612903224)"
07-12-2022 20:41:26.988967,"(16.0, 24.0, 23.126984126984127)","(31.0, 60.0, 59.32394366197183)","(3.2, 3.55, 3.4923076923076923)","(11.0, 16.0, 15.8)","(1.55, 1.87, 1.8648)","(26.0, 34.0, 33.76744186046512)","(26.0, 46.0, 45.806451612903224)"
07-12-2022 20:41:28.258601,"(16.0, 24.0, 23.202898550724637)","(31.0, 60.0, 59.32394366197183)","(3.2, 3.55, 3.4893617021276597)","(11.0, 16.0, 15.860759493670885)","(1.55, 1.87, 1.86536231884058)","(26.0, 34.0, 33.76744186046512)","(26.0, 46.0, 45.806451612903224)"
07-12-2022 20:41:29.459173,"(16.0, 24.0, 23.22222222222222)","(31.0, 60.0, 59.82352941176471)","(3.2, 3.55, 3.436619718309859)","(11.0, 16.0, 15.829268292682928)","(1.55, 1.87, 1.8942857142857141)","(26.0, 34.0, 33.714285714285715)","(26.0, 46.0, 45.806451612903224)"
07-12-2022 20:41:30.677266,"(16.0, 24.0, 23.22222222222222)","(31.0, 60.0, 59.82352941176471)","(3.2, 3.5, 3.401219512195122)","(11.0, 16.0, 15.790697674418604)","(1.55, 1.9, 1.8925581395348836)","(26.0, 34.0, 33.666666666666664)","(26.0, 46.0, 45.806451612903224)"
07-12-2022 20:41:31.826392,"(16.0, 24.0, 23.22222222222222)","(31.0, 55.0, 54.8)","(3.2, 3.45, 3.3626865671641792)","(11.0, 16.0, 15.790697674418604)","(1.55, 1.9, 1.9056756756756756)","(26.0, 34.0, 33.578947368421055)","(26.0, 46.0, 45.806451612903224)"
07-12-2022 20:41:32.887930,"(16.0, 24.0, 23.31081081081081)","(31.0, 55.0, 54.8)","(3.2, 3.4, 3.3626865671641792)","(11.0, 16.0, 15.790697674418604)","(1.55, 1.91, 1.9288372093023256)","(26.0, 34.0, 33.578947368421055)","(26.0, 46.0, 45.806451612903224)"
07-12-2022 20:41:33.912429,"(16.0, 23.0, 22.989795918367346)","(31.0, 55.0, 54.8)","(3.2, 3.4, 3.3513513513513513)","(11.0, 16.0, 15.790697674418604)","(1.55, 1.94, 1.9288372093023256)","(26.0, 34.0, 33.567567567567565)","(26.0, 46.0, 45.806451612903224)"
07-12-2022 20:41:34.924083,"(16.0, 23.0, 22.97)","(31.0, 55.0, 54.8)","(3.2, 3.4, 3.360958904109589)","(11.0, 16.0, 15.666666666666666)","(1.55, 1.94, 1.9253846153846153)","(26.0, 34.0, 33.348837209302324)","(26.0, 46.0, 45.75)"
07-12-2022 20:41:36.315447,"(16.0, 24.0, 23.273885350318473)","(31.0, 55.0, 54.8)","(3.2, 3.4, 3.3745)","(11.0, 15.5, 15.476923076923077)","(1.55, 1.94, 1.9296153846153845)","(26.0, 34.0, 33.348837209302324)","(26.0, 46.0, 45.75)"
07-12-2022 20:41:37.404702,"(16.0, 24.0, 23.273885350318473)","(31.0, 55.0, 54.8)","(3.2, 3.4, 3.3745)","(11.0, 15.5, 15.46031746031746)","(1.55, 1.94, 1.9321875)","(26.0, 34.0, 33.348837209302324)","(26.0, 46.0, 47.111111111111114)"
07-12-2022 20:41:38.529396,"(16.0, 23.0, 22.96)","(31.0, 55.0, 54.79710144927536)","(3.2, 3.4, 3.35)","(11.0, 15.5, 15.46031746031746)","(1.55, 1.94, 1.938235294117647)","(26.0, 34.0, 33.348837209302324)","(26.0, 48.0, 47.111111111111114)"
07-12-2022 20:41:39.635123,"(16.0, 23.0, 22.989690721649485)","(31.0, 55.0, 54.79710144927536)","(3.2, 3.35, 3.379710144927536)","(11.0, 15.5, 15.46031746031746)","(1.55, 1.94, 1.9266666666666665)","(26.0, 34.0, 33.348837209302324)","(26.0, 48.0, 47.61290322580645)"
07-12-2022 20:41:40.710704,"(16.0, 23.0, 22.989690721649485)","(31.0, 55.0, 54.791044776119406)","(3.2, 3.4, 3.379710144927536)","(11.0, 15.5, 15.46031746031746)","(1.55, 1.94, 1.9361111111111111)","(26.0, 34.0, 33.65714285714286)","(26.0, 48.0, 47.61290322580645)"
07-12-2022 20:41:41.742388,"(16.0, 23.0, 22.989690721649485)","(31.0, 60.0, 58.985915492957744)","(3.2, 3.35, 3.3071428571428574)","(11.0, 15.5, 15.46031746031746)","(1.55, 1.95, 1.94)","(26.0, 34.0, 33.38095238095238)","(26.0, 48.0, 47.61290322580645)"
07-12-2022 20:41:42.827389,"(16.0, 23.0, 22.989690721649485)","(31.0, 55.0, 54.5)","(3.2, 3.3, 3.270833333333333)","(11.0, 15.5, 15.583333333333334)","(1.55, 1.95, 1.9361111111111111)","(26.0, 36.0, 33.729729729729726)","(26.0, 48.0, 43.8)"
07-12-2022 20:41:44.073217,"(16.0, 23.0, 22.903225806451612)","(31.0, 70.0, 60.0)","(3.2, 3.3, 3.2653061224489797)","(11.0, 16.0, 15.666666666666666)","(1.55, 1.95, 1.9581658291457287)","(26.0, 36.0, 34.05)","(26.0, 44.0, 45.6)"
07-12-2022 20:41:45.267375,"(16.0, 23.0, 22.90909090909091)","(31.0, 70.0, 60.0)","(3.2, 3.3, 3.246268656716418)","(11.0, 16.0, 15.676470588235293)","(1.55, 1.96, 1.9597037037037037)","(26.0, 36.0, 33.80281690140845)","(26.0, 46.0, 43.8)"
07-12-2022 20:41:46.416737,"(16.0, 23.0, 22.90909090909091)","(31.0, 55.0, 54.44444444444444)","(3.0, 3.25, 3.2374564459930313)","(11.0, 16.0, 15.76086956521739)","(1.55, 1.96, 1.9697435897435898)","(26.0, 36.0, 33.80281690140845)","(26.0, 44.0, 45.63636363636364)"
07-12-2022 20:41:47.556185,"(16.0, 23.0, 22.90909090909091)","(31.0, 55.0, 54.44444444444444)","(3.0, 3.25, 3.23659793814433)","(11.0, 16.0, 15.676470588235293)","(1.55, 1.98, 1.9745070422535211)","(26.0, 36.0, 33.75342465753425)","(26.0, 46.0, 44.4)"
07-12-2022 20:41:48.865285,"(16.0, 23.0, 22.90909090909091)","(31.0, 55.0, 54.44444444444444)","(3.0, 3.25, 3.2355)","(11.0, 16.0, 15.676470588235293)","(1.6, 1.99, 1.9826785714285715)","(26.0, 36.0, 33.729729729729726)","(26.0, 46.0, 44.285714285714285)"
