,Elliott Ness,Mercury Icon,Aston Rosa,Starfleet,Van Diemen,Funky Felix,Im A Lawyer,Bingo Ringo
12-01-2023 09:37:46.035472,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:47.238404,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:48.332177,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:49.430508,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:50.575213,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:51.835139,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:52.996850,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:54.054790,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:55.152007,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:56.286471,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:57.479370,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:58.690251,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:37:59.852070,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:01.045819,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:02.190201,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:03.343040,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:04.606589,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:05.878449,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:07.103906,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:08.327999,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:09.570269,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:10.741579,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:11.898748,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:13.031808,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:14.243516,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:15.486780,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:16.699107,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:17.970841,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:19.219769,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:20.425683,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:21.587208,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:22.751273,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:23.872871,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:25.047824,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:26.233326,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:27.509965,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:28.785659,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:30.014291,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:31.225117,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:32.523963,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:33.688231,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:34.920874,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:36.109729,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:37.360181,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:38.604594,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:39.904332,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:41.180309,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:42.450980,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:43.647981,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:44.862434,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:46.106412,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:47.349251,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.733333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:48.619006,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:49.866980,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:51.111771,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:52.365764,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:53.613479,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:54.792191,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:56.006620,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:57.235406,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:58.515643,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:38:59.778284,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:01.016632,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:02.176901,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:03.328751,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:04.528007,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:05.727943,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:06.932299,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:08.165218,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:09.275925,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:10.460486,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:11.656056,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:12.880370,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:14.169797,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:15.364559,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:16.641953,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:17.872821,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:19.104350,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:20.368823,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:21.649902,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 6.133333333333334)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:22.907937,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.760000000000002)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
12-01-2023 09:39:24.204815,"(5.0, 8.6, 5.469230769230769)","(10.0, 24.0, 19.764705882352942)","(6.5, 13.5, 7.82)","(11.0, 27.0, 16.6875)","(4.6, 9.4, 8.760000000000002)","(10.0, 23.0, 18.142857142857142)","(3.9, 6.0, 4.03695652173913)","(4.6, 7.4, 4.6875)"
