,Unleashed Buffy,Moment To Polka,Tears And Tanty,What A Phoenix,Big Kahuna,Hello Harley,Kid Kimetto,Bazinga Girl
11-01-2023 20:45:05.194033,"(5.5, 6.6, 6.502127659574468)","(3.3, 4.0, 3.9407407407407407)","(21.0, 36.0, 33.6)","(51.0, 80.0, 78.0)","(2.2, 2.7, 2.6830588235294117)","(16.0, 19.0, 18.1)","(8.5, 11.0, 10.788617886178862)","(26.0, 42.0, 41.05263157894737)"
11-01-2023 20:45:06.308341,"(5.5, 6.6, 6.517857142857142)","(3.3, 4.0, 3.9459016393442625)","(21.0, 36.0, 33.6)","(51.0, 80.0, 78.0)","(2.2, 2.7, 2.697857142857143)","(16.0, 19.0, 18.25)","(8.5, 11.0, 10.723880597014926)","(26.0, 44.0, 38.666666666666664)"
11-01-2023 20:45:07.431298,"(5.5, 6.6, 6.517857142857142)","(3.3, 4.0, 3.945)","(21.0, 36.0, 33.483870967741936)","(51.0, 80.0, 78.0)","(2.2, 2.7, 2.686849315068493)","(16.0, 19.0, 18.633333333333333)","(8.5, 11.5, 10.633333333333333)","(26.0, 42.0, 36.857142857142854)"
11-01-2023 20:45:08.489369,"(5.5, 6.6, 6.538028169014084)","(3.3, 4.0, 3.953488372093023)","(21.0, 36.0, 33.483870967741936)","(51.0, 80.0, 78.0)","(2.2, 2.7, 2.6971929824561407)","(16.0, 19.0, 19.227272727272727)","(8.5, 11.0, 10.841176470588236)","(26.0, 42.0, 36.857142857142854)"
11-01-2023 20:45:09.630090,"(5.5, 6.6, 6.538028169014084)","(3.3, 4.0, 3.953488372093023)","(21.0, 36.0, 33.666666666666664)","(51.0, 80.0, 78.0)","(2.2, 2.7, 2.6953846153846155)","(16.0, 19.5, 19.033333333333335)","(8.5, 11.0, 10.657894736842104)","(26.0, 42.0, 35.81818181818182)"
11-01-2023 20:45:10.705627,"(5.5, 6.6, 6.532307692307692)","(3.3, 4.0, 3.968421052631579)","(21.0, 36.0, 33.666666666666664)","(51.0, 80.0, 78.0)","(2.2, 2.72, 2.7094117647058824)","(16.0, 19.5, 19.033333333333335)","(8.5, 11.0, 10.71111111111111)","(26.0, 42.0, 38.421052631578945)"
11-01-2023 20:45:11.851389,"(5.5, 6.6, 6.521428571428571)","(3.3, 4.1, 3.9916666666666667)","(21.0, 36.0, 33.375)","(51.0, 80.0, 78.0)","(2.2, 2.72, 2.698095238095238)","(16.0, 19.5, 19.033333333333335)","(8.5, 11.0, 10.297297297297296)","(26.0, 40.0, 35.42857142857143)"
11-01-2023 20:45:13.056655,"(5.5, 6.6, 6.527868852459016)","(3.3, 4.1, 3.994776119402985)","(21.0, 36.0, 33.705882352941174)","(51.0, 80.0, 78.0)","(2.2, 2.7, 2.7167857142857144)","(16.0, 19.5, 19.384615384615383)","(8.5, 11.0, 10.297297297297296)","(26.0, 40.0, 34.8)"
11-01-2023 20:45:14.348914,"(5.5, 6.6, 6.527868852459016)","(3.3, 4.1, 3.994776119402985)","(21.0, 36.0, 33.483870967741936)","(51.0, 80.0, 78.0)","(2.2, 2.72, 2.725)","(16.0, 19.5, 19.72222222222222)","(8.5, 11.0, 10.69)","(26.0, 38.0, 35.0)"
11-01-2023 20:45:15.629707,"(5.5, 6.6, 6.4875)","(3.3, 4.1, 4.0346153846153845)","(21.0, 36.0, 33.6)","(51.0, 80.0, 78.0)","(2.2, 2.74, 2.628421052631579)","(16.0, 20.0, 19.75)","(8.5, 11.0, 10.492307692307692)","(26.0, 36.0, 33.0)"
11-01-2023 20:45:16.918748,"(5.5, 6.6, 6.52280701754386)","(3.3, 4.1, 4.056410256410256)","(21.0, 36.0, 33.6)","(51.0, 80.0, 77.5)","(2.2, 2.64, 2.6185365853658538)","(16.0, 20.0, 19.636363636363637)","(8.5, 10.5, 10.293577981651376)","(26.0, 36.0, 33.27272727272727)"
11-01-2023 20:45:18.276782,"(5.5, 6.6, 6.5472222222222225)","(3.3, 4.2, 4.1)","(21.0, 36.0, 33.565217391304344)","(51.0, 80.0, 77.5)","(2.25, 2.62, 2.6186363636363637)","(16.0, 21.0, 19.636363636363637)","(8.5, 10.5, 10.245901639344263)","(26.0, 36.0, 34.476190476190474)"
11-01-2023 20:45:19.482500,"(5.5, 6.6, 6.558904109589041)","(3.3, 4.2, 4.1)","(21.0, 36.0, 33.63636363636363)","(51.0, 80.0, 74.28571428571429)","(2.25, 2.62, 2.6157894736842104)","(16.0, 21.0, 19.928571428571427)","(8.5, 10.5, 10.307453416149068)","(26.0, 36.0, 34.476190476190474)"
11-01-2023 20:45:20.824489,"(5.5, 6.6, 6.576666666666666)","(3.3, 4.2, 4.1)","(21.0, 36.0, 33.63636363636363)","(51.0, 80.0, 75.0)","(2.25, 2.62, 2.613225806451613)","(16.0, 21.0, 20.071428571428573)","(8.5, 10.5, 10.291666666666666)","(26.0, 36.0, 35.733333333333334)"
11-01-2023 20:45:22.145369,"(5.5, 6.8, 6.618867924528302)","(3.3, 4.2, 4.1)","(21.0, 36.0, 32.8421052631579)","(51.0, 80.0, 80.0)","(2.25, 2.62, 2.6091111111111114)","(16.0, 21.0, 20.071428571428573)","(8.5, 10.5, 10.291666666666666)","(26.0, 36.0, 35.733333333333334)"
11-01-2023 20:45:23.417444,"(5.5, 6.8, 6.618867924528302)","(3.3, 4.2, 4.104347826086957)","(21.0, 36.0, 34.0)","(51.0, 90.0, 77.5)","(2.25, 2.62, 2.6118840579710145)","(16.0, 21.0, 18.553333333333335)","(8.5, 10.5, 10.278481012658228)","(26.0, 36.0, 36.285714285714285)"
11-01-2023 20:45:24.966449,"(5.5, 6.8, 6.649411764705882)","(3.3, 4.2, 4.097674418604651)","(21.0, 36.0, 34.0)","(51.0, 85.0, 77.5)","(2.25, 2.62, 2.6110810810810814)","(16.0, 19.5, 18.375)","(8.5, 10.5, 10.285714285714286)","(26.0, 38.0, 36.285714285714285)"
11-01-2023 20:45:26.302728,"(5.5, 6.8, 6.647619047619048)","(3.3, 4.2, 4.1)","(21.0, 36.0, 34.25)","(51.0, 85.0, 61.041666666666664)","(2.25, 2.62, 2.616078431372549)","(16.0, 19.0, 18.25)","(8.5, 10.5, 10.3)","(26.0, 38.0, 36.666666666666664)"
11-01-2023 20:45:27.740154,"(5.5, 6.8, 6.647619047619048)","(3.3, 4.2, 4.093975903614458)","(21.0, 36.0, 34.25)","(51.0, 70.0, 66.74242424242425)","(2.25, 2.62, 2.617777777777778)","(16.0, 19.0, 18.25)","(8.5, 10.5, 10.3)","(26.0, 38.0, 37.1)"
11-01-2023 20:45:28.979977,"(5.5, 6.8, 6.647619047619048)","(3.3, 4.2, 4.093975903614458)","(21.0, 36.0, 35.08571428571429)","(51.0, 70.0, 66.7910447761194)","(2.25, 2.62, 2.6175)","(16.0, 19.0, 18.25)","(8.5, 10.5, 10.291946308724832)","(26.0, 38.0, 36.971428571428575)"
11-01-2023 20:45:30.265500,"(5.5, 6.8, 6.647619047619048)","(3.3, 4.2, 4.10752688172043)","(21.0, 38.0, 35.08571428571429)","(51.0, 70.0, 66.7910447761194)","(2.25, 2.62, 2.611111111111111)","(16.0, 19.0, 18.5)","(8.5, 10.5, 10.291946308724832)","(26.0, 38.0, 37.0)"
11-01-2023 20:45:31.629465,"(5.5, 6.8, 6.656179775280899)","(3.3, 4.2, 4.086206896551724)","(21.0, 38.0, 35.08571428571429)","(51.0, 70.0, 66.73913043478261)","(2.25, 2.62, 2.6232323232323234)","(16.0, 19.0, 18.5)","(8.5, 10.5, 10.266871165644172)","(26.0, 38.0, 37.0)"
11-01-2023 20:45:32.873819,"(5.5, 6.8, 6.642553191489362)","(3.3, 4.1, 4.140909090909091)","(21.0, 38.0, 35.77777777777778)","(51.0, 70.0, 66.73913043478261)","(2.25, 2.64, 2.565925925925926)","(16.0, 19.0, 18.48)","(8.5, 10.5, 10.272151898734178)","(26.0, 38.0, 37.142857142857146)"
11-01-2023 20:45:34.186887,"(5.5, 6.8, 6.662962962962963)","(3.3, 4.2, 4.145833333333333)","(21.0, 38.0, 35.142857142857146)","(51.0, 70.0, 66.73913043478261)","(2.25, 2.6, 2.565118483412322)","(16.0, 19.0, 18.48)","(8.5, 10.5, 10.30281690140845)","(26.0, 38.0, 37.666666666666664)"
11-01-2023 20:45:35.460007,"(5.5, 6.8, 6.662962962962963)","(3.3, 4.2, 4.147142857142857)","(21.0, 38.0, 35.06666666666667)","(51.0, 70.0, 66.73913043478261)","(2.25, 2.6, 2.568979591836735)","(16.0, 19.0, 18.48)","(8.5, 10.5, 10.30281690140845)","(26.0, 38.0, 37.81818181818182)"
11-01-2023 20:45:36.792738,"(5.5, 6.8, 6.6654205607476635)","(3.3, 4.2, 4.148611111111111)","(21.0, 38.0, 34.72727272727273)","(51.0, 70.0, 66.73913043478261)","(2.25, 2.58, 2.656370967741936)","(16.0, 19.0, 18.322222222222223)","(8.5, 10.5, 10.275641025641026)","(26.0, 38.0, 37.86666666666667)"
11-01-2023 20:45:38.099416,"(5.5, 6.6, 6.587301587301587)","(3.3, 4.1, 4.049350649350649)","(21.0, 38.0, 34.69565217391305)","(51.0, 70.0, 66.73913043478261)","(2.25, 2.68, 2.6588489208633095)","(16.0, 18.5, 18.322222222222223)","(8.5, 10.5, 10.275641025641026)","(26.0, 38.0, 37.86666666666667)"
11-01-2023 20:45:39.350889,"(5.5, 6.6, 6.585714285714285)","(3.3, 4.1, 4.049350649350649)","(21.0, 38.0, 34.8421052631579)","(51.0, 70.0, 66.73913043478261)","(2.25, 2.68, 2.656964285714286)","(16.0, 18.5, 18.402439024390244)","(8.5, 10.5, 10.275641025641026)","(26.0, 38.0, 37.53846153846154)"
11-01-2023 20:45:40.608765,"(5.5, 6.6, 6.583870967741936)","(3.4, 4.1, 4.031730769230769)","(21.0, 38.0, 35.391304347826086)","(51.0, 70.0, 66.73913043478261)","(2.25, 2.66, 2.654384858044164)","(16.0, 18.5, 18.402439024390244)","(8.5, 10.5, 10.282894736842104)","(26.0, 38.0, 37.625)"
11-01-2023 20:45:41.874766,"(5.5, 6.6, 6.596551724137931)","(3.4, 4.1, 4.053488372093023)","(21.0, 38.0, 34.8)","(51.0, 70.0, 66.69117647058823)","(2.25, 2.68, 2.6542857142857144)","(16.0, 18.5, 18.402439024390244)","(8.5, 10.5, 10.275641025641026)","(26.0, 38.0, 37.4)"
11-01-2023 20:45:43.152446,"(5.5, 6.6, 6.655)","(3.4, 4.1, 4.056043956043956)","(21.0, 38.0, 36.074074074074076)","(51.0, 70.0, 66.59722222222223)","(2.2, 2.68, 2.651504424778761)","(15.0, 18.5, 18.423076923076923)","(8.5, 10.5, 10.275641025641026)","(26.0, 38.0, 37.4)"
11-01-2023 20:45:44.457104,"(5.5, 6.8, 6.655)","(3.4, 4.1, 4.056043956043956)","(21.0, 38.0, 36.074074074074076)","(51.0, 70.0, 66.59722222222223)","(2.2, 2.66, 2.6335802469135805)","(15.0, 18.5, 18.472972972972972)","(8.5, 10.5, 10.275641025641026)","(26.0, 38.0, 37.46666666666667)"
11-01-2023 20:45:45.789708,"(5.5, 6.8, 6.624242424242424)","(3.4, 4.1, 4.056043956043956)","(21.0, 38.0, 36.074074074074076)","(51.0, 70.0, 66.59722222222223)","(2.2, 2.64, 2.6335802469135805)","(15.0, 18.5, 18.472972972972972)","(8.5, 10.5, 10.275641025641026)","(26.0, 38.0, 37.46666666666667)"
11-01-2023 20:45:47.082808,"(5.5, 6.8, 6.624242424242424)","(3.4, 4.1, 4.056043956043956)","(21.0, 38.0, 36.074074074074076)","(51.0, 70.0, 66.59722222222223)","(2.2, 2.64, 2.6335802469135805)","(15.0, 18.5, 18.472972972972972)","(8.5, 10.5, 10.275641025641026)","(26.0, 38.0, 37.46666666666667)"
11-01-2023 20:45:48.357866,"(5.5, 6.8, 6.624242424242424)","(3.4, 4.1, 4.056043956043956)","(21.0, 38.0, 36.074074074074076)","(51.0, 70.0, 66.59722222222223)","(2.2, 2.64, 2.6335802469135805)","(15.0, 18.5, 18.472972972972972)","(8.5, 10.5, 10.275641025641026)","(26.0, 38.0, 37.46666666666667)"
11-01-2023 20:45:49.771391,"(5.5, 6.8, 6.624242424242424)","(3.4, 4.1, 4.056043956043956)","(21.0, 38.0, 36.074074074074076)","(51.0, 70.0, 66.59722222222223)","(2.2, 2.64, 2.6842253521126764)","(15.0, 18.5, 17.11111111111111)","(8.5, 10.5, 10.295774647887324)","(26.0, 38.0, 37.583333333333336)"
11-01-2023 20:45:51.043227,"(5.5, 6.8, 6.630985915492958)","(3.4, 4.1, 4.068181818181818)","(21.0, 36.0, 35.63636363636364)","(51.0, 70.0, 66.59722222222223)","(2.2, 2.72, 2.7094117647058824)","(15.0, 17.5, 17.046511627906977)","(8.5, 10.5, 10.295774647887324)","(26.0, 38.0, 37.46153846153846)"
11-01-2023 20:45:52.251993,"(5.5, 6.6, 6.590697674418604)","(3.4, 4.1, 4.061111111111111)","(21.0, 36.0, 35.714285714285715)","(51.0, 70.0, 66.59722222222223)","(2.2, 2.72, 2.679607843137255)","(15.0, 17.5, 17.05263157894737)","(8.5, 10.5, 10.295774647887324)","(26.0, 38.0, 37.42857142857143)"
11-01-2023 20:45:53.565629,"(5.5, 6.8, 6.662068965517241)","(3.4, 4.1, 4.053947368421053)","(21.0, 36.0, 33.27272727272727)","(51.0, 70.0, 66.59722222222223)","(2.2, 2.68, 2.739315068493151)","(15.0, 17.5, 16.862068965517242)","(8.5, 10.5, 9.933333333333334)","(26.0, 38.0, 33.333333333333336)"
11-01-2023 20:45:54.824958,"(5.5, 6.6, 6.532307692307692)","(3.4, 4.1, 4.069999999999999)","(21.0, 36.0, 33.27272727272727)","(51.0, 70.0, 66.59722222222223)","(2.2, 2.74, 2.7741666666666664)","(15.0, 17.0, 16.855263157894736)","(8.5, 10.0, 9.416666666666668)","(26.0, 34.0, 32.70967741935484)"
11-01-2023 20:45:56.117157,"(5.5, 6.8, 6.726666666666667)","(3.4, 4.1, 4.092452830188679)","(21.0, 36.0, 32.8)","(51.0, 70.0, 66.61971830985915)","(2.2, 2.78, 2.7727272727272725)","(15.0, 17.0, 16.90909090909091)","(8.5, 9.8, 9.242105263157894)","(26.0, 34.0, 33.183673469387756)"
11-01-2023 20:45:57.425317,"(5.5, 6.6, 6.655555555555556)","(3.4, 4.1, 3.9833333333333334)","(21.0, 36.0, 32.666666666666664)","(51.0, 70.0, 66.76470588235294)","(2.2, 2.78, 2.7855172413793103)","(15.0, 17.0, 16.96551724137931)","(8.5, 9.6, 9.15609756097561)","(26.0, 34.0, 34.76923076923077)"
11-01-2023 20:45:58.789307,"(5.5, 6.8, 6.655555555555556)","(3.4, 4.0, 4.004098360655738)","(21.0, 36.0, 32.72727272727273)","(51.0, 70.0, 66.76470588235294)","(2.2, 2.8, 2.7893749999999997)","(15.0, 17.5, 16.90909090909091)","(8.5, 9.4, 9.092307692307692)","(26.0, 36.0, 34.27272727272727)"
11-01-2023 20:46:00.074155,"(5.5, 6.8, 6.665116279069768)","(3.4, 4.1, 4.001724137931035)","(21.0, 36.0, 32.35294117647059)","(51.0, 70.0, 66.52173913043478)","(2.25, 2.8, 2.7822727272727272)","(15.0, 17.5, 16.96551724137931)","(8.5, 9.4, 9.022222222222222)","(26.0, 36.0, 34.90909090909091)"
11-01-2023 20:46:01.419223,"(5.5, 6.6, 6.575308641975308)","(3.4, 4.1, 4.012195121951219)","(21.0, 36.0, 32.4)","(51.0, 70.0, 66.640625)","(2.25, 2.8, 2.77578947368421)","(15.0, 17.5, 16.99122807017544)","(8.5, 9.2, 8.775)","(26.0, 36.0, 34.666666666666664)"
11-01-2023 20:46:02.738021,"(5.5, 6.6, 6.571428571428571)","(3.4, 4.1, 4.010869565217392)","(21.0, 36.0, 32.59090909090909)","(51.0, 70.0, 66.640625)","(2.25, 2.78, 2.773333333333333)","(15.0, 17.5, 16.93076923076923)","(8.5, 8.8, 8.780645161290323)","(26.0, 36.0, 35.515151515151516)"
11-01-2023 20:46:04.045304,"(5.5, 6.8, 6.733333333333333)","(3.4, 4.1, 3.976470588235294)","(21.0, 36.0, 32.59090909090909)","(51.0, 70.0, 66.76470588235294)","(2.25, 2.8, 2.743259911894273)","(15.0, 17.5, 16.91176470588235)","(8.5, 9.0, 8.76969696969697)","(26.0, 36.0, 37.81818181818182)"
11-01-2023 20:46:05.344027,"(5.5, 6.8, 6.7368421052631575)","(3.4, 4.1, 3.9805555555555556)","(21.0, 36.0, 32.651162790697676)","(51.0, 70.0, 66.7910447761194)","(2.25, 2.76, 2.7300000000000004)","(15.0, 17.5, 17.02857142857143)","(8.0, 9.0, 8.852631578947369)","(26.0, 40.0, 37.6)"
11-01-2023 20:46:06.543780,"(5.5, 6.8, 6.779999999999999)","(3.4, 4.0, 3.9805555555555556)","(21.0, 36.0, 33.23076923076923)","(51.0, 70.0, 66.55844155844156)","(2.25, 2.74, 2.7339130434782613)","(15.0, 17.5, 16.984375)","(8.0, 9.0, 8.885714285714286)","(26.0, 40.0, 37.241379310344826)"
11-01-2023 20:46:07.738349,"(5.5, 7.0, 6.859999999999999)","(3.4, 4.0, 3.991071428571429)","(21.0, 36.0, 32.57142857142857)","(51.0, 70.0, 66.55844155844156)","(2.25, 2.74, 2.7339130434782613)","(15.0, 17.0, 16.985714285714284)","(8.0, 9.0, 8.833333333333334)","(26.0, 40.0, 38.26086956521739)"
11-01-2023 20:46:08.940800,"(5.5, 7.0, 6.85)","(3.4, 4.0, 3.991935483870968)","(21.0, 36.0, 32.55172413793103)","(51.0, 70.0, 66.36986301369863)","(2.25, 2.74, 2.7363636363636368)","(15.0, 17.0, 16.985714285714284)","(8.0, 9.0, 8.833333333333334)","(26.0, 40.0, 38.26086956521739)"
11-01-2023 20:46:10.126869,"(5.5, 7.0, 6.8545454545454545)","(3.4, 4.0, 3.998076923076923)","(21.0, 36.0, 32.55172413793103)","(51.0, 70.0, 66.36986301369863)","(2.25, 2.74, 2.7300000000000004)","(15.0, 17.0, 16.985294117647058)","(8.0, 9.0, 8.892307692307693)","(26.0, 40.0, 37.565217391304344)"
11-01-2023 20:46:11.409075,"(5.5, 7.0, 6.881481481481481)","(3.4, 4.0, 3.9833333333333334)","(21.0, 36.0, 32.55172413793103)","(51.0, 70.0, 66.36986301369863)","(2.25, 2.74, 2.7300000000000004)","(15.0, 17.0, 16.983870967741936)","(8.0, 9.2, 8.875)","(26.0, 40.0, 39.1)"
11-01-2023 20:46:12.638907,"(5.5, 7.0, 6.881481481481481)","(3.4, 4.0, 3.9833333333333334)","(21.0, 36.0, 32.93617021276596)","(51.0, 70.0, 66.36986301369863)","(2.25, 2.74, 2.7353846153846155)","(15.0, 17.0, 16.985294117647058)","(8.0, 9.2, 8.875)","(26.0, 40.0, 39.44444444444444)"
11-01-2023 20:46:13.924205,"(5.5, 7.0, 6.8933333333333335)","(3.4, 4.0, 3.9081005586592177)","(21.0, 36.0, 32.57142857142857)","(51.0, 70.0, 66.33333333333333)","(2.25, 2.74, 2.7248275862068967)","(15.0, 17.0, 17.116666666666667)","(8.0, 9.2, 9.346835443037975)","(26.0, 40.0, 39.42857142857143)"
11-01-2023 20:46:15.150275,"(5.5, 7.0, 6.8545454545454545)","(3.4, 3.95, 3.9081005586592177)","(21.0, 36.0, 32.55172413793103)","(51.0, 70.0, 66.36986301369863)","(2.25, 2.74, 2.726666666666667)","(15.0, 17.5, 17.089285714285715)","(8.0, 9.4, 9.590769230769231)","(26.0, 40.0, 38.888888888888886)"
11-01-2023 20:46:16.377335,"(5.5, 7.0, 6.905882352941177)","(3.4, 3.9, 3.8511627906976744)","(21.0, 36.0, 32.55172413793103)","(51.0, 70.0, 66.36986301369863)","(2.25, 2.74, 2.723448275862069)","(15.0, 17.5, 17.089285714285715)","(8.0, 9.6, 9.952941176470588)","(26.0, 40.0, 39.0)"
11-01-2023 20:46:17.607617,"(5.5, 7.0, 6.916129032258064)","(3.4, 3.9, 3.835384615384615)","(21.0, 36.0, 32.55172413793103)","(51.0, 70.0, 66.33333333333333)","(2.25, 2.74, 2.7124444444444444)","(15.0, 17.5, 17.09259259259259)","(8.0, 10.0, 9.826086956521738)","(26.0, 40.0, 39.0)"
11-01-2023 20:46:18.930846,"(5.5, 7.0, 6.889655172413793)","(3.4, 3.9, 3.854761904761905)","(21.0, 36.0, 32.57142857142857)","(51.0, 70.0, 66.36986301369863)","(2.25, 2.74, 2.691304347826087)","(15.0, 17.5, 17.104166666666668)","(8.0, 10.0, 9.839473684210526)","(26.0, 40.0, 39.0)"
11-01-2023 20:46:20.241523,"(5.5, 7.0, 6.889655172413793)","(3.4, 3.95, 3.865625)","(21.0, 36.0, 32.57142857142857)","(51.0, 70.0, 66.3157894736842)","(2.25, 2.7, 2.6802912621359223)","(15.0, 17.5, 17.09259259259259)","(8.0, 10.0, 9.821052631578947)","(26.0, 40.0, 39.0)"
11-01-2023 20:46:21.537535,"(5.5, 7.0, 6.859999999999999)","(3.4, 3.9, 3.8620689655172415)","(21.0, 36.0, 32.55172413793103)","(51.0, 70.0, 66.3157894736842)","(2.25, 2.7, 2.6975000000000002)","(15.0, 17.5, 16.934782608695652)","(8.0, 10.0, 9.827118644067797)","(26.0, 40.0, 39.0)"
11-01-2023 20:46:23.097178,"(5.5, 7.0, 6.872)","(3.4, 3.9, 3.833333333333333)","(21.0, 36.0, 32.55172413793103)","(51.0, 70.0, 66.3157894736842)","(2.25, 2.74, 2.721621621621622)","(15.0, 17.5, 16.90909090909091)","(8.0, 10.0, 9.827118644067797)","(26.0, 40.0, 39.0)"
11-01-2023 20:46:24.417953,"(5.5, 7.0, 6.8933333333333335)","(3.4, 3.9, 3.833333333333333)","(21.0, 36.0, 32.55172413793103)","(51.0, 70.0, 66.28205128205128)","(2.25, 2.74, 2.7150943396226417)","(15.0, 17.5, 16.833333333333332)","(8.0, 10.0, 9.827118644067797)","(26.0, 40.0, 39.38461538461539)"
11-01-2023 20:46:25.694738,"(5.5, 7.0, 6.8933333333333335)","(3.4, 3.9, 3.833333333333333)","(21.0, 36.0, 32.57142857142857)","(51.0, 70.0, 66.28205128205128)","(2.25, 2.74, 2.7150943396226417)","(15.0, 17.5, 16.79032258064516)","(8.0, 10.0, 9.827118644067797)","(26.0, 40.0, 39.38461538461539)"
11-01-2023 20:46:26.932028,"(5.5, 7.0, 7.054545454545455)","(3.4, 3.9, 3.827941176470588)","(21.0, 36.0, 33.0)","(51.0, 70.0, 66.13333333333334)","(2.25, 2.74, 2.704)","(15.0, 17.5, 16.79032258064516)","(8.0, 10.0, 9.817857142857143)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:28.171594,"(5.5, 7.2, 7.19080459770115)","(3.4, 3.9, 3.827941176470588)","(21.0, 34.0, 33.0)","(51.0, 70.0, 66.13333333333334)","(2.25, 2.74, 2.7033333333333336)","(15.0, 17.5, 16.79032258064516)","(8.0, 10.0, 9.817857142857143)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:29.535859,"(5.5, 7.4, 7.307142857142858)","(3.4, 3.9, 3.827941176470588)","(21.0, 34.0, 32.61538461538461)","(51.0, 70.0, 66.04938271604938)","(2.25, 2.74, 2.7054545454545456)","(15.0, 17.5, 16.875)","(8.0, 10.0, 9.81851851851852)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:30.916620,"(5.5, 7.4, 7.2827586206896555)","(3.4, 3.9, 3.819724770642202)","(21.0, 34.0, 32.61538461538461)","(51.0, 70.0, 66.04938271604938)","(2.25, 2.74, 2.7070588235294117)","(15.0, 17.5, 16.875)","(8.0, 10.0, 10.253846153846155)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:32.196045,"(5.5, 7.4, 7.32)","(3.4, 3.85, 3.799367088607595)","(21.0, 34.0, 32.833333333333336)","(51.0, 70.0, 57.30769230769231)","(2.25, 2.74, 2.7070588235294117)","(15.0, 17.5, 17.271929824561404)","(8.0, 10.5, 10.279661016949152)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:33.496477,"(5.5, 7.2, 7.12)","(3.4, 3.85, 3.8152631578947367)","(21.0, 34.0, 32.666666666666664)","(51.0, 65.0, 59.0)","(2.25, 2.74, 2.6801662049861497)","(15.0, 17.5, 17.217391304347824)","(8.0, 10.5, 10.098360655737705)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:34.819029,"(5.5, 7.4, 7.181818181818182)","(3.4, 3.85, 3.812790697674419)","(21.0, 34.0, 32.833333333333336)","(51.0, 65.0, 59.411764705882355)","(2.25, 2.7, 2.663497267759563)","(15.0, 18.0, 17.185185185185187)","(8.0, 10.5, 10.0625)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:36.127240,"(5.5, 7.4, 7.162162162162162)","(3.4, 3.85, 3.8313953488372094)","(21.0, 34.0, 32.833333333333336)","(51.0, 60.0, 59.411764705882355)","(2.25, 2.7, 2.663497267759563)","(15.0, 18.0, 17.185185185185187)","(8.0, 10.5, 10.047169811320755)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:37.455815,"(5.5, 7.4, 7.162162162162162)","(3.4, 3.85, 3.8666666666666667)","(21.0, 34.0, 32.526315789473685)","(51.0, 60.0, 59.411764705882355)","(2.25, 2.7, 2.6705)","(15.0, 18.0, 17.185185185185187)","(8.0, 10.5, 10.03804347826087)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:38.853955,"(5.5, 7.4, 7.370454545454546)","(3.4, 3.95, 3.8666666666666667)","(21.0, 34.0, 32.526315789473685)","(51.0, 60.0, 59.02777777777778)","(2.25, 2.68, 2.678071065989848)","(15.0, 18.0, 17.153846153846153)","(8.0, 10.5, 10.027777777777779)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:40.259998,"(5.5, 7.4, 7.346808510638298)","(3.4, 3.95, 3.8666666666666667)","(21.0, 34.0, 31.714285714285715)","(51.0, 60.0, 58.513513513513516)","(2.25, 2.68, 2.67807962529274)","(15.0, 18.0, 17.153846153846153)","(8.0, 10.5, 10.027777777777779)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:41.534366,"(5.5, 7.4, 7.346808510638298)","(3.4, 3.95, 3.8666666666666667)","(21.0, 34.0, 31.714285714285715)","(51.0, 60.0, 56.333333333333336)","(2.25, 2.7, 2.677714285714286)","(15.0, 18.0, 17.083333333333332)","(8.0, 10.5, 10.027777777777779)","(26.0, 40.0, 39.75757575757576)"
11-01-2023 20:46:42.856004,"(5.5, 7.4, 7.540331491712707)","(3.4, 3.95, 3.781545741324921)","(21.0, 34.0, 31.11111111111111)","(51.0, 60.0, 58.333333333333336)","(2.25, 2.7, 2.6783333333333337)","(15.0, 18.0, 17.735714285714284)","(8.0, 10.5, 10.33838383838384)","(26.0, 40.0, 39.833333333333336)"
11-01-2023 20:46:44.116833,"(5.5, 7.6, 7.42)","(3.4, 3.85, 3.7813559322033896)","(21.0, 32.0, 31.5)","(51.0, 60.0, 58.07692307692308)","(2.25, 2.7, 2.679555555555556)","(15.0, 18.0, 17.805555555555557)","(8.0, 10.5, 10.305825242718447)","(26.0, 40.0, 39.833333333333336)"
11-01-2023 20:46:45.373335,"(5.5, 7.6, 7.482926829268292)","(3.4, 3.8, 3.7551724137931033)","(21.0, 32.0, 31.77777777777778)","(51.0, 65.0, 58.07692307692308)","(2.25, 2.7, 2.680250626566416)","(15.0, 18.0, 17.85185185185185)","(8.0, 10.5, 10.305825242718447)","(26.0, 40.0, 39.833333333333336)"
