,Resolve Now,Poker Play,God Help Us,Aquimine,Rare Stripe,Cuatro Madres
15-12-2022 10:55:04.080682,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.035714285714285)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.34, 2.2600000000000002)","(5.0, 8.0, 7.333333333333334)","(3.8, 4.4, 4.142857142857142)"
15-12-2022 10:55:05.154977,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.035714285714285)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.34, 2.244)","(5.0, 8.0, 7.333333333333334)","(3.8, 4.4, 4.142857142857142)"
15-12-2022 10:55:06.101436,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.035714285714285)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.34, 2.244)","(5.0, 8.0, 7.333333333333334)","(3.8, 4.4, 4.142857142857142)"
15-12-2022 10:55:07.023216,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.035714285714285)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.34, 2.2714285714285714)","(5.0, 8.0, 7.333333333333334)","(3.8, 4.4, 4.142857142857142)"
15-12-2022 10:55:07.898060,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.035714285714285)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.34, 2.2714285714285714)","(5.0, 8.0, 7.333333333333334)","(3.8, 4.4, 4.142857142857142)"
15-12-2022 10:55:08.839302,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.035714285714285)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.34, 2.289473684210526)","(5.0, 8.0, 7.333333333333334)","(3.8, 4.4, 4.25)"
15-12-2022 10:55:09.853880,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.035714285714285)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.34, 2.2963636363636364)","(5.0, 8.0, 7.333333333333334)","(3.8, 4.4, 4.236363636363636)"
15-12-2022 10:55:10.872352,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.035714285714285)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.32, 2.2933333333333334)","(5.0, 8.0, 6.949999999999999)","(3.8, 4.4, 4.236363636363636)"
15-12-2022 10:55:11.791498,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.035714285714285)","(15.0, 29.0, 28.2)","(2.0, 2.3, 2.2786666666666666)","(5.0, 7.8, 7.3238095238095235)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:12.709023,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.32, 2.29)","(5.0, 7.8, 7.355555555555555)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:13.631867,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.32, 2.29)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:14.498906,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.32, 2.29)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:15.380928,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.32, 2.29)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:16.324718,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.32, 2.240416666666667)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:17.298176,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.36, 2.2963636363636364)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:18.214342,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2963636363636364)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:19.141587,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2963636363636364)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:20.074654,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2963636363636364)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:20.955063,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2963636363636364)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:21.984167,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2963636363636364)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:22.868185,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2427027027027027)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:23.803408,"(17.0, 38.0, 25.0)","(8.5, 10.5, 9.88888888888889)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2427027027027027)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:24.695820,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.133333333333333)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2275)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:25.838328,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.133333333333333)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2258536585365856)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:26.861684,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.133333333333333)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2258536585365856)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:27.749385,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.133333333333333)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2258536585365856)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:28.676333,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.133333333333333)","(15.0, 29.0, 28.2)","(2.0, 2.32, 2.28)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:29.590297,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.133333333333333)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.32, 2.28)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:30.485585,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.133333333333333)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.32, 2.28)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:31.388095,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.26086956521739)","(15.0, 29.0, 27.285714285714285)","(2.0, 2.32, 2.28)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:32.244425,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.26086956521739)","(15.0, 29.0, 28.2)","(2.0, 2.34, 2.2264864864864866)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:33.259754,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(15.0, 29.0, 27.25)","(2.0, 2.34, 2.2264864864864866)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:34.247484,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(15.0, 32.0, 27.0)","(2.0, 2.34, 2.2264864864864866)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:35.192169,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(15.0, 30.0, 24.0)","(2.0, 2.34, 2.2264864864864866)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:36.094115,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(15.0, 30.0, 24.0)","(2.0, 2.34, 2.2264864864864866)","(5.0, 7.8, 7.527272727272727)","(3.8, 4.3, 4.188888888888888)"
15-12-2022 10:55:36.986426,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(16.0, 30.0, 28.0)","(2.0, 2.34, 2.2264864864864866)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:37.874267,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(16.0, 30.0, 28.0)","(2.0, 2.34, 2.2264864864864866)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:38.897083,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(16.0, 30.0, 28.0)","(2.0, 2.34, 2.2264864864864866)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:39.827886,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(16.0, 30.0, 28.0)","(2.0, 2.32, 2.2533333333333334)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:40.778607,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(16.0, 30.0, 28.0)","(2.0, 2.32, 2.2533333333333334)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:41.673182,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.2533333333333334)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:42.541164,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.2533333333333334)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:43.442885,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.2533333333333334)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:44.337068,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.26086956521739)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.262857142857143)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:45.306488,"(17.0, 38.0, 33.0)","(8.5, 10.5, 9.857142857142858)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.262857142857143)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:46.226398,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.125)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.262857142857143)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:47.124579,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.125)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.2533333333333334)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:48.123941,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.125)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:49.048881,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.125)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:49.958192,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.125)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:50.867390,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.125)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:51.792080,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.125)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:52.724685,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.125)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:53.652761,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.125)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:54.645104,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.125)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:55.631233,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.05)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.527272727272727)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:56.595515,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.05)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:57.599152,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:58.543618,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:55:59.394740,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:00.281457,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:01.210457,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:02.170829,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 25.857142857142858)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:03.180979,"(17.0, 38.0, 30.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:04.198180,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:05.135390,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:06.064994,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:06.966308,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:07.953981,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:08.976614,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:09.997810,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:10.905886,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.23)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:11.803409,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.245)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:12.684868,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.245)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:13.544927,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.245)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:14.464622,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.245)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:15.435691,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.245)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:16.365225,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.32, 2.256923076923077)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:17.316042,"(17.0, 38.0, 25.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.3, 2.268)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:18.248280,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:19.125687,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:20.096584,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:21.007429,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:21.909291,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:22.856480,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:23.785510,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:24.761201,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:25.841646,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:26.961255,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:28.114376,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:29.169572,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:30.217508,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:31.531209,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 22.0)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:32.730706,"(17.0, 38.0, 28.25)","(8.5, 10.5, 10.2)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:33.931373,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:34.904583,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:35.852199,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:36.884802,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:37.984599,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:39.048497,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:40.063442,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.2)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.256)","(5.5, 7.8, 7.657142857142857)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:41.027460,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.05)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.226)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:42.081932,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.05)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.226)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:43.221770,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.05)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.226)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:44.265070,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.05)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.226)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:45.195381,"(17.0, 38.0, 33.0)","(8.5, 10.5, 10.05)","(16.0, 29.0, 24.6)","(2.0, 2.28, 2.226)","(5.5, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:46.202480,"(17.0, 38.0, 33.0)","(8.5, 10.5, 9.95)","(16.0, 29.0, 26.375)","(2.0, 2.28, 2.226)","(6.0, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:47.218064,"(17.0, 38.0, 33.0)","(8.5, 10.5, 9.95)","(16.0, 29.0, 22.333333333333332)","(2.0, 2.28, 2.226)","(6.0, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:48.228127,"(17.0, 38.0, 33.0)","(8.5, 10.5, 9.95)","(16.0, 29.0, 22.333333333333332)","(2.0, 2.28, 2.226)","(6.0, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
15-12-2022 10:56:49.326465,"(17.0, 38.0, 33.0)","(8.5, 10.5, 9.95)","(16.0, 29.0, 21.5)","(2.0, 2.28, 2.226)","(6.0, 7.8, 7.623529411764705)","(3.6, 4.3, 4.188888888888888)"
