,Moraine Marco,Crackerjack Bull,Menari Tom,Winston Town,Your Colour Room,Aston Wyatt,Moraine Baloo
10-01-2023 15:12:29.266408,"(14.0, 32.0, 25.076923076923077)","(2.6, 3.6, 3.36)","(41.0, 320.0, 197.5)","(4.2, 5.7, 5.066666666666666)","(1.95, 2.6, 2.428421052631579)","(26.0, 55.0, 46.57142857142857)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:30.266111,"(14.0, 30.0, 28.25)","(2.6, 3.6, 3.4461538461538463)","(41.0, 320.0, 197.5)","(4.2, 5.6, 5.066666666666666)","(1.95, 2.56, 2.463846153846154)","(26.0, 50.0, 46.57142857142857)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:31.262576,"(14.0, 30.0, 28.25)","(2.6, 3.6, 3.4461538461538463)","(41.0, 320.0, 197.5)","(4.2, 5.6, 5.066666666666666)","(1.95, 2.56, 2.463846153846154)","(26.0, 50.0, 37.07692307692308)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:32.299258,"(14.0, 30.0, 24.615384615384617)","(2.6, 3.6, 3.4461538461538463)","(41.0, 320.0, 197.5)","(4.2, 5.6, 5.383333333333333)","(1.95, 2.56, 2.451304347826087)","(26.0, 50.0, 37.07692307692308)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:33.302545,"(14.0, 30.0, 24.615384615384617)","(2.6, 3.6, 3.4461538461538463)","(41.0, 320.0, 197.5)","(4.2, 5.5, 5.383333333333333)","(1.95, 2.56, 2.3516666666666666)","(26.0, 50.0, 37.07692307692308)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:34.332919,"(14.0, 30.0, 24.615384615384617)","(2.6, 3.6, 3.5583333333333336)","(41.0, 320.0, 197.5)","(4.2, 5.5, 5.383333333333333)","(1.95, 2.56, 2.329230769230769)","(26.0, 50.0, 34.470588235294116)","(81.0, 470.0, 428.3333333333333)"
10-01-2023 15:12:35.311720,"(14.0, 30.0, 24.615384615384617)","(2.6, 3.6, 3.5583333333333336)","(41.0, 320.0, 197.5)","(4.2, 5.5, 5.383333333333333)","(1.95, 2.56, 2.329230769230769)","(26.0, 50.0, 34.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:36.334893,"(14.0, 30.0, 24.615384615384617)","(2.6, 3.6, 3.5)","(41.0, 320.0, 197.5)","(4.2, 5.5, 4.966666666666667)","(1.95, 2.58, 2.4413333333333336)","(26.0, 50.0, 34.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:37.340510,"(14.0, 30.0, 24.615384615384617)","(2.6, 3.6, 3.5625)","(41.0, 320.0, 197.5)","(4.2, 5.5, 4.966666666666667)","(1.95, 2.5, 2.4371428571428573)","(26.0, 50.0, 34.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:38.383913,"(14.0, 30.0, 24.615384615384617)","(2.6, 3.65, 3.492857142857143)","(41.0, 320.0, 197.5)","(4.2, 5.5, 4.966666666666667)","(1.95, 2.5, 2.4371428571428573)","(26.0, 50.0, 34.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:39.421708,"(14.0, 30.0, 24.615384615384617)","(2.6, 3.65, 3.492857142857143)","(41.0, 320.0, 197.5)","(4.2, 5.5, 4.966666666666667)","(1.95, 2.5, 2.4371428571428573)","(26.0, 50.0, 34.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:40.527491,"(14.0, 30.0, 24.615384615384617)","(2.6, 3.65, 3.492857142857143)","(41.0, 320.0, 197.5)","(4.2, 5.5, 4.881818181818182)","(1.95, 2.5, 2.329230769230769)","(26.0, 50.0, 34.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:41.616347,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 197.5)","(4.2, 5.5, 5.033333333333333)","(1.95, 2.62, 2.4226666666666667)","(26.0, 50.0, 34.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:42.736774,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.3, 4.914285714285715)","(1.95, 2.54, 2.4696)","(26.0, 50.0, 34.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:43.768575,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.3, 4.914285714285715)","(1.95, 2.54, 2.2666666666666666)","(26.0, 50.0, 34.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:44.855029,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.3, 4.763829787234043)","(1.95, 2.56, 2.435)","(26.0, 50.0, 35.473684210526315)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:45.861922,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.3, 4.763829787234043)","(1.95, 2.54, 2.435)","(26.0, 50.0, 35.473684210526315)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:46.847384,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.3, 4.763829787234043)","(1.95, 2.54, 2.435)","(26.0, 50.0, 35.473684210526315)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:47.801088,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.3, 4.763829787234043)","(1.95, 2.54, 2.2914285714285714)","(26.0, 50.0, 35.473684210526315)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:48.813511,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.532142857142857)","(41.0, 320.0, 197.5)","(4.2, 5.3, 4.831578947368421)","(1.95, 2.52, 2.258888888888889)","(26.0, 50.0, 35.473684210526315)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:49.857691,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.831578947368421)","(1.95, 2.62, 2.258888888888889)","(26.0, 50.0, 35.473684210526315)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:50.890725,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.831578947368421)","(1.95, 2.62, 2.258888888888889)","(26.0, 50.0, 35.473684210526315)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:51.911944,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.831578947368421)","(1.95, 2.62, 2.258888888888889)","(26.0, 50.0, 30.285714285714285)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:53.005206,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.751020408163265)","(1.95, 2.62, 2.3600000000000003)","(26.0, 50.0, 31.75)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:54.023148,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.751020408163265)","(1.95, 2.6, 2.4114285714285715)","(26.0, 46.0, 31.22222222222222)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:55.160923,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.751020408163265)","(1.95, 2.52, 2.34)","(26.0, 46.0, 29.53333333333333)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:56.119021,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.751020408163265)","(1.95, 2.52, 2.34)","(26.0, 46.0, 29.53333333333333)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:57.070120,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.751020408163265)","(1.95, 2.52, 2.353846153846154)","(26.0, 46.0, 29.53333333333333)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:57.992805,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.751020408163265)","(1.95, 2.52, 2.353846153846154)","(26.0, 46.0, 37.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:58.976614,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.751020408163265)","(1.95, 2.52, 2.353846153846154)","(26.0, 42.0, 37.0)","(81.0, 470.0, 423.125)"
10-01-2023 15:12:59.991324,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.751020408163265)","(1.95, 2.52, 2.353846153846154)","(26.0, 42.0, 37.0)","(81.0, 570.0, 279.72222222222223)"
10-01-2023 15:13:01.088735,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.749019607843137)","(1.95, 2.6, 2.293636363636364)","(26.0, 42.0, 37.0)","(81.0, 570.0, 279.72222222222223)"
10-01-2023 15:13:02.167397,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.749019607843137)","(1.95, 2.58, 2.287826086956522)","(26.0, 42.0, 35.666666666666664)","(81.0, 570.0, 423.125)"
10-01-2023 15:13:03.226193,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.749019607843137)","(1.95, 2.58, 2.287826086956522)","(26.0, 40.0, 34.333333333333336)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:04.205315,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.749019607843137)","(1.95, 2.58, 2.244)","(26.0, 38.0, 34.333333333333336)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:05.185582,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.749019607843137)","(1.95, 2.58, 2.244)","(26.0, 38.0, 34.333333333333336)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:06.167874,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.749019607843137)","(1.95, 2.56, 2.3600000000000003)","(26.0, 38.0, 28.466666666666665)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:07.188533,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.749019607843137)","(1.95, 2.56, 2.3600000000000003)","(26.0, 38.0, 28.466666666666665)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:08.318420,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.478125)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.749019607843137)","(1.95, 2.56, 2.371764705882353)","(26.0, 38.0, 31.666666666666668)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:09.451701,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.478125)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.658823529411764)","(1.95, 2.56, 2.371764705882353)","(26.0, 34.0, 28.166666666666668)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:10.512531,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.478125)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.651724137931034)","(1.95, 2.56, 2.427826086956522)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:11.682651,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.478125)","(41.0, 320.0, 197.5)","(4.2, 5.2, 4.9125)","(1.95, 2.56, 2.4384)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:12.746488,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.478125)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.9125)","(1.95, 2.56, 2.4384)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:13.795733,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.478125)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.9125)","(1.95, 2.56, 2.4384)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:14.875188,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.9125)","(1.95, 2.56, 2.4384)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:15.888967,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.9125)","(1.95, 2.56, 2.4384)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 423.125)"
10-01-2023 15:13:17.086134,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.56, 2.3200000000000003)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 377.5)"
10-01-2023 15:13:18.074072,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.56, 2.38)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:19.128797,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.56, 2.38)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:20.235905,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.5125)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.56, 2.4)","(26.0, 34.0, 28.076923076923077)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:21.245337,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.56, 2.4125)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:22.306872,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.54, 2.4125)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:23.507042,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.54, 2.3360000000000003)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:24.618807,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.54, 2.303030303030303)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:25.838198,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.54, 2.303030303030303)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:26.905369,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.54, 2.303030303030303)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:27.899397,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.54, 2.303030303030303)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:28.826047,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.54, 2.303030303030303)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:29.720052,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.52, 2.3600000000000003)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:30.702516,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.52, 2.3600000000000003)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:31.729619,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.52, 2.3600000000000003)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:32.793421,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.52, 2.3600000000000003)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 418.57142857142856)"
10-01-2023 15:13:33.832073,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.52, 2.3600000000000003)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:34.924487,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.546875)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.52, 2.3676190476190477)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:35.874532,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.808333333333333)","(1.95, 2.52, 2.3676190476190477)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:37.193422,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.747058823529412)","(1.95, 2.52, 2.3676190476190477)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:38.314806,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.654347826086956)","(1.95, 2.52, 2.3676190476190477)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:39.566046,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.654347826086956)","(1.95, 2.52, 2.3676190476190477)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:40.842948,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.3676190476190477)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:42.091726,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.355294117647059)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:43.391476,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.4875)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:44.497496,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.37)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:45.733808,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.37)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:46.983692,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.37)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:48.174234,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.434285714285714)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:49.295130,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.434285714285714)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:50.464256,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.434285714285714)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:51.533988,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.462105263157895)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:52.646471,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.462105263157895)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:53.743822,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.660975609756097)","(1.95, 2.52, 2.462105263157895)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:54.827537,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.52, 2.462105263157895)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:56.017134,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.52, 2.462105263157895)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:57.299934,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.52, 2.462105263157895)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:58.475828,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.52, 2.462105263157895)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:13:59.647323,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.52, 2.462105263157895)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:14:00.925591,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.52, 2.4575)","(26.0, 34.0, 28.272727272727273)","(81.0, 470.0, 425.0)"
10-01-2023 15:14:02.139060,"(14.0, 30.0, 24.166666666666668)","(2.6, 3.65, 3.436111111111111)","(41.0, 320.0, 197.5)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.52, 2.4575)","(26.0, 34.0, 27.466666666666665)","(81.0, 470.0, 430.0)"
10-01-2023 15:14:03.329878,"(14.0, 30.0, 25.0)","(2.6, 3.65, 3.482608695652174)","(41.0, 320.0, 279.1666666666667)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.52, 2.4575)","(26.0, 34.0, 27.466666666666665)","(81.0, 470.0, 430.0)"
10-01-2023 15:14:04.445222,"(14.0, 30.0, 26.0)","(2.6, 3.65, 3.482608695652174)","(41.0, 320.0, 279.1666666666667)","(4.2, 5.1, 4.706382978723404)","(1.95, 2.52, 2.449411764705882)","(26.0, 34.0, 27.466666666666665)","(81.0, 470.0, 430.0)"
10-01-2023 15:14:05.443800,"(14.0, 30.0, 24.545454545454547)","(2.6, 3.65, 3.482608695652174)","(41.0, 320.0, 279.1666666666667)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.52, 2.449411764705882)","(26.0, 34.0, 27.466666666666665)","(81.0, 470.0, 434.0)"
10-01-2023 15:14:06.607125,"(14.0, 30.0, 24.545454545454547)","(2.6, 3.65, 3.482608695652174)","(41.0, 320.0, 279.1666666666667)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.52, 2.3992)","(26.0, 34.0, 27.5)","(81.0, 470.0, 434.0)"
10-01-2023 15:14:07.665929,"(14.0, 30.0, 26.0)","(2.6, 3.65, 3.482608695652174)","(41.0, 320.0, 279.1666666666667)","(4.2, 5.1, 4.659523809523809)","(1.95, 2.5, 2.396153846153846)","(26.0, 32.0, 28.0)","(81.0, 470.0, 434.0)"
10-01-2023 15:14:08.839075,"(14.0, 30.0, 24.545454545454547)","(2.6, 3.65, 3.3538461538461535)","(41.0, 320.0, 120.0)","(4.2, 5.1, 4.558536585365854)","(1.95, 2.5, 2.4614285714285713)","(26.0, 32.0, 27.5)","(81.0, 470.0, 434.0)"
10-01-2023 15:14:10.181534,"(14.0, 30.0, 24.526315789473685)","(2.6, 3.65, 3.532142857142857)","(41.0, 320.0, 190.0)","(4.2, 5.1, 4.678571428571429)","(1.95, 2.5, 2.44375)","(26.0, 32.0, 28.0)","(81.0, 470.0, 434.0)"
