,Uri Bale,Tiggerlong Demon,Goldstar Clover,Smash Wave,Amuri Ruru,Taieri Taylee,Homebush Lennon,Sozins Royal
08-12-2022 12:46:49.455002,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.2, 6.9655172413793105)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.466521739130435)","(21.0, 36.0, 33.0)","(8.0, 9.6, 9.454545454545453)","(41.0, 150.0, 91.5)","(21.0, 70.0, 50.0)"
08-12-2022 12:46:50.571944,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 7.00625)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 33.0)","(8.0, 9.6, 9.48)","(41.0, 150.0, 91.5)","(21.0, 70.0, 50.0)"
08-12-2022 12:46:51.801549,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 6.9941176470588236)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 33.333333333333336)","(8.0, 9.6, 9.48)","(41.0, 150.0, 91.5)","(21.0, 70.0, 50.0)"
08-12-2022 12:46:52.934452,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 6.9941176470588236)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 33.333333333333336)","(8.0, 9.6, 9.52)","(41.0, 150.0, 91.5)","(21.0, 70.0, 63.166666666666664)"
08-12-2022 12:46:54.030141,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 7.035714285714286)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 30.857142857142858)","(8.0, 9.6, 9.52)","(41.0, 150.0, 91.5)","(21.0, 70.0, 63.166666666666664)"
08-12-2022 12:46:55.258699,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 7.1)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 30.857142857142858)","(8.0, 9.6, 9.52)","(41.0, 150.0, 91.5)","(21.0, 70.0, 63.166666666666664)"
08-12-2022 12:46:56.461670,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 7.1)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 30.857142857142858)","(8.0, 9.8, 9.48235294117647)","(41.0, 150.0, 91.5)","(21.0, 70.0, 63.166666666666664)"
08-12-2022 12:46:57.651102,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 7.008695652173913)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 30.857142857142858)","(8.0, 9.8, 9.5)","(41.0, 150.0, 91.5)","(21.0, 70.0, 63.166666666666664)"
08-12-2022 12:46:58.836261,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 7.052631578947368)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 30.857142857142858)","(8.0, 9.8, 9.542857142857143)","(41.0, 150.0, 80.9375)","(21.0, 70.0, 63.166666666666664)"
08-12-2022 12:46:59.979769,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 7.052631578947368)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 30.857142857142858)","(8.0, 9.8, 9.542857142857143)","(41.0, 150.0, 80.9375)","(21.0, 70.0, 63.166666666666664)"
08-12-2022 12:47:01.100856,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 7.052631578947368)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 30.857142857142858)","(8.0, 9.8, 9.569230769230769)","(41.0, 150.0, 80.9375)","(21.0, 70.0, 63.166666666666664)"
08-12-2022 12:47:02.228510,"(4.4, 5.5, 5.2272727272727275)","(5.5, 7.4, 7.275862068965518)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.52, 2.4658064516129032)","(21.0, 36.0, 33.333333333333336)","(8.0, 9.8, 9.408695652173913)","(41.0, 150.0, 82.0)","(21.0, 70.0, 45.42857142857143)"
08-12-2022 12:47:03.368007,"(4.4, 5.4, 5.228571428571429)","(5.5, 7.4, 7.133333333333334)","(10.0, 12.5, 12.254098360655737)","(1.95, 2.5, 2.479268292682927)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.8, 9.44)","(41.0, 150.0, 80.0)","(21.0, 75.0, 58.285714285714285)"
08-12-2022 12:47:04.508325,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.152941176470589)","(10.0, 12.5, 12.258333333333333)","(1.95, 2.5, 2.479268292682927)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.8, 9.466666666666667)","(41.0, 140.0, 85.6)","(21.0, 70.0, 50.476190476190474)"
08-12-2022 12:47:05.634973,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.175)","(10.0, 12.5, 12.2421875)","(1.95, 2.5, 2.456923076923077)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.8, 9.493333333333332)","(41.0, 140.0, 75.23809523809524)","(21.0, 70.0, 49.5)"
08-12-2022 12:47:06.689042,"(4.4, 5.4, 5.219047619047619)","(5.5, 7.4, 7.191304347826087)","(10.0, 12.5, 12.2421875)","(1.95, 2.48, 2.4225531914893614)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.6, 9.383333333333333)","(41.0, 140.0, 87.6923076923077)","(21.0, 70.0, 49.5)"
08-12-2022 12:47:07.808438,"(4.4, 5.4, 5.219047619047619)","(5.5, 7.4, 7.088888888888889)","(10.0, 12.5, 12.2421875)","(1.95, 2.48, 2.4213043478260867)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.6, 9.352380952380951)","(41.0, 140.0, 87.6923076923077)","(21.0, 70.0, 49.5)"
08-12-2022 12:47:08.840613,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.105263157894737)","(10.0, 12.5, 12.2421875)","(1.95, 2.48, 2.4204255319148937)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.6, 9.368421052631579)","(41.0, 140.0, 87.6923076923077)","(21.0, 70.0, 49.5)"
08-12-2022 12:47:10.024370,"(4.4, 5.4, 5.219047619047619)","(5.5, 7.4, 7.252631578947368)","(10.0, 12.5, 12.2421875)","(1.95, 2.48, 2.4204255319148937)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.6, 9.368421052631579)","(41.0, 140.0, 87.6923076923077)","(21.0, 70.0, 49.5)"
08-12-2022 12:47:11.235236,"(4.4, 5.4, 5.219047619047619)","(5.5, 7.4, 7.209756097560976)","(10.0, 12.5, 12.2421875)","(1.95, 2.48, 2.4204255319148937)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.6, 9.377777777777776)","(41.0, 140.0, 87.6923076923077)","(21.0, 70.0, 49.5)"
08-12-2022 12:47:12.455012,"(4.4, 5.4, 5.219047619047619)","(5.5, 7.4, 7.222727272727273)","(10.0, 12.5, 12.2421875)","(1.95, 2.48, 2.4204255319148937)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.6, 9.377777777777776)","(41.0, 140.0, 87.6923076923077)","(21.0, 70.0, 49.5)"
08-12-2022 12:47:13.764161,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.222727272727273)","(10.0, 12.5, 12.2421875)","(1.95, 2.48, 2.4204255319148937)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.6, 9.399999999999999)","(41.0, 140.0, 85.0)","(21.0, 70.0, 36.15384615384615)"
08-12-2022 12:47:15.059566,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.222727272727273)","(10.0, 12.5, 12.2421875)","(1.95, 2.48, 2.412203389830508)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.6, 9.413333333333332)","(41.0, 130.0, 80.86206896551724)","(21.0, 70.0, 43.125)"
08-12-2022 12:47:16.193449,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.222727272727273)","(10.0, 12.5, 12.2421875)","(1.95, 2.48, 2.412203389830508)","(21.0, 40.0, 39.58620689655172)","(8.0, 9.6, 9.413333333333332)","(41.0, 130.0, 80.86206896551724)","(21.0, 65.0, 39.54545454545455)"
08-12-2022 12:47:17.363616,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.222727272727273)","(10.0, 12.5, 12.2421875)","(1.95, 2.48, 2.4065060240963856)","(21.0, 40.0, 40.666666666666664)","(8.0, 9.6, 9.446153846153846)","(41.0, 130.0, 80.86206896551724)","(21.0, 65.0, 33.888888888888886)"
08-12-2022 12:47:18.570400,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.28)","(10.0, 12.5, 12.2421875)","(1.95, 2.46, 2.4229268292682926)","(21.0, 44.0, 41.333333333333336)","(8.0, 9.6, 9.466666666666667)","(41.0, 130.0, 63.5)","(21.0, 65.0, 41.0)"
08-12-2022 12:47:19.725613,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.29811320754717)","(10.0, 12.5, 12.2421875)","(1.95, 2.46, 2.4229268292682926)","(21.0, 44.0, 41.333333333333336)","(8.0, 9.6, 9.466666666666667)","(41.0, 130.0, 63.5)","(21.0, 65.0, 43.0)"
08-12-2022 12:47:20.786220,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.29811320754717)","(10.0, 12.5, 12.2421875)","(1.95, 2.46, 2.4229268292682926)","(21.0, 44.0, 40.0)","(8.0, 9.6, 9.49090909090909)","(41.0, 130.0, 63.5)","(21.0, 65.0, 43.0)"
08-12-2022 12:47:21.888987,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.31764705882353)","(10.0, 12.5, 12.316326530612244)","(1.95, 2.46, 2.4229268292682926)","(21.0, 44.0, 41.333333333333336)","(8.0, 9.6, 9.388235294117646)","(41.0, 130.0, 63.5)","(21.0, 65.0, 43.0)"
08-12-2022 12:47:23.104740,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.31764705882353)","(10.0, 12.5, 12.316326530612244)","(1.95, 2.46, 2.4174468085106384)","(21.0, 42.0, 41.333333333333336)","(8.0, 9.6, 9.413333333333332)","(41.0, 130.0, 63.75)","(21.0, 65.0, 43.0)"
08-12-2022 12:47:24.351146,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.338775510204082)","(10.0, 12.5, 12.316326530612244)","(1.95, 2.46, 2.4174468085106384)","(21.0, 42.0, 41.333333333333336)","(8.0, 9.6, 9.413333333333332)","(41.0, 120.0, 63.0)","(21.0, 65.0, 35.666666666666664)"
08-12-2022 12:47:25.525050,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.338775510204082)","(10.0, 12.5, 12.316326530612244)","(1.95, 2.46, 2.4174468085106384)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.428571428571429)","(41.0, 120.0, 63.0)","(21.0, 65.0, 35.666666666666664)"
08-12-2022 12:47:26.622577,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.361702127659575)","(10.0, 12.5, 12.316326530612244)","(1.95, 2.46, 2.4174468085106384)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.428571428571429)","(41.0, 120.0, 63.0)","(21.0, 65.0, 35.666666666666664)"
08-12-2022 12:47:27.690770,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.361702127659575)","(10.0, 12.5, 12.316326530612244)","(1.95, 2.46, 2.4174468085106384)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.428571428571429)","(41.0, 120.0, 70.6)","(21.0, 65.0, 35.666666666666664)"
08-12-2022 12:47:28.737301,"(4.4, 5.4, 5.223529411764706)","(5.5, 7.4, 7.362500000000001)","(10.0, 12.5, 12.26923076923077)","(1.95, 2.46, 2.4174468085106384)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.377777777777776)","(41.0, 120.0, 73.57142857142857)","(21.0, 65.0, 43.0)"
08-12-2022 12:47:29.808547,"(4.4, 5.4, 5.2125)","(5.5, 7.4, 7.31923076923077)","(10.0, 12.5, 12.26923076923077)","(1.95, 2.46, 2.4174468085106384)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.377777777777776)","(41.0, 120.0, 73.57142857142857)","(21.0, 65.0, 43.0)"
08-12-2022 12:47:30.902535,"(4.4, 5.4, 5.2125)","(5.5, 7.4, 7.192592592592593)","(10.0, 12.5, 12.26923076923077)","(1.95, 2.46, 2.4145454545454546)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.458823529411765)","(41.0, 120.0, 73.57142857142857)","(21.0, 65.0, 43.0)"
08-12-2022 12:47:32.014655,"(4.4, 5.4, 5.2125)","(5.5, 7.4, 7.192592592592593)","(10.0, 12.5, 12.26923076923077)","(1.95, 2.46, 2.404444444444444)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.399999999999999)","(41.0, 120.0, 77.3170731707317)","(21.0, 65.0, 43.0)"
08-12-2022 12:47:33.156873,"(4.4, 5.4, 5.175)","(5.5, 7.4, 7.32)","(10.0, 12.5, 12.189655172413794)","(1.95, 2.46, 2.404444444444444)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.399999999999999)","(41.0, 120.0, 77.3170731707317)","(21.0, 65.0, 43.0)"
08-12-2022 12:47:34.321492,"(4.4, 5.4, 5.2)","(5.5, 7.4, 7.32)","(10.0, 12.5, 12.189655172413794)","(1.95, 2.46, 2.4054545454545453)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.399999999999999)","(41.0, 120.0, 74.8)","(21.0, 65.0, 43.75)"
08-12-2022 12:47:35.401177,"(4.4, 5.4, 5.16)","(5.5, 7.6, 7.290909090909091)","(10.0, 12.5, 12.189655172413794)","(1.95, 2.46, 2.4054545454545453)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.36)","(41.0, 110.0, 81.7948717948718)","(21.0, 60.0, 36.888888888888886)"
08-12-2022 12:47:36.443703,"(4.4, 5.4, 5.142857142857142)","(5.5, 7.6, 7.2594594594594595)","(10.0, 12.5, 12.189655172413794)","(1.95, 2.46, 2.4046153846153846)","(21.0, 42.0, 41.4)","(8.0, 9.6, 9.399999999999999)","(41.0, 110.0, 78.18181818181819)","(21.0, 60.0, 36.888888888888886)"
08-12-2022 12:47:37.453104,"(4.4, 5.4, 5.142857142857142)","(5.5, 7.6, 7.2594594594594595)","(10.0, 12.0, 11.846153846153847)","(2.0, 2.46, 2.4054545454545453)","(26.0, 42.0, 41.25)","(8.0, 9.6, 9.399999999999999)","(41.0, 100.0, 78.18181818181819)","(21.0, 60.0, 36.888888888888886)"
08-12-2022 12:47:38.504350,"(4.4, 5.4, 5.142857142857142)","(5.5, 7.6, 7.2594594594594595)","(10.0, 12.0, 11.772727272727273)","(2.0, 2.46, 2.4054545454545453)","(26.0, 42.0, 41.25)","(8.0, 9.6, 9.399999999999999)","(41.0, 100.0, 76.25)","(21.0, 60.0, 36.888888888888886)"
08-12-2022 12:47:39.637438,"(4.4, 5.4, 5.142857142857142)","(5.5, 7.6, 7.266666666666667)","(10.0, 12.0, 11.772727272727273)","(2.0, 2.46, 2.4494736842105262)","(26.0, 42.0, 41.25)","(8.0, 9.6, 9.399999999999999)","(41.0, 95.0, 67.0)","(21.0, 60.0, 36.888888888888886)"
08-12-2022 12:47:40.703633,"(4.4, 5.4, 5.2)","(5.5, 7.6, 7.32093023255814)","(10.0, 11.5, 11.096153846153847)","(2.0, 2.46, 2.413846153846154)","(26.0, 42.0, 41.25)","(8.0, 9.6, 9.399999999999999)","(41.0, 95.0, 68.94736842105263)","(21.0, 60.0, 36.888888888888886)"
08-12-2022 12:47:41.793245,"(4.4, 5.4, 5.2)","(5.5, 7.6, 7.32093023255814)","(10.0, 11.5, 11.0625)","(2.0, 2.46, 2.421904761904762)","(26.0, 42.0, 41.25)","(8.0, 9.8, 9.302857142857142)","(41.0, 95.0, 68.94736842105263)","(21.0, 60.0, 36.888888888888886)"
08-12-2022 12:47:42.877232,"(4.4, 5.4, 5.2153846153846155)","(5.5, 7.6, 7.46)","(10.0, 11.5, 11.107142857142858)","(2.0, 2.46, 2.4229268292682926)","(26.0, 42.0, 41.25)","(8.0, 9.8, 9.362162162162162)","(41.0, 95.0, 86.5)","(21.0, 60.0, 36.888888888888886)"
08-12-2022 12:47:44.043146,"(4.4, 5.4, 5.2153846153846155)","(5.5, 7.6, 7.4312499999999995)","(10.0, 11.5, 11.107142857142858)","(2.0, 2.46, 2.425128205128205)","(26.0, 42.0, 41.25)","(8.0, 9.8, 9.362162162162162)","(41.0, 90.0, 86.5)","(21.0, 60.0, 36.888888888888886)"
08-12-2022 12:47:45.220921,"(4.4, 5.4, 5.2153846153846155)","(5.5, 7.6, 7.4312499999999995)","(10.0, 11.5, 11.107142857142858)","(2.0, 2.46, 2.425128205128205)","(26.0, 42.0, 41.25)","(8.0, 9.8, 9.362162162162162)","(41.0, 90.0, 86.5)","(21.0, 60.0, 44.0)"
08-12-2022 12:47:46.432788,"(4.4, 5.4, 5.2153846153846155)","(5.5, 7.6, 7.4312499999999995)","(10.0, 11.5, 11.14516129032258)","(2.0, 2.46, 2.4438095238095237)","(26.0, 42.0, 41.25)","(8.0, 9.8, 9.362162162162162)","(41.0, 90.0, 56.578947368421055)","(21.0, 60.0, 44.0)"
08-12-2022 12:47:47.672127,"(4.4, 5.4, 5.2153846153846155)","(5.5, 7.6, 7.436363636363636)","(10.0, 11.5, 11.185714285714285)","(2.0, 2.46, 2.4438095238095237)","(26.0, 42.0, 41.25)","(8.0, 9.8, 9.362162162162162)","(41.0, 85.0, 56.578947368421055)","(21.0, 60.0, 44.0)"
08-12-2022 12:47:48.864713,"(4.4, 5.4, 5.224390243902439)","(5.5, 7.6, 7.436363636363636)","(10.0, 11.5, 11.185714285714285)","(2.0, 2.46, 2.422222222222222)","(26.0, 42.0, 42.75)","(8.0, 9.8, 9.362162162162162)","(41.0, 85.0, 58.6)","(21.0, 60.0, 44.0)"
08-12-2022 12:47:50.032702,"(4.4, 5.4, 5.224390243902439)","(5.5, 7.6, 7.411428571428571)","(10.0, 11.5, 11.185714285714285)","(2.0, 2.46, 2.422222222222222)","(26.0, 44.0, 41.0)","(8.0, 9.8, 9.362162162162162)","(41.0, 85.0, 58.6)","(21.0, 60.0, 44.0)"
08-12-2022 12:47:51.061671,"(4.4, 5.4, 5.237837837837838)","(5.5, 7.6, 7.497872340425531)","(10.0, 11.5, 11.185714285714285)","(2.0, 2.46, 2.409)","(26.0, 42.0, 41.0)","(8.0, 9.8, 9.362162162162162)","(41.0, 85.0, 58.6)","(21.0, 60.0, 38.666666666666664)"
08-12-2022 12:47:52.226764,"(4.4, 5.4, 5.233333333333333)","(5.5, 7.6, 7.497872340425531)","(10.0, 11.5, 11.185714285714285)","(2.0, 2.46, 2.409)","(26.0, 42.0, 40.2)","(8.0, 9.8, 9.362162162162162)","(41.0, 85.0, 58.6)","(21.0, 60.0, 46.285714285714285)"
08-12-2022 12:47:53.327897,"(4.4, 5.4, 5.28)","(5.5, 7.6, 7.497872340425531)","(10.0, 11.5, 10.89344262295082)","(2.0, 2.46, 2.425128205128205)","(26.0, 42.0, 40.0)","(8.0, 9.8, 9.362162162162162)","(41.0, 85.0, 63.33333333333333)","(21.0, 60.0, 46.285714285714285)"
08-12-2022 12:47:54.376237,"(4.4, 5.4, 5.28)","(5.5, 7.6, 7.324590163934426)","(10.0, 11.5, 10.677777777777777)","(2.0, 2.46, 2.425128205128205)","(26.0, 42.0, 40.0)","(8.0, 9.8, 9.362162162162162)","(41.0, 80.0, 60.76923076923077)","(21.0, 60.0, 46.285714285714285)"
08-12-2022 12:47:55.415756,"(4.4, 5.4, 5.28)","(5.5, 7.6, 7.324590163934426)","(10.0, 11.0, 10.6875)","(2.0, 2.46, 2.421176470588235)","(26.0, 42.0, 40.0)","(8.0, 9.8, 9.362162162162162)","(41.0, 80.0, 65.71428571428572)","(21.0, 60.0, 42.0)"
08-12-2022 12:47:56.548165,"(4.4, 5.4, 5.28)","(5.5, 7.6, 7.255)","(10.0, 11.5, 10.576923076923077)","(2.0, 2.46, 2.421176470588235)","(26.0, 42.0, 37.05882352941177)","(8.0, 9.8, 9.309090909090909)","(41.0, 80.0, 74.78260869565217)","(21.0, 60.0, 65.25)"
08-12-2022 12:47:57.951795,"(4.4, 5.3, 5.18)","(5.5, 7.6, 7.276923076923077)","(10.0, 11.5, 10.61111111111111)","(2.0, 2.48, 2.4768275862068965)","(26.0, 42.0, 36.857142857142854)","(8.0, 9.8, 9.309090909090909)","(41.0, 80.0, 71.31578947368422)","(21.0, 75.0, 67.52054794520548)"
08-12-2022 12:47:59.049019,"(4.4, 5.3, 5.157142857142857)","(5.5, 7.6, 7.276923076923077)","(10.0, 11.5, 10.61111111111111)","(2.0, 2.48, 2.4768275862068965)","(26.0, 42.0, 36.857142857142854)","(8.0, 9.8, 9.309090909090909)","(41.0, 80.0, 71.31578947368422)","(21.0, 75.0, 67.81578947368422)"
08-12-2022 12:48:00.212789,"(4.4, 5.3, 5.199999999999999)","(5.5, 7.6, 7.220408163265306)","(10.0, 11.5, 10.535714285714286)","(2.0, 2.5, 2.4879569892473117)","(26.0, 42.0, 37.2)","(8.0, 9.8, 9.252173913043478)","(41.0, 80.0, 71.08108108108108)","(21.0, 75.0, 72.63636363636364)"
08-12-2022 12:48:01.445102,"(4.4, 5.4, 5.305714285714286)","(5.5, 7.6, 7.225)","(10.0, 11.0, 10.941176470588236)","(2.0, 2.5, 2.4879569892473117)","(26.0, 42.0, 36.58064516129032)","(8.0, 9.8, 9.26206896551724)","(41.0, 80.0, 70.76923076923077)","(21.0, 75.0, 72.63636363636364)"
08-12-2022 12:48:02.632607,"(4.4, 5.4, 5.256521739130434)","(5.5, 7.6, 7.225)","(10.0, 11.0, 10.5)","(2.0, 2.5, 2.487906976744186)","(26.0, 42.0, 37.125)","(8.0, 9.8, 9.418181818181818)","(41.0, 80.0, 70.3125)","(21.0, 75.0, 65.3170731707317)"
08-12-2022 12:48:03.723624,"(4.4, 5.4, 5.290243902439024)","(5.5, 7.6, 7.217021276595744)","(10.0, 12.0, 11.5)","(2.0, 2.5, 2.487906976744186)","(26.0, 42.0, 37.125)","(8.0, 9.8, 9.40625)","(41.0, 75.0, 70.3125)","(21.0, 70.0, 62.5)"
08-12-2022 12:48:05.105227,"(4.4, 5.4, 5.259375)","(5.5, 7.6, 7.15)","(10.0, 11.5, 11.096153846153847)","(2.0, 2.5, 2.487906976744186)","(26.0, 42.0, 38.1)","(8.0, 9.8, 9.40625)","(41.0, 75.0, 70.71428571428572)","(21.0, 70.0, 68.125)"
08-12-2022 12:48:06.386521,"(4.4, 5.4, 5.259375)","(5.5, 7.6, 7.15)","(10.0, 11.5, 11.096153846153847)","(2.0, 2.5, 2.4899065420560746)","(26.0, 42.0, 38.1)","(8.0, 9.8, 9.429411764705883)","(41.0, 75.0, 69.33333333333333)","(26.0, 70.0, 68.125)"
08-12-2022 12:48:07.553824,"(4.4, 5.4, 5.281578947368422)","(5.5, 7.6, 7.285714285714286)","(10.0, 11.5, 11.125)","(2.0, 2.5, 2.4907692307692306)","(26.0, 42.0, 38.1)","(8.0, 9.8, 9.35)","(41.0, 70.0, 69.33333333333333)","(26.0, 70.0, 66.42553191489361)"
08-12-2022 12:48:08.792363,"(4.4, 5.4, 5.281578947368422)","(5.5, 7.4, 7.285714285714286)","(10.0, 11.5, 11.125)","(2.0, 2.5, 2.4907692307692306)","(26.0, 42.0, 38.1)","(8.0, 9.8, 9.35)","(41.0, 70.0, 69.33333333333333)","(26.0, 70.0, 68.0909090909091)"
08-12-2022 12:48:10.028604,"(4.4, 5.4, 5.281578947368422)","(5.5, 7.4, 7.285714285714286)","(10.0, 11.5, 10.27027027027027)","(2.0, 2.5, 2.5161818181818183)","(26.0, 42.0, 43.0)","(8.0, 9.8, 9.226373626373626)","(41.0, 70.0, 73.84615384615384)","(26.0, 70.0, 93.73809523809524)"
08-12-2022 12:48:11.340604,"(4.4, 4.9, 4.833734939759037)","(5.5, 7.4, 7.025316455696203)","(10.0, 11.5, 10.27027027027027)","(2.0, 2.52, 2.5161818181818183)","(26.0, 44.0, 37.794871794871796)","(8.0, 9.6, 9.225263157894735)","(41.0, 75.0, 74.11764705882354)","(26.0, 95.0, 68.0)"
08-12-2022 12:48:12.585618,"(4.4, 5.2, 5.050000000000001)","(5.5, 7.4, 7.028915662650602)","(10.0, 11.0, 10.76)","(2.0, 2.56, 2.548135593220339)","(26.0, 46.0, 37.166666666666664)","(8.0, 9.6, 9.225263157894735)","(41.0, 75.0, 72.0)","(26.0, 80.0, 57.333333333333336)"
08-12-2022 12:48:13.726120,"(4.4, 5.2, 5.050000000000001)","(5.5, 7.4, 7.028915662650602)","(10.0, 11.0, 10.76)","(2.0, 2.56, 2.537894736842105)","(26.0, 44.0, 37.166666666666664)","(8.0, 9.6, 9.413186813186813)","(41.0, 80.0, 59.0)","(26.0, 80.0, 57.333333333333336)"
08-12-2022 12:48:14.830189,"(4.4, 5.1, 4.990909090909091)","(5.5, 7.2, 7.066666666666666)","(10.0, 11.0, 10.76)","(2.0, 2.56, 2.518)","(26.0, 44.0, 40.666666666666664)","(8.0, 9.6, 9.222222222222221)","(41.0, 70.0, 58.0)","(26.0, 80.0, 56.81818181818182)"
08-12-2022 12:48:16.097927,"(4.4, 5.1, 4.973684210526316)","(5.5, 7.2, 7.174025974025974)","(10.0, 11.0, 10.76)","(2.0, 2.56, 2.5236363636363635)","(26.0, 42.0, 47.9672131147541)","(8.0, 9.6, 9.22127659574468)","(41.0, 70.0, 58.18181818181818)","(26.0, 80.0, 56.81818181818182)"
08-12-2022 12:48:17.175711,"(4.4, 5.1, 4.948275862068965)","(5.5, 7.2, 7.148051948051948)","(10.0, 11.0, 10.76)","(2.0, 2.54, 2.5236363636363635)","(26.0, 48.0, 49.950819672131146)","(8.0, 9.6, 9.22127659574468)","(41.0, 70.0, 58.18181818181818)","(26.0, 80.0, 56.81818181818182)"
08-12-2022 12:48:18.275443,"(4.4, 5.2, 5.03125)","(5.5, 7.2, 7.1386666666666665)","(10.0, 11.0, 10.76)","(2.0, 2.54, 2.526666666666667)","(26.0, 50.0, 49.924050632911396)","(8.0, 9.6, 9.22127659574468)","(41.0, 70.0, 58.18181818181818)","(26.0, 80.0, 56.81818181818182)"
08-12-2022 12:48:19.624312,"(4.4, 5.2, 4.972413793103448)","(5.5, 7.2, 7.162857142857143)","(10.0, 11.0, 10.76)","(2.0, 2.54, 2.526666666666667)","(26.0, 50.0, 49.91891891891892)","(8.0, 9.6, 9.22127659574468)","(41.0, 70.0, 58.18181818181818)","(26.0, 80.0, 56.81818181818182)"
08-12-2022 12:48:20.738396,"(4.4, 5.2, 4.9375)","(5.5, 7.2, 7.162857142857143)","(10.0, 11.0, 10.678571428571429)","(2.0, 2.54, 2.5197260273972604)","(26.0, 50.0, 49.91891891891892)","(8.0, 9.6, 9.222988505747125)","(41.0, 70.0, 58.18181818181818)","(26.0, 80.0, 66.94444444444444)"
08-12-2022 12:48:21.828433,"(4.4, 5.2, 4.9375)","(5.5, 7.6, 7.519047619047619)","(10.0, 11.0, 10.678571428571429)","(2.0, 2.54, 2.5197260273972604)","(26.0, 50.0, 53.674698795180724)","(8.0, 9.6, 9.24)","(41.0, 70.0, 58.18181818181818)","(26.0, 75.0, 71.91489361702128)"
