,Glenreagh Burner,Kratos Rising,Flop Wedge,Rock This Joint,Deceiving,Gary The Goat
04-01-2023 11:23:09.184174,"(9.0, 12.0, 11.785714285714286)","(91.0, 570.0, 520.0)","(31.0, 100.0, 98.88888888888889)","(2.15, 2.62, 2.5424137931034485)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.0, 1.9803846153846154)"
04-01-2023 11:23:10.239377,"(9.0, 12.0, 11.785714285714286)","(91.0, 570.0, 520.0)","(31.0, 100.0, 96.0)","(2.15, 2.62, 2.541818181818182)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.0, 1.97875)"
04-01-2023 11:23:11.397587,"(9.0, 12.0, 11.846153846153847)","(101.0, 670.0, 570.0)","(31.0, 100.0, 96.0)","(2.15, 2.62, 2.5426415094339623)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.0, 1.98125)"
04-01-2023 11:23:12.566141,"(9.0, 12.0, 11.785714285714286)","(101.0, 670.0, 570.0)","(31.0, 100.0, 97.05882352941177)","(2.15, 2.62, 2.5345833333333334)","(51.0, 110.0, 106.0)","(1.65, 2.0, 1.9724324324324325)"
04-01-2023 11:23:13.801416,"(9.0, 12.0, 11.923076923076923)","(101.0, 990.0, 570.0)","(31.0, 100.0, 94.64285714285714)","(2.15, 2.62, 2.5295238095238095)","(51.0, 110.0, 106.0)","(1.65, 2.0, 1.9675)"
04-01-2023 11:23:14.906582,"(9.0, 12.0, 11.923076923076923)","(101.0, 1000.0, 470.0)","(31.0, 100.0, 94.64285714285714)","(2.15, 2.6, 2.5300000000000002)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.0, 1.9833333333333334)"
04-01-2023 11:23:15.899288,"(9.0, 12.0, 11.928571428571429)","(101.0, 580.0, 420.0)","(31.0, 100.0, 98.0)","(2.15, 2.6, 2.5300000000000002)","(51.0, 110.0, 106.42857142857143)","(1.65, 2.0, 1.9675)"
04-01-2023 11:23:16.869436,"(9.0, 12.0, 11.962962962962964)","(101.0, 580.0, 420.0)","(41.0, 100.0, 98.0)","(2.15, 2.6, 2.5030150753768843)","(51.0, 110.0, 106.66666666666667)","(1.65, 2.0, 1.998)"
04-01-2023 11:23:17.869735,"(9.0, 12.5, 12.1)","(101.0, 580.0, 473.33333333333337)","(41.0, 100.0, 98.92857142857143)","(2.15, 2.52, 2.5037735849056606)","(51.0, 110.0, 148.2926829268293)","(1.65, 2.0, 1.9876470588235293)"
04-01-2023 11:23:18.868263,"(9.0, 12.5, 11.666666666666666)","(101.0, 580.0, 500.0)","(41.0, 130.0, 108.4)","(2.15, 2.52, 2.4683018867924527)","(51.0, 190.0, 155.0)","(1.65, 2.02, 2.006153846153846)"
04-01-2023 11:23:19.951015,"(9.0, 12.5, 11.7)","(101.0, 580.0, 502.5)","(41.0, 130.0, 111.5909090909091)","(2.15, 2.52, 2.468407643312102)","(51.0, 190.0, 155.65217391304347)","(1.65, 2.02, 2.010666666666667)"
04-01-2023 11:23:20.982948,"(9.0, 12.5, 12.323529411764707)","(101.0, 580.0, 505.0)","(41.0, 90.0, 85.17857142857143)","(2.15, 2.52, 2.4673076923076924)","(51.0, 180.0, 155.65217391304347)","(1.65, 2.02, 2.0530232558139536)"
04-01-2023 11:23:22.112093,"(9.0, 12.0, 11.962962962962964)","(101.0, 580.0, 430.0)","(41.0, 90.0, 80.0)","(2.15, 2.52, 2.4466666666666668)","(51.0, 180.0, 108.0)","(1.65, 2.06, 2.04)"
04-01-2023 11:23:23.274411,"(9.0, 12.0, 11.96)","(101.0, 580.0, 430.0)","(41.0, 90.0, 82.3529411764706)","(2.15, 2.5, 2.4247058823529413)","(51.0, 180.0, 130.0)","(1.65, 2.06, 2.037894736842105)"
04-01-2023 11:23:24.371063,"(9.0, 12.5, 12.3)","(101.0, 580.0, 480.0)","(41.0, 90.0, 82.3529411764706)","(2.15, 2.5, 2.4311627906976745)","(51.0, 170.0, 130.0)","(1.65, 2.04, 2.056144578313253)"
04-01-2023 11:23:25.514166,"(9.0, 12.0, 11.969696969696969)","(101.0, 880.0, 488.3333333333333)","(41.0, 90.0, 85.55555555555556)","(2.15, 2.5, 2.4221052631578948)","(51.0, 170.0, 123.33333333333334)","(1.65, 2.06, 2.058961038961039)"
04-01-2023 11:23:26.528059,"(9.0, 12.0, 11.969696969696969)","(101.0, 990.0, 506.6666666666667)","(41.0, 90.0, 85.55555555555556)","(2.15, 2.5, 2.4221052631578948)","(51.0, 160.0, 119.16666666666666)","(1.65, 2.06, 2.0565853658536586)"
04-01-2023 11:23:27.545841,"(9.0, 12.0, 11.969696969696969)","(101.0, 990.0, 506.6666666666667)","(41.0, 90.0, 85.55555555555556)","(2.15, 2.5, 2.4257142857142857)","(51.0, 160.0, 119.16666666666666)","(1.65, 2.06, 2.0706382978723403)"
04-01-2023 11:23:28.454312,"(9.0, 12.0, 11.969696969696969)","(101.0, 990.0, 506.6666666666667)","(41.0, 90.0, 85.55555555555556)","(2.15, 2.48, 2.408)","(51.0, 150.0, 127.5)","(1.65, 2.08, 2.0706382978723403)"
04-01-2023 11:23:29.506745,"(9.0, 12.5, 12.142857142857142)","(101.0, 990.0, 601.1111111111111)","(41.0, 90.0, 82.0)","(2.15, 2.46, 2.4074999999999998)","(51.0, 150.0, 118.83333333333333)","(1.75, 2.08, 2.0766666666666667)"
04-01-2023 11:23:30.618900,"(9.0, 12.0, 11.969696969696969)","(101.0, 990.0, 601.1111111111111)","(41.0, 90.0, 82.5)","(2.15, 2.46, 2.4042857142857144)","(51.0, 150.0, 123.4375)","(1.75, 2.08, 2.0766666666666667)"
04-01-2023 11:23:31.687383,"(9.0, 12.0, 11.970588235294118)","(101.0, 990.0, 644.1666666666667)","(41.0, 80.0, 74.0909090909091)","(2.15, 2.46, 2.412413793103448)","(51.0, 130.0, 112.5)","(1.75, 2.08, 2.071764705882353)"
04-01-2023 11:23:32.877053,"(9.0, 12.0, 11.969696969696969)","(101.0, 990.0, 398.3333333333333)","(41.0, 80.0, 76.92307692307692)","(2.15, 2.46, 2.4223529411764706)","(51.0, 130.0, 113.33333333333333)","(1.75, 2.08, 2.123529411764706)"
04-01-2023 11:23:33.867400,"(9.0, 15.5, 15.233333333333334)","(101.0, 990.0, 398.3333333333333)","(41.0, 80.0, 76.92307692307692)","(2.15, 2.44, 2.4223529411764706)","(51.0, 130.0, 112.5)","(1.75, 2.14, 2.108)"
04-01-2023 11:23:35.114387,"(9.0, 13.0, 12.928571428571429)","(101.0, 990.0, 398.3333333333333)","(41.0, 80.0, 97.0)","(2.15, 2.38, 2.3466666666666667)","(51.0, 130.0, 112.5)","(1.75, 2.12, 2.105)"
04-01-2023 11:23:36.233625,"(9.0, 13.0, 12.928571428571429)","(101.0, 990.0, 635.0)","(41.0, 130.0, 95.76923076923077)","(2.15, 2.38, 2.326153846153846)","(51.0, 130.0, 112.5)","(1.75, 2.12, 2.1072727272727274)"
04-01-2023 11:23:37.381548,"(9.0, 13.0, 12.88888888888889)","(101.0, 990.0, 515.0)","(41.0, 120.0, 106.5)","(2.15, 2.38, 2.321176470588235)","(51.0, 130.0, 116.875)","(1.75, 2.14, 2.1175)"
04-01-2023 11:23:38.501050,"(9.0, 12.5, 12.416666666666666)","(101.0, 990.0, 730.625)","(41.0, 110.0, 106.0)","(2.15, 2.36, 2.317142857142857)","(51.0, 130.0, 116.875)","(1.75, 2.14, 2.1314285714285717)"
04-01-2023 11:23:39.617650,"(9.0, 13.0, 11.875)","(101.0, 990.0, 540.0)","(41.0, 110.0, 92.4)","(2.15, 2.36, 2.3527272727272726)","(51.0, 130.0, 116.875)","(1.75, 2.14, 2.131794871794872)"
04-01-2023 11:23:40.634943,"(9.0, 12.0, 11.7)","(101.0, 980.0, 820.0)","(41.0, 110.0, 92.4)","(2.15, 2.38, 2.36125)","(51.0, 130.0, 119.23076923076923)","(1.75, 2.14, 2.1493333333333333)"
04-01-2023 11:23:41.547639,"(9.0, 11.0, 10.93939393939394)","(101.0, 350.0, 270.0)","(41.0, 75.0, 73.91304347826087)","(2.15, 2.4, 2.3741666666666665)","(51.0, 130.0, 119.23076923076923)","(1.75, 2.16, 2.1545454545454548)"
04-01-2023 11:23:42.514630,"(9.0, 12.5, 11.833333333333334)","(101.0, 350.0, 243.33333333333334)","(41.0, 75.0, 73.91304347826087)","(2.15, 2.36, 2.3466666666666667)","(51.0, 130.0, 125.0)","(1.75, 2.16, 2.176)"
04-01-2023 11:23:43.521029,"(9.0, 12.5, 11.944444444444445)","(101.0, 350.0, 243.33333333333334)","(41.0, 75.0, 73.75)","(2.15, 2.36, 2.3466666666666667)","(51.0, 130.0, 118.0)","(1.75, 2.18, 2.16421052631579)"
04-01-2023 11:23:44.626846,"(9.0, 12.5, 12.166666666666666)","(101.0, 350.0, 243.33333333333334)","(41.0, 75.0, 98.42105263157895)","(2.15, 2.36, 2.3513157894736842)","(51.0, 130.0, 122.5)","(1.75, 2.18, 2.157777777777778)"
04-01-2023 11:23:45.705884,"(9.0, 12.5, 12.023809523809524)","(101.0, 350.0, 243.33333333333334)","(41.0, 100.0, 98.42105263157895)","(2.15, 2.36, 2.3513157894736842)","(51.0, 130.0, 122.5)","(1.75, 2.18, 2.157777777777778)"
04-01-2023 11:23:46.682538,"(9.0, 12.5, 11.879310344827585)","(101.0, 350.0, 307.1428571428571)","(41.0, 100.0, 98.33333333333334)","(2.15, 2.36, 2.3375999999999997)","(51.0, 130.0, 117.14285714285714)","(1.75, 2.16, 2.146060606060606)"
04-01-2023 11:23:47.585326,"(8.5, 12.0, 11.666666666666666)","(101.0, 350.0, 263.3333333333333)","(41.0, 100.0, 98.33333333333334)","(2.1, 2.36, 2.3302325581395347)","(51.0, 130.0, 117.14285714285714)","(1.7, 2.16, 2.146060606060606)"
04-01-2023 11:23:48.560593,"(8.5, 12.0, 11.85)","(101.0, 350.0, 306.0)","(41.0, 100.0, 98.33333333333334)","(2.1, 2.36, 2.36)","(51.0, 130.0, 117.14285714285714)","(1.7, 2.16, 2.1371428571428575)"
04-01-2023 11:23:49.637575,"(8.5, 12.0, 11.944444444444445)","(101.0, 350.0, 315.0)","(41.0, 110.0, 93.33333333333333)","(2.1, 2.38, 2.36)","(51.0, 130.0, 117.14285714285714)","(1.7, 2.14, 2.1371428571428575)"
04-01-2023 11:23:50.694986,"(8.5, 12.0, 11.869565217391305)","(101.0, 350.0, 315.0)","(41.0, 110.0, 93.15789473684211)","(2.1, 2.4, 2.3746153846153844)","(51.0, 130.0, 119.28571428571428)","(1.7, 2.12, 2.0773076923076923)"
04-01-2023 11:23:51.681386,"(8.5, 12.5, 12.0)","(101.0, 350.0, 315.0)","(41.0, 110.0, 93.15789473684211)","(2.1, 2.4, 2.3828571428571426)","(51.0, 130.0, 119.28571428571428)","(1.7, 2.12, 2.101764705882353)"
04-01-2023 11:23:52.664333,"(8.5, 12.5, 11.951612903225806)","(101.0, 350.0, 315.0)","(41.0, 110.0, 95.45454545454545)","(2.1, 2.38, 2.361333333333333)","(51.0, 130.0, 119.28571428571428)","(1.7, 2.12, 2.102727272727273)"
04-01-2023 11:23:53.565120,"(9.0, 12.5, 11.951612903225806)","(101.0, 340.0, 325.0)","(41.0, 110.0, 96.08695652173913)","(2.1, 2.38, 2.361333333333333)","(61.0, 130.0, 119.28571428571428)","(1.8, 2.12, 2.102727272727273)"
04-01-2023 11:23:54.521609,"(9.0, 12.5, 11.933333333333334)","(101.0, 340.0, 325.0)","(41.0, 100.0, 98.125)","(2.1, 2.38, 2.352)","(61.0, 130.0, 119.28571428571428)","(1.8, 2.12, 2.117017543859649)"
04-01-2023 11:23:55.543602,"(9.0, 12.5, 11.951612903225806)","(101.0, 340.0, 322.0)","(41.0, 100.0, 97.5)","(2.1, 2.36, 2.3474074074074074)","(61.0, 130.0, 119.28571428571428)","(1.8, 2.12, 2.1315789473684212)"
04-01-2023 11:23:56.633574,"(9.0, 12.5, 12.027777777777779)","(101.0, 340.0, 256.0)","(41.0, 100.0, 91.07142857142857)","(2.1, 2.36, 2.3357142857142854)","(61.0, 130.0, 117.14285714285714)","(1.8, 2.16, 2.1353846153846154)"
04-01-2023 11:23:57.689610,"(9.0, 12.0, 11.882352941176471)","(101.0, 340.0, 280.0)","(41.0, 100.0, 91.07142857142857)","(2.1, 2.36, 2.322222222222222)","(61.0, 130.0, 117.14285714285714)","(1.8, 2.16, 2.146666666666667)"
04-01-2023 11:23:58.725015,"(9.0, 12.0, 11.636363636363637)","(101.0, 340.0, 280.0)","(41.0, 100.0, 91.07142857142857)","(2.1, 2.36, 2.3209302325581396)","(61.0, 130.0, 117.14285714285714)","(1.8, 2.16, 2.1814285714285715)"
04-01-2023 11:23:59.719065,"(9.0, 12.0, 11.636363636363637)","(101.0, 340.0, 280.0)","(41.0, 100.0, 91.07142857142857)","(2.1, 2.36, 2.3259999999999996)","(61.0, 130.0, 120.0)","(1.8, 2.2, 2.08093023255814)"
04-01-2023 11:24:00.597843,"(9.0, 12.5, 12.026315789473685)","(101.0, 340.0, 280.0)","(41.0, 100.0, 91.66666666666666)","(2.1, 2.38, 2.378301886792453)","(61.0, 130.0, 120.0)","(1.8, 2.1, 2.0648372093023255)"
04-01-2023 11:24:01.565659,"(9.0, 13.5, 13.25)","(101.0, 350.0, 283.3333333333333)","(41.0, 110.0, 94.13043478260869)","(2.1, 2.4, 2.3855421686746987)","(61.0, 130.0, 136.0)","(1.8, 2.1, 2.067878787878788)"
04-01-2023 11:24:02.534253,"(9.0, 13.0, 12.966666666666667)","(101.0, 350.0, 283.3333333333333)","(41.0, 130.0, 86.57894736842105)","(2.1, 2.4, 2.400625)","(61.0, 140.0, 136.66666666666669)","(1.8, 2.1, 2.054054054054054)"
04-01-2023 11:24:03.512525,"(9.0, 13.5, 13.06)","(101.0, 350.0, 266.6666666666667)","(41.0, 130.0, 95.625)","(2.1, 2.42, 2.4046153846153846)","(61.0, 140.0, 136.66666666666669)","(1.8, 2.08, 2.0428571428571427)"
04-01-2023 11:24:04.471830,"(9.0, 13.5, 13.289473684210526)","(101.0, 350.0, 266.6666666666667)","(41.0, 130.0, 95.625)","(2.1, 2.42, 2.4046153846153846)","(61.0, 140.0, 136.66666666666669)","(1.8, 2.06, 2.0408)"
04-01-2023 11:24:05.381168,"(9.0, 13.5, 13.326086956521738)","(101.0, 350.0, 266.6666666666667)","(41.0, 130.0, 86.57894736842105)","(2.1, 2.42, 2.4057142857142857)","(61.0, 140.0, 136.0)","(1.8, 2.06, 2.0408)"
04-01-2023 11:24:06.240194,"(9.0, 13.5, 13.289473684210526)","(101.0, 350.0, 283.3333333333333)","(41.0, 120.0, 105.0)","(2.1, 2.42, 2.409090909090909)","(61.0, 140.0, 136.0)","(1.8, 2.06, 2.0406666666666666)"
04-01-2023 11:24:07.440265,"(9.0, 13.5, 13.30952380952381)","(101.0, 350.0, 300.0)","(41.0, 120.0, 102.0)","(2.1, 2.42, 2.373548387096774)","(61.0, 140.0, 136.66666666666669)","(1.8, 2.06, 2.0816058394160586)"
04-01-2023 11:24:08.611270,"(9.0, 13.5, 13.12962962962963)","(101.0, 350.0, 300.0)","(41.0, 120.0, 98.47826086956522)","(2.1, 2.38, 2.3681632653061224)","(61.0, 140.0, 125.0)","(1.8, 2.12, 2.0820216606498194)"
04-01-2023 11:24:09.772710,"(9.0, 13.5, 13.12962962962963)","(101.0, 350.0, 283.3333333333333)","(41.0, 120.0, 93.0)","(2.1, 2.38, 2.3752173913043477)","(61.0, 140.0, 125.0)","(1.8, 2.12, 2.0635714285714286)"
04-01-2023 11:24:10.901059,"(9.0, 14.0, 13.4)","(101.0, 350.0, 266.6666666666667)","(41.0, 120.0, 93.0)","(2.1, 2.38, 2.373333333333333)","(61.0, 140.0, 125.0)","(1.8, 2.1, 2.08)"
04-01-2023 11:24:11.993724,"(9.0, 13.5, 13.441176470588236)","(101.0, 350.0, 266.6666666666667)","(41.0, 120.0, 93.0)","(2.15, 2.38, 2.373333333333333)","(61.0, 140.0, 125.0)","(1.75, 2.1, 2.08)"
04-01-2023 11:24:13.040336,"(9.0, 13.5, 13.256756756756756)","(101.0, 350.0, 266.6666666666667)","(41.0, 120.0, 103.125)","(2.15, 2.38, 2.373333333333333)","(61.0, 140.0, 125.0)","(1.75, 2.1, 2.085299145299145)"
04-01-2023 11:24:14.044322,"(9.0, 13.5, 13.256756756756756)","(101.0, 350.0, 266.6666666666667)","(41.0, 120.0, 103.125)","(2.15, 2.38, 2.367857142857143)","(61.0, 140.0, 128.0)","(1.75, 2.1, 2.0842201834862384)"
04-01-2023 11:24:15.065383,"(9.0, 13.5, 13.209677419354838)","(101.0, 350.0, 266.6666666666667)","(41.0, 120.0, 85.71428571428571)","(2.1, 2.4, 2.3754285714285714)","(61.0, 140.0, 116.875)","(1.75, 2.1, 2.087809523809524)"
04-01-2023 11:24:16.108557,"(9.0, 13.5, 13.242857142857144)","(101.0, 350.0, 266.6666666666667)","(41.0, 120.0, 85.71428571428571)","(2.1, 2.4, 2.3735384615384616)","(61.0, 130.0, 117.36842105263158)","(1.75, 2.1, 2.087809523809524)"
04-01-2023 11:24:17.118196,"(9.0, 13.5, 13.067567567567568)","(101.0, 350.0, 266.6666666666667)","(41.0, 120.0, 85.71428571428571)","(2.1, 2.4, 2.3735384615384616)","(61.0, 130.0, 115.0)","(1.75, 2.1, 2.0901030927835054)"
04-01-2023 11:24:18.177063,"(9.0, 13.5, 13.067567567567568)","(101.0, 350.0, 266.6666666666667)","(41.0, 110.0, 98.46153846153845)","(2.1, 2.4, 2.3735384615384616)","(61.0, 130.0, 110.9090909090909)","(1.75, 2.1, 2.083783783783784)"
04-01-2023 11:24:19.236352,"(9.0, 13.5, 12.944444444444445)","(101.0, 350.0, 266.6666666666667)","(41.0, 110.0, 100.625)","(2.1, 2.4, 2.371578947368421)","(61.0, 130.0, 110.9090909090909)","(1.75, 2.1, 2.083783783783784)"
04-01-2023 11:24:20.267903,"(9.0, 13.5, 13.016129032258064)","(101.0, 350.0, 266.6666666666667)","(41.0, 110.0, 100.625)","(2.1, 2.4, 2.371578947368421)","(61.0, 130.0, 115.0)","(1.75, 2.1, 2.083783783783784)"
04-01-2023 11:24:21.252595,"(9.0, 13.5, 13.0)","(101.0, 350.0, 266.6666666666667)","(41.0, 110.0, 105.5)","(2.05, 2.4, 2.371578947368421)","(61.0, 130.0, 115.0)","(1.8, 2.1, 2.083783783783784)"
04-01-2023 11:24:22.346482,"(9.0, 13.0, 12.823529411764707)","(101.0, 350.0, 266.6666666666667)","(41.0, 110.0, 105.5)","(2.05, 2.4, 2.3751724137931034)","(61.0, 130.0, 115.0)","(1.8, 2.1, 2.088993288590604)"
04-01-2023 11:24:23.272266,"(9.0, 13.0, 12.5625)","(101.0, 350.0, 327.77777777777777)","(41.0, 110.0, 104.28571428571428)","(2.05, 2.4, 2.373333333333333)","(61.0, 130.0, 110.9090909090909)","(1.8, 2.1, 2.0927272727272728)"
04-01-2023 11:24:24.315544,"(9.0, 13.0, 12.708333333333334)","(101.0, 350.0, 327.77777777777777)","(41.0, 110.0, 102.0)","(2.05, 2.38, 2.37864406779661)","(61.0, 130.0, 115.0)","(1.8, 2.1, 2.0927272727272728)"
04-01-2023 11:24:25.353587,"(9.0, 13.0, 12.72)","(101.0, 350.0, 327.77777777777777)","(41.0, 110.0, 104.28571428571428)","(2.05, 2.38, 2.37864406779661)","(61.0, 130.0, 112.5)","(1.8, 2.1, 2.0927272727272728)"
04-01-2023 11:24:26.510864,"(9.0, 13.0, 12.705882352941176)","(101.0, 350.0, 333.33333333333337)","(41.0, 110.0, 102.94117647058823)","(2.05, 2.38, 2.38)","(61.0, 130.0, 116.0)","(1.8, 2.1, 2.092982456140351)"
04-01-2023 11:24:27.603358,"(9.0, 13.0, 12.538461538461538)","(101.0, 350.0, 333.33333333333337)","(41.0, 110.0, 102.94117647058823)","(2.05, 2.4, 2.3838961038961037)","(61.0, 140.0, 113.75)","(1.8, 2.1, 2.093939393939394)"
04-01-2023 11:24:28.630013,"(9.0, 12.5, 12.481481481481481)","(101.0, 350.0, 325.0)","(41.0, 110.0, 100.0)","(2.05, 2.4, 2.38021978021978)","(61.0, 140.0, 113.75)","(1.8, 2.1, 2.0956521739130434)"
04-01-2023 11:24:29.558425,"(9.0, 12.5, 12.481481481481481)","(101.0, 350.0, 300.0)","(41.0, 110.0, 100.0)","(2.05, 2.4, 2.3786363636363634)","(61.0, 140.0, 126.25)","(1.8, 2.1, 2.0994174757281554)"
04-01-2023 11:24:30.609279,"(9.0, 12.5, 12.481481481481481)","(101.0, 350.0, 300.0)","(41.0, 110.0, 102.94117647058823)","(2.05, 2.4, 2.379111111111111)","(61.0, 130.0, 126.25)","(1.8, 2.1, 2.098867924528302)"
04-01-2023 11:24:31.643401,"(9.0, 12.5, 12.34)","(101.0, 350.0, 300.0)","(41.0, 110.0, 102.94117647058823)","(2.05, 2.4, 2.3859649122807016)","(61.0, 130.0, 126.25)","(1.8, 2.1, 2.095)"
04-01-2023 11:24:32.715806,"(9.0, 12.0, 11.955882352941176)","(101.0, 350.0, 325.0)","(41.0, 110.0, 105.38461538461539)","(2.05, 2.4, 2.4213953488372093)","(61.0, 130.0, 125.0)","(1.8, 2.1, 2.070666666666667)"
04-01-2023 11:24:33.714443,"(9.0, 12.5, 12.10344827586207)","(101.0, 350.0, 325.0)","(41.0, 110.0, 105.38461538461539)","(2.05, 2.44, 2.4227692307692306)","(61.0, 140.0, 125.0)","(1.8, 2.08, 2.075135135135135)"
04-01-2023 11:24:34.736363,"(9.0, 12.5, 12.203703703703704)","(101.0, 340.0, 317.5)","(41.0, 130.0, 109.6875)","(2.05, 2.44, 2.434285714285714)","(61.0, 140.0, 125.45454545454545)","(1.8, 2.1, 2.060246913580247)"
04-01-2023 11:24:35.727973,"(9.0, 12.5, 12.203703703703704)","(101.0, 340.0, 304.0)","(41.0, 130.0, 109.6875)","(2.05, 2.44, 2.434285714285714)","(61.0, 140.0, 151.42857142857144)","(1.8, 2.08, 2.057471264367816)"
04-01-2023 11:24:36.646393,"(9.0, 12.5, 12.166666666666666)","(101.0, 340.0, 304.0)","(41.0, 130.0, 109.41176470588235)","(2.05, 2.48, 2.454090909090909)","(61.0, 160.0, 148.0)","(1.8, 2.08, 2.062181818181818)"
04-01-2023 11:24:37.536625,"(9.0, 12.5, 12.114285714285714)","(101.0, 340.0, 271.42857142857144)","(41.0, 130.0, 100.83333333333334)","(2.05, 2.44, 2.4360975609756097)","(61.0, 160.0, 148.0)","(1.8, 2.08, 2.062181818181818)"
04-01-2023 11:24:38.420459,"(9.0, 12.5, 12.108695652173914)","(101.0, 340.0, 271.42857142857144)","(41.0, 130.0, 100.83333333333334)","(2.05, 2.44, 2.4368)","(61.0, 140.0, 134.28571428571428)","(1.8, 2.08, 2.0621782178217822)"
04-01-2023 11:24:39.362556,"(9.0, 12.0, 11.977272727272727)","(101.0, 340.0, 271.42857142857144)","(41.0, 130.0, 109.41176470588235)","(2.05, 2.44, 2.4370588235294117)","(61.0, 140.0, 134.28571428571428)","(1.8, 2.08, 2.072)"
04-01-2023 11:24:40.347481,"(9.0, 12.0, 11.977272727272727)","(101.0, 340.0, 272.0)","(41.0, 130.0, 109.41176470588235)","(2.05, 2.44, 2.4298245614035086)","(61.0, 140.0, 134.28571428571428)","(1.8, 2.1, 2.079607843137255)"
04-01-2023 11:24:41.327163,"(9.0, 12.0, 11.977272727272727)","(101.0, 340.0, 272.0)","(41.0, 130.0, 109.41176470588235)","(2.05, 2.46, 2.4303703703703703)","(61.0, 140.0, 100.625)","(1.8, 2.1, 2.081913043478261)"
04-01-2023 11:24:42.261363,"(9.0, 12.0, 11.909090909090908)","(101.0, 340.0, 233.33333333333334)","(41.0, 130.0, 98.18181818181819)","(2.05, 2.46, 2.4308571428571426)","(61.0, 140.0, 100.625)","(1.8, 2.1, 2.08375)"
04-01-2023 11:24:43.154587,"(9.0, 11.5, 11.25)","(101.0, 340.0, 280.0)","(41.0, 130.0, 98.18181818181819)","(2.05, 2.46, 2.4357142857142855)","(61.0, 140.0, 104.0)","(1.8, 2.1, 2.0805607476635513)"
04-01-2023 11:24:44.136348,"(9.0, 12.0, 11.689655172413794)","(101.0, 340.0, 280.0)","(41.0, 130.0, 109.41176470588235)","(2.05, 2.46, 2.4270588235294115)","(61.0, 100.0, 99.04761904761905)","(1.8, 2.1, 2.082790697674419)"
04-01-2023 11:24:45.068119,"(9.0, 12.0, 11.689655172413794)","(101.0, 340.0, 283.52941176470586)","(41.0, 130.0, 109.41176470588235)","(2.05, 2.46, 2.4345454545454546)","(61.0, 100.0, 99.25)","(1.8, 2.1, 2.084390243902439)"
04-01-2023 11:24:46.088958,"(9.0, 12.0, 11.625)","(101.0, 340.0, 283.52941176470586)","(41.0, 130.0, 98.18181818181819)","(2.05, 2.46, 2.4353846153846153)","(61.0, 100.0, 99.25)","(1.8, 2.1, 2.07248)"
04-01-2023 11:24:47.057942,"(9.0, 12.0, 11.620689655172415)","(101.0, 340.0, 280.0)","(41.0, 130.0, 98.18181818181819)","(2.05, 2.48, 2.4588888888888887)","(61.0, 100.0, 99.25)","(1.8, 2.1, 2.0743589743589745)"
04-01-2023 11:24:48.043447,"(9.0, 12.0, 11.620689655172415)","(101.0, 340.0, 280.0)","(41.0, 120.0, 100.0)","(2.05, 2.46, 2.459)","(61.0, 100.0, 99.13043478260869)","(1.8, 2.1, 2.064788732394366)"
04-01-2023 11:24:48.976719,"(9.0, 12.0, 11.602941176470589)","(101.0, 340.0, 280.0)","(41.0, 120.0, 101.53846153846155)","(2.05, 2.46, 2.459)","(61.0, 100.0, 98.84615384615384)","(1.8, 2.1, 2.066521739130435)"
04-01-2023 11:24:49.877348,"(9.0, 12.0, 11.609375)","(101.0, 340.0, 280.0)","(41.0, 120.0, 101.53846153846155)","(2.05, 2.46, 2.4591666666666665)","(61.0, 100.0, 98.63636363636364)","(1.8, 2.08, 2.048358208955224)"
04-01-2023 11:24:50.826815,"(9.0, 12.0, 11.741935483870968)","(101.0, 340.0, 303.0769230769231)","(41.0, 110.0, 100.0)","(2.05, 2.48, 2.4687058823529413)","(61.0, 100.0, 117.22222222222223)","(1.8, 2.06, 2.0837795275590554)"
04-01-2023 11:24:51.715264,"(9.0, 12.5, 11.872093023255815)","(101.0, 340.0, 303.0769230769231)","(41.0, 110.0, 95.0)","(2.05, 2.42, 2.4145454545454546)","(61.0, 120.0, 155.0)","(1.8, 2.1, 2.073975903614458)"
04-01-2023 11:24:52.599526,"(9.0, 12.5, 12.12962962962963)","(101.0, 340.0, 303.0769230769231)","(41.0, 110.0, 95.0)","(2.05, 2.42, 2.403013698630137)","(61.0, 160.0, 155.0)","(1.8, 2.1, 2.066031746031746)"
04-01-2023 11:24:53.516326,"(9.0, 12.5, 12.310344827586206)","(101.0, 340.0, 296.3636363636364)","(41.0, 110.0, 99.0909090909091)","(2.05, 2.42, 2.4)","(61.0, 160.0, 157.4)","(1.8, 2.1, 2.085299145299145)"
04-01-2023 11:24:54.422113,"(9.0, 12.5, 12.310344827586206)","(101.0, 340.0, 296.3636363636364)","(41.0, 110.0, 99.0909090909091)","(2.05, 2.4, 2.3754999999999997)","(61.0, 160.0, 157.4)","(1.8, 2.1, 2.086666666666667)"
04-01-2023 11:24:55.365753,"(9.0, 12.5, 12.328125)","(101.0, 340.0, 303.0769230769231)","(41.0, 120.0, 105.45454545454545)","(2.05, 2.38, 2.372)","(61.0, 160.0, 151.89655172413794)","(1.8, 2.1, 2.091578947368421)"
