,Veilazig,Strong Woman,Musical Millie,Frosty Flirt,Senorita Cometa,Staythirstymyamigo,Kimbells Strategy
08-12-2022 13:47:38.897749,"(17.0, 40.0, 32.0)","(5.5, 7.4, 7.333333333333333)","(4.4, 4.8, 4.426666666666667)","(3.7, 4.6, 4.338461538461538)","(13.0, 18.0, 16.666666666666668)","(11.0, 15.0, 13.5)","(3.4, 4.4, 4.325)"
08-12-2022 13:47:40.170547,"(17.0, 40.0, 34.666666666666664)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.413333333333334)","(3.7, 4.6, 4.323076923076923)","(13.0, 17.5, 17.0)","(11.0, 15.0, 14.25)","(3.4, 4.4, 4.30625)"
08-12-2022 13:47:41.399580,"(17.0, 40.0, 39.92)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.412903225806452)","(3.7, 4.6, 4.323076923076923)","(13.0, 17.5, 17.0)","(11.0, 15.0, 14.25)","(3.4, 4.4, 4.30625)"
08-12-2022 13:47:42.600928,"(17.0, 40.0, 39.92)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.412903225806452)","(3.7, 4.6, 4.323076923076923)","(13.0, 17.5, 17.0)","(11.0, 15.0, 14.25)","(3.4, 4.4, 4.30625)"
08-12-2022 13:47:43.800469,"(17.0, 40.0, 39.92)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.412903225806452)","(3.7, 4.6, 4.35)","(13.0, 17.5, 17.0)","(11.0, 15.0, 14.25)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:44.997985,"(17.0, 60.0, 58.434782608695656)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.412903225806452)","(3.7, 4.5, 4.35)","(13.0, 17.5, 17.0)","(11.0, 15.0, 14.25)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:46.091336,"(17.0, 55.0, 53.869565217391305)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.412903225806452)","(3.7, 4.5, 4.35)","(13.0, 17.5, 17.0)","(11.0, 15.0, 14.25)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:47.248777,"(17.0, 55.0, 53.869565217391305)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.412903225806452)","(3.7, 4.5, 4.35)","(13.0, 17.5, 16.75)","(11.0, 15.0, 14.25)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:48.426753,"(17.0, 55.0, 53.869565217391305)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.412903225806452)","(3.7, 4.5, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 15.0, 13.2)","(3.4, 4.4, 4.233333333333333)"
08-12-2022 13:47:49.627401,"(17.0, 60.0, 44.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.413333333333334)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 13.166666666666666)","(3.4, 4.4, 4.233333333333333)"
08-12-2022 13:47:50.823844,"(17.0, 60.0, 44.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.423529411764706)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 13.166666666666666)","(3.4, 4.4, 4.233333333333333)"
08-12-2022 13:47:51.959363,"(17.0, 55.0, 50.285714285714285)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.423529411764706)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 12.5625)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:52.950764,"(17.0, 36.0, 32.0)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.517647058823529)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 12.681818181818182)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:54.013643,"(17.0, 36.0, 33.8)","(5.5, 7.4, 7.2)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 12.681818181818182)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:55.165038,"(17.0, 36.0, 32.0)","(5.5, 7.4, 7.2)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 12.681818181818182)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:56.314552,"(17.0, 36.0, 32.0)","(5.5, 7.4, 7.2)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 10.875)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:57.506935,"(17.0, 36.0, 32.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 10.875)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:58.694802,"(17.0, 36.0, 32.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 10.875)","(3.4, 4.4, 4.22)"
08-12-2022 13:47:59.845633,"(17.0, 36.0, 32.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 12.9)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:00.894269,"(17.0, 55.0, 44.66666666666667)","(5.5, 7.4, 7.2)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.642857142857142)","(11.0, 13.5, 10.875)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:02.031732,"(17.0, 55.0, 45.33333333333333)","(5.5, 7.4, 7.2)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.61111111111111)","(11.0, 13.5, 10.7)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:03.113645,"(17.0, 55.0, 45.33333333333333)","(5.5, 7.4, 7.2)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.61111111111111)","(11.0, 13.5, 10.7)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:04.297891,"(17.0, 55.0, 45.33333333333333)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.61111111111111)","(11.0, 13.5, 10.7)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:05.416144,"(17.0, 80.0, 44.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.5)","(11.0, 13.5, 10.7)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:06.616629,"(17.0, 80.0, 44.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.5)","(11.0, 13.5, 10.7)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:07.634834,"(17.0, 80.0, 44.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.9, 4.566666666666667)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.5)","(11.0, 13.5, 12.1)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:08.757382,"(17.0, 80.0, 44.0)","(5.5, 7.4, 7.2)","(4.4, 4.9, 4.65)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.5)","(11.0, 13.5, 11.5)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:10.039412,"(17.0, 80.0, 44.0)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.65)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.5)","(11.0, 13.5, 11.5)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:11.352486,"(17.0, 80.0, 69.2)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.65)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.5)","(11.0, 13.5, 11.5)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:12.802460,"(17.0, 80.0, 68.8)","(5.5, 7.4, 7.333333333333333)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.222222222222222)","(13.0, 17.5, 16.5)","(11.0, 13.5, 11.5)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:14.038720,"(17.0, 80.0, 68.8)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.5)","(11.0, 13.5, 11.5)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:15.217978,"(18.0, 80.0, 68.8)","(5.5, 7.6, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.5)","(11.0, 13.5, 11.5)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:16.355750,"(18.0, 80.0, 68.8)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.5)","(11.0, 13.5, 11.7)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:17.342706,"(18.0, 75.0, 50.0)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.5)","(11.0, 13.5, 11.7)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:18.360826,"(18.0, 75.0, 50.0)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 13.5, 11.7)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:19.366008,"(18.0, 75.0, 50.0)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 13.5, 11.7)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:20.486238,"(18.0, 75.0, 50.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 13.5, 10.954545454545455)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:21.614073,"(18.0, 75.0, 50.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 13.0, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:22.798048,"(18.0, 75.0, 50.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:24.030881,"(18.0, 75.0, 50.0)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:25.141292,"(18.0, 75.0, 50.0)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:26.243287,"(18.0, 75.0, 50.0)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:27.290880,"(18.0, 75.0, 60.714285714285715)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:28.296336,"(18.0, 75.0, 50.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:29.376148,"(18.0, 75.0, 50.5)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:30.452052,"(18.0, 75.0, 50.5)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:31.518420,"(18.0, 75.0, 50.5)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:32.624636,"(18.0, 75.0, 50.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:33.674458,"(18.0, 75.0, 50.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:34.746032,"(18.0, 75.0, 50.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.515)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:35.714797,"(18.0, 75.0, 50.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.4639999999999995)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:36.736194,"(18.0, 75.0, 50.5)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.22)"
08-12-2022 13:48:37.750055,"(18.0, 75.0, 50.5)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:38.779707,"(18.0, 75.0, 50.5)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:39.773973,"(18.0, 75.0, 50.5)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.6)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:40.809005,"(21.0, 75.0, 50.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.6)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:41.787923,"(21.0, 75.0, 50.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.6)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:42.766194,"(21.0, 75.0, 50.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.6)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:43.783444,"(21.0, 75.0, 50.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:44.845514,"(21.0, 75.0, 50.5)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:45.943415,"(21.0, 75.0, 50.5)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.3)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:47.034526,"(21.0, 75.0, 50.5)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.954545454545455)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:48.181243,"(21.0, 70.0, 62.666666666666664)","(5.5, 7.6, 7.333333333333333)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.6)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:49.288587,"(21.0, 70.0, 62.666666666666664)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.6)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:50.268794,"(21.0, 70.0, 62.666666666666664)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.6)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:51.275373,"(21.0, 70.0, 62.666666666666664)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.6)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:52.225611,"(21.0, 70.0, 65.9090909090909)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:53.150369,"(21.0, 70.0, 65.5)","(5.5, 7.6, 7.371428571428571)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:54.186698,"(21.0, 70.0, 65.5)","(5.5, 7.6, 7.371428571428571)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.625)","(11.0, 12.5, 11.954545454545455)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:55.164468,"(21.0, 70.0, 65.5)","(5.5, 7.6, 7.371428571428571)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 17.5, 16.333333333333332)","(11.0, 12.5, 11.954545454545455)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:56.149168,"(21.0, 70.0, 65.5)","(5.5, 7.6, 7.371428571428571)","(4.4, 4.8, 4.410810810810811)","(3.7, 4.6, 4.488524590163935)","(13.0, 18.0, 16.6875)","(11.0, 12.5, 11.954545454545455)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:57.116153,"(21.0, 70.0, 65.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.6, 4.478260869565217)","(13.0, 18.0, 16.6875)","(11.0, 12.5, 11.954545454545455)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:58.093931,"(21.0, 70.0, 65.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.6875)","(11.0, 12.5, 11.954545454545455)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:48:59.136042,"(21.0, 70.0, 65.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.6875)","(11.0, 12.5, 12.5)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:00.177316,"(21.0, 70.0, 65.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.6875)","(11.0, 13.5, 11.75)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:01.257239,"(21.0, 70.0, 61.81818181818182)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.833333333333332)","(11.0, 12.5, 11.9375)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:02.376295,"(21.0, 70.0, 61.0)","(5.5, 7.6, 7.371428571428571)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.833333333333332)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:03.476549,"(21.0, 70.0, 61.0)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.833333333333332)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:04.556319,"(21.0, 70.0, 59.0)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.833333333333332)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:05.563742,"(21.0, 70.0, 59.0)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.833333333333332)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:06.554334,"(21.0, 70.0, 55.33333333333333)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.833333333333332)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:07.538274,"(21.0, 70.0, 55.33333333333333)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.833333333333332)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:08.461037,"(21.0, 70.0, 62.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.833333333333332)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:09.479301,"(21.0, 70.0, 62.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.833333333333332)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.228571428571429)"
08-12-2022 13:49:10.499956,"(21.0, 70.0, 62.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(11.0, 12.5, 12.0)","(3.4, 4.4, 4.233333333333333)"
08-12-2022 13:49:11.549794,"(21.0, 70.0, 62.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(11.0, 12.5, 12.0)","(3.4, 4.3, 4.214285714285714)"
08-12-2022 13:49:12.543537,"(21.0, 70.0, 62.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(11.0, 12.5, 12.0)","(3.4, 4.3, 4.199999999999999)"
08-12-2022 13:49:13.559863,"(21.0, 70.0, 62.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(11.0, 12.5, 12.0)","(3.4, 4.3, 4.199999999999999)"
08-12-2022 13:49:14.516519,"(21.0, 70.0, 62.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.409756097560976)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(11.0, 12.5, 12.0)","(3.4, 4.3, 4.207692307692308)"
08-12-2022 13:49:15.526887,"(21.0, 70.0, 62.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.408888888888889)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(11.0, 12.5, 12.0)","(3.4, 4.3, 4.166666666666667)"
08-12-2022 13:49:16.620185,"(21.0, 70.0, 62.5)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.408888888888889)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(11.0, 12.5, 12.0)","(3.4, 4.3, 4.207692307692308)"
08-12-2022 13:49:17.719206,"(21.0, 70.0, 43.6)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.408888888888889)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(11.0, 12.5, 12.0)","(3.4, 4.3, 4.207692307692308)"
08-12-2022 13:49:18.783394,"(21.0, 70.0, 43.6)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.408888888888889)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(11.0, 12.5, 12.0)","(3.4, 4.3, 4.207692307692308)"
08-12-2022 13:49:19.864183,"(21.0, 70.0, 43.6)","(5.5, 7.4, 7.2)","(4.4, 4.8, 4.408888888888889)","(3.7, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(11.0, 12.5, 12.0)","(3.4, 4.3, 4.15)"
08-12-2022 13:49:20.951331,"(21.0, 70.0, 43.6)","(6.0, 7.4, 7.2)","(4.4, 4.8, 4.408888888888889)","(3.8, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(10.0, 12.5, 12.0)","(3.5, 4.3, 4.171428571428572)"
08-12-2022 13:49:22.017749,"(21.0, 70.0, 43.6)","(6.0, 7.4, 7.2)","(4.4, 4.8, 4.408888888888889)","(3.8, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(10.0, 12.5, 12.0)","(3.5, 4.3, 4.171428571428572)"
08-12-2022 13:49:23.045369,"(21.0, 70.0, 43.6)","(6.0, 7.4, 7.2)","(4.4, 4.8, 4.408888888888889)","(3.8, 4.5, 4.493877551020408)","(13.0, 18.0, 16.5)","(10.0, 12.5, 12.0)","(3.5, 4.3, 4.26)"
