,Contract,Out Of Cash,Hope Sure Can,Murphys Mate,Traviss Lauryn,Lightning Zeal,First Black Jack,Nando Flyer
08-01-2023 18:53:46.931334,"(5.0, 9.4, 9.0)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 29.0)","(51.0, 250.0, 185.0)","(1.5, 2.0, 1.94)","(6.0, 7.6, 6.933333333333333)"
08-01-2023 18:53:48.071904,"(5.0, 9.8, 8.942857142857143)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 29.0)","(51.0, 250.0, 185.0)","(1.5, 2.0, 1.94)","(6.0, 7.6, 6.933333333333333)"
08-01-2023 18:53:49.161147,"(5.0, 9.8, 9.05)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.53846153846154)","(51.0, 250.0, 185.0)","(1.5, 2.0, 1.97)","(6.0, 7.6, 6.933333333333333)"
08-01-2023 18:53:50.191549,"(5.0, 9.8, 9.05)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.53846153846154)","(51.0, 250.0, 185.0)","(1.5, 1.99, 1.947142857142857)","(6.0, 7.6, 6.933333333333333)"
08-01-2023 18:53:51.183914,"(5.0, 9.8, 9.05)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.53846153846154)","(51.0, 250.0, 203.33333333333331)","(1.5, 1.99, 1.9081818181818182)","(6.0, 7.6, 6.933333333333333)"
08-01-2023 18:53:52.221720,"(5.0, 9.8, 9.05)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.53846153846154)","(51.0, 250.0, 203.33333333333331)","(1.5, 1.99, 1.9081818181818182)","(6.0, 7.6, 6.933333333333333)"
08-01-2023 18:53:53.284779,"(5.0, 9.8, 9.05)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.53846153846154)","(51.0, 250.0, 203.33333333333331)","(1.5, 1.99, 1.9081818181818182)","(6.0, 7.6, 6.933333333333333)"
08-01-2023 18:53:54.423121,"(5.0, 9.8, 9.05)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.53846153846154)","(51.0, 250.0, 203.33333333333331)","(1.5, 1.99, 1.9081818181818182)","(6.0, 7.6, 6.905263157894737)"
08-01-2023 18:53:55.525832,"(5.0, 9.8, 9.05)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.53846153846154)","(51.0, 250.0, 203.33333333333331)","(1.5, 1.99, 1.9081818181818182)","(6.0, 7.8, 6.905263157894737)"
08-01-2023 18:53:56.600682,"(5.0, 9.8, 9.05)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.25)","(51.0, 250.0, 180.0)","(1.5, 1.99, 1.9081818181818182)","(6.0, 7.8, 6.905263157894737)"
08-01-2023 18:53:57.612009,"(5.0, 9.8, 9.05)","(41.0, 90.0, 87.0)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.25)","(51.0, 250.0, 185.0)","(1.5, 1.99, 1.9081818181818182)","(6.0, 7.8, 6.905263157894737)"
08-01-2023 18:53:58.621121,"(5.0, 9.8, 9.05)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.25)","(51.0, 250.0, 185.0)","(1.5, 1.99, 1.9081818181818182)","(6.0, 7.8, 6.905263157894737)"
08-01-2023 18:53:59.657308,"(5.0, 9.8, 9.05)","(41.0, 95.0, 88.63636363636363)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 59.0)","(21.0, 32.0, 28.25)","(51.0, 250.0, 185.0)","(1.5, 1.99, 1.9081818181818182)","(6.0, 7.8, 6.925)"
08-01-2023 18:54:00.881986,"(5.0, 9.8, 9.05)","(41.0, 95.0, 91.5)","(5.0, 6.4, 5.816666666666666)","(51.0, 70.0, 62.666666666666664)","(21.0, 32.0, 28.25)","(51.0, 250.0, 180.0)","(1.5, 1.99, 1.9081818181818182)","(6.0, 7.8, 6.885714285714285)"
08-01-2023 18:54:02.010364,"(5.0, 9.8, 9.05)","(41.0, 90.0, 81.66666666666667)","(5.0, 6.4, 5.7875000000000005)","(51.0, 70.0, 62.666666666666664)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 180.0)","(1.5, 1.99, 1.9053333333333333)","(6.0, 7.6, 6.781818181818181)"
08-01-2023 18:54:03.127957,"(5.0, 9.8, 9.133333333333335)","(41.0, 90.0, 85.0)","(5.0, 6.4, 6.111764705882353)","(51.0, 70.0, 58.35294117647059)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 210.0)","(1.5, 1.98, 1.9049999999999998)","(6.0, 7.6, 6.76)"
08-01-2023 18:54:04.138545,"(5.0, 9.8, 8.911111111111111)","(41.0, 90.0, 85.0)","(5.0, 6.4, 6.127777777777778)","(51.0, 70.0, 62.666666666666664)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 210.0)","(1.5, 1.98, 1.9049999999999998)","(6.0, 7.4, 6.866666666666666)"
08-01-2023 18:54:05.219247,"(5.0, 9.8, 9.05)","(41.0, 90.0, 85.0)","(5.0, 6.4, 6.127777777777778)","(51.0, 70.0, 62.666666666666664)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 180.0)","(1.5, 1.98, 1.9054545454545453)","(6.0, 7.4, 6.866666666666666)"
08-01-2023 18:54:06.328754,"(5.0, 9.8, 9.133333333333335)","(41.0, 90.0, 85.0)","(5.0, 6.4, 6.127777777777778)","(51.0, 70.0, 62.666666666666664)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 210.0)","(1.5, 1.96, 1.9054545454545453)","(6.0, 7.4, 6.76)"
08-01-2023 18:54:07.401901,"(5.0, 9.8, 8.911111111111111)","(41.0, 90.0, 85.0)","(5.0, 6.6, 6.1)","(51.0, 70.0, 59.0)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 210.0)","(1.5, 1.96, 1.9054545454545453)","(6.0, 7.4, 6.866666666666666)"
08-01-2023 18:54:08.441097,"(5.0, 9.8, 9.133333333333335)","(41.0, 90.0, 85.0)","(5.0, 6.6, 6.199999999999999)","(51.0, 70.0, 63.230769230769226)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 210.0)","(1.5, 1.96, 1.9054545454545453)","(6.0, 7.4, 6.866666666666666)"
08-01-2023 18:54:09.499596,"(5.0, 9.8, 9.466666666666667)","(41.0, 90.0, 85.0)","(5.0, 6.6, 6.266666666666667)","(51.0, 70.0, 62.666666666666664)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.9054545454545453)","(6.0, 7.4, 6.866666666666666)"
08-01-2023 18:54:10.599198,"(5.0, 9.8, 9.682352941176472)","(41.0, 90.0, 85.0)","(5.0, 6.6, 6.199999999999999)","(51.0, 70.0, 62.666666666666664)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 210.0)","(1.5, 1.96, 1.9054545454545453)","(6.0, 7.4, 6.866666666666666)"
08-01-2023 18:54:11.713549,"(5.0, 9.8, 9.666666666666668)","(41.0, 90.0, 85.0)","(5.0, 6.6, 6.199999999999999)","(51.0, 70.0, 54.76923076923077)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.9133333333333333)","(6.0, 7.4, 6.511111111111111)"
08-01-2023 18:54:12.864037,"(5.0, 9.8, 9.177777777777777)","(41.0, 90.0, 81.66666666666667)","(5.0, 6.6, 6.018181818181818)","(51.0, 70.0, 59.0)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.9054545454545453)","(6.0, 7.4, 6.714285714285714)"
08-01-2023 18:54:14.012353,"(5.0, 9.8, 9.4)","(41.0, 95.0, 85.0)","(5.0, 6.6, 6.018181818181818)","(51.0, 70.0, 59.0)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.8963636363636363)","(6.0, 7.4, 6.714285714285714)"
08-01-2023 18:54:15.136055,"(5.0, 9.8, 9.533333333333333)","(41.0, 90.0, 85.0)","(5.0, 6.6, 5.984615384615385)","(51.0, 70.0, 54.76923076923077)","(21.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.8872727272727272)","(6.0, 7.4, 6.714285714285714)"
08-01-2023 18:54:16.224768,"(5.0, 9.8, 9.2)","(41.0, 90.0, 81.66666666666667)","(5.0, 6.6, 6.129411764705882)","(51.0, 70.0, 59.0)","(26.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.8872727272727272)","(6.0, 7.4, 6.714285714285714)"
08-01-2023 18:54:17.269304,"(5.0, 9.8, 9.533333333333333)","(41.0, 90.0, 80.0)","(5.0, 6.6, 5.95)","(51.0, 70.0, 53.5)","(26.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.8872727272727272)","(6.0, 7.4, 6.714285714285714)"
08-01-2023 18:54:18.298385,"(5.0, 9.8, 9.2)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.08)","(51.0, 70.0, 54.76923076923077)","(26.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.8872727272727272)","(6.0, 7.4, 6.963636363636364)"
08-01-2023 18:54:19.369105,"(5.0, 9.8, 9.2)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.127272727272727)","(51.0, 70.0, 59.0)","(26.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.8872727272727272)","(6.0, 7.4, 6.982608695652174)"
08-01-2023 18:54:20.471743,"(5.0, 9.8, 9.533333333333333)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.127272727272727)","(51.0, 70.0, 54.76923076923077)","(26.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.8872727272727272)","(6.0, 7.4, 6.982608695652174)"
08-01-2023 18:54:21.588135,"(5.0, 9.8, 9.2)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.127272727272727)","(51.0, 70.0, 59.0)","(26.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.8872727272727272)","(6.0, 7.4, 6.982608695652174)"
08-01-2023 18:54:22.676129,"(5.0, 9.8, 9.533333333333333)","(41.0, 90.0, 80.0)","(5.0, 6.6, 5.988235294117647)","(51.0, 70.0, 59.0)","(26.0, 32.0, 27.952380952380953)","(51.0, 250.0, 215.0)","(1.5, 1.96, 1.8872727272727272)","(6.0, 7.4, 7.109090909090909)"
08-01-2023 18:54:23.761172,"(5.0, 9.8, 9.73846153846154)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.214814814814814)","(51.0, 70.0, 54.76923076923077)","(26.0, 32.0, 27.64516129032258)","(51.0, 250.0, 190.0)","(1.5, 1.96, 1.8872727272727272)","(6.0, 7.4, 7.044444444444444)"
08-01-2023 18:54:24.804812,"(5.0, 9.8, 9.533333333333333)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.2749999999999995)","(51.0, 70.0, 54.76923076923077)","(26.0, 32.0, 27.64516129032258)","(51.0, 250.0, 190.0)","(1.5, 1.96, 1.8872727272727272)","(6.0, 7.4, 7.044444444444444)"
08-01-2023 18:54:25.858050,"(5.0, 9.8, 9.765217391304349)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.11)","(51.0, 70.0, 54.76923076923077)","(26.0, 32.0, 27.64516129032258)","(51.0, 250.0, 190.0)","(1.5, 1.95, 1.8967999999999998)","(6.0, 7.4, 7.24)"
08-01-2023 18:54:26.920544,"(5.0, 9.8, 9.62857142857143)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.11)","(51.0, 70.0, 54.76923076923077)","(26.0, 32.0, 27.64516129032258)","(51.0, 250.0, 215.0)","(1.5, 1.95, 1.8929999999999998)","(6.0, 7.4, 7.24)"
08-01-2023 18:54:27.989287,"(5.0, 9.8, 9.765217391304349)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.273333333333333)","(51.0, 70.0, 59.0)","(26.0, 32.0, 28.25)","(51.0, 250.0, 215.0)","(1.5, 1.95, 1.8835)","(6.0, 7.4, 7.24)"
08-01-2023 18:54:29.084008,"(5.0, 9.8, 9.62857142857143)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.11)","(51.0, 70.0, 54.76923076923077)","(26.0, 32.0, 28.25)","(51.0, 250.0, 215.0)","(1.5, 1.95, 1.8835)","(6.0, 7.4, 7.24)"
08-01-2023 18:54:30.115257,"(5.0, 9.8, 9.765217391304349)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.273333333333333)","(51.0, 70.0, 59.0)","(26.0, 32.0, 28.25)","(51.0, 250.0, 220.0)","(1.5, 1.95, 1.8776190476190477)","(6.0, 7.4, 7.24)"
08-01-2023 18:54:31.196305,"(5.0, 9.8, 9.765217391304349)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.090909090909091)","(51.0, 70.0, 54.76923076923077)","(26.0, 32.0, 28.451612903225808)","(51.0, 250.0, 220.0)","(1.5, 1.95, 1.8756521739130436)","(6.0, 7.4, 7.24)"
08-01-2023 18:54:32.305317,"(5.0, 9.8, 9.16)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.273333333333333)","(51.0, 70.0, 57.42857142857143)","(26.0, 32.0, 28.25)","(51.0, 250.0, 220.0)","(1.5, 1.95, 1.874)","(6.0, 7.4, 7.24)"
08-01-2023 18:54:33.465415,"(5.0, 9.8, 9.342857142857143)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 54.76923076923077)","(26.0, 32.0, 28.25)","(51.0, 250.0, 220.0)","(1.5, 1.95, 1.8645)","(6.0, 7.4, 7.24)"
08-01-2023 18:54:34.561537,"(5.0, 9.6, 9.36)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 54.76923076923077)","(26.0, 32.0, 28.125)","(51.0, 250.0, 220.0)","(1.5, 1.95, 1.8844827586206896)","(6.0, 7.4, 7.311111111111112)"
08-01-2023 18:54:35.697091,"(5.0, 9.6, 9.317647058823528)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 59.0)","(26.0, 30.0, 28.125)","(51.0, 250.0, 220.0)","(1.5, 1.95, 1.9318181818181817)","(6.0, 7.4, 7.311111111111112)"
08-01-2023 18:54:36.820776,"(5.0, 9.6, 9.10909090909091)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.273333333333333)","(51.0, 70.0, 54.76923076923077)","(26.0, 30.0, 28.125)","(51.0, 250.0, 220.0)","(1.5, 1.94, 1.9318181818181817)","(6.0, 7.4, 7.311111111111112)"
08-01-2023 18:54:37.874267,"(5.0, 9.6, 9.317647058823528)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 54.76923076923077)","(26.0, 30.0, 27.574468085106382)","(51.0, 250.0, 215.0)","(1.5, 1.94, 1.9318181818181817)","(6.0, 7.4, 7.3999999999999995)"
08-01-2023 18:54:38.892190,"(5.0, 9.6, 9.317647058823528)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 54.76923076923077)","(26.0, 30.0, 26.526315789473685)","(51.0, 250.0, 220.0)","(1.5, 1.94, 1.9318181818181817)","(6.0, 7.6, 7.522222222222222)"
08-01-2023 18:54:39.957907,"(5.0, 9.4, 9.05)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 54.76923076923077)","(26.0, 30.0, 24.8)","(51.0, 250.0, 220.0)","(1.5, 1.94, 1.8733333333333335)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:41.084184,"(5.0, 9.4, 9.100000000000001)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 59.0)","(26.0, 27.0, 25.22222222222222)","(51.0, 250.0, 215.0)","(1.5, 1.94, 1.8733333333333335)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:42.246371,"(5.0, 9.6, 9.2)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 54.76923076923077)","(26.0, 27.0, 25.22222222222222)","(51.0, 250.0, 220.0)","(1.5, 1.94, 1.8733333333333335)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:43.371125,"(5.0, 9.6, 8.977777777777778)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 54.76923076923077)","(26.0, 27.0, 25.22222222222222)","(51.0, 250.0, 220.0)","(1.5, 1.94, 1.8672727272727274)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:44.456323,"(5.0, 9.4, 8.933333333333334)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 59.0)","(26.0, 27.0, 24.473684210526315)","(51.0, 250.0, 220.0)","(1.5, 1.94, 1.8672727272727274)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:45.561652,"(5.0, 9.4, 9.100000000000001)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.273333333333333)","(51.0, 70.0, 54.76923076923077)","(26.0, 27.0, 24.473684210526315)","(51.0, 250.0, 215.0)","(1.5, 1.94, 1.8672727272727274)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:46.676726,"(5.0, 9.4, 8.861538461538462)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.11)","(51.0, 70.0, 59.0)","(26.0, 27.0, 24.473684210526315)","(51.0, 250.0, 215.0)","(1.5, 1.94, 1.8672727272727274)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:47.730466,"(5.0, 9.4, 9.15)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.273333333333333)","(51.0, 70.0, 59.0)","(26.0, 27.0, 24.473684210526315)","(51.0, 250.0, 185.0)","(1.5, 1.94, 1.8672727272727274)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:48.850591,"(5.0, 9.4, 9.0)","(41.0, 90.0, 85.83333333333334)","(5.0, 6.6, 6.3549999999999995)","(51.0, 70.0, 53.5)","(26.0, 27.0, 24.473684210526315)","(51.0, 250.0, 210.0)","(1.5, 1.94, 1.8672727272727274)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:49.969385,"(5.0, 9.4, 8.777777777777777)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.395833333333333)","(51.0, 70.0, 59.0)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 190.0)","(1.5, 1.94, 1.8672727272727274)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:51.009954,"(5.0, 9.4, 9.100000000000001)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.395833333333333)","(51.0, 70.0, 59.0)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 216.66666666666666)","(1.5, 1.94, 1.868)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:52.041500,"(5.0, 9.0, 8.571428571428571)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.395833333333333)","(51.0, 70.0, 54.76923076923077)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 216.66666666666666)","(1.5, 1.94, 1.868)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:53.060381,"(5.0, 9.0, 8.571428571428571)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.395833333333333)","(51.0, 70.0, 59.0)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 220.0)","(1.5, 1.94, 1.868)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:54.128135,"(5.0, 9.0, 8.571428571428571)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.395833333333333)","(51.0, 70.0, 59.0)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 220.0)","(1.5, 1.94, 1.868)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:55.247116,"(5.0, 9.0, 8.571428571428571)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.395833333333333)","(51.0, 70.0, 55.857142857142854)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 220.0)","(1.5, 1.94, 1.9164705882352941)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:56.361843,"(5.0, 9.0, 8.571428571428571)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.395833333333333)","(51.0, 70.0, 60.22222222222222)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 220.0)","(1.5, 1.94, 1.909230769230769)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:57.466780,"(5.0, 9.0, 8.571428571428571)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.395833333333333)","(51.0, 70.0, 60.22222222222222)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 220.0)","(1.5, 1.94, 1.909230769230769)","(6.0, 7.8, 7.6)"
08-01-2023 18:54:58.592955,"(5.0, 9.0, 8.58)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.395833333333333)","(51.0, 70.0, 60.22222222222222)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 220.0)","(1.5, 1.94, 1.92125)","(6.0, 7.8, 7.533333333333333)"
08-01-2023 18:54:59.634160,"(5.0, 9.0, 8.58)","(41.0, 90.0, 80.0)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 55.857142857142854)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 222.85714285714286)","(1.5, 1.94, 1.9284615384615384)","(6.0, 7.8, 7.533333333333333)"
08-01-2023 18:55:00.664878,"(5.0, 9.0, 8.58)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 60.22222222222222)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 220.0)","(1.5, 1.94, 1.928)","(6.0, 7.8, 7.533333333333333)"
08-01-2023 18:55:01.725411,"(5.0, 9.0, 8.58)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 55.857142857142854)","(26.0, 27.0, 24.473684210526315)","(51.0, 240.0, 218.0)","(1.5, 1.94, 1.8875000000000002)","(6.0, 7.8, 7.533333333333333)"
08-01-2023 18:55:02.881667,"(5.0, 9.0, 8.58)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 60.22222222222222)","(26.0, 27.0, 24.45)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.94, 1.8875000000000002)","(6.0, 7.8, 7.654545454545454)"
08-01-2023 18:55:04.027422,"(5.0, 9.0, 8.58)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 55.857142857142854)","(26.0, 27.0, 24.45)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.94, 1.8875000000000002)","(6.0, 7.8, 7.654545454545454)"
08-01-2023 18:55:05.147045,"(5.0, 9.0, 8.58)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 60.22222222222222)","(26.0, 27.0, 24.45)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.94, 1.8875000000000002)","(6.0, 7.8, 7.654545454545454)"
08-01-2023 18:55:06.247662,"(5.0, 9.0, 8.58)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 57.42857142857143)","(26.0, 27.0, 25.5)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.94, 1.8753333333333335)","(6.0, 7.8, 7.654545454545454)"
08-01-2023 18:55:07.306978,"(5.0, 9.0, 8.58)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 54.76923076923077)","(26.0, 26.0, 25.5)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.95, 1.8753333333333335)","(6.0, 7.8, 7.654545454545454)"
08-01-2023 18:55:08.394153,"(5.0, 9.0, 8.58)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 59.0)","(26.0, 26.0, 25.5)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.95, 1.8753333333333335)","(6.0, 7.8, 7.4)"
08-01-2023 18:55:09.442728,"(5.0, 9.0, 8.58)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 59.0)","(26.0, 26.0, 25.5)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.95, 1.8763636363636365)","(6.0, 7.8, 7.6)"
08-01-2023 18:55:10.505678,"(5.0, 9.0, 8.688888888888888)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 60.22222222222222)","(26.0, 26.0, 25.5)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.94, 1.8746666666666667)","(6.0, 7.8, 7.6)"
08-01-2023 18:55:11.615209,"(5.0, 9.0, 8.688888888888888)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 60.22222222222222)","(26.0, 26.0, 24.6)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.94, 1.8763636363636365)","(6.0, 7.8, 7.6)"
08-01-2023 18:55:12.693310,"(5.0, 9.0, 8.688888888888888)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 55.857142857142854)","(26.0, 25.0, 25.5)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.94, 1.8763636363636365)","(6.0, 7.8, 7.753846153846154)"
08-01-2023 18:55:13.717242,"(5.0, 9.0, 8.766666666666666)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 55.857142857142854)","(26.0, 26.0, 25.5)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.94, 1.8763636363636365)","(6.0, 7.8, 7.77391304347826)"
08-01-2023 18:55:14.810189,"(5.0, 9.0, 8.766666666666666)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 55.857142857142854)","(26.0, 26.0, 24.75)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.94, 1.8763636363636365)","(6.0, 7.8, 7.77391304347826)"
08-01-2023 18:55:15.948324,"(5.0, 9.0, 8.766666666666666)","(41.0, 95.0, 78.33333333333333)","(5.0, 6.6, 6.352941176470588)","(51.0, 70.0, 60.22222222222222)","(26.0, 25.0, 24.75)","(51.0, 240.0, 221.66666666666666)","(1.5, 1.94, 1.8763636363636365)","(6.0, 7.8, 7.77391304347826)"
