,Alpha Raphel,Pimmy,Myka,Cracking Miss,Curious Caza,Once You Go
04-01-2023 13:23:38.938652,"(6.0, 8.0, 7.0)","(10.0, 21.0, 17.615384615384617)","(5.0, 10.5, 8.65)","(4.6, 8.0, 7.777777777777778)","(1.85, 2.02, 1.983157894736842)","(12.0, 26.0, 24.05)"
04-01-2023 13:23:40.069916,"(6.0, 8.0, 7.0)","(10.0, 21.0, 17.615384615384617)","(5.0, 10.5, 8.65)","(4.6, 8.0, 7.777777777777778)","(1.85, 2.02, 1.983157894736842)","(12.0, 26.0, 24.05)"
04-01-2023 13:23:41.196583,"(6.0, 8.0, 7.0)","(10.0, 21.0, 17.615384615384617)","(5.0, 10.5, 10.3)","(4.6, 8.0, 7.5)","(1.85, 2.02, 1.983157894736842)","(12.0, 26.0, 24.05)"
04-01-2023 13:23:42.491973,"(6.0, 8.0, 7.2)","(10.0, 21.0, 17.307692307692307)","(5.0, 11.0, 8.65)","(4.6, 8.0, 9.033333333333333)","(1.85, 2.02, 1.983157894736842)","(12.0, 26.0, 24.05)"
04-01-2023 13:23:43.684005,"(6.0, 7.8, 6.946666666666666)","(10.0, 21.0, 17.615384615384617)","(5.0, 10.5, 8.223076923076922)","(4.6, 10.5, 8.947058823529412)","(1.85, 2.02, 1.985625)","(12.0, 26.0, 20.944444444444443)"
04-01-2023 13:23:45.107034,"(6.0, 7.8, 6.946666666666666)","(10.0, 21.0, 17.615384615384617)","(5.0, 10.5, 8.385714285714286)","(4.6, 10.5, 8.947058823529412)","(1.85, 2.02, 1.9894444444444443)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:46.178215,"(6.0, 7.8, 6.946666666666666)","(10.0, 21.0, 17.615384615384617)","(5.0, 10.5, 8.385714285714286)","(4.6, 10.5, 8.947058823529412)","(1.85, 2.02, 1.9894444444444443)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:47.198603,"(6.0, 7.8, 6.946666666666666)","(10.0, 21.0, 17.615384615384617)","(5.0, 10.5, 8.385714285714286)","(4.6, 10.5, 8.947058823529412)","(1.85, 2.02, 1.9894444444444443)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:48.245600,"(6.0, 7.8, 6.946666666666666)","(10.0, 21.0, 17.615384615384617)","(5.0, 10.5, 8.385714285714286)","(4.6, 10.5, 8.947058823529412)","(1.85, 2.02, 1.9894444444444443)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:49.259522,"(6.0, 7.8, 7.32)","(10.0, 21.0, 15.923076923076923)","(5.0, 11.0, 10.399999999999999)","(4.6, 10.5, 8.3)","(1.85, 2.02, 1.9866666666666666)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:50.342176,"(6.0, 7.6, 7.016666666666667)","(10.0, 21.0, 19.714285714285715)","(5.0, 10.5, 8.385714285714286)","(4.6, 10.5, 8.953333333333333)","(1.85, 2.0, 1.9866666666666666)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:51.392850,"(6.0, 7.6, 6.8533333333333335)","(10.0, 21.0, 19.714285714285715)","(5.0, 10.5, 8.385714285714286)","(4.6, 10.5, 8.953333333333333)","(1.85, 2.0, 1.9866666666666666)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:52.491808,"(6.0, 7.6, 6.8533333333333335)","(10.0, 21.0, 19.714285714285715)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.5, 8.953333333333333)","(1.85, 2.0, 1.9866666666666666)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:53.603139,"(6.0, 7.6, 6.8533333333333335)","(10.0, 21.0, 19.714285714285715)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.5, 8.953333333333333)","(1.85, 2.0, 1.9866666666666666)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:54.614836,"(6.0, 7.6, 6.8533333333333335)","(10.0, 21.0, 19.714285714285715)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.5, 8.953333333333333)","(1.85, 2.0, 1.9866666666666666)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:55.647662,"(6.0, 7.6, 6.8533333333333335)","(10.0, 21.0, 19.714285714285715)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.5, 8.953333333333333)","(1.85, 2.0, 1.975)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:56.768593,"(6.0, 7.6, 7.18)","(10.0, 21.0, 19.714285714285715)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.5, 9.15)","(1.85, 2.0, 1.9866666666666666)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:57.911352,"(6.0, 7.4, 6.9)","(10.0, 21.0, 19.714285714285715)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.5, 9.15)","(1.85, 2.0, 1.9866666666666666)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:58.871491,"(6.0, 7.4, 6.9)","(10.0, 21.0, 19.714285714285715)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.5, 9.15)","(1.85, 2.0, 1.9866666666666666)","(12.0, 26.0, 22.75)"
04-01-2023 13:23:59.813793,"(6.0, 7.4, 6.9)","(10.0, 21.0, 19.714285714285715)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.5, 9.15)","(1.85, 1.99, 1.974)","(12.0, 26.0, 22.75)"
04-01-2023 13:24:00.836128,"(6.0, 7.4, 6.9)","(10.0, 21.0, 18.545454545454547)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.5, 9.15)","(1.85, 1.99, 1.974)","(12.0, 26.0, 22.75)"
04-01-2023 13:24:01.880040,"(6.0, 7.4, 6.9)","(10.0, 20.0, 19.0)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.5, 9.15)","(1.85, 1.99, 1.9838461538461538)","(12.0, 26.0, 22.75)"
04-01-2023 13:24:02.981446,"(6.0, 7.4, 6.9)","(10.0, 20.0, 19.0)","(5.0, 11.0, 9.95)","(4.6, 10.5, 9.15)","(1.85, 1.99, 1.98625)","(12.0, 26.0, 22.75)"
04-01-2023 13:24:04.024313,"(6.0, 8.6, 7.933333333333334)","(10.0, 20.0, 19.0)","(5.0, 10.5, 8.385714285714286)","(4.6, 10.5, 9.291666666666666)","(1.85, 1.99, 1.98625)","(12.0, 26.0, 22.75)"
04-01-2023 13:24:04.904072,"(6.0, 8.6, 7.225)","(10.0, 20.0, 19.0)","(5.0, 10.5, 8.385714285714286)","(4.6, 10.0, 9.0)","(1.85, 1.99, 1.98625)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:05.945636,"(6.0, 8.6, 7.305882352941176)","(10.0, 20.0, 19.0)","(5.0, 10.5, 8.28)","(4.6, 10.0, 9.28)","(1.85, 1.99, 1.987)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:06.991607,"(6.0, 8.6, 7.305882352941176)","(10.0, 20.0, 19.0)","(5.0, 10.5, 8.28)","(4.6, 10.0, 9.28)","(1.85, 1.99, 1.915)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:08.097495,"(6.0, 8.6, 7.305882352941176)","(10.0, 20.0, 19.0)","(5.0, 10.5, 8.385714285714286)","(4.6, 10.0, 9.28)","(1.85, 1.99, 1.9163157894736842)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:09.109374,"(6.0, 8.6, 7.305882352941176)","(10.0, 20.0, 19.0)","(5.0, 10.5, 8.818181818181818)","(4.6, 10.0, 8.56)","(1.85, 1.99, 1.9224999999999999)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:10.008003,"(6.0, 8.6, 7.683333333333334)","(10.0, 20.0, 17.5)","(5.0, 10.5, 9.266666666666666)","(4.6, 10.0, 8.56)","(1.85, 1.99, 1.9224999999999999)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:10.988035,"(6.0, 8.4, 7.566666666666666)","(10.0, 20.0, 19.142857142857142)","(5.0, 10.0, 8.545454545454545)","(4.6, 10.0, 9.25)","(1.85, 1.99, 1.9224999999999999)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:12.087223,"(6.0, 8.4, 7.333333333333334)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.8, 8.184615384615384)","(4.6, 10.0, 9.25)","(1.85, 1.99, 1.9224999999999999)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:13.046671,"(6.0, 8.4, 7.333333333333334)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.8, 8.184615384615384)","(4.6, 10.0, 9.25)","(1.85, 1.99, 1.9224999999999999)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:13.939817,"(6.0, 8.4, 7.333333333333334)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.8, 8.184615384615384)","(4.6, 10.0, 9.25)","(1.85, 1.99, 1.9224999999999999)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:14.878859,"(6.0, 8.4, 7.333333333333334)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.8, 8.184615384615384)","(4.6, 10.0, 9.75)","(1.85, 1.99, 1.8911764705882352)","(12.0, 26.0, 22.75)"
04-01-2023 13:24:15.832708,"(6.0, 8.4, 7.333333333333334)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.8, 8.600000000000001)","(4.6, 11.0, 9.4)","(1.85, 1.99, 1.916)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:16.899320,"(6.0, 8.4, 7.333333333333334)","(10.0, 20.0, 17.5)","(5.0, 9.8, 8.436363636363637)","(4.6, 11.0, 9.4)","(1.85, 1.98, 1.923529411764706)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:17.956075,"(6.0, 8.2, 7.3)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.6, 7.85)","(4.6, 11.0, 9.506666666666666)","(1.85, 1.98, 1.923529411764706)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:19.019139,"(6.0, 8.2, 7.504347826086956)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.6, 7.85)","(5.0, 11.0, 9.506666666666666)","(1.85, 1.98, 1.923529411764706)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:19.987526,"(6.0, 8.2, 7.607407407407407)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.6, 7.85)","(5.0, 11.0, 9.506666666666666)","(1.85, 1.98, 1.92)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:21.015617,"(6.0, 8.2, 7.607407407407407)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.6, 8.092307692307692)","(5.0, 11.0, 9.506666666666666)","(1.85, 1.97, 1.9135135135135135)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:21.994129,"(6.0, 8.2, 7.607407407407407)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.6, 8.092307692307692)","(5.0, 11.0, 9.506666666666666)","(1.85, 1.97, 1.8908333333333334)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:23.084770,"(6.0, 8.2, 7.607407407407407)","(10.0, 20.0, 17.5)","(5.0, 9.6, 8.899999999999999)","(5.0, 11.0, 8.76)","(1.85, 1.97, 1.90125)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:24.187762,"(6.0, 8.2, 7.836363636363636)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.6, 7.914285714285715)","(5.0, 11.0, 9.613333333333333)","(1.85, 1.97, 1.90125)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:25.259359,"(6.0, 8.0, 7.591666666666667)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.4, 8.218181818181819)","(5.0, 11.0, 9.613333333333333)","(1.85, 1.97, 1.915)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:26.255699,"(6.0, 8.0, 7.423529411764706)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.4, 8.218181818181819)","(5.0, 11.0, 9.613333333333333)","(1.85, 1.97, 1.915)","(12.0, 26.0, 20.944444444444443)"
04-01-2023 13:24:27.202818,"(6.0, 8.0, 7.423529411764706)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.4, 8.218181818181819)","(5.0, 11.0, 9.613333333333333)","(1.85, 1.97, 1.915)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:28.243872,"(6.0, 8.0, 7.423529411764706)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.4, 8.218181818181819)","(5.0, 11.0, 9.613333333333333)","(1.85, 1.97, 1.915)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:29.238402,"(6.0, 8.0, 7.423529411764706)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.4, 8.218181818181819)","(5.0, 11.0, 9.613333333333333)","(1.85, 1.97, 1.915)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:30.324632,"(6.0, 8.0, 7.423529411764706)","(10.0, 20.0, 19.142857142857142)","(5.0, 9.4, 9.971428571428572)","(5.0, 11.0, 8.92)","(1.85, 1.97, 1.915)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:31.491182,"(6.0, 8.0, 7.766666666666667)","(10.0, 20.0, 17.272727272727273)","(5.0, 10.5, 8.545454545454545)","(5.0, 11.0, 9.742857142857144)","(1.85, 1.97, 1.915)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:32.511402,"(6.0, 7.8, 7.3999999999999995)","(10.0, 20.0, 18.636363636363637)","(5.0, 10.0, 8.545454545454545)","(5.0, 11.0, 9.742857142857144)","(1.85, 1.97, 1.915)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:33.440568,"(6.0, 7.8, 7.3999999999999995)","(10.0, 20.0, 18.636363636363637)","(5.0, 10.0, 8.545454545454545)","(5.0, 11.0, 9.742857142857144)","(1.85, 1.97, 1.915)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:34.457771,"(6.0, 7.8, 7.3999999999999995)","(10.0, 20.0, 18.636363636363637)","(5.0, 10.0, 8.17142857142857)","(5.0, 11.0, 9.742857142857144)","(1.85, 1.97, 1.915)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:35.494845,"(6.0, 7.8, 7.3999999999999995)","(10.0, 20.0, 18.636363636363637)","(5.0, 10.0, 8.545454545454545)","(5.0, 11.0, 10.0)","(1.85, 1.97, 1.8785714285714286)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:36.575417,"(6.0, 7.8, 7.3999999999999995)","(10.0, 20.0, 19.285714285714285)","(5.0, 10.0, 8.545454545454545)","(5.0, 11.0, 9.742857142857144)","(1.85, 1.97, 1.8842857142857143)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:37.697017,"(6.0, 7.8, 7.3999999999999995)","(10.0, 20.0, 18.636363636363637)","(5.0, 10.0, 8.545454545454545)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.97, 1.874)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:38.742424,"(6.0, 8.0, 7.766666666666667)","(10.0, 20.0, 16.25)","(5.0, 10.0, 8.545454545454545)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.97, 1.873076923076923)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:39.731571,"(6.0, 7.8, 7.3999999999999995)","(10.0, 20.0, 18.636363636363637)","(5.0, 10.0, 8.545454545454545)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.97, 1.873076923076923)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:40.728085,"(6.0, 7.8, 7.3999999999999995)","(10.0, 20.0, 19.285714285714285)","(5.0, 10.0, 8.545454545454545)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.97, 1.873076923076923)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:41.700716,"(6.0, 7.8, 7.3999999999999995)","(10.0, 20.0, 19.285714285714285)","(5.0, 10.0, 8.545454545454545)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.97, 1.873076923076923)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:42.781536,"(6.0, 7.8, 7.3999999999999995)","(10.0, 21.0, 19.444444444444443)","(5.0, 10.0, 8.276923076923076)","(5.0, 11.0, 10.0)","(1.85, 1.97, 1.8866666666666667)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:43.898509,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.0, 10.0, 9.2)","(5.0, 11.0, 9.044444444444444)","(1.85, 1.96, 1.8789473684210527)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:44.987980,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.0, 10.0, 8.436363636363637)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.96, 1.8789473684210527)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:46.001099,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.0, 9.8, 8.436363636363637)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.96, 1.8789473684210527)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:47.048054,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.0, 9.8, 8.085714285714285)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.96, 1.8789473684210527)","(12.0, 26.0, 21.45)"
04-01-2023 13:24:48.004565,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.0, 9.8, 8.085714285714285)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.96, 1.8789473684210527)","(12.0, 26.0, 21.0)"
04-01-2023 13:24:49.022656,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.5, 9.8, 8.436363636363637)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.96, 1.848)","(13.0, 27.0, 23.4)"
04-01-2023 13:24:50.119293,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.5, 9.8, 8.436363636363637)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.96, 1.9125)","(13.0, 26.0, 21.9375)"
04-01-2023 13:24:51.151631,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.5, 9.8, 8.436363636363637)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.8794117647058823)","(13.0, 26.0, 22.75)"
04-01-2023 13:24:52.234155,"(6.0, 8.0, 7.766666666666667)","(10.0, 22.0, 19.2)","(5.5, 10.0, 8.436363636363637)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.8794117647058823)","(13.0, 26.0, 22.75)"
04-01-2023 13:24:53.219274,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.5, 9.8, 8.436363636363637)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.8954545454545455)","(13.0, 26.0, 22.75)"
04-01-2023 13:24:54.171308,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.5, 9.8, 8.085714285714285)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.8954545454545455)","(13.0, 26.0, 22.75)"
04-01-2023 13:24:55.211662,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.5, 9.8, 8.085714285714285)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.8954545454545455)","(13.0, 26.0, 22.75)"
04-01-2023 13:24:56.300305,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.5, 9.8, 8.436363636363637)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.8866666666666667)","(13.0, 26.0, 22.75)"
04-01-2023 13:24:57.351319,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.5, 9.8, 8.436363636363637)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.96, 1.8789473684210527)","(13.0, 26.0, 22.75)"
04-01-2023 13:24:58.459403,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 20.0)","(5.5, 9.8, 8.436363636363637)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.96, 1.89375)","(13.0, 26.0, 22.75)"
04-01-2023 13:24:59.562009,"(6.0, 7.8, 7.3999999999999995)","(10.0, 22.0, 19.2)","(5.5, 9.8, 8.085714285714285)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.89375)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:00.578446,"(6.0, 7.8, 7.35)","(10.0, 22.0, 20.0)","(5.5, 9.6, 8.899999999999999)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.89375)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:01.568687,"(6.0, 7.8, 7.35)","(10.0, 22.0, 20.0)","(5.5, 9.4, 8.36)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.89375)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:02.576607,"(6.0, 7.8, 7.35)","(10.0, 22.0, 20.0)","(5.5, 9.4, 8.0)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.89375)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:03.631105,"(6.0, 7.8, 7.35)","(10.0, 22.0, 20.0)","(5.5, 9.4, 8.0)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.8966666666666667)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:04.787329,"(6.0, 7.8, 7.199999999999999)","(10.0, 22.0, 20.0)","(5.5, 9.4, 8.0)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.8966666666666667)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:06.037643,"(6.0, 7.8, 7.199999999999999)","(10.0, 22.0, 20.0)","(5.5, 9.4, 8.120000000000001)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.9063636363636365)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:07.514039,"(6.0, 7.6, 7.266666666666667)","(10.0, 22.0, 20.0)","(5.5, 9.0, 8.120000000000001)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.9063636363636365)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:08.674439,"(6.0, 7.6, 7.266666666666667)","(10.0, 22.0, 20.0)","(5.5, 9.0, 8.0)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.8966666666666667)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:09.946378,"(6.0, 7.6, 7.266666666666667)","(10.0, 22.0, 20.0)","(5.5, 9.0, 8.0)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.89375)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:11.181935,"(6.0, 7.6, 7.266666666666667)","(10.0, 22.0, 20.0)","(5.5, 9.0, 8.0)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.9063636363636365)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:12.420658,"(6.0, 7.6, 7.145454545454545)","(10.0, 22.0, 19.2)","(5.5, 9.0, 7.8909090909090915)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.95, 1.8933333333333333)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:13.625369,"(6.0, 7.6, 7.145454545454545)","(10.0, 22.0, 18.88888888888889)","(5.5, 8.8, 7.466666666666667)","(5.0, 11.0, 9.76923076923077)","(1.85, 1.94, 1.905)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:14.744657,"(6.0, 7.6, 7.145454545454545)","(10.0, 22.0, 20.0)","(5.5, 8.8, 7.6571428571428575)","(5.0, 11.0, 9.933333333333334)","(1.85, 1.94, 1.905)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:15.883884,"(6.0, 7.6, 7.145454545454545)","(10.0, 22.0, 20.0)","(5.5, 8.8, 7.6571428571428575)","(5.0, 11.0, 9.933333333333334)","(1.85, 1.94, 1.905)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:17.019690,"(6.0, 7.6, 7.145454545454545)","(10.0, 22.0, 20.0)","(5.5, 8.8, 7.6571428571428575)","(5.0, 11.0, 9.933333333333334)","(1.85, 1.94, 1.9036363636363636)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:18.040435,"(6.5, 7.6, 7.145454545454545)","(11.0, 22.0, 20.0)","(5.5, 8.8, 7.466666666666667)","(5.0, 11.0, 9.933333333333334)","(1.85, 1.94, 1.905)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:19.137212,"(6.5, 7.6, 7.145454545454545)","(11.0, 22.0, 20.2)","(5.5, 8.8, 8.133333333333333)","(5.0, 11.0, 9.4)","(1.85, 1.94, 1.905)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:20.265043,"(6.5, 7.8, 7.628571428571428)","(11.0, 22.0, 19.2)","(5.5, 8.8, 8.133333333333333)","(5.0, 11.0, 9.4)","(1.85, 1.94, 1.905)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:21.374169,"(6.5, 7.6, 7.145454545454545)","(11.0, 22.0, 23.0)","(5.5, 8.6, 7.34)","(5.0, 11.0, 9.428571428571429)","(1.85, 1.94, 1.905)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:22.474037,"(6.5, 7.6, 7.145454545454545)","(11.0, 24.0, 23.0)","(5.5, 8.6, 7.34)","(5.0, 10.5, 9.272727272727273)","(1.85, 1.94, 1.905)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:23.533936,"(6.5, 7.6, 7.145454545454545)","(11.0, 24.0, 23.0)","(5.5, 8.6, 7.34)","(5.0, 10.5, 9.272727272727273)","(1.85, 1.94, 1.905)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:24.600244,"(6.5, 7.6, 7.145454545454545)","(11.0, 24.0, 23.0)","(5.5, 8.6, 7.34)","(5.0, 10.5, 9.272727272727273)","(1.85, 1.94, 1.9053846153846155)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:25.788580,"(6.5, 7.6, 7.145454545454545)","(11.0, 24.0, 23.0)","(5.5, 8.6, 7.185714285714285)","(5.0, 10.5, 9.664285714285715)","(1.85, 1.94, 1.9053846153846155)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:27.010539,"(6.5, 7.6, 7.145454545454545)","(11.0, 24.0, 23.0)","(5.5, 8.6, 7.28)","(5.0, 10.5, 9.664285714285715)","(1.85, 1.94, 1.9053846153846155)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:28.268417,"(6.5, 7.6, 7.266666666666667)","(11.0, 24.0, 23.0)","(5.5, 8.4, 7.28)","(5.0, 10.5, 9.664285714285715)","(1.85, 1.94, 1.9053846153846155)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:29.679460,"(6.5, 7.6, 7.145454545454545)","(11.0, 24.0, 23.0)","(5.5, 8.4, 7.28)","(5.0, 10.5, 9.664285714285715)","(1.85, 1.94, 1.9053846153846155)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:31.412159,"(6.5, 7.6, 7.145454545454545)","(11.0, 24.0, 23.0)","(5.5, 8.4, 7.28)","(5.0, 10.5, 9.664285714285715)","(1.85, 1.94, 1.88375)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:32.629429,"(6.5, 7.6, 7.145454545454545)","(11.0, 24.0, 23.0)","(5.5, 8.4, 7.28)","(5.0, 10.5, 9.664285714285715)","(1.85, 1.94, 1.9)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:33.675691,"(6.5, 7.6, 7.145454545454545)","(11.0, 24.0, 23.0)","(5.5, 8.4, 7.324999999999999)","(5.0, 10.5, 9.664285714285715)","(1.85, 1.94, 1.9)","(13.0, 26.0, 22.75)"
04-01-2023 13:25:34.777764,"(6.5, 7.6, 7.145454545454545)","(11.0, 24.0, 23.0)","(5.5, 8.2, 7.22)","(5.0, 10.5, 9.664285714285715)","(1.85, 1.94, 1.9)","(13.0, 26.0, 22.75)"
