,Hear The Call Nz,Lara Bay,Regal Nightshade Nz,Jang Pel,Major Tralee,Make Mine Joe,Underthekilt,After Darn,Betting Baron
11-01-2023 18:43:29.231946,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 46.44444444444444)","(4.6, 6.2, 5.800000000000001)","(31.0, 60.0, 52.0)","(4.4, 5.8, 5.699999999999999)","(5.5, 8.6, 7.9)","(13.0, 21.0, 18.333333333333332)"
11-01-2023 18:43:30.435253,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 46.44444444444444)","(4.6, 6.2, 5.8)","(31.0, 60.0, 52.0)","(4.4, 5.8, 5.699999999999999)","(5.5, 8.6, 7.9)","(13.0, 21.0, 18.333333333333332)"
11-01-2023 18:43:31.651180,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 46.44444444444444)","(4.6, 6.0, 5.800000000000001)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.8, 5.699999999999999)","(5.5, 8.6, 8.1)","(13.0, 21.0, 17.666666666666668)"
11-01-2023 18:43:32.812552,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 46.44444444444444)","(4.6, 6.2, 5.800000000000001)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.8, 5.699999999999999)","(5.5, 9.0, 7.6000000000000005)","(13.0, 20.0, 18.0)"
11-01-2023 18:43:33.979908,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 46.44444444444444)","(4.6, 6.2, 5.800000000000001)","(31.0, 60.0, 53.714285714285715)","(4.4, 5.8, 5.699999999999999)","(5.5, 9.0, 7.6000000000000005)","(13.0, 20.0, 18.0)"
11-01-2023 18:43:35.154284,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 46.44444444444444)","(4.6, 6.2, 5.8)","(31.0, 60.0, 45.333333333333336)","(4.4, 5.8, 5.699999999999999)","(5.5, 9.0, 7.733333333333333)","(13.0, 20.0, 18.0)"
11-01-2023 18:43:36.401085,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 6.0, 5.800000000000001)","(31.0, 60.0, 45.333333333333336)","(4.4, 5.8, 5.699999999999999)","(5.5, 8.8, 7.9)","(13.0, 20.0, 18.0)"
11-01-2023 18:43:37.637320,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 6.2, 5.800000000000001)","(31.0, 60.0, 45.333333333333336)","(4.4, 5.8, 5.699999999999999)","(5.5, 8.6, 7.9)","(13.0, 20.0, 18.0)"
11-01-2023 18:43:38.973800,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 6.2, 5.800000000000001)","(31.0, 60.0, 45.333333333333336)","(4.4, 5.8, 5.699999999999999)","(5.5, 8.6, 7.9)","(13.0, 20.0, 17.642857142857142)"
11-01-2023 18:43:40.240492,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 6.2, 5.575)","(31.0, 60.0, 45.333333333333336)","(4.4, 5.8, 5.699999999999999)","(5.5, 8.6, 8.325)","(13.0, 19.5, 16.0)"
11-01-2023 18:43:41.464233,"(2.6, 99999, 99990)","(15.0, 18.0, 16.0)","(12.0, 99999, 99990)","(31.0, 50.0, 38.0)","(4.6, 6.2, 5.575)","(31.0, 60.0, 45.333333333333336)","(4.4, 5.8, 5.566666666666666)","(5.5, 9.0, 7.65)","(13.0, 19.0, 17.642857142857142)"
