,Sugar Shane,Aston Pride,Adelmo Bale,Clips,Winnington Bale,Poppys Pride,Limiting
10-01-2023 16:19:42.241758,"(21.0, 220.0, 149.33333333333331)","(5.5, 23.0, 16.5)","(1.55, 1.68, 1.5857142857142859)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 48.0, 33.65789473684211)"
10-01-2023 16:19:43.473132,"(21.0, 210.0, 149.33333333333331)","(5.5, 23.0, 16.5)","(1.55, 1.68, 1.6425)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 33.65789473684211)"
10-01-2023 16:19:44.668900,"(21.0, 210.0, 149.33333333333331)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.6425)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 26.46153846153846)"
10-01-2023 16:19:45.733000,"(21.0, 210.0, 149.33333333333331)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.6425)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 27.153846153846153)"
10-01-2023 16:19:46.966577,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.6425)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:19:48.401414,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.5773684210526315)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:19:49.677913,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.5773684210526315)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:19:50.928754,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.5773684210526315)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:19:52.102227,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.5932)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:19:53.331209,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.5932)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:19:54.578892,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.5932)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:19:55.768091,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.658)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:19:57.027110,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.658)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:19:58.135969,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.658)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:19:59.268171,"(21.0, 210.0, 80.0)","(5.5, 23.0, 16.5)","(1.55, 1.67, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:20:00.478796,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:20:01.676548,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:20:02.824753,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:20:04.103604,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:20:05.267230,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:20:06.444366,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:20:07.941141,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 23.40909090909091)"
10-01-2023 16:20:09.109099,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:10.309843,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:11.580328,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:12.889714,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.5)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 31.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:14.213759,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 23.88888888888889)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:15.382641,"(21.0, 210.0, 68.44444444444444)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 23.88888888888889)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:16.634988,"(21.0, 210.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 23.88888888888889)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:17.878296,"(21.0, 210.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 23.88888888888889)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:19.163592,"(21.0, 210.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:20.511834,"(21.0, 210.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:21.630757,"(21.0, 210.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:22.859782,"(21.0, 190.0, 62.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:24.210903,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:25.558800,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:26.804916,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:27.977327,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:29.532543,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.8)"
10-01-2023 16:20:30.909914,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:32.235313,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:33.509833,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:34.739976,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:36.106860,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:37.477262,"(21.0, 190.0, 70.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:38.945284,"(21.0, 190.0, 60.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:40.349938,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:41.917896,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:43.371467,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:44.723350,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:46.068894,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:47.364645,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:48.627334,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:49.998529,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:51.231466,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.1)"
10-01-2023 16:20:52.981026,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 26.375)"
10-01-2023 16:20:54.375080,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:20:55.809170,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:20:58.105973,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:00.040826,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:02.384732,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:03.647360,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:04.908702,"(21.0, 190.0, 56.285714285714285)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:06.160039,"(21.0, 190.0, 58.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:07.464941,"(21.0, 190.0, 58.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:08.735910,"(21.0, 190.0, 58.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:09.892852,"(21.0, 190.0, 58.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:11.127421,"(21.0, 190.0, 58.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:12.392285,"(21.0, 190.0, 58.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 31.400000000000002)"
10-01-2023 16:21:13.568239,"(21.0, 190.0, 61.66666666666667)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 32.5625)"
10-01-2023 16:21:14.696618,"(21.0, 190.0, 58.0)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 30.714285714285715)"
10-01-2023 16:21:15.920785,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:17.180524,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:18.375079,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:19.464921,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:20.775588,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:21.983245,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:23.143740,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:24.439374,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:25.647304,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:26.854807,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:28.029834,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:29.206503,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:30.372508,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:31.443518,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:32.612698,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:33.861562,"(21.0, 190.0, 58.33333333333333)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:34.982104,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:36.193449,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 35.78947368421053)"
10-01-2023 16:21:37.371053,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 32.64285714285714)"
10-01-2023 16:21:38.542629,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 32.64285714285714)"
10-01-2023 16:21:39.706204,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 27.5)"
10-01-2023 16:21:40.837765,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 27.5)"
10-01-2023 16:21:41.884394,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 30.0)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 27.5)"
10-01-2023 16:21:42.932056,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 50.0, 31.666666666666664)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 27.5)"
10-01-2023 16:21:44.054046,"(21.0, 190.0, 54.57142857142857)","(5.5, 23.0, 16.75)","(1.55, 1.71, 1.6154545454545455)","(21.0, 55.0, 32.333333333333336)","(6.0, 10.5, 9.6)","(6.0, 11.5, 8.735294117647058)","(12.0, 50.0, 27.5)"
