,Jack Spot,Austrian Legend,Graces Secret,Imposing Sledge,Freddy Vegas,What A Mistake,First Slip
08-01-2023 12:56:21.169046,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 400.0, 235.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:22.404910,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 400.0, 235.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:23.552231,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 400.0, 235.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:24.671273,"(3.7, 4.7, 4.5)","(61.0, 440.0, 262.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:25.763369,"(3.7, 4.7, 4.5)","(61.0, 440.0, 262.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:26.907819,"(3.7, 4.7, 4.5)","(61.0, 440.0, 252.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:28.099142,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:29.296746,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:30.454003,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:31.613845,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:32.646113,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:33.843876,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:34.999379,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.8466666666666667)","(3.8, 5.5, 4.5375000000000005)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:36.204191,"(3.7, 4.7, 4.5)","(61.0, 420.0, 252.5)","(61.0, 490.0, 280.0)","(2.7, 2.92, 2.9000000000000004)","(3.8, 5.5, 4.746153846153846)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:37.387980,"(3.7, 4.7, 4.25)","(61.0, 420.0, 252.5)","(61.0, 490.0, 282.5)","(2.7, 3.1, 3.1304347826086953)","(3.8, 5.5, 4.609090909090909)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:38.591228,"(3.7, 4.7, 4.605555555555556)","(61.0, 420.0, 252.5)","(61.0, 490.0, 335.0)","(2.7, 3.15, 3.0885714285714285)","(3.8, 5.5, 4.609090909090909)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:39.884954,"(3.7, 4.7, 4.605555555555556)","(61.0, 420.0, 252.5)","(61.0, 400.0, 240.0)","(2.7, 3.15, 2.91875)","(3.8, 5.5, 4.609090909090909)","(6.5, 99999, 99990)","(4.6, 8.0, 7.6571428571428575)"
08-01-2023 12:56:41.103354,"(3.7, 4.7, 4.605555555555556)","(61.0, 420.0, 152.0)","(61.0, 400.0, 335.0)","(2.7, 3.25, 2.91875)","(3.8, 5.5, 4.645454545454545)","(6.5, 99999, 99990)","(4.6, 8.0, 7.775)"
08-01-2023 12:56:42.353766,"(3.7, 4.5, 4.322727272727272)","(61.0, 410.0, 150.0)","(61.0, 400.0, 335.0)","(2.8, 3.25, 3.136046511627907)","(3.8, 5.6, 4.645454545454545)","(6.5, 99999, 99990)","(4.6, 8.4, 7.2)"
08-01-2023 12:56:43.809949,"(3.7, 4.7, 4.3)","(61.0, 410.0, 131.42857142857144)","(61.0, 400.0, 335.0)","(2.8, 3.25, 3.142857142857143)","(3.8, 5.6, 5.3)","(6.5, 99999, 99990)","(4.6, 8.6, 8.42)"
08-01-2023 12:56:45.074173,"(3.7, 4.7, 4.3)","(61.0, 410.0, 131.42857142857144)","(61.0, 400.0, 335.0)","(2.8, 3.25, 3.142857142857143)","(3.8, 5.6, 5.3)","(6.5, 99999, 99990)","(4.6, 8.6, 8.25)"
08-01-2023 12:56:46.450944,"(3.7, 4.7, 4.3)","(61.0, 410.0, 131.42857142857144)","(61.0, 400.0, 335.0)","(2.8, 3.25, 3.078)","(3.8, 5.6, 5.472727272727273)","(6.5, 99999, 99990)","(4.6, 10.0, 8.492307692307692)"
08-01-2023 12:56:47.655694,"(3.7, 4.7, 4.3)","(61.0, 410.0, 131.42857142857144)","(61.0, 400.0, 335.0)","(2.8, 3.25, 2.904736842105263)","(3.8, 5.6, 5.483333333333333)","(6.5, 99999, 99990)","(4.6, 10.0, 8.492307692307692)"
08-01-2023 12:56:48.826998,"(3.7, 4.7, 4.3)","(61.0, 400.0, 150.0)","(61.0, 400.0, 359.375)","(2.8, 3.25, 2.904736842105263)","(3.8, 5.6, 5.483333333333333)","(6.5, 99999, 99990)","(4.6, 10.0, 8.492307692307692)"
08-01-2023 12:56:50.014750,"(3.7, 4.7, 4.3)","(61.0, 410.0, 150.0)","(61.0, 400.0, 359.375)","(2.8, 3.25, 2.904736842105263)","(3.8, 5.6, 5.483333333333333)","(6.5, 99999, 99990)","(4.6, 10.0, 8.492307692307692)"
