,Goldstar Larson,Shane Baxter,Opawa Barns,Its Better,Alternate Shot,Barber Cubed,Smash Ready
15-12-2022 13:36:31.294610,"(8.5, 18.0, 12.0)","(16.0, 110.0, 23.6)","(2.6, 3.9, 3.190909090909091)","(13.0, 36.0, 30.142857142857142)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 77.5)","(10.0, 48.0, 37.714285714285715)"
15-12-2022 13:36:32.431731,"(8.5, 18.0, 12.0)","(16.0, 110.0, 23.6)","(2.6, 3.9, 3.190909090909091)","(13.0, 36.0, 30.142857142857142)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 77.5)","(10.0, 48.0, 37.714285714285715)"
15-12-2022 13:36:33.535068,"(8.5, 18.0, 12.0)","(16.0, 110.0, 23.6)","(2.6, 3.9, 3.190909090909091)","(13.0, 36.0, 30.142857142857142)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 77.5)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:34.559222,"(8.5, 18.0, 12.0)","(16.0, 110.0, 23.6)","(2.6, 3.9, 3.190909090909091)","(13.0, 36.0, 30.142857142857142)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:35.594489,"(8.5, 18.0, 12.0)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 21.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:36.616846,"(8.5, 18.0, 12.0)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 21.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:37.689290,"(8.5, 18.0, 12.0)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 31.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:38.718435,"(8.5, 18.0, 15.55)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.555555555555557)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:39.678414,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 20.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:40.607681,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.666666666666664)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:41.611779,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.666666666666664)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:42.678541,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.666666666666664)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:43.760140,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.666666666666664)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:44.805651,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.666666666666664)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:45.791211,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.666666666666664)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:46.897112,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.666666666666664)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.857142857142854)"
15-12-2022 13:36:48.142673,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 20.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:49.313280,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 20.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:50.384203,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 20.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:51.338421,"(8.5, 18.0, 15.866666666666667)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 20.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:52.272949,"(8.5, 18.0, 15.866666666666667)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 20.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:53.266565,"(8.5, 18.0, 15.866666666666667)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 20.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:54.328556,"(8.5, 18.0, 15.866666666666667)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 20.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:55.310094,"(8.5, 18.0, 15.866666666666667)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 20.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:56.225996,"(8.5, 18.0, 15.866666666666667)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.666666666666664)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:57.206943,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.666666666666664)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:58.270655,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.666666666666664)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.0)"
15-12-2022 13:36:59.355373,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 32.57142857142857)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.142857142857146)"
15-12-2022 13:37:00.353807,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 32.57142857142857)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.142857142857146)"
15-12-2022 13:37:01.297137,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.125)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.142857142857146)"
15-12-2022 13:37:02.387857,"(8.5, 18.0, 11.6)","(16.0, 110.0, 23.6)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.125)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 77.41666666666667)","(10.0, 48.0, 38.142857142857146)"
15-12-2022 13:37:03.419092,"(8.5, 18.0, 11.6)","(16.0, 110.0, 43.53846153846154)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 30.125)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 77.41666666666667)","(10.0, 48.0, 38.142857142857146)"
15-12-2022 13:37:04.436434,"(8.5, 18.0, 11.6)","(16.0, 110.0, 43.53846153846154)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 26.799999999999997)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.142857142857146)"
15-12-2022 13:37:05.360326,"(8.5, 18.0, 11.6)","(16.0, 110.0, 43.53846153846154)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 26.799999999999997)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.142857142857146)"
15-12-2022 13:37:06.308042,"(8.5, 18.0, 11.6)","(16.0, 110.0, 43.53846153846154)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 26.799999999999997)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.142857142857146)"
15-12-2022 13:37:07.432294,"(8.5, 18.0, 11.6)","(16.0, 110.0, 43.53846153846154)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 26.799999999999997)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.142857142857146)"
15-12-2022 13:37:08.482159,"(8.5, 18.0, 11.6)","(16.0, 110.0, 43.53846153846154)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 26.799999999999997)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:09.421463,"(8.5, 18.0, 15.2)","(16.0, 110.0, 43.53846153846154)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:10.413250,"(8.5, 18.0, 15.55)","(16.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:11.460667,"(8.5, 18.0, 15.55)","(16.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:12.546101,"(8.5, 18.0, 15.55)","(16.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:13.577046,"(8.5, 18.0, 15.55)","(16.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:14.505534,"(8.5, 18.0, 15.55)","(16.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:15.479031,"(8.5, 18.0, 15.55)","(16.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(13.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 77.41666666666667)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:16.520299,"(8.5, 18.0, 15.55)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:17.624356,"(8.5, 18.0, 15.55)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:18.615757,"(8.5, 18.0, 15.55)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:19.586889,"(8.5, 18.0, 15.55)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.571428571428573)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:20.618562,"(8.5, 18.0, 15.55)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.714285714285715)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:21.673261,"(8.5, 18.0, 15.257142857142858)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.714285714285715)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 38.285714285714285)"
15-12-2022 13:37:22.769271,"(8.5, 18.0, 15.257142857142858)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.714285714285715)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 42.769230769230774)"
15-12-2022 13:37:23.717483,"(8.5, 18.0, 15.257142857142858)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.714285714285715)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 42.15384615384615)"
15-12-2022 13:37:24.644111,"(8.5, 18.0, 15.257142857142858)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.714285714285715)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 42.15384615384615)"
15-12-2022 13:37:25.659258,"(8.5, 18.0, 15.257142857142858)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.714285714285715)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 42.15384615384615)"
15-12-2022 13:37:26.632780,"(8.5, 18.0, 15.257142857142858)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.714285714285715)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 42.15384615384615)"
15-12-2022 13:37:27.673670,"(8.5, 18.0, 15.257142857142858)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 36.0, 29.714285714285715)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 42.15384615384615)"
15-12-2022 13:37:28.612859,"(8.5, 18.0, 15.257142857142858)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.285714285714285)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 42.15384615384615)"
15-12-2022 13:37:29.637922,"(8.5, 18.0, 15.257142857142858)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.285714285714285)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 42.15384615384615)"
15-12-2022 13:37:30.740326,"(8.5, 17.0, 14.542857142857143)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.285714285714285)"
15-12-2022 13:37:31.881358,"(8.5, 17.0, 14.6)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.285714285714285)"
15-12-2022 13:37:32.957869,"(8.5, 17.0, 14.6)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.285714285714285)"
15-12-2022 13:37:33.871648,"(8.5, 17.0, 14.6)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.285714285714285)"
15-12-2022 13:37:34.846873,"(8.5, 17.0, 14.6)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.285714285714285)"
15-12-2022 13:37:35.940962,"(8.5, 17.0, 14.6)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.285714285714285)"
15-12-2022 13:37:37.027766,"(8.5, 17.0, 14.6)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.285714285714285)"
15-12-2022 13:37:38.078142,"(8.5, 17.0, 14.6)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 37.285714285714285)"
15-12-2022 13:37:39.062498,"(8.5, 17.0, 14.6)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 77.41666666666667)","(10.0, 48.0, 37.285714285714285)"
15-12-2022 13:37:40.052246,"(8.5, 17.0, 14.6)","(15.0, 85.0, 70.8)","(2.6, 3.95, 2.9970588235294118)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 48.0, 24.25)"
15-12-2022 13:37:41.096727,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 77.41666666666667)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:42.213408,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 77.41666666666667)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:43.231700,"(8.5, 18.0, 11.866666666666667)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 36.0, 29.857142857142858)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:44.152509,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:45.118623,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 28.428571428571427)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:46.194636,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:47.262572,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:48.245323,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:49.163180,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:50.177915,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:51.228145,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:52.263892,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:53.236119,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:54.160328,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:55.150003,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:56.252873,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:57.319013,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:58.342898,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.25)"
15-12-2022 13:37:59.265480,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 30.181818181818183)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 25.583333333333336)"
15-12-2022 13:38:00.312282,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 27.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 25.35)"
15-12-2022 13:38:01.373108,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 27.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 25.35)"
15-12-2022 13:38:02.326026,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 27.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 25.35)"
15-12-2022 13:38:03.261789,"(8.5, 17.0, 11.533333333333333)","(15.0, 85.0, 70.8)","(2.6, 3.95, 3.0275000000000003)","(14.0, 34.0, 27.0)","(1.9, 2.06, 2.0272727272727273)","(16.0, 90.0, 79.21428571428572)","(10.0, 27.0, 24.333333333333332)"
