,Jigamaroo,Rocknroll Da Gama,Chump Chop,Lanoch Boy,Young Conqueror Nz,Betterthan Popsy,Tungsten Terror,Allmighty Max,Rock Nien
07-01-2023 19:07:54.125911,"(2.4, 2.84, 2.774782608695652)","(15.0, 29.0, 28.333333333333332)","(15.0, 19.5, 19.166666666666668)","(5.0, 6.2, 5.985714285714286)","(21.0, 99999, 99990)","(7.0, 10.5, 10.65)","(20.0, 60.0, 50.4)","(7.5, 8.6, 8.514285714285714)","(7.5, 11.0, 10.745454545454546)"
07-01-2023 19:07:55.540654,"(2.4, 2.84, 2.774782608695652)","(15.0, 29.0, 28.333333333333332)","(15.0, 19.5, 19.166666666666668)","(5.0, 6.2, 5.985714285714286)","(21.0, 99999, 99990)","(7.0, 11.0, 10.65)","(20.0, 60.0, 50.4)","(7.5, 8.6, 8.514285714285714)","(7.5, 11.0, 10.8)"
07-01-2023 19:07:56.957395,"(2.4, 2.84, 2.774782608695652)","(15.0, 29.0, 28.333333333333332)","(15.0, 19.5, 19.166666666666668)","(5.0, 6.2, 5.985714285714286)","(21.0, 99999, 99990)","(7.0, 11.0, 10.65)","(20.0, 60.0, 52.0)","(7.5, 8.6, 8.514285714285714)","(7.5, 11.0, 10.745454545454546)"
07-01-2023 19:07:58.280883,"(2.4, 2.84, 2.774782608695652)","(15.0, 29.0, 28.333333333333332)","(15.0, 19.5, 19.166666666666668)","(5.0, 6.2, 5.985714285714286)","(21.0, 99999, 99990)","(7.0, 11.0, 10.65)","(20.0, 60.0, 52.0)","(7.5, 8.6, 8.514285714285714)","(7.5, 11.0, 10.745454545454546)"
07-01-2023 19:07:59.683817,"(2.4, 2.84, 2.774782608695652)","(15.0, 29.0, 28.333333333333332)","(15.0, 19.5, 19.166666666666668)","(5.0, 6.2, 5.985714285714286)","(21.0, 99999, 99990)","(7.0, 11.0, 10.275)","(20.0, 60.0, 52.0)","(7.5, 8.6, 8.514285714285714)","(7.5, 11.0, 10.745454545454546)"
07-01-2023 19:08:01.010799,"(2.4, 2.84, 2.774782608695652)","(15.0, 29.0, 28.333333333333332)","(15.0, 19.5, 19.166666666666668)","(5.0, 6.2, 5.985714285714286)","(21.0, 99999, 99990)","(7.0, 10.5, 10.275)","(20.0, 60.0, 52.0)","(7.5, 8.6, 8.514285714285714)","(7.5, 11.0, 11.353846153846154)"
07-01-2023 19:08:02.749840,"(2.4, 2.84, 2.774782608695652)","(15.0, 29.0, 28.333333333333332)","(15.0, 19.5, 19.166666666666668)","(5.0, 6.2, 5.808108108108108)","(21.0, 99999, 99990)","(7.0, 10.5, 10.075)","(20.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.514285714285714)","(7.5, 11.5, 11.311111111111112)"
07-01-2023 19:08:04.363490,"(2.4, 2.84, 2.774782608695652)","(15.0, 29.0, 28.333333333333332)","(15.0, 19.5, 19.0)","(5.0, 6.2, 5.797560975609756)","(21.0, 99999, 99990)","(7.0, 11.5, 10.65)","(20.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.514285714285714)","(7.5, 11.5, 11.31)"
07-01-2023 19:08:05.805044,"(2.4, 2.84, 2.774782608695652)","(15.0, 29.0, 28.333333333333332)","(15.0, 19.5, 19.0)","(5.0, 6.2, 5.797560975609756)","(21.0, 99999, 99990)","(7.0, 11.0, 10.65)","(20.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.514285714285714)","(7.5, 11.5, 11.31)"
07-01-2023 19:08:07.637618,"(2.4, 2.84, 2.774782608695652)","(15.0, 29.0, 28.428571428571427)","(15.0, 19.5, 19.0)","(5.0, 6.2, 5.6499999999999995)","(21.0, 99999, 99990)","(7.0, 11.0, 10.65)","(20.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.514285714285714)","(7.5, 11.5, 11.16)"
07-01-2023 19:08:09.392099,"(2.4, 2.84, 2.765)","(15.0, 29.0, 28.428571428571427)","(15.0, 19.5, 19.0)","(5.0, 6.2, 5.692307692307692)","(21.0, 99999, 99990)","(7.0, 11.0, 10.275)","(20.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.511111111111111)","(7.5, 11.5, 11.311111111111112)"
07-01-2023 19:08:11.134841,"(2.4, 2.84, 2.765)","(16.0, 29.0, 28.57142857142857)","(15.0, 19.5, 19.0)","(5.0, 6.0, 5.7105263157894735)","(21.0, 99999, 99990)","(7.0, 10.5, 10.275)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.511111111111111)","(7.5, 11.5, 11.311111111111112)"
07-01-2023 19:08:12.599485,"(2.4, 2.84, 2.765)","(16.0, 29.0, 28.57142857142857)","(15.0, 19.5, 19.0)","(5.0, 6.0, 5.7105263157894735)","(21.0, 99999, 99990)","(7.0, 10.5, 10.275)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.511111111111111)","(7.5, 11.5, 11.311111111111112)"
07-01-2023 19:08:14.061954,"(2.4, 2.84, 2.7672727272727276)","(16.0, 29.0, 28.57142857142857)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.5)","(21.0, 99999, 99990)","(7.0, 10.5, 10.275)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.511111111111111)","(7.5, 11.5, 11.311111111111112)"
07-01-2023 19:08:15.424512,"(2.4, 2.84, 2.7672727272727276)","(16.0, 29.0, 28.57142857142857)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.5)","(21.0, 99999, 99990)","(7.0, 10.5, 10.275)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.511111111111111)","(7.5, 11.5, 11.311111111111112)"
07-01-2023 19:08:16.888068,"(2.4, 2.84, 2.803478260869565)","(16.0, 29.0, 28.57142857142857)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.35)","(21.0, 99999, 99990)","(7.0, 11.5, 10.65)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.511111111111111)","(7.5, 11.5, 11.311111111111112)"
07-01-2023 19:08:18.276158,"(2.4, 2.84, 2.803478260869565)","(16.0, 29.0, 28.57142857142857)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.35)","(21.0, 99999, 99990)","(7.0, 11.0, 10.52)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.511111111111111)","(7.5, 11.5, 11.311111111111112)"
07-01-2023 19:08:19.762663,"(2.4, 2.84, 2.803478260869565)","(16.0, 29.0, 28.57142857142857)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.554545454545455)","(21.0, 99999, 99990)","(7.0, 11.0, 10.5)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.511111111111111)","(7.5, 11.5, 11.311111111111112)"
07-01-2023 19:08:21.341798,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 25.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.52)","(21.0, 99999, 99990)","(7.0, 11.0, 10.5)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.511111111111111)","(7.5, 11.5, 11.311111111111112)"
07-01-2023 19:08:22.899886,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 28.125)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.52)","(21.0, 99999, 99990)","(7.0, 11.0, 10.1875)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.4)","(7.5, 11.5, 11.636363636363637)"
07-01-2023 19:08:24.480431,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 27.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.52)","(21.0, 99999, 99990)","(7.0, 11.5, 10.1875)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.4)","(7.5, 12.0, 11.6)"
07-01-2023 19:08:26.212530,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 27.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.52)","(21.0, 99999, 99990)","(7.0, 11.5, 10.1875)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.4)","(7.5, 12.0, 11.6)"
07-01-2023 19:08:27.945281,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 27.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.52)","(21.0, 99999, 99990)","(7.0, 11.5, 10.1875)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.444444444444445)","(7.5, 12.0, 11.25)"
07-01-2023 19:08:29.471194,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 27.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.52)","(21.0, 99999, 99990)","(7.0, 11.5, 10.5)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.6, 8.03076923076923)","(7.5, 12.0, 11.571428571428571)"
07-01-2023 19:08:30.930318,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 27.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.52)","(21.0, 99999, 99990)","(7.0, 11.0, 10.5)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.4, 8.03076923076923)","(7.5, 12.0, 11.571428571428571)"
07-01-2023 19:08:32.449823,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 27.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.52)","(21.0, 99999, 99990)","(7.0, 11.0, 10.5)","(19.0, 60.0, 54.666666666666664)","(7.5, 8.4, 8.03076923076923)","(7.5, 12.0, 11.571428571428571)"
07-01-2023 19:08:34.019438,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 27.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.52)","(21.0, 99999, 99990)","(7.0, 11.0, 10.8)","(19.0, 60.0, 52.0)","(7.5, 8.4, 8.03076923076923)","(7.5, 12.0, 11.571428571428571)"
07-01-2023 19:08:35.628157,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 27.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.52)","(21.0, 99999, 99990)","(7.0, 11.0, 10.5)","(19.0, 60.0, 52.0)","(7.5, 8.4, 8.03076923076923)","(7.5, 12.0, 11.571428571428571)"
07-01-2023 19:08:37.260529,"(2.4, 2.84, 2.7992156862745095)","(16.0, 29.0, 27.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.5)","(21.0, 99999, 99990)","(7.0, 11.0, 10.467857142857143)","(19.0, 60.0, 52.0)","(7.5, 8.4, 7.866666666666666)","(7.5, 12.0, 11.4)"
07-01-2023 19:08:38.903434,"(2.4, 2.84, 2.8099999999999996)","(16.0, 29.0, 27.5)","(15.0, 19.5, 19.0)","(5.0, 5.6, 5.5)","(21.0, 99999, 99990)","(7.0, 11.5, 10.548)","(19.0, 60.0, 52.0)","(7.5, 8.4, 8.344186046511629)","(7.5, 12.0, 11.4)"
07-01-2023 19:08:40.376377,"(2.4, 2.82, 2.8099999999999996)","(16.0, 29.0, 27.5)","(15.0, 19.5, 17.25)","(5.0, 5.6, 5.5)","(21.0, 99999, 99990)","(7.0, 11.5, 10.394736842105264)","(19.0, 60.0, 52.0)","(7.5, 8.4, 8.344186046511629)","(7.5, 12.0, 11.4)"
07-01-2023 19:08:41.893250,"(2.4, 2.82, 2.8099999999999996)","(16.0, 29.0, 27.5)","(15.0, 19.0, 16.083333333333332)","(5.0, 5.6, 5.5)","(21.0, 99999, 99990)","(7.0, 11.5, 10.394736842105264)","(19.0, 60.0, 52.0)","(7.5, 8.4, 8.344186046511629)","(7.5, 12.0, 11.7)"
07-01-2023 19:08:43.317331,"(2.4, 2.82, 2.8099999999999996)","(16.0, 29.0, 27.5)","(15.0, 19.0, 16.083333333333332)","(5.0, 5.6, 5.5)","(21.0, 99999, 99990)","(7.0, 11.5, 10.394736842105264)","(19.0, 60.0, 52.0)","(7.5, 8.4, 8.58)","(7.5, 12.0, 11.7)"
07-01-2023 19:08:44.734357,"(2.4, 2.82, 2.8099999999999996)","(16.0, 29.0, 27.5)","(15.0, 19.0, 16.083333333333332)","(5.0, 5.6, 5.5)","(21.0, 99999, 99990)","(7.0, 11.5, 10.394736842105264)","(19.0, 60.0, 52.0)","(7.5, 8.6, 8.58)","(7.5, 12.0, 11.7)"
07-01-2023 19:08:46.104124,"(2.4, 2.82, 2.8099999999999996)","(16.0, 29.0, 26.5)","(15.0, 19.0, 16.083333333333332)","(5.0, 5.6, 5.3)","(21.0, 99999, 99990)","(7.0, 11.5, 10.394736842105264)","(19.0, 60.0, 52.0)","(7.5, 8.6, 8.58)","(7.5, 12.0, 11.7)"
07-01-2023 19:08:47.451437,"(2.4, 2.82, 2.8099999999999996)","(16.0, 29.0, 26.5)","(15.0, 19.0, 16.083333333333332)","(5.0, 5.4, 5.133333333333333)","(21.0, 99999, 99990)","(7.0, 11.5, 10.58695652173913)","(19.0, 60.0, 48.0)","(7.5, 8.6, 8.58)","(7.5, 12.0, 11.666666666666666)"
07-01-2023 19:08:48.739553,"(2.4, 2.82, 2.8099999999999996)","(16.0, 29.0, 28.166666666666668)","(15.0, 19.0, 17.2)","(5.0, 5.2, 5.0562499999999995)","(21.0, 99999, 99990)","(7.0, 11.5, 10.722222222222221)","(19.0, 60.0, 45.0)","(7.5, 8.6, 8.48)","(7.5, 12.0, 11.666666666666666)"
07-01-2023 19:08:50.027533,"(2.4, 2.82, 2.812)","(16.0, 29.0, 28.285714285714285)","(15.0, 19.0, 17.2)","(5.0, 5.1, 4.984)","(21.0, 99999, 99990)","(7.0, 11.5, 10.891304347826086)","(19.0, 55.0, 44.0)","(7.5, 8.6, 8.5625)","(7.5, 12.0, 12.1)"
07-01-2023 19:08:51.403271,"(2.4, 2.82, 2.812)","(16.0, 29.0, 28.285714285714285)","(15.0, 19.0, 18.18181818181818)","(5.0, 5.0, 4.984)","(21.0, 99999, 99990)","(7.0, 11.5, 11.1)","(19.0, 48.0, 41.333333333333336)","(7.5, 8.6, 8.533333333333333)","(7.5, 13.0, 12.625)"
07-01-2023 19:08:52.821756,"(2.4, 2.84, 2.809230769230769)","(16.0, 29.0, 28.285714285714285)","(15.0, 19.0, 17.2)","(5.0, 5.2, 4.82)","(21.0, 99999, 99990)","(7.0, 11.5, 11.1)","(19.0, 48.0, 41.333333333333336)","(7.5, 8.6, 8.700000000000001)","(7.5, 13.0, 11.428571428571429)"
07-01-2023 19:08:54.225199,"(2.4, 2.84, 2.8109090909090906)","(16.0, 29.0, 28.285714285714285)","(15.0, 19.0, 17.2)","(5.0, 4.9, 4.82)","(21.0, 99999, 99990)","(7.0, 11.5, 11.1)","(19.0, 48.0, 41.333333333333336)","(7.5, 8.8, 8.700000000000001)","(7.5, 13.0, 11.428571428571429)"
07-01-2023 19:08:55.591366,"(2.4, 2.84, 2.8109090909090906)","(16.0, 29.0, 28.285714285714285)","(15.0, 19.0, 17.8)","(5.0, 5.1, 4.78)","(21.0, 99999, 99990)","(7.0, 11.5, 11.029411764705882)","(19.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.6)","(7.5, 13.0, 11.5)"
07-01-2023 19:08:56.946528,"(2.4, 2.84, 2.8109090909090906)","(16.0, 29.0, 28.285714285714285)","(15.0, 19.0, 17.8)","(5.0, 5.1, 4.7444444444444445)","(21.0, 99999, 99990)","(7.0, 11.5, 11.1)","(19.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.647058823529411)","(7.5, 13.0, 11.5)"
07-01-2023 19:08:58.328368,"(2.4, 2.84, 2.8146341463414632)","(16.0, 29.0, 28.285714285714285)","(15.0, 19.0, 17.8)","(5.0, 5.1, 5.023809523809524)","(21.0, 99999, 99990)","(7.0, 11.5, 11.029411764705882)","(19.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.647058823529411)","(7.5, 13.0, 11.5)"
07-01-2023 19:08:59.817803,"(2.4, 2.84, 2.8146341463414632)","(16.0, 29.0, 28.807692307692307)","(15.0, 19.0, 17.8)","(5.0, 5.1, 4.9363636363636365)","(21.0, 99999, 99990)","(7.0, 11.5, 11.192307692307692)","(19.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.4)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:01.230314,"(2.4, 2.84, 2.8146341463414632)","(16.0, 29.0, 28.0)","(15.0, 19.0, 17.8)","(5.0, 5.1, 5.178571428571429)","(21.0, 99999, 99990)","(7.0, 11.5, 11.029411764705882)","(19.0, 48.0, 41.333333333333336)","(7.5, 9.0, 8.4)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:02.903552,"(2.4, 2.84, 2.8146341463414632)","(16.0, 29.0, 28.0)","(15.0, 19.0, 17.8)","(5.0, 5.5, 5.228571428571429)","(21.0, 99999, 99990)","(7.0, 11.5, 11.136363636363637)","(19.0, 48.0, 40.666666666666664)","(7.5, 9.0, 7.781818181818182)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:04.391124,"(2.4, 2.84, 2.8146341463414632)","(16.0, 29.0, 28.772727272727273)","(15.0, 19.0, 18.0625)","(5.0, 5.5, 5.4)","(21.0, 99999, 99990)","(7.0, 11.5, 11.136363636363637)","(19.0, 46.0, 40.666666666666664)","(7.5, 8.8, 8.23157894736842)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:05.923155,"(2.4, 2.84, 2.8146341463414632)","(16.0, 29.0, 24.90909090909091)","(15.0, 19.0, 18.0625)","(5.0, 5.5, 5.242857142857143)","(21.0, 99999, 99990)","(7.0, 11.5, 11.136363636363637)","(19.0, 46.0, 40.666666666666664)","(7.5, 8.6, 8.133333333333333)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:07.322688,"(2.4, 2.84, 2.8146341463414632)","(16.0, 25.0, 28.761904761904763)","(15.0, 19.0, 18.0625)","(5.0, 5.5, 5.2625)","(21.0, 99999, 99990)","(7.0, 11.5, 11.136363636363637)","(19.0, 46.0, 40.666666666666664)","(7.5, 8.6, 8.133333333333333)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:08.703070,"(2.4, 2.74, 2.7032558139534886)","(16.0, 29.0, 28.761904761904763)","(15.0, 19.0, 18.0625)","(5.0, 5.7, 5.2625)","(21.0, 99999, 99990)","(7.0, 11.5, 11.18)","(19.0, 46.0, 40.666666666666664)","(7.5, 8.6, 8.133333333333333)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:10.297877,"(2.4, 2.74, 2.775)","(16.0, 29.0, 28.761904761904763)","(15.0, 19.0, 18.0625)","(5.0, 5.7, 5.58235294117647)","(21.0, 99999, 99990)","(7.0, 11.5, 11.136363636363637)","(19.0, 46.0, 40.666666666666664)","(7.5, 8.6, 8.133333333333333)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:11.899006,"(2.4, 2.82, 2.78)","(16.0, 29.0, 28.333333333333332)","(15.0, 19.0, 18.0625)","(5.0, 5.7, 5.6)","(21.0, 99999, 99990)","(7.0, 11.5, 11.136363636363637)","(19.0, 46.0, 41.5)","(7.5, 8.6, 8.133333333333333)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:13.106279,"(2.4, 2.82, 2.78)","(16.0, 29.0, 28.333333333333332)","(15.0, 19.0, 18.0625)","(5.0, 5.7, 5.6)","(21.0, 99999, 99990)","(7.0, 11.5, 11.136363636363637)","(19.0, 46.0, 41.5)","(7.5, 8.6, 8.133333333333333)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:14.257199,"(2.4, 2.8, 2.7666666666666666)","(16.0, 29.0, 28.4)","(15.0, 19.0, 18.142857142857142)","(5.0, 5.7, 5.552631578947368)","(21.0, 99999, 99990)","(7.0, 11.5, 11.192307692307692)","(19.0, 46.0, 41.5)","(7.5, 8.4, 7.566666666666667)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:15.494087,"(2.4, 2.8, 2.7416666666666667)","(16.0, 28.0, 27.333333333333332)","(15.0, 19.0, 18.1)","(5.0, 5.6, 5.371428571428572)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 43.0)","(7.5, 8.4, 7.566666666666667)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:16.783359,"(2.4, 2.8, 2.7416666666666667)","(16.0, 28.0, 27.333333333333332)","(15.0, 19.0, 18.1)","(5.0, 5.4, 5.489473684210526)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 43.0)","(7.5, 8.4, 7.55)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:18.069071,"(2.4, 2.8, 2.7416666666666667)","(16.0, 28.0, 27.333333333333332)","(15.0, 19.0, 18.1)","(5.0, 5.6, 5.504545454545454)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 43.0)","(7.5, 8.2, 7.55)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:19.381733,"(2.4, 2.8, 2.7416666666666667)","(16.0, 28.0, 27.0)","(15.0, 19.0, 18.1)","(5.0, 5.6, 5.476470588235294)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 43.0)","(7.5, 7.6, 7.526315789473684)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:20.845848,"(2.4, 2.8, 2.7416666666666667)","(16.0, 28.0, 28.0)","(15.0, 19.0, 18.333333333333332)","(5.0, 5.6, 5.368571428571428)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 43.0)","(7.5, 8.2, 7.526315789473684)","(7.5, 13.0, 11.5)"
07-01-2023 19:09:22.289305,"(2.4, 2.8, 2.7333333333333334)","(16.0, 29.0, 28.666666666666668)","(15.0, 19.0, 18.1)","(5.0, 5.5, 5.683673469387755)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 43.0)","(7.5, 8.2, 7.526315789473684)","(7.5, 13.0, 11.409090909090908)"
07-01-2023 19:09:23.854189,"(2.4, 2.8, 2.7333333333333334)","(16.0, 29.0, 28.666666666666668)","(15.0, 19.0, 18.1)","(5.0, 5.7, 5.622222222222223)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 41.714285714285715)","(7.5, 8.2, 7.742857142857143)","(7.5, 12.5, 11.409090909090908)"
07-01-2023 19:09:25.348189,"(2.4, 2.8, 2.7333333333333334)","(16.0, 29.0, 28.666666666666668)","(15.0, 19.0, 18.1)","(5.0, 5.7, 5.781818181818182)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 43.0)","(7.5, 8.2, 7.742857142857143)","(7.5, 12.5, 11.409090909090908)"
07-01-2023 19:09:26.786753,"(2.4, 2.8, 2.7333333333333334)","(16.0, 29.0, 28.666666666666668)","(15.0, 19.0, 18.1)","(5.0, 5.9, 5.617647058823529)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 43.0)","(7.5, 8.2, 7.742857142857143)","(7.5, 12.5, 11.409090909090908)"
07-01-2023 19:09:28.275100,"(2.4, 2.8, 2.7333333333333334)","(17.0, 29.0, 27.6)","(15.0, 19.0, 18.142857142857142)","(5.0, 5.9, 5.617647058823529)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 41.714285714285715)","(8.0, 8.2, 7.618181818181818)","(7.0, 12.5, 11.3)"
07-01-2023 19:09:29.776702,"(2.4, 2.8, 2.737037037037037)","(17.0, 28.0, 27.6)","(15.0, 19.0, 18.142857142857142)","(5.0, 5.9, 5.745161290322581)","(21.0, 99999, 99990)","(7.0, 11.5, 11.227272727272727)","(19.0, 46.0, 41.714285714285715)","(8.0, 8.2, 7.618181818181818)","(7.0, 12.5, 11.3)"
07-01-2023 19:09:31.205761,"(2.4, 2.8, 2.71)","(17.0, 28.0, 28.666666666666668)","(15.0, 19.0, 18.1)","(5.0, 5.9, 5.617647058823529)","(21.0, 99999, 99990)","(7.0, 11.5, 11.5)","(19.0, 46.0, 41.714285714285715)","(8.0, 8.2, 7.8)","(7.0, 12.5, 11.409090909090908)"
07-01-2023 19:09:32.527594,"(2.4, 2.78, 2.71)","(17.0, 29.0, 28.666666666666668)","(15.0, 19.0, 18.1)","(5.0, 5.9, 5.617647058823529)","(21.0, 99999, 99990)","(7.0, 12.0, 11.772727272727273)","(19.0, 46.0, 41.2)","(8.0, 8.2, 7.852631578947368)","(7.0, 12.5, 12.2)"
07-01-2023 19:09:33.885185,"(2.4, 2.74, 2.6329411764705886)","(17.0, 29.0, 28.333333333333332)","(15.0, 19.0, 18.55)","(5.0, 6.2, 6.105263157894737)","(21.0, 99999, 99990)","(7.0, 12.0, 11.772727272727273)","(19.0, 46.0, 41.2)","(8.0, 8.2, 7.852631578947368)","(7.0, 12.5, 12.2)"
07-01-2023 19:09:35.111203,"(2.4, 2.74, 2.626666666666667)","(17.0, 29.0, 28.333333333333332)","(15.0, 19.0, 18.55)","(5.0, 6.2, 6.092857142857143)","(21.0, 99999, 99990)","(7.0, 12.0, 11.772727272727273)","(19.0, 46.0, 41.2)","(8.0, 8.2, 7.852631578947368)","(7.0, 12.5, 12.2)"
07-01-2023 19:09:36.358215,"(2.4, 2.74, 2.626666666666667)","(17.0, 29.0, 28.333333333333332)","(15.0, 19.0, 18.55)","(5.0, 6.2, 6.111764705882353)","(21.0, 99999, 99990)","(7.0, 12.0, 11.772727272727273)","(19.0, 46.0, 41.2)","(8.0, 8.2, 7.852631578947368)","(7.0, 12.5, 12.2)"
07-01-2023 19:09:37.696682,"(2.4, 2.74, 2.626666666666667)","(17.0, 29.0, 28.333333333333332)","(15.0, 19.0, 19.166666666666668)","(5.0, 6.2, 6.111764705882353)","(21.0, 99999, 99990)","(7.0, 12.0, 11.68)","(19.0, 46.0, 41.2)","(8.0, 8.2, 7.852631578947368)","(7.0, 12.5, 12.2)"
07-01-2023 19:09:38.973974,"(2.4, 2.74, 2.626666666666667)","(17.0, 29.0, 28.333333333333332)","(15.0, 19.5, 18.75)","(5.0, 6.2, 6.111764705882353)","(21.0, 99999, 99990)","(7.0, 12.0, 11.68)","(19.0, 46.0, 41.2)","(8.0, 8.2, 7.852631578947368)","(7.0, 12.5, 12.2)"
07-01-2023 19:09:40.276627,"(2.4, 2.74, 2.650909090909091)","(17.0, 29.0, 28.333333333333332)","(15.0, 19.5, 18.75)","(5.0, 6.2, 6.111764705882353)","(21.0, 99999, 99990)","(7.0, 12.0, 11.772727272727273)","(19.0, 46.0, 39.2)","(8.0, 8.2, 7.852631578947368)","(7.0, 12.5, 12.2)"
07-01-2023 19:09:41.546921,"(2.4, 2.66, 2.621818181818182)","(17.0, 29.0, 28.333333333333332)","(15.0, 19.5, 18.75)","(5.0, 6.2, 5.933333333333334)","(21.0, 99999, 99990)","(7.0, 12.0, 12.75)","(19.0, 44.0, 39.2)","(8.0, 8.2, 7.852631578947368)","(7.0, 12.5, 12.2)"
07-01-2023 19:09:42.837295,"(2.4, 2.66, 2.6387878787878787)","(17.0, 29.0, 28.333333333333332)","(15.0, 19.5, 18.75)","(5.0, 6.0, 5.836842105263158)","(21.0, 99999, 99990)","(7.0, 14.0, 12.461538461538462)","(19.0, 44.0, 39.2)","(8.0, 8.2, 7.852631578947368)","(7.0, 12.5, 12.2)"
07-01-2023 19:09:44.133595,"(2.4, 2.66, 2.6387878787878787)","(17.0, 29.0, 28.333333333333332)","(15.0, 19.5, 18.75)","(5.0, 5.9, 5.637931034482759)","(21.0, 99999, 99990)","(7.0, 14.0, 12.461538461538462)","(19.0, 44.0, 39.2)","(8.0, 8.2, 7.852631578947368)","(7.0, 12.5, 12.2)"
