,Bring Your Best,Hacienda Heights,Tommys Luck,Nuclear Bling,Logan Reason,Speedy Sport,Fire Up Lexy,Logan Dream,Meraki,Dawson Shard Nz
07-12-2022 19:43:20.240095,"(5.5, 6.8, 6.967741935483871)","(17.0, 29.0, 21.928571428571427)","(10.0, 15.0, 14.166666666666666)","(81.0, 390.0, 232.5)","(3.6, 5.3, 4.566666666666666)","(81.0, 320.0, 282.5)","(4.2, 7.0, 6.5285714285714285)","(20.0, 48.0, 33.5)","(4.6, 5.7, 5.5055555555555555)","(6.0, 99999, 99990)"
07-12-2022 19:43:21.985696,"(5.5, 7.2, 7.1)","(17.0, 28.0, 21.642857142857142)","(10.0, 15.0, 14.166666666666666)","(81.0, 380.0, 232.5)","(3.6, 5.3, 4.566666666666666)","(81.0, 310.0, 253.33333333333331)","(4.2, 7.0, 6.5285714285714285)","(20.0, 46.0, 32.75)","(4.6, 5.7, 5.5055555555555555)","(6.0, 99999, 99990)"
07-12-2022 19:43:23.523152,"(5.5, 7.2, 6.9)","(17.0, 27.0, 21.642857142857142)","(10.0, 15.0, 14.166666666666666)","(81.0, 380.0, 232.5)","(3.6, 5.3, 4.566666666666666)","(81.0, 300.0, 231.66666666666666)","(4.2, 7.0, 6.5285714285714285)","(20.0, 44.0, 32.75)","(4.6, 5.7, 5.5055555555555555)","(6.0, 99999, 99990)"
07-12-2022 19:43:24.972767,"(5.5, 7.2, 6.9)","(17.0, 27.0, 21.642857142857142)","(10.0, 15.0, 14.166666666666666)","(81.0, 380.0, 232.5)","(3.6, 5.3, 4.435714285714286)","(81.0, 300.0, 231.66666666666666)","(4.2, 7.0, 6.5285714285714285)","(20.0, 44.0, 32.75)","(4.6, 5.7, 5.5055555555555555)","(6.0, 99999, 99990)"
07-12-2022 19:43:26.372722,"(5.5, 7.6, 7.352631578947369)","(17.0, 27.0, 21.642857142857142)","(10.0, 15.0, 14.166666666666666)","(81.0, 380.0, 355.0)","(3.6, 5.3, 4.435714285714286)","(81.0, 300.0, 263.57142857142856)","(4.2, 7.0, 6.5285714285714285)","(20.0, 44.0, 34.0)","(4.6, 5.7, 5.5055555555555555)","(6.0, 99999, 99990)"
07-12-2022 19:43:28.249719,"(5.5, 7.4, 6.841935483870968)","(17.0, 27.0, 23.59090909090909)","(10.0, 15.0, 14.166666666666666)","(81.0, 490.0, 355.0)","(3.6, 5.3, 4.566666666666666)","(81.0, 390.0, 210.0)","(4.2, 7.0, 6.5285714285714285)","(20.0, 44.0, 34.0)","(4.6, 5.7, 5.5055555555555555)","(6.0, 99999, 99990)"
07-12-2022 19:43:29.854885,"(5.5, 7.6, 6.841935483870968)","(17.0, 27.0, 23.59090909090909)","(10.0, 15.0, 14.166666666666666)","(81.0, 490.0, 355.0)","(3.6, 5.3, 4.435714285714286)","(81.0, 390.0, 235.0)","(4.2, 7.0, 6.5285714285714285)","(20.0, 44.0, 34.0)","(4.6, 5.7, 5.5055555555555555)","(6.0, 99999, 99990)"
07-12-2022 19:43:31.533833,"(5.5, 7.6, 7.110344827586207)","(17.0, 27.0, 23.59090909090909)","(10.0, 15.0, 14.166666666666666)","(81.0, 490.0, 355.0)","(3.6, 5.3, 4.566666666666666)","(81.0, 380.0, 225.0)","(4.2, 7.0, 6.5285714285714285)","(20.0, 44.0, 34.0)","(4.6, 5.7, 5.5055555555555555)","(6.0, 99999, 99990)"
07-12-2022 19:43:33.057823,"(5.5, 7.4, 6.800000000000001)","(17.0, 27.0, 23.59090909090909)","(10.0, 15.0, 14.166666666666666)","(81.0, 490.0, 396.6666666666667)","(3.6, 5.3, 4.6125)","(81.0, 360.0, 230.0)","(4.2, 7.0, 6.5285714285714285)","(20.0, 44.0, 34.0)","(4.6, 5.7, 5.5055555555555555)","(6.0, 99999, 99990)"
07-12-2022 19:43:34.858800,"(5.5, 7.4, 7.448387096774193)","(17.0, 27.0, 23.59090909090909)","(10.0, 15.0, 14.166666666666666)","(81.0, 550.0, 396.6666666666667)","(3.6, 5.3, 4.575)","(81.0, 370.0, 230.0)","(4.2, 7.0, 6.5285714285714285)","(20.0, 44.0, 34.0)","(4.6, 5.7, 5.35)","(6.0, 99999, 99990)"
07-12-2022 19:43:36.454380,"(5.5, 7.6, 7.448387096774193)","(17.0, 27.0, 23.59090909090909)","(10.0, 15.0, 14.166666666666666)","(81.0, 550.0, 383.3333333333333)","(3.6, 5.2, 4.575)","(81.0, 370.0, 225.0)","(4.2, 7.0, 6.3)","(20.0, 44.0, 34.0)","(4.6, 5.7, 5.433333333333333)","(6.0, 99999, 99990)"
07-12-2022 19:43:37.967688,"(5.5, 7.6, 7.4)","(17.0, 27.0, 23.59090909090909)","(10.0, 15.0, 14.166666666666666)","(81.0, 530.0, 370.0)","(3.6, 5.2, 4.6125)","(81.0, 360.0, 220.0)","(4.2, 6.8, 6.3)","(20.0, 44.0, 34.0)","(4.6, 5.6, 5.433333333333333)","(6.0, 99999, 99990)"
07-12-2022 19:43:39.497698,"(5.5, 7.4, 6.92)","(17.0, 27.0, 23.59090909090909)","(10.0, 15.0, 14.166666666666666)","(81.0, 510.0, 370.0)","(3.6, 5.3, 4.6125)","(81.0, 350.0, 220.0)","(4.2, 6.8, 6.3)","(20.0, 44.0, 34.0)","(4.6, 5.6, 5.433333333333333)","(6.0, 99999, 99990)"
07-12-2022 19:43:40.983436,"(5.5, 7.4, 6.309803921568627)","(17.0, 27.0, 23.59090909090909)","(10.0, 15.0, 13.5)","(81.0, 510.0, 370.0)","(3.6, 5.3, 4.6125)","(81.0, 350.0, 220.0)","(4.2, 6.8, 6.3)","(20.0, 44.0, 34.0)","(4.6, 5.6, 5.433333333333333)","(6.0, 99999, 99990)"
07-12-2022 19:43:42.342052,"(5.5, 7.6, 6.95)","(17.0, 27.0, 24.5)","(10.0, 14.5, 13.545454545454545)","(81.0, 510.0, 370.0)","(3.6, 5.3, 4.975)","(81.0, 350.0, 277.14285714285717)","(4.2, 6.8, 6.4)","(20.0, 44.0, 36.285714285714285)","(4.6, 5.6, 5.3)","(6.0, 99999, 99990)"
07-12-2022 19:43:43.719674,"(5.5, 7.2, 7.1)","(17.0, 27.0, 25.07142857142857)","(10.0, 14.5, 13.545454545454545)","(81.0, 510.0, 390.0)","(3.6, 5.2, 4.6)","(81.0, 350.0, 250.0)","(4.2, 6.8, 6.4)","(20.0, 44.0, 38.8)","(4.6, 5.6, 5.463636363636363)","(6.0, 99999, 99990)"
07-12-2022 19:43:45.115280,"(5.5, 7.2, 7.15)","(17.0, 26.0, 23.166666666666668)","(10.0, 14.5, 13.833333333333334)","(81.0, 510.0, 346.0)","(3.6, 5.2, 4.3125)","(81.0, 350.0, 266.66666666666663)","(4.2, 6.8, 6.618181818181818)","(20.0, 42.0, 33.0)","(4.6, 5.6, 5.233333333333333)","(6.0, 99999, 99990)"
07-12-2022 19:43:46.485605,"(5.5, 7.0, 6.875)","(17.0, 25.0, 29.3)","(10.0, 14.5, 13.5)","(81.0, 510.0, 346.0)","(3.6, 5.1, 4.865384615384615)","(81.0, 350.0, 266.66666666666663)","(4.2, 6.8, 6.523404255319148)","(20.0, 40.0, 31.333333333333332)","(4.6, 5.5, 5.503571428571429)","(6.0, 99999, 99990)"
07-12-2022 19:43:48.183207,"(5.5, 7.0, 6.36)","(17.0, 44.0, 34.66666666666667)","(10.0, 14.5, 13.833333333333334)","(81.0, 510.0, 373.3333333333333)","(3.6, 5.0, 4.611111111111111)","(81.0, 350.0, 278.57142857142856)","(4.2, 6.8, 4.833333333333333)","(20.0, 38.0, 36.625)","(4.6, 5.7, 5.052)","(6.0, 99999, 99990)"
07-12-2022 19:43:49.682921,"(5.5, 7.0, 6.6)","(17.0, 42.0, 33.5)","(10.0, 14.5, 13.666666666666666)","(81.0, 510.0, 243.33333333333334)","(3.6, 5.0, 4.722222222222222)","(81.0, 350.0, 190.0)","(4.2, 5.5, 4.8999999999999995)","(20.0, 38.0, 46.33333333333333)","(4.6, 5.1, 4.753571428571428)","(6.0, 99999, 99990)"
07-12-2022 19:43:51.389022,"(5.5, 7.6, 7.1625)","(17.0, 38.0, 31.0)","(10.0, 14.0, 13.75)","(81.0, 510.0, 233.33333333333334)","(3.6, 5.0, 4.781818181818182)","(81.0, 350.0, 265.0)","(4.2, 5.3, 6.685714285714286)","(20.0, 50.0, 40.57142857142857)","(4.6, 4.8, 5.16)","(6.0, 99999, 99990)"
07-12-2022 19:43:53.042359,"(5.5, 7.6, 7.199999999999999)","(17.0, 36.0, 25.727272727272727)","(10.0, 14.0, 13.5)","(81.0, 510.0, 261.0)","(3.6, 5.8, 5.222222222222222)","(81.0, 350.0, 301.6666666666667)","(4.2, 7.0, 5.1)","(20.0, 50.0, 36.888888888888886)","(4.6, 5.2, 5.133333333333334)","(6.0, 99999, 99990)"
07-12-2022 19:43:54.730462,"(5.5, 7.6, 7.199999999999999)","(17.0, 34.0, 25.88888888888889)","(10.0, 14.0, 13.5)","(81.0, 510.0, 365.0)","(3.6, 5.8, 5.357142857142858)","(81.0, 360.0, 288.57142857142856)","(4.2, 6.6, 5.057142857142857)","(20.0, 48.0, 39.42857142857143)","(4.6, 5.2, 5.133333333333334)","(6.0, 99999, 99990)"
07-12-2022 19:43:56.327371,"(5.5, 7.6, 7.199999999999999)","(17.0, 32.0, 25.0)","(10.0, 14.0, 13.5)","(81.0, 500.0, 292.5)","(3.6, 5.7, 4.757142857142857)","(81.0, 360.0, 251.66666666666666)","(4.2, 6.6, 5.111111111111111)","(20.0, 48.0, 36.0)","(4.6, 5.2, 5.133333333333334)","(6.0, 99999, 99990)"
07-12-2022 19:43:57.743194,"(5.5, 7.6, 7.279999999999999)","(17.0, 30.0, 26.333333333333332)","(10.0, 14.5, 13.75)","(81.0, 490.0, 460.0)","(3.6, 5.7, 4.842857142857143)","(81.0, 330.0, 242.0)","(4.2, 6.2, 5.666666666666666)","(20.0, 46.0, 37.0)","(4.6, 5.2, 5.133333333333334)","(6.0, 99999, 99990)"
07-12-2022 19:43:59.121336,"(5.5, 7.6, 7.3538461538461535)","(17.0, 29.0, 26.333333333333332)","(10.0, 14.0, 13.727272727272727)","(81.0, 820.0, 481.8181818181818)","(3.6, 5.7, 5.439130434782609)","(81.0, 330.0, 242.0)","(4.2, 6.0, 5.338461538461538)","(20.0, 46.0, 43.16666666666667)","(4.6, 5.2, 5.155555555555556)","(6.0, 99999, 99990)"
07-12-2022 19:44:00.580713,"(5.5, 7.6, 7.3999999999999995)","(17.0, 29.0, 24.0)","(10.0, 14.0, 13.818181818181818)","(81.0, 800.0, 216.66666666666669)","(3.6, 5.7, 5.220000000000001)","(81.0, 330.0, 350.0)","(4.2, 5.8, 5.488888888888889)","(20.0, 46.0, 42.57142857142857)","(4.6, 5.2, 5.155555555555556)","(6.0, 99999, 99990)"
07-12-2022 19:44:02.152746,"(5.5, 7.6, 7.542857142857143)","(17.0, 28.0, 23.625)","(10.0, 14.0, 13.818181818181818)","(81.0, 800.0, 617.5)","(3.6, 5.7, 5.220000000000001)","(81.0, 670.0, 434.0)","(4.2, 5.6, 5.133333333333334)","(20.0, 48.0, 43.25)","(4.6, 5.2, 5.155555555555556)","(6.0, 99999, 99990)"
07-12-2022 19:44:03.746696,"(5.5, 7.6, 10.19)","(17.0, 28.0, 23.625)","(10.0, 14.0, 13.571428571428571)","(81.0, 790.0, 435.0)","(3.6, 5.7, 5.16)","(81.0, 650.0, 280.0)","(4.2, 5.2, 4.62)","(20.0, 48.0, 39.36363636363636)","(4.6, 5.2, 5.155555555555556)","(6.0, 99999, 99990)"
07-12-2022 19:44:05.251382,"(5.5, 10.5, 7.89)","(17.0, 28.0, 23.625)","(10.0, 14.0, 13.571428571428571)","(81.0, 770.0, 272.5)","(3.6, 5.7, 5.16)","(81.0, 640.0, 204.0)","(4.2, 5.1, 4.74)","(20.0, 48.0, 39.36363636363636)","(4.6, 5.2, 5.155555555555556)","(6.0, 99999, 99990)"
07-12-2022 19:44:06.788780,"(5.5, 10.5, 7.89)","(17.0, 28.0, 23.625)","(10.0, 14.0, 13.571428571428571)","(81.0, 760.0, 272.5)","(3.6, 5.7, 5.16)","(81.0, 620.0, 206.0)","(4.2, 5.1, 4.74)","(20.0, 48.0, 39.36363636363636)","(4.6, 5.2, 5.155555555555556)","(6.0, 99999, 99990)"
07-12-2022 19:44:08.285445,"(5.5, 10.0, 9.277777777777779)","(17.0, 28.0, 23.625)","(10.0, 14.0, 13.571428571428571)","(81.0, 760.0, 181.11111111111111)","(3.6, 5.7, 5.4222222222222225)","(81.0, 630.0, 190.0)","(4.2, 5.1, 4.671428571428571)","(20.0, 48.0, 39.36363636363636)","(4.6, 5.2, 5.085714285714285)","(6.0, 99999, 99990)"
07-12-2022 19:44:09.761385,"(5.5, 7.4, 7.228571428571429)","(17.0, 28.0, 23.625)","(10.0, 14.0, 13.571428571428571)","(81.0, 750.0, 291.8181818181818)","(3.6, 5.7, 5.057142857142857)","(81.0, 640.0, 190.0)","(4.2, 5.1, 4.975)","(20.0, 48.0, 44.75)","(4.6, 5.3, 5.027272727272727)","(6.0, 99999, 99990)"
07-12-2022 19:44:11.273720,"(5.5, 11.0, 7.96)","(17.0, 32.0, 24.375)","(10.0, 14.0, 13.571428571428571)","(81.0, 750.0, 415.0)","(3.6, 5.7, 5.4222222222222225)","(81.0, 640.0, 342.5)","(4.2, 5.8, 4.914285714285714)","(20.0, 50.0, 39.5)","(4.6, 5.3, 5.027272727272727)","(6.0, 99999, 99990)"
07-12-2022 19:44:12.761711,"(5.5, 7.2, 7.085714285714285)","(17.0, 30.0, 24.375)","(10.0, 14.0, 13.571428571428571)","(81.0, 720.0, 410.0)","(3.6, 5.7, 5.4222222222222225)","(81.0, 610.0, 398.0)","(4.2, 5.7, 5.4)","(20.0, 50.0, 44.75)","(4.6, 5.3, 5.027272727272727)","(6.0, 99999, 99990)"
07-12-2022 19:44:14.225704,"(5.5, 8.2, 7.8999999999999995)","(17.0, 30.0, 30.0)","(10.0, 14.0, 13.571428571428571)","(81.0, 720.0, 187.14285714285714)","(3.6, 5.7, 5.4222222222222225)","(81.0, 610.0, 398.0)","(4.2, 5.5, 5.030769230769231)","(20.0, 50.0, 44.75)","(4.6, 5.3, 5.027272727272727)","(6.0, 99999, 99990)"
07-12-2022 19:44:15.710751,"(5.5, 8.2, 7.8999999999999995)","(17.0, 48.0, 28.666666666666664)","(10.0, 14.0, 13.571428571428571)","(81.0, 710.0, 300.0)","(3.6, 5.7, 5.4222222222222225)","(81.0, 610.0, 260.0)","(4.2, 5.3, 4.685714285714285)","(20.0, 50.0, 43.25)","(4.6, 5.3, 5.027272727272727)","(6.0, 99999, 99990)"
07-12-2022 19:44:17.168051,"(5.5, 8.2, 7.959999999999999)","(17.0, 44.0, 26.5)","(10.0, 14.0, 10.700000000000001)","(81.0, 700.0, 293.33333333333337)","(3.6, 5.7, 4.95)","(81.0, 610.0, 295.0)","(4.2, 5.2, 4.933333333333333)","(20.0, 48.0, 37.2)","(4.6, 5.3, 5.027272727272727)","(6.0, 99999, 99990)"
07-12-2022 19:44:18.818347,"(5.5, 8.2, 8.066666666666666)","(17.0, 40.0, 30.0)","(10.0, 12.5, 10.533333333333333)","(81.0, 680.0, 390.0)","(3.6, 5.7, 4.928571428571429)","(81.0, 610.0, 326.3636363636364)","(4.2, 5.1, 4.82)","(20.0, 48.0, 42.0)","(4.6, 5.3, 5.027272727272727)","(6.0, 99999, 99990)"
07-12-2022 19:44:20.382176,"(5.5, 8.2, 7.385714285714285)","(17.0, 38.0, 26.666666666666668)","(10.0, 12.0, 11.725)","(81.0, 680.0, 480.0)","(3.6, 5.7, 4.928571428571429)","(81.0, 610.0, 164.28571428571428)","(4.2, 5.0, 5.25)","(20.0, 48.0, 42.0)","(4.6, 5.3, 5.027272727272727)","(6.0, 99999, 99990)"
07-12-2022 19:44:22.138253,"(5.5, 7.6, 7.5)","(17.0, 36.0, 23.75)","(10.0, 12.5, 10.8)","(81.0, 670.0, 385.0)","(3.6, 5.7, 4.928571428571429)","(81.0, 610.0, 260.0)","(4.2, 6.6, 4.933333333333334)","(20.0, 48.0, 34.5)","(4.6, 5.3, 5.027272727272727)","(6.0, 99999, 99990)"
07-12-2022 19:44:23.757203,"(5.5, 7.6, 8.09090909090909)","(17.0, 36.0, 24.4)","(10.0, 12.0, 10.82)","(81.0, 670.0, 156.0)","(3.6, 5.7, 4.928571428571429)","(81.0, 600.0, 103.33333333333334)","(4.2, 6.4, 4.892307692307692)","(20.0, 48.0, 38.18181818181818)","(4.6, 5.3, 5.027272727272727)","(6.0, 99999, 99990)"
07-12-2022 19:44:25.374776,"(5.5, 8.2, 8.133333333333333)","(17.0, 34.0, 27.0)","(10.0, 11.5, 11.25)","(81.0, 660.0, 367.5)","(3.6, 5.7, 5.300000000000001)","(81.0, 120.0, 111.66666666666667)","(4.2, 6.0, 4.46)","(20.0, 48.0, 41.25)","(4.6, 5.3, 4.75625)","(6.0, 99999, 99990)"
07-12-2022 19:44:27.062848,"(5.5, 8.2, 7.866666666666666)","(17.0, 32.0, 25.333333333333332)","(10.0, 11.5, 11.25)","(81.0, 640.0, 171.42857142857144)","(3.6, 5.7, 5.34)","(81.0, 120.0, 97.5)","(4.2, 4.5, 4.675)","(20.0, 48.0, 44.0)","(4.6, 4.8, 4.644444444444444)","(6.0, 99999, 99990)"
07-12-2022 19:44:28.889888,"(5.5, 8.2, 7.999999999999999)","(17.0, 32.0, 25.333333333333332)","(10.0, 11.5, 11.25)","(81.0, 630.0, 270.0)","(3.6, 5.7, 5.38)","(81.0, 120.0, 96.53846153846155)","(4.2, 5.2, 4.925)","(20.0, 48.0, 45.0)","(4.6, 4.8, 4.552941176470588)","(6.0, 99999, 99990)"
07-12-2022 19:44:30.653307,"(5.5, 8.2, 7.999999999999999)","(17.0, 32.0, 25.333333333333332)","(10.0, 11.5, 11.11111111111111)","(81.0, 620.0, 263.33333333333337)","(3.6, 5.7, 5.425)","(81.0, 110.0, 96.53846153846155)","(4.2, 5.1, 4.653333333333333)","(20.0, 48.0, 44.0)","(4.6, 4.8, 4.552941176470588)","(6.0, 99999, 99990)"
07-12-2022 19:44:32.371471,"(5.5, 8.2, 8.149999999999999)","(17.0, 32.0, 27.0)","(10.0, 13.0, 12.375)","(81.0, 600.0, 345.0)","(3.6, 5.6, 5.25)","(81.0, 110.0, 88.125)","(4.2, 5.0, 4.653333333333333)","(20.0, 48.0, 42.8)","(4.6, 4.8, 4.552941176470588)","(6.0, 99999, 99990)"
07-12-2022 19:44:34.330394,"(5.5, 8.2, 8.057142857142857)","(17.0, 32.0, 25.714285714285715)","(10.0, 13.0, 11.5)","(81.0, 590.0, 260.0)","(3.6, 5.6, 5.3)","(81.0, 110.0, 90.0)","(4.2, 5.0, 4.653333333333333)","(20.0, 50.0, 42.8)","(4.6, 4.8, 4.733333333333333)","(6.0, 99999, 99990)"
07-12-2022 19:44:36.308180,"(5.5, 8.2, 8.057142857142857)","(17.0, 32.0, 25.714285714285715)","(10.0, 13.0, 11.92)","(81.0, 580.0, 158.75)","(3.6, 5.6, 5.366666666666666)","(81.0, 110.0, 82.5)","(4.2, 5.0, 4.653333333333333)","(20.0, 50.0, 42.0)","(4.6, 5.2, 4.815384615384615)","(6.0, 99999, 99990)"
07-12-2022 19:44:38.081305,"(5.5, 8.2, 8.057142857142857)","(17.0, 32.0, 24.857142857142858)","(10.0, 13.0, 11.75)","(81.0, 570.0, 330.0)","(3.6, 5.6, 5.473684210526316)","(81.0, 95.0, 82.5)","(4.2, 4.9, 4.876190476190477)","(20.0, 50.0, 42.8)","(4.6, 5.2, 4.800000000000001)","(6.0, 99999, 99990)"
07-12-2022 19:44:39.620018,"(5.5, 8.2, 8.057142857142857)","(17.0, 30.0, 25.5)","(10.0, 13.0, 12.25)","(81.0, 550.0, 162.85714285714286)","(3.6, 5.5, 5.5040000000000004)","(81.0, 95.0, 87.0)","(4.2, 4.9, 4.55)","(20.0, 50.0, 42.8)","(4.6, 5.2, 4.7)","(6.0, 99999, 99990)"
07-12-2022 19:44:41.099803,"(5.5, 8.2, 7.949999999999999)","(17.0, 29.0, 25.0)","(10.0, 13.0, 10.1)","(81.0, 540.0, 207.5)","(3.6, 5.7, 5.016666666666667)","(81.0, 95.0, 82.5)","(4.2, 4.8, 4.685714285714286)","(20.0, 50.0, 36.666666666666664)","(4.6, 5.0, 4.615384615384615)","(6.0, 99999, 99990)"
07-12-2022 19:44:42.514853,"(5.5, 8.2, 8.057142857142857)","(17.0, 29.0, 27.333333333333332)","(10.0, 11.0, 10.1)","(81.0, 530.0, 236.66666666666666)","(3.6, 5.6, 5.25)","(81.0, 95.0, 84.0)","(4.2, 5.2, 4.947368421052632)","(20.0, 50.0, 41.6)","(4.6, 5.0, 4.638461538461538)","(6.0, 99999, 99990)"
07-12-2022 19:44:43.958706,"(5.5, 8.2, 8.057142857142857)","(17.0, 30.0, 26.923076923076923)","(10.0, 11.0, 10.1)","(81.0, 510.0, 236.66666666666666)","(3.6, 5.6, 5.568421052631579)","(81.0, 90.0, 84.44444444444444)","(4.2, 5.2, 4.590909090909091)","(20.0, 48.0, 42.8)","(4.6, 4.8, 4.59)","(6.0, 99999, 99990)"
07-12-2022 19:44:45.340277,"(5.5, 8.2, 8.057142857142857)","(17.0, 30.0, 32.666666666666664)","(10.0, 11.0, 10.1)","(81.0, 510.0, 260.0)","(3.6, 5.6, 5.568421052631579)","(81.0, 90.0, 82.0)","(4.2, 5.0, 4.590909090909091)","(20.0, 50.0, 42.8)","(4.6, 4.8, 4.635294117647059)","(6.0, 99999, 99990)"
07-12-2022 19:44:46.826757,"(5.5, 8.2, 8.10909090909091)","(17.0, 50.0, 40.75)","(10.0, 11.0, 10.149999999999999)","(81.0, 500.0, 295.0)","(3.6, 5.6, 5.016666666666667)","(81.0, 85.0, 84.28571428571429)","(4.2, 5.0, 5.276470588235294)","(20.0, 50.0, 44.8)","(4.6, 4.8, 4.566666666666666)","(6.0, 99999, 99990)"
07-12-2022 19:44:48.401999,"(5.5, 8.2, 7.8)","(17.0, 46.0, 35.2)","(10.0, 13.0, 9.549999999999999)","(81.0, 490.0, 142.22222222222223)","(3.6, 5.6, 5.0)","(81.0, 90.0, 77.5)","(4.2, 5.3, 5.273076923076923)","(20.0, 48.0, 42.666666666666664)","(4.6, 4.8, 4.5200000000000005)","(6.0, 99999, 99990)"
07-12-2022 19:44:49.887480,"(5.5, 8.2, 7.8)","(17.0, 42.0, 32.5)","(10.0, 12.0, 9.549999999999999)","(81.0, 480.0, 168.0)","(3.6, 5.7, 5.117647058823529)","(81.0, 85.0, 79.0)","(4.2, 5.3, 4.949999999999999)","(20.0, 48.0, 42.666666666666664)","(4.6, 4.8, 4.640000000000001)","(6.0, 99999, 99990)"
07-12-2022 19:44:51.454328,"(5.5, 8.2, 7.8)","(17.0, 40.0, 29.285714285714285)","(10.0, 12.0, 9.549999999999999)","(81.0, 460.0, 154.16666666666666)","(3.6, 5.7, 5.236363636363636)","(81.0, 85.0, 79.0)","(4.2, 5.3, 4.949999999999999)","(20.0, 48.0, 42.666666666666664)","(4.6, 5.2, 4.75)","(6.0, 99999, 99990)"
07-12-2022 19:44:53.040601,"(5.5, 8.2, 7.8)","(17.0, 40.0, 29.4)","(10.0, 12.0, 10.492307692307692)","(81.0, 450.0, 233.0)","(3.6, 5.6, 5.08235294117647)","(81.0, 85.0, 81.0)","(4.2, 5.3, 5.2124999999999995)","(20.0, 48.0, 38.4)","(4.6, 5.0, 4.615384615384615)","(6.0, 99999, 99990)"
07-12-2022 19:44:54.564475,"(5.5, 8.2, 7.8)","(17.0, 36.0, 29.5)","(10.0, 12.0, 10.492307692307692)","(81.0, 440.0, 216.8181818181818)","(3.6, 5.6, 5.08235294117647)","(81.0, 85.0, 83.0)","(4.4, 5.3, 5.2124999999999995)","(20.0, 48.0, 36.0)","(4.6, 5.0, 4.615384615384615)","(6.0, 99999, 99990)"
07-12-2022 19:44:56.096058,"(5.5, 8.2, 7.8)","(17.0, 34.0, 29.5)","(10.0, 12.0, 10.8625)","(81.0, 430.0, 255.0)","(3.6, 5.6, 5.44)","(81.0, 85.0, 115.0)","(4.4, 5.3, 5.265)","(20.0, 48.0, 39.6)","(4.6, 5.0, 4.5200000000000005)","(6.0, 99999, 99990)"
07-12-2022 19:44:57.716212,"(5.5, 8.2, 7.8)","(17.0, 34.0, 26.727272727272727)","(10.0, 12.0, 10.75)","(81.0, 410.0, 300.0)","(3.6, 5.5, 5.375)","(81.0, 120.0, 108.75)","(4.4, 5.3, 5.08)","(20.0, 48.0, 43.333333333333336)","(4.6, 4.8, 4.585714285714285)","(6.0, 99999, 99990)"
07-12-2022 19:44:59.346040,"(5.5, 8.6, 8.0)","(17.0, 34.0, 28.285714285714285)","(10.0, 11.5, 10.823529411764707)","(81.0, 400.0, 182.85714285714286)","(3.6, 5.5, 4.96)","(81.0, 120.0, 113.33333333333334)","(4.4, 5.1, 5.044444444444444)","(20.0, 48.0, 44.0)","(4.6, 4.8, 4.609090909090909)","(6.0, 99999, 99990)"
07-12-2022 19:45:00.964591,"(5.5, 8.6, 8.899999999999999)","(17.0, 34.0, 28.285714285714285)","(10.0, 11.5, 10.75)","(81.0, 390.0, 212.0)","(3.6, 5.0, 4.95)","(81.0, 120.0, 101.42857142857143)","(4.4, 5.1, 4.949999999999999)","(20.0, 48.0, 43.333333333333336)","(4.6, 4.8, 4.5200000000000005)","(6.0, 99999, 99990)"
07-12-2022 19:45:02.519298,"(5.5, 9.2, 7.8)","(17.0, 34.0, 28.285714285714285)","(10.0, 11.5, 10.75)","(81.0, 380.0, 177.14285714285714)","(3.6, 5.0, 4.95)","(81.0, 110.0, 84.375)","(4.4, 5.1, 4.975)","(20.0, 48.0, 42.0)","(4.6, 4.8, 4.466666666666667)","(6.0, 99999, 99990)"
07-12-2022 19:45:04.061658,"(5.5, 9.6, 8.5)","(17.0, 34.0, 28.0)","(10.0, 11.5, 10.678571428571429)","(81.0, 370.0, 174.28571428571428)","(3.6, 5.0, 4.95)","(81.0, 100.0, 82.14285714285714)","(4.4, 5.1, 5.079166666666667)","(20.0, 50.0, 42.0)","(4.6, 4.8, 4.466666666666667)","(6.0, 99999, 99990)"
07-12-2022 19:45:05.572022,"(5.5, 9.4, 8.5)","(17.0, 32.0, 28.0)","(10.0, 11.5, 10.678571428571429)","(81.0, 360.0, 171.42857142857144)","(3.6, 5.0, 4.95)","(81.0, 100.0, 82.14285714285714)","(4.4, 5.1, 5.079166666666667)","(20.0, 50.0, 42.0)","(4.6, 4.8, 4.466666666666667)","(6.0, 99999, 99990)"
07-12-2022 19:45:07.083274,"(5.5, 9.2, 8.799999999999999)","(17.0, 32.0, 28.0)","(10.0, 11.5, 10.75)","(81.0, 350.0, 168.57142857142856)","(3.6, 5.0, 4.95)","(81.0, 100.0, 82.14285714285714)","(4.4, 5.1, 5.079166666666667)","(20.0, 50.0, 42.0)","(4.6, 4.8, 4.666666666666667)","(6.0, 99999, 99990)"
07-12-2022 19:45:08.574760,"(5.5, 9.2, 8.7625)","(17.0, 30.0, 28.0)","(10.0, 11.5, 10.357142857142858)","(81.0, 340.0, 210.0)","(3.6, 5.0, 4.96)","(81.0, 100.0, 87.5)","(4.4, 5.1, 5.079166666666667)","(20.0, 50.0, 42.0)","(4.6, 4.8, 4.666666666666667)","(6.0, 99999, 99990)"
