,Marcher,Our Frankie,Lady Chartwell,Northern Impact,Cynic,Cristalino,Donnacan,Giddy Gans Joy
09-01-2023 14:03:54.187538,"(21.0, 36.0, 30.90909090909091)","(1.8, 1.91, 1.9091666666666667)","(7.5, 10.0, 9.7)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.542857142857143)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:03:55.272408,"(21.0, 36.0, 30.90909090909091)","(1.8, 1.91, 1.9091666666666667)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.542857142857143)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:03:56.290239,"(21.0, 36.0, 30.90909090909091)","(1.8, 1.91, 1.9091666666666667)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.542857142857143)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:03:57.273887,"(21.0, 36.0, 29.0)","(1.8, 1.91, 1.9091666666666667)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.542857142857143)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:03:58.307708,"(21.0, 36.0, 29.0)","(1.8, 1.91, 1.9091666666666667)","(7.5, 10.0, 9.148148148148149)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.542857142857143)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:03:59.316539,"(21.0, 36.0, 29.0)","(1.8, 1.91, 1.9091666666666667)","(7.5, 10.0, 9.148148148148149)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.542857142857143)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:00.388048,"(21.0, 36.0, 29.0)","(1.8, 1.91, 1.90875)","(7.5, 10.0, 9.148148148148149)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.542857142857143)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:01.534582,"(21.0, 36.0, 27.25)","(1.8, 1.91, 1.90875)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.542857142857143)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:02.581221,"(21.0, 34.0, 28.666666666666668)","(1.8, 1.91, 1.90875)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.542857142857143)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:03.637504,"(21.0, 34.0, 27.333333333333332)","(1.8, 1.91, 1.90875)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.542857142857143)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:04.797050,"(21.0, 34.0, 27.333333333333332)","(1.8, 1.91, 1.90875)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.8, 8.276190476190475)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:05.884957,"(21.0, 34.0, 31.5)","(1.8, 1.91, 1.9088888888888889)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:06.971318,"(21.0, 34.0, 31.5)","(1.8, 1.91, 1.9088888888888889)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:08.173916,"(21.0, 34.0, 31.5)","(1.8, 1.91, 1.9376470588235293)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:09.295900,"(21.0, 34.0, 31.5)","(1.8, 1.94, 1.938235294117647)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:10.347988,"(21.0, 34.0, 31.5)","(1.8, 1.94, 1.938235294117647)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:11.341031,"(21.0, 34.0, 31.5)","(1.8, 1.94, 1.938235294117647)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.342105263157894)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:12.374415,"(21.0, 34.0, 31.5)","(1.8, 1.94, 1.938235294117647)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.26923076923077)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:13.413647,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9381818181818182)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.26923076923077)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:14.532261,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9381818181818182)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.26923076923077)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:15.629684,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9384615384615385)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.26923076923077)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:16.719320,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9384615384615385)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.26923076923077)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:17.825585,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9384615384615385)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.26923076923077)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:18.950388,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9393103448275861)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.26923076923077)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:20.019494,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9393103448275861)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.142857142857142)","(12.0, 16.5, 16.333333333333332)","(7.0, 8.6, 8.266666666666666)","(13.0, 26.0, 25.77777777777778)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:21.112728,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9392592592592592)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.166666666666666)","(12.0, 16.5, 15.923076923076923)","(7.0, 8.6, 8.447058823529412)","(13.0, 26.0, 25.5)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:22.220234,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9392592592592592)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.166666666666666)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.454545454545453)","(13.0, 26.0, 25.5)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:23.301060,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9392592592592592)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.166666666666666)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.454545454545453)","(13.0, 26.0, 25.5)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:24.366321,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9392156862745098)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.222222222222221)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.302857142857142)","(13.0, 26.0, 25.75)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:25.466390,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.938)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.115384615384615)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.44)","(13.0, 26.0, 25.75)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:26.555029,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.938)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.115384615384615)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.44)","(13.0, 26.0, 25.75)","(41.0, 50.0, 46.25)"
09-01-2023 14:04:27.623932,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9382608695652173)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.115384615384615)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.44)","(13.0, 26.0, 25.75)","(41.0, 50.0, 47.23076923076923)"
09-01-2023 14:04:28.675118,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9382608695652173)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.115384615384615)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.6)","(13.0, 26.0, 25.75)","(41.0, 50.0, 47.75)"
09-01-2023 14:04:29.761110,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9376470588235293)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.115384615384615)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.6)","(13.0, 26.0, 25.75)","(41.0, 50.0, 47.75)"
09-01-2023 14:04:30.869928,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9376470588235293)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.115384615384615)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.933333333333334)","(13.0, 26.0, 25.75)","(41.0, 50.0, 46.72727272727273)"
09-01-2023 14:04:31.949928,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9381818181818182)","(7.5, 10.0, 9.571428571428571)","(5.0, 10.5, 10.473684210526315)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.933333333333334)","(13.0, 26.0, 25.785714285714285)","(41.0, 50.0, 46.72727272727273)"
09-01-2023 14:04:33.004202,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9381818181818182)","(7.5, 10.0, 9.571428571428571)","(5.0, 11.0, 10.473684210526315)","(12.0, 16.5, 15.923076923076923)","(7.0, 9.4, 8.933333333333334)","(13.0, 26.0, 25.785714285714285)","(41.0, 50.0, 48.285714285714285)"
09-01-2023 14:04:34.050570,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9395918367346938)","(7.5, 10.0, 9.571428571428571)","(5.0, 11.0, 10.409090909090908)","(12.0, 16.5, 15.5625)","(7.0, 9.4, 8.933333333333334)","(13.0, 26.0, 25.785714285714285)","(41.0, 50.0, 48.285714285714285)"
09-01-2023 14:04:35.103198,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9395918367346938)","(7.5, 10.0, 9.571428571428571)","(5.0, 11.0, 10.409090909090908)","(12.0, 16.5, 15.5625)","(7.0, 9.4, 8.933333333333334)","(13.0, 26.0, 25.785714285714285)","(41.0, 50.0, 48.285714285714285)"
09-01-2023 14:04:36.170502,"(21.0, 34.0, 32.125)","(1.8, 1.94, 1.9395918367346938)","(7.5, 10.0, 9.571428571428571)","(5.0, 11.0, 10.409090909090908)","(12.0, 16.5, 15.5625)","(7.0, 9.4, 8.933333333333334)","(13.0, 26.0, 25.785714285714285)","(41.0, 50.0, 48.285714285714285)"
09-01-2023 14:04:37.223416,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.9606779661016949)","(7.5, 10.0, 9.571428571428571)","(5.0, 11.0, 10.409090909090908)","(12.0, 16.5, 15.5625)","(7.0, 9.4, 8.866666666666665)","(13.0, 26.0, 25.785714285714285)","(41.0, 50.0, 48.285714285714285)"
09-01-2023 14:04:38.316669,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.9563636363636363)","(7.5, 9.8, 9.533333333333333)","(5.0, 10.5, 10.457575757575757)","(12.0, 16.5, 15.5625)","(7.0, 9.2, 8.866666666666665)","(13.0, 26.0, 25.727272727272727)","(41.0, 50.0, 48.285714285714285)"
09-01-2023 14:04:39.471432,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.9175)","(7.5, 9.8, 9.22857142857143)","(5.0, 10.5, 10.457575757575757)","(12.0, 16.5, 15.5625)","(7.0, 9.2, 8.644444444444444)","(13.0, 26.0, 25.727272727272727)","(41.0, 50.0, 48.285714285714285)"
09-01-2023 14:04:40.513794,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.9175)","(7.5, 9.8, 9.22857142857143)","(5.0, 10.5, 10.457575757575757)","(12.0, 16.5, 15.5625)","(7.0, 9.2, 8.644444444444444)","(13.0, 26.0, 25.727272727272727)","(41.0, 50.0, 48.285714285714285)"
09-01-2023 14:04:41.620240,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.9175)","(7.5, 9.8, 9.32)","(5.0, 10.5, 10.707317073170731)","(13.0, 16.5, 15.5625)","(7.0, 9.2, 8.77142857142857)","(14.0, 26.0, 25.727272727272727)","(41.0, 50.0, 48.285714285714285)"
09-01-2023 14:04:42.662975,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.9175)","(7.5, 9.8, 9.32)","(5.0, 11.0, 10.707317073170731)","(13.0, 16.5, 15.5625)","(7.0, 9.2, 8.733333333333333)","(14.0, 26.0, 25.727272727272727)","(41.0, 50.0, 48.285714285714285)"
09-01-2023 14:04:43.725667,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.916)","(7.5, 9.8, 9.32)","(5.0, 10.5, 10.462162162162162)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.555555555555555)","(14.0, 26.0, 25.727272727272727)","(41.0, 50.0, 54.0)"
09-01-2023 14:04:44.850935,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.916)","(7.5, 9.8, 9.32)","(5.0, 10.5, 10.375)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.555555555555555)","(14.0, 26.0, 25.727272727272727)","(41.0, 70.0, 54.0)"
09-01-2023 14:04:45.965504,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.9314285714285713)","(7.5, 9.8, 9.542857142857143)","(5.0, 10.5, 10.375)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.761904761904763)","(14.0, 26.0, 25.727272727272727)","(41.0, 70.0, 54.0)"
09-01-2023 14:04:47.072700,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.9314285714285713)","(7.5, 9.8, 9.620000000000001)","(5.0, 10.5, 10.375)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.842105263157894)","(14.0, 26.0, 25.727272727272727)","(41.0, 70.0, 54.0)"
09-01-2023 14:04:48.255961,"(21.0, 34.0, 32.125)","(1.8, 1.97, 1.9249999999999998)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.31578947368421)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.57142857142857)","(41.0, 70.0, 58.666666666666664)"
09-01-2023 14:04:49.350010,"(21.0, 34.0, 29.2)","(1.8, 1.97, 1.930625)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.31578947368421)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.57142857142857)","(41.0, 65.0, 58.666666666666664)"
09-01-2023 14:04:50.434811,"(21.0, 34.0, 29.2)","(1.8, 1.97, 1.930625)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.31578947368421)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.57142857142857)","(41.0, 65.0, 55.333333333333336)"
09-01-2023 14:04:51.524313,"(21.0, 34.0, 29.2)","(1.8, 1.97, 1.930625)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.31578947368421)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.57142857142857)","(41.0, 60.0, 55.333333333333336)"
09-01-2023 14:04:52.610819,"(21.0, 34.0, 29.2)","(1.8, 1.97, 1.930625)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.31578947368421)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.666666666666668)","(41.0, 60.0, 55.333333333333336)"
09-01-2023 14:04:53.771311,"(21.0, 34.0, 29.2)","(1.8, 1.92, 1.9076190476190475)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.31578947368421)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.666666666666668)","(41.0, 60.0, 55.333333333333336)"
09-01-2023 14:04:54.862965,"(21.0, 34.0, 29.2)","(1.8, 1.92, 1.9076190476190475)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.409090909090908)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.25)","(41.0, 60.0, 58.666666666666664)"
09-01-2023 14:04:55.937120,"(21.0, 34.0, 29.2)","(1.8, 1.92, 1.9076190476190475)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.409090909090908)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.25)","(41.0, 65.0, 58.666666666666664)"
09-01-2023 14:04:56.996793,"(21.0, 34.0, 29.2)","(1.8, 1.92, 1.9076190476190475)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.409090909090908)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.25)","(41.0, 65.0, 58.666666666666664)"
09-01-2023 14:04:58.062534,"(21.0, 34.0, 29.2)","(1.8, 1.92, 1.9076190476190475)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.409090909090908)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.25)","(41.0, 65.0, 58.666666666666664)"
09-01-2023 14:04:59.131516,"(21.0, 34.0, 29.2)","(1.8, 1.92, 1.9076190476190475)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.409090909090908)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.25)","(41.0, 65.0, 55.333333333333336)"
09-01-2023 14:05:00.214832,"(21.0, 34.0, 29.2)","(1.8, 1.92, 1.9076190476190475)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.409090909090908)","(13.0, 16.5, 15.5625)","(7.0, 9.0, 8.657142857142857)","(14.0, 26.0, 25.25)","(41.0, 60.0, 55.333333333333336)"
09-01-2023 14:05:01.262098,"(21.0, 34.0, 29.2)","(1.8, 1.97, 1.9443333333333332)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.409090909090908)","(13.0, 16.5, 15.875)","(7.0, 9.0, 8.6)","(14.0, 26.0, 25.846153846153847)","(41.0, 60.0, 54.4)"
09-01-2023 14:05:02.334314,"(21.0, 34.0, 29.2)","(1.8, 1.97, 1.94)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.235294117647058)","(13.0, 16.5, 15.875)","(7.0, 9.0, 8.781818181818181)","(14.0, 26.0, 24.5)","(41.0, 60.0, 51.25)"
09-01-2023 14:05:03.480404,"(21.0, 34.0, 29.2)","(1.8, 1.97, 1.94)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.235294117647058)","(13.0, 16.5, 15.875)","(7.0, 9.0, 8.781818181818181)","(14.0, 25.0, 23.923076923076923)","(41.0, 60.0, 51.25)"
09-01-2023 14:05:04.630672,"(21.0, 32.0, 30.0)","(1.8, 1.97, 1.94)","(7.5, 9.8, 9.620000000000001)","(5.0, 11.0, 10.235294117647058)","(13.0, 16.5, 15.875)","(7.0, 9.0, 8.781818181818181)","(14.0, 24.0, 23.923076923076923)","(41.0, 60.0, 51.25)"
09-01-2023 14:05:05.763784,"(21.0, 32.0, 27.714285714285715)","(1.8, 1.97, 1.9455555555555555)","(7.5, 9.8, 9.368)","(5.0, 11.0, 10.493333333333334)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 49.5)"
09-01-2023 14:05:06.893295,"(21.0, 32.0, 29.428571428571427)","(1.8, 1.97, 1.942)","(7.5, 9.8, 9.384615384615385)","(5.0, 11.0, 10.534693877551021)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 49.5)"
09-01-2023 14:05:07.999769,"(21.0, 32.0, 29.428571428571427)","(1.8, 1.97, 1.942)","(7.5, 9.8, 9.384615384615385)","(5.0, 11.0, 10.534693877551021)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 49.5)"
09-01-2023 14:05:09.143965,"(21.0, 32.0, 29.428571428571427)","(1.8, 1.97, 1.942)","(7.5, 10.5, 9.6)","(5.0, 11.0, 10.525)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 49.5)"
09-01-2023 14:05:10.212075,"(21.0, 32.0, 29.428571428571427)","(1.8, 1.97, 1.938235294117647)","(7.5, 10.5, 9.5375)","(5.0, 11.0, 10.525)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 49.5)"
09-01-2023 14:05:11.325482,"(21.0, 32.0, 30.0)","(1.8, 1.97, 1.9327586206896552)","(7.5, 10.0, 9.76)","(5.0, 10.5, 10.45)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 49.5)"
09-01-2023 14:05:12.470731,"(21.0, 32.0, 30.0)","(1.8, 1.97, 1.9327586206896552)","(7.5, 10.0, 9.76)","(5.0, 10.5, 10.45)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 52.0)"
09-01-2023 14:05:13.626789,"(21.0, 32.0, 30.0)","(1.8, 1.97, 1.9364)","(7.5, 10.0, 9.7125)","(5.0, 10.5, 10.560975609756097)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 55.8)"
09-01-2023 14:05:14.767083,"(21.0, 32.0, 30.0)","(1.8, 1.97, 1.9364)","(7.5, 10.5, 9.7)","(5.0, 11.0, 10.45)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 55.8)"
09-01-2023 14:05:15.880127,"(21.0, 32.0, 30.0)","(1.8, 1.97, 1.9327586206896552)","(7.5, 10.5, 9.7)","(5.0, 10.5, 10.45)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 55.8)"
09-01-2023 14:05:17.054860,"(21.0, 32.0, 30.0)","(1.8, 1.97, 1.9327586206896552)","(7.5, 10.5, 9.76)","(5.0, 10.5, 10.45)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 55.8)"
09-01-2023 14:05:18.224497,"(21.0, 32.0, 30.0)","(1.8, 1.97, 1.9364)","(7.5, 10.0, 9.76)","(5.0, 10.5, 10.45)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.8)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 55.8)"
09-01-2023 14:05:19.459444,"(21.0, 32.0, 30.0)","(1.8, 1.97, 1.9364)","(7.5, 10.0, 9.866666666666667)","(5.0, 10.5, 10.373913043478261)","(13.0, 16.5, 15.7)","(7.0, 9.0, 8.581818181818182)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 55.8)"
09-01-2023 14:05:20.646853,"(21.0, 32.0, 30.0)","(1.8, 1.97, 1.9307999999999998)","(7.5, 10.0, 9.866666666666667)","(5.0, 11.0, 10.373913043478261)","(13.0, 16.5, 15.7)","(7.0, 9.6, 8.76)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 55.8)"
09-01-2023 14:05:21.779911,"(21.0, 32.0, 30.0)","(1.8, 1.94, 1.9087999999999998)","(7.5, 10.0, 9.522222222222222)","(5.0, 11.0, 10.373913043478261)","(13.0, 16.5, 15.7)","(7.0, 9.6, 9.163636363636364)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 55.8)"
09-01-2023 14:05:22.830907,"(21.0, 32.0, 30.0)","(1.8, 1.94, 1.9087999999999998)","(7.5, 10.5, 9.522222222222222)","(5.0, 11.0, 10.441666666666666)","(13.0, 16.5, 15.7)","(7.0, 9.6, 9.200000000000001)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 55.8)"
09-01-2023 14:05:23.923135,"(21.0, 32.0, 30.0)","(1.8, 1.94, 1.9087999999999998)","(7.5, 10.0, 9.76)","(5.0, 10.5, 10.441666666666666)","(13.0, 16.5, 15.7)","(7.0, 9.4, 9.200000000000001)","(14.0, 24.0, 23.393939393939394)","(41.0, 60.0, 55.8)"
