,Mr Valentine,Lamancha,Dynamic,Kasatkina,Call Me Elf,Tiggerlong Al
10-01-2023 14:30:09.658629,"(3.7, 4.5, 4.447058823529412)","(4.2, 4.9, 4.875)","(10.0, 13.0, 12.31578947368421)","(15.0, 25.0, 24.066666666666666)","(2.6, 3.05, 3.0553846153846154)","(6.5, 9.0, 8.352380952380953)"
10-01-2023 14:30:10.628364,"(3.7, 4.5, 4.4974358974358974)","(4.2, 4.9, 4.875)","(10.0, 13.0, 12.434782608695652)","(15.0, 25.0, 23.88)","(2.6, 3.1, 3.0529411764705885)","(6.5, 8.4, 8.2)"
10-01-2023 14:30:11.600642,"(3.7, 4.5, 4.497619047619048)","(4.2, 4.9, 4.882758620689655)","(10.0, 13.0, 12.4)","(15.0, 25.0, 24.066666666666666)","(2.6, 3.1, 3.0529411764705885)","(6.5, 8.4, 8.3)"
10-01-2023 14:30:12.554288,"(3.7, 4.6, 4.56875)","(4.2, 4.9, 4.882758620689655)","(10.0, 13.0, 12.4)","(15.0, 25.0, 24.066666666666666)","(2.6, 3.1, 3.0529411764705885)","(6.5, 8.4, 8.382857142857143)"
10-01-2023 14:30:13.568575,"(3.7, 4.6, 4.5928571428571425)","(4.2, 4.9, 4.844444444444444)","(10.0, 13.0, 12.318181818181818)","(15.0, 25.0, 24.096774193548388)","(2.6, 3.1, 3.0529411764705885)","(6.5, 8.6, 8.382857142857143)"
10-01-2023 14:30:14.551436,"(3.7, 4.7, 4.638461538461539)","(4.2, 4.9, 4.8559322033898304)","(10.0, 13.0, 12.204545454545455)","(15.0, 25.0, 24.096774193548388)","(2.6, 3.1, 3.0428571428571427)","(6.5, 8.6, 8.382857142857143)"
10-01-2023 14:30:15.521956,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.166666666666666)","(15.0, 25.0, 23.833333333333332)","(2.6, 3.1, 3.0428571428571427)","(6.5, 8.6, 8.382857142857143)"
10-01-2023 14:30:16.604558,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.170731707317072)","(15.0, 25.0, 23.833333333333332)","(2.6, 3.1, 3.0428571428571427)","(6.5, 8.6, 8.382857142857143)"
10-01-2023 14:30:17.606526,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.170731707317072)","(15.0, 25.0, 23.833333333333332)","(2.6, 3.1, 3.0428571428571427)","(6.5, 8.6, 8.382857142857143)"
10-01-2023 14:30:18.585008,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.066666666666666)","(2.6, 3.1, 3.0428571428571427)","(6.5, 8.6, 8.346666666666666)"
10-01-2023 14:30:19.553583,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.066666666666666)","(2.6, 3.1, 3.0238636363636364)","(6.5, 8.6, 8.356521739130434)"
10-01-2023 14:30:20.649910,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.096774193548388)","(2.6, 3.05, 3.0238636363636364)","(6.5, 8.6, 8.288888888888888)"
10-01-2023 14:30:21.777234,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.9, 4.786842105263157)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.03448275862069)","(2.6, 3.05, 3.0238636363636364)","(6.5, 8.6, 8.226666666666667)"
10-01-2023 14:30:22.924287,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.352941176470587)","(2.6, 3.05, 3.020652173913043)","(6.5, 8.6, 8.321739130434782)"
10-01-2023 14:30:23.925681,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.352941176470587)","(2.6, 3.05, 3.023529411764706)","(6.5, 8.6, 8.223529411764705)"
10-01-2023 14:30:24.986285,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.45)","(2.6, 3.05, 3.023529411764706)","(6.5, 8.6, 8.458064516129031)"
10-01-2023 14:30:26.090894,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.076923076923077)","(2.6, 3.05, 3.020652173913043)","(6.5, 8.6, 8.458064516129031)"
10-01-2023 14:30:27.099281,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.786842105263157)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.142857142857142)","(2.6, 3.05, 3.018627450980392)","(6.5, 8.6, 8.458064516129031)"
10-01-2023 14:30:28.117283,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.787179487179487)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.142857142857142)","(2.6, 3.05, 3.018627450980392)","(6.5, 8.6, 8.458064516129031)"
10-01-2023 14:30:29.127569,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.7894736842105265)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.25)","(2.6, 3.05, 3.018627450980392)","(6.5, 8.6, 8.485714285714286)"
10-01-2023 14:30:30.120954,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.77027027027027)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 23.8)","(2.6, 3.05, 3.018627450980392)","(6.5, 8.6, 8.485714285714286)"
10-01-2023 14:30:31.133344,"(3.7, 4.7, 4.641176470588236)","(4.2, 4.8, 4.761904761904762)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.11111111111111)","(2.6, 3.05, 3.0387755102040814)","(6.5, 8.6, 8.485714285714286)"
10-01-2023 14:30:32.185176,"(3.7, 4.6, 4.590697674418604)","(4.2, 4.8, 4.756756756756757)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.11764705882353)","(2.6, 3.05, 3.0325471698113207)","(6.5, 8.6, 8.562962962962963)"
10-01-2023 14:30:33.258960,"(3.7, 4.7, 4.625806451612903)","(4.2, 4.8, 4.787179487179487)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.09090909090909)","(2.6, 3.05, 3.0298969072164947)","(6.5, 8.6, 8.721052631578948)"
10-01-2023 14:30:34.199062,"(3.7, 4.7, 4.625806451612903)","(4.2, 4.8, 4.737777777777778)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.09090909090909)","(2.6, 3.05, 3.0298969072164947)","(6.5, 8.8, 8.721052631578948)"
10-01-2023 14:30:35.147172,"(3.7, 4.7, 4.625806451612903)","(4.2, 4.8, 4.714285714285714)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 23.928571428571427)","(2.6, 3.05, 3.0294736842105263)","(6.5, 9.0, 8.857142857142858)"
10-01-2023 14:30:36.234934,"(3.7, 4.7, 4.625806451612903)","(4.2, 4.8, 4.717499999999999)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.09090909090909)","(2.6, 3.05, 3.024285714285714)","(6.5, 9.0, 8.834782608695653)"
10-01-2023 14:30:37.291276,"(3.7, 4.7, 4.588235294117647)","(4.2, 4.8, 4.721052631578947)","(10.0, 13.0, 12.381818181818181)","(15.0, 25.0, 24.09090909090909)","(2.6, 3.05, 3.024285714285714)","(6.5, 9.0, 8.834782608695653)"
10-01-2023 14:30:38.355770,"(3.7, 4.7, 4.588235294117647)","(4.2, 4.8, 4.721052631578947)","(10.0, 12.5, 12.403846153846153)","(15.0, 25.0, 24.09090909090909)","(2.6, 3.05, 3.0294736842105263)","(6.5, 9.0, 8.850980392156863)"
10-01-2023 14:30:39.356606,"(3.7, 4.7, 4.588235294117647)","(4.2, 4.8, 4.721052631578947)","(10.0, 13.0, 12.347826086956522)","(15.0, 25.0, 23.928571428571427)","(2.6, 3.05, 3.0470588235294116)","(6.5, 9.0, 8.85925925925926)"
10-01-2023 14:30:40.423014,"(3.7, 4.6, 4.564285714285714)","(4.2, 4.7, 4.672340425531915)","(10.0, 13.0, 12.32)","(15.0, 25.0, 24.11764705882353)","(2.6, 3.05, 3.0753333333333335)","(6.5, 9.0, 8.864150943396226)"
10-01-2023 14:30:41.468376,"(3.7, 4.5, 4.472093023255814)","(4.2, 4.7, 4.672340425531915)","(10.0, 13.0, 12.32)","(15.0, 25.0, 24.310344827586206)","(2.6, 3.1, 3.07265625)","(6.5, 9.0, 8.897435897435898)"
10-01-2023 14:30:42.496456,"(3.7, 4.5, 4.466666666666667)","(4.2, 4.8, 4.7172413793103445)","(10.0, 12.5, 12.208333333333334)","(15.0, 25.0, 24.166666666666668)","(2.6, 3.1, 3.063235294117647)","(6.5, 9.0, 8.928571428571429)"
10-01-2023 14:30:43.522875,"(3.7, 4.5, 4.478571428571429)","(4.2, 4.8, 4.782978723404256)","(10.0, 12.0, 11.838235294117647)","(15.0, 25.0, 24.166666666666668)","(2.6, 3.1, 3.063235294117647)","(6.5, 9.2, 8.916129032258064)"
10-01-2023 14:30:44.544031,"(3.7, 4.5, 4.448888888888889)","(4.2, 4.9, 4.829411764705882)","(10.0, 12.0, 11.551724137931034)","(15.0, 25.0, 24.217391304347828)","(2.6, 3.1, 3.0615384615384613)","(6.5, 9.2, 8.928571428571429)"
10-01-2023 14:30:45.578962,"(3.7, 4.5, 4.4340909090909095)","(4.2, 4.9, 4.833333333333333)","(10.0, 12.0, 11.56)","(15.0, 25.0, 24.333333333333332)","(2.6, 3.1, 3.06171875)","(6.5, 9.2, 8.92)"
10-01-2023 14:30:46.646453,"(3.7, 4.5, 4.429545454545455)","(4.2, 4.9, 4.849152542372882)","(10.0, 12.0, 11.703703703703704)","(15.0, 25.0, 24.333333333333332)","(2.6, 3.1, 3.062295081967213)","(6.5, 9.2, 8.910344827586208)"
10-01-2023 14:30:47.620862,"(3.7, 4.5, 4.425490196078432)","(4.2, 4.8, 4.793258426966292)","(10.0, 12.0, 11.733333333333333)","(15.0, 25.0, 24.217391304347828)","(2.6, 3.1, 3.06484375)","(6.5, 9.2, 8.917948717948718)"
10-01-2023 14:30:48.716248,"(3.7, 4.5, 4.426)","(4.2, 4.8, 4.792405063291139)","(10.0, 12.0, 11.804347826086957)","(15.0, 25.0, 24.217391304347828)","(2.6, 3.1, 3.06484375)","(6.5, 9.0, 8.942857142857143)"
10-01-2023 14:30:49.806755,"(3.7, 4.5, 4.426)","(4.2, 4.8, 4.796052631578947)","(10.0, 12.0, 11.855555555555556)","(15.0, 25.0, 24.357142857142858)","(2.6, 3.1, 3.06484375)","(6.5, 9.0, 8.942857142857143)"
10-01-2023 14:30:50.861924,"(3.7, 4.5, 4.426)","(4.2, 4.8, 4.796052631578947)","(10.0, 12.5, 11.855555555555556)","(15.0, 25.0, 24.357142857142858)","(2.6, 3.1, 3.0653225806451614)","(6.5, 9.0, 8.92)"
10-01-2023 14:30:51.942430,"(3.7, 4.5, 4.444615384615385)","(4.2, 4.8, 4.796052631578947)","(10.0, 12.5, 11.846938775510203)","(15.0, 25.0, 24.217391304347828)","(2.6, 3.1, 3.0535353535353535)","(6.5, 9.0, 8.866666666666667)"
10-01-2023 14:30:53.041856,"(3.7, 4.5, 4.45)","(4.2, 4.9, 4.875903614457831)","(10.0, 12.5, 11.840425531914894)","(15.0, 25.0, 24.217391304347828)","(2.6, 3.1, 3.0511363636363638)","(6.5, 9.0, 8.874074074074073)"
10-01-2023 14:30:54.273079,"(3.7, 4.6, 4.50327868852459)","(4.2, 4.8, 4.787951807228915)","(10.0, 12.5, 11.840425531914894)","(15.0, 25.0, 24.470588235294116)","(2.6, 3.1, 3.03125)","(6.5, 9.0, 8.85531914893617)"
10-01-2023 14:30:55.475215,"(3.7, 4.6, 4.514285714285714)","(4.2, 4.9, 4.8338983050847455)","(10.0, 12.5, 11.840425531914894)","(15.0, 25.0, 24.470588235294116)","(2.6, 3.05, 3.015060240963855)","(6.5, 9.0, 8.86923076923077)"
10-01-2023 14:30:56.470561,"(3.7, 4.6, 4.516521739130435)","(4.2, 4.9, 4.8338983050847455)","(10.0, 12.5, 11.826530612244898)","(15.0, 25.0, 24.379310344827587)","(2.6, 3.05, 2.9705263157894737)","(6.5, 9.0, 8.91864406779661)"
10-01-2023 14:30:57.502748,"(3.7, 4.6, 4.518032786885246)","(4.2, 4.9, 4.864102564102565)","(10.0, 12.5, 11.936363636363636)","(15.0, 25.0, 24.333333333333332)","(2.6, 3.0, 2.964444444444444)","(6.5, 9.0, 8.907692307692308)"
10-01-2023 14:30:58.530494,"(3.7, 4.6, 4.542168674698795)","(4.2, 5.0, 4.905084745762712)","(10.0, 12.5, 11.936363636363636)","(15.0, 25.0, 24.428571428571427)","(2.6, 3.0, 2.963921568627451)","(6.5, 9.2, 8.96)"
10-01-2023 14:30:59.569020,"(3.7, 4.6, 4.542168674698795)","(4.2, 5.0, 4.898412698412699)","(10.0, 12.5, 11.936363636363636)","(15.0, 25.0, 24.470588235294116)","(2.6, 3.0, 2.966060606060606)","(6.5, 9.2, 8.835714285714285)"
10-01-2023 14:31:00.564128,"(3.7, 4.6, 4.5125581395348835)","(4.2, 4.9, 4.8775)","(10.0, 12.5, 11.887096774193548)","(15.0, 25.0, 24.055555555555557)","(2.6, 3.0, 2.9703896103896104)","(6.5, 9.0, 8.841666666666667)"
10-01-2023 14:31:01.547131,"(3.7, 4.6, 4.5089108910891085)","(4.2, 4.9, 4.865517241379311)","(10.0, 12.5, 11.821428571428571)","(15.0, 25.0, 24.055555555555557)","(2.6, 3.0, 2.9703896103896104)","(6.5, 9.0, 8.830769230769231)"
10-01-2023 14:31:02.497493,"(3.7, 4.6, 4.511794871794872)","(4.2, 4.9, 4.864516129032258)","(10.0, 12.5, 11.821428571428571)","(15.0, 25.0, 24.055555555555557)","(2.6, 3.0, 2.9657142857142857)","(6.5, 9.0, 8.871794871794872)"
10-01-2023 14:31:03.456912,"(3.7, 4.6, 4.509947643979057)","(4.2, 5.0, 4.916666666666667)","(10.0, 12.5, 11.821428571428571)","(15.0, 25.0, 24.19047619047619)","(2.6, 3.0, 2.9657142857142857)","(6.5, 9.0, 8.868421052631579)"
10-01-2023 14:31:04.499391,"(3.7, 4.6, 4.509947643979057)","(4.2, 5.0, 4.907692307692308)","(10.0, 12.5, 11.821428571428571)","(15.0, 25.0, 24.142857142857142)","(2.6, 3.0, 2.964375)","(6.5, 9.0, 8.868421052631579)"
10-01-2023 14:31:05.553418,"(3.7, 4.6, 4.510526315789473)","(4.2, 5.0, 4.907692307692308)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.027027027027028)","(2.6, 3.0, 2.964375)","(6.5, 9.0, 8.868421052631579)"
10-01-2023 14:31:06.601450,"(3.7, 4.6, 4.5123711340206185)","(4.2, 5.0, 4.907692307692308)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.027027027027028)","(2.6, 3.0, 2.963174603174603)","(6.5, 9.0, 8.868421052631579)"
10-01-2023 14:31:07.611536,"(3.7, 4.6, 4.5123711340206185)","(4.0, 5.0, 4.907692307692308)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.142857142857142)","(2.6, 3.0, 2.963174603174603)","(7.0, 9.0, 8.868421052631579)"
10-01-2023 14:31:08.703711,"(3.7, 4.6, 4.5123711340206185)","(4.0, 5.0, 4.907692307692308)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.142857142857142)","(2.6, 3.0, 2.963174603174603)","(7.0, 9.0, 8.868421052631579)"
10-01-2023 14:31:09.697914,"(3.7, 4.6, 4.5123711340206185)","(4.0, 5.0, 4.907692307692308)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.142857142857142)","(2.6, 3.0, 2.9509859154929576)","(7.0, 9.0, 8.886363636363637)"
10-01-2023 14:31:10.745044,"(3.7, 4.6, 4.5123711340206185)","(4.0, 5.0, 4.907692307692308)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.027027027027028)","(2.6, 3.0, 2.949818181818182)","(7.0, 9.0, 8.886363636363637)"
10-01-2023 14:31:11.757861,"(3.7, 4.6, 4.5123711340206185)","(4.0, 5.0, 4.904)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.027027027027028)","(2.6, 3.0, 2.9516129032258065)","(7.0, 9.0, 8.886363636363637)"
10-01-2023 14:31:12.678678,"(3.7, 4.6, 4.5123711340206185)","(4.0, 5.0, 4.904)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.027027027027028)","(2.6, 2.98, 2.9433333333333334)","(7.0, 9.0, 8.886363636363637)"
10-01-2023 14:31:13.640614,"(3.7, 4.6, 4.5123711340206185)","(4.0, 5.0, 4.904)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.2)","(2.6, 2.98, 2.8804395604395605)","(7.0, 9.0, 9.473684210526315)"
10-01-2023 14:31:14.649241,"(3.7, 4.6, 4.51595744680851)","(4.0, 5.0, 4.926829268292683)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.2)","(2.6, 2.92, 2.8815)","(7.0, 9.6, 9.56)"
10-01-2023 14:31:15.598880,"(3.7, 4.6, 4.510659898477157)","(4.0, 5.0, 4.948571428571428)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.434782608695652)","(2.6, 2.9, 2.8625531914893614)","(7.0, 9.6, 9.566666666666666)"
10-01-2023 14:31:16.794216,"(3.7, 4.6, 4.512953367875648)","(4.0, 5.0, 4.948571428571428)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.51851851851852)","(2.6, 2.9, 2.8616494845360823)","(7.0, 9.6, 9.566666666666666)"
10-01-2023 14:31:17.721272,"(3.7, 4.6, 4.512953367875648)","(4.0, 5.0, 4.948571428571428)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.51851851851852)","(2.6, 2.9, 2.858260869565217)","(7.0, 9.6, 9.568421052631578)"
10-01-2023 14:31:18.664979,"(3.7, 4.6, 4.513846153846154)","(4.0, 5.0, 4.97)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.551724137931036)","(2.6, 2.86, 2.84)","(7.0, 9.6, 9.568421052631578)"
10-01-2023 14:31:19.725851,"(3.7, 4.6, 4.508139534883721)","(4.0, 5.0, 4.97)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.606060606060606)","(2.6, 2.84, 2.784705882352941)","(7.0, 9.6, 9.577777777777778)"
10-01-2023 14:31:20.766114,"(3.7, 4.6, 4.536363636363636)","(4.0, 5.1, 5.074576271186441)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 24.59375)","(2.6, 2.82, 2.8730434782608696)","(7.0, 9.8, 9.545454545454545)"
10-01-2023 14:31:21.659029,"(3.7, 4.6, 4.507142857142857)","(4.0, 5.1, 5.08)","(10.0, 12.5, 11.74074074074074)","(15.0, 25.0, 24.59375)","(2.6, 2.88, 2.867128712871287)","(7.0, 9.6, 9.545454545454545)"
10-01-2023 14:31:22.578467,"(3.7, 4.6, 4.507142857142857)","(4.0, 5.1, 5.064406779661017)","(10.0, 12.5, 11.74074074074074)","(15.0, 25.0, 24.533333333333335)","(2.6, 2.9, 2.87)","(7.0, 9.6, 9.558620689655172)"
10-01-2023 14:31:23.559782,"(3.7, 4.6, 4.507216494845361)","(4.0, 5.1, 5.064406779661017)","(10.0, 12.5, 11.754901960784313)","(15.0, 25.0, 23.76923076923077)","(2.6, 2.88, 2.872452830188679)","(7.0, 9.6, 9.563636363636363)"
10-01-2023 14:31:24.564958,"(3.7, 4.6, 4.507216494845361)","(4.0, 5.1, 5.069090909090908)","(10.0, 12.5, 11.754901960784313)","(15.0, 24.0, 23.76923076923077)","(2.6, 2.88, 2.872452830188679)","(7.0, 9.6, 9.563636363636363)"
10-01-2023 14:31:25.550288,"(3.7, 4.6, 4.507216494845361)","(4.0, 5.1, 5.069090909090908)","(10.0, 12.5, 11.754901960784313)","(15.0, 23.0, 22.884615384615383)","(2.6, 2.88, 2.8655172413793104)","(7.0, 9.6, 9.629787234042555)"
10-01-2023 14:31:26.420117,"(3.7, 4.6, 4.46986301369863)","(4.0, 5.1, 5.092452830188679)","(10.0, 12.5, 11.754901960784313)","(15.0, 24.0, 23.473684210526315)","(2.6, 2.88, 2.8617391304347826)","(7.0, 9.8, 9.629787234042555)"
10-01-2023 14:31:27.347391,"(3.7, 4.6, 4.46986301369863)","(4.0, 5.1, 5.092452830188679)","(10.0, 12.5, 11.754901960784313)","(15.0, 24.0, 23.473684210526315)","(2.6, 2.88, 2.8617391304347826)","(7.0, 9.6, 9.582608695652173)"
10-01-2023 14:31:28.261888,"(3.7, 4.6, 4.478205128205128)","(4.0, 5.1, 5.092452830188679)","(10.0, 12.5, 11.754901960784313)","(15.0, 24.0, 23.473684210526315)","(2.6, 2.88, 2.862)","(7.0, 9.6, 9.582608695652173)"
10-01-2023 14:31:29.207826,"(3.7, 4.6, 4.510989010989011)","(4.0, 5.1, 5.124)","(10.0, 12.5, 11.754901960784313)","(15.0, 24.0, 23.393939393939394)","(2.6, 2.88, 2.8087272727272725)","(7.0, 10.0, 9.963888888888889)"
10-01-2023 14:31:30.079847,"(3.7, 4.6, 4.541111111111111)","(4.0, 5.1, 5.097916666666666)","(10.0, 12.5, 11.75)","(15.0, 24.0, 23.483870967741936)","(2.6, 2.82, 2.7835294117647056)","(7.0, 10.0, 9.970270270270271)"
10-01-2023 14:31:30.961368,"(3.7, 4.6, 4.541111111111111)","(4.0, 5.1, 5.08)","(10.0, 12.5, 11.75)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.82, 2.7977777777777777)","(7.0, 10.0, 9.970270270270271)"
10-01-2023 14:31:31.934980,"(3.7, 4.6, 4.5420454545454545)","(4.0, 5.1, 5.076744186046511)","(10.0, 12.5, 11.85)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.82, 2.800845070422535)","(7.0, 10.0, 9.895833333333334)"
10-01-2023 14:31:32.907942,"(3.7, 4.6, 4.5420454545454545)","(4.0, 5.1, 5.076744186046511)","(10.0, 12.5, 11.85)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.82, 2.83578947368421)","(7.0, 10.0, 9.35)"
10-01-2023 14:31:33.868541,"(3.7, 4.6, 4.5420454545454545)","(4.0, 5.2, 5.132352941176471)","(10.0, 12.5, 12.051282051282051)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.84, 2.8293749999999998)","(7.0, 9.4, 9.305882352941177)"
10-01-2023 14:31:34.851258,"(3.7, 4.6, 4.531067961165048)","(4.0, 5.2, 5.126984126984127)","(10.0, 12.5, 12.051282051282051)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.84, 2.827142857142857)","(7.0, 9.4, 9.255555555555555)"
10-01-2023 14:31:35.834132,"(3.7, 4.6, 4.531067961165048)","(4.0, 5.2, 5.119402985074627)","(10.0, 12.5, 12.051282051282051)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.84, 2.827142857142857)","(7.0, 9.4, 9.857142857142858)"
10-01-2023 14:31:36.786115,"(3.7, 4.6, 4.531067961165048)","(4.0, 5.2, 5.105263157894737)","(10.0, 12.5, 12.051282051282051)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.84, 2.812307692307692)","(7.0, 10.0, 9.624242424242423)"
10-01-2023 14:31:37.719072,"(3.7, 4.6, 4.5285714285714285)","(4.0, 5.2, 5.119402985074627)","(10.0, 12.5, 12.144736842105264)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.84, 2.7986666666666666)","(7.0, 9.8, 10.040816326530612)"
10-01-2023 14:31:38.749942,"(3.7, 4.6, 4.491011235955056)","(4.0, 5.2, 5.105263157894737)","(10.0, 12.5, 12.203703703703704)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.82, 2.7975)","(7.0, 10.5, 10.072289156626507)"
10-01-2023 14:31:39.774639,"(3.7, 4.6, 4.477215189873418)","(4.0, 5.2, 5.105263157894737)","(10.0, 12.5, 12.203703703703704)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.82, 2.7975)","(7.0, 10.5, 10.068181818181818)"
10-01-2023 14:31:40.792548,"(3.7, 4.6, 4.477215189873418)","(4.0, 5.2, 5.105263157894737)","(10.0, 12.5, 12.214285714285714)","(15.0, 24.0, 23.11111111111111)","(2.6, 2.82, 2.8019607843137253)","(7.0, 10.5, 10.066666666666666)"
10-01-2023 14:31:41.671857,"(3.7, 4.6, 4.477215189873418)","(4.2, 5.2, 5.105263157894737)","(10.0, 12.5, 12.161764705882353)","(15.0, 24.0, 23.714285714285715)","(2.6, 2.82, 2.8019607843137253)","(7.0, 10.5, 10.075)"
10-01-2023 14:31:42.757491,"(3.7, 4.6, 4.468456375838926)","(4.2, 5.2, 5.121212121212121)","(10.0, 12.5, 12.34375)","(15.0, 24.0, 23.8)","(2.6, 2.8, 2.787462686567164)","(7.0, 10.5, 10.075)"
10-01-2023 14:31:43.732481,"(3.7, 4.6, 4.517171717171717)","(4.2, 5.2, 5.121212121212121)","(10.0, 12.5, 12.424242424242424)","(15.0, 24.0, 23.8)","(2.6, 2.8, 2.779753086419753)","(7.0, 10.5, 10.034246575342467)"
10-01-2023 14:31:44.672518,"(3.7, 4.6, 4.517171717171717)","(4.2, 5.2, 5.121212121212121)","(10.0, 12.5, 12.426470588235293)","(15.0, 24.0, 23.76923076923077)","(2.6, 2.8, 2.7975)","(7.0, 10.5, 9.574193548387097)"
10-01-2023 14:31:45.704096,"(3.7, 4.6, 4.569037656903766)","(4.2, 5.3, 5.252380952380952)","(10.0, 12.5, 12.021052631578947)","(15.0, 23.0, 22.391304347826086)","(2.6, 2.82, 2.798181818181818)","(7.0, 9.6, 9.521739130434783)"
10-01-2023 14:31:46.726853,"(3.7, 4.7, 4.639361702127659)","(4.2, 5.3, 5.143478260869565)","(10.0, 12.5, 12.045)","(15.0, 23.0, 22.272727272727273)","(2.6, 2.82, 2.7952)","(7.0, 9.8, 9.483870967741936)"
10-01-2023 14:31:47.692345,"(3.7, 4.7, 4.647435897435897)","(4.2, 5.3, 5.175862068965517)","(10.0, 12.5, 12.045)","(15.0, 23.0, 22.365853658536587)","(2.6, 2.8, 2.7987499999999996)","(7.0, 9.6, 9.466666666666667)"
10-01-2023 14:31:48.657985,"(3.7, 4.7, 4.627956989247312)","(4.2, 5.3, 5.1952380952380945)","(10.0, 12.5, 12.045)","(15.0, 23.0, 22.365853658536587)","(2.6, 2.8, 2.7987499999999996)","(7.5, 9.8, 9.600000000000001)"
10-01-2023 14:31:49.563531,"(3.7, 4.7, 4.627956989247312)","(4.2, 5.3, 5.1952380952380945)","(10.0, 12.5, 12.045)","(15.0, 23.0, 22.365853658536587)","(2.6, 2.8, 2.776923076923077)","(7.5, 9.8, 9.566666666666666)"
10-01-2023 14:31:50.469882,"(3.7, 4.7, 4.622093023255814)","(4.2, 5.3, 5.1899999999999995)","(10.0, 12.5, 12.045)","(15.0, 24.0, 23.28)","(2.6, 2.78, 2.7775)","(7.5, 9.8, 9.576470588235294)"
10-01-2023 14:31:51.439182,"(3.7, 4.7, 4.619277108433734)","(4.2, 5.3, 5.1899999999999995)","(10.0, 12.5, 12.045)","(15.0, 24.0, 23.28)","(2.6, 2.8, 2.783652173913043)","(7.5, 9.8, 9.60689655172414)"
