,Winklee Ted,Your Law,Dont Tell Neo,Wilanns Way,Semi Precious,Saint Zac,Buckle Up Nick,Hawk Danger
10-01-2023 14:15:30.730453,"(4.8, 6.4, 6.207692307692308)","(20.0, 30.0, 29.545454545454547)","(2.9, 3.55, 3.4)","(5.5, 7.8, 7.675)","(8.0, 10.0, 9.781818181818183)","(11.0, 17.5, 16.45)","(41.0, 85.0, 73.125)","(4.0, 5.2, 4.930000000000001)"
10-01-2023 14:15:31.900006,"(4.8, 6.4, 6.207692307692308)","(20.0, 30.0, 29.545454545454547)","(2.9, 3.55, 3.4285714285714284)","(5.5, 8.2, 7.85)","(8.0, 9.8, 9.781818181818183)","(11.0, 17.5, 16.45)","(41.0, 85.0, 73.125)","(4.0, 5.2, 4.8999999999999995)"
10-01-2023 14:15:33.074332,"(4.8, 6.4, 6.177777777777778)","(20.0, 30.0, 29.545454545454547)","(2.9, 3.5, 3.3794117647058823)","(5.5, 8.2, 7.875)","(8.0, 9.8, 9.781818181818183)","(11.0, 17.5, 16.45)","(41.0, 85.0, 66.6)","(4.0, 5.1, 4.866666666666666)"
10-01-2023 14:15:34.304138,"(4.8, 6.4, 6.177777777777778)","(20.0, 30.0, 29.545454545454547)","(2.9, 3.45, 3.381818181818182)","(5.5, 8.4, 8.011764705882353)","(8.0, 9.8, 9.781818181818183)","(11.0, 17.5, 16.45)","(41.0, 85.0, 66.84210526315789)","(4.0, 5.1, 4.866666666666666)"
10-01-2023 14:15:35.560303,"(4.8, 6.4, 6.2)","(20.0, 30.0, 29.545454545454547)","(2.9, 3.4, 3.36)","(5.5, 8.4, 8.076923076923077)","(8.0, 9.8, 9.781818181818183)","(11.0, 17.5, 16.45)","(41.0, 85.0, 63.4375)","(4.0, 5.1, 4.866666666666666)"
10-01-2023 14:15:36.758312,"(5.0, 6.4, 6.181818181818182)","(21.0, 30.0, 29.545454545454547)","(2.9, 3.4, 3.34)","(5.5, 8.4, 8.244444444444445)","(8.0, 9.8, 9.784615384615385)","(12.0, 17.5, 16.45)","(51.0, 85.0, 63.4375)","(4.0, 5.1, 4.866666666666666)"
10-01-2023 14:15:37.933880,"(5.0, 6.4, 6.181818181818182)","(21.0, 30.0, 29.545454545454547)","(2.9, 3.4, 3.347058823529412)","(5.5, 8.4, 8.286486486486487)","(8.0, 9.8, 9.784615384615385)","(12.0, 17.5, 16.45)","(51.0, 85.0, 63.4375)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:39.046455,"(5.0, 6.4, 6.181818181818182)","(21.0, 30.0, 29.545454545454547)","(2.9, 3.4, 3.347058823529412)","(5.5, 8.4, 8.345454545454546)","(8.0, 9.8, 9.56)","(12.0, 17.5, 16.45)","(51.0, 85.0, 63.4375)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:40.203850,"(5.0, 6.4, 6.181818181818182)","(21.0, 30.0, 29.545454545454547)","(2.9, 3.4, 3.347058823529412)","(5.5, 8.4, 8.2)","(8.0, 9.6, 9.333333333333334)","(12.0, 17.5, 16.45)","(51.0, 85.0, 63.4375)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:41.361506,"(5.0, 6.4, 6.2)","(21.0, 32.0, 28.333333333333332)","(2.9, 3.35, 3.3346153846153848)","(5.5, 8.6, 8.3)","(8.0, 9.4, 9.1)","(12.0, 17.5, 16.45)","(51.0, 85.0, 63.4375)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:42.584141,"(5.0, 6.4, 6.2)","(21.0, 32.0, 28.18181818181818)","(2.9, 3.35, 3.3346153846153848)","(5.5, 8.6, 8.466666666666667)","(8.0, 9.6, 9.1)","(12.0, 17.5, 16.45)","(51.0, 85.0, 67.5)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:43.943015,"(5.0, 6.4, 6.2)","(21.0, 32.0, 28.5)","(2.9, 3.35, 3.325)","(5.5, 8.6, 8.573333333333332)","(8.0, 9.6, 9.2)","(12.0, 17.5, 16.45)","(51.0, 80.0, 70.0)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:45.164090,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 28.0)","(2.9, 3.35, 3.316666666666667)","(5.5, 8.6, 8.75)","(8.0, 9.4, 9.1)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:46.285290,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.9, 3.35, 3.316666666666667)","(5.5, 8.8, 9.076923076923077)","(8.0, 9.6, 9.34)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:47.452655,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.9, 3.35, 3.3)","(5.5, 9.2, 9.006896551724138)","(8.0, 9.4, 9.34)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:48.867507,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.8, 3.35, 3.27)","(6.0, 9.2, 8.876923076923076)","(8.0, 9.4, 9.2)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:50.261603,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.8, 3.3, 3.27)","(6.0, 9.2, 8.959999999999999)","(8.0, 9.4, 9.3)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.0, 5.1, 4.949999999999999)"
10-01-2023 14:15:51.399285,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.8, 3.3, 3.27)","(6.0, 9.2, 9.185714285714287)","(8.0, 9.6, 9.366666666666667)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.2, 5.1, 4.938461538461538)"
10-01-2023 14:15:52.513395,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.8, 3.3, 3.27)","(6.0, 9.4, 9.185714285714287)","(8.0, 9.4, 9.366666666666667)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.2, 5.1, 4.938461538461538)"
10-01-2023 14:15:53.697035,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.8, 3.3, 3.27)","(6.0, 9.4, 9.185714285714287)","(8.0, 9.4, 9.366666666666667)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.2, 5.1, 4.938461538461538)"
10-01-2023 14:15:54.879616,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.8, 3.3, 3.27)","(6.0, 9.4, 9.185714285714287)","(8.0, 9.4, 9.366666666666667)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.2, 5.1, 4.938461538461538)"
10-01-2023 14:15:56.063274,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.8, 3.3, 3.27)","(6.0, 9.4, 9.185714285714287)","(8.0, 9.4, 9.366666666666667)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.2, 5.1, 4.938461538461538)"
10-01-2023 14:15:57.232936,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.8, 3.3, 3.27)","(6.0, 9.4, 9.185714285714287)","(8.0, 9.4, 9.285714285714286)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.2, 5.1, 4.938461538461538)"
10-01-2023 14:15:58.351797,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 29.0)","(2.8, 3.3, 3.27)","(6.0, 9.4, 9.100000000000001)","(8.0, 9.4, 9.285714285714286)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.2, 5.1, 4.938461538461538)"
10-01-2023 14:15:59.512478,"(5.0, 6.4, 6.218181818181819)","(21.0, 32.0, 28.862068965517242)","(2.8, 3.3, 3.27)","(6.0, 9.4, 9.15)","(8.0, 9.4, 9.285714285714286)","(12.0, 17.5, 16.45)","(51.0, 75.0, 65.0)","(4.2, 5.1, 4.925000000000001)"
10-01-2023 14:16:00.834158,"(5.0, 6.4, 6.327272727272727)","(21.0, 32.0, 28.62962962962963)","(2.8, 3.3, 3.27)","(6.0, 9.4, 9.25)","(8.0, 9.4, 9.258823529411766)","(12.0, 17.5, 16.5)","(51.0, 75.0, 65.0)","(4.2, 5.1, 4.938461538461538)"
10-01-2023 14:16:02.065294,"(5.0, 6.6, 6.466666666666667)","(21.0, 32.0, 28.62962962962963)","(2.8, 3.3, 3.223529411764706)","(6.0, 9.4, 9.209090909090909)","(8.0, 9.4, 9.133333333333333)","(12.0, 17.0, 16.833333333333332)","(51.0, 75.0, 65.0)","(4.2, 5.1, 4.877419354838709)"
10-01-2023 14:16:03.268145,"(5.0, 6.6, 6.442857142857143)","(21.0, 32.0, 28.62962962962963)","(2.8, 3.3, 3.24)","(6.0, 9.4, 9.155555555555555)","(8.0, 9.2, 9.133333333333333)","(12.0, 17.0, 16.423076923076923)","(51.0, 75.0, 67.0)","(4.2, 5.1, 4.964516129032258)"
10-01-2023 14:16:04.462258,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 28.379310344827587)","(2.8, 3.25, 3.24)","(6.5, 9.2, 9.185714285714285)","(8.0, 9.2, 9.166666666666666)","(12.0, 17.5, 16.403225806451612)","(51.0, 75.0, 67.0)","(4.2, 5.1, 4.972727272727273)"
10-01-2023 14:16:05.652797,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 28.379310344827587)","(2.8, 3.25, 3.24)","(6.5, 9.2, 9.185714285714285)","(8.0, 9.2, 9.166666666666666)","(12.0, 17.5, 16.403225806451612)","(51.0, 75.0, 67.0)","(4.2, 5.1, 4.972727272727273)"
10-01-2023 14:16:06.816514,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 28.379310344827587)","(2.7, 3.25, 3.223529411764706)","(6.5, 9.2, 8.584615384615384)","(7.5, 9.2, 9.076923076923077)","(12.0, 17.5, 16.666666666666668)","(41.0, 75.0, 67.0)","(4.2, 5.1, 4.9975609756097565)"
10-01-2023 14:16:07.931291,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 28.379310344827587)","(2.7, 3.3, 3.2482758620689656)","(6.5, 8.6, 8.1)","(7.5, 9.4, 9.066666666666666)","(12.0, 17.0, 16.571428571428573)","(41.0, 75.0, 67.0)","(4.2, 5.1, 5.0285714285714285)"
10-01-2023 14:16:09.113056,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 29.869565217391305)","(2.7, 3.3, 3.22972972972973)","(6.5, 8.2, 8.1)","(7.5, 9.4, 9.114285714285714)","(12.0, 17.0, 16.571428571428573)","(41.0, 75.0, 67.0)","(4.2, 5.1, 5.184210526315789)"
10-01-2023 14:16:10.314087,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 29.869565217391305)","(2.7, 3.3, 3.227777777777778)","(6.5, 8.2, 8.1)","(7.5, 9.4, 9.114285714285714)","(12.0, 17.0, 16.522727272727273)","(41.0, 75.0, 67.0)","(4.2, 5.3, 5.208333333333333)"
10-01-2023 14:16:11.448504,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 29.869565217391305)","(2.7, 3.3, 3.227777777777778)","(6.5, 8.2, 8.127272727272727)","(7.5, 9.4, 9.266666666666666)","(12.0, 17.0, 16.0)","(41.0, 75.0, 67.0)","(4.2, 5.3, 5.1812499999999995)"
10-01-2023 14:16:12.532690,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 28.5)","(2.7, 3.3, 3.2333333333333334)","(6.5, 8.2, 8.146666666666667)","(7.5, 9.4, 9.352941176470589)","(12.0, 17.0, 16.25)","(41.0, 75.0, 67.0)","(4.2, 5.3, 5.1812499999999995)"
10-01-2023 14:16:13.633822,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 28.307692307692307)","(2.7, 3.3, 3.2256410256410257)","(6.5, 8.2, 8.04)","(7.5, 9.4, 9.446153846153846)","(12.0, 16.5, 16.25)","(41.0, 75.0, 67.0)","(4.2, 5.3, 5.1812499999999995)"
10-01-2023 14:16:14.772746,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 28.307692307692307)","(2.7, 3.3, 3.2256410256410257)","(6.5, 8.2, 7.88)","(7.5, 9.8, 9.458823529411765)","(12.0, 16.5, 16.25)","(41.0, 75.0, 67.0)","(4.2, 5.3, 5.1812499999999995)"
10-01-2023 14:16:15.881473,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 28.307692307692307)","(2.7, 3.3, 3.2256410256410257)","(6.5, 8.2, 7.84)","(7.5, 9.8, 9.458823529411765)","(12.0, 16.5, 16.25)","(41.0, 75.0, 67.0)","(4.2, 5.3, 5.1812499999999995)"
10-01-2023 14:16:17.030542,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 28.307692307692307)","(2.7, 3.3, 3.2256410256410257)","(6.5, 8.2, 7.847058823529411)","(7.5, 9.8, 9.433333333333334)","(12.0, 16.5, 16.375)","(41.0, 75.0, 67.0)","(4.2, 5.3, 5.1812499999999995)"
10-01-2023 14:16:18.072932,"(5.0, 6.6, 6.446153846153846)","(21.0, 32.0, 28.307692307692307)","(2.7, 3.3, 3.2256410256410257)","(6.5, 8.2, 7.8533333333333335)","(7.5, 9.6, 9.413333333333334)","(12.0, 16.5, 16.375)","(41.0, 75.0, 67.0)","(4.2, 5.3, 5.217391304347826)"
10-01-2023 14:16:19.183635,"(5.0, 6.6, 6.4399999999999995)","(21.0, 32.0, 29.333333333333332)","(2.7, 3.3, 3.2256410256410257)","(6.5, 8.2, 7.9263157894736835)","(7.5, 9.6, 9.413333333333334)","(12.0, 16.5, 16.375)","(41.0, 75.0, 67.0)","(4.2, 5.3, 5.217391304347826)"
10-01-2023 14:16:20.305484,"(5.0, 6.6, 6.4399999999999995)","(21.0, 32.0, 29.333333333333332)","(2.7, 3.3, 3.2256410256410257)","(6.5, 8.2, 7.9263157894736835)","(7.5, 9.6, 9.3375)","(12.0, 16.5, 16.375)","(41.0, 75.0, 69.0)","(4.2, 5.3, 5.174285714285714)"
10-01-2023 14:16:21.395944,"(5.0, 6.6, 6.393548387096774)","(21.0, 32.0, 29.333333333333332)","(2.7, 3.35, 3.3485185185185187)","(6.5, 8.2, 7.914285714285714)","(7.5, 9.4, 9.257142857142856)","(12.0, 16.5, 16.375)","(41.0, 75.0, 69.28571428571429)","(4.2, 5.3, 5.102564102564102)"
10-01-2023 14:16:22.503234,"(5.0, 6.6, 6.4222222222222225)","(21.0, 32.0, 29.333333333333332)","(2.7, 3.4, 3.3555555555555556)","(6.5, 8.0, 7.923809523809524)","(7.5, 9.4, 9.216666666666667)","(12.0, 16.5, 16.375)","(41.0, 75.0, 69.28571428571429)","(4.2, 5.2, 5.102564102564102)"
10-01-2023 14:16:23.519061,"(5.0, 6.6, 6.485714285714286)","(21.0, 32.0, 29.333333333333332)","(2.7, 3.4, 3.3811428571428572)","(6.5, 8.0, 7.822222222222222)","(7.5, 9.6, 9.306666666666667)","(12.0, 16.5, 16.375)","(41.0, 75.0, 70.45454545454545)","(4.2, 5.2, 5.102564102564102)"
10-01-2023 14:16:24.502450,"(5.0, 6.6, 6.485714285714286)","(21.0, 32.0, 29.333333333333332)","(2.7, 3.4, 3.3848167539267013)","(6.5, 8.0, 7.771428571428571)","(7.5, 9.6, 9.352380952380951)","(12.0, 16.5, 16.375)","(41.0, 75.0, 70.45454545454545)","(4.2, 5.2, 5.102564102564102)"
10-01-2023 14:16:25.542650,"(5.0, 6.6, 6.28695652173913)","(21.0, 32.0, 29.333333333333332)","(2.7, 3.4, 3.3848167539267013)","(6.5, 8.0, 7.653846153846153)","(7.5, 9.6, 9.407407407407407)","(12.0, 16.5, 16.11111111111111)","(41.0, 75.0, 72.22222222222223)","(4.2, 5.2, 5.077419354838709)"
10-01-2023 14:16:26.625905,"(5.0, 6.6, 6.4)","(21.0, 32.0, 29.333333333333332)","(2.7, 3.4, 3.3892857142857142)","(6.5, 7.8, 7.6)","(7.5, 9.6, 9.407407407407407)","(12.0, 17.0, 16.40909090909091)","(41.0, 75.0, 72.22222222222223)","(4.2, 5.2, 5.073333333333333)"
10-01-2023 14:16:27.686982,"(5.0, 6.6, 6.427027027027027)","(21.0, 32.0, 29.333333333333332)","(2.7, 3.45, 3.3719512195121952)","(6.5, 7.8, 7.6)","(7.5, 9.6, 9.407407407407407)","(12.0, 16.5, 16.40909090909091)","(41.0, 75.0, 72.22222222222223)","(4.2, 5.2, 5.073333333333333)"
10-01-2023 14:16:28.778611,"(5.0, 6.6, 6.381818181818182)","(21.0, 32.0, 29.333333333333332)","(2.7, 3.45, 3.3875)","(6.5, 7.8, 7.548571428571429)","(7.5, 9.6, 9.442424242424241)","(12.0, 16.5, 16.0)","(41.0, 75.0, 72.22222222222223)","(4.2, 5.2, 5.073333333333333)"
10-01-2023 14:16:29.888495,"(5.0, 6.6, 6.381818181818182)","(21.0, 29.0, 27.88888888888889)","(2.7, 3.45, 3.39)","(6.5, 7.8, 7.548571428571429)","(7.5, 9.6, 9.442424242424241)","(12.0, 16.5, 15.857142857142858)","(41.0, 75.0, 72.36842105263159)","(4.2, 5.2, 5.073333333333333)"
10-01-2023 14:16:31.054865,"(5.0, 6.6, 6.381818181818182)","(21.0, 29.0, 27.285714285714285)","(2.7, 3.45, 3.386)","(6.5, 7.8, 7.557575757575758)","(7.5, 9.6, 9.442424242424241)","(12.0, 16.0, 16.04)","(41.0, 75.0, 67.70833333333334)","(4.2, 5.2, 5.073333333333333)"
10-01-2023 14:16:32.192335,"(5.0, 6.6, 6.386046511627907)","(21.0, 29.0, 27.514285714285712)","(2.7, 3.45, 3.3763736263736264)","(6.5, 7.8, 7.371428571428571)","(7.5, 9.6, 9.442424242424241)","(12.0, 17.0, 16.05)","(41.0, 75.0, 67.70833333333334)","(4.2, 5.2, 5.073333333333333)"
10-01-2023 14:16:33.367656,"(5.0, 6.6, 6.495238095238095)","(21.0, 29.0, 27.514285714285712)","(2.7, 3.45, 3.3838028169014085)","(6.5, 7.6, 7.392)","(7.5, 9.6, 9.529411764705882)","(12.0, 17.0, 16.06896551724138)","(41.0, 75.0, 67.70833333333334)","(4.2, 5.2, 5.073333333333333)"
10-01-2023 14:16:34.507454,"(5.0, 6.6, 6.4375)","(21.0, 28.0, 27.53846153846154)","(2.7, 3.45, 3.3838028169014085)","(6.5, 7.6, 7.333333333333333)","(7.5, 9.6, 9.484745762711864)","(12.0, 17.0, 16.205882352941178)","(41.0, 75.0, 66.66666666666667)","(4.2, 5.2, 5.158064516129032)"
10-01-2023 14:16:35.668488,"(5.0, 6.6, 6.5125)","(21.0, 28.0, 27.53846153846154)","(2.7, 3.45, 3.383663366336634)","(6.5, 7.6, 7.276923076923077)","(7.5, 9.6, 9.484745762711864)","(12.0, 17.0, 16.205882352941178)","(41.0, 75.0, 68.33333333333334)","(4.2, 5.3, 5.158064516129032)"
10-01-2023 14:16:36.819779,"(5.0, 6.6, 6.551724137931035)","(21.0, 28.0, 27.428571428571427)","(2.7, 3.45, 3.383663366336634)","(6.5, 7.4, 7.276923076923077)","(7.5, 9.6, 9.68235294117647)","(12.0, 17.0, 16.208333333333332)","(41.0, 75.0, 68.33333333333334)","(4.2, 5.3, 5.239130434782608)"
10-01-2023 14:16:38.029981,"(5.0, 6.0, 5.976923076923077)","(21.0, 28.0, 27.125)","(2.7, 3.45, 3.4166666666666665)","(6.5, 7.6, 7.431578947368421)","(7.5, 9.8, 10.040625)","(12.0, 17.0, 16.318181818181817)","(41.0, 75.0, 69.64285714285714)","(4.2, 5.3, 5.26)"
10-01-2023 14:16:39.264565,"(5.0, 6.0, 5.910526315789474)","(21.0, 28.0, 27.08695652173913)","(2.7, 3.45, 3.421264367816092)","(6.5, 7.6, 7.38)","(7.5, 10.5, 10.0625)","(12.0, 16.5, 16.34)","(41.0, 75.0, 69.64285714285714)","(4.2, 5.3, 5.25)"
10-01-2023 14:16:40.483122,"(5.0, 6.0, 5.833333333333333)","(21.0, 28.0, 27.833333333333332)","(2.7, 3.45, 3.5660377358490565)","(6.5, 7.6, 7.045454545454546)","(7.5, 10.5, 10.01923076923077)","(12.0, 16.5, 16.625)","(41.0, 75.0, 69.64285714285714)","(4.2, 5.4, 5.323529411764706)"
10-01-2023 14:16:41.653939,"(5.0, 5.8, 5.75)","(21.0, 27.0, 26.88888888888889)","(2.7, 3.6, 3.5660377358490565)","(6.5, 7.2, 7.048192771084337)","(7.5, 10.5, 10.021739130434783)","(12.0, 17.0, 15.94)","(41.0, 75.0, 69.64285714285714)","(4.2, 5.4, 5.3307692307692305)"
10-01-2023 14:16:42.852037,"(5.0, 5.8, 5.716666666666667)","(21.0, 27.0, 26.88888888888889)","(2.7, 3.65, 3.6055555555555556)","(6.5, 7.2, 6.903529411764706)","(7.5, 10.5, 10.021739130434783)","(12.0, 16.5, 15.7)","(41.0, 75.0, 69.23076923076923)","(4.2, 5.4, 5.357142857142857)"
10-01-2023 14:16:44.006321,"(5.0, 5.9, 5.74)","(21.0, 27.0, 26.789473684210527)","(2.7, 3.55, 3.5354166666666664)","(6.5, 7.0, 6.854945054945055)","(7.5, 10.5, 10.14864864864865)","(12.0, 16.0, 15.7)","(41.0, 75.0, 69.23076923076923)","(4.2, 5.5, 5.45)"
10-01-2023 14:16:45.142013,"(5.0, 5.9, 5.768571428571429)","(21.0, 27.0, 26.904761904761905)","(2.7, 3.55, 3.520833333333333)","(6.5, 7.0, 6.876190476190476)","(7.5, 10.5, 10.297872340425531)","(12.0, 16.0, 16.318181818181817)","(41.0, 75.0, 69.64285714285714)","(4.2, 5.5, 5.605882352941177)"
10-01-2023 14:16:46.349112,"(5.0, 6.0, 5.913333333333334)","(21.0, 27.0, 26.935483870967744)","(2.7, 3.4, 3.350728155339806)","(6.5, 7.0, 6.922388059701492)","(7.5, 10.5, 10.245098039215685)","(12.0, 16.5, 16.347826086956523)","(41.0, 75.0, 68.18181818181819)","(4.2, 5.7, 5.65)"
10-01-2023 14:16:47.549211,"(5.0, 6.0, 5.9)","(21.0, 27.0, 26.935483870967744)","(2.7, 3.4, 3.3390670553935857)","(6.5, 7.0, 6.796551724137931)","(7.5, 10.5, 10.244186046511627)","(12.0, 17.0, 16.391304347826086)","(41.0, 70.0, 68.18181818181819)","(4.2, 5.7, 5.709090909090909)"
10-01-2023 14:16:48.806678,"(5.0, 6.0, 5.92)","(21.0, 28.0, 27.333333333333332)","(2.7, 3.25, 3.2772727272727273)","(6.5, 6.8, 6.808888888888888)","(7.5, 10.5, 10.296296296296296)","(12.0, 17.0, 16.85)","(41.0, 70.0, 68.82352941176471)","(4.2, 5.8, 5.720000000000001)"
10-01-2023 14:16:49.930432,"(5.0, 6.2, 5.96)","(21.0, 30.0, 27.333333333333332)","(2.8, 3.35, 3.2772727272727273)","(6.0, 7.0, 6.845045045045045)","(8.0, 10.5, 10.217391304347826)","(12.0, 17.0, 16.85)","(41.0, 70.0, 67.5)","(4.2, 5.9, 5.724)"
10-01-2023 14:16:51.051526,"(5.0, 6.2, 5.956896551724138)","(21.0, 30.0, 27.333333333333332)","(2.8, 3.35, 3.2754237288135593)","(6.0, 7.0, 6.779710144927536)","(8.0, 10.5, 10.128571428571428)","(12.0, 17.0, 16.73913043478261)","(41.0, 70.0, 67.5)","(4.2, 5.9, 5.8307692307692305)"
10-01-2023 14:16:52.088003,"(5.0, 6.2, 5.9526315789473685)","(21.0, 30.0, 27.333333333333332)","(2.8, 3.35, 3.270754716981132)","(6.0, 6.8, 6.779411764705882)","(8.0, 10.5, 10.071428571428571)","(12.0, 17.0, 16.416666666666668)","(41.0, 70.0, 67.85714285714286)","(4.2, 5.9, 5.92)"
10-01-2023 14:16:53.160645,"(5.0, 6.2, 6.092307692307692)","(21.0, 30.0, 27.333333333333332)","(2.8, 3.3, 3.2768595041322315)","(6.0, 6.8, 6.779411764705882)","(8.0, 10.5, 10.06578947368421)","(12.0, 17.0, 15.375)","(41.0, 70.0, 67.85714285714286)","(4.4, 6.2, 5.970588235294118)"
10-01-2023 14:16:54.252695,"(5.0, 6.4, 6.218181818181819)","(21.0, 30.0, 27.333333333333332)","(2.8, 3.3, 3.2732758620689655)","(6.0, 7.0, 6.7081081081081075)","(8.0, 10.5, 10.05813953488372)","(12.0, 15.5, 14.9)","(41.0, 70.0, 67.85714285714286)","(4.4, 6.2, 6.026666666666666)"
10-01-2023 14:16:55.359742,"(5.0, 6.4, 6.220833333333333)","(21.0, 30.0, 27.647058823529413)","(2.7, 3.3, 3.2592105263157896)","(6.0, 6.8, 6.502127659574468)","(8.0, 10.5, 10.207692307692307)","(12.0, 15.0, 15.40909090909091)","(41.0, 70.0, 65.47619047619048)","(4.4, 6.2, 6.024242424242424)"
10-01-2023 14:16:56.424111,"(5.0, 6.4, 6.217857142857143)","(21.0, 30.0, 27.647058823529413)","(2.7, 3.3, 3.2532710280373833)","(6.0, 6.6, 6.420512820512821)","(8.0, 10.5, 10.186170212765957)","(12.0, 15.5, 15.038461538461538)","(41.0, 75.0, 65.47619047619048)","(4.4, 6.2, 6.0473684210526315)"
10-01-2023 14:16:57.490371,"(5.0, 6.4, 6.224)","(21.0, 30.0, 27.272727272727273)","(2.7, 3.25, 3.173744292237443)","(6.0, 6.6, 6.4743589743589745)","(8.0, 10.5, 10.128205128205128)","(12.0, 15.5, 15.166666666666666)","(41.0, 75.0, 62.5)","(4.4, 6.2, 6.076190476190476)"
10-01-2023 14:16:58.616812,"(5.0, 6.4, 6.376271186440678)","(21.0, 30.0, 29.25)","(2.7, 3.15, 3.11125)","(6.0, 6.6, 6.483443708609271)","(8.0, 10.5, 10.18131868131868)","(12.0, 15.5, 15.125)","(41.0, 65.0, 62.5)","(4.4, 6.2, 6.085)"
10-01-2023 14:16:59.755845,"(5.0, 6.6, 6.511111111111111)","(21.0, 30.0, 29.25)","(2.7, 3.15, 3.11125)","(6.0, 6.6, 6.579591836734694)","(8.0, 10.5, 10.202247191011235)","(12.0, 15.5, 15.2)","(41.0, 65.0, 62.5)","(4.4, 6.2, 5.779569892473118)"
10-01-2023 14:17:00.873786,"(5.0, 6.6, 6.543589743589743)","(21.0, 32.0, 31.636363636363637)","(2.7, 3.15, 3.1025316455696204)","(6.0, 6.6, 6.572222222222222)","(8.0, 10.5, 10.149425287356323)","(12.0, 15.5, 15.275)","(41.0, 65.0, 62.5)","(4.4, 5.8, 6.107142857142858)"
10-01-2023 14:17:01.967902,"(5.0, 6.6, 6.578571428571428)","(21.0, 32.0, 31.285714285714285)","(2.7, 3.15, 3.1)","(6.0, 6.6, 6.504615384615384)","(8.0, 10.5, 10.154320987654321)","(12.0, 15.5, 15.178571428571429)","(41.0, 65.0, 64.28571428571429)","(4.4, 6.2, 6.090322580645162)"
10-01-2023 14:17:03.064900,"(5.0, 6.6, 6.579487179487179)","(21.0, 32.0, 31.047619047619047)","(2.7, 3.1, 3.080188679245283)","(6.0, 6.6, 6.497810218978102)","(8.0, 10.5, 10.154320987654321)","(12.0, 15.5, 15.263157894736842)","(41.0, 75.0, 64.28571428571429)","(4.4, 6.2, 6.1)"
10-01-2023 14:17:04.213129,"(5.0, 6.8, 6.607476635514018)","(21.0, 32.0, 30.666666666666668)","(2.7, 3.15, 3.0977611940298506)","(6.0, 6.6, 6.41875)","(8.0, 10.5, 10.166666666666666)","(12.0, 15.5, 15.263157894736842)","(41.0, 75.0, 67.5)","(4.4, 6.2, 6.118367346938776)"
