,Eddie Munster,Painter Of Light,Time To Go,Masie Jane,Dark Secret,Lucy The Weapon,Brockton Bomber,First Offence
10-01-2023 18:06:02.480949,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 115.14285714285714)","(19.0, 48.0, 40.375)"
10-01-2023 18:06:03.748002,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 115.14285714285714)","(19.0, 48.0, 40.375)"
10-01-2023 18:06:05.041833,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9861538461538462)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 115.14285714285714)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:06.274671,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9861538461538462)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 161.0)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:07.510642,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 200.0, 161.0)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:08.848723,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9861538461538462)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 200.0, 161.0)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:10.137558,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9861538461538462)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 200.0, 161.0)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:11.443451,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9861538461538462)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 200.0, 161.0)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:12.643849,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9861538461538462)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 200.0, 161.0)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:13.874762,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 2.0533333333333332)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 200.0, 161.0)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:15.071933,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 2.0533333333333332)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 200.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:16.318757,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 2.0533333333333332)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:17.516009,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 2.025714285714286)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:18.758539,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 2.025714285714286)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:19.943674,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9938461538461538)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:21.049082,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9938461538461538)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:22.201233,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9938461538461538)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:23.363596,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:24.526738,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:25.759332,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 2.0533333333333332)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:26.928530,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 2.0533333333333332)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:28.102447,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 2.0533333333333332)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:29.320408,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 2.0533333333333332)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 168.5)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:30.682003,"(26.0, 120.0, 70.76470588235294)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9938461538461538)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 210.0, 146.0)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:32.093167,"(26.0, 120.0, 37.2)","(4.2, 6.8, 5.42)","(1.8, 2.54, 1.9938461538461538)","(15.0, 48.0, 31.588235294117645)","(6.0, 10.5, 7.275)","(5.5, 12.0, 9.966666666666667)","(41.0, 180.0, 113.0)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:33.425002,"(26.0, 120.0, 37.2)","(4.2, 6.8, 4.914285714285714)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 20.55)","(6.0, 10.5, 7.275)","(5.5, 12.0, 10.475)","(41.0, 180.0, 113.0)","(19.0, 48.0, 40.5)"
10-01-2023 18:06:34.737458,"(26.0, 120.0, 37.2)","(4.2, 6.8, 4.914285714285714)","(1.8, 2.54, 1.9861538461538462)","(15.0, 48.0, 20.55)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.475)","(41.0, 180.0, 113.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:36.131826,"(26.0, 120.0, 37.2)","(4.2, 6.8, 4.914285714285714)","(1.8, 2.54, 1.9861538461538462)","(15.0, 48.0, 20.55)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.475)","(41.0, 180.0, 113.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:37.455983,"(26.0, 120.0, 44.72727272727273)","(4.2, 6.8, 4.914285714285714)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 20.55)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.066666666666666)","(41.0, 180.0, 113.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:38.725472,"(26.0, 120.0, 44.72727272727273)","(4.2, 6.8, 4.914285714285714)","(1.8, 2.54, 2.08375)","(15.0, 48.0, 20.55)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.55)","(41.0, 180.0, 113.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:40.174346,"(26.0, 120.0, 44.72727272727273)","(4.2, 6.8, 4.914285714285714)","(1.8, 2.54, 1.9861538461538462)","(15.0, 48.0, 20.55)","(6.0, 10.5, 7.92)","(5.5, 12.0, 9.1)","(41.0, 180.0, 113.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:41.393003,"(26.0, 120.0, 44.72727272727273)","(4.2, 6.8, 4.914285714285714)","(1.8, 2.54, 1.9861538461538462)","(15.0, 48.0, 20.55)","(6.0, 10.5, 7.92)","(5.5, 12.0, 9.1)","(41.0, 180.0, 113.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:42.896149,"(26.0, 120.0, 44.72727272727273)","(4.2, 6.8, 4.914285714285714)","(1.8, 2.54, 1.8763636363636365)","(15.0, 48.0, 20.55)","(6.0, 10.5, 7.92)","(5.5, 12.0, 9.1)","(41.0, 180.0, 113.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:44.081294,"(26.0, 120.0, 44.72727272727273)","(4.2, 6.8, 4.914285714285714)","(1.8, 2.54, 2.08375)","(15.0, 48.0, 22.583333333333332)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.133333333333333)","(41.0, 180.0, 113.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:45.239962,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 2.08375)","(15.0, 48.0, 22.583333333333332)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.133333333333333)","(41.0, 180.0, 113.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:46.359807,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9861538461538462)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.133333333333333)","(41.0, 180.0, 143.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:47.467691,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9861538461538462)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.133333333333333)","(41.0, 240.0, 143.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:48.676512,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9861538461538462)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.133333333333333)","(41.0, 240.0, 144.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:49.910309,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9861538461538462)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.133333333333333)","(41.0, 240.0, 144.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:51.130343,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9861538461538462)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 9.1)","(41.0, 240.0, 144.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:52.375646,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.8763636363636365)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 9.1)","(41.0, 240.0, 144.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:53.682803,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 2.08375)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 9.1)","(41.0, 240.0, 144.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:54.935458,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9861538461538462)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 10.76)","(41.0, 240.0, 185.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:56.285219,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 250.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:57.416994,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:58.528792,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:06:59.627580,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:00.770793,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:01.887844,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:03.001160,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:04.128517,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:05.224574,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:06.404880,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:07.536389,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:08.703256,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:09.875688,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:11.004495,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:12.291218,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 115.0)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:13.412275,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 7.92)","(5.5, 12.0, 8.95)","(41.0, 180.0, 83.33333333333334)","(19.0, 48.0, 33.25)"
10-01-2023 18:07:14.570111,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 10.5, 8.32)","(5.5, 12.0, 8.95)","(41.0, 250.0, 145.0)","(19.0, 48.0, 22.714285714285715)"
10-01-2023 18:07:15.658830,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 1.9483333333333335)","(15.0, 48.0, 26.214285714285715)","(6.0, 11.5, 8.32)","(5.5, 12.0, 8.95)","(41.0, 240.0, 145.0)","(19.0, 48.0, 22.714285714285715)"
10-01-2023 18:07:16.784912,"(26.0, 120.0, 54.285714285714285)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 2.032857142857143)","(15.0, 48.0, 31.055555555555557)","(6.0, 11.5, 9.5125)","(5.5, 12.0, 8.95)","(41.0, 240.0, 145.0)","(19.0, 48.0, 22.714285714285715)"
10-01-2023 18:07:17.876835,"(26.0, 120.0, 74.0)","(4.2, 6.8, 4.914285714285714)","(1.75, 2.54, 2.1025)","(15.0, 48.0, 31.055555555555557)","(6.0, 11.5, 9.314285714285715)","(5.5, 12.0, 8.95)","(41.0, 240.0, 145.0)","(18.0, 48.0, 22.714285714285715)"
10-01-2023 18:07:19.075581,"(26.0, 120.0, 74.0)","(4.2, 6.8, 4.8)","(1.75, 2.54, 2.1025)","(15.0, 48.0, 27.666666666666664)","(6.0, 11.5, 7.824999999999999)","(5.5, 12.0, 6.45)","(41.0, 240.0, 71.11111111111111)","(18.0, 48.0, 39.125)"
10-01-2023 18:07:20.269347,"(26.0, 120.0, 65.4)","(4.2, 6.4, 4.8)","(1.75, 2.54, 2.115)","(15.0, 48.0, 35.368421052631575)","(6.0, 11.5, 7.824999999999999)","(5.5, 9.2, 6.45)","(41.0, 240.0, 117.5)","(18.0, 46.0, 41.45)"
10-01-2023 18:07:21.347224,"(26.0, 120.0, 39.0)","(4.2, 6.4, 4.8)","(1.75, 2.54, 2.115)","(15.0, 48.0, 35.368421052631575)","(6.0, 11.5, 7.824999999999999)","(5.5, 9.2, 6.45)","(41.0, 180.0, 117.5)","(18.0, 44.0, 41.45)"
10-01-2023 18:07:22.435870,"(26.0, 120.0, 40.0)","(4.2, 6.4, 4.8)","(1.75, 2.54, 2.115)","(15.0, 48.0, 35.368421052631575)","(6.0, 11.5, 7.824999999999999)","(5.5, 9.2, 6.45)","(41.0, 180.0, 117.5)","(18.0, 44.0, 41.45)"
10-01-2023 18:07:23.502080,"(26.0, 120.0, 39.0)","(4.2, 6.4, 4.8)","(1.75, 2.54, 2.115)","(15.0, 48.0, 35.368421052631575)","(6.0, 11.5, 7.824999999999999)","(5.5, 9.2, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 40.875)"
10-01-2023 18:07:24.556418,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.115)","(15.0, 48.0, 26.545454545454547)","(6.0, 11.5, 7.824999999999999)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 40.875)"
10-01-2023 18:07:25.828443,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.2354545454545454)","(15.0, 48.0, 26.545454545454547)","(6.0, 11.5, 10.163636363636364)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 31.75)"
10-01-2023 18:07:27.076169,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.1275)","(15.0, 48.0, 26.545454545454547)","(6.0, 11.5, 10.683333333333334)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 31.75)"
10-01-2023 18:07:28.301288,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.1275)","(15.0, 48.0, 31.714285714285715)","(6.0, 11.5, 10.325)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 31.75)"
10-01-2023 18:07:29.463472,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.1275)","(15.0, 48.0, 33.75)","(6.0, 11.5, 10.325)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 31.75)"
10-01-2023 18:07:30.634801,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.1275)","(15.0, 48.0, 33.75)","(6.0, 11.5, 8.125)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 31.75)"
10-01-2023 18:07:31.807873,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.1275)","(15.0, 48.0, 27.636363636363637)","(6.0, 11.5, 8.125)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 31.75)"
10-01-2023 18:07:32.934258,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.1978947368421053)","(15.0, 48.0, 27.636363636363637)","(6.0, 11.5, 8.125)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 31.75)"
10-01-2023 18:07:34.151205,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.14)","(15.0, 48.0, 24.0)","(6.0, 11.5, 8.125)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 40.875)"
10-01-2023 18:07:35.205063,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.14)","(15.0, 48.0, 24.0)","(6.0, 11.5, 8.125)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 117.5)","(18.0, 44.0, 32.0)"
10-01-2023 18:07:36.235690,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.14)","(15.0, 48.0, 24.0)","(6.0, 11.5, 8.125)","(5.5, 10.5, 7.050000000000001)","(41.0, 180.0, 142.5)","(18.0, 44.0, 32.0)"
10-01-2023 18:07:37.380125,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.2136842105263157)","(15.0, 48.0, 24.0)","(6.0, 11.5, 8.125)","(5.5, 10.5, 7.050000000000001)","(41.0, 230.0, 142.5)","(18.0, 44.0, 32.0)"
10-01-2023 18:07:38.494015,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.2136842105263157)","(15.0, 48.0, 24.0)","(6.0, 11.5, 8.125)","(5.5, 10.5, 7.050000000000001)","(41.0, 230.0, 198.3157894736842)","(18.0, 44.0, 40.875)"
10-01-2023 18:07:39.648822,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.2136842105263157)","(15.0, 48.0, 24.0)","(6.0, 11.5, 8.125)","(5.5, 10.5, 7.050000000000001)","(41.0, 240.0, 147.5)","(18.0, 44.0, 32.5)"
10-01-2023 18:07:40.850873,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.2136842105263157)","(15.0, 48.0, 24.0)","(6.0, 11.5, 8.125)","(5.5, 10.5, 8.132)","(41.0, 230.0, 147.5)","(18.0, 44.0, 32.5)"
10-01-2023 18:07:42.007709,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.2136842105263157)","(15.0, 48.0, 24.0)","(6.0, 11.5, 8.125)","(5.5, 9.0, 7.643750000000001)","(41.0, 230.0, 147.5)","(18.0, 44.0, 32.5)"
10-01-2023 18:07:43.115835,"(26.0, 120.0, 39.0)","(4.2, 7.0, 5.0)","(1.75, 2.54, 2.165)","(15.0, 48.0, 24.0)","(6.0, 11.5, 8.125)","(5.5, 9.0, 7.643750000000001)","(41.0, 230.0, 147.5)","(18.0, 44.0, 32.5)"
10-01-2023 18:07:44.229640,"(26.0, 120.0, 39.0)","(4.2, 6.4, 5.428571428571429)","(1.75, 2.54, 2.165)","(15.0, 48.0, 24.0)","(6.0, 11.5, 8.125)","(5.5, 9.0, 8.571428571428571)","(41.0, 230.0, 147.5)","(18.0, 44.0, 30.5)"
