,What A Nose,Dairy Girl,Memories Keep,Noaki Cruise,Noaki Nipper,Stylish Rico,Lock It In,Gypsy Rico
08-01-2023 19:36:54.630770,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.125)","(3.9, 5.2, 4.66)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.133333333333333)","(4.0, 5.0, 4.66)"
08-01-2023 19:36:55.639268,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.125)","(3.9, 5.2, 4.8625)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.133333333333333)","(4.0, 4.9, 4.66)"
08-01-2023 19:36:56.601271,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.125)","(3.9, 5.2, 4.8625)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.133333333333333)","(4.0, 4.9, 4.66)"
08-01-2023 19:36:57.632767,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.125)","(3.9, 5.2, 4.992307692307692)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.133333333333333)","(4.0, 4.9, 4.563157894736842)"
08-01-2023 19:36:58.711770,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.125)","(3.9, 5.2, 4.992307692307692)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.133333333333333)","(4.0, 4.9, 4.563157894736842)"
08-01-2023 19:36:59.785893,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.125)","(3.9, 5.2, 5.0)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.133333333333333)","(4.0, 4.9, 4.563157894736842)"
08-01-2023 19:37:00.746558,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.125)","(3.9, 5.2, 5.0)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.133333333333333)","(4.0, 4.9, 4.563157894736842)"
08-01-2023 19:37:01.739492,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.125)","(3.9, 5.2, 5.0)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.133333333333333)","(4.0, 4.9, 4.6)"
08-01-2023 19:37:02.812247,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.125)","(3.9, 5.2, 5.0)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.185714285714285)","(4.0, 4.9, 4.6)"
08-01-2023 19:37:03.762185,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.125)","(3.9, 5.2, 5.0)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.185714285714285)","(4.0, 4.9, 4.6)"
08-01-2023 19:37:04.777902,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.1285714285714286)","(3.9, 5.2, 5.0)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.246153846153845)","(4.0, 4.9, 4.6)"
08-01-2023 19:37:05.758968,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.1285714285714286)","(3.9, 5.2, 4.88)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.246153846153845)","(4.0, 4.9, 4.596)"
08-01-2023 19:37:06.774758,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.1285714285714286)","(3.9, 5.2, 4.742857142857143)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.9, 4.62)"
08-01-2023 19:37:07.873800,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.1285714285714286)","(3.9, 5.2, 4.933333333333334)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.607142857142857)"
08-01-2023 19:37:08.884444,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.1285714285714286)","(3.9, 5.2, 4.933333333333334)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.607142857142857)"
08-01-2023 19:37:09.885511,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.1285714285714286)","(3.9, 5.2, 4.933333333333334)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.607142857142857)"
08-01-2023 19:37:10.903501,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.1285714285714286)","(3.9, 5.2, 4.675)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.607142857142857)"
08-01-2023 19:37:12.023449,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.2, 4.612)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.544117647058823)"
08-01-2023 19:37:13.147610,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.2, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.544117647058823)"
08-01-2023 19:37:14.112372,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.544117647058823)"
08-01-2023 19:37:15.068287,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.544117647058823)"
08-01-2023 19:37:16.034810,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.544117647058823)"
08-01-2023 19:37:17.063647,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.544117647058823)"
08-01-2023 19:37:18.119433,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.045454545454545)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.544117647058823)"
08-01-2023 19:37:19.105745,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.5, 12.464285714285714)","(5.5, 9.6, 8.4)","(4.0, 4.8, 4.544117647058823)"
08-01-2023 19:37:20.062316,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 12.464285714285714)","(5.5, 9.6, 8.533333333333333)","(4.0, 4.8, 4.571052631578947)"
08-01-2023 19:37:21.087152,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 12.210526315789474)","(5.5, 9.6, 8.533333333333333)","(4.0, 4.8, 4.571052631578947)"
08-01-2023 19:37:22.077236,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.225)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 11.928571428571429)","(5.5, 9.6, 8.533333333333333)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:23.030888,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.1833333333333336)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 11.928571428571429)","(5.5, 9.6, 8.533333333333333)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:24.010158,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.1833333333333336)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 11.666666666666666)","(5.5, 9.6, 8.533333333333333)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:25.009488,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.1833333333333336)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 11.666666666666666)","(5.5, 9.6, 8.533333333333333)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:26.022228,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.1833333333333336)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 11.666666666666666)","(5.5, 9.6, 8.533333333333333)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:27.036358,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.1833333333333336)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 11.666666666666666)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:27.979251,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.1833333333333336)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 11.666666666666666)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:28.970092,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.1833333333333336)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 11.666666666666666)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:29.943090,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.1833333333333336)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.666666666666668)","(11.0, 13.0, 11.666666666666666)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:30.934270,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.1833333333333336)","(3.9, 5.1, 4.8428571428571425)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.666666666666666)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:31.968545,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.1833333333333336)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:32.953164,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.2323529411764707)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:33.941955,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.2323529411764707)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:34.926999,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.2323529411764707)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:35.906169,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.2323529411764707)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:36.870636,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.2323529411764707)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:37.894492,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.2323529411764707)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:38.896338,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3214285714285716)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:39.852673,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:40.821635,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:41.789157,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.693548387096774)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:42.787044,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:43.753030,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.684615384615385)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:44.762938,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:45.696050,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.642857142857142)"
08-01-2023 19:37:46.641802,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.7)"
08-01-2023 19:37:47.619006,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.7)"
08-01-2023 19:37:48.586879,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.7)"
08-01-2023 19:37:49.619282,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 8.914285714285715)","(4.0, 4.8, 4.7)"
08-01-2023 19:37:50.568752,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.066666666666666)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:37:51.540786,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.066666666666666)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:37:52.479777,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:37:53.435411,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:37:54.389690,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.35, 3.3200000000000003)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:37:55.336574,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:37:56.307296,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:37:57.259834,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:37:58.237218,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:37:59.181724,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:00.113488,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:01.071869,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:02.039410,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 4.7625)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:03.025819,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.072448979591837)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:03.981218,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.072448979591837)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:04.920551,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.072448979591837)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:05.867335,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.072448979591837)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:06.822309,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.072448979591837)","(12.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:07.797186,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.072448979591837)","(13.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:08.756074,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.0935483870967735)","(13.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:09.725085,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.0935483870967735)","(13.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:10.669320,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.0935483870967735)","(13.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:11.616364,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.0935483870967735)","(13.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:12.564597,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.090374331550802)","(13.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.714285714285714)"
08-01-2023 19:38:13.522271,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.3, 3.2285714285714286)","(3.9, 5.1, 5.090374331550802)","(13.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.8, 4.833333333333334)"
08-01-2023 19:38:14.472355,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.2, 3.175)","(3.9, 5.1, 5.090374331550802)","(13.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.9, 4.833333333333334)"
08-01-2023 19:38:15.461013,"(71.0, 480.0, 325.0)","(71.0, 110.0, 101.25)","(2.4, 3.2, 3.175)","(3.9, 5.1, 5.090374331550802)","(13.0, 20.0, 17.083333333333332)","(11.0, 13.0, 11.64516129032258)","(5.5, 9.6, 9.28)","(4.0, 4.9, 4.736363636363636)"
