,Slay Queen,Mean Sam,Akimbo,Petite Olga,Francis Geoffrey,Hit List,Queen Norma
06-01-2023 12:03:41.402202,"(1.5, 2.04, 1.9954285714285713)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.52948402948403)","(17.0, 25.0, 22.428571428571427)"
06-01-2023 12:03:42.460752,"(1.5, 2.04, 1.9954285714285713)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.535194174757281)","(17.0, 25.0, 22.428571428571427)"
06-01-2023 12:03:43.446820,"(1.5, 2.04, 1.9954285714285713)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.535194174757281)","(17.0, 25.0, 22.428571428571427)"
06-01-2023 12:03:44.539767,"(1.5, 2.06, 2.052)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.513959390862944)","(17.0, 25.0, 22.428571428571427)"
06-01-2023 12:03:45.586974,"(1.5, 2.06, 2.051111111111111)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.513959390862944)","(17.0, 25.0, 22.428571428571427)"
06-01-2023 12:03:46.870229,"(1.5, 2.06, 2.0460000000000003)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.513959390862944)","(17.0, 25.0, 22.428571428571427)"
06-01-2023 12:03:48.132648,"(1.5, 2.06, 2.0460000000000003)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.513959390862944)","(17.0, 25.0, 22.428571428571427)"
06-01-2023 12:03:49.387535,"(1.5, 2.06, 2.0460000000000003)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.507712082262211)","(17.0, 25.0, 22.428571428571427)"
06-01-2023 12:03:50.459562,"(1.5, 2.06, 2.0460000000000003)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.507712082262211)","(17.0, 25.0, 22.428571428571427)"
06-01-2023 12:03:51.612731,"(1.5, 2.06, 2.0460000000000003)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.507712082262211)","(17.0, 25.0, 22.88235294117647)"
06-01-2023 12:03:52.840432,"(1.5, 2.06, 2.0460000000000003)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.507712082262211)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:03:53.960841,"(1.5, 2.06, 2.0428571428571427)","(19.0, 48.0, 40.14285714285714)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.507712082262211)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:03:55.030665,"(1.5, 2.06, 2.0428571428571427)","(19.0, 48.0, 30.583333333333332)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.520050125313283)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:03:56.055884,"(1.5, 2.06, 2.0428571428571427)","(19.0, 48.0, 30.583333333333332)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.520050125313283)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:03:57.161433,"(1.5, 2.06, 2.0428571428571427)","(19.0, 48.0, 40.25925925925926)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.520050125313283)","(18.0, 25.0, 22.0)"
06-01-2023 12:03:58.249295,"(1.5, 2.06, 2.0428571428571427)","(19.0, 48.0, 31.5)","(3.3, 3.8, 3.606936416184971)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.520050125313283)","(18.0, 25.0, 22.0)"
06-01-2023 12:03:59.367338,"(1.5, 2.06, 2.0428571428571427)","(19.0, 48.0, 31.5)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.520050125313283)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:00.523110,"(1.5, 2.06, 2.032)","(19.0, 48.0, 40.92857142857143)","(3.3, 3.8, 3.654360465116279)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.520050125313283)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:01.603759,"(1.5, 2.06, 2.0428571428571427)","(19.0, 48.0, 40.92857142857143)","(3.3, 3.8, 3.6563025210084033)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.513959390862944)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:02.705588,"(1.5, 2.06, 2.0428571428571427)","(19.0, 48.0, 40.92857142857143)","(3.3, 3.8, 3.6563025210084033)","(21.0, 32.0, 29.53846153846154)","(12.0, 26.0, 24.18181818181818)","(12.0, 12.0, 11.513959390862944)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:03.867906,"(1.5, 2.04, 2.022222222222222)","(19.0, 48.0, 40.55172413793103)","(3.3, 3.8, 3.6563025210084033)","(21.0, 32.0, 30.11764705882353)","(12.0, 26.0, 24.789473684210527)","(12.0, 12.0, 11.515189873417722)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:05.004297,"(1.5, 2.04, 2.022222222222222)","(19.0, 48.0, 41.03225806451613)","(3.3, 3.8, 3.6620967741935484)","(21.0, 32.0, 30.11764705882353)","(12.0, 27.0, 24.789473684210527)","(12.0, 12.0, 11.515189873417722)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:04:06.090650,"(1.5, 2.04, 2.0142857142857142)","(19.0, 48.0, 41.03225806451613)","(3.3, 3.8, 3.6620967741935484)","(21.0, 32.0, 30.11764705882353)","(12.0, 27.0, 25.0)","(12.0, 12.0, 11.50897435897436)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:07.179362,"(1.5, 2.04, 2.0114285714285716)","(19.0, 48.0, 41.03225806451613)","(3.3, 3.8, 3.704201680672269)","(21.0, 32.0, 30.11764705882353)","(12.0, 26.0, 24.789473684210527)","(12.0, 12.0, 11.50897435897436)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:08.371969,"(1.5, 2.04, 2.022222222222222)","(19.0, 48.0, 33.23076923076923)","(3.3, 3.8, 3.708064516129032)","(21.0, 32.0, 30.608695652173914)","(12.0, 27.0, 24.789473684210527)","(12.0, 12.0, 11.50897435897436)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:04:09.533055,"(1.5, 2.04, 2.0142857142857142)","(19.0, 48.0, 33.23076923076923)","(3.3, 3.8, 3.704201680672269)","(21.0, 32.0, 30.608695652173914)","(12.0, 27.0, 24.789473684210527)","(12.0, 12.0, 11.50897435897436)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:10.604970,"(1.5, 2.04, 2.022222222222222)","(19.0, 48.0, 41.14285714285714)","(3.3, 3.8, 3.704201680672269)","(21.0, 32.0, 30.608695652173914)","(12.0, 27.0, 24.789473684210527)","(12.0, 12.0, 11.50897435897436)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:11.623181,"(1.5, 2.04, 2.022222222222222)","(19.0, 48.0, 41.6)","(3.3, 3.8, 3.708064516129032)","(21.0, 32.0, 30.608695652173914)","(12.0, 27.0, 24.789473684210527)","(12.0, 12.0, 11.005194805194805)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:04:12.692161,"(1.5, 2.04, 2.0142857142857142)","(19.0, 48.0, 41.6)","(3.3, 3.8, 3.7521008403361344)","(21.0, 32.0, 29.6)","(12.0, 27.0, 24.789473684210527)","(12.0, 12.0, 10.61231884057971)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:13.921657,"(1.5, 2.04, 2.022222222222222)","(19.0, 48.0, 41.6)","(3.3, 3.8, 3.624615384615385)","(21.0, 32.0, 30.4)","(12.0, 27.0, 24.789473684210527)","(12.0, 12.0, 10.56375)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:04:15.163640,"(1.5, 2.04, 2.0142857142857142)","(19.0, 48.0, 41.6)","(3.3, 3.8, 3.621875)","(21.0, 32.0, 30.4)","(12.0, 27.0, 24.789473684210527)","(12.0, 12.0, 10.563591022443891)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:16.365109,"(1.5, 2.04, 2.022222222222222)","(19.0, 48.0, 41.6)","(3.3, 3.8, 3.621875)","(21.0, 32.0, 30.4)","(12.0, 27.0, 24.789473684210527)","(12.0, 12.0, 11.23076923076923)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:17.547251,"(1.55, 2.04, 2.022222222222222)","(19.0, 48.0, 41.6)","(3.3, 3.8, 3.621875)","(21.0, 32.0, 30.4)","(12.0, 27.0, 24.789473684210527)","(10.0, 11.5, 11.23076923076923)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:04:18.870740,"(1.55, 2.04, 2.0142857142857142)","(19.0, 48.0, 41.6)","(3.3, 3.8, 3.6620967741935484)","(21.0, 32.0, 30.4)","(12.0, 27.0, 24.789473684210527)","(10.0, 11.5, 11.23076923076923)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:04:20.135808,"(1.55, 2.04, 2.0142857142857142)","(19.0, 48.0, 41.6)","(3.3, 3.8, 3.6563025210084033)","(21.0, 32.0, 30.4)","(12.0, 27.0, 24.789473684210527)","(10.0, 11.5, 11.11111111111111)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:21.370292,"(1.55, 2.04, 2.022222222222222)","(19.0, 48.0, 41.6)","(3.3, 3.8, 3.6563025210084033)","(21.0, 32.0, 30.4)","(12.0, 27.0, 24.789473684210527)","(10.0, 11.5, 10.923076923076923)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:22.458270,"(1.55, 2.04, 2.022222222222222)","(19.0, 48.0, 41.6)","(3.3, 3.8, 3.6620967741935484)","(21.0, 32.0, 30.5)","(12.0, 27.0, 24.789473684210527)","(10.0, 11.5, 10.923076923076923)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:04:23.693140,"(1.55, 2.04, 2.0142857142857142)","(19.0, 48.0, 35.07692307692308)","(3.3, 3.8, 3.6563025210084033)","(21.0, 32.0, 30.4)","(12.0, 27.0, 24.789473684210527)","(10.0, 11.5, 10.84375)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:24.863070,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 35.166666666666664)","(3.3, 3.8, 3.621875)","(21.0, 32.0, 30.4)","(12.0, 27.0, 25.235294117647058)","(10.0, 11.0, 10.84375)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:25.918493,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 35.166666666666664)","(3.3, 3.8, 3.621875)","(21.0, 32.0, 30.4)","(12.0, 27.0, 25.235294117647058)","(10.0, 11.0, 10.84375)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:04:26.980649,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 43.03225806451613)","(3.3, 3.8, 3.6626050420168066)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.88888888888889)","(10.0, 11.0, 10.84375)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:28.007235,"(1.55, 2.04, 1.9968181818181818)","(19.0, 48.0, 43.03225806451613)","(3.3, 3.8, 3.653504672897196)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.88888888888889)","(10.0, 11.0, 10.903846153846153)","(18.0, 25.0, 22.0)"
06-01-2023 12:04:29.183396,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 43.03225806451613)","(3.3, 3.8, 3.653579952267303)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.868421052631579)","(18.0, 25.0, 22.88235294117647)"
06-01-2023 12:04:30.381146,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 43.03225806451613)","(3.3, 3.8, 3.6518115942028984)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.868421052631579)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:31.576923,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 43.03225806451613)","(3.3, 3.8, 3.605569620253165)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.868421052631579)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:32.705416,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 43.03225806451613)","(3.3, 3.8, 3.6538071065989848)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.868421052631579)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:33.800174,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 43.03225806451613)","(3.3, 3.8, 3.6538071065989848)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.791666666666666)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:34.933797,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 43.6551724137931)","(3.3, 3.8, 3.6519280205655527)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.791666666666666)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:36.093630,"(1.55, 2.04, 1.9968181818181818)","(19.0, 48.0, 43.6551724137931)","(3.3, 3.8, 3.6538071065989848)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.772727272727273)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:37.234704,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 44.5945945945946)","(3.3, 3.8, 3.6519280205655527)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.590909090909092)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:38.356948,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 44.5945945945946)","(3.3, 3.8, 3.6519280205655527)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.5, 10.766666666666666)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:39.476461,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 44.5945945945946)","(3.3, 3.8, 3.60507614213198)","(21.0, 32.0, 31.076923076923077)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.784615384615385)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:40.523497,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 44.769230769230774)","(3.3, 3.8, 3.70253807106599)","(21.0, 32.0, 31.076923076923077)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.200000000000001)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:41.608736,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 44.769230769230774)","(3.3, 3.8, 3.701285347043702)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 10.200000000000001)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:42.669485,"(1.55, 2.04, 1.9968181818181818)","(19.0, 48.0, 44.769230769230774)","(3.3, 3.8, 3.70253807106599)","(21.0, 32.0, 31.04)","(12.0, 27.0, 25.928571428571427)","(10.0, 11.0, 9.916666666666668)","(18.0, 25.0, 23.666666666666668)"
06-01-2023 12:04:43.737645,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 44.769230769230774)","(3.3, 3.8, 3.701285347043702)","(21.0, 32.0, 29.714285714285715)","(12.0, 27.0, 25.61111111111111)","(10.0, 10.5, 9.870000000000001)","(18.0, 25.0, 23.772727272727273)"
06-01-2023 12:04:44.819546,"(1.55, 2.04, 2.0083333333333333)","(19.0, 48.0, 41.4)","(3.3, 3.8, 3.605813953488372)","(21.0, 32.0, 29.77777777777778)","(12.0, 27.0, 26.0625)","(10.0, 10.5, 10.225000000000001)","(18.0, 25.0, 23.772727272727273)"
06-01-2023 12:04:45.898464,"(1.55, 2.06, 2.04)","(19.0, 42.0, 41.4)","(3.3, 3.8, 3.605813953488372)","(21.0, 30.0, 35.2)","(12.0, 27.0, 25.724137931034484)","(10.0, 11.5, 10.272727272727273)","(18.0, 25.0, 23.772727272727273)"
06-01-2023 12:04:47.051096,"(1.55, 2.08, 2.05)","(19.0, 42.0, 41.64705882352941)","(3.3, 3.8, 3.652212389380531)","(21.0, 36.0, 35.2)","(12.0, 28.0, 25.724137931034484)","(10.0, 11.5, 10.272727272727273)","(18.0, 25.0, 23.772727272727273)"
06-01-2023 12:04:48.240669,"(1.55, 2.1, 2.0485714285714285)","(19.0, 42.0, 41.64705882352941)","(3.3, 3.8, 3.652212389380531)","(21.0, 36.0, 34.54545454545455)","(12.0, 28.0, 25.724137931034484)","(10.0, 11.5, 9.870000000000001)","(18.0, 25.0, 23.772727272727273)"
06-01-2023 12:04:49.346850,"(1.55, 2.1, 2.094666666666667)","(19.0, 42.0, 41.77777777777778)","(3.3, 3.8, 3.652212389380531)","(21.0, 36.0, 32.23529411764706)","(12.0, 28.0, 25.724137931034484)","(10.0, 10.5, 10.1625)","(18.0, 25.0, 22.75)"
06-01-2023 12:04:50.351688,"(1.55, 2.1, 2.0700000000000003)","(19.0, 42.0, 41.77777777777778)","(3.3, 3.8, 3.654360465116279)","(21.0, 36.0, 33.42857142857143)","(12.0, 28.0, 25.724137931034484)","(10.0, 10.5, 9.807692307692307)","(18.0, 25.0, 23.41176470588235)"
06-01-2023 12:04:51.370530,"(1.55, 2.12, 2.063529411764706)","(19.0, 50.0, 49.48148148148148)","(3.3, 3.8, 3.652212389380531)","(21.0, 36.0, 33.42857142857143)","(12.0, 28.0, 25.724137931034484)","(10.0, 10.5, 10.0)","(18.0, 25.0, 23.41176470588235)"
06-01-2023 12:04:52.467926,"(1.55, 2.12, 2.063529411764706)","(19.0, 50.0, 49.48148148148148)","(3.3, 3.8, 3.70625)","(21.0, 36.0, 33.7)","(12.0, 28.0, 25.724137931034484)","(10.0, 10.5, 10.333333333333334)","(18.0, 25.0, 22.75)"
06-01-2023 12:04:53.566037,"(1.55, 2.12, 2.063529411764706)","(19.0, 50.0, 49.48148148148148)","(3.3, 3.75, 3.6625)","(21.0, 34.0, 34.08)","(12.0, 28.0, 24.896551724137932)","(10.0, 11.5, 10.529411764705882)","(18.0, 25.0, 23.41176470588235)"
06-01-2023 12:04:54.626916,"(1.6, 2.12, 2.0700000000000003)","(19.0, 44.0, 43.7037037037037)","(3.1, 3.75, 3.683333333333333)","(21.0, 36.0, 34.08)","(13.0, 25.0, 24.875)","(10.0, 11.0, 10.529411764705882)","(18.0, 25.0, 22.75)"
06-01-2023 12:04:55.691849,"(1.6, 2.12, 2.063529411764706)","(19.0, 50.0, 49.0)","(3.1, 3.75, 3.6348484848484848)","(21.0, 36.0, 34.08)","(13.0, 25.0, 24.875)","(10.0, 11.0, 10.416666666666666)","(18.0, 25.0, 23.772727272727273)"
06-01-2023 12:04:56.827911,"(1.6, 2.12, 2.08)","(19.0, 50.0, 49.0)","(3.1, 3.75, 3.6142857142857143)","(21.0, 36.0, 33.68421052631579)","(13.0, 25.0, 24.875)","(10.0, 11.0, 10.416666666666666)","(18.0, 25.0, 24.0)"
06-01-2023 12:04:57.986094,"(1.6, 2.14, 2.0677777777777777)","(19.0, 50.0, 49.0)","(3.1, 3.75, 3.622)","(21.0, 34.0, 33.68421052631579)","(13.0, 25.0, 24.875)","(10.0, 11.0, 10.416666666666666)","(18.0, 25.0, 24.0)"
06-01-2023 12:04:59.032393,"(1.6, 2.14, 2.0677777777777777)","(19.0, 55.0, 49.72222222222222)","(3.1, 3.75, 3.6576923076923076)","(21.0, 34.0, 33.68421052631579)","(13.0, 25.0, 26.058823529411764)","(10.0, 11.0, 10.111538461538462)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:00.082591,"(1.6, 2.14, 2.0677777777777777)","(19.0, 55.0, 50.114285714285714)","(3.1, 3.75, 3.6357142857142857)","(21.0, 34.0, 33.68421052631579)","(13.0, 28.0, 26.058823529411764)","(10.0, 11.5, 10.416666666666666)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:01.177122,"(1.6, 2.14, 2.0677777777777777)","(19.0, 50.0, 49.03448275862069)","(3.1, 3.75, 3.6357142857142857)","(21.0, 34.0, 33.68421052631579)","(13.0, 28.0, 26.058823529411764)","(10.0, 11.0, 10.416666666666666)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:02.304142,"(1.6, 2.14, 2.088)","(19.0, 50.0, 49.03448275862069)","(3.1, 3.75, 3.6357142857142857)","(21.0, 34.0, 33.68421052631579)","(13.0, 28.0, 24.875)","(10.0, 11.0, 10.416666666666666)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:03.440987,"(1.6, 2.14, 2.082222222222222)","(19.0, 48.0, 47.172413793103445)","(3.1, 3.75, 3.6357142857142857)","(21.0, 34.0, 33.68421052631579)","(13.0, 25.0, 24.875)","(10.0, 11.0, 10.416666666666666)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:04.599471,"(1.6, 2.14, 2.082222222222222)","(19.0, 48.0, 46.666666666666664)","(3.1, 3.75, 3.6833333333333336)","(21.0, 34.0, 31.789473684210527)","(13.0, 25.0, 24.875)","(10.0, 11.0, 10.0)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:05.734332,"(1.6, 2.12, 2.0776470588235294)","(19.0, 48.0, 46.666666666666664)","(3.1, 3.7, 3.66)","(21.0, 32.0, 31.789473684210527)","(13.0, 25.0, 24.875)","(10.0, 11.0, 10.0)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:06.763687,"(1.6, 2.12, 2.0776470588235294)","(19.0, 48.0, 46.666666666666664)","(3.1, 3.7, 3.625)","(21.0, 32.0, 31.789473684210527)","(13.0, 25.0, 24.875)","(10.0, 11.0, 9.885000000000002)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:07.774994,"(1.6, 2.06, 2.0438095238095237)","(19.0, 48.0, 47.04761904761905)","(3.1, 3.7, 3.6538461538461537)","(21.0, 32.0, 31.789473684210527)","(13.0, 25.0, 24.5625)","(10.0, 11.5, 10.0)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:08.797385,"(1.6, 2.04, 1.999090909090909)","(19.0, 50.0, 45.55555555555556)","(3.1, 3.7, 3.61)","(21.0, 32.0, 31.789473684210527)","(13.0, 28.0, 23.76923076923077)","(10.0, 11.0, 10.0)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:09.995923,"(1.6, 2.04, 1.9957692307692307)","(19.0, 50.0, 45.84615384615385)","(3.1, 3.7, 3.6833333333333336)","(21.0, 32.0, 31.789473684210527)","(13.0, 28.0, 25.058823529411764)","(10.0, 11.0, 10.0)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:11.297168,"(1.6, 2.04, 1.9932608695652174)","(19.0, 50.0, 45.26315789473684)","(3.1, 3.7, 3.6714285714285717)","(21.0, 32.0, 31.789473684210527)","(13.0, 28.0, 25.727272727272727)","(10.0, 11.0, 11.047619047619047)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:12.552071,"(1.6, 2.04, 1.9926785714285715)","(19.0, 50.0, 46.4)","(3.1, 3.7, 3.6714285714285717)","(21.0, 32.0, 31.789473684210527)","(13.0, 28.0, 26.4375)","(10.0, 11.5, 10.3)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:13.793311,"(1.6, 2.04, 2.003448275862069)","(19.0, 50.0, 46.4)","(3.1, 3.7, 3.6833333333333336)","(21.0, 32.0, 31.789473684210527)","(13.0, 28.0, 26.4375)","(10.0, 11.5, 10.26086956521739)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:15.028313,"(1.6, 2.04, 2.003448275862069)","(19.0, 50.0, 47.42857142857143)","(3.1, 3.7, 3.6833333333333336)","(21.0, 32.0, 31.789473684210527)","(13.0, 28.0, 26.4375)","(10.0, 11.5, 10.8)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:16.249477,"(1.6, 2.04, 2.003448275862069)","(19.0, 50.0, 47.42857142857143)","(3.1, 3.7, 3.5555384615384615)","(21.0, 32.0, 31.862068965517242)","(13.0, 28.0, 26.4375)","(10.0, 11.0, 10.8)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:17.442023,"(1.6, 2.04, 2.003448275862069)","(19.0, 50.0, 47.42857142857143)","(3.1, 3.75, 3.6023961661341852)","(21.0, 32.0, 31.862068965517242)","(13.0, 28.0, 26.80952380952381)","(10.0, 11.0, 10.28125)","(18.0, 25.0, 24.0)"
06-01-2023 12:05:18.551626,"(1.6, 2.04, 2.003448275862069)","(19.0, 50.0, 47.42857142857143)","(3.1, 3.75, 3.6023961661341852)","(21.0, 32.0, 31.862068965517242)","(13.0, 28.0, 26.80952380952381)","(10.0, 11.5, 10.444444444444445)","(18.0, 25.0, 24.27027027027027)"
06-01-2023 12:05:19.706631,"(1.6, 2.04, 2.0217241379310344)","(19.0, 50.0, 47.42857142857143)","(3.1, 3.75, 3.5556782334384858)","(21.0, 32.0, 31.862068965517242)","(13.0, 28.0, 26.80952380952381)","(10.0, 11.0, 10.545454545454545)","(18.0, 25.0, 24.27027027027027)"
06-01-2023 12:05:20.833253,"(1.6, 2.02, 1.9852173913043478)","(19.0, 50.0, 47.42857142857143)","(3.1, 3.75, 3.5526058631921824)","(21.0, 32.0, 31.862068965517242)","(13.0, 28.0, 26.80952380952381)","(10.0, 11.0, 10.545454545454545)","(18.0, 25.0, 24.27027027027027)"
06-01-2023 12:05:21.970284,"(1.6, 2.02, 1.9852173913043478)","(19.0, 50.0, 47.42857142857143)","(3.1, 3.75, 3.5526490066225165)","(21.0, 32.0, 31.862068965517242)","(13.0, 28.0, 26.80952380952381)","(10.0, 11.0, 10.545454545454545)","(18.0, 25.0, 24.27027027027027)"
06-01-2023 12:05:22.985394,"(1.6, 2.02, 1.9852173913043478)","(19.0, 50.0, 47.42857142857143)","(3.1, 3.75, 3.5526490066225165)","(21.0, 32.0, 31.862068965517242)","(13.0, 28.0, 26.80952380952381)","(10.0, 11.0, 10.4)","(18.0, 25.0, 24.27027027027027)"
