,Alternate Shot,Sour Lemon,Epic Rooster,Maisey,Diamond Chipper,Trousseau,Goldstar Larson,Shane Baxter
12-01-2023 16:47:48.102263,"(1.4, 2.0, 1.8363076923076924)","(19.0, 130.0, 74.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 107.4)","(19.0, 30.0, 19.65)","(9.0, 24.0, 20.166666666666668)","(19.0, 120.0, 35.368421052631575)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:47:49.410597,"(1.4, 2.0, 1.8363076923076924)","(19.0, 130.0, 74.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 107.4)","(19.0, 30.0, 19.65)","(9.0, 24.0, 20.714285714285715)","(19.0, 120.0, 35.368421052631575)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:47:50.737576,"(1.4, 2.0, 1.8363076923076924)","(19.0, 130.0, 74.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 107.4)","(19.0, 30.0, 19.65)","(9.0, 24.0, 20.714285714285715)","(19.0, 120.0, 35.368421052631575)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:47:52.240169,"(1.4, 1.99, 1.838360655737705)","(19.0, 130.0, 74.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 107.4)","(19.0, 30.0, 19.65)","(9.0, 24.0, 20.714285714285715)","(19.0, 120.0, 35.368421052631575)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:47:53.804290,"(1.4, 1.98, 1.9615384615384617)","(19.0, 130.0, 74.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 107.4)","(19.0, 30.0, 30.25)","(9.0, 24.0, 20.714285714285715)","(19.0, 120.0, 35.368421052631575)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:47:55.200279,"(1.4, 1.98, 1.9615384615384617)","(19.0, 130.0, 74.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 107.4)","(19.0, 42.0, 30.25)","(9.0, 24.0, 20.714285714285715)","(19.0, 120.0, 35.368421052631575)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:47:56.444951,"(1.4, 1.98, 1.9615384615384617)","(19.0, 130.0, 74.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 107.4)","(19.0, 42.0, 36.375)","(9.0, 24.0, 20.714285714285715)","(19.0, 120.0, 35.368421052631575)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:47:57.711421,"(1.4, 1.98, 1.9542857142857142)","(19.0, 130.0, 74.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 124.64285714285714)","(19.0, 42.0, 36.375)","(9.0, 24.0, 20.714285714285715)","(19.0, 120.0, 35.368421052631575)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:47:59.059303,"(1.4, 1.98, 1.9542857142857142)","(19.0, 130.0, 74.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 74.25)","(19.0, 42.0, 36.375)","(9.0, 24.0, 20.714285714285715)","(19.0, 120.0, 87.375)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:48:00.240848,"(1.4, 1.98, 1.9542857142857142)","(19.0, 110.0, 64.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 74.25)","(19.0, 42.0, 36.375)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 87.375)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:48:01.391991,"(1.4, 1.98, 1.9542857142857142)","(19.0, 110.0, 64.0)","(4.0, 7.8, 6.066666666666666)","(19.0, 130.0, 74.25)","(19.0, 50.0, 42.375)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 88.0)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:48:02.563055,"(1.4, 1.98, 1.9615384615384617)","(19.0, 110.0, 64.0)","(4.0, 7.8, 6.24)","(19.0, 130.0, 74.25)","(19.0, 50.0, 42.375)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 88.0)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:48:03.857224,"(1.4, 1.98, 1.9615384615384617)","(19.0, 110.0, 64.0)","(4.0, 7.8, 6.5)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.42857142857143)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:48:05.140962,"(1.4, 1.98, 1.9615384615384617)","(19.0, 110.0, 64.0)","(4.0, 7.8, 6.5)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 88.25)","(21.0, 120.0, 103.16666666666666)"
12-01-2023 16:48:06.472039,"(1.4, 1.98, 1.7466666666666666)","(19.0, 110.0, 64.0)","(4.0, 7.8, 6.5)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 108.77777777777777)"
12-01-2023 16:48:07.645572,"(1.4, 1.98, 1.7466666666666666)","(19.0, 110.0, 87.125)","(4.0, 7.8, 7.745454545454545)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 109.89999999999999)"
12-01-2023 16:48:08.969747,"(1.4, 1.98, 1.7466666666666666)","(19.0, 110.0, 87.125)","(4.0, 8.0, 7.200000000000001)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 109.89999999999999)"
12-01-2023 16:48:10.134191,"(1.4, 1.98, 1.7466666666666666)","(19.0, 110.0, 87.125)","(4.0, 8.8, 7.200000000000001)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 109.89999999999999)"
12-01-2023 16:48:11.296907,"(1.4, 1.98, 1.7466666666666666)","(19.0, 110.0, 87.125)","(4.0, 8.8, 7.200000000000001)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 86.66666666666667)"
12-01-2023 16:48:12.478769,"(1.4, 1.98, 1.7466666666666666)","(19.0, 110.0, 87.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 86.66666666666667)"
12-01-2023 16:48:13.661024,"(1.4, 1.98, 1.7466666666666666)","(19.0, 110.0, 87.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 86.66666666666667)"
12-01-2023 16:48:14.833984,"(1.4, 1.98, 1.7466666666666666)","(19.0, 110.0, 87.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 86.66666666666667)"
12-01-2023 16:48:16.106735,"(1.4, 1.98, 1.7466666666666666)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 130.0, 102.25)","(19.0, 50.0, 46.611111111111114)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 86.66666666666667)"
12-01-2023 16:48:17.247170,"(1.4, 1.98, 1.7466666666666666)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 130.0, 102.25)","(19.0, 50.0, 43.9)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 86.66666666666667)"
12-01-2023 16:48:18.279868,"(1.4, 1.98, 1.7466666666666666)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 130.0, 102.25)","(19.0, 50.0, 43.9)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 81.33333333333334)","(21.0, 120.0, 86.66666666666667)"
12-01-2023 16:48:19.417505,"(1.4, 1.98, 1.7466666666666666)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 130.0, 61.0)","(19.0, 50.0, 43.9)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 95.66666666666667)","(21.0, 120.0, 86.66666666666667)"
12-01-2023 16:48:20.537619,"(1.4, 1.98, 1.7466666666666666)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 95.66666666666667)","(21.0, 120.0, 36.0)"
12-01-2023 16:48:21.686732,"(1.4, 1.98, 1.7466666666666666)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 95.66666666666667)","(21.0, 100.0, 33.63636363636364)"
12-01-2023 16:48:22.822062,"(1.4, 1.98, 1.7466666666666666)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 95.66666666666667)","(21.0, 95.0, 37.5)"
12-01-2023 16:48:23.924711,"(1.4, 1.98, 1.7466666666666666)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 95.66666666666667)","(21.0, 85.0, 72.5)"
12-01-2023 16:48:25.188113,"(1.4, 1.98, 1.948695652173913)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 95.66666666666667)","(21.0, 80.0, 72.5)"
12-01-2023 16:48:26.476331,"(1.4, 1.98, 1.948695652173913)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 95.66666666666667)","(21.0, 80.0, 72.5)"
12-01-2023 16:48:27.648918,"(1.4, 1.98, 1.948695652173913)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 75.0, 56.333333333333336)","(19.0, 50.0, 43.9)","(9.0, 24.0, 20.714285714285715)","(19.0, 110.0, 95.66666666666667)","(21.0, 80.0, 60.666666666666664)"
12-01-2023 16:48:28.813625,"(1.4, 1.98, 1.948695652173913)","(19.0, 70.0, 57.125)","(4.0, 8.8, 6.836363636363637)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.71428571428572)","(21.0, 80.0, 60.666666666666664)"
12-01-2023 16:48:29.914434,"(1.4, 1.98, 1.7466666666666666)","(19.0, 70.0, 62.64285714285714)","(4.0, 8.8, 6.836363636363637)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.71428571428572)","(21.0, 80.0, 60.666666666666664)"
12-01-2023 16:48:31.133646,"(1.4, 1.98, 1.7466666666666666)","(19.0, 60.0, 43.400000000000006)","(4.0, 8.8, 6.836363636363637)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.71428571428572)","(21.0, 80.0, 60.666666666666664)"
12-01-2023 16:48:32.380912,"(1.4, 1.98, 1.7466666666666666)","(19.0, 60.0, 43.400000000000006)","(4.0, 8.8, 7.628571428571428)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.71428571428572)","(21.0, 80.0, 60.666666666666664)"
12-01-2023 16:48:33.513115,"(1.4, 1.98, 1.8734782608695653)","(19.0, 55.0, 49.785714285714285)","(4.0, 8.6, 6.977777777777778)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.71428571428572)","(21.0, 80.0, 60.666666666666664)"
12-01-2023 16:48:34.717184,"(1.4, 1.97, 1.766)","(19.0, 55.0, 45.875)","(4.0, 8.4, 6.4071428571428575)","(19.0, 75.0, 61.0)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.71428571428572)","(21.0, 80.0, 60.666666666666664)"
12-01-2023 16:48:35.970875,"(1.4, 1.96, 1.9405882352941175)","(19.0, 55.0, 45.875)","(4.0, 8.4, 6.24)","(19.0, 75.0, 53.5)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.71428571428572)","(21.0, 80.0, 60.666666666666664)"
12-01-2023 16:48:37.118525,"(1.4, 1.96, 1.9405882352941175)","(19.0, 55.0, 45.875)","(4.0, 8.2, 6.333333333333333)","(19.0, 65.0, 53.5)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.71428571428572)","(21.0, 80.0, 60.666666666666664)"
12-01-2023 16:48:38.190100,"(1.4, 1.96, 1.9405882352941175)","(19.0, 55.0, 45.875)","(4.0, 8.0, 6.266666666666667)","(19.0, 65.0, 53.5)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.71428571428572)","(21.0, 80.0, 60.666666666666664)"
12-01-2023 16:48:39.239869,"(1.4, 1.96, 1.9405882352941175)","(19.0, 55.0, 45.875)","(4.0, 8.0, 6.266666666666667)","(19.0, 65.0, 53.5)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 97.71428571428572)","(21.0, 80.0, 28.444444444444443)"
12-01-2023 16:48:40.284359,"(1.4, 1.96, 1.9405882352941175)","(19.0, 55.0, 45.875)","(4.0, 8.0, 6.266666666666667)","(19.0, 65.0, 53.5)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 107.25806451612902)","(21.0, 80.0, 57.333333333333336)"
12-01-2023 16:48:41.390316,"(1.4, 1.96, 1.9405882352941175)","(19.0, 55.0, 45.875)","(4.0, 8.0, 6.266666666666667)","(19.0, 65.0, 23.6)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 107.25806451612902)","(21.0, 75.0, 57.333333333333336)"
12-01-2023 16:48:42.470550,"(1.4, 1.96, 1.9405882352941175)","(19.0, 55.0, 45.875)","(4.0, 8.0, 7.2)","(19.0, 65.0, 22.571428571428573)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 120.0, 56.239999999999995)","(21.0, 75.0, 57.333333333333336)"
12-01-2023 16:48:43.599120,"(1.4, 1.96, 1.9405882352941175)","(19.0, 55.0, 22.15)","(4.0, 7.8, 7.35)","(19.0, 65.0, 22.571428571428573)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 56.239999999999995)","(21.0, 75.0, 57.333333333333336)"
12-01-2023 16:48:44.762204,"(1.4, 1.96, 1.9405882352941175)","(19.0, 55.0, 21.25)","(4.0, 8.0, 7.35)","(19.0, 65.0, 22.571428571428573)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.714285714285715)","(19.0, 110.0, 56.239999999999995)","(21.0, 75.0, 57.333333333333336)"
12-01-2023 16:48:45.873905,"(1.4, 1.96, 1.9426315789473683)","(19.0, 55.0, 21.25)","(4.0, 8.0, 7.35)","(19.0, 65.0, 22.571428571428573)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.166666666666668)","(19.0, 110.0, 85.56363636363636)","(21.0, 75.0, 57.333333333333336)"
12-01-2023 16:48:46.920556,"(1.4, 1.96, 1.8919148936170211)","(19.0, 55.0, 21.25)","(4.0, 8.4, 6.6000000000000005)","(19.0, 65.0, 22.571428571428573)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.166666666666668)","(19.0, 110.0, 85.56363636363636)","(21.0, 75.0, 57.333333333333336)"
12-01-2023 16:48:48.050194,"(1.4, 1.95, 1.8280327868852457)","(19.0, 55.0, 21.25)","(4.0, 8.4, 6.6000000000000005)","(19.0, 65.0, 22.571428571428573)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.166666666666668)","(19.0, 110.0, 78.47272727272727)","(21.0, 75.0, 57.333333333333336)"
12-01-2023 16:48:49.187548,"(1.4, 1.95, 1.934102564102564)","(19.0, 55.0, 21.25)","(4.0, 8.4, 6.6000000000000005)","(19.0, 65.0, 22.571428571428573)","(19.0, 50.0, 43.9)","(10.0, 24.0, 20.166666666666668)","(19.0, 100.0, 72.22222222222223)","(21.0, 75.0, 57.333333333333336)"
12-01-2023 16:48:50.221900,"(1.4, 1.95, 1.9218181818181819)","(19.0, 55.0, 21.20689655172414)","(4.0, 8.4, 6.6000000000000005)","(19.0, 65.0, 22.571428571428573)","(19.0, 50.0, 31.7)","(10.0, 24.0, 19.0)","(19.0, 90.0, 70.5)","(21.0, 75.0, 30.833333333333336)"
12-01-2023 16:48:51.244303,"(1.4, 1.91, 1.7366666666666666)","(19.0, 50.0, 35.0)","(4.0, 8.4, 5.983333333333333)","(19.0, 60.0, 40.5)","(19.0, 50.0, 32.0)","(10.0, 23.0, 19.2)","(19.0, 85.0, 70.5)","(21.0, 75.0, 30.48)"
12-01-2023 16:48:52.434953,"(1.4, 1.9, 1.7333333333333332)","(19.0, 50.0, 35.0)","(4.0, 8.0, 6.125)","(19.0, 60.0, 40.5)","(19.0, 50.0, 32.0)","(10.0, 23.0, 19.2)","(19.0, 85.0, 70.5)","(21.0, 75.0, 60.4)"
12-01-2023 16:48:53.662714,"(1.4, 1.9, 1.7333333333333332)","(19.0, 50.0, 35.0)","(4.0, 8.0, 6.125)","(19.0, 60.0, 40.5)","(19.0, 50.0, 32.0)","(10.0, 23.0, 19.2)","(19.0, 85.0, 70.5)","(21.0, 70.0, 60.4)"
12-01-2023 16:48:54.969936,"(1.4, 1.9, 1.7333333333333332)","(19.0, 50.0, 35.0)","(4.0, 8.0, 6.125)","(19.0, 60.0, 40.5)","(19.0, 50.0, 32.0)","(10.0, 23.0, 19.2)","(19.0, 85.0, 70.5)","(21.0, 70.0, 60.4)"
12-01-2023 16:48:56.082487,"(1.4, 1.9, 1.7333333333333332)","(19.0, 50.0, 35.0)","(4.0, 8.0, 6.125)","(19.0, 60.0, 34.0)","(19.0, 50.0, 32.0)","(10.0, 23.0, 21.1)","(19.0, 85.0, 66.75)","(21.0, 70.0, 60.4)"
12-01-2023 16:48:57.400832,"(1.4, 1.9, 1.7333333333333332)","(19.0, 50.0, 35.0)","(4.0, 8.0, 6.125)","(19.0, 60.0, 34.0)","(19.0, 50.0, 32.6)","(10.0, 23.0, 21.1)","(19.0, 80.0, 34.95)","(21.0, 70.0, 64.0)"
12-01-2023 16:48:58.710109,"(1.4, 1.9, 1.7333333333333332)","(19.0, 50.0, 35.0)","(4.0, 8.0, 6.125)","(19.0, 60.0, 29.5)","(19.0, 50.0, 32.6)","(10.0, 23.0, 19.6)","(19.0, 80.0, 63.0)","(21.0, 70.0, 65.19999999999999)"
12-01-2023 16:48:59.937295,"(1.4, 1.88, 1.7266666666666666)","(19.0, 50.0, 30.0)","(4.0, 8.0, 6.125)","(19.0, 55.0, 29.5)","(19.0, 50.0, 32.6)","(10.0, 23.0, 19.6)","(19.0, 75.0, 63.0)","(21.0, 70.0, 65.19999999999999)"
12-01-2023 16:49:01.098937,"(1.4, 1.88, 1.7266666666666666)","(19.0, 50.0, 35.0)","(4.0, 8.0, 6.125)","(19.0, 55.0, 29.5)","(19.0, 50.0, 26.8)","(10.0, 23.0, 19.6)","(19.0, 75.0, 63.0)","(21.0, 70.0, 65.19999999999999)"
12-01-2023 16:49:02.152386,"(1.4, 1.88, 1.7266666666666666)","(19.0, 50.0, 35.0)","(4.0, 8.0, 6.125)","(19.0, 55.0, 29.5)","(19.0, 50.0, 26.8)","(10.0, 23.0, 19.6)","(19.0, 75.0, 63.0)","(21.0, 70.0, 65.19999999999999)"
12-01-2023 16:49:03.239694,"(1.4, 1.88, 1.7266666666666666)","(19.0, 50.0, 35.0)","(4.0, 8.0, 6.125)","(19.0, 55.0, 29.5)","(19.0, 50.0, 26.8)","(10.0, 23.0, 19.6)","(19.0, 75.0, 63.0)","(21.0, 70.0, 65.19999999999999)"
12-01-2023 16:49:04.412191,"(1.4, 1.88, 1.7266666666666666)","(19.0, 50.0, 35.0)","(4.0, 8.0, 6.125)","(19.0, 55.0, 29.5)","(19.0, 50.0, 26.8)","(10.0, 23.0, 21.11111111111111)","(19.0, 75.0, 43.0)","(21.0, 70.0, 58.25)"
12-01-2023 16:49:05.499724,"(1.4, 1.88, 1.8685714285714285)","(19.0, 50.0, 35.0)","(4.0, 8.0, 7.257142857142857)","(19.0, 55.0, 29.5)","(19.0, 50.0, 26.8)","(10.0, 23.0, 20.333333333333332)","(19.0, 75.0, 55.8)","(21.0, 70.0, 47.0)"
12-01-2023 16:49:06.623558,"(1.4, 1.87, 1.859047619047619)","(19.0, 55.0, 37.5)","(4.0, 8.0, 7.257142857142857)","(19.0, 55.0, 29.5)","(19.0, 50.0, 26.8)","(10.0, 23.0, 20.333333333333332)","(19.0, 75.0, 55.8)","(21.0, 70.0, 47.0)"
12-01-2023 16:49:08.082661,"(1.4, 1.87, 1.859047619047619)","(19.0, 55.0, 37.5)","(4.0, 8.0, 7.257142857142857)","(19.0, 55.0, 29.5)","(19.0, 50.0, 26.8)","(10.0, 23.0, 20.333333333333332)","(19.0, 75.0, 55.8)","(21.0, 70.0, 47.0)"
12-01-2023 16:49:09.419359,"(1.4, 1.87, 1.859047619047619)","(19.0, 55.0, 37.5)","(4.0, 8.0, 7.257142857142857)","(19.0, 55.0, 29.5)","(19.0, 50.0, 26.8)","(10.0, 23.0, 20.333333333333332)","(19.0, 75.0, 33.26086956521739)","(21.0, 70.0, 47.0)"
12-01-2023 16:49:10.732981,"(1.4, 1.87, 1.8508333333333333)","(19.0, 55.0, 37.5)","(4.0, 8.0, 7.517647058823529)","(19.0, 55.0, 25.857142857142858)","(19.0, 50.0, 34.5)","(10.0, 23.0, 18.2)","(19.0, 75.0, 32.333333333333336)","(21.0, 70.0, 47.0)"
12-01-2023 16:49:12.027624,"(1.4, 1.87, 1.8508333333333333)","(19.0, 55.0, 37.5)","(4.0, 7.8, 7.4)","(19.0, 55.0, 25.857142857142858)","(19.0, 48.0, 37.66666666666667)","(10.0, 23.0, 18.2)","(19.0, 75.0, 32.333333333333336)","(21.0, 70.0, 47.0)"
12-01-2023 16:49:13.290475,"(1.4, 1.87, 1.8508333333333333)","(19.0, 55.0, 38.0)","(4.0, 7.8, 7.8)","(19.0, 55.0, 24.77777777777778)","(19.0, 46.0, 39.75)","(10.0, 23.0, 20.333333333333332)","(19.0, 75.0, 33.0)","(21.0, 70.0, 54.66666666666667)"
12-01-2023 16:49:14.527487,"(1.4, 1.84, 1.8304761904761906)","(19.0, 55.0, 38.0)","(4.0, 8.6, 7.8)","(19.0, 55.0, 24.77777777777778)","(19.0, 46.0, 39.75)","(10.0, 23.0, 20.333333333333332)","(19.0, 75.0, 33.0)","(21.0, 70.0, 54.66666666666667)"
12-01-2023 16:49:15.785273,"(1.4, 1.84, 1.8304761904761906)","(19.0, 55.0, 38.0)","(4.0, 8.6, 7.8)","(19.0, 55.0, 24.77777777777778)","(19.0, 46.0, 39.75)","(10.0, 23.0, 20.333333333333332)","(19.0, 75.0, 33.0)","(21.0, 70.0, 54.66666666666667)"
12-01-2023 16:49:16.950682,"(1.4, 1.84, 1.8304761904761906)","(19.0, 55.0, 38.0)","(4.0, 8.6, 7.685714285714285)","(19.0, 55.0, 24.77777777777778)","(19.0, 46.0, 41.0)","(10.0, 23.0, 19.25)","(19.0, 75.0, 34.68)","(21.0, 70.0, 60.8)"
12-01-2023 16:49:18.004531,"(1.4, 1.83, 1.71)","(19.0, 55.0, 38.0)","(4.0, 8.6, 6.275)","(19.0, 55.0, 30.666666666666664)","(19.0, 46.0, 35.583333333333336)","(10.0, 23.0, 17.166666666666668)","(19.0, 75.0, 64.625)","(21.0, 70.0, 31.666666666666668)"
12-01-2023 16:49:19.092367,"(1.4, 1.83, 1.71)","(19.0, 50.0, 26.8)","(4.0, 8.4, 7.433333333333334)","(19.0, 50.0, 30.666666666666664)","(19.0, 46.0, 35.583333333333336)","(10.0, 23.0, 17.166666666666668)","(19.0, 70.0, 64.625)","(21.0, 70.0, 31.36)"
12-01-2023 16:49:20.204214,"(1.4, 1.83, 1.71)","(19.0, 50.0, 24.22222222222222)","(4.0, 8.4, 7.433333333333334)","(19.0, 48.0, 30.0)","(19.0, 46.0, 37.07142857142857)","(10.0, 23.0, 17.166666666666668)","(19.0, 70.0, 64.625)","(21.0, 70.0, 31.36)"
12-01-2023 16:49:21.283064,"(1.4, 1.83, 1.71)","(19.0, 50.0, 24.22222222222222)","(4.0, 8.4, 7.433333333333334)","(19.0, 48.0, 24.857142857142858)","(19.0, 46.0, 37.07142857142857)","(10.0, 23.0, 17.166666666666668)","(19.0, 70.0, 64.625)","(21.0, 70.0, 31.36)"
12-01-2023 16:49:22.385558,"(1.4, 1.83, 1.71)","(19.0, 50.0, 24.22222222222222)","(4.0, 8.4, 7.433333333333334)","(19.0, 48.0, 24.857142857142858)","(19.0, 46.0, 37.07142857142857)","(10.0, 23.0, 17.166666666666668)","(19.0, 70.0, 64.625)","(21.0, 70.0, 31.36)"
12-01-2023 16:49:23.634814,"(1.4, 1.83, 1.71)","(19.0, 50.0, 24.22222222222222)","(4.0, 8.4, 7.433333333333334)","(19.0, 48.0, 24.857142857142858)","(19.0, 46.0, 37.07142857142857)","(10.0, 23.0, 17.166666666666668)","(19.0, 70.0, 64.625)","(21.0, 70.0, 31.36)"
12-01-2023 16:49:24.833834,"(1.4, 1.83, 1.71)","(19.0, 50.0, 24.22222222222222)","(4.0, 8.4, 7.433333333333334)","(19.0, 48.0, 24.857142857142858)","(19.0, 46.0, 37.07142857142857)","(10.0, 23.0, 17.166666666666668)","(19.0, 70.0, 64.625)","(21.0, 70.0, 31.36)"
12-01-2023 16:49:25.968982,"(1.4, 1.82, 1.7066666666666666)","(19.0, 50.0, 24.22222222222222)","(4.0, 8.4, 7.433333333333334)","(19.0, 48.0, 24.857142857142858)","(19.0, 46.0, 37.07142857142857)","(10.0, 23.0, 17.166666666666668)","(19.0, 70.0, 49.5)","(21.0, 70.0, 31.36)"
12-01-2023 16:49:27.059948,"(1.4, 1.82, 1.7066666666666666)","(19.0, 50.0, 24.22222222222222)","(4.0, 8.4, 7.433333333333334)","(19.0, 48.0, 24.857142857142858)","(19.0, 46.0, 37.07142857142857)","(10.0, 23.0, 17.166666666666668)","(19.0, 70.0, 49.5)","(21.0, 70.0, 31.36)"
