,Austrian Legend,Referral,Freddy Vegas,Billy Nailer,Inspired Reason
04-01-2023 15:37:18.627621,"(51.0, 130.0, 108.46153846153847)","(101.0, 260.0, 215.0)","(4.0, 4.5, 4.430000000000001)","(3.6, 4.3, 4.1410256410256405)","(1.5, 1.93, 1.9276923076923076)"
04-01-2023 15:37:19.559352,"(51.0, 130.0, 112.5)","(101.0, 260.0, 215.0)","(4.0, 4.5, 4.45)","(3.6, 4.3, 4.139024390243902)","(1.5, 1.93, 1.9277777777777778)"
04-01-2023 15:37:20.421238,"(51.0, 130.0, 112.5)","(101.0, 260.0, 215.0)","(4.0, 4.5, 4.463636363636364)","(3.6, 4.3, 4.1465116279069765)","(1.5, 1.93, 1.9277777777777778)"
04-01-2023 15:37:21.371632,"(51.0, 130.0, 112.5)","(101.0, 260.0, 215.0)","(4.0, 4.5, 4.458333333333334)","(3.6, 4.3, 4.1465116279069765)","(1.5, 1.93, 1.9277777777777778)"
04-01-2023 15:37:22.231437,"(51.0, 130.0, 112.5)","(101.0, 260.0, 215.0)","(4.0, 4.5, 4.433333333333334)","(3.6, 4.3, 4.1465116279069765)","(1.5, 1.93, 1.9277777777777778)"
04-01-2023 15:37:23.120610,"(51.0, 130.0, 112.5)","(101.0, 260.0, 215.0)","(4.0, 4.4, 4.366666666666667)","(3.6, 4.3, 4.153333333333333)","(1.5, 1.93, 1.9277777777777778)"
04-01-2023 15:37:24.006237,"(51.0, 130.0, 112.5)","(101.0, 260.0, 215.0)","(4.0, 4.4, 4.366666666666667)","(3.6, 4.3, 4.153333333333333)","(1.5, 1.93, 1.9277777777777778)"
04-01-2023 15:37:24.964856,"(51.0, 130.0, 98.88888888888889)","(101.0, 260.0, 215.0)","(4.0, 4.4, 4.328571428571428)","(3.6, 4.3, 4.157142857142857)","(1.5, 1.93, 1.9276470588235293)"
04-01-2023 15:37:26.006952,"(51.0, 130.0, 98.88888888888889)","(101.0, 260.0, 215.0)","(4.0, 4.4, 4.328571428571428)","(3.6, 4.3, 4.157142857142857)","(1.5, 1.93, 1.9276470588235293)"
04-01-2023 15:37:26.921737,"(51.0, 130.0, 98.88888888888889)","(101.0, 260.0, 242.0)","(4.0, 4.4, 4.328571428571428)","(3.6, 4.3, 4.157142857142857)","(1.5, 1.93, 1.9314285714285713)"
04-01-2023 15:37:27.779873,"(51.0, 130.0, 112.0)","(101.0, 260.0, 220.0)","(4.0, 4.4, 4.370588235294118)","(3.6, 4.3, 4.1465116279069765)","(1.5, 1.94, 1.9335714285714285)"
04-01-2023 15:37:28.745572,"(51.0, 130.0, 112.0)","(101.0, 260.0, 215.0)","(3.9, 4.4, 4.361538461538462)","(3.6, 4.3, 4.153333333333333)","(1.5, 1.93, 1.9246666666666665)"
04-01-2023 15:37:29.748941,"(51.0, 130.0, 112.0)","(101.0, 170.0, 167.5)","(3.9, 4.5, 4.433333333333334)","(3.6, 4.3, 4.1465116279069765)","(1.5, 1.93, 1.939142857142857)"
04-01-2023 15:37:30.662744,"(51.0, 130.0, 112.0)","(101.0, 250.0, 240.83333333333331)","(3.9, 4.4, 4.366666666666667)","(3.6, 4.2, 4.024054982817869)","(1.5, 1.94, 1.939142857142857)"
04-01-2023 15:37:31.564395,"(51.0, 130.0, 112.0)","(101.0, 250.0, 240.83333333333331)","(3.9, 4.4, 4.366666666666667)","(3.6, 4.2, 4.023050847457627)","(1.5, 1.94, 1.934736842105263)"
04-01-2023 15:37:32.525111,"(51.0, 130.0, 112.0)","(101.0, 250.0, 240.83333333333331)","(3.9, 4.4, 4.366666666666667)","(3.6, 4.2, 4.01423487544484)","(1.5, 1.95, 1.9437499999999999)"
04-01-2023 15:37:33.391087,"(51.0, 130.0, 98.5)","(101.0, 250.0, 240.83333333333331)","(3.9, 4.4, 4.366666666666667)","(3.6, 4.2, 4.01423487544484)","(1.5, 1.95, 1.9437499999999999)"
04-01-2023 15:37:34.372445,"(51.0, 130.0, 98.5)","(101.0, 250.0, 240.83333333333331)","(3.9, 4.4, 4.366666666666667)","(3.6, 4.2, 4.00948905109489)","(1.5, 1.95, 1.932)"
04-01-2023 15:37:35.275810,"(51.0, 130.0, 98.5)","(101.0, 250.0, 240.83333333333331)","(3.9, 4.4, 4.26)","(3.6, 4.4, 4.353125)","(1.5, 1.94, 1.932)"
04-01-2023 15:37:36.106418,"(51.0, 130.0, 112.0)","(101.0, 250.0, 207.69230769230768)","(3.9, 4.3, 4.28)","(3.6, 4.3, 4.288235294117647)","(1.5, 1.94, 1.924)"
04-01-2023 15:37:37.045944,"(51.0, 130.0, 112.0)","(101.0, 250.0, 213.33333333333331)","(3.9, 4.3, 4.25)","(3.6, 4.3, 4.291304347826086)","(1.5, 1.94, 1.922)"
04-01-2023 15:37:38.070808,"(51.0, 130.0, 112.0)","(101.0, 230.0, 220.0)","(3.9, 4.4, 4.34)","(3.6, 4.3, 4.2631578947368425)","(1.5, 1.93, 1.926)"
04-01-2023 15:37:39.057929,"(51.0, 130.0, 112.0)","(101.0, 230.0, 220.0)","(3.9, 4.3, 4.25)","(3.6, 4.4, 4.331578947368421)","(1.5, 1.93, 1.9345454545454546)"
04-01-2023 15:37:39.892805,"(51.0, 130.0, 112.0)","(101.0, 230.0, 190.0)","(3.9, 4.3, 4.248936170212766)","(3.6, 4.4, 4.329411764705882)","(1.5, 1.95, 1.9345454545454546)"
04-01-2023 15:37:40.867590,"(51.0, 130.0, 98.5)","(101.0, 230.0, 190.0)","(3.9, 4.2, 4.1875)","(3.6, 4.4, 4.377142857142857)","(1.5, 1.93, 1.9311764705882353)"
04-01-2023 15:37:41.826198,"(51.0, 130.0, 98.5)","(101.0, 230.0, 190.0)","(3.9, 4.2, 4.166666666666667)","(3.6, 4.4, 4.3545454545454545)","(1.5, 1.94, 1.9066666666666665)"
04-01-2023 15:37:42.988512,"(51.0, 130.0, 98.5)","(101.0, 230.0, 190.0)","(3.9, 4.3, 4.225)","(3.6, 4.5, 4.490625)","(1.5, 1.92, 1.902)"
04-01-2023 15:37:44.160787,"(51.0, 130.0, 98.5)","(101.0, 230.0, 185.0)","(3.9, 4.3, 4.19)","(3.6, 4.5, 4.476190476190476)","(1.5, 1.91, 1.895)"
04-01-2023 15:37:45.217816,"(51.0, 130.0, 112.0)","(101.0, 220.0, 185.0)","(3.9, 4.2, 4.2475)","(3.6, 4.5, 4.525490196078431)","(1.5, 1.9, 1.8755555555555556)"
04-01-2023 15:37:46.272255,"(51.0, 130.0, 112.0)","(101.0, 220.0, 213.33333333333334)","(3.9, 4.3, 4.2558823529411764)","(3.6, 4.6, 4.526923076923077)","(1.5, 1.88, 1.878095238095238)"
04-01-2023 15:37:47.292905,"(51.0, 130.0, 112.0)","(101.0, 220.0, 204.44444444444446)","(3.9, 4.3, 4.184615384615385)","(3.6, 4.6, 4.6117647058823525)","(1.5, 1.88, 1.8741666666666665)"
04-01-2023 15:37:48.316608,"(51.0, 130.0, 112.0)","(101.0, 210.0, 190.0)","(3.9, 4.2, 4.184615384615385)","(3.6, 4.7, 4.6117647058823525)","(1.5, 1.88, 1.8741666666666665)"
04-01-2023 15:37:49.204643,"(51.0, 130.0, 112.0)","(101.0, 210.0, 190.0)","(3.9, 4.2, 4.184615384615385)","(3.6, 4.7, 4.6117647058823525)","(1.5, 1.88, 1.871)"
04-01-2023 15:37:50.081647,"(51.0, 130.0, 107.5)","(101.0, 200.0, 195.0)","(3.9, 4.2, 4.184615384615385)","(3.6, 4.7, 4.635714285714285)","(1.5, 1.88, 1.8738461538461537)"
04-01-2023 15:37:51.008124,"(51.0, 120.0, 112.0)","(101.0, 200.0, 195.0)","(3.9, 4.2, 4.184615384615385)","(3.6, 4.7, 4.635714285714285)","(1.5, 1.88, 1.8756521739130434)"
04-01-2023 15:37:52.015525,"(51.0, 120.0, 112.0)","(101.0, 200.0, 195.0)","(3.9, 4.2, 4.166666666666667)","(3.6, 4.7, 4.635714285714285)","(1.5, 1.88, 1.8716666666666668)"
04-01-2023 15:37:52.959895,"(51.0, 120.0, 113.33333333333333)","(101.0, 200.0, 195.0)","(3.9, 4.2, 4.166666666666667)","(3.6, 4.7, 4.635714285714285)","(1.5, 1.88, 1.8716666666666668)"
04-01-2023 15:37:53.952410,"(51.0, 120.0, 113.33333333333333)","(101.0, 200.0, 195.0)","(3.9, 4.2, 4.166666666666667)","(3.6, 4.7, 4.635714285714285)","(1.5, 1.88, 1.8716666666666668)"
04-01-2023 15:37:54.826662,"(51.0, 120.0, 113.33333333333333)","(101.0, 200.0, 195.0)","(3.9, 4.2, 4.166666666666667)","(3.6, 4.7, 4.635714285714285)","(1.5, 1.88, 1.8706060606060606)"
04-01-2023 15:37:55.821497,"(51.0, 160.0, 115.88235294117646)","(101.0, 200.0, 195.0)","(3.9, 4.2, 4.126666666666666)","(3.7, 4.7, 4.672340425531915)","(1.5, 1.89, 1.876923076923077)"
04-01-2023 15:37:56.832116,"(51.0, 160.0, 115.88235294117646)","(101.0, 200.0, 195.0)","(3.9, 4.2, 4.164516129032258)","(3.7, 4.7, 4.658333333333333)","(1.5, 1.88, 1.8749019607843136)"
04-01-2023 15:37:57.824572,"(51.0, 150.0, 141.66666666666669)","(101.0, 200.0, 194.0)","(3.9, 4.2, 4.226923076923077)","(3.7, 4.7, 4.658333333333333)","(1.5, 1.88, 1.8714285714285714)"
04-01-2023 15:37:58.773634,"(51.0, 150.0, 113.88888888888889)","(101.0, 200.0, 192.0)","(3.9, 4.3, 4.226923076923077)","(3.7, 4.7, 4.653488372093023)","(1.5, 1.88, 1.8715517241379311)"
04-01-2023 15:37:59.575902,"(51.0, 150.0, 113.88888888888889)","(101.0, 200.0, 195.0)","(3.9, 4.2, 4.193333333333333)","(3.7, 4.7, 4.653488372093023)","(1.5, 1.9, 1.8715517241379311)"
04-01-2023 15:38:00.463260,"(51.0, 140.0, 111.11111111111111)","(101.0, 190.0, 184.0)","(3.9, 4.2, 4.193333333333333)","(3.7, 4.7, 4.62)","(1.5, 1.89, 1.8881690140845069)"
04-01-2023 15:38:01.434812,"(51.0, 140.0, 109.52380952380952)","(101.0, 190.0, 186.25)","(3.9, 4.2, 4.184848484848485)","(3.7, 4.6, 4.525)","(1.5, 1.9, 1.8987096774193548)"
04-01-2023 15:38:02.439404,"(51.0, 140.0, 109.52380952380952)","(101.0, 190.0, 175.0)","(3.9, 4.3, 4.164705882352941)","(3.7, 4.6, 4.616666666666667)","(1.5, 1.9, 1.8800000000000001)"
04-01-2023 15:38:03.335553,"(51.0, 140.0, 109.52380952380952)","(101.0, 190.0, 156.66666666666666)","(3.9, 4.3, 4.164705882352941)","(3.7, 4.7, 4.616666666666667)","(1.5, 1.91, 1.886)"
04-01-2023 15:38:04.390649,"(51.0, 140.0, 109.52380952380952)","(101.0, 190.0, 170.0)","(3.9, 4.2, 4.164)","(3.7, 4.6, 4.564516129032258)","(1.5, 1.89, 1.896551724137931)"
04-01-2023 15:38:05.509175,"(51.0, 140.0, 109.52380952380952)","(101.0, 190.0, 170.0)","(3.9, 4.2, 4.278947368421052)","(3.7, 4.7, 4.666666666666667)","(1.5, 1.9, 1.8451724137931036)"
04-01-2023 15:38:06.559169,"(51.0, 140.0, 110.0)","(101.0, 190.0, 185.0)","(3.9, 4.3, 4.2681818181818185)","(3.7, 4.7, 4.708571428571428)","(1.5, 1.85, 1.8304347826086957)"
04-01-2023 15:38:07.636843,"(51.0, 140.0, 111.11111111111111)","(101.0, 190.0, 185.0)","(3.9, 4.4, 4.318918918918919)","(3.7, 4.8, 4.688888888888888)","(1.5, 1.84, 1.8258904109589043)"
04-01-2023 15:38:08.505155,"(51.0, 140.0, 110.52631578947368)","(101.0, 190.0, 186.15384615384616)","(3.9, 4.4, 4.3062499999999995)","(3.7, 4.8, 4.688888888888888)","(1.5, 1.83, 1.8275757575757576)"
04-01-2023 15:38:09.457445,"(51.0, 140.0, 110.52631578947368)","(101.0, 190.0, 186.15384615384616)","(3.9, 4.4, 4.325)","(3.7, 4.8, 4.698305084745763)","(1.5, 1.83, 1.8262857142857143)"
04-01-2023 15:38:10.490627,"(51.0, 140.0, 110.52631578947368)","(101.0, 190.0, 186.15384615384616)","(3.9, 4.4, 4.321875)","(3.7, 4.8, 4.704761904761905)","(1.5, 1.83, 1.8274757281553398)"
04-01-2023 15:38:11.536648,"(51.0, 140.0, 118.18181818181819)","(101.0, 190.0, 186.15384615384616)","(3.8, 4.4, 4.33421052631579)","(3.8, 4.8, 4.682758620689655)","(1.55, 1.83, 1.8282352941176472)"
04-01-2023 15:38:12.404807,"(51.0, 140.0, 118.18181818181819)","(101.0, 190.0, 175.0)","(3.8, 4.4, 4.33421052631579)","(3.8, 4.7, 4.682758620689655)","(1.55, 1.83, 1.8284375000000002)"
04-01-2023 15:38:13.323609,"(51.0, 140.0, 118.18181818181819)","(101.0, 190.0, 175.0)","(3.8, 4.4, 4.351111111111111)","(3.8, 4.7, 4.666666666666667)","(1.55, 1.83, 1.8275000000000001)"
04-01-2023 15:38:14.216484,"(51.0, 140.0, 118.18181818181819)","(101.0, 190.0, 165.0)","(3.8, 4.4, 4.35609756097561)","(3.8, 4.7, 4.666666666666667)","(1.55, 1.83, 1.8275000000000001)"
04-01-2023 15:38:15.175099,"(51.0, 140.0, 118.18181818181819)","(101.0, 190.0, 165.0)","(3.8, 4.4, 4.35609756097561)","(3.8, 4.7, 4.675)","(1.55, 1.83, 1.8264285714285715)"
04-01-2023 15:38:16.090571,"(51.0, 140.0, 118.18181818181819)","(101.0, 180.0, 160.0)","(3.8, 4.4, 4.35609756097561)","(3.8, 4.7, 4.764516129032258)","(1.55, 1.83, 1.8027956989247311)"
04-01-2023 15:38:17.043790,"(51.0, 140.0, 120.0)","(101.0, 180.0, 165.0)","(3.8, 4.5, 4.368085106382979)","(3.8, 4.9, 4.801639344262296)","(1.55, 1.81, 1.8028947368421053)"
04-01-2023 15:38:18.020379,"(51.0, 140.0, 120.0)","(101.0, 190.0, 186.15384615384616)","(3.8, 4.5, 4.4)","(3.8, 4.9, 4.815151515151515)","(1.55, 1.81, 1.797777777777778)"
04-01-2023 15:38:18.969273,"(51.0, 140.0, 120.0)","(101.0, 190.0, 170.0)","(3.8, 4.4, 4.413924050632911)","(3.8, 4.9, 4.881203007518797)","(1.55, 1.8, 1.795294117647059)"
04-01-2023 15:38:19.994564,"(51.0, 140.0, 121.81818181818181)","(101.0, 190.0, 180.0)","(3.8, 4.5, 4.394444444444445)","(3.8, 4.9, 4.888709677419355)","(1.55, 1.81, 1.793157894736842)"
04-01-2023 15:38:20.957242,"(51.0, 140.0, 121.81818181818181)","(101.0, 210.0, 180.0)","(3.8, 4.4, 4.394444444444445)","(3.8, 4.9, 4.857142857142858)","(1.55, 1.8, 1.796875)"
04-01-2023 15:38:21.796346,"(51.0, 140.0, 121.81818181818181)","(101.0, 210.0, 180.0)","(3.8, 4.4, 4.3931818181818185)","(3.8, 4.9, 4.857142857142858)","(1.55, 1.8, 1.796875)"
04-01-2023 15:38:22.663286,"(51.0, 140.0, 124.0)","(101.0, 220.0, 161.66666666666666)","(3.8, 4.5, 4.44)","(3.8, 4.7, 4.666071428571429)","(1.55, 1.81, 1.8052380952380953)"
04-01-2023 15:38:23.695765,"(51.0, 140.0, 122.22222222222223)","(101.0, 220.0, 186.66666666666666)","(3.8, 4.5, 4.447619047619048)","(3.8, 4.8, 4.720689655172414)","(1.55, 1.81, 1.8046938775510204)"
04-01-2023 15:38:24.643966,"(51.0, 140.0, 122.22222222222223)","(101.0, 210.0, 186.66666666666666)","(3.8, 4.5, 4.447619047619048)","(3.8, 4.8, 4.75)","(1.55, 1.81, 1.817777777777778)"
04-01-2023 15:38:25.558211,"(51.0, 140.0, 122.22222222222223)","(101.0, 210.0, 175.0)","(3.8, 4.5, 4.43125)","(3.8, 4.8, 4.75)","(1.55, 1.82, 1.819158878504673)"
04-01-2023 15:38:26.528501,"(51.0, 140.0, 122.22222222222223)","(101.0, 210.0, 175.0)","(3.9, 4.5, 4.38)","(3.8, 4.8, 4.7894736842105265)","(1.55, 1.81, 1.8055555555555556)"
04-01-2023 15:38:27.367389,"(51.0, 140.0, 122.85714285714286)","(101.0, 210.0, 177.05882352941177)","(3.9, 4.4, 4.38)","(3.8, 4.8, 4.7894736842105265)","(1.55, 1.81, 1.8055555555555556)"
04-01-2023 15:38:28.274395,"(51.0, 140.0, 122.85714285714286)","(101.0, 210.0, 179.375)","(3.9, 4.6, 4.514285714285714)","(3.8, 4.5, 4.6761904761904765)","(1.55, 1.83, 1.8383783783783785)"
04-01-2023 15:38:29.198530,"(51.0, 140.0, 126.66666666666667)","(101.0, 210.0, 189.41176470588235)","(3.9, 4.4, 4.311111111111111)","(3.8, 4.7, 4.70625)","(1.55, 1.84, 1.835)"
04-01-2023 15:38:30.120316,"(51.0, 140.0, 126.66666666666667)","(101.0, 210.0, 189.41176470588235)","(3.9, 4.4, 4.280952380952381)","(3.8, 4.8, 4.734146341463415)","(1.55, 1.84, 1.8338709677419356)"
04-01-2023 15:38:31.009884,"(51.0, 140.0, 126.66666666666667)","(101.0, 210.0, 189.41176470588235)","(3.9, 4.3, 4.28125)","(3.8, 4.8, 4.668292682926829)","(1.55, 1.85, 1.8401562500000002)"
04-01-2023 15:38:31.825993,"(51.0, 140.0, 126.66666666666667)","(101.0, 210.0, 186.66666666666666)","(3.9, 4.4, 4.285714285714286)","(3.8, 4.7, 4.690909090909091)","(1.55, 1.85, 1.8410638297872342)"
04-01-2023 15:38:32.798147,"(51.0, 140.0, 132.0)","(101.0, 210.0, 176.66666666666666)","(3.9, 4.3, 4.20188679245283)","(3.8, 4.8, 4.713333333333334)","(1.55, 1.86, 1.8414105793450883)"
04-01-2023 15:38:33.771576,"(51.0, 140.0, 133.75)","(101.0, 210.0, 193.33333333333331)","(3.9, 4.3, 4.192452830188679)","(3.8, 4.8, 4.747058823529412)","(1.55, 1.86, 1.841871921182266)"
04-01-2023 15:38:34.654379,"(51.0, 140.0, 115.0)","(101.0, 200.0, 194.28571428571428)","(3.9, 4.2, 4.187878787878788)","(3.8, 4.8, 4.747058823529412)","(1.55, 1.86, 1.846909090909091)"
04-01-2023 15:38:35.494161,"(51.0, 140.0, 114.28571428571428)","(101.0, 200.0, 188.23529411764707)","(3.9, 4.3, 4.227777777777778)","(3.8, 4.8, 4.770833333333333)","(1.55, 1.85, 1.843061224489796)"
04-01-2023 15:38:36.337592,"(51.0, 140.0, 120.0)","(101.0, 200.0, 188.23529411764707)","(3.8, 4.3, 4.216129032258064)","(3.8, 4.8, 4.758620689655173)","(1.55, 1.85, 1.8316976127320956)"
04-01-2023 15:38:37.251201,"(51.0, 130.0, 118.46153846153845)","(101.0, 190.0, 187.69230769230768)","(3.8, 4.2, 4.136842105263158)","(3.8, 4.9, 4.770370370370371)","(1.55, 1.86, 1.8418897637795277)"
04-01-2023 15:38:38.087687,"(51.0, 130.0, 117.64705882352942)","(101.0, 190.0, 187.69230769230768)","(3.8, 4.3, 4.192063492063491)","(3.8, 4.8, 4.770370370370371)","(1.55, 1.86, 1.8418897637795277)"
04-01-2023 15:38:39.030222,"(51.0, 130.0, 117.64705882352942)","(101.0, 190.0, 187.69230769230768)","(3.8, 4.3, 4.181818181818182)","(3.8, 4.8, 4.786363636363636)","(1.55, 1.86, 1.8461723446893787)"
04-01-2023 15:38:39.971697,"(51.0, 130.0, 117.64705882352942)","(101.0, 190.0, 187.69230769230768)","(3.8, 4.3, 4.254867256637168)","(3.8, 4.7, 4.656692913385827)","(1.55, 1.86, 1.8402941176470589)"
04-01-2023 15:38:40.835520,"(51.0, 130.0, 118.88888888888889)","(101.0, 210.0, 206.15384615384616)","(3.8, 4.3, 4.263888888888889)","(3.8, 4.7, 4.649593495934959)","(1.55, 1.86, 1.8507547169811323)"
04-01-2023 15:38:41.684518,"(51.0, 130.0, 125.55555555555556)","(101.0, 210.0, 206.15384615384616)","(3.8, 4.4, 4.3686868686868685)","(3.8, 4.8, 4.7784313725490195)","(1.55, 1.86, 1.8230188679245283)"
04-01-2023 15:38:42.585935,"(51.0, 130.0, 126.25)","(101.0, 210.0, 206.15384615384616)","(3.8, 4.4, 4.3861386138613865)","(3.8, 4.6, 4.58)","(1.55, 1.85, 1.827)"
04-01-2023 15:38:43.493859,"(51.0, 130.0, 125.38461538461539)","(101.0, 210.0, 206.15384615384616)","(3.8, 4.5, 4.440384615384616)","(3.8, 4.6, 4.536548223350254)","(1.55, 1.83, 1.8218367346938775)"
04-01-2023 15:38:44.302385,"(51.0, 130.0, 126.66666666666667)","(101.0, 220.0, 178.33333333333334)","(3.8, 4.5, 4.435714285714286)","(3.8, 4.7, 4.536548223350254)","(1.55, 1.83, 1.8218367346938775)"
04-01-2023 15:38:45.275594,"(51.0, 130.0, 127.5)","(101.0, 220.0, 178.33333333333334)","(3.8, 4.5, 4.435714285714286)","(3.8, 4.6, 4.560344827586206)","(1.55, 1.83, 1.8263636363636364)"
04-01-2023 15:38:46.108880,"(51.0, 140.0, 126.0)","(101.0, 220.0, 178.33333333333334)","(3.8, 4.5, 4.463636363636364)","(3.8, 4.6, 4.560344827586206)","(1.55, 1.83, 1.8263636363636364)"
04-01-2023 15:38:46.948807,"(51.0, 140.0, 126.0)","(101.0, 210.0, 190.0)","(3.8, 4.5, 4.456410256410257)","(3.8, 4.7, 4.537864077669903)","(1.55, 1.83, 1.8216)"
04-01-2023 15:38:47.843916,"(51.0, 140.0, 128.0)","(101.0, 210.0, 190.0)","(3.8, 4.6, 4.446913580246914)","(3.8, 4.7, 4.524705882352941)","(1.55, 1.83, 1.805774647887324)"
04-01-2023 15:38:48.772379,"(51.0, 140.0, 136.0)","(101.0, 210.0, 190.0)","(3.8, 4.6, 4.527586206896552)","(3.8, 4.7, 4.526315789473684)","(1.55, 1.81, 1.7992307692307692)"
04-01-2023 15:38:49.710161,"(51.0, 140.0, 136.0)","(101.0, 220.0, 178.33333333333334)","(3.8, 4.7, 4.555172413793104)","(3.8, 4.7, 4.54)","(1.55, 1.81, 1.804567901234568)"
04-01-2023 15:38:50.541718,"(51.0, 140.0, 131.42857142857142)","(101.0, 220.0, 178.33333333333334)","(3.8, 4.6, 4.561290322580645)","(3.8, 4.7, 4.54)","(1.55, 1.81, 1.8049367088607595)"
04-01-2023 15:38:51.464750,"(51.0, 140.0, 132.0)","(101.0, 220.0, 178.33333333333334)","(3.8, 4.6, 4.553846153846154)","(3.8, 4.6, 4.532283464566929)","(1.55, 1.81, 1.8000534759358289)"
04-01-2023 15:38:52.306015,"(51.0, 140.0, 132.30769230769232)","(101.0, 220.0, 178.33333333333334)","(3.8, 4.7, 4.619047619047619)","(3.8, 4.6, 4.532283464566929)","(1.55, 1.81, 1.8000534759358289)"
04-01-2023 15:38:53.190531,"(51.0, 140.0, 133.33333333333334)","(101.0, 220.0, 177.14285714285714)","(3.8, 4.7, 4.679166666666667)","(3.8, 4.7, 4.544594594594595)","(1.55, 1.8, 1.793793103448276)"
04-01-2023 15:38:54.070386,"(51.0, 140.0, 133.33333333333334)","(101.0, 220.0, 177.14285714285714)","(3.8, 4.7, 4.633333333333333)","(3.8, 4.7, 4.604347826086956)","(1.55, 1.8, 1.7933333333333334)"
04-01-2023 15:38:55.070494,"(51.0, 150.0, 144.0)","(101.0, 220.0, 178.33333333333334)","(3.8, 5.1, 5.054545454545455)","(3.8, 4.9, 4.85)","(1.55, 1.72, 1.704102564102564)"
04-01-2023 15:38:55.973090,"(51.0, 150.0, 138.46153846153845)","(101.0, 220.0, 177.14285714285714)","(3.8, 5.1, 5.082608695652174)","(3.8, 4.9, 4.891111111111112)","(1.55, 1.72, 1.6972222222222222)"
04-01-2023 15:38:56.766010,"(51.0, 150.0, 139.28571428571428)","(101.0, 220.0, 177.14285714285714)","(3.8, 5.1, 5.088235294117647)","(3.8, 4.9, 4.891111111111112)","(1.55, 1.7, 1.6972222222222222)"
04-01-2023 15:38:57.683203,"(51.0, 150.0, 138.46153846153845)","(101.0, 220.0, 177.14285714285714)","(3.8, 5.1, 5.04)","(3.8, 4.8, 4.76)","(1.55, 1.73, 1.713157894736842)"
04-01-2023 15:38:58.599547,"(51.0, 150.0, 138.46153846153845)","(101.0, 220.0, 193.33333333333334)","(3.8, 5.1, 5.080952380952381)","(3.8, 4.8, 4.723333333333334)","(1.55, 1.73, 1.713157894736842)"
04-01-2023 15:38:59.461115,"(51.0, 150.0, 138.46153846153845)","(101.0, 220.0, 210.0)","(3.8, 5.1, 5.064285714285714)","(3.8, 4.8, 4.78125)","(1.55, 1.72, 1.7156521739130435)"
04-01-2023 15:39:00.339524,"(51.0, 150.0, 138.46153846153845)","(101.0, 220.0, 208.23529411764707)","(3.9, 5.1, 5.076923076923077)","(3.8, 4.9, 4.748888888888889)","(1.55, 1.72, 1.7125925925925927)"
04-01-2023 15:39:01.239999,"(51.0, 150.0, 138.46153846153845)","(101.0, 220.0, 208.23529411764707)","(3.9, 5.1, 5.046666666666667)","(3.8, 4.9, 4.761224489795919)","(1.55, 1.72, 1.7125925925925927)"
04-01-2023 15:39:02.149780,"(51.0, 150.0, 138.46153846153845)","(101.0, 220.0, 208.23529411764707)","(3.9, 5.1, 5.066666666666666)","(3.8, 4.9, 4.821052631578947)","(1.55, 1.71, 1.7354285714285713)"
04-01-2023 15:39:02.952712,"(51.0, 150.0, 140.0)","(101.0, 220.0, 210.0)","(3.9, 5.1, 4.942553191489362)","(3.8, 4.7, 4.6167938931297705)","(1.55, 1.74, 1.7388571428571429)"
04-01-2023 15:39:03.959017,"(51.0, 150.0, 143.84615384615384)","(101.0, 220.0, 210.0)","(4.0, 5.1, 5.026)","(3.8, 4.7, 4.609774436090225)","(1.55, 1.75, 1.7475409836065574)"
04-01-2023 15:39:04.902778,"(51.0, 150.0, 145.0)","(101.0, 220.0, 210.0)","(4.0, 5.1, 4.974576271186441)","(3.8, 4.6, 4.595348837209302)","(1.55, 1.76, 1.7475409836065574)"
04-01-2023 15:39:05.759995,"(51.0, 150.0, 145.0)","(101.0, 220.0, 209.4736842105263)","(4.0, 5.1, 4.936764705882353)","(3.8, 4.7, 4.541290322580645)","(1.55, 1.76, 1.761111111111111)"
04-01-2023 15:39:06.666265,"(51.0, 150.0, 145.0)","(101.0, 210.0, 200.0)","(4.0, 5.0, 4.992857142857143)","(3.8, 4.5, 4.436125654450262)","(1.55, 1.77, 1.7570666666666668)"
04-01-2023 15:39:07.524438,"(51.0, 150.0, 146.66666666666666)","(101.0, 210.0, 201.1764705882353)","(4.0, 5.1, 5.033333333333333)","(3.8, 4.5, 4.436787564766839)","(1.55, 1.76, 1.7532432432432432)"
04-01-2023 15:39:08.436858,"(51.0, 150.0, 146.66666666666666)","(101.0, 210.0, 198.88888888888889)","(4.0, 5.1, 5.071428571428571)","(3.8, 4.5, 4.434705882352941)","(1.55, 1.76, 1.7462962962962962)"
04-01-2023 15:39:09.273911,"(51.0, 150.0, 147.33333333333334)","(101.0, 210.0, 209.33333333333334)","(4.0, 5.2, 5.168421052631579)","(3.8, 4.5, 4.422950819672131)","(1.55, 1.75, 1.7462962962962962)"
04-01-2023 15:39:10.194498,"(51.0, 160.0, 151.1764705882353)","(101.0, 220.0, 218.0)","(4.0, 5.3, 5.23953488372093)","(3.8, 4.5, 4.436296296296296)","(1.55, 1.74, 1.7335164835164836)"
04-01-2023 15:39:11.096582,"(51.0, 160.0, 151.1764705882353)","(101.0, 220.0, 218.88888888888889)","(4.0, 5.3, 5.256410256410256)","(3.8, 4.5, 4.436296296296296)","(1.55, 1.74, 1.7269999999999999)"
