,Lads On Fire,Balmain Juror,Style Council,Mott The Hoople,Blowin A Tune,Dragon Princess,Lenny Rocks Out,Aurora Damiro
09-01-2023 10:42:15.053470,"(3.0, 5.0, 4.881818181818182)","(6.0, 8.2, 7.568421052631579)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.5, 3.475)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 25.846153846153847)","(2.9, 3.35, 3.2666666666666666)"
09-01-2023 10:42:16.305784,"(3.0, 5.0, 4.881818181818182)","(6.0, 8.2, 7.568421052631579)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.5, 3.475)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 25.846153846153847)","(2.9, 3.35, 3.2666666666666666)"
09-01-2023 10:42:17.578288,"(3.0, 5.0, 4.881818181818182)","(6.0, 8.2, 7.568421052631579)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.5, 3.475)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 25.846153846153847)","(2.9, 3.35, 3.2666666666666666)"
09-01-2023 10:42:18.894349,"(3.0, 5.0, 4.881818181818182)","(6.0, 8.2, 7.568421052631579)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.5, 3.475)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 25.846153846153847)","(2.9, 3.35, 3.3314814814814815)"
09-01-2023 10:42:20.172873,"(3.0, 5.0, 4.881818181818182)","(6.0, 8.2, 7.529411764705882)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.5, 3.338157894736842)","(81.0, 230.0, 176.66666666666666)","(11.0, 27.0, 25.846153846153847)","(2.9, 3.35, 3.31875)"
09-01-2023 10:42:21.445566,"(3.0, 4.8, 4.704166666666667)","(6.0, 8.0, 7.5636363636363635)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.35, 3.3264705882352943)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 25.90909090909091)","(2.9, 3.35, 3.3615384615384616)"
09-01-2023 10:42:22.701734,"(3.0, 4.8, 4.728125)","(6.0, 8.0, 7.5636363636363635)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.35, 3.311111111111111)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.142857142857142)","(2.9, 3.4, 3.3615384615384616)"
09-01-2023 10:42:23.987328,"(3.0, 4.8, 4.728125)","(6.0, 8.0, 7.494736842105263)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.35, 3.2676470588235293)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.142857142857142)","(2.9, 3.4, 3.3615384615384616)"
09-01-2023 10:42:25.300556,"(3.0, 4.8, 4.728125)","(6.0, 8.0, 7.6)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.35, 3.268965517241379)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.142857142857142)","(2.9, 3.4, 3.3615384615384616)"
09-01-2023 10:42:26.565623,"(3.0, 4.8, 4.748888888888889)","(6.0, 8.0, 7.6)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.3, 3.2551724137931033)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.142857142857142)","(2.9, 3.4, 3.3615384615384616)"
09-01-2023 10:42:27.828342,"(3.0, 4.8, 4.754)","(6.0, 8.0, 7.6)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.3, 3.2551724137931033)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.142857142857142)","(2.9, 3.4, 3.3615384615384616)"
09-01-2023 10:42:29.056483,"(3.0, 4.8, 4.754)","(6.0, 8.0, 7.6)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.3, 3.2551724137931033)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.142857142857142)","(2.9, 3.4, 3.3615384615384616)"
09-01-2023 10:42:30.323492,"(3.0, 4.8, 4.754)","(6.0, 8.0, 7.6)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.3, 3.2551724137931033)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.142857142857142)","(2.9, 3.4, 3.3615384615384616)"
09-01-2023 10:42:31.616163,"(3.0, 4.8, 4.754)","(6.0, 8.0, 7.766666666666667)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.3, 3.2863636363636366)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.142857142857142)","(2.9, 3.4, 3.341176470588235)"
09-01-2023 10:42:32.864087,"(3.0, 4.8, 4.754)","(6.0, 8.0, 7.65)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.35, 3.273529411764706)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.142857142857142)","(2.9, 3.4, 3.341176470588235)"
09-01-2023 10:42:34.297407,"(3.0, 4.9, 4.854285714285715)","(6.0, 8.0, 7.636363636363637)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.35, 3.298)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.25)","(2.9, 3.4, 3.3565217391304345)"
09-01-2023 10:42:35.683898,"(3.0, 4.9, 4.929411764705883)","(6.0, 8.0, 7.333333333333334)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.35, 3.298)","(81.0, 230.0, 170.0)","(11.0, 27.0, 26.25)","(2.9, 3.4, 3.3565217391304345)"
09-01-2023 10:42:37.079775,"(3.0, 5.0, 5.076923076923077)","(6.0, 8.0, 7.333333333333333)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.35, 3.298)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.25)","(2.9, 3.4, 3.3565217391304345)"
09-01-2023 10:42:38.852899,"(3.0, 5.2, 4.928571428571429)","(6.0, 8.0, 7.190476190476191)","(91.0, 300.0, 160.0)","(41.0, 100.0, 75.71428571428571)","(2.7, 3.35, 3.31)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.25)","(2.9, 3.4, 3.3565217391304345)"
09-01-2023 10:42:40.742276,"(3.0, 5.0, 4.928571428571429)","(6.0, 8.0, 7.190476190476191)","(91.0, 300.0, 160.0)","(41.0, 110.0, 85.0)","(2.7, 3.35, 3.31)","(81.0, 230.0, 160.0)","(11.0, 27.0, 26.25)","(2.9, 3.4, 3.3565217391304345)"
09-01-2023 10:42:42.204894,"(3.0, 5.0, 4.928571428571429)","(6.0, 8.0, 7.190476190476191)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.35, 3.31)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.25)","(2.9, 3.4, 3.3565217391304345)"
09-01-2023 10:42:43.714460,"(3.0, 5.0, 4.9)","(6.0, 8.0, 7.355555555555555)","(91.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.7, 3.35, 3.3702702702702703)","(81.0, 230.0, 158.88888888888889)","(11.0, 27.0, 26.25)","(2.9, 3.5, 3.457894736842105)"
09-01-2023 10:42:45.048503,"(3.4, 5.0, 4.9)","(6.5, 7.8, 7.133333333333334)","(81.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.8, 3.4, 3.3023809523809526)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 26.25)","(2.9, 3.5, 3.4628571428571426)"
09-01-2023 10:42:46.383481,"(3.4, 5.0, 4.871428571428571)","(6.5, 8.0, 7.133333333333334)","(81.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.8, 3.35, 3.3023809523809526)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 26.25)","(2.9, 3.5, 3.4909090909090907)"
09-01-2023 10:42:47.679115,"(3.4, 5.0, 4.871428571428571)","(6.5, 8.0, 7.133333333333334)","(81.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.8, 3.35, 3.3023809523809526)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 26.25)","(2.9, 3.5, 3.4909090909090907)"
09-01-2023 10:42:48.955765,"(3.4, 5.0, 4.871428571428571)","(6.5, 8.0, 7.1)","(81.0, 300.0, 191.8181818181818)","(41.0, 100.0, 85.0)","(2.8, 3.35, 3.3023809523809526)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 26.25)","(2.9, 3.5, 3.4909090909090907)"
09-01-2023 10:42:50.229401,"(3.4, 5.0, 4.871428571428571)","(6.5, 7.4, 7.0)","(81.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.8, 3.35, 3.2805555555555554)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 26.25)","(2.9, 3.5, 3.495)"
09-01-2023 10:42:51.528772,"(3.4, 5.0, 4.871428571428571)","(6.5, 7.2, 6.993103448275862)","(81.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.8, 3.35, 3.2805555555555554)","(81.0, 230.0, 170.0)","(12.0, 27.0, 26.25)","(2.9, 3.5, 3.495)"
09-01-2023 10:42:52.838742,"(3.4, 5.0, 4.871428571428571)","(6.5, 7.2, 6.68)","(81.0, 300.0, 160.0)","(41.0, 100.0, 85.0)","(2.8, 3.35, 3.276190476190476)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 26.25)","(2.9, 3.5, 3.5416666666666665)"
09-01-2023 10:42:54.137889,"(3.4, 5.0, 4.871428571428571)","(6.5, 7.0, 6.781818181818182)","(81.0, 300.0, 172.0)","(41.0, 100.0, 85.0)","(2.8, 3.35, 3.276190476190476)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 26.25)","(2.9, 3.55, 3.5416666666666665)"
09-01-2023 10:42:55.447052,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.781818181818182)","(81.0, 300.0, 172.0)","(41.0, 100.0, 75.71428571428571)","(2.8, 3.35, 3.276190476190476)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 26.25)","(2.9, 3.55, 3.5416666666666665)"
09-01-2023 10:42:56.694555,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.61)","(81.0, 300.0, 172.0)","(41.0, 110.0, 85.0)","(2.8, 3.35, 3.276190476190476)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 26.25)","(2.9, 3.55, 3.5416666666666665)"
09-01-2023 10:42:57.982723,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.466666666666667)","(81.0, 300.0, 172.0)","(41.0, 100.0, 85.0)","(2.8, 3.35, 3.276190476190476)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 26.25)","(2.9, 3.55, 3.5416666666666665)"
09-01-2023 10:42:59.208938,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.466666666666667)","(81.0, 300.0, 172.0)","(41.0, 100.0, 85.0)","(2.8, 3.35, 3.276190476190476)","(81.0, 230.0, 158.88888888888889)","(12.0, 27.0, 29.5)","(2.9, 3.55, 3.5416666666666665)"
09-01-2023 10:43:00.450041,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.526315789473684)","(81.0, 300.0, 180.0)","(41.0, 100.0, 85.0)","(2.8, 3.35, 3.276190476190476)","(81.0, 230.0, 158.88888888888889)","(12.0, 30.0, 29.5)","(2.9, 3.55, 3.5416666666666665)"
09-01-2023 10:43:01.694161,"(3.4, 5.0, 4.871428571428571)","(6.5, 7.0, 6.608695652173913)","(81.0, 300.0, 172.0)","(41.0, 100.0, 95.83333333333334)","(2.8, 3.35, 3.276190476190476)","(81.0, 230.0, 158.88888888888889)","(12.0, 30.0, 28.88888888888889)","(2.9, 3.55, 3.5416666666666665)"
09-01-2023 10:43:02.917411,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.608695652173913)","(81.0, 300.0, 172.0)","(41.0, 100.0, 95.83333333333334)","(2.8, 3.35, 3.276190476190476)","(81.0, 230.0, 158.88888888888889)","(12.0, 32.0, 28.333333333333332)","(2.9, 3.55, 3.5416666666666665)"
09-01-2023 10:43:04.166707,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.652631578947369)","(81.0, 300.0, 172.0)","(41.0, 100.0, 95.83333333333334)","(2.8, 3.35, 3.276190476190476)","(81.0, 230.0, 158.88888888888889)","(12.0, 30.0, 29.5)","(2.9, 3.55, 3.519230769230769)"
09-01-2023 10:43:05.386487,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.7250000000000005)","(81.0, 300.0, 172.0)","(41.0, 100.0, 94.16666666666666)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 158.88888888888889)","(12.0, 30.0, 29.5)","(2.9, 3.55, 3.4875)"
09-01-2023 10:43:06.574253,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.7250000000000005)","(81.0, 300.0, 172.0)","(41.0, 100.0, 94.16666666666666)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 30.0, 29.5)","(2.9, 3.5, 3.453846153846154)"
09-01-2023 10:43:07.773384,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.7250000000000005)","(81.0, 300.0, 172.0)","(41.0, 100.0, 94.16666666666666)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 30.0, 29.0)","(2.9, 3.5, 3.4766666666666666)"
09-01-2023 10:43:08.956654,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.633333333333334)","(81.0, 300.0, 172.0)","(41.0, 100.0, 94.16666666666666)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 30.0, 28.666666666666668)","(2.9, 3.5, 3.4766666666666666)"
09-01-2023 10:43:10.101133,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.608695652173913)","(81.0, 300.0, 172.0)","(41.0, 100.0, 94.16666666666666)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 34.0, 28.666666666666668)","(2.9, 3.5, 3.4766666666666666)"
09-01-2023 10:43:11.243186,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.608695652173913)","(81.0, 300.0, 172.0)","(41.0, 100.0, 93.125)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 34.0, 28.666666666666668)","(2.9, 3.5, 3.4766666666666666)"
09-01-2023 10:43:12.398130,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.608695652173913)","(81.0, 300.0, 181.0)","(41.0, 110.0, 96.66666666666667)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 34.0, 28.666666666666668)","(2.9, 3.5, 3.475)"
09-01-2023 10:43:13.532447,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.608695652173913)","(81.0, 300.0, 181.0)","(41.0, 110.0, 96.66666666666667)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 34.0, 29.0)","(2.9, 3.5, 3.49375)"
09-01-2023 10:43:14.751118,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.608695652173913)","(81.0, 300.0, 242.5)","(41.0, 110.0, 96.66666666666667)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 34.0, 28.666666666666668)","(2.9, 3.5, 3.49375)"
09-01-2023 10:43:15.935545,"(3.4, 5.0, 4.9)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 242.5)","(41.0, 110.0, 95.0)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 34.0, 31.2)","(2.9, 3.5, 3.49375)"
09-01-2023 10:43:17.073162,"(3.4, 5.0, 4.916666666666667)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 242.5)","(41.0, 120.0, 90.0)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 32.0, 31.2)","(2.9, 3.5, 3.488888888888889)"
09-01-2023 10:43:18.218024,"(3.4, 5.0, 4.916666666666667)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 175.0)","(41.0, 110.0, 90.0)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 32.0, 31.2)","(2.9, 3.55, 3.488888888888889)"
09-01-2023 10:43:19.296043,"(3.4, 5.0, 4.916666666666667)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 175.0)","(41.0, 110.0, 90.0)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 166.0)","(12.0, 32.0, 31.2)","(2.9, 3.55, 3.488888888888889)"
09-01-2023 10:43:20.449775,"(3.4, 5.0, 4.8875)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 175.0)","(41.0, 110.0, 90.0)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 197.27272727272728)","(12.0, 32.0, 31.2)","(2.9, 3.55, 3.486206896551724)"
09-01-2023 10:43:21.620737,"(3.4, 5.0, 4.916666666666667)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 175.0)","(41.0, 110.0, 90.0)","(2.8, 3.35, 3.276829268292683)","(81.0, 230.0, 185.0)","(12.0, 32.0, 31.2)","(2.9, 3.6, 3.475609756097561)"
09-01-2023 10:43:22.758190,"(3.4, 5.0, 4.916666666666667)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 175.0)","(41.0, 110.0, 90.0)","(2.8, 3.35, 3.31875)","(81.0, 230.0, 158.88888888888889)","(12.0, 32.0, 31.2)","(2.9, 3.6, 3.480952380952381)"
09-01-2023 10:43:23.897827,"(3.4, 5.0, 4.916666666666667)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 175.0)","(41.0, 110.0, 90.0)","(2.8, 3.35, 3.31875)","(81.0, 230.0, 158.88888888888889)","(12.0, 32.0, 31.2)","(2.9, 3.5, 3.480952380952381)"
09-01-2023 10:43:25.032512,"(3.4, 5.0, 4.916666666666667)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 175.0)","(41.0, 110.0, 90.0)","(2.8, 3.35, 3.315)","(81.0, 230.0, 158.88888888888889)","(12.0, 32.0, 31.0)","(2.9, 3.5, 3.480952380952381)"
09-01-2023 10:43:26.148317,"(3.4, 5.0, 4.96875)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 175.0)","(41.0, 110.0, 76.66666666666667)","(2.8, 3.35, 3.315)","(81.0, 230.0, 158.88888888888889)","(12.0, 32.0, 31.0)","(2.9, 3.5, 3.4733333333333336)"
09-01-2023 10:43:27.287418,"(3.4, 5.0, 4.9743589743589745)","(6.5, 7.0, 6.608695652173913)","(81.0, 280.0, 175.0)","(41.0, 110.0, 92.5)","(2.8, 3.35, 3.316666666666667)","(81.0, 230.0, 160.0)","(12.0, 32.0, 31.0)","(2.9, 3.5, 3.4785714285714286)"
09-01-2023 10:43:28.414714,"(3.4, 5.0, 4.9743589743589745)","(6.5, 7.2, 6.852631578947368)","(81.0, 280.0, 175.0)","(41.0, 110.0, 90.9090909090909)","(2.8, 3.35, 3.324418604651163)","(81.0, 230.0, 158.88888888888889)","(12.0, 32.0, 31.0)","(2.9, 3.5, 3.4785714285714286)"
09-01-2023 10:43:29.492140,"(3.4, 5.0, 4.9743589743589745)","(6.5, 7.2, 6.92)","(81.0, 280.0, 175.0)","(41.0, 110.0, 90.0)","(2.8, 3.35, 3.329245283018868)","(81.0, 230.0, 158.88888888888889)","(12.0, 32.0, 31.3)","(2.9, 3.5, 3.4785714285714286)"
09-01-2023 10:43:30.621682,"(3.4, 5.0, 4.9743589743589745)","(6.5, 7.2, 6.92)","(81.0, 280.0, 157.5)","(41.0, 100.0, 90.0)","(2.8, 3.35, 3.333582089552239)","(81.0, 230.0, 158.88888888888889)","(12.0, 32.0, 31.3)","(2.9, 3.5, 3.4727272727272727)"
09-01-2023 10:43:31.721757,"(3.4, 5.0, 4.9743589743589745)","(6.5, 7.2, 7.08)","(81.0, 280.0, 157.5)","(41.0, 95.0, 90.0)","(2.8, 3.35, 3.324666666666667)","(81.0, 230.0, 158.88888888888889)","(12.0, 32.0, 29.25)","(2.9, 3.5, 3.487037037037037)"
09-01-2023 10:43:32.900545,"(3.4, 5.0, 4.9743589743589745)","(6.0, 7.2, 7.15)","(81.0, 280.0, 157.5)","(41.0, 95.0, 90.0)","(2.8, 3.35, 3.324666666666667)","(81.0, 230.0, 158.88888888888889)","(13.0, 34.0, 29.25)","(2.9, 3.5, 3.495)"
09-01-2023 10:43:34.150158,"(3.4, 5.0, 4.9743589743589745)","(6.0, 7.2, 7.15)","(81.0, 280.0, 157.5)","(41.0, 95.0, 90.0)","(2.8, 3.35, 3.324666666666667)","(81.0, 230.0, 158.88888888888889)","(13.0, 34.0, 29.78125)","(2.9, 3.5, 3.495)"
09-01-2023 10:43:35.323384,"(3.4, 5.0, 4.9743589743589745)","(6.0, 7.2, 7.15)","(81.0, 280.0, 157.5)","(41.0, 95.0, 90.0)","(2.8, 3.35, 3.324666666666667)","(81.0, 230.0, 158.88888888888889)","(13.0, 34.0, 29.78125)","(2.9, 3.5, 3.495)"
09-01-2023 10:43:36.468248,"(3.4, 5.0, 4.9743589743589745)","(6.0, 7.4, 7.336842105263158)","(81.0, 280.0, 157.5)","(41.0, 95.0, 90.0)","(2.8, 3.35, 3.324666666666667)","(81.0, 230.0, 156.66666666666666)","(13.0, 34.0, 29.78125)","(2.9, 3.5, 3.495)"
09-01-2023 10:43:37.642340,"(3.4, 5.0, 4.9743589743589745)","(6.0, 7.4, 7.243478260869566)","(81.0, 280.0, 157.5)","(41.0, 95.0, 90.0)","(2.8, 3.35, 3.324666666666667)","(81.0, 230.0, 141.11111111111111)","(13.0, 34.0, 30.95)","(2.9, 3.5, 3.495)"
09-01-2023 10:43:38.781160,"(3.6, 5.0, 4.9743589743589745)","(6.0, 7.6, 7.454545454545454)","(81.0, 280.0, 157.5)","(51.0, 95.0, 90.0)","(2.8, 3.35, 3.324666666666667)","(81.0, 230.0, 141.11111111111111)","(14.0, 32.0, 30.95)","(2.9, 3.5, 3.495)"
09-01-2023 10:43:39.915953,"(3.6, 5.0, 4.9743589743589745)","(6.0, 7.6, 7.3999999999999995)","(81.0, 280.0, 157.5)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.35, 3.3267123287671234)","(81.0, 230.0, 141.11111111111111)","(14.0, 32.0, 30.95)","(2.9, 3.5, 3.4885714285714284)"
09-01-2023 10:43:41.057139,"(3.6, 5.0, 4.9743589743589745)","(6.0, 7.6, 7.15)","(81.0, 280.0, 157.5)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.35, 3.320886075949367)","(81.0, 230.0, 141.11111111111111)","(14.0, 32.0, 30.95)","(2.9, 3.5, 3.4885714285714284)"
09-01-2023 10:43:42.224859,"(3.6, 5.0, 4.9581395348837205)","(6.0, 7.6, 7.375)","(81.0, 280.0, 157.5)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.35, 3.320886075949367)","(81.0, 230.0, 141.11111111111111)","(14.0, 32.0, 30.95)","(2.9, 3.5, 3.4885714285714284)"
09-01-2023 10:43:43.367458,"(3.6, 5.0, 4.9581395348837205)","(6.0, 7.6, 7.375)","(81.0, 280.0, 157.5)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.35, 3.3267123287671234)","(81.0, 230.0, 141.11111111111111)","(14.0, 32.0, 30.444444444444443)","(2.9, 3.5, 3.4885714285714284)"
09-01-2023 10:43:44.697209,"(3.6, 5.0, 4.9743589743589745)","(6.0, 7.6, 7.425)","(81.0, 270.0, 195.0)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.35, 3.3267123287671234)","(81.0, 230.0, 141.11111111111111)","(14.0, 32.0, 29.03846153846154)","(2.9, 3.5, 3.4885714285714284)"
09-01-2023 10:43:45.942275,"(3.6, 5.0, 4.9743589743589745)","(6.0, 7.6, 7.425)","(81.0, 270.0, 195.0)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.35, 3.3267123287671234)","(81.0, 230.0, 141.11111111111111)","(14.0, 32.0, 29.03846153846154)","(2.9, 3.5, 3.4885714285714284)"
09-01-2023 10:43:47.092896,"(3.6, 5.0, 4.9743589743589745)","(6.0, 7.6, 7.425)","(81.0, 270.0, 195.0)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.35, 3.3267123287671234)","(81.0, 230.0, 141.11111111111111)","(14.0, 32.0, 26.8)","(2.9, 3.5, 3.4385714285714286)"
09-01-2023 10:43:48.217516,"(3.6, 5.0, 4.9743589743589745)","(6.0, 7.6, 7.425)","(81.0, 270.0, 195.0)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.35, 3.413768115942029)","(81.0, 230.0, 141.11111111111111)","(14.0, 28.0, 26.8)","(2.9, 3.45, 3.416666666666667)"
09-01-2023 10:43:49.386564,"(3.6, 5.0, 4.9743589743589745)","(6.0, 7.6, 7.425)","(81.0, 270.0, 195.0)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.45, 3.3724137931034486)","(81.0, 230.0, 141.11111111111111)","(14.0, 28.0, 26.8)","(2.9, 3.45, 3.305555555555556)"
09-01-2023 10:43:50.597010,"(3.6, 5.1, 5.041176470588235)","(6.0, 7.6, 7.435294117647058)","(81.0, 270.0, 136.66666666666666)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.45, 3.325)","(81.0, 230.0, 141.11111111111111)","(14.0, 28.0, 26.8)","(2.9, 3.35, 3.2777777777777777)"
09-01-2023 10:43:51.741338,"(3.6, 5.2, 5.113513513513514)","(6.0, 7.6, 7.4526315789473685)","(81.0, 270.0, 136.66666666666666)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.35, 3.354838709677419)","(81.0, 230.0, 141.11111111111111)","(14.0, 28.0, 26.8)","(2.9, 3.3, 3.28125)"
09-01-2023 10:43:52.854659,"(3.6, 5.2, 5.168)","(6.0, 7.6, 7.218181818181818)","(81.0, 270.0, 136.66666666666666)","(51.0, 95.0, 77.14285714285714)","(2.8, 3.4, 3.3973684210526316)","(81.0, 230.0, 141.11111111111111)","(14.0, 28.0, 26.8)","(2.9, 3.35, 3.28125)"
09-01-2023 10:43:54.035133,"(3.6, 5.2, 5.177142857142857)","(6.0, 7.6, 7.3999999999999995)","(81.0, 270.0, 136.66666666666666)","(51.0, 95.0, 87.5)","(2.8, 3.45, 3.412790697674419)","(81.0, 230.0, 141.11111111111111)","(14.0, 28.0, 26.73076923076923)","(2.9, 3.35, 3.2840000000000003)"
09-01-2023 10:43:55.197370,"(3.6, 5.2, 5.177142857142857)","(6.0, 7.6, 7.3999999999999995)","(81.0, 270.0, 136.66666666666666)","(51.0, 90.0, 87.5)","(2.8, 3.45, 3.4237704918032787)","(81.0, 230.0, 141.11111111111111)","(14.0, 28.0, 26.428571428571427)","(2.9, 3.35, 3.2840000000000003)"
09-01-2023 10:43:56.342511,"(3.6, 5.2, 5.177142857142857)","(6.0, 7.6, 7.3999999999999995)","(81.0, 270.0, 136.66666666666666)","(51.0, 90.0, 87.5)","(2.8, 3.45, 3.4237704918032787)","(81.0, 230.0, 163.33333333333334)","(14.0, 28.0, 26.428571428571427)","(2.9, 3.35, 3.2840000000000003)"
09-01-2023 10:43:57.496820,"(3.6, 5.2, 5.177142857142857)","(6.0, 7.6, 7.4645161290322575)","(81.0, 270.0, 136.66666666666666)","(51.0, 90.0, 87.5)","(2.8, 3.45, 3.4237704918032787)","(81.0, 230.0, 150.0)","(14.0, 28.0, 26.428571428571427)","(2.9, 3.35, 3.151923076923077)"
