,Divine Law,Wicked Mad,Bourbon Over Ice,Charlie Potatoes,More Please,Royal Spy,Subject To Change,Ridiculous,Close The Case,Manolito
12-01-2023 13:03:22.803963,"(6.5, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.75)","(18.0, 17.5, 17.0)","(4.8, 7.8, 7.72258064516129)","(8.0, 11.5, 10.9)","(21.0, 90.0, 53.0)","(26.0, 140.0, 125.0)","(2.2, 3.1, 2.953333333333333)"
12-01-2023 13:03:24.160930,"(6.5, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.75)","(18.0, 17.5, 17.0)","(4.8, 7.8, 7.72258064516129)","(8.0, 11.5, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 125.0)","(2.2, 3.1, 2.953333333333333)"
12-01-2023 13:03:25.579162,"(6.5, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.75)","(18.0, 17.5, 17.0)","(4.8, 7.8, 7.72258064516129)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 125.0)","(2.2, 3.1, 2.953333333333333)"
12-01-2023 13:03:27.071649,"(6.5, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.75)","(18.0, 17.5, 17.0)","(4.8, 7.8, 7.72258064516129)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 125.0)","(2.2, 3.1, 2.953333333333333)"
12-01-2023 13:03:28.626846,"(6.5, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 19.142857142857142)","(18.0, 17.5, 17.90909090909091)","(4.8, 7.8, 7.457142857142857)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 125.0)","(2.2, 3.1, 2.953333333333333)"
12-01-2023 13:03:30.224583,"(6.5, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 20.0, 18.5)","(18.0, 18.0, 17.5)","(4.8, 8.0, 7.72258064516129)","(8.0, 11.0, 11.056521739130435)","(21.0, 90.0, 53.0)","(26.0, 140.0, 125.0)","(2.2, 3.1, 2.953333333333333)"
12-01-2023 13:03:31.627769,"(6.5, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.5)","(18.0, 18.0, 17.5)","(4.8, 7.8, 7.72258064516129)","(8.0, 11.5, 10.9)","(21.0, 90.0, 53.0)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.953333333333333)"
12-01-2023 13:03:33.642838,"(6.5, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.5)","(18.0, 18.0, 17.5)","(4.8, 7.8, 7.72258064516129)","(8.0, 11.5, 10.9)","(21.0, 90.0, 53.0)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.953333333333333)"
12-01-2023 13:03:35.088113,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.5)","(18.0, 18.0, 17.0)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.5, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.953333333333333)"
12-01-2023 13:03:36.500202,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.0, 18.5)","(18.0, 17.5, 17.0)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.0, 11.148275862068965)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.953333333333333)"
12-01-2023 13:03:38.030536,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.0, 18.5)","(18.0, 17.5, 17.0)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.5, 10.9)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:39.569359,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.0, 18.5)","(18.0, 17.5, 17.0)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.5, 10.9)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:40.959280,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.0, 18.5)","(18.0, 17.5, 17.0)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.5, 10.9)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:42.588014,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.0, 18.5)","(18.0, 17.5, 17.0)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.5, 10.9)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:44.223423,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.0, 18.5)","(18.0, 17.5, 17.90909090909091)","(4.6, 7.8, 7.457142857142857)","(8.0, 11.5, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:45.664428,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 20.0, 18.5)","(18.0, 18.0, 17.90909090909091)","(4.6, 8.0, 7.457142857142857)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:47.000694,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 20.0, 18.5)","(18.0, 18.0, 17.5)","(4.6, 8.0, 7.72258064516129)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:48.409917,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.5)","(18.0, 18.0, 17.5)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:49.802856,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.5)","(18.0, 18.0, 17.5)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:51.141269,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.75)","(18.0, 18.0, 17.5)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.0, 10.65)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:52.506893,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.75)","(18.0, 18.0, 17.5)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.5, 10.65)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:53.966646,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.75)","(18.0, 18.0, 17.5)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.5, 10.65)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.982666666666667)"
12-01-2023 13:03:55.412566,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.75)","(18.0, 18.0, 17.5)","(4.6, 7.8, 7.72258064516129)","(8.0, 11.5, 10.65)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0225)"
12-01-2023 13:03:57.113540,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 19.5, 18.857142857142858)","(18.0, 18.0, 18.40909090909091)","(4.6, 8.0, 6.68235294117647)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0225)"
12-01-2023 13:03:58.510677,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 21.0, 39.45454545454545)","(18.0, 20.0, 17.833333333333332)","(4.6, 8.0, 7.177777777777778)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0225)"
12-01-2023 13:03:59.855651,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.357142857142858)","(18.0, 55.0, 33.75)","(18.0, 19.5, 17.833333333333332)","(4.6, 7.8, 7.177777777777778)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:01.419219,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.625)","(18.0, 50.0, 31.42857142857143)","(18.0, 19.5, 17.833333333333332)","(4.6, 7.8, 7.177777777777778)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:02.833873,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.625)","(18.0, 50.0, 31.42857142857143)","(18.0, 19.5, 17.833333333333332)","(4.6, 7.8, 6.811764705882354)","(8.0, 11.0, 10.5)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:04.536323,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 33.0)","(18.0, 19.5, 18.25)","(4.6, 7.8, 7.066666666666666)","(8.0, 11.0, 10.933333333333334)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:06.006494,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 48.0, 33.0)","(18.0, 19.0, 18.25)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.933333333333334)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:07.358334,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 48.0, 33.0)","(18.0, 19.0, 18.25)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.7)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:08.882078,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 48.0, 33.0)","(18.0, 19.0, 18.25)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.0, 10.7)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:10.381230,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 48.0, 33.0)","(18.0, 19.0, 18.25)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.0, 10.7)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:11.724087,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 48.0, 33.0)","(18.0, 19.0, 18.25)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.0, 10.781818181818181)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:13.138564,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 48.0, 33.0)","(18.0, 19.0, 18.25)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.0, 10.781818181818181)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:14.569549,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 48.0, 33.0)","(18.0, 19.0, 18.25)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.0, 10.375)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:15.930689,"(7.0, 9.0, 7.857142857142858)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 48.0, 30.333333333333336)","(18.0, 19.0, 19.708333333333332)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.375)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.05, 3.0283333333333333)"
12-01-2023 13:04:17.424587,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 55.0, 30.333333333333336)","(18.0, 22.0, 20.291666666666668)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.375)","(21.0, 90.0, 53.0)","(26.0, 140.0, 99.83333333333333)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:18.996014,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.833333333333334)","(18.0, 55.0, 30.333333333333336)","(18.0, 23.0, 20.291666666666668)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.375)","(21.0, 90.0, 71.5)","(26.0, 140.0, 116.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:20.721544,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.833333333333334)","(18.0, 55.0, 30.333333333333336)","(18.0, 23.0, 20.291666666666668)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.375)","(21.0, 90.0, 53.0)","(26.0, 140.0, 116.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:22.119559,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.833333333333334)","(18.0, 55.0, 30.333333333333336)","(18.0, 23.0, 20.291666666666668)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.375)","(21.0, 90.0, 65.5)","(26.0, 140.0, 116.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:23.485173,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.833333333333334)","(18.0, 55.0, 30.333333333333336)","(18.0, 23.0, 19.5)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.933333333333334)","(21.0, 90.0, 65.5)","(26.0, 140.0, 116.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:24.806563,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.833333333333334)","(18.0, 55.0, 30.333333333333336)","(18.0, 22.0, 19.5)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.65)","(21.0, 90.0, 65.5)","(26.0, 140.0, 116.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:26.387136,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 55.0, 30.333333333333336)","(18.0, 22.0, 19.5)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.65)","(21.0, 90.0, 65.5)","(26.0, 140.0, 116.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:27.901029,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 55.0, 34.0)","(18.0, 22.0, 19.75)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.5, 10.5)","(21.0, 90.0, 65.5)","(26.0, 140.0, 116.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:29.417851,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 22.0, 19.75)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.0, 10.5)","(21.0, 90.0, 65.5)","(26.0, 140.0, 110.25)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:30.893743,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 22.0, 19.75)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.0, 10.5)","(21.0, 90.0, 65.5)","(26.0, 140.0, 110.25)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:32.329859,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 22.0, 19.75)","(4.6, 7.6, 7.066666666666666)","(8.0, 11.0, 10.5)","(21.0, 90.0, 76.63636363636363)","(26.0, 140.0, 110.25)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:33.868090,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 22.0, 19.75)","(4.6, 7.6, 6.9)","(8.0, 11.0, 10.5)","(21.0, 90.0, 65.5)","(26.0, 140.0, 110.25)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:35.379749,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 22.0, 19.25)","(4.6, 7.6, 6.9)","(8.0, 11.0, 10.5)","(21.0, 90.0, 65.5)","(26.0, 140.0, 119.91666666666666)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:36.692540,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 12.25)","(18.0, 50.0, 27.142857142857142)","(18.0, 21.0, 19.6)","(4.6, 7.6, 6.9)","(8.0, 11.0, 10.5)","(21.0, 90.0, 65.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:37.906949,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 12.25)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 6.9)","(8.0, 11.0, 10.933333333333334)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:39.174655,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.833333333333334)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 6.9)","(8.0, 11.5, 10.933333333333334)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:40.473708,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.833333333333334)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 6.9)","(8.0, 11.5, 10.65)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:41.885207,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.833333333333334)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 6.9)","(8.0, 11.5, 10.65)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:43.230999,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.833333333333334)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 6.9)","(8.0, 11.5, 10.7)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:44.544677,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.0, 10.815384615384616)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:45.827292,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.0, 10.815384615384616)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:47.080907,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.0, 10.815384615384616)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:48.687193,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.0, 10.815384615384616)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:50.046614,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.0, 10.5)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:51.533133,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.0, 10.375)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:52.899189,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.5, 10.375)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:54.315222,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.5, 10.375)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:55.790810,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.5, 10.375)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:57.409167,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.5, 10.375)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:04:58.981014,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.5, 10.375)","(21.0, 90.0, 71.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:05:00.544937,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.5, 10.375)","(21.0, 90.0, 73.55555555555554)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:05:02.006713,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.5, 10.933333333333334)","(21.0, 90.0, 65.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:05:03.319907,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.5)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.25)","(4.6, 7.6, 7.075)","(8.0, 11.5, 10.933333333333334)","(21.0, 90.0, 60.599999999999994)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
12-01-2023 13:05:04.592036,"(7.0, 9.0, 8.428571428571429)","(14.0, 21.0, 19.25)","(9.0, 13.5, 11.625)","(18.0, 50.0, 34.0)","(18.0, 21.0, 19.6)","(4.6, 7.6, 7.075)","(8.0, 11.5, 10.933333333333334)","(21.0, 90.0, 65.5)","(26.0, 140.0, 110.0)","(2.2, 3.1, 2.97625)"
