,Heza Starman,Complicated,Fullon,Major Monty Nz,Sokys Falcon,Tiger Cheddar,Jaffa Nz,Mangochililime,Glamors Symbol,Got The Goods
09-01-2023 14:49:50.836015,"(21.0, 60.0, 33.333333333333336)","(81.0, 200.0, 116.66666666666666)","(5.5, 7.6, 6.85)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 190.0, 154.28571428571428)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 13.0, 9.807142857142857)","(4.4, 99999, 99990)"
09-01-2023 14:49:52.131833,"(21.0, 60.0, 33.333333333333336)","(81.0, 200.0, 116.66666666666666)","(5.5, 7.6, 6.85)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 190.0, 154.28571428571428)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 10.0, 9.418750000000001)","(4.4, 99999, 99990)"
09-01-2023 14:49:53.380132,"(21.0, 60.0, 33.333333333333336)","(81.0, 200.0, 116.66666666666666)","(5.5, 7.6, 6.85)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 190.0, 154.28571428571428)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 11.2)","(4.4, 99999, 99990)"
09-01-2023 14:49:54.694655,"(21.0, 60.0, 33.333333333333336)","(81.0, 200.0, 116.66666666666666)","(5.5, 7.6, 7.09)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 190.0, 154.28571428571428)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 13.0, 12.0375)","(4.4, 99999, 99990)"
09-01-2023 14:49:56.090420,"(21.0, 60.0, 33.333333333333336)","(81.0, 200.0, 116.66666666666666)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 190.0, 154.28571428571428)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 12.5, 9.7)","(4.4, 99999, 99990)"
09-01-2023 14:49:57.426357,"(21.0, 60.0, 47.0)","(81.0, 200.0, 120.0)","(5.5, 7.6, 6.9)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 190.0, 110.0)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.8, 9.26896551724138)","(4.4, 99999, 99990)"
09-01-2023 14:49:58.666855,"(21.0, 60.0, 47.0)","(81.0, 200.0, 120.0)","(5.5, 7.6, 7.388235294117647)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 9.019354838709678)","(4.4, 99999, 99990)"
09-01-2023 14:49:59.952340,"(21.0, 60.0, 47.0)","(81.0, 200.0, 164.28571428571428)","(5.5, 7.6, 7.388235294117647)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 180.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.2, 9.019354838709678)","(4.4, 99999, 99990)"
09-01-2023 14:50:01.283680,"(21.0, 60.0, 47.33333333333333)","(81.0, 200.0, 165.71428571428572)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 180.0, 147.14285714285714)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.2, 11.571428571428571)","(4.4, 99999, 99990)"
09-01-2023 14:50:02.613928,"(21.0, 60.0, 47.0)","(81.0, 200.0, 164.28571428571428)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 180.0, 147.14285714285714)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 17.0, 9.190697674418605)","(4.4, 99999, 99990)"
09-01-2023 14:50:04.024715,"(21.0, 60.0, 30.0)","(81.0, 200.0, 153.125)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 180.0, 136.875)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 10.0, 9.190697674418605)","(4.4, 99999, 99990)"
09-01-2023 14:50:05.408035,"(21.0, 60.0, 43.285714285714285)","(81.0, 200.0, 128.0)","(5.5, 7.6, 7.3999999999999995)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 170.0, 145.0)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.8, 9.348387096774195)","(4.4, 99999, 99990)"
09-01-2023 14:50:06.798852,"(21.0, 60.0, 43.285714285714285)","(81.0, 200.0, 128.0)","(5.5, 7.6, 7.388235294117647)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 145.0)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 8.885714285714286)","(4.4, 99999, 99990)"
09-01-2023 14:50:08.083299,"(21.0, 60.0, 45.375)","(81.0, 200.0, 128.0)","(5.5, 7.6, 6.55)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 130.0)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 8.885714285714286)","(4.4, 99999, 99990)"
09-01-2023 14:50:09.349635,"(21.0, 60.0, 30.75)","(81.0, 200.0, 110.0)","(5.5, 7.6, 6.55)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 190.0, 130.0)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 8.95483870967742)","(4.4, 99999, 99990)"
09-01-2023 14:50:10.620921,"(21.0, 60.0, 30.75)","(81.0, 200.0, 110.0)","(5.5, 7.6, 6.55)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 8.95483870967742)","(4.4, 99999, 99990)"
09-01-2023 14:50:11.947350,"(21.0, 60.0, 30.75)","(81.0, 200.0, 110.0)","(5.5, 7.6, 6.55)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 110.0)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 8.95483870967742)","(4.4, 99999, 99990)"
09-01-2023 14:50:13.329274,"(21.0, 60.0, 43.714285714285715)","(81.0, 200.0, 113.75)","(5.5, 7.6, 6.55)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 110.0)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 8.95483870967742)","(4.4, 99999, 99990)"
09-01-2023 14:50:14.678486,"(21.0, 60.0, 44.14285714285714)","(81.0, 200.0, 113.75)","(5.5, 7.6, 6.55)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 8.95483870967742)","(4.4, 99999, 99990)"
09-01-2023 14:50:15.990046,"(21.0, 60.0, 43.714285714285715)","(81.0, 200.0, 110.0)","(5.5, 7.6, 6.55)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 8.95483870967742)","(4.4, 99999, 99990)"
09-01-2023 14:50:17.315776,"(21.0, 60.0, 43.714285714285715)","(81.0, 200.0, 110.0)","(5.5, 7.6, 7.388235294117647)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 136.0)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 8.95483870967742)","(4.4, 99999, 99990)"
09-01-2023 14:50:18.601210,"(21.0, 60.0, 34.666666666666664)","(81.0, 200.0, 120.0)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.6, 9.127272727272727)","(4.4, 99999, 99990)"
09-01-2023 14:50:19.946528,"(21.0, 60.0, 34.666666666666664)","(81.0, 200.0, 120.0)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.4, 9.127272727272727)","(4.4, 99999, 99990)"
09-01-2023 14:50:21.274557,"(21.0, 60.0, 34.666666666666664)","(81.0, 200.0, 120.0)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 13.0, 11.875)","(6.0, 9.4, 8.114285714285714)","(4.4, 99999, 99990)"
09-01-2023 14:50:22.607850,"(21.0, 60.0, 34.666666666666664)","(81.0, 200.0, 123.33333333333334)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 110.0)","(5.0, 99999, 99990)","(10.0, 13.0, 13.083333333333334)","(6.0, 9.4, 8.826666666666666)","(4.4, 99999, 99990)"
09-01-2023 14:50:23.960568,"(21.0, 60.0, 34.666666666666664)","(81.0, 200.0, 123.33333333333334)","(5.5, 7.6, 7.352941176470588)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 106.66666666666667)","(5.0, 99999, 99990)","(10.0, 21.0, 16.0)","(6.0, 9.2, 8.0625)","(4.4, 99999, 99990)"
09-01-2023 14:50:25.367434,"(21.0, 60.0, 47.66666666666667)","(81.0, 200.0, 123.33333333333334)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 106.66666666666667)","(5.0, 99999, 99990)","(10.0, 20.0, 12.833333333333334)","(6.0, 9.2, 8.786363636363635)","(4.4, 99999, 99990)"
09-01-2023 14:50:26.759805,"(21.0, 60.0, 45.6)","(81.0, 200.0, 123.33333333333334)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 103.33333333333334)","(5.0, 99999, 99990)","(10.0, 19.5, 13.0)","(6.0, 9.2, 9.054054054054053)","(4.4, 99999, 99990)"
09-01-2023 14:50:28.135295,"(21.0, 60.0, 47.66666666666667)","(81.0, 200.0, 120.0)","(5.5, 7.6, 6.4)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 103.33333333333334)","(5.0, 99999, 99990)","(10.0, 19.0, 11.88888888888889)","(6.0, 9.2, 7.75)","(4.4, 99999, 99990)"
09-01-2023 14:50:29.474108,"(21.0, 60.0, 43.8)","(81.0, 200.0, 142.5)","(5.5, 7.6, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 8.2, 7.533333333333333)","(71.0, 170.0, 122.5)","(5.0, 99999, 99990)","(10.0, 15.0, 13.736842105263158)","(6.0, 8.8, 8.066666666666666)","(4.4, 99999, 99990)"
09-01-2023 14:50:30.758541,"(21.0, 60.0, 52.72727272727273)","(81.0, 200.0, 123.33333333333334)","(5.5, 7.6, 7.171428571428571)","(4.6, 99999, 99990)","(6.0, 8.2, 7.533333333333333)","(71.0, 170.0, 106.66666666666667)","(5.0, 99999, 99990)","(10.0, 15.0, 13.0)","(6.0, 9.0, 8.430769230769231)","(4.4, 99999, 99990)"
09-01-2023 14:50:32.101300,"(21.0, 60.0, 48.57142857142857)","(81.0, 200.0, 126.66666666666666)","(5.5, 7.6, 7.085714285714285)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 110.0)","(5.0, 99999, 99990)","(10.0, 15.0, 13.0)","(6.0, 8.8, 8.430769230769231)","(4.4, 99999, 99990)"
09-01-2023 14:50:33.453622,"(21.0, 60.0, 48.857142857142854)","(81.0, 200.0, 126.66666666666666)","(5.5, 7.6, 6.9)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 110.0)","(5.0, 99999, 99990)","(10.0, 15.0, 13.0)","(6.0, 8.8, 8.44)","(4.4, 99999, 99990)"
09-01-2023 14:50:34.759614,"(21.0, 60.0, 47.33333333333333)","(81.0, 200.0, 126.66666666666666)","(5.5, 7.6, 7.388235294117647)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 104.0)","(5.0, 99999, 99990)","(10.0, 15.0, 13.0)","(6.0, 8.6, 8.77142857142857)","(4.4, 99999, 99990)"
09-01-2023 14:50:36.024583,"(21.0, 60.0, 47.66666666666667)","(81.0, 200.0, 123.33333333333334)","(5.5, 7.6, 7.25)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 220.0, 126.66666666666666)","(5.0, 99999, 99990)","(10.0, 15.0, 13.0)","(6.0, 9.2, 8.385714285714286)","(4.4, 99999, 99990)"
09-01-2023 14:50:37.321440,"(21.0, 60.0, 46.5)","(81.0, 200.0, 174.54545454545453)","(5.5, 7.6, 7.25)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 230.0, 123.33333333333334)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 8.4, 8.88695652173913)","(4.4, 99999, 99990)"
09-01-2023 14:50:38.600298,"(21.0, 60.0, 51.111111111111114)","(81.0, 200.0, 110.0)","(5.5, 8.0, 7.0)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 230.0, 123.33333333333334)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.88695652173913)","(4.4, 99999, 99990)"
09-01-2023 14:50:39.829965,"(21.0, 60.0, 51.111111111111114)","(81.0, 200.0, 110.0)","(5.5, 8.0, 7.0)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 230.0, 113.33333333333334)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.857142857142858)","(4.4, 99999, 99990)"
09-01-2023 14:50:41.079226,"(21.0, 60.0, 47.0)","(81.0, 200.0, 135.0)","(5.5, 8.0, 6.5)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 200.0, 113.33333333333334)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.857142857142858)","(4.4, 99999, 99990)"
09-01-2023 14:50:42.414903,"(21.0, 60.0, 52.2)","(81.0, 200.0, 156.66666666666669)","(5.5, 8.0, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 200.0, 110.0)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.857142857142858)","(4.4, 99999, 99990)"
09-01-2023 14:50:43.624234,"(21.0, 60.0, 47.0)","(81.0, 200.0, 156.66666666666669)","(5.5, 8.0, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 190.0, 110.0)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.857142857142858)","(4.4, 99999, 99990)"
09-01-2023 14:50:44.888699,"(21.0, 60.0, 47.0)","(81.0, 200.0, 156.66666666666669)","(5.5, 8.0, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 190.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.857142857142858)","(4.4, 99999, 99990)"
09-01-2023 14:50:46.169840,"(21.0, 60.0, 47.0)","(81.0, 200.0, 156.66666666666669)","(5.5, 8.0, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 180.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.857142857142858)","(4.4, 99999, 99990)"
09-01-2023 14:50:47.512051,"(21.0, 60.0, 47.33333333333333)","(81.0, 200.0, 167.5)","(5.5, 8.0, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 180.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 9.053061224489795)","(4.4, 99999, 99990)"
09-01-2023 14:50:48.836476,"(21.0, 60.0, 45.6)","(81.0, 200.0, 167.5)","(5.5, 8.0, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 180.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.954545454545453)","(4.4, 99999, 99990)"
09-01-2023 14:50:50.272808,"(21.0, 60.0, 45.6)","(81.0, 200.0, 156.66666666666669)","(5.5, 8.0, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 180.0, 106.66666666666666)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.458823529411765)","(4.4, 99999, 99990)"
09-01-2023 14:50:51.563812,"(21.0, 60.0, 45.6)","(81.0, 200.0, 156.66666666666669)","(5.5, 7.8, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 180.0, 103.33333333333334)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.23076923076923)","(4.4, 99999, 99990)"
09-01-2023 14:50:52.897068,"(21.0, 60.0, 45.6)","(81.0, 200.0, 156.66666666666669)","(5.5, 8.0, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 103.33333333333334)","(5.0, 99999, 99990)","(10.0, 15.0, 13.153846153846153)","(6.0, 9.2, 8.23076923076923)","(4.4, 99999, 99990)"
09-01-2023 14:50:54.309679,"(21.0, 60.0, 45.6)","(81.0, 200.0, 113.33333333333334)","(5.5, 8.0, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.685714285714285)","(71.0, 170.0, 103.33333333333334)","(5.0, 99999, 99990)","(10.0, 15.0, 12.8)","(6.0, 9.2, 8.733333333333333)","(4.4, 99999, 99990)"
09-01-2023 14:50:55.700042,"(21.0, 60.0, 48.33333333333333)","(81.0, 200.0, 113.33333333333334)","(5.5, 8.0, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 170.0, 103.33333333333334)","(5.0, 99999, 99990)","(10.0, 15.0, 12.8)","(6.0, 9.0, 8.719999999999999)","(4.4, 99999, 99990)"
09-01-2023 14:50:57.053734,"(21.0, 60.0, 48.33333333333333)","(81.0, 200.0, 113.33333333333334)","(5.5, 8.0, 6.457142857142857)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 170.0, 103.33333333333334)","(5.0, 99999, 99990)","(10.0, 15.0, 12.666666666666666)","(6.0, 9.0, 8.844444444444445)","(4.4, 99999, 99990)"
09-01-2023 14:50:58.406516,"(21.0, 60.0, 48.33333333333333)","(81.0, 200.0, 113.33333333333334)","(5.5, 8.0, 6.5)","(4.6, 99999, 99990)","(6.0, 8.2, 7.3428571428571425)","(71.0, 170.0, 103.33333333333334)","(5.0, 99999, 99990)","(10.0, 15.0, 13.666666666666666)","(6.0, 9.0, 8.88)","(4.4, 99999, 99990)"
09-01-2023 14:50:59.784125,"(21.0, 60.0, 48.33333333333333)","(81.0, 200.0, 113.33333333333334)","(5.5, 8.0, 6.933333333333334)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 140.0)","(5.0, 99999, 99990)","(10.0, 14.5, 13.333333333333334)","(6.0, 9.0, 8.778947368421052)","(4.4, 99999, 99990)"
09-01-2023 14:51:01.103797,"(21.0, 60.0, 48.33333333333333)","(81.0, 200.0, 113.33333333333334)","(5.5, 8.4, 6.825)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 210.0, 140.0)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 9.0, 8.16)","(4.4, 99999, 99990)"
09-01-2023 14:51:02.436901,"(21.0, 60.0, 48.33333333333333)","(81.0, 200.0, 113.33333333333334)","(5.5, 8.2, 7.485714285714286)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 210.0, 140.0)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 9.0, 8.353846153846154)","(4.4, 99999, 99990)"
09-01-2023 14:51:03.712926,"(21.0, 60.0, 50.0)","(81.0, 200.0, 135.0)","(5.5, 8.0, 7.8)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 210.0, 116.66666666666666)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 9.0, 8.353846153846154)","(4.4, 99999, 99990)"
09-01-2023 14:51:04.979607,"(21.0, 60.0, 52.44444444444444)","(81.0, 200.0, 113.33333333333334)","(5.5, 8.0, 6.733333333333333)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 200.0, 116.66666666666666)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 9.0, 8.066666666666666)","(4.4, 99999, 99990)"
09-01-2023 14:51:06.274197,"(21.0, 60.0, 50.857142857142854)","(81.0, 200.0, 110.0)","(5.5, 7.8, 7.24)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 200.0, 116.66666666666666)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 9.0, 7.95)","(4.4, 99999, 99990)"
09-01-2023 14:51:07.585799,"(21.0, 60.0, 50.857142857142854)","(81.0, 200.0, 155.0)","(5.5, 7.8, 6.733333333333333)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 200.0, 113.33333333333334)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 9.0, 7.95)","(4.4, 99999, 99990)"
09-01-2023 14:51:08.819427,"(21.0, 60.0, 50.857142857142854)","(81.0, 200.0, 155.0)","(5.5, 7.8, 7.552941176470588)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 200.0, 110.0)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 9.0, 8.05)","(4.4, 99999, 99990)"
09-01-2023 14:51:10.041708,"(21.0, 60.0, 47.6)","(81.0, 200.0, 135.0)","(5.5, 7.8, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 190.0, 113.33333333333334)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.8, 8.05)","(4.4, 99999, 99990)"
09-01-2023 14:51:11.316674,"(21.0, 60.0, 47.6)","(81.0, 200.0, 135.0)","(5.5, 7.8, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 190.0, 110.0)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.8, 8.523076923076923)","(4.4, 99999, 99990)"
09-01-2023 14:51:12.574490,"(21.0, 60.0, 47.6)","(81.0, 200.0, 135.0)","(5.5, 7.8, 7.285714285714286)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 190.0, 110.0)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.8, 8.523076923076923)","(4.4, 99999, 99990)"
09-01-2023 14:51:13.864317,"(21.0, 60.0, 50.857142857142854)","(81.0, 200.0, 155.0)","(5.5, 7.8, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 190.0, 110.0)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.6, 8.433333333333334)","(4.4, 99999, 99990)"
09-01-2023 14:51:15.238178,"(21.0, 60.0, 50.857142857142854)","(81.0, 200.0, 155.0)","(5.5, 7.8, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 190.0, 110.0)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.6, 8.5)","(4.4, 99999, 99990)"
09-01-2023 14:51:16.489885,"(21.0, 60.0, 50.857142857142854)","(81.0, 200.0, 155.0)","(5.5, 7.8, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 190.0, 110.0)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.8, 8.571428571428571)","(4.4, 99999, 99990)"
09-01-2023 14:51:17.750204,"(21.0, 60.0, 50.857142857142854)","(81.0, 200.0, 142.14285714285714)","(5.5, 7.8, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 103.33333333333334)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.6, 8.381818181818183)","(4.4, 99999, 99990)"
09-01-2023 14:51:18.948237,"(21.0, 60.0, 50.5)","(81.0, 200.0, 132.5)","(5.5, 7.8, 7.285714285714286)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 106.66666666666667)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.4, 8.575)","(4.4, 99999, 99990)"
09-01-2023 14:51:20.152214,"(21.0, 55.0, 51.42857142857143)","(81.0, 190.0, 132.5)","(5.5, 7.8, 7.285714285714286)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 141.42857142857144)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.6, 8.618181818181819)","(4.4, 99999, 99990)"
09-01-2023 14:51:21.354389,"(21.0, 65.0, 51.0)","(81.0, 210.0, 140.0)","(5.5, 7.8, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 141.42857142857144)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.8, 8.472727272727273)","(4.4, 99999, 99990)"
09-01-2023 14:51:22.543575,"(21.0, 65.0, 48.5)","(81.0, 210.0, 120.0)","(5.5, 7.8, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 141.42857142857144)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.8, 8.472727272727273)","(4.4, 99999, 99990)"
09-01-2023 14:51:23.832308,"(21.0, 65.0, 53.33333333333333)","(81.0, 210.0, 140.0)","(5.5, 7.8, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 141.42857142857144)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.8, 8.472727272727273)","(4.4, 99999, 99990)"
09-01-2023 14:51:25.042811,"(21.0, 65.0, 53.33333333333333)","(81.0, 210.0, 140.0)","(5.5, 7.8, 6.6)","(4.6, 99999, 99990)","(6.0, 8.2, 7.290909090909091)","(71.0, 170.0, 161.66666666666666)","(5.0, 99999, 99990)","(10.0, 14.0, 13.333333333333334)","(6.0, 8.8, 8.523076923076923)","(4.4, 99999, 99990)"
